movieId,fight scenes,chase,good,weird,original,weapons,first contact,catastrophe,predictable,greed,vengeance,dialogue,drama,surveillance,mentor,fantasy world,culture clash,runaway,light,fun movie,sacrifice,survival,alter ego,melancholic,betrayal,very funny,adaptation,awesome soundtrack,family,pornography,life & death,islam,independent film,unlikely friendships,computer animation,mad scientist,trilogy,transformation,childhood,life philosophy,creativity,prejudice,wartime,good music,teen movie,not funny,death,drinking,too long,period piece,stereotypes,dysfunctional family,absurd,graphic novel,classic car,immortality,underrated,rebellion,british,alternate history,sexy,ensemble cast,quirky,80s,simple,pulp,multiple storylines,desert,tokyo,nudity (full frontal - brief),island,too short,irish accent,california,robert downey jr,farce,ghosts/afterlife,queer,internet,camp,best of 2005,doctors,brothers,foul language,snakes,memory,writers,time,race,no plot,women,indians,father daughter relationship,hospital,new jersey,new york city,dreams,prison,film noir,hotel,buddy movie,1930s,god,road movie,nudity (topless - brief),small town,san francisco,bollywood,blindness,unlikeable characters,censorship,atheism,nudity (rear),oil,hip hop,directorial debut,kidnapping,kick-butt women,remake,cancer,wilderness,divorce,hunting,addiction,interracial romance,made for tv,russian,fashion,goth,notable nudity,reality tv,stand-up comedy,los angeles,workplace,single father,stoner movie,radio,adoption,australia,shopping,potential oscar nom,wine,texas,documentary,homeless,french,prostitution,finnish,lawyer
Nikitich and The Dragon (2006),0.9435,0.875,0.96325,0.91275,0.96325,0.7762500000000001,0.82375,0.9435,0.9435,0.859,0.7529999999999999,0.8745,0.7205,0.8385,0.8029999999999999,0.99475,0.8472500000000001,0.66275,0.88225,0.8154999999999999,0.77325,0.7235,0.65025,0.686,0.937,0.88225,0.4722499999999999,0.658,0.94575,0.4489999999999999,0.3225,0.717,0.3924999999999999,0.776,0.97125,0.4629999999999999,0.44725,0.4915,0.8574999999999999,0.287,0.4655,0.77325,0.717,0.45625,0.82525,0.2867499999999999,0.5455,0.17775,0.206,0.64675,0.7735000000000001,0.312,0.2905,0.43,0.1825,0.062,0.57525,0.1629999999999999,0.668,0.51175,0.14175,0.3379999999999999,0.254,0.276,0.747,0.21775,0.20675,0.1569999999999999,0.1149999999999999,0.548,0.2017499999999999,0.5735,0.57925,0.50125,0.3515,0.5075,0.592,0.275,0.60825,0.3135,0.2355,0.0717499999999999,0.127,0.556,0.0832499999999999,0.4167499999999999,0.0969999999999999,0.18625,0.30325,0.075,0.14775,0.6375,0.434,0.3632499999999999,0.3602499999999999,0.3682499999999999,0.0875,0.2867499999999999,0.09325,0.0735,0.4752499999999999,0.1987499999999999,0.1262499999999999,0.0822499999999999,0.0722499999999999,0.18,0.1972499999999999,0.0832499999999999,0.17525,0.244,0.16975,0.1307499999999999,0.64825,0.0837499999999999,0.50275,0.1262499999999999,0.193,0.22375,0.55125,0.1019999999999999,0.1775,0.16625,0.04075,0.06075,0.40375,0.03625,0.88825,0.32275,0.1935,0.4,0.0695,0.10575,0.207,0.1129999999999999,0.368,0.04675,0.089,0.1704999999999999,0.2835,0.04575,0.14525,0.0692499999999999,0.0177499999999999,0.004,0.0314999999999999,0.0454999999999999,0.0549999999999999,0.549,0.21125
Rogue One: A Star Wars Story (2016),0.9435,0.9435,0.8812500000000001,0.944,0.94475,0.9435,0.994,0.8812500000000001,0.8925000000000001,0.8200000000000001,0.6995,0.749,0.6995,0.616,0.7235,0.8274999999999999,0.698,0.6995,0.52275,0.616,0.89775,0.87425,0.45975,0.6635,0.52025,0.3045,0.2544999999999999,0.38225,0.4515,0.735,0.31775,0.89775,0.735,0.6635,0.5135,0.4034999999999999,0.9405,0.4177499999999999,0.60675,0.419,0.498,0.548,0.89775,0.3015,0.497,0.3085,0.87975,0.2847499999999999,0.1922499999999999,0.197,0.252,0.4992499999999999,0.3057499999999999,0.03625,0.20825,0.2012499999999999,0.2455,0.97875,0.26225,0.2857499999999999,0.2125,0.3834999999999999,0.258,0.20975,0.2279999999999999,0.1982499999999999,0.21175,0.4317499999999999,0.24625,0.182,0.1337499999999999,0.20825,0.25375,0.1054999999999999,0.0725,0.11075,0.0974999999999999,0.2534999999999999,0.23625,0.24625,0.15125,0.1579999999999999,0.18225,0.0419999999999999,0.0439999999999999,0.1905,0.21875,0.18525,0.129,0.186,0.1435,0.1475,0.2375,0.093,0.11875,0.0645,0.1154999999999999,0.1074999999999999,0.1555,0.17725,0.0524999999999999,0.0827499999999999,0.0569999999999999,0.14825,0.0665,0.14525,0.0635,0.0842499999999999,0.131,0.16525,0.0559999999999999,0.0747499999999999,0.073,0.1039999999999999,0.1252499999999999,0.08775,0.05675,0.04975,0.09,0.09825,0.0765,0.10175,0.04975,0.0865,0.04825,0.09025,0.1129999999999999,0.04375,0.05975,0.04125,0.08,0.0717499999999999,0.05525,0.0682499999999999,0.0767499999999999,0.06025,0.0905,0.05925,0.0857499999999999,0.092,0.04525,0.1385,0.0549999999999999,0.028,0.04975,0.0667499999999999,0.0509999999999999,0.0915,0.0252499999999999
Logan (2017),0.99625,0.95175,0.95375,0.891,0.95825,0.95175,0.796,0.8952500000000001,0.8385,0.891,0.95825,0.71625,0.95375,0.70775,0.92625,0.44275,0.92825,0.92825,0.99625,0.395,0.7749999999999999,0.90275,0.99625,0.8734999999999999,0.95825,0.5045,0.54425,0.295,0.54975,0.891,0.95375,0.4425,0.95375,0.749,0.1912499999999999,0.18275,0.4495,0.404,0.553,0.6275,0.42125,0.3165,0.2007499999999999,0.295,0.2269999999999999,0.4044999999999999,0.80775,0.71625,0.21,0.153,0.2135,0.59425,0.2975,0.8009999999999999,0.3355,0.61675,0.2895,0.18575,0.27875,0.2987499999999999,0.1425,0.215,0.629,0.09125,0.259,0.31675,0.29125,0.23975,0.4399999999999999,0.29425,0.1305,0.0675,0.21075,0.147,0.3027499999999999,0.14625,0.136,0.3075,0.1069999999999999,0.1674999999999999,0.2194999999999999,0.291,0.2475,0.51475,0.083,0.3007499999999999,0.249,0.11225,0.1257499999999999,0.0815,0.15,0.0695,0.91125,0.32375,0.22475,0.0832499999999999,0.2279999999999999,0.1129999999999999,0.1845,0.21375,0.1205,0.0632499999999999,0.05875,0.6815,0.16475,0.20575,0.0807499999999999,0.11025,0.125,0.16075,0.121,0.0662499999999999,0.0772499999999999,0.05975,0.22475,0.1405,0.09675,0.0657499999999999,0.0157499999999999,0.4549999999999999,0.17425,0.10525,0.1282499999999999,0.23525,0.02975,0.0642499999999999,0.0459999999999999,0.0579999999999999,0.23275,0.04025,0.12225,0.08975,0.0534999999999999,0.0935,0.1317499999999999,0.1282499999999999,0.04775,0.0847499999999999,0.1925,0.0685,0.203,0.069,0.1375,0.0267499999999999,0.11875,0.0627499999999999,0.0675,0.05125,0.03125
Kong: Skull Island (2017),0.93775,0.93775,0.879,0.93175,0.8767499999999999,0.93775,0.8554999999999999,0.879,0.8425,0.8767499999999999,0.7445,0.79725,0.5465,0.73225,0.54625,0.6995,0.53425,0.396,0.4992499999999999,0.7789999999999999,0.655,0.8600000000000001,0.637,0.78125,0.7445,0.541,0.38975,0.7515000000000001,0.4649999999999999,0.42125,0.2289999999999999,0.3225,0.24875,0.196,0.5565,0.90775,0.1445,0.4785,0.38925,0.4337499999999999,0.5335,0.37875,0.3225,0.4475,0.20625,0.3445,0.33375,0.4579999999999999,0.23425,0.4555,0.52775,0.21125,0.42825,0.34025,0.31,0.1619999999999999,0.2764999999999999,0.11725,0.2294999999999999,0.36,0.24875,0.622,0.27975,0.2185,0.2825,0.34675,0.27525,0.3944999999999999,0.34875,0.18675,0.979,0.136,0.1912499999999999,0.26175,0.09175,0.1972499999999999,0.0792499999999999,0.208,0.14575,0.26425,0.672,0.1342499999999999,0.216,0.23375,0.44925,0.1084999999999999,0.2269999999999999,0.0802499999999999,0.23775,0.2145,0.194,0.3339999999999999,0.1004999999999999,0.137,0.1335,0.23875,0.0999999999999999,0.08,0.0925,0.1292499999999999,0.0539999999999999,0.199,0.21225,0.08,0.1029999999999999,0.133,0.085,0.0925,0.1079999999999999,0.23625,0.04525,0.10425,0.10825,0.11775,0.10125,0.136,0.0752499999999999,0.1992499999999999,0.33425,0.0725,0.20375,0.09525,0.1877499999999999,0.05625,0.09925,0.04475,0.05825,0.11175,0.1094999999999999,0.09475,0.05675,0.089,0.1124999999999999,0.07,0.0652499999999999,0.06175,0.0999999999999999,0.0514999999999999,0.1569999999999999,0.0905,0.0695,0.05175,0.0827499999999999,0.0272499999999999,0.03275,0.03775,0.0344999999999999,0.0409999999999999,0.0295
Gantz: O (2016),0.9715,0.9715,0.83325,0.88425,0.8899999999999999,0.9715,0.63175,0.7849999999999999,0.7849999999999999,0.88425,0.8899999999999999,0.88975,0.74225,0.59925,0.8865000000000001,0.7975000000000001,0.54325,0.54325,0.412,0.58525,0.44125,0.663,0.4792499999999999,0.51775,0.8899999999999999,0.43125,0.386,0.42,0.7505,0.6715,0.4872499999999999,0.397,0.4935,0.377,0.9715,0.7842499999999999,0.0444999999999999,0.561,0.45175,0.411,0.64475,0.32275,0.397,0.282,0.2035,0.35875,0.28525,0.26475,0.27775,0.34325,0.8065,0.34275,0.15175,0.2554999999999999,0.2309999999999999,0.473,0.2804999999999999,0.23525,0.122,0.4902499999999999,0.40925,0.27325,0.2594999999999999,0.12425,0.20425,0.2784999999999999,0.4085,0.1515,0.887,0.66,0.406,0.1094999999999999,0.474,0.1335,0.151,0.1495,0.0949999999999999,0.418,0.0705,0.305,0.04025,0.09825,0.29825,0.1345,0.33325,0.09125,0.1169999999999999,0.12475,0.0564999999999999,0.186,0.1292499999999999,0.1235,0.1397499999999999,0.0825,0.12125,0.0725,0.183,0.0775,0.0817499999999999,0.04975,0.3245,0.17425,0.11325,0.0655,0.0509999999999999,0.1245,0.03825,0.04425,0.2324999999999999,0.25675,0.04725,0.11325,0.35275,0.09725,0.08775,0.075,0.083,0.21375,0.0735,0.14725,0.1044999999999999,0.1275,0.20325,0.126,0.1285,0.0424999999999999,0.0687499999999999,0.03425,0.0564999999999999,0.1555,0.0954999999999999,0.065,0.03925,0.03625,0.21425,0.275,0.04825,0.073,0.0394999999999999,0.0112499999999999,0.0825,0.0185,0.0142499999999999,0.0757499999999999,0.05525,0.03825,0.0349999999999999,0.0237499999999999,0.029
Resident Evil: Vendetta (2017),0.9755,0.9755,0.913,0.87975,0.95075,0.9755,0.8015000000000001,0.74625,0.88425,0.87025,0.95075,0.806,0.75525,0.7225,0.7742500000000001,0.815,0.75525,0.75525,0.4655,0.6315,0.62025,0.8015000000000001,0.59725,0.6455,0.63075,0.24125,0.50775,0.554,0.72325,0.63075,0.1875,0.62025,0.50625,0.2684999999999999,0.93275,0.58475,0.66125,0.23325,0.79125,0.3339999999999999,0.5695,0.3175,0.62025,0.22575,0.3015,0.3632499999999999,0.535,0.123,0.143,0.2375,0.69975,0.4715,0.633,0.4207499999999999,0.181,0.53475,0.16125,0.3395,0.3305,0.2339999999999999,0.511,0.172,0.4659999999999999,0.3319999999999999,0.265,0.31725,0.2825,0.5005,0.1535,0.6235,0.0865,0.28325,0.16525,0.1609999999999999,0.1942499999999999,0.13,0.4185,0.43225,0.186,0.49675,0.076,0.15025,0.20475,0.03875,0.31975,0.15875,0.2085,0.0825,0.0534999999999999,0.3934999999999999,0.203,0.0747499999999999,0.13,0.1297499999999999,0.2015,0.38325,0.04575,0.089,0.1014999999999999,0.0815,0.03125,0.1094999999999999,0.308,0.1004999999999999,0.05275,0.1604999999999999,0.0509999999999999,0.0682499999999999,0.0399999999999999,0.15975,0.0657499999999999,0.308,0.04975,0.0757499999999999,0.05875,0.239,0.0484999999999999,0.2925,0.78,0.1352499999999999,0.2017499999999999,0.10225,0.03075,0.05775,0.05725,0.03125,0.0529999999999999,0.2284999999999999,0.04175,0.065,0.1297499999999999,0.06,0.03175,0.03125,0.481,0.063,0.0399999999999999,0.13,0.0742499999999999,0.0364999999999999,0.0252499999999999,0.0247499999999999,0.0282499999999999,0.0182499999999999,0.0745,0.0409999999999999,0.03,0.0615,0.0349999999999999
Blame! (2017),0.901,0.901,0.8029999999999999,0.9705,0.8472500000000001,0.901,0.98375,0.7675000000000001,0.669,0.8472500000000001,0.676,0.78975,0.7962499999999999,0.747,0.8320000000000001,0.71575,0.5005,0.5005,0.8447499999999999,0.40125,0.3289999999999999,0.98375,0.8447499999999999,0.5005,0.686,0.4185,0.75525,0.67775,0.3655,0.6315,0.235,0.518,0.1574999999999999,0.25725,0.564,0.1825,0.05375,0.47775,0.1119999999999999,0.2365,0.5335,0.14125,0.10025,0.67775,0.135,0.37925,0.27325,0.2185,0.29525,0.39,0.553,0.1345,0.414,0.47075,0.426,0.268,0.21475,0.33525,0.143,0.34125,0.1365,0.09125,0.2375,0.08725,0.1912499999999999,0.1947499999999999,0.1485,0.153,0.8194999999999999,0.09275,0.16025,0.1515,0.25725,0.22275,0.11175,0.1302499999999999,0.09625,0.1377499999999999,0.4147499999999999,0.0989999999999999,0.11725,0.21475,0.092,0.56,0.0489999999999999,0.174,0.0837499999999999,0.2345,0.1215,0.135,0.129,0.1365,0.23325,0.141,0.0615,0.15875,0.1699999999999999,0.1262499999999999,0.0835,0.09375,0.0707499999999999,0.09675,0.05675,0.0499999999999999,0.09225,0.04875,0.09325,0.0235,0.072,0.4147499999999999,0.1255,0.11925,0.31775,0.1569999999999999,0.395,0.1302499999999999,0.0494999999999999,0.3299999999999999,0.15275,0.0255,0.05325,0.05425,0.0197499999999999,0.10425,0.076,0.03375,0.0222499999999999,0.1312499999999999,0.081,0.274,0.02975,0.073,0.125,0.04075,0.239,0.04425,0.05525,0.0662499999999999,0.11025,0.02,0.1375,0.0187499999999999,0.0237499999999999,0.02,0.04425,0.0835,0.0544999999999999,0.015,0.0225
War for the Planet of the Apes (2017),0.85775,0.85775,0.8740000000000001,0.8574999999999999,0.8847499999999999,0.85775,0.907,0.8387500000000001,0.8380000000000001,0.8140000000000001,0.7677499999999999,0.712,0.8740000000000001,0.615,0.49775,0.46825,0.8740000000000001,0.8740000000000001,0.312,0.3742499999999999,0.96125,0.8787499999999999,0.4645,0.72175,0.5715,0.3025,0.31,0.186,0.6035,0.61875,0.4822499999999999,0.96125,0.731,0.59925,0.3329999999999999,0.3525,0.9085,0.32875,0.18425,0.3435,0.2485,0.34475,0.96125,0.186,0.17125,0.3615,0.4077499999999999,0.372,0.243,0.2455,0.34475,0.22075,0.36075,0.1594999999999999,0.15475,0.136,0.2885,0.4085,0.1962499999999999,0.35175,0.0939999999999999,0.126,0.16025,0.08675,0.2564999999999999,0.15075,0.1355,0.479,0.297,0.184,0.15275,0.0727499999999999,0.16675,0.14875,0.061,0.08875,0.0574999999999999,0.14675,0.1357499999999999,0.4345,0.09725,0.172,0.1942499999999999,0.2264999999999999,0.0782499999999999,0.20475,0.17725,0.1169999999999999,0.2105,0.15075,0.17325,0.1365,0.28225,0.09175,0.1272499999999999,0.0777499999999999,0.0757499999999999,0.46075,0.08775,0.11025,0.082,0.0652499999999999,0.1704999999999999,0.15425,0.0454999999999999,0.12475,0.17375,0.10475,0.11275,0.1465,0.0697499999999999,0.10575,0.0905,0.14475,0.0579999999999999,0.0842499999999999,0.04875,0.03375,0.08925,0.0605,0.0865,0.066,0.119,0.0647499999999999,0.0835,0.05325,0.0969999999999999,0.03125,0.0944999999999999,0.05075,0.0665,0.0999999999999999,0.0285,0.0647499999999999,0.05325,0.0805,0.0852499999999999,0.09775,0.069,0.03225,0.0857499999999999,0.0474999999999999,0.063,0.0314999999999999,0.0384999999999999,0.0439999999999999,0.0524999999999999,0.10125,0.0205
Solo: A Star Wars Story (2018),0.908,0.908,0.8520000000000001,0.8755,0.8440000000000001,0.908,0.938,0.8520000000000001,0.752,0.56725,0.56725,0.72725,0.50275,0.54625,0.55025,0.74875,0.4499999999999999,0.48675,0.4765,0.6275,0.7609999999999999,0.8427500000000001,0.32525,0.5625,0.62525,0.45725,0.3745,0.3225,0.55625,0.246,0.3305,0.7609999999999999,0.2105,0.43225,0.3309999999999999,0.251,0.3015,0.4185,0.26725,0.3289999999999999,0.39175,0.53025,0.7609999999999999,0.3225,0.2897499999999999,0.31125,0.36975,0.22625,0.246,0.301,0.3305,0.3754999999999999,0.35075,0.0655,0.216,0.10225,0.31875,0.40625,0.3117499999999999,0.2304999999999999,0.373,0.1735,0.23925,0.31475,0.218,0.2837499999999999,0.21325,0.4389999999999999,0.0984999999999999,0.27775,0.25525,0.4147499999999999,0.23475,0.1917499999999999,0.1892499999999999,0.1134999999999999,0.249,0.35,0.18225,0.24475,0.1009999999999999,0.179,0.26825,0.1255,0.09475,0.1995,0.1679999999999999,0.10625,0.1942499999999999,0.1505,0.2027499999999999,0.2319999999999999,0.1877499999999999,0.1745,0.1887499999999999,0.146,0.122,0.1709999999999999,0.141,0.2045,0.1267499999999999,0.14725,0.1335,0.11675,0.0895,0.1345,0.12425,0.1352499999999999,0.1395,0.1535,0.0797499999999999,0.0979999999999999,0.146,0.061,0.121,0.11375,0.09425,0.0969999999999999,0.1902499999999999,0.1564999999999999,0.09875,0.1325,0.0722499999999999,0.0994999999999999,0.1317499999999999,0.09875,0.151,0.0792499999999999,0.05425,0.2445,0.0949999999999999,0.1275,0.0782499999999999,0.068,0.15825,0.0845,0.1297499999999999,0.09325,0.0584999999999999,0.0905,0.0384999999999999,0.0647499999999999,0.0949999999999999,0.0564999999999999,0.077,0.06075,0.0735,0.09625,0.05875
The Death of Superman,0.8600000000000001,0.7475,0.83525,0.6725,0.82125,0.744,0.68525,0.83525,0.73675,0.71925,0.8714999999999999,0.53775,0.71925,0.4742499999999999,0.78575,0.44225,0.4595,0.63925,0.8532500000000001,0.65325,0.72975,0.60825,0.8600000000000001,0.53225,0.7345,0.8532500000000001,0.5595,0.3485,0.7889999999999999,0.63175,0.17925,0.277,0.1835,0.5735,0.616,0.619,0.15275,0.38,0.471,0.31875,0.21925,0.2334999999999999,0.1295,0.279,0.4297499999999999,0.2947499999999999,0.3395,0.21325,0.11275,0.23075,0.16825,0.3492499999999999,0.41825,0.8205,0.202,0.133,0.366,0.1975,0.3505,0.3425,0.3169999999999999,0.1525,0.5515,0.37625,0.34225,0.216,0.1277499999999999,0.148,0.2329999999999999,0.2279999999999999,0.21475,0.15625,0.196,0.2395,0.5225,0.556,0.22175,0.3415,0.2055,0.3712499999999999,0.24175,0.271,0.361,0.2855,0.073,0.0989999999999999,0.206,0.146,0.15825,0.0762499999999999,0.17575,0.1169999999999999,0.2017499999999999,0.205,0.20575,0.074,0.1569999999999999,0.187,0.15725,0.0665,0.2475,0.16925,0.0647499999999999,0.1952499999999999,0.059,0.2915,0.1922499999999999,0.0807499999999999,0.25625,0.1825,0.3582499999999999,0.0529999999999999,0.09,0.09675,0.1555,0.1674999999999999,0.174,0.05725,0.075,0.1245,0.09375,0.078,0.23025,0.1295,0.11225,0.3017499999999999,0.302,0.05175,0.082,0.26625,0.1129999999999999,0.3854999999999999,0.15375,0.14,0.05225,0.10025,0.26625,0.0632499999999999,0.2584999999999999,0.0964999999999999,0.02975,0.03975,0.09375,0.0615,0.03375,0.026,0.0645,0.05925,0.05225
Spider-Man: Into the Spider-Verse (2018),0.8265,0.8015000000000001,0.79725,0.93625,0.926,0.8015000000000001,0.731,0.7945,0.4649999999999999,0.7745,0.7745,0.66325,0.7745,0.5995,0.76925,0.363,0.7745,0.7745,0.7355,0.5685,0.76525,0.43325,0.8265,0.67325,0.70775,0.74775,0.571,0.501,0.707,0.50725,0.56825,0.4475,0.56825,0.56975,0.707,0.22825,0.1624999999999999,0.481,0.58475,0.369,0.4395,0.39275,0.25925,0.501,0.38275,0.30125,0.526,0.49275,0.2204999999999999,0.246,0.40075,0.286,0.3425,0.397,0.36975,0.1594999999999999,0.3685,0.216,0.32225,0.32075,0.27375,0.32725,0.4297499999999999,0.14925,0.2624999999999999,0.1689999999999999,0.27,0.1382499999999999,0.3165,0.3874999999999999,0.24,0.1465,0.3655,0.26325,0.397,0.40225,0.17175,0.31375,0.25725,0.17175,0.24725,0.2495,0.2704999999999999,0.20875,0.1245,0.2314999999999999,0.20575,0.1195,0.24325,0.1624999999999999,0.27525,0.1505,0.24,0.1745,0.136,0.16525,0.28025,0.18325,0.2835,0.264,0.209,0.17525,0.0539999999999999,0.22925,0.23025,0.22875,0.23375,0.16025,0.1245,0.09125,0.3225,0.1305,0.1337499999999999,0.1175,0.4207499999999999,0.1927499999999999,0.1674999999999999,0.14475,0.028,0.1795,0.147,0.2005,0.0994999999999999,0.1535,0.1245,0.1069999999999999,0.0954999999999999,0.14825,0.15525,0.0732499999999999,0.09125,0.11275,0.08975,0.131,0.0777499999999999,0.1034999999999999,0.11325,0.1574999999999999,0.14925,0.0685,0.10375,0.0665,0.09775,0.121,0.0787499999999999,0.089,0.0842499999999999,0.10075,0.0735
Reign of the Supermen (2019),0.8420000000000001,0.70975,0.8585,0.7615000000000001,0.9215,0.70975,0.84975,0.8585,0.8420000000000001,0.43425,0.8049999999999999,0.7582500000000001,0.43425,0.80125,0.604,0.74425,0.47875,0.47875,0.79525,0.39875,0.78,0.45175,0.823,0.7615000000000001,0.45575,0.75325,0.39675,0.5095,0.606,0.7945,0.32075,0.3145,0.21125,0.22125,0.606,0.617,0.52575,0.571,0.4095,0.58075,0.131,0.20675,0.082,0.1257499999999999,0.6685,0.3129999999999999,0.69075,0.25575,0.127,0.13,0.13,0.1992499999999999,0.21125,0.44425,0.1795,0.0847499999999999,0.31,0.078,0.242,0.33175,0.3007499999999999,0.40825,0.345,0.0989999999999999,0.29225,0.23075,0.3415,0.0792499999999999,0.4872499999999999,0.1365,0.495,0.32025,0.30925,0.1064999999999999,0.5455,0.479,0.274,0.17975,0.52025,0.31825,0.39425,0.0662499999999999,0.373,0.05525,0.04125,0.0954999999999999,0.1704999999999999,0.119,0.345,0.17475,0.1205,0.0954999999999999,0.2935,0.2345,0.0989999999999999,0.156,0.0969999999999999,0.0949999999999999,0.154,0.133,0.146,0.0647499999999999,0.1185,0.1815,0.1114999999999999,0.09625,0.129,0.0539999999999999,0.10475,0.2425,0.1704999999999999,0.0499999999999999,0.25025,0.0205,0.613,0.0584999999999999,0.4435,0.298,0.04525,0.08775,0.0237499999999999,0.03275,0.03275,0.1352499999999999,0.05275,0.11725,0.136,0.1129999999999999,0.05425,0.1367499999999999,0.05425,0.1735,0.0627499999999999,0.09925,0.04525,0.11575,0.0544999999999999,0.0364999999999999,0.0655,0.0595,0.0205,0.0215,0.04075,0.277,0.0712499999999999,0.0182499999999999,0.0989999999999999,0.0835,0.0272499999999999
Spider-Man: Far from Home (2019),0.908,0.908,0.8945000000000001,0.8852500000000001,0.8685,0.908,0.935,0.935,0.7455,0.6735,0.8685,0.71575,0.6735,0.58525,0.7909999999999999,0.54725,0.6465,0.6735,0.7907500000000001,0.64375,0.8127500000000001,0.4629999999999999,0.8725,0.496,0.69825,0.7795000000000001,0.51975,0.3455,0.7205,0.37875,0.44725,0.4805,0.53425,0.52275,0.361,0.289,0.2294999999999999,0.471,0.42325,0.4485,0.38675,0.50175,0.429,0.3455,0.70675,0.2774999999999999,0.56425,0.4004999999999999,0.22625,0.39375,0.4135,0.2804999999999999,0.4419999999999999,0.374,0.2664999999999999,0.15525,0.2804999999999999,0.28225,0.45525,0.3105,0.3185,0.33575,0.285,0.22125,0.29925,0.21775,0.18025,0.16875,0.187,0.29425,0.2405,0.2804999999999999,0.277,0.32175,0.5125,0.3205,0.378,0.3635,0.3405,0.25875,0.12275,0.2967499999999999,0.3715,0.354,0.126,0.2035,0.198,0.17375,0.3349999999999999,0.26375,0.2915,0.1709999999999999,0.34475,0.22725,0.23175,0.21525,0.18025,0.1679999999999999,0.15075,0.27325,0.15175,0.14425,0.0637499999999999,0.15475,0.152,0.16875,0.31625,0.2465,0.185,0.123,0.1629999999999999,0.10575,0.1912499999999999,0.1034999999999999,0.5965,0.17675,0.1942499999999999,0.1405,0.10725,0.17525,0.16575,0.178,0.0835,0.1402499999999999,0.1634999999999999,0.0775,0.08975,0.16425,0.09475,0.0969999999999999,0.1024999999999999,0.11375,0.0795,0.09525,0.2035,0.0847499999999999,0.1235,0.14675,0.10425,0.143,0.078,0.1205,0.0949999999999999,0.04925,0.0802499999999999,0.0657499999999999,0.08875,0.09975,0.05925
mean,0.9367848360655738,0.898565573770492,0.8976475409836066,0.8925512295081967,0.8906987704918031,0.8885000000000001,0.8749938524590164,0.8665778688524591,0.8465737704918034,0.8151475409836066,0.7843032786885247,0.7659815573770492,0.7587274590163935,0.7326475409836065,0.7253627049180328,0.721235655737705,0.7209877049180329,0.7061413934426232,0.7011413934426229,0.6930737704918032,0.6601024590163934,0.6339549180327869,0.6218196721311475,0.6201004098360655,0.6071844262295082,0.5990635245901639,0.5648852459016392,0.5218463114754098,0.5107725409836066,0.5026352459016393,0.5019590163934425,0.501608606557377,0.49631147540983606,0.49063934426229505,0.48638114754098355,0.4800163934426229,0.47672540983606565,0.4689077868852458,0.46749180327868844,0.4289590163934426,0.42713934426229505,0.41550000000000004,0.3960696721311476,0.37976639344262286,0.37423975409836063,0.34268237704918036,0.33819057377049183,0.33541393442622947,0.33495901639344255,0.3347520491803278,0.3188893442622951,0.303139344262295,0.2993032786885246,0.299202868852459,0.2965676229508196,0.2956024590163934,0.29395491803278684,0.2935983606557377,0.2902704918032787,0.289233606557377,0.2793647540983607,0.2787192622950819,0.2760245901639344,0.2702971311475409,0.2619733606557377,0.25983811475409835,0.2531290983606557,0.25282786885245895,0.25263319672131146,0.251327868852459,0.23685040983606556,0.23042827868852458,0.22867827868852456,0.22844262295081968,0.2259446721311475,0.21825819672131141,0.21702663934426228,0.21635040983606554,0.21521516393442622,0.20777663934426227,0.20697336065573768,0.20124999999999996,0.2003422131147541,0.2000840163934426,0.1988709016393443,0.19529303278688517,0.19052254098360652,0.18966598360655731,0.1827622950819672,0.1785122950819672,0.17781762295081965,0.1617254098360655,0.15304713114754098,0.15248565573770492,0.150780737704918,0.15060655737704914,0.15039959016393442,0.1462663934426229,0.14519877049180324,0.1450430327868852,0.14316598360655736,0.14190163934426225,0.14113114754098355,0.14014754098360652,0.13870081967213113,0.1373012295081967,0.1356290983606557,0.13559426229508192,0.13471516393442617,0.13149999999999998,0.12756967213114753,0.12537295081967212,0.12386270491803276,0.11946311475409832,0.11435040983606554,0.11396516393442618,0.11334221311475405,0.11282786885245898,0.11182991803278684,0.1116680327868852,0.10868237704918028,0.108655737704918,0.1047930327868852,0.10289959016393438,0.10096311475409832,0.10042827868852455,0.09980327868852454,0.09813114754098357,0.09694877049180323,0.09620491803278684,0.09518647540983602,0.09441188524590159,0.09193442622950816,0.09189549180327865,0.08969877049180322,0.08946311475409832,0.08628483606557373,0.0833196721311475,0.08061270491803275,0.07961680327868849,0.07131557377049176,0.06279713114754093,0.0625553278688524,0.054885245901639304,0.052911885245901596,0.051993852459016346,0.051395491803278646,0.04789959016393439,0.04287909836065569
