movieId,fight scenes,weapons,chase,predictable,catastrophe,first contact,alter ego,light,good,original,fantasy world,weird,surveillance,vengeance,dialogue,mentor,very funny,fun movie,greed,adaptation,transformation,betrayal,mad scientist,graphic novel,immortality,sacrifice,family,computer animation,life philosophy,melancholic,survival,runaway,creativity,culture clash,drama,not funny,pulp,teen movie,pornography,camp,absurd,sexy,death,stereotypes,childhood,life & death,unlikeable characters,quirky,robert downey jr,internet,writers,too short,awesome soundtrack,trilogy,nudity (full frontal - brief),independent film,islam,god,no plot,remake,underrated,dysfunctional family,multiple storylines,unlikely friendships,women,alternate history,classic car,drinking,simple,queer,island,goth,too long,prejudice,ghosts/afterlife,period piece,farce,irish accent,tokyo,new jersey,british,blindness,california,brothers,nudity (rear),new york city,best of 2005,hospital,wartime,doctors,race,kick-butt women,desert,memory,film noir,ensemble cast,bollywood,80s,indians,hip hop,prison,stand-up comedy,fashion,snakes,russian,single father,road movie,san francisco,1930s,good music,dreams,notable nudity,father daughter relationship,atheism,buddy movie,hotel,kidnapping,small town,workplace,divorce,cancer,foul language,shopping,adoption,stoner movie,los angeles,censorship,interracial romance,reality tv,rebellion,finnish,addiction,made for tv,wilderness,nudity (topless - brief),oil,time,directorial debut,hunting,wine,homeless,australia,french,radio,prostitution,texas,potential oscar nom,lawyer,documentary
Avengers: Age of Ultron (2015),0.99925,0.9855,0.9855,0.97375,0.974,0.974,0.99925,0.99925,0.9735,0.7485,0.7875000000000001,0.9045,0.82125,0.7835000000000001,0.7855000000000001,0.741,0.9685,0.65275,0.56075,0.399,0.51675,0.3732499999999999,0.361,0.6105,0.393,0.766,0.492,0.294,0.60175,0.28725,0.529,0.38125,0.49,0.39525,0.33325,0.3025,0.2214999999999999,0.26575,0.147,0.1277499999999999,0.32725,0.10475,0.2002499999999999,0.21125,0.26375,0.17575,0.28425,0.2,0.98,0.24325,0.1952499999999999,0.382,0.27925,0.33675,0.11325,0.12175,0.3632499999999999,0.10425,0.356,0.03675,0.2,0.18725,0.2155,0.2385,0.14,0.17975,0.23025,0.2015,0.216,0.20675,0.1385,0.0837499999999999,0.22175,0.2465,0.209,0.1355,0.0954999999999999,0.12125,0.28225,0.10775,0.24275,0.1039999999999999,0.16025,0.2955,0.0805,0.2095,0.24875,0.09275,0.3632499999999999,0.1292499999999999,0.2027499999999999,0.0424999999999999,0.0692499999999999,0.0835,0.0755,0.4459999999999999,0.083,0.0675,0.063,0.0717499999999999,0.0645,0.0742499999999999,0.0999999999999999,0.0439999999999999,0.0805,0.072,0.11775,0.184,0.04975,0.11975,0.0742499999999999,0.0584999999999999,0.125,0.04925,0.04825,0.18075,0.0569999999999999,0.0697499999999999,0.091,0.0792499999999999,0.0805,0.0725,0.1267499999999999,0.05525,0.05825,0.03875,0.0852499999999999,0.04275,0.0667499999999999,0.10675,0.0424999999999999,0.0797499999999999,0.0419999999999999,0.03425,0.029,0.10175,0.0757499999999999,0.0479999999999999,0.0205,0.10075,0.0354999999999999,0.03725,0.0404999999999999,0.04725,0.0314999999999999,0.03,0.0262499999999999,0.0222499999999999,0.016
Justice League (2017),0.90475,0.8532500000000001,0.8532500000000001,0.90475,0.906,0.83175,0.90425,0.8945000000000001,0.906,0.748,0.573,0.61,0.86375,0.8775,0.7435,0.5715,0.66275,0.5755,0.38825,0.56825,0.52825,0.4812499999999999,0.33325,0.7555000000000001,0.1104999999999999,0.71075,0.59125,0.3359999999999999,0.3525,0.3379999999999999,0.207,0.376,0.262,0.30425,0.3522499999999999,0.30325,0.246,0.32725,0.30525,0.2935,0.31725,0.26025,0.33075,0.25575,0.20825,0.3295,0.4167499999999999,0.2279999999999999,0.38525,0.2175,0.20725,0.4952499999999999,0.15825,0.205,0.24575,0.1255,0.27175,0.15,0.239,0.1845,0.271,0.19,0.2185,0.24475,0.2784999999999999,0.17375,0.2514999999999999,0.1952499999999999,0.23275,0.2405,0.2304999999999999,0.0777499999999999,0.20675,0.2125,0.1947499999999999,0.2425,0.1235,0.14725,0.1545,0.1977499999999999,0.2584999999999999,0.1932499999999999,0.24575,0.22275,0.31475,0.15525,0.18025,0.16725,0.1955,0.128,0.1992499999999999,0.15725,0.1215,0.1144999999999999,0.1515,0.25975,0.13,0.1149999999999999,0.0974999999999999,0.1445,0.129,0.11225,0.12,0.0825,0.1044999999999999,0.14925,0.1159999999999999,0.203,0.1039999999999999,0.1079999999999999,0.10975,0.17875,0.14625,0.074,0.0554999999999999,0.11525,0.09425,0.10325,0.10225,0.124,0.12275,0.1069999999999999,0.0625,0.124,0.0812499999999999,0.0797499999999999,0.0805,0.1039999999999999,0.078,0.10875,0.1574999999999999,0.081,0.05925,0.0795,0.05625,0.06,0.0509999999999999,0.0655,0.05125,0.0717499999999999,0.0627499999999999,0.06,0.0444999999999999,0.03975,0.06,0.05125,0.0394999999999999,0.0732499999999999,0.0439999999999999
Ant-Man (2015),0.99975,0.97675,0.97675,0.9245,0.95775,0.95,0.99975,0.99975,0.95775,0.78,0.6355,0.935,0.72,0.7235,0.7495,0.9405,0.94825,0.8915,0.6125,0.53975,0.5685,0.30125,0.4992499999999999,0.5595,0.3037499999999999,0.54225,0.67625,0.298,0.52475,0.353,0.5325,0.4862499999999999,0.62325,0.4599999999999999,0.4862499999999999,0.30825,0.4195,0.2634999999999999,0.16975,0.23425,0.415,0.1897499999999999,0.175,0.24275,0.3632499999999999,0.1855,0.15925,0.4147499999999999,0.867,0.1962499999999999,0.23475,0.21275,0.14875,0.14675,0.14725,0.12025,0.21225,0.04425,0.17325,0.0424999999999999,0.2115,0.4595,0.1875,0.28325,0.1957499999999999,0.18525,0.307,0.2015,0.2714999999999999,0.1639999999999999,0.2234999999999999,0.07,0.1014999999999999,0.16125,0.14075,0.15,0.36675,0.12475,0.28925,0.1357499999999999,0.1995,0.10575,0.25025,0.3017499999999999,0.077,0.16525,0.25775,0.09825,0.083,0.1629999999999999,0.2025,0.0464999999999999,0.0637499999999999,0.1124999999999999,0.084,0.406,0.08975,0.129,0.0595,0.0762499999999999,0.1945,0.0787499999999999,0.156,0.08725,0.0579999999999999,0.0842499999999999,0.14575,0.46775,0.0827499999999999,0.14875,0.0835,0.0509999999999999,0.949,0.05875,0.15425,0.16825,0.05675,0.11925,0.14,0.17075,0.1114999999999999,0.09175,0.1277499999999999,0.0777499999999999,0.059,0.0529999999999999,0.0832499999999999,0.04575,0.03675,0.11625,0.0329999999999999,0.0554999999999999,0.059,0.05925,0.04125,0.0925,0.0735,0.0715,0.0237499999999999,0.15825,0.0454999999999999,0.063,0.0559999999999999,0.04675,0.03075,0.0295,0.03575,0.031,0.0235
Fantastic Four (2015),0.999,0.806,0.806,0.95575,0.95575,0.91275,0.999,0.999,0.85375,0.74175,0.37375,0.346,0.8345,0.4529999999999999,0.6845,0.5815,0.46625,0.2865,0.39775,0.5895,0.693,0.254,0.61675,0.7549999999999999,0.25975,0.38125,0.3804999999999999,0.23525,0.3195,0.29925,0.257,0.243,0.23275,0.25375,0.25375,0.3505,0.27775,0.3635,0.2324999999999999,0.2017499999999999,0.2204999999999999,0.1164999999999999,0.17925,0.1262499999999999,0.2055,0.18725,0.63225,0.24775,0.4014999999999999,0.44225,0.31925,0.42525,0.0642499999999999,0.1397499999999999,0.2015,0.16075,0.1714999999999999,0.32175,0.093,0.394,0.0964999999999999,0.2704999999999999,0.242,0.2289999999999999,0.178,0.15625,0.1765,0.126,0.128,0.1564999999999999,0.0984999999999999,0.061,0.1775,0.2095,0.05925,0.0792499999999999,0.14325,0.0857499999999999,0.11825,0.17025,0.08825,0.1897499999999999,0.1302499999999999,0.129,0.1287499999999999,0.1287499999999999,0.51975,0.1144999999999999,0.0775,0.216,0.1485,0.05225,0.0469999999999999,0.1342499999999999,0.1014999999999999,0.15075,0.09,0.08725,0.0615,0.09475,0.0802499999999999,0.1335,0.09,0.0247499999999999,0.068,0.0939999999999999,0.1039999999999999,0.1089999999999999,0.06025,0.0454999999999999,0.0757499999999999,0.0579999999999999,0.04625,0.0554999999999999,0.023,0.0645,0.0389999999999999,0.0584999999999999,0.0805,0.0705,0.0847499999999999,0.03375,0.059,0.185,0.0647499999999999,0.04725,0.1267499999999999,0.0434999999999999,0.0635,0.0514999999999999,0.05875,0.05425,0.0642499999999999,0.0454999999999999,0.0272499999999999,0.0414999999999999,0.062,0.0732499999999999,0.0182499999999999,0.04675,0.05175,0.027,0.03125,0.03475,0.04425,0.03,0.0292499999999999,0.0449999999999999,0.0207499999999999
Captain Marvel (2018),0.8967499999999999,0.8967499999999999,0.8967499999999999,0.741,0.89825,0.7235,0.8895,0.7909999999999999,0.89825,0.69225,0.43425,0.7709999999999999,0.4795,0.6065,0.656,0.668,0.7705,0.5855,0.371,0.51125,0.53375,0.549,0.2229999999999999,0.3774999999999999,0.0857499999999999,0.724,0.65,0.2995,0.3585,0.39025,0.2035,0.48575,0.2947499999999999,0.39025,0.371,0.3055,0.197,0.44875,0.241,0.2465,0.4375,0.20475,0.3662499999999999,0.24825,0.3169999999999999,0.286,0.216,0.27,0.4255,0.196,0.2269999999999999,0.34575,0.17225,0.11825,0.206,0.1735,0.3954999999999999,0.09775,0.2504999999999999,0.1235,0.32425,0.203,0.15525,0.376,0.394,0.1825,0.1915,0.2339999999999999,0.308,0.3245,0.182,0.10525,0.14675,0.3245,0.32275,0.2299999999999999,0.17375,0.2395,0.14625,0.20825,0.28525,0.15525,0.2975,0.373,0.21125,0.2175,0.1069999999999999,0.21825,0.1887499999999999,0.23075,0.37375,0.12475,0.12025,0.10675,0.1347499999999999,0.22525,0.12225,0.11525,0.1245,0.22175,0.129,0.12,0.125,0.065,0.091,0.09775,0.141,0.3189999999999999,0.1315,0.17225,0.13,0.10625,0.2895,0.074,0.05825,0.20975,0.1255,0.12325,0.0905,0.1574999999999999,0.17225,0.184,0.09075,0.14375,0.0705,0.0642499999999999,0.16075,0.1564999999999999,0.0845,0.15225,0.0787499999999999,0.0984999999999999,0.0757499999999999,0.1054999999999999,0.1215,0.0755,0.03025,0.11775,0.04275,0.0969999999999999,0.0725,0.10525,0.0519999999999999,0.0825,0.0742499999999999,0.0677499999999999,0.0424999999999999,0.0677499999999999,0.04625
X-Men: Apocalypse (2016),0.99775,0.93625,0.93625,0.9685,0.956,0.91775,0.99775,0.99775,0.933,0.88575,0.77325,0.7745,0.8825000000000001,0.63,0.7882499999999999,0.636,0.59575,0.622,0.47575,0.4972499999999999,0.664,0.428,0.67025,0.537,0.6295,0.7,0.3492499999999999,0.1639999999999999,0.4255,0.216,0.986,0.31875,0.361,0.31325,0.4107499999999999,0.3299999999999999,0.21375,0.37725,0.18325,0.1942499999999999,0.27025,0.124,0.203,0.1805,0.31775,0.189,0.3602499999999999,0.129,0.4347499999999999,0.261,0.207,0.39175,0.30125,0.735,0.16875,0.09075,0.31775,0.3045,0.251,0.1114999999999999,0.2784999999999999,0.1342499999999999,0.215,0.191,0.15225,0.186,0.186,0.144,0.23225,0.15525,0.1805,0.04975,0.53275,0.2125,0.1365,0.16625,0.0697499999999999,0.083,0.214,0.11575,0.1367499999999999,0.12,0.188,0.148,0.1505,0.15,0.15475,0.08725,0.14575,0.0905,0.21,0.0655,0.0795,0.1392499999999999,0.0765,0.624,0.087,0.1365,0.0647499999999999,0.0692499999999999,0.063,0.083,0.0984999999999999,0.03975,0.0837499999999999,0.065,0.0815,0.10375,0.0637499999999999,0.0637499999999999,0.132,0.0755,0.0807499999999999,0.05425,0.0215,0.11025,0.0429999999999999,0.0807499999999999,0.0855,0.05575,0.09175,0.04125,0.0737499999999999,0.0444999999999999,0.0645,0.05025,0.073,0.05775,0.15325,0.1912499999999999,0.03525,0.066,0.0564999999999999,0.05025,0.03475,0.0827499999999999,0.0755,0.0364999999999999,0.028,0.0762499999999999,0.0389999999999999,0.028,0.0267499999999999,0.03225,0.03575,0.0305,0.024,0.04675,0.0132499999999999
Justice League: Throne of Atlantis (2015),0.99,0.9575,0.9575,0.66125,0.788,0.52325,0.99,0.984,0.788,0.735,0.746,0.4639999999999999,0.77875,0.7749999999999999,0.60025,0.61025,0.518,0.45025,0.48075,0.54225,0.57875,0.4609999999999999,0.51375,0.8294999999999999,0.1054999999999999,0.716,0.622,0.8839999999999999,0.2995,0.4639999999999999,0.14925,0.2867499999999999,0.1925,0.41,0.2877499999999999,0.3794999999999999,0.28525,0.195,0.45875,0.2475,0.209,0.1382499999999999,0.49775,0.4085,0.1962499999999999,0.24325,0.25375,0.1997499999999999,0.1907499999999999,0.08825,0.302,0.3007499999999999,0.199,0.03475,0.27925,0.26725,0.716,0.0657499999999999,0.129,0.1054999999999999,0.1945,0.20925,0.17425,0.215,0.2007499999999999,0.4415,0.23875,0.1325,0.32725,0.136,0.1377499999999999,0.27175,0.21625,0.295,0.249,0.1415,0.1584999999999999,0.183,0.21875,0.1945,0.1149999999999999,0.31025,0.0837499999999999,0.33425,0.1084999999999999,0.04775,0.255,0.1875,0.716,0.136,0.04325,0.09925,0.09825,0.05225,0.1089999999999999,0.08775,0.10475,0.0837499999999999,0.205,0.17025,0.0805,0.148,0.0969999999999999,0.0504999999999999,0.0857499999999999,0.063,0.0755,0.1295,0.08675,0.067,0.0652499999999999,0.0569999999999999,0.2279999999999999,0.072,0.0504999999999999,0.09475,0.11125,0.0895,0.061,0.04075,0.10125,0.03675,0.04425,0.071,0.0524999999999999,0.03475,0.09025,0.06025,0.0595,0.1139999999999999,0.1195,0.04775,0.05875,0.04575,0.068,0.0439999999999999,0.0257499999999999,0.04375,0.05225,0.0287499999999999,0.03175,0.05075,0.028,0.0374999999999999,0.03525,0.0715,0.02,0.026,0.0115
Batman vs. Robin (2015),0.984,0.8967499999999999,0.8967499999999999,0.8512500000000001,0.8947499999999999,0.57375,0.984,0.984,0.8947499999999999,0.8520000000000001,0.66375,0.754,0.7717499999999999,0.999,0.67075,0.5,0.417,0.27575,0.73,0.64375,0.56625,0.719,0.25075,0.97225,0.22075,0.855,0.401,0.8865000000000001,0.30125,0.61825,0.151,0.4065,0.3702499999999999,0.52875,0.52875,0.3355,0.2614999999999999,0.12325,0.73,0.22525,0.2055,0.1357499999999999,0.1975,0.071,0.18025,0.22025,0.14475,0.14275,0.32975,0.11375,0.1609999999999999,0.18625,0.26675,0.17425,0.23075,0.73,0.185,0.1205,0.05875,0.03325,0.1392499999999999,0.22875,0.1877499999999999,0.3,0.11325,0.24025,0.183,0.1079999999999999,0.189,0.17475,0.031,0.211,0.1345,0.2334999999999999,0.05625,0.267,0.3612499999999999,0.291,0.1855,0.03875,0.174,0.25325,0.127,0.312,0.1044999999999999,0.04825,0.3754999999999999,0.09475,0.185,0.10825,0.091,0.06175,0.09775,0.0349999999999999,0.2825,0.15675,0.365,0.151,0.03075,0.1104999999999999,0.0905,0.2115,0.0697499999999999,0.0245,0.0409999999999999,0.0657499999999999,0.06,0.05475,0.09775,0.11725,0.0627499999999999,0.03325,0.1927499999999999,0.04875,0.0574999999999999,0.0419999999999999,0.081,0.066,0.0574999999999999,0.0449999999999999,0.17075,0.0569999999999999,0.0305,0.0662499999999999,0.0632499999999999,0.03425,0.145,0.0595,0.0287499999999999,0.0454999999999999,0.1385,0.05725,0.0339999999999999,0.04275,0.05375,0.0687499999999999,0.0132499999999999,0.05775,0.04275,0.0207499999999999,0.025,0.04125,0.0329999999999999,0.03225,0.0429999999999999,0.06,0.0349999999999999,0.03175,0.0145
The Last Witch Hunter (2015),0.96925,0.96925,0.96925,0.7365,0.73475,0.8427500000000001,0.70875,0.70875,0.71,0.62225,0.978,0.5745,0.54575,0.36,0.682,0.7005,0.559,0.65325,0.56175,0.32725,0.4435,0.5275,0.54025,0.1292499999999999,0.9825,0.262,0.17075,0.1029999999999999,0.37725,0.2027499999999999,0.4895,0.41325,0.4705,0.26175,0.2005,0.34325,0.21075,0.1957499999999999,0.238,0.1694999999999999,0.1987499999999999,0.25575,0.24075,0.1725,0.15475,0.292,0.1332499999999999,0.191,0.1332499999999999,0.23625,0.24975,0.1574999999999999,0.1009999999999999,0.15175,0.183,0.238,0.1089999999999999,0.1952499999999999,0.2025,0.0944999999999999,0.22925,0.16125,0.1275,0.1104999999999999,0.24775,0.123,0.17275,0.11025,0.2007499999999999,0.1392499999999999,0.0964999999999999,0.51825,0.09025,0.11775,0.39825,0.0815,0.05675,0.14125,0.0822499999999999,0.075,0.1054999999999999,0.0905,0.0949999999999999,0.08,0.1134999999999999,0.4315,0.136,0.16075,0.0519999999999999,0.1342499999999999,0.156,0.1215,0.0782499999999999,0.1525,0.0895,0.04075,0.0652499999999999,0.0632499999999999,0.0559999999999999,0.0697499999999999,0.1149999999999999,0.0795,0.074,0.1845,0.12,0.0429999999999999,0.1074999999999999,0.05475,0.0672499999999999,0.05275,0.136,0.066,0.078,0.08725,0.0835,0.089,0.1337499999999999,0.064,0.0514999999999999,0.0459999999999999,0.0489999999999999,0.03225,0.03975,0.0574999999999999,0.082,0.0595,0.062,0.05925,0.05275,0.03375,0.1265,0.0737499999999999,0.0574999999999999,0.0655,0.05525,0.05725,0.04075,0.04825,0.301,0.0364999999999999,0.0702499999999999,0.03925,0.0237499999999999,0.0267499999999999,0.03375,0.0222499999999999,0.0222499999999999,0.0162499999999999,0.0195
Suicide Squad (2016),0.9975,0.978,0.978,0.9245,0.92925,0.8759999999999999,0.9975,0.9975,0.92925,0.8067500000000001,0.679,0.85975,0.56625,0.7185,0.78975,0.492,0.67075,0.7265,0.5045,0.584,0.4832499999999999,0.4429999999999999,0.21725,0.7245,0.1515,0.53225,0.432,0.2175,0.375,0.281,0.58575,0.24975,0.2955,0.2694999999999999,0.3179999999999999,0.26375,0.3179999999999999,0.26375,0.21525,0.20375,0.45725,0.2817499999999999,0.2175,0.371,0.1475,0.21425,0.52175,0.2887499999999999,0.41925,0.30825,0.3135,0.44075,0.74975,0.18725,0.146,0.21525,0.1912499999999999,0.1129999999999999,0.37675,0.15875,0.1902499999999999,0.252,0.21925,0.15175,0.23425,0.14725,0.15475,0.21925,0.1495,0.242,0.10475,0.2564999999999999,0.10975,0.17975,0.123,0.128,0.09375,0.11575,0.0959999999999999,0.2002499999999999,0.1327499999999999,0.11625,0.10925,0.1882499999999999,0.09075,0.14075,0.10275,0.0974999999999999,0.1912499999999999,0.0979999999999999,0.1084999999999999,0.0822499999999999,0.04625,0.0807499999999999,0.10125,0.39975,0.08825,0.0534999999999999,0.0722499999999999,0.15,0.12125,0.09025,0.0852499999999999,0.0635,0.078,0.05525,0.09075,0.0717499999999999,0.0569999999999999,0.11775,0.0959999999999999,0.0675,0.1372499999999999,0.0767499999999999,0.0534999999999999,0.09825,0.0635,0.0645,0.1009999999999999,0.1144999999999999,0.1154999999999999,0.12225,0.0499999999999999,0.05825,0.0805,0.05525,0.0842499999999999,0.04575,0.14825,0.06175,0.0637499999999999,0.0875,0.0429999999999999,0.05525,0.03175,0.0389999999999999,0.0504999999999999,0.04625,0.0237499999999999,0.0645,0.0509999999999999,0.0384999999999999,0.0319999999999999,0.04825,0.03675,0.0344999999999999,0.0217499999999999,0.0272499999999999,0.0147499999999999
Batman v Superman: Dawn of Justice (2016),0.99525,0.97475,0.97475,0.925,0.925,0.76725,0.99525,0.99525,0.8935,0.67775,0.646,0.8859999999999999,0.76125,0.98,0.72925,0.517,0.396,0.3395,0.6875,0.656,0.483,0.4287499999999999,0.25475,0.8145,0.4539999999999999,0.768,0.3239999999999999,0.21775,0.3572499999999999,0.41025,0.469,0.257,0.24475,0.33725,0.509,0.3355,0.28225,0.2022499999999999,0.563,0.15375,0.33775,0.1679999999999999,0.3645,0.1925,0.1887499999999999,0.29425,0.3399999999999999,0.207,0.3804999999999999,0.261,0.21175,0.17375,0.4595,0.35275,0.2017499999999999,0.563,0.2165,0.34225,0.204,0.1392499999999999,0.299,0.1942499999999999,0.1985,0.1775,0.2085,0.26075,0.2289999999999999,0.17025,0.14775,0.1785,0.08725,0.123,0.51675,0.1664999999999999,0.0735,0.177,0.1225,0.1225,0.1287499999999999,0.1257499999999999,0.11475,0.15325,0.10725,0.1825,0.1069999999999999,0.0865,0.16675,0.129,0.11575,0.09475,0.0722499999999999,0.03875,0.1084999999999999,0.067,0.09975,0.1307499999999999,0.09475,0.077,0.08775,0.0964999999999999,0.0785,0.08775,0.0687499999999999,0.0484999999999999,0.0682499999999999,0.0805,0.09275,0.05675,0.0705,0.0915,0.174,0.086,0.0939999999999999,0.08725,0.03925,0.0732499999999999,0.076,0.0802499999999999,0.0645,0.081,0.11025,0.0885,0.0479999999999999,0.059,0.0845,0.0484999999999999,0.0702499999999999,0.05125,0.1257499999999999,0.0494999999999999,0.0424999999999999,0.0672499999999999,0.0389999999999999,0.05325,0.04425,0.04325,0.0292499999999999,0.04825,0.04025,0.04275,0.0524999999999999,0.03275,0.0389999999999999,0.03425,0.0359999999999999,0.0449999999999999,0.026,0.03825,0.0252499999999999
Dragon Ball Z: Resurrection of F (2015),0.98675,0.97475,0.97475,0.90875,0.74125,0.66375,0.66825,0.64675,0.87425,0.7649999999999999,0.752,0.4845,0.7145,0.73575,0.67575,0.7889999999999999,0.64675,0.492,0.3522499999999999,0.45225,0.5255,0.43825,0.36375,0.17975,0.5105,0.18475,0.302,0.7865,0.26625,0.34975,0.52225,0.32375,0.29425,0.32375,0.526,0.3732499999999999,0.2314999999999999,0.17025,0.568,0.25525,0.269,0.1327499999999999,0.3429999999999999,0.10025,0.2975,0.3245,0.0712499999999999,0.15825,0.27025,0.17525,0.14125,0.18025,0.954,0.3455,0.27825,0.246,0.18475,0.45325,0.2259999999999999,0.1129999999999999,0.1039999999999999,0.24925,0.1679999999999999,0.17275,0.0777499999999999,0.243,0.4,0.12425,0.3067499999999999,0.20375,0.1285,0.0235,0.1975,0.1679999999999999,0.2634999999999999,0.142,0.38,0.14125,0.44625,0.16775,0.2594999999999999,0.08825,0.091,0.203,0.1465,0.04675,0.022,0.1315,0.18475,0.1079999999999999,0.03925,0.0682499999999999,0.2475,0.1029999999999999,0.087,0.2035,0.0379999999999999,0.217,0.0364999999999999,0.05075,0.0712499999999999,0.0785,0.0255,0.04325,0.0579999999999999,0.1149999999999999,0.04625,0.0419999999999999,0.0875,0.11275,0.0762499999999999,0.0384999999999999,0.04625,0.0765,0.1357499999999999,0.0647499999999999,0.0695,0.062,0.05475,0.0369999999999999,0.10725,0.11875,0.05575,0.06,0.086,0.05075,0.05775,0.0207499999999999,0.16025,0.0797499999999999,0.0732499999999999,0.0747499999999999,0.0354999999999999,0.0295,0.0595,0.0384999999999999,0.0895,0.09025,0.05825,0.0217499999999999,0.0185,0.0255,0.0172499999999999,0.0192499999999999,0.0277499999999999,0.0677499999999999,0.0252499999999999,0.0135,0.0077499999999999
Guardians (2016),0.996,0.80775,0.80775,0.8807499999999999,0.542,0.8807499999999999,0.996,0.99575,0.373,0.7802500000000001,0.4439999999999999,0.3814999999999999,0.1917499999999999,0.387,0.5145,0.65875,0.39225,0.2835,0.3814999999999999,0.502,0.2997499999999999,0.30625,0.54425,0.42225,0.22075,0.31325,0.21625,0.184,0.28425,0.3814999999999999,0.16725,0.30225,0.23775,0.2907499999999999,0.26725,0.26025,0.37975,0.51175,0.27525,0.22475,0.602,0.2045,0.47075,0.2035,0.1272499999999999,0.2614999999999999,0.2614999999999999,0.2504999999999999,0.0414999999999999,0.34175,0.35175,0.0579999999999999,0.10675,0.04175,0.26275,0.26975,0.176,0.2764999999999999,0.1375,0.14425,0.1332499999999999,0.20675,0.3339999999999999,0.195,0.21575,0.1569999999999999,0.28725,0.1935,0.10475,0.2375,0.1619999999999999,0.0685,0.17475,0.10425,0.03375,0.1205,0.39225,0.15275,0.0665,0.1594999999999999,0.1252499999999999,0.10875,0.12,0.12025,0.0785,0.04625,0.10225,0.10625,0.09825,0.1315,0.09625,0.1114999999999999,0.062,0.09875,0.1312499999999999,0.0722499999999999,0.2405,0.1059999999999999,0.15825,0.1987499999999999,0.09975,0.1725,0.0272499999999999,0.03725,0.8245,0.03475,0.10275,0.0782499999999999,0.091,0.071,0.11875,0.236,0.0464999999999999,0.1307499999999999,0.0344999999999999,0.0509999999999999,0.0287499999999999,0.1382499999999999,0.10575,0.0459999999999999,0.0875,0.0725,0.0852499999999999,0.03825,0.1154999999999999,0.04875,0.10575,0.0762499999999999,0.0735,0.0242499999999999,0.44125,0.0554999999999999,0.11325,0.0504999999999999,0.0459999999999999,0.0742499999999999,0.03975,0.09975,0.0225,0.08975,0.0354999999999999,0.09925,0.0232499999999999,0.10575,0.0569999999999999,0.03475,0.0825,0.0252499999999999,0.0157499999999999
Batman: Bad Blood (2016),0.969,0.90325,0.90325,0.54725,0.59125,0.37825,0.969,0.969,0.70925,0.67575,0.255,0.6125,0.3655,0.8995,0.66825,0.6935,0.21225,0.27725,0.4485,0.3682499999999999,0.4054999999999999,0.627,0.1322499999999999,0.7789999999999999,0.0852499999999999,0.59725,0.2435,0.86425,0.18475,0.3335,0.23025,0.3229999999999999,0.373,0.3229999999999999,0.3209999999999999,0.3754999999999999,0.27825,0.1475,0.31425,0.238,0.15425,0.08925,0.3532499999999999,0.21275,0.236,0.142,0.0775,0.1555,0.202,0.11175,0.23025,0.1245,0.302,0.28725,0.21875,0.21175,0.14075,0.0474999999999999,0.14475,0.0915,0.18225,0.4815,0.1845,0.16475,0.0959999999999999,0.2435,0.14475,0.085,0.084,0.57225,0.04125,0.16175,0.1059999999999999,0.147,0.0677499999999999,0.257,0.0845,0.3205,0.10975,0.05425,0.257,0.10525,0.059,0.23375,0.1034999999999999,0.0157499999999999,0.3077499999999999,0.0737499999999999,0.0727499999999999,0.0915,0.04875,0.0672499999999999,0.16575,0.0519999999999999,0.08825,0.1932499999999999,0.04125,0.1584999999999999,0.0419999999999999,0.1714999999999999,0.0474999999999999,0.16025,0.02,0.0692499999999999,0.0394999999999999,0.0262499999999999,0.1295,0.0454999999999999,0.0384999999999999,0.1044999999999999,0.0539999999999999,0.02975,0.08,0.04375,0.0449999999999999,0.04675,0.0747499999999999,0.0807499999999999,0.0344999999999999,0.03325,0.0615,0.248,0.04025,0.1282499999999999,0.0554999999999999,0.019,0.0817499999999999,0.0494999999999999,0.06175,0.0389999999999999,0.09,0.05875,0.04225,0.03075,0.021,0.03975,0.0147499999999999,0.0399999999999999,0.022,0.03825,0.0162499999999999,0.0232499999999999,0.018,0.021,0.0319999999999999,0.05925,0.025,0.016,0.0177499999999999
