movieId,drama,melancholic,original,greed,culture clash,weird,independent film,good,runaway,life & death,vengeance,drinking,unlikely friendships,mentor,dialogue,pornography,life philosophy,dysfunctional family,quirky,death,betrayal,catastrophe,adaptation,childhood,light,hospital,family,sacrifice,prejudice,addiction,cancer,very funny,writers,queer,teen movie,creativity,not funny,nudity (full frontal - brief),transformation,women,small town,doctors,predictable,good music,sexy,surveillance,dreams,absurd,islam,nudity (topless - brief),divorce,fantasy world,british,stereotypes,chase,multiple storylines,classic car,underrated,road movie,first contact,fight scenes,new jersey,awesome soundtrack,survival,irish accent,period piece,fun movie,california,alter ego,simple,memory,workplace,brothers,film noir,censorship,adoption,weapons,directorial debut,tokyo,bollywood,father daughter relationship,hotel,foul language,computer animation,blindness,atheism,potential oscar nom,single father,too long,farce,prison,homeless,wilderness,wartime,stoner movie,texas,best of 2005,new york city,ensemble cast,stand-up comedy,interracial romance,1930s,god,pulp,rebellion,alternate history,internet,indians,documentary,race,wine,80s,hunting,lawyer,prostitution,mad scientist,nudity (rear),camp,australia,unlikeable characters,radio,immortality,french,made for tv,island,hip hop,notable nudity,los angeles,ghosts/afterlife,goth,finnish,russian,shopping,robert downey jr,san francisco,reality tv,oil,kick-butt women,desert,graphic novel,kidnapping,no plot,buddy movie,snakes,time,fashion,trilogy,too short,remake
Mud (2012),0.88975,0.883,0.908,0.883,0.883,0.883,0.80725,0.87175,0.883,0.55025,0.8667499999999999,0.80725,0.99325,0.8975,0.7637499999999999,0.5045,0.395,0.35775,0.57225,0.32025,0.7522500000000001,0.426,0.3359999999999999,0.8627499999999999,0.40225,0.202,0.3585,0.31525,0.1977499999999999,0.215,0.0845,0.26625,0.362,0.23375,0.3635,0.2319999999999999,0.365,0.22575,0.207,0.2855,0.59075,0.1985,0.22275,0.42425,0.23475,0.5215,0.477,0.15475,0.11925,0.2185,0.2945,0.3045,0.21525,0.214,0.40125,0.3472499999999999,0.46375,0.3359999999999999,0.21075,0.24525,0.296,0.23225,0.42425,0.36275,0.28925,0.25775,0.248,0.26125,0.1569999999999999,0.3239999999999999,0.2604999999999999,0.06025,0.18275,0.23825,0.0655,0.1154999999999999,0.24975,0.182,0.1555,0.1074999999999999,0.11575,0.1885,0.1997499999999999,0.3585,0.1435,0.0725,0.2329999999999999,0.0715,0.27725,0.0632499999999999,0.1377499999999999,0.371,0.386,0.1297499999999999,0.11625,0.35775,0.11225,0.0815,0.15325,0.083,0.0677499999999999,0.1337499999999999,0.04375,0.1775,0.1709999999999999,0.11125,0.0782499999999999,0.1912499999999999,0.0519999999999999,0.08675,0.0692499999999999,0.22075,0.1927499999999999,0.05975,0.061,0.0979999999999999,0.0647499999999999,0.1405,0.1907499999999999,0.0825,0.0939999999999999,0.03275,0.0825,0.0389999999999999,0.54375,0.08775,0.0529999999999999,0.0755,0.0314999999999999,0.04225,0.03225,0.0544999999999999,0.0285,0.06,0.061,0.026,0.0875,0.0444999999999999,0.28925,0.03775,0.1079999999999999,0.0732499999999999,0.063,0.356,0.0737499999999999,0.025,0.05925,0.0359999999999999,0.0177499999999999
Blue Jasmine (2013),0.98575,0.93,0.8694999999999999,0.98575,0.98575,0.9255,0.9255,0.8667499999999999,0.98575,0.804,0.76525,0.9255,0.57925,0.59275,0.8005,0.562,0.675,0.609,0.86375,0.31275,0.4395,0.50925,0.4659999999999999,0.24325,0.58325,0.43925,0.2199999999999999,0.20375,0.141,0.52675,0.16075,0.20775,0.65025,0.244,0.10225,0.3924999999999999,0.33525,0.2957499999999999,0.35875,0.33275,0.2574999999999999,0.39125,0.513,0.24875,0.1922499999999999,0.5135,0.474,0.428,0.15975,0.3269999999999999,0.544,0.23225,0.2055,0.26675,0.1985,0.25925,0.2259999999999999,0.294,0.2309999999999999,0.25475,0.17625,0.764,0.17525,0.2185,0.1865,0.15225,0.16975,0.28425,0.357,0.251,0.2425,0.43875,0.1034999999999999,0.1629999999999999,0.11975,0.4217499999999999,0.15675,0.1674999999999999,0.1679999999999999,0.0685,0.0647499999999999,0.3305,0.17025,0.1307499999999999,0.20975,0.1205,0.23025,0.04675,0.06125,0.15675,0.22675,0.487,0.129,0.1009999999999999,0.09975,0.0964999999999999,0.1305,0.7485,0.272,0.089,0.03825,0.146,0.0647499999999999,0.1185,0.0434999999999999,0.11875,0.14525,0.04225,0.05025,0.065,0.183,0.11325,0.0805,0.0959999999999999,0.0895,0.0807499999999999,0.0647499999999999,0.0802499999999999,0.03875,0.2395,0.14925,0.0707499999999999,0.0845,0.04075,0.074,0.06025,0.0479999999999999,0.0822499999999999,0.05575,0.0519999999999999,0.05325,0.0489999999999999,0.1215,0.081,0.85175,0.0499999999999999,0.1069999999999999,0.0295,0.0334999999999999,0.0205,0.0484999999999999,0.0852499999999999,0.0267499999999999,0.05225,0.0534999999999999,0.09025,0.0339999999999999,0.027,0.0222499999999999
Short Term 12 (2013),0.982,0.91775,0.95525,0.90775,0.9665,0.91775,0.982,0.982,0.9665,0.982,0.885,0.90775,0.96825,0.93775,0.5985,0.4649999999999999,0.59925,0.69175,0.94325,0.257,0.4972499999999999,0.529,0.37625,0.927,0.35875,0.4207499999999999,0.927,0.3954999999999999,0.3105,0.29525,0.27925,0.31125,0.3824999999999999,0.4085,0.719,0.4722499999999999,0.4115,0.27325,0.27825,0.1905,0.3655,0.51375,0.20625,0.4725,0.08875,0.261,0.2927499999999999,0.16175,0.17875,0.368,0.24725,0.20725,0.349,0.418,0.33225,0.2395,0.31975,0.44025,0.2165,0.23975,0.23875,0.20725,0.4725,0.3652499999999999,0.22525,0.1932499999999999,0.18725,0.2219999999999999,0.1915,0.44775,0.22275,0.1295,0.3045,0.26375,0.0519999999999999,0.2304999999999999,0.1785,0.22675,0.15225,0.1225,0.1352499999999999,0.151,0.32275,0.7795000000000001,0.14475,0.18025,0.31575,0.2085,0.11925,0.1689999999999999,0.22725,0.3804999999999999,0.2209999999999999,0.122,0.1405,0.1392499999999999,0.1599999999999999,0.10525,0.20875,0.0725,0.0519999999999999,0.0832499999999999,0.0464999999999999,0.134,0.1302499999999999,0.1352499999999999,0.185,0.0852499999999999,0.1375,0.10475,0.0514999999999999,0.10275,0.17525,0.03325,0.06,0.0832499999999999,0.0344999999999999,0.14175,0.0842499999999999,0.0717499999999999,0.118,0.0277499999999999,0.0852499999999999,0.091,0.086,0.1402499999999999,0.0722499999999999,0.0295,0.015,0.175,0.0969999999999999,0.05775,0.0349999999999999,0.04875,0.0677499999999999,0.0657499999999999,0.0705,0.04775,0.0464999999999999,0.0295,0.0782499999999999,0.05675,0.0424999999999999,0.05075,0.0549999999999999,0.03,0.0389999999999999,0.132,0.0112499999999999
Nebraska (2013),0.9275,0.893,0.9275,0.8487499999999999,0.883,0.9015,0.79575,0.883,0.9015,0.528,0.60025,0.79575,0.79525,0.4275,0.6675,0.4469999999999999,0.36875,0.90225,0.6785,0.32775,0.4409999999999999,0.46475,0.3209999999999999,0.59725,0.9015,0.3475,0.817,0.39125,0.257,0.2254999999999999,0.16975,0.574,0.3325,0.1882499999999999,0.0999999999999999,0.4247499999999999,0.3205,0.36975,0.355,0.22875,0.97725,0.2714999999999999,0.46475,0.238,0.1337499999999999,0.2012499999999999,0.3095,0.352,0.1785,0.29,0.304,0.189,0.1995,0.20325,0.3325,0.2594999999999999,0.2955,0.306,0.9755,0.46475,0.20675,0.3705,0.2165,0.22625,0.23675,0.184,0.239,0.41925,0.17825,0.44025,0.26075,0.3582499999999999,0.541,0.9015,0.1614999999999999,0.24625,0.1674999999999999,0.1927499999999999,0.26825,0.2007499999999999,0.6605,0.262,0.14575,0.123,0.18475,0.10675,0.16825,0.25625,0.3555,0.29025,0.10325,0.11725,0.2644999999999999,0.11075,0.1332499999999999,0.5295,0.1815,0.1034999999999999,0.25525,0.11125,0.148,0.15775,0.0925,0.12425,0.0692499999999999,0.184,0.1014999999999999,0.1455,0.0787499999999999,0.1104999999999999,0.24725,0.09475,0.18625,0.16375,0.084,0.11075,0.0579999999999999,0.09525,0.0817499999999999,0.253,0.0787499999999999,0.03975,0.0635,0.0625,0.1034999999999999,0.03625,0.0635,0.16025,0.0255,0.0494999999999999,0.05425,0.05825,0.0687499999999999,0.05625,0.0787499999999999,0.074,0.1905,0.09025,0.20525,0.0225,0.0655,0.0494999999999999,0.08875,0.1059999999999999,0.03775,0.06,0.061,0.03925,0.0192499999999999
Dallas Buyers Club (2013),0.99325,0.90925,0.97,0.968,0.9715,0.8925000000000001,0.90925,0.9715,0.9715,0.8294999999999999,0.9715,0.76925,0.7909999999999999,0.9215,0.6185,0.4675,0.65525,0.27475,0.5605,0.85425,0.7365,0.526,0.4559999999999999,0.272,0.4465,0.923,0.2249999999999999,0.612,0.61475,0.9675,0.5875,0.3582499999999999,0.2664999999999999,0.7465,0.178,0.37725,0.3472499999999999,0.3522499999999999,0.50325,0.346,0.29,0.943,0.24825,0.37775,0.3219999999999999,0.33675,0.35975,0.17325,0.589,0.32975,0.09775,0.20575,0.2249999999999999,0.4715,0.2435,0.237,0.29,0.3275,0.28925,0.24525,0.2835,0.27275,0.37775,0.7882499999999999,0.3075,0.5045,0.33375,0.3007499999999999,0.3595,0.1877499999999999,0.1335,0.125,0.24475,0.152,0.2185,0.09275,0.195,0.14525,0.1297499999999999,0.23075,0.17025,0.153,0.31425,0.152,0.154,0.188,0.2002499999999999,0.08925,0.245,0.1064999999999999,0.14775,0.24925,0.2724999999999999,0.2027499999999999,0.28525,0.7115,0.20575,0.1579999999999999,0.10675,0.0852499999999999,0.06025,0.15675,0.09025,0.1009999999999999,0.3705,0.2514999999999999,0.1169999999999999,0.11425,0.077,0.2155,0.0632499999999999,0.7962499999999999,0.16825,0.17525,0.11675,0.14475,0.09275,0.1059999999999999,0.0775,0.20575,0.11975,0.10825,0.0549999999999999,0.12,0.10975,0.129,0.0305,0.09725,0.08625,0.09075,0.0667499999999999,0.05525,0.0444999999999999,0.2135,0.153,0.0905,0.1245,0.0409999999999999,0.1114999999999999,0.1059999999999999,0.0379999999999999,0.05725,0.12325,0.08675,0.08975,0.0394999999999999,0.0319999999999999,0.06,0.0255
Pieta (2013),0.8692500000000001,0.857,0.951,0.815,0.8009999999999999,0.8720000000000001,0.8009999999999999,0.8347500000000001,0.792,0.7622500000000001,0.95675,0.66675,0.5155,0.8147500000000001,0.6295,0.951,0.81975,0.4415,0.414,0.48275,0.8567499999999999,0.423,0.3389999999999999,0.4585,0.40375,0.3774999999999999,0.59125,0.70425,0.4087499999999999,0.2219999999999999,0.2015,0.53725,0.20325,0.47775,0.2299999999999999,0.57175,0.3672499999999999,0.4135,0.27675,0.1709999999999999,0.17575,0.1704999999999999,0.5255,0.2085,0.21575,0.412,0.3309999999999999,0.6945,0.34325,0.4429999999999999,0.4609999999999999,0.2664999999999999,0.31675,0.1795,0.25375,0.152,0.599,0.55075,0.197,0.1912499999999999,0.699,0.1992499999999999,0.2085,0.1445,0.2022499999999999,0.35475,0.25025,0.1069999999999999,0.28,0.4419999999999999,0.23775,0.089,0.27425,0.1629999999999999,0.376,0.267,0.1372499999999999,0.2219999999999999,0.31925,0.429,0.1915,0.22225,0.05825,0.249,0.1952499999999999,0.1887499999999999,0.1175,0.03825,0.31625,0.2734999999999999,0.14575,0.1925,0.2002499999999999,0.1352499999999999,0.2915,0.0647499999999999,0.08775,0.05775,0.0514999999999999,0.0494999999999999,0.26825,0.15275,0.1887499999999999,0.14875,0.26875,0.214,0.05775,0.1765,0.0255,0.1282499999999999,0.05725,0.0772499999999999,0.16025,0.0625,0.2022499999999999,0.0767499999999999,0.2915,0.05425,0.1074999999999999,0.0805,0.04225,0.1634999999999999,0.15075,0.0202499999999999,0.05575,0.05025,0.04025,0.06075,0.0504999999999999,0.0989999999999999,0.14075,0.0984999999999999,0.2445,0.0195,0.05825,0.03575,0.1034999999999999,0.18375,0.062,0.10875,0.312,0.14775,0.0195,0.04675,0.10325,0.0449999999999999,0.23225,0.0579999999999999,0.03025
The Lunchbox (2013),0.82325,0.99125,0.82125,0.8,0.7969999999999999,0.99125,0.736,0.887,0.7969999999999999,0.69975,0.6405,0.70875,0.82325,0.6755,0.64575,0.3007499999999999,0.7757499999999999,0.37475,0.6355,0.27725,0.30525,0.46225,0.3209999999999999,0.485,0.5045,0.2684999999999999,0.3512499999999999,0.4802499999999999,0.4802499999999999,0.1982499999999999,0.28425,0.29925,0.50775,0.2075,0.10475,0.492,0.381,0.27675,0.44375,0.21225,0.3409999999999999,0.283,0.24225,0.23275,0.16925,0.14325,0.4852499999999999,0.244,0.127,0.344,0.3117499999999999,0.21325,0.46775,0.21025,0.32325,0.21875,0.37475,0.26575,0.3914999999999999,0.3189999999999999,0.2027499999999999,0.23525,0.2022499999999999,0.296,0.20675,0.08925,0.18525,0.16425,0.27625,0.597,0.428,0.63575,0.27225,0.16225,0.05075,0.15225,0.131,0.1805,0.24325,0.7942499999999999,0.09675,0.2405,0.1302499999999999,0.1292499999999999,0.1584999999999999,0.31375,0.27625,0.062,0.2524999999999999,0.0974999999999999,0.139,0.133,0.23725,0.1004999999999999,0.05725,0.0549999999999999,0.10225,0.0842499999999999,0.04125,0.1365,0.1465,0.0795,0.0939999999999999,0.14525,0.0635,0.0697499999999999,0.0747499999999999,0.74725,0.0737499999999999,0.2214999999999999,0.2274999999999999,0.0722499999999999,0.154,0.022,0.0534999999999999,0.0895,0.0852499999999999,0.0519999999999999,0.11675,0.0334999999999999,0.14425,0.0842499999999999,0.1624999999999999,0.04625,0.11575,0.0374999999999999,0.09625,0.0827499999999999,0.06175,0.04175,0.05275,0.0625,0.134,0.02975,0.0782499999999999,0.028,0.10525,0.05075,0.0974999999999999,0.0334999999999999,0.03575,0.0782499999999999,0.0384999999999999,0.0504999999999999,0.11775,0.0642499999999999,0.04175,0.0329999999999999,0.0182499999999999
Calvary (2014),0.8545,0.92325,0.92325,0.92325,0.92325,0.92325,0.8707499999999999,0.83925,0.92325,0.7629999999999999,0.7717499999999999,0.7215,0.31775,0.5255,0.68125,0.8707499999999999,0.3884999999999999,0.50425,0.7542500000000001,0.68,0.81175,0.43325,0.311,0.41425,0.33075,0.3,0.37925,0.81925,0.238,0.23875,0.23475,0.41,0.43975,0.18625,0.149,0.3097499999999999,0.297,0.34325,0.22675,0.1805,0.54675,0.36775,0.31625,0.2455,0.18425,0.52975,0.1322499999999999,0.3492499999999999,0.33475,0.1987499999999999,0.1175,0.2264999999999999,0.2199999999999999,0.39,0.35775,0.205,0.3914999999999999,0.2925,0.25175,0.24375,0.22825,0.1629999999999999,0.201,0.22075,0.94275,0.1069999999999999,0.1285,0.22925,0.16475,0.2224999999999999,0.15775,0.1609999999999999,0.4429999999999999,0.3522499999999999,0.2897499999999999,0.1069999999999999,0.1907499999999999,0.29025,0.12425,0.0974999999999999,0.8745,0.1134999999999999,0.22625,0.11675,0.1937499999999999,0.8525,0.1059999999999999,0.0632499999999999,0.123,0.1574999999999999,0.20425,0.1365,0.20625,0.1445,0.2907499999999999,0.1307499999999999,0.0847499999999999,0.0827499999999999,0.1392499999999999,0.1059999999999999,0.0657499999999999,0.0969999999999999,0.8525,0.1392499999999999,0.0895,0.091,0.059,0.3085,0.089,0.09975,0.0837499999999999,0.11475,0.1915,0.085,0.15125,0.0805,0.0705,0.075,0.128,0.2895,0.0765,0.0647499999999999,0.0509999999999999,0.0832499999999999,0.066,0.0509999999999999,0.03125,0.0752499999999999,0.05125,0.1972499999999999,0.06125,0.0865,0.028,0.0605,0.03975,0.0419999999999999,0.11925,0.0574999999999999,0.1362499999999999,0.05175,0.0755,0.0837499999999999,0.0399999999999999,0.05975,0.0287499999999999,0.0282499999999999,0.11075,0.019,0.016
Lilting (2014),0.928,0.951,0.8512500000000001,0.8512500000000001,0.928,0.949,0.8640000000000001,0.928,0.928,0.8640000000000001,0.647,0.71875,0.92075,0.49075,0.69925,0.68825,0.63125,0.4265,0.35,0.8899999999999999,0.3575,0.62825,0.4315,0.244,0.43425,0.352,0.0842499999999999,0.42,0.17975,0.1129999999999999,0.3199999999999999,0.1725,0.3255,0.8115000000000001,0.12425,0.53925,0.33225,0.258,0.4327499999999999,0.4389999999999999,0.155,0.3339999999999999,0.33025,0.16975,0.3345,0.354,0.1982499999999999,0.1887499999999999,0.64375,0.15675,0.32775,0.244,0.73525,0.30225,0.23075,0.29525,0.18275,0.236,0.13,0.3,0.7642500000000001,0.04825,0.1835,0.249,0.151,0.47675,0.21825,0.1295,0.09075,0.10075,0.68,0.09525,0.1215,0.069,0.23675,0.267,0.10325,0.09825,0.25875,0.1195,0.0747499999999999,0.0999999999999999,0.03625,0.11575,0.508,0.26025,0.2754999999999999,0.04975,0.1225,0.05125,0.26125,0.09775,0.1094999999999999,0.153,0.0642499999999999,0.06175,0.0195,0.04775,0.16425,0.03225,0.53375,0.1332499999999999,0.1475,0.09725,0.14275,0.0519999999999999,0.11775,0.3155,0.0905,0.16125,0.10975,0.0187499999999999,0.09025,0.0172499999999999,0.05075,0.1397499999999999,0.24925,0.11025,0.1599999999999999,0.14925,0.04375,0.125,0.155,0.20825,0.0865,0.0479999999999999,0.04025,0.014,0.05025,0.0429999999999999,0.04925,0.14275,0.1084999999999999,0.0247499999999999,0.15125,0.0815,0.0295,0.072,0.05525,0.05525,0.0275,0.0217499999999999,0.0195,0.0167499999999999,0.195,0.0165,0.0514999999999999,0.03425,0.0665
Boyhood (2014),0.8935,0.8187500000000001,0.91825,0.8,0.8565,0.8,0.95,0.8565,0.8565,0.95,0.752,0.625,0.96675,0.81325,0.7595000000000001,0.4145,0.6315,0.83325,0.623,0.23675,0.3399999999999999,0.431,0.32475,0.9305,0.3385,0.248,0.435,0.1574999999999999,0.17175,0.3027499999999999,0.18575,0.2684999999999999,0.2135,0.2314999999999999,0.7795000000000001,0.34275,0.3525,0.23775,0.37975,0.1669999999999999,0.24225,0.209,0.368,0.3692499999999999,0.12075,0.14275,0.4265,0.173,0.2269999999999999,0.1322499999999999,0.60525,0.2734999999999999,0.122,0.1624999999999999,0.1957499999999999,0.22525,0.43425,0.185,0.1902499999999999,0.20975,0.3505,0.262,0.5545,0.2289999999999999,0.12425,0.0925,0.20725,0.24375,0.23875,0.3209999999999999,0.43325,0.1154999999999999,0.15975,0.1064999999999999,0.04725,0.2085,0.22575,0.142,0.30525,0.1074999999999999,0.12475,0.10925,0.23775,0.2365,0.0745,0.0915,0.10075,0.2219999999999999,0.68025,0.0827499999999999,0.0925,0.1277499999999999,0.16125,0.068,0.3229999999999999,0.33725,0.10175,0.0852499999999999,0.11475,0.131,0.03225,0.0792499999999999,0.0757499999999999,0.10375,0.21025,0.10125,0.1292499999999999,0.09425,0.1175,0.064,0.0802499999999999,0.1955,0.1024999999999999,0.0314999999999999,0.0504999999999999,0.0745,0.0364999999999999,0.14875,0.0479999999999999,0.10575,0.0822499999999999,0.1327499999999999,0.04325,0.0627499999999999,0.08725,0.0805,0.0349999999999999,0.05825,0.03075,0.0404999999999999,0.0732499999999999,0.05075,0.04775,0.0727499999999999,0.0652499999999999,0.1282499999999999,0.0559999999999999,0.031,0.0695,0.026,0.029,0.2329999999999999,0.05175,0.0364999999999999,0.15825,0.0389999999999999,0.27425,0.0374999999999999,0.013
"Two Days, One Night (Deux jours, une nuit) (2014)",0.98775,0.98775,0.8200000000000001,0.98775,0.97775,0.97775,0.98775,0.7665,0.97775,0.64725,0.6795,0.98775,0.79125,0.47,0.72725,0.3864999999999999,0.405,0.58075,0.5235,0.25425,0.35875,0.42125,0.26725,0.3695,0.54475,0.4145,0.6275,0.5545,0.286,0.43775,0.10025,0.215,0.3295,0.1574999999999999,0.134,0.43975,0.382,0.184,0.3715,0.2415,0.2514999999999999,0.1735,0.2274999999999999,0.125,0.194,0.28025,0.1599999999999999,0.2524999999999999,0.2905,0.1505,0.32725,0.2165,0.1109999999999999,0.1169999999999999,0.1987499999999999,0.155,0.145,0.22375,0.27875,0.3125,0.16025,0.24225,0.072,0.27475,0.15975,0.0772499999999999,0.1337499999999999,0.1395,0.11475,0.577,0.0795,0.9425,0.41425,0.28,0.12425,0.16525,0.132,0.2219999999999999,0.15725,0.0845,0.0755,0.37625,0.04075,0.1332499999999999,0.1397499999999999,0.1265,0.0984999999999999,0.06175,0.1402499999999999,0.1282499999999999,0.0989999999999999,0.1755,0.126,0.0857499999999999,0.14775,0.092,0.0409999999999999,0.122,0.0835,0.05875,0.0777499999999999,0.121,0.0865,0.09575,0.0905,0.0807499999999999,0.1225,0.0795,0.0827499999999999,0.0747499999999999,0.194,0.061,0.13,0.0384999999999999,0.1064999999999999,0.0837499999999999,0.03375,0.0852499999999999,0.0339999999999999,0.04725,0.16275,0.0404999999999999,0.18275,0.0615,0.09,0.0324999999999999,0.023,0.04575,0.0277499999999999,0.0305,0.0999999999999999,0.075,0.14225,0.03,0.05675,0.21325,0.1149999999999999,0.03725,0.0384999999999999,0.0112499999999999,0.03125,0.0974999999999999,0.0267499999999999,0.03125,0.0282499999999999,0.05825,0.03375,0.0329999999999999,0.0172499999999999
St. Vincent (2014),0.96175,0.70375,0.859,0.859,0.7905,0.60425,0.60575,0.93225,0.7905,0.60575,0.59575,0.8055000000000001,0.96425,0.964,0.50525,0.26075,0.6255,0.3725,0.4509999999999999,0.382,0.554,0.66175,0.33325,0.607,0.41125,0.51925,0.4285,0.3964999999999999,0.272,0.3195,0.27425,0.9135,0.2955,0.16675,0.64375,0.243,0.276,0.28325,0.361,0.14475,0.2847499999999999,0.40225,0.5465,0.22025,0.1262499999999999,0.2165,0.1925,0.269,0.1195,0.2339999999999999,0.66575,0.2855,0.27025,0.45475,0.38925,0.1785,0.34375,0.35675,0.23575,0.2284999999999999,0.25375,0.57725,0.22025,0.26475,0.208,0.146,0.46725,0.1875,0.2002499999999999,0.26725,0.36175,0.3522499999999999,0.207,0.14525,0.0615,0.213,0.14725,0.28625,0.0944999999999999,0.1574999999999999,0.0805,0.1215,0.60975,0.32125,0.1425,0.1205,0.1935,0.152,0.092,0.3239999999999999,0.1297499999999999,0.1579999999999999,0.131,0.11275,0.1515,0.074,0.0865,0.24325,0.27675,0.0737499999999999,0.04025,0.11075,0.1205,0.135,0.11625,0.123,0.09575,0.1054999999999999,0.03725,0.292,0.0964999999999999,0.0905,0.0692499999999999,0.18025,0.24,0.087,0.08675,0.10525,0.073,0.0735,0.11275,0.0509999999999999,0.0534999999999999,0.071,0.0807499999999999,0.0637499999999999,0.04925,0.0697499999999999,0.0974999999999999,0.0334999999999999,0.1099999999999999,0.375,0.0925,0.147,0.05975,0.04925,0.03775,0.0524999999999999,0.0379999999999999,0.03225,0.0474999999999999,0.0767499999999999,0.12425,0.0419999999999999,0.0974999999999999,0.0697499999999999,0.068,0.08,0.0489999999999999
Olive Kitteridge (2014),0.97925,0.975,0.9685,0.975,0.93225,0.93375,0.975,0.8912500000000001,0.92475,0.8912500000000001,0.83125,0.975,0.85025,0.68025,0.8280000000000001,0.347,0.69,0.8420000000000001,0.79775,0.38775,0.33125,0.43825,0.5545,0.65925,0.61,0.62725,0.59825,0.11525,0.26075,0.4902499999999999,0.5245,0.27,0.5275,0.373,0.57425,0.45025,0.33525,0.53675,0.3185,0.1337499999999999,0.7789999999999999,0.62575,0.1907499999999999,0.3532499999999999,0.2514999999999999,0.7577499999999999,0.3482499999999999,0.699,0.1277499999999999,0.4569999999999999,0.788,0.1425,0.27575,0.2175,0.134,0.23025,0.2955,0.1902499999999999,0.1175,0.22175,0.10675,0.31425,0.1775,0.05725,0.186,0.1992499999999999,0.2239999999999999,0.1927499999999999,0.22675,0.415,0.15025,0.1352499999999999,0.1684999999999999,0.61,0.24075,0.25425,0.10125,0.0767499999999999,0.1285,0.1024999999999999,0.21875,0.1069999999999999,0.121,0.15525,0.0999999999999999,0.0875,0.15725,0.09925,0.0434999999999999,0.077,0.1415,0.4365,0.242,0.14325,0.0949999999999999,0.151,0.0324999999999999,0.10925,0.05675,0.2514999999999999,0.0424999999999999,0.21425,0.1337499999999999,0.1134999999999999,0.1109999999999999,0.0792499999999999,0.05525,0.0775,0.251,0.06125,0.176,0.2,0.47775,0.0295,0.0519999999999999,0.0727499999999999,0.1039999999999999,0.03975,0.0544999999999999,0.028,0.1952499999999999,0.064,0.05125,0.429,0.0379999999999999,0.0152499999999999,0.0185,0.0237499999999999,0.063,0.0797499999999999,0.0584999999999999,0.06025,0.0217499999999999,0.0147499999999999,0.05625,0.09275,0.03225,0.0409999999999999,0.0334999999999999,0.0247499999999999,0.04475,0.027,0.0287499999999999,0.0334999999999999,0.05825,0.0152499999999999,0.023,0.0504999999999999,0.004
Foxcatcher (2014),0.90925,0.8574999999999999,0.90925,0.90925,0.9075,0.8759999999999999,0.8574999999999999,0.90925,0.82325,0.372,0.8427500000000001,0.8574999999999999,0.32775,0.96225,0.8759999999999999,0.80125,0.3235,0.4505,0.54775,0.31025,0.63875,0.42025,0.4945,0.22675,0.629,0.21325,0.4865,0.37375,0.4357499999999999,0.51125,0.133,0.23075,0.3027499999999999,0.25875,0.20925,0.21225,0.348,0.4615,0.24225,0.153,0.356,0.3169999999999999,0.38925,0.2524999999999999,0.1725,0.45375,0.2304999999999999,0.20525,0.37375,0.26875,0.09275,0.3225,0.16925,0.14675,0.23425,0.31525,0.17525,0.28075,0.17825,0.24475,0.2105,0.2284999999999999,0.2524999999999999,0.1669999999999999,0.2189999999999999,0.3612499999999999,0.2055,0.3854999999999999,0.307,0.1694999999999999,0.142,0.073,0.8572500000000001,0.1545,0.14075,0.1277499999999999,0.25975,0.16275,0.09375,0.11125,0.12,0.141,0.2269999999999999,0.12275,0.2045,0.15125,0.183,0.0414999999999999,0.155,0.09075,0.1345,0.0984999999999999,0.17075,0.0805,0.21575,0.24725,0.11825,0.149,0.15625,0.1029999999999999,0.0767499999999999,0.08875,0.133,0.16875,0.1335,0.16275,0.17375,0.3375,0.12125,0.1445,0.04775,0.504,0.145,0.14725,0.06,0.079,0.04625,0.1074999999999999,0.11475,0.0812499999999999,0.05575,0.04075,0.04525,0.0865,0.0642499999999999,0.1084999999999999,0.05775,0.1965,0.0217499999999999,0.0855,0.03375,0.0469999999999999,0.0202499999999999,0.10475,0.0697499999999999,0.0855,0.0805,0.04425,0.10125,0.05625,0.0732499999999999,0.06225,0.05475,0.0569999999999999,0.0364999999999999,0.03,0.04175,0.03325,0.0265
