movieId,original,greed,drama,good,islam,weird,culture clash,vengeance,sacrifice,runaway,wartime,melancholic,betrayal,mentor,independent film,dialogue,period piece,surveillance,prejudice,adaptation,catastrophe,chase,weapons,pornography,fight scenes,survival,light,drinking,unlikely friendships,british,life & death,fun movie,very funny,death,predictable,first contact,life philosophy,not funny,stereotypes,nudity (full frontal - brief),fantasy world,transformation,absurd,family,underrated,childhood,quirky,camp,good music,film noir,irish accent,too long,alternate history,classic car,awesome soundtrack,censorship,desert,ensemble cast,alter ego,rebellion,russian,doctors,sexy,dysfunctional family,multiple storylines,brothers,1930s,hospital,prison,california,nudity (topless - brief),indians,foul language,teen movie,creativity,queer,farce,computer animation,women,small town,hotel,simple,tokyo,radio,island,race,bollywood,80s,writers,memory,blindness,oil,mad scientist,wilderness,pulp,new jersey,best of 2005,road movie,directorial debut,addiction,finnish,hunting,interracial romance,atheism,nudity (rear),internet,potential oscar nom,kidnapping,lawyer,texas,graphic novel,new york city,god,australia,stoner movie,notable nudity,dreams,divorce,time,workplace,made for tv,buddy movie,san francisco,french,trilogy,snakes,stand-up comedy,immortality,adoption,cancer,documentary,robert downey jr,father daughter relationship,no plot,unlikeable characters,too short,hip hop,ghosts/afterlife,wine,kick-butt women,los angeles,fashion,prostitution,goth,homeless,reality tv,remake,single father,shopping
Unthinkable (2010),0.9635,0.9635,0.89625,0.8165,0.9685,0.9635,0.65875,0.9635,0.722,0.69,0.6485,0.65875,0.7662500000000001,0.55,0.82375,0.94275,0.16875,0.8165,0.35675,0.35175,0.714,0.684,0.7795000000000001,0.68775,0.546,0.61525,0.3239999999999999,0.3359999999999999,0.1397499999999999,0.151,0.52675,0.4519999999999999,0.377,0.4525,0.6425,0.545,0.402,0.378,0.501,0.4335,0.3139999999999999,0.288,0.39525,0.3199999999999999,0.36775,0.28925,0.14225,0.1154999999999999,0.0989999999999999,0.10275,0.24425,0.11275,0.3339999999999999,0.23725,0.0915,0.56775,0.04575,0.12225,0.2997499999999999,0.0842499999999999,0.1372499999999999,0.20775,0.22475,0.189,0.22475,0.0875,0.05675,0.258,0.20975,0.135,0.1629999999999999,0.06125,0.379,0.135,0.194,0.16025,0.061,0.28925,0.1947499999999999,0.0925,0.218,0.174,0.0935,0.125,0.1947499999999999,0.188,0.10775,0.0509999999999999,0.26825,0.20525,0.2794999999999999,0.199,0.198,0.0504999999999999,0.199,0.1664999999999999,0.1775,0.0787499999999999,0.1584999999999999,0.15525,0.03575,0.03975,0.077,0.3552499999999999,0.1425,0.38675,0.148,0.3502499999999999,0.22475,0.04375,0.4549999999999999,0.1362499999999999,0.3552499999999999,0.04675,0.0705,0.2012499999999999,0.09875,0.12375,0.15625,0.0772499999999999,0.0777499999999999,0.0584999999999999,0.12425,0.0434999999999999,0.061,0.09225,0.091,0.06075,0.089,0.05225,0.0292499999999999,0.089,0.0369999999999999,0.121,0.16925,0.0805,0.0825,0.05525,0.0484999999999999,0.1332499999999999,0.09775,0.0227499999999999,0.1084999999999999,0.05925,0.10075,0.138,0.1004999999999999,0.0807499999999999,0.09125
Farewell (L'affaire Farewell) (2009),0.883,0.97525,0.7565,0.8605,0.735,0.883,0.67375,0.97525,0.7987500000000001,0.718,0.3455,0.883,0.9955,0.91675,0.6255,0.8314999999999999,0.602,0.9955,0.3105,0.919,0.6805,0.70575,0.7665,0.5025,0.28325,0.4772499999999999,0.6135,0.38875,0.20825,0.3429999999999999,0.34775,0.4135,0.20525,0.242,0.25275,0.6805,0.45325,0.3057499999999999,0.1315,0.21175,0.32875,0.414,0.218,0.3215,0.22275,0.366,0.151,0.0277499999999999,0.122,0.16975,0.2165,0.0832499999999999,0.2294999999999999,0.2175,0.1029999999999999,0.10525,0.10725,0.119,0.1654999999999999,0.0895,0.8672500000000001,0.5975,0.1392499999999999,0.6135,0.23225,0.23075,0.1175,0.3425,0.0964999999999999,0.1044999999999999,0.147,0.135,0.15325,0.1584999999999999,0.4137499999999999,0.1159999999999999,0.147,0.2239999999999999,0.1385,0.1415,0.3595,0.1505,0.1795,0.17075,0.123,0.37725,0.277,0.71975,0.14375,0.52025,0.27625,0.43925,0.1875,0.3235,0.1965,0.1297499999999999,0.1325,0.1337499999999999,0.15575,0.1079999999999999,0.36975,0.242,0.04575,0.184,0.02975,0.246,0.3117499999999999,0.2234999999999999,0.11725,0.11525,0.1124999999999999,0.05275,0.1699999999999999,0.079,0.0469999999999999,0.10275,0.10825,0.23275,0.2855,0.3502499999999999,0.0837499999999999,0.0142499999999999,0.09925,0.8029999999999999,0.0539999999999999,0.06075,0.12,0.0519999999999999,0.074,0.08,0.04375,0.1159999999999999,0.10125,0.03625,0.09,0.0192499999999999,0.064,0.0252499999999999,0.197,0.0584999999999999,0.0394999999999999,0.1019999999999999,0.0652499999999999,0.0324999999999999,0.05575,0.04025,0.0329999999999999,0.0282499999999999,0.0152499999999999
"Way Back, The (2010)",0.79375,0.691,0.6945,0.75475,0.729,0.76275,0.79375,0.6755,0.73525,0.8314999999999999,0.8087500000000001,0.76275,0.616,0.9525,0.42725,0.49975,0.4795,0.616,0.73525,0.867,0.6555,0.48475,0.352,0.213,0.38475,0.988,0.2309999999999999,0.4865,0.59975,0.24175,0.56325,0.286,0.2624999999999999,0.4004999999999999,0.39275,0.58425,0.366,0.3195,0.204,0.2445,0.46775,0.262,0.15375,0.22375,0.27725,0.25625,0.16775,0.523,0.296,0.082,0.46575,0.573,0.2345,0.15525,0.1355,0.05925,0.8625,0.44275,0.092,0.1347499999999999,0.69225,0.1855,0.074,0.1285,0.182,0.1957499999999999,0.09025,0.25075,0.99025,0.2199999999999999,0.1584999999999999,0.4237499999999999,0.1287499999999999,0.1555,0.285,0.1044999999999999,0.065,0.1307499999999999,0.119,0.1099999999999999,0.12075,0.16325,0.069,0.17275,0.26825,0.10325,0.125,0.061,0.1385,0.1907499999999999,0.31975,0.1415,0.0725,0.8460000000000001,0.0974999999999999,0.178,0.0374999999999999,0.3339999999999999,0.0665,0.0474999999999999,0.3515,0.209,0.0605,0.1297499999999999,0.12375,0.1332499999999999,0.09175,0.089,0.0549999999999999,0.0424999999999999,0.0257499999999999,0.05975,0.08,0.34125,0.1327499999999999,0.04975,0.08,0.05825,0.06175,0.05575,0.093,0.05825,0.084,0.03525,0.10525,0.1114999999999999,0.0615,0.04025,0.0615,0.0742499999999999,0.04175,0.0655,0.1014999999999999,0.09425,0.06125,0.10025,0.0705,0.031,0.0484999999999999,0.0569999999999999,0.0665,0.03225,0.03125,0.0252499999999999,0.0802499999999999,0.0429999999999999,0.05625,0.0394999999999999,0.023
Elite Squad: The Enemy Within (Tropa de Elite 2 - O Inimigo Agora É Outro) (2010),0.98975,0.98975,0.9495,0.9495,0.9895,0.9495,0.9495,0.9755,0.8007500000000001,0.90775,0.8007500000000001,0.9305,0.98975,0.8680000000000001,0.90775,0.6565,0.391,0.98025,0.67575,0.33175,0.555,0.794,0.8055000000000001,0.8134999999999999,0.794,0.3365,0.48775,0.664,0.4805,0.31825,0.485,0.427,0.52,0.4307499999999999,0.191,0.16525,0.522,0.3725,0.29925,0.37675,0.26325,0.3339999999999999,0.29525,0.1907499999999999,0.22525,0.3505,0.52825,0.0662499999999999,0.4167499999999999,0.17375,0.31125,0.23825,0.32375,0.4095,0.293,0.23925,0.2007499999999999,0.1377499999999999,0.394,0.50975,0.21275,0.2105,0.15375,0.245,0.29525,0.33575,0.0802499999999999,0.4207499999999999,0.554,0.22075,0.40175,0.1124999999999999,0.33625,0.18525,0.33375,0.194,0.1845,0.18075,0.1342499999999999,0.15975,0.1282499999999999,0.24,0.32575,0.1362499999999999,0.0782499999999999,0.1865,0.4515,0.25,0.15325,0.1709999999999999,0.1114999999999999,0.1332499999999999,0.0615,0.1639999999999999,0.1395,0.29825,0.2002499999999999,0.1345,0.15225,0.8967499999999999,0.1735,0.1385,0.0554999999999999,0.16775,0.1285,0.2209999999999999,0.22825,0.22925,0.147,0.1034999999999999,0.1515,0.1019999999999999,0.05575,0.1134999999999999,0.25925,0.1004999999999999,0.1435,0.1825,0.0697499999999999,0.24025,0.09375,0.215,0.09575,0.1594999999999999,0.2937499999999999,0.0324999999999999,0.1277499999999999,0.0364999999999999,0.121,0.16225,0.32975,0.0812499999999999,0.1089999999999999,0.1285,0.0474999999999999,0.05975,0.2937499999999999,0.04625,0.074,0.09275,0.1164999999999999,0.0227499999999999,0.1114999999999999,0.0469999999999999,0.1674999999999999,0.0424999999999999,0.0364999999999999,0.0399999999999999,0.0697499999999999
Too Big to Fail (2011),0.92925,0.94975,0.8507499999999999,0.8507499999999999,0.97025,0.679,0.72075,0.709,0.8772500000000001,0.679,0.70325,0.623,0.92925,0.92975,0.679,0.5415,0.618,0.88175,0.46725,0.8892500000000001,0.69375,0.29925,0.24925,0.436,0.3205,0.156,0.4077499999999999,0.24375,0.31625,0.2365,0.23725,0.616,0.2837499999999999,0.1725,0.4277499999999999,0.50125,0.488,0.38325,0.3612499999999999,0.45375,0.2945,0.4085,0.139,0.1897499999999999,0.4625,0.14825,0.2694999999999999,0.0454999999999999,0.1639999999999999,0.10175,0.3117499999999999,0.0835,0.3854999999999999,0.3445,0.1639999999999999,0.2937499999999999,0.05675,0.1965,0.2234999999999999,0.0732499999999999,0.0765,0.1985,0.133,0.2395,0.0785,0.66075,0.12,0.1405,0.1185,0.3025,0.2887499999999999,0.274,0.242,0.2815,0.29525,0.1679999999999999,0.11125,0.18125,0.257,0.1584999999999999,0.17675,0.0817499999999999,0.0742499999999999,0.18725,0.0765,0.1992499999999999,0.0745,0.1649999999999999,0.4085,0.138,0.1574999999999999,0.2967499999999999,0.093,0.134,0.1079999999999999,0.34275,0.09475,0.21875,0.119,0.1644999999999999,0.0812499999999999,0.0969999999999999,0.15825,0.22625,0.17925,0.5975,0.23025,0.069,0.2199999999999999,0.139,0.11525,0.26625,0.118,0.1325,0.05325,0.1252499999999999,0.0782499999999999,0.0735,0.04625,0.1337499999999999,0.424,0.03575,0.09475,0.0459999999999999,0.03975,0.05075,0.1119999999999999,0.05225,0.0489999999999999,0.1164999999999999,0.39525,0.23825,0.1952499999999999,0.04175,0.0439999999999999,0.1634999999999999,0.1164999999999999,0.062,0.0732499999999999,0.0757499999999999,0.0727499999999999,0.0544999999999999,0.05425,0.0725,0.0815,0.04525,0.0207499999999999,0.11225,0.0287499999999999
"Debt, The (2011)",0.9475,0.9675,0.8895,0.92075,0.66075,0.9475,0.8254999999999999,0.9675,0.66075,0.77675,0.87425,0.59675,0.9905,0.7717499999999999,0.8267500000000001,0.7545,0.4665,0.9905,0.4317499999999999,0.5775,0.7797499999999999,0.82175,0.678,0.425,0.678,0.33275,0.45175,0.4712499999999999,0.4615,0.51725,0.3155,0.5625,0.3295,0.32325,0.52225,0.3359999999999999,0.2654999999999999,0.32025,0.1555,0.2385,0.3319999999999999,0.25175,0.528,0.51925,0.4267499999999999,0.27475,0.196,0.45475,0.3087499999999999,0.143,0.3425,0.1609999999999999,0.3035,0.23025,0.3087499999999999,0.1029999999999999,0.03975,0.3864999999999999,0.21,0.14575,0.53,0.62475,0.21825,0.15175,0.2817499999999999,0.1845,0.2012499999999999,0.4905,0.56575,0.2085,0.51475,0.1927499999999999,0.4605,0.16575,0.1937499999999999,0.2194999999999999,0.155,0.30225,0.16825,0.1505,0.29125,0.1745,0.1305,0.14775,0.146,0.1915,0.27125,0.1149999999999999,0.24175,0.4287499999999999,0.18,0.25125,0.1094999999999999,0.1352499999999999,0.198,0.15175,0.14875,0.081,0.1634999999999999,0.10075,0.028,0.3369999999999999,0.10825,0.09,0.17725,0.21225,0.1887499999999999,0.8115000000000001,0.242,0.078,0.03225,0.1905,0.0762499999999999,0.03375,0.08625,0.15725,0.1485,0.15625,0.2015,0.0615,0.11475,0.133,0.0827499999999999,0.0625,0.10925,0.04275,0.0752499999999999,0.0499999999999999,0.0655,0.067,0.05025,0.05825,0.1337499999999999,0.17275,0.0702499999999999,0.08925,0.0632499999999999,0.0344999999999999,0.05875,0.0787499999999999,0.0687499999999999,0.14,0.0389999999999999,0.028,0.0414999999999999,0.0379999999999999,0.1365,0.08875,0.0419999999999999
"Ides of March, The (2011)",0.92725,0.93725,0.9715,0.93725,0.99875,0.7947500000000001,0.8792500000000001,0.87775,0.6825,0.87775,0.6825,0.75075,0.92725,0.7855000000000001,0.6685,0.8145,0.27675,0.7305,0.22425,0.52825,0.5625,0.4137499999999999,0.37825,0.57375,0.193,0.257,0.43825,0.3545,0.4605,0.21775,0.2385,0.51875,0.22975,0.27225,0.40175,0.26425,0.37775,0.36575,0.2977499999999999,0.26925,0.248,0.298,0.31275,0.1887499999999999,0.2319999999999999,0.15275,0.28325,0.14625,0.12475,0.139,0.2229999999999999,0.11925,0.2965,0.29025,0.12475,0.22225,0.0994999999999999,0.6715,0.239,0.0822499999999999,0.0695,0.416,0.37975,0.249,0.21875,0.11025,0.1569999999999999,0.1745,0.1124999999999999,0.4217499999999999,0.20425,0.09325,0.3964999999999999,0.12225,0.2714999999999999,0.3429999999999999,0.0915,0.1292499999999999,0.269,0.1725,0.23225,0.093,0.1064999999999999,0.2007499999999999,0.1347499999999999,0.1805,0.1555,0.10475,0.3535,0.11325,0.1465,0.3994999999999999,0.08,0.156,0.15225,0.248,0.31225,0.18475,0.1589999999999999,0.18725,0.03675,0.0827499999999999,0.079,0.193,0.1325,0.38275,0.17525,0.0994999999999999,0.20875,0.0984999999999999,0.09525,0.1704999999999999,0.148,0.03025,0.0717499999999999,0.1342499999999999,0.124,0.18125,0.0697499999999999,0.196,0.0514999999999999,0.0419999999999999,0.0949999999999999,0.05675,0.0439999999999999,0.0657499999999999,0.077,0.04375,0.05325,0.06125,0.0677499999999999,0.146,0.184,0.1569999999999999,0.3954999999999999,0.0499999999999999,0.064,0.0235,0.15975,0.05525,0.083,0.0579999999999999,0.0817499999999999,0.0394999999999999,0.0257499999999999,0.0762499999999999,0.0454999999999999,0.0334999999999999,0.0409999999999999
"Devil's Double, The (2011)",0.91175,0.73525,0.8755,0.8755,0.8634999999999999,0.50725,0.8755,0.91175,0.8634999999999999,0.64925,0.28925,0.47275,0.8285,0.83375,0.506,0.5145,0.8320000000000001,0.7947500000000001,0.49675,0.764,0.58475,0.6475,0.6475,0.899,0.6475,0.23225,0.252,0.284,0.2017499999999999,0.15475,0.53625,0.4735,0.414,0.4177499999999999,0.5325,0.4087499999999999,0.3057499999999999,0.40425,0.32725,0.4297499999999999,0.34975,0.3105,0.2095,0.6105,0.32775,0.22875,0.22625,0.16225,0.1745,0.09175,0.1775,0.09525,0.34375,0.2224999999999999,0.127,0.1285,0.1555,0.0414999999999999,0.36675,0.38425,0.03575,0.14725,0.4107499999999999,0.3265,0.2644999999999999,0.1927499999999999,0.15025,0.206,0.10325,0.177,0.1922499999999999,0.08975,0.57875,0.48975,0.17425,0.18,0.0782499999999999,0.246,0.208,0.0925,0.181,0.22125,0.09525,0.068,0.09375,0.1947499999999999,0.06175,0.184,0.1064999999999999,0.1074999999999999,0.1009999999999999,0.0722499999999999,0.1277499999999999,0.06025,0.26075,0.372,0.1835,0.0835,0.0999999999999999,0.403,0.092,0.0257499999999999,0.05225,0.17025,0.0712499999999999,0.28525,0.1079999999999999,0.2644999999999999,0.05825,0.09825,0.555,0.086,0.1375,0.0354999999999999,0.11225,0.1594999999999999,0.11025,0.0782499999999999,0.0687499999999999,0.05925,0.254,0.04375,0.0509999999999999,0.0494999999999999,0.03025,0.09275,0.1679999999999999,0.253,0.05825,0.1985,0.04075,0.1639999999999999,0.0715,0.0404999999999999,0.0752499999999999,0.0969999999999999,0.0847499999999999,0.0732499999999999,0.03725,0.12,0.0757499999999999,0.0287499999999999,0.0785,0.0524999999999999,0.0549999999999999,0.074,0.09925,0.16175,0.05475
War Horse (2011),0.88025,0.61625,0.69675,0.88025,0.9715,0.88025,0.8400000000000001,0.69675,0.9715,0.665,0.9715,0.88025,0.5635,0.4905,0.4155,0.62325,0.644,0.479,0.782,0.9365,0.88025,0.63325,0.63325,0.24325,0.75475,0.67175,0.377,0.565,0.584,0.554,0.5675,0.2897499999999999,0.48,0.44525,0.75475,0.4702499999999999,0.3055,0.3295,0.4649999999999999,0.2524999999999999,0.429,0.3265,0.3305,0.839,0.1987499999999999,0.32675,0.181,0.275,0.28125,0.08775,0.4792499999999999,0.34325,0.32325,0.2015,0.1367499999999999,0.135,0.40625,0.20325,0.18425,0.156,0.292,0.12225,0.1262499999999999,0.263,0.1604999999999999,0.40425,0.204,0.2035,0.10225,0.1215,0.0632499999999999,0.365,0.2897499999999999,0.47775,0.27425,0.146,0.1515,0.839,0.21125,0.10125,0.132,0.28325,0.12475,0.11825,0.263,0.134,0.2105,0.061,0.1455,0.137,0.2405,0.0449999999999999,0.12025,0.16075,0.23175,0.15475,0.1272499999999999,0.1195,0.09175,0.06025,0.20725,0.04775,0.1579999999999999,0.1375,0.1292499999999999,0.1144999999999999,0.0652499999999999,0.0785,0.05075,0.0682499999999999,0.1594999999999999,0.10525,0.1054999999999999,0.11275,0.0795,0.15525,0.09275,0.0935,0.089,0.05375,0.0712499999999999,0.04425,0.0652499999999999,0.092,0.1159999999999999,0.03425,0.0707499999999999,0.0762499999999999,0.14425,0.06125,0.0329999999999999,0.0544999999999999,0.15575,0.1325,0.08675,0.1955,0.09,0.0632499999999999,0.0449999999999999,0.04475,0.0647499999999999,0.21375,0.03575,0.0319999999999999,0.0489999999999999,0.03825,0.15775,0.1337499999999999,0.0544999999999999
Kon-Tiki (2012),0.9125,0.88025,0.88025,0.88025,0.79525,0.9295,0.74125,0.72225,0.93675,0.69425,0.3115,0.8899999999999999,0.742,0.9785,0.47675,0.61075,0.8605,0.77075,0.93675,0.731,0.8855,0.77075,0.5855,0.365,0.8855,0.91375,0.4952499999999999,0.45325,0.603,0.3954999999999999,0.7525,0.77075,0.475,0.4065,0.8855,0.72625,0.4315,0.3505,0.1977499999999999,0.40575,0.7907500000000001,0.44125,0.296,0.3572499999999999,0.3117499999999999,0.4389999999999999,0.31425,0.0775,0.416,0.1405,0.1992499999999999,0.1367499999999999,0.42625,0.16175,0.416,0.154,0.3007499999999999,0.1094999999999999,0.2997499999999999,0.2105,0.155,0.30925,0.14575,0.1154999999999999,0.2,0.2105,0.5365,0.256,0.1745,0.2995,0.3185,0.6585,0.45825,0.1569999999999999,0.43,0.1385,0.1205,0.26475,0.1465,0.1154999999999999,0.1367499999999999,0.3472499999999999,0.17825,0.37525,0.6155,0.23525,0.1392499999999999,0.2045,0.23225,0.3742499999999999,0.1009999999999999,0.21725,0.1327499999999999,0.73575,0.21925,0.23225,0.15425,0.14375,0.15025,0.10875,0.40275,0.136,0.082,0.237,0.183,0.2289999999999999,0.15825,0.124,0.0479999999999999,0.0554999999999999,0.0389999999999999,0.176,0.24525,0.2045,0.0725,0.0737499999999999,0.1897499999999999,0.1079999999999999,0.27775,0.1195,0.133,0.1185,0.09825,0.085,0.25975,0.1225,0.1495,0.20825,0.0777499999999999,0.119,0.2764999999999999,0.05325,0.074,0.0795,0.0374999999999999,0.1275,0.119,0.11125,0.0842499999999999,0.0705,0.2254999999999999,0.143,0.04025,0.0217499999999999,0.10525,0.1922499999999999,0.1255,0.03775,0.04275
Argo (2012),0.97575,0.97575,0.93625,0.9275,0.937,0.97575,0.895,0.97575,0.84975,0.895,0.8174999999999999,0.77075,0.82925,0.9755,0.69875,0.72525,0.8095000000000001,0.8300000000000001,0.631,0.3712499999999999,0.7582500000000001,0.663,0.3732499999999999,0.27125,0.4822499999999999,0.61275,0.44525,0.51425,0.305,0.345,0.3605,0.7025,0.3794999999999999,0.24225,0.4822499999999999,0.58025,0.259,0.3425,0.33125,0.295,0.2445,0.3155,0.216,0.3884999999999999,0.25875,0.306,0.24025,0.09775,0.3169999999999999,0.122,0.45625,0.18625,0.38525,0.3645,0.3169999999999999,0.18375,0.204,0.4962499999999999,0.17725,0.27325,0.14325,0.3742499999999999,0.17175,0.368,0.17175,0.25025,0.1965,0.1639999999999999,0.2724999999999999,0.58325,0.8127500000000001,0.23025,0.6795,0.14125,0.373,0.271,0.10475,0.1945,0.1937499999999999,0.2365,0.213,0.172,0.1094999999999999,0.1564999999999999,0.16275,0.1875,0.43875,0.59075,0.3954999999999999,0.2007499999999999,0.1019999999999999,0.503,0.10625,0.1785,0.1725,0.17625,0.176,0.1215,0.21075,0.0667499999999999,0.03275,0.194,0.0837499999999999,0.175,0.0815,0.429,0.1594999999999999,0.3512499999999999,0.16625,0.21925,0.0459999999999999,0.0905,0.09625,0.14475,0.0732499999999999,0.06075,0.09075,0.1084999999999999,0.0925,0.0474999999999999,0.1034999999999999,0.0459999999999999,0.1014999999999999,0.03725,0.0807499999999999,0.0705,0.0692499999999999,0.0319999999999999,0.1275,0.137,0.1402499999999999,0.1315,0.1629999999999999,0.11525,0.0584999999999999,0.1099999999999999,0.0757499999999999,0.0155,0.063,0.04175,0.49475,0.1352499999999999,0.03725,0.0197499999999999,0.03525,0.04575,0.0369999999999999,0.068,0.026
Zero Dark Thirty (2012),0.954,0.954,0.96175,0.96175,0.9395,0.954,0.96175,0.954,0.8795,0.96175,0.8795,0.7577499999999999,0.879,0.8507499999999999,0.8600000000000001,0.72675,0.571,0.879,0.62125,0.351,0.652,0.71475,0.71475,0.7969999999999999,0.71475,0.55875,0.395,0.4669999999999999,0.22475,0.2534999999999999,0.2935,0.45075,0.27475,0.4565,0.3575,0.242,0.3055,0.3984999999999999,0.21525,0.34025,0.238,0.24825,0.3485,0.217,0.1895,0.1415,0.20525,0.1957499999999999,0.2145,0.1405,0.206,0.4995,0.285,0.32175,0.178,0.5255,0.28625,0.20925,0.4629999999999999,0.15475,0.0767499999999999,0.3149999999999999,0.2065,0.18025,0.1925,0.18725,0.08625,0.23575,0.1967499999999999,0.22225,0.1395,0.091,0.1947499999999999,0.1257499999999999,0.1865,0.1679999999999999,0.0905,0.138,0.30025,0.0949999999999999,0.4942499999999999,0.15575,0.1272499999999999,0.131,0.10925,0.0795,0.11325,0.12375,0.21275,0.2654999999999999,0.10675,0.37475,0.05375,0.1342499999999999,0.20625,0.1515,0.2835,0.10725,0.10525,0.1367499999999999,0.022,0.52025,0.04525,0.16325,0.0722499999999999,0.2254999999999999,0.1619999999999999,0.244,0.179,0.1257499999999999,0.11475,0.088,0.1029999999999999,0.0702499999999999,0.0755,0.0745,0.0647499999999999,0.1327499999999999,0.025,0.09875,0.068,0.0419999999999999,0.093,0.0635,0.0762499999999999,0.05725,0.1054999999999999,0.0265,0.10425,0.05575,0.11725,0.0645,0.1044999999999999,0.0712499999999999,0.1024999999999999,0.06075,0.05375,0.0135,0.153,0.0454999999999999,0.0847499999999999,0.0584999999999999,0.0637499999999999,0.0434999999999999,0.05125,0.10125,0.031,0.0434999999999999,0.059
My Way (Mai Wei) (2011),0.9055,0.7642500000000001,0.8852500000000001,0.88575,0.96325,0.85575,0.8347500000000001,0.8852500000000001,0.96325,0.7642500000000001,0.96325,0.85575,0.845,0.68225,0.7642500000000001,0.76925,0.7825,0.7005,0.4965,0.4605,0.64975,0.8755,0.84375,0.79725,0.8552500000000001,0.8945000000000001,0.4965,0.495,0.853,0.50075,0.5155,0.618,0.823,0.58575,0.59575,0.62575,0.7195,0.361,0.57225,0.5005,0.49375,0.1699999999999999,0.34125,0.4905,0.7569999999999999,0.37175,0.53125,0.77325,0.3,0.092,0.62025,0.39675,0.584,0.55775,0.30025,0.1375,0.60025,0.2504999999999999,0.57775,0.1907499999999999,0.8855,0.21025,0.20775,0.32825,0.2504999999999999,0.44275,0.206,0.30725,0.43425,0.2997499999999999,0.49175,0.28725,0.4895,0.4822499999999999,0.3135,0.22975,0.4379999999999999,0.2045,0.1714999999999999,0.3874999999999999,0.23925,0.3335,0.65525,0.14725,0.2264999999999999,0.247,0.64375,0.2239999999999999,0.27725,0.34475,0.37375,0.0295,0.3285,0.0324999999999999,0.1947499999999999,0.3399999999999999,0.38475,0.3159999999999999,0.2055,0.1094999999999999,0.6085,0.11075,0.0647499999999999,0.1139999999999999,0.4755,0.05675,0.20325,0.31025,0.1039999999999999,0.1275,0.5385,0.25725,0.1139999999999999,0.0994999999999999,0.125,0.235,0.1355,0.1604999999999999,0.32425,0.247,0.077,0.10925,0.0389999999999999,0.10875,0.1109999999999999,0.0584999999999999,0.14675,0.25425,0.123,0.21575,0.0265,0.03775,0.3025,0.1639999999999999,0.355,0.1275,0.15525,0.0524999999999999,0.03325,0.2544999999999999,0.16025,0.0379999999999999,0.04425,0.30225,0.0404999999999999,0.03325,0.10525,0.04375,0.0509999999999999
Captain Phillips (2013),0.98225,0.98225,0.9675,0.953,0.73525,0.98225,0.953,0.98225,0.8487499999999999,0.90275,0.539,0.71375,0.8049999999999999,0.97275,0.8632500000000001,0.6225,0.40525,0.86575,0.8487499999999999,0.70925,0.7762500000000001,0.6565,0.6565,0.666,0.6565,0.82375,0.27425,0.346,0.347,0.22075,0.69175,0.535,0.3205,0.3279999999999999,0.482,0.482,0.39575,0.406,0.26775,0.1947499999999999,0.2324999999999999,0.3914999999999999,0.18675,0.32925,0.2857499999999999,0.196,0.1535,0.0655,0.33175,0.0979999999999999,0.36975,0.4715,0.31875,0.29925,0.33175,0.1029999999999999,0.0765,0.073,0.27025,0.1365,0.1114999999999999,0.377,0.15225,0.2025,0.0787499999999999,0.27875,0.1069999999999999,0.20625,0.16425,0.17325,0.1305,0.1679999999999999,0.33075,0.1185,0.29325,0.14225,0.05775,0.17975,0.15375,0.146,0.11525,0.246,0.08,0.27075,0.1074999999999999,0.1825,0.378,0.1694999999999999,0.12475,0.155,0.198,0.1337499999999999,0.0837499999999999,0.1927499999999999,0.14525,0.23425,0.18675,0.086,0.1074999999999999,0.16875,0.03025,0.1342499999999999,0.04925,0.16175,0.085,0.24425,0.172,0.608,0.184,0.11175,0.0635,0.0857499999999999,0.125,0.05775,0.0665,0.088,0.1465,0.1069999999999999,0.092,0.12325,0.1395,0.0652499999999999,0.10675,0.0429999999999999,0.0717499999999999,0.0637499999999999,0.0865,0.066,0.0735,0.1307499999999999,0.0717499999999999,0.14175,0.1267499999999999,0.0665,0.082,0.1059999999999999,0.126,0.0394999999999999,0.03175,0.0429999999999999,0.04425,0.0707499999999999,0.0514999999999999,0.0334999999999999,0.0772499999999999,0.078,0.04525,0.1079999999999999,0.0235
