movieId,pornography,sexy,original,melancholic,women,predictable,weird,good,vengeance,teen movie,mentor,independent film,greed,catastrophe,dialogue,runaway,drama,queer,betrayal,very funny,culture clash,unlikely friendships,adaptation,stereotypes,fantasy world,life philosophy,nudity (full frontal - brief),chase,drinking,quirky,not funny,fight scenes,light,fun movie,first contact,writers,notable nudity,life & death,family,dysfunctional family,absurd,transformation,multiple storylines,death,nudity (rear),divorce,camp,censorship,farce,addiction,weapons,internet,surveillance,prejudice,new jersey,pulp,classic car,interracial romance,computer animation,creativity,underrated,childhood,sacrifice,alter ego,california,doctors,awesome soundtrack,islam,hospital,irish accent,road movie,nudity (topless - brief),period piece,hotel,mad scientist,hip hop,unlikeable characters,80s,british,fashion,small town,new york city,too long,stand-up comedy,dreams,kick-butt women,shopping,foul language,good music,los angeles,alternate history,blindness,workplace,film noir,bollywood,memory,stoner movie,reality tv,prostitution,no plot,tokyo,graphic novel,directorial debut,wartime,island,simple,atheism,goth,prison,survival,indians,ensemble cast,san francisco,adoption,remake,wilderness,kidnapping,god,cancer,robert downey jr,immortality,brothers,texas,race,single father,wine,1930s,australia,too short,made for tv,finnish,father daughter relationship,buddy movie,potential oscar nom,rebellion,lawyer,russian,ghosts/afterlife,radio,documentary,snakes,desert,best of 2005,french,trilogy,homeless,time,hunting,oil
Magic Mike (2012),0.95,0.90675,0.72275,0.53375,0.885,0.7045,0.5105,0.394,0.39575,0.6645,0.704,0.23325,0.3964999999999999,0.45475,0.597,0.4885,0.4962499999999999,0.3179999999999999,0.3335,0.2289999999999999,0.2734999999999999,0.1902499999999999,0.2794999999999999,0.39375,0.2857499999999999,0.27075,0.4375,0.357,0.39575,0.2185,0.275,0.215,0.22925,0.3672499999999999,0.2204999999999999,0.1992499999999999,0.17675,0.1972499999999999,0.15825,0.1935,0.32325,0.26625,0.2027499999999999,0.2224999999999999,0.2574999999999999,0.09625,0.1545,0.11725,0.09275,0.5005,0.15775,0.23175,0.25225,0.0865,0.2694999999999999,0.1564999999999999,0.148,0.1079999999999999,0.1525,0.185,0.12025,0.1225,0.173,0.1917499999999999,0.15825,0.0999999999999999,0.1255,0.11425,0.18425,0.08925,0.1895,0.2264999999999999,0.10425,0.1714999999999999,0.12125,0.4065,0.3135,0.0685,0.0792499999999999,0.1019999999999999,0.1225,0.10525,0.11425,0.1292499999999999,0.3219999999999999,0.1287499999999999,0.0777499999999999,0.1505,0.22675,0.1395,0.0825,0.09475,0.2329999999999999,0.09975,0.0692499999999999,0.09175,0.1725,0.1392499999999999,0.1455,0.31025,0.0802499999999999,0.0539999999999999,0.0762499999999999,0.05475,0.05225,0.0994999999999999,0.0832499999999999,0.1297499999999999,0.069,0.0807499999999999,0.0549999999999999,0.0657499999999999,0.0549999999999999,0.0499999999999999,0.0295,0.05225,0.085,0.073,0.04675,0.1034999999999999,0.09475,0.0672499999999999,0.0885,0.06125,0.05325,0.06175,0.0685,0.0484999999999999,0.025,0.0474999999999999,0.0305,0.0765,0.05925,0.0419999999999999,0.03625,0.0549999999999999,0.05675,0.0177499999999999,0.04625,0.029,0.05975,0.024,0.04475,0.021,0.04175,0.0349999999999999,0.0384999999999999,0.0379999999999999,0.0742499999999999
Bachelorette (2012),0.7695000000000001,0.7695000000000001,0.65325,0.79725,0.84775,0.703,0.2925,0.5955,0.277,0.95625,0.403,0.3605,0.26725,0.4195,0.45425,0.4305,0.32375,0.17225,0.33075,0.83925,0.32125,0.62325,0.22975,0.59025,0.32325,0.25025,0.0807499999999999,0.3149999999999999,0.76525,0.3605,0.22975,0.247,0.3492499999999999,0.30825,0.2259999999999999,0.3904999999999999,0.0682499999999999,0.15225,0.1912499999999999,0.25275,0.39575,0.17125,0.18175,0.25375,0.1195,0.15675,0.10575,0.04225,0.394,0.7205,0.209,0.2239999999999999,0.218,0.11075,0.478,0.14325,0.1925,0.0802499999999999,0.149,0.2155,0.24225,0.154,0.1699999999999999,0.23125,0.25475,0.125,0.10425,0.1699999999999999,0.11425,0.11575,0.177,0.0682499999999999,0.0954999999999999,0.26225,0.10975,0.12375,0.85025,0.0822499999999999,0.0842499999999999,0.197,0.12125,0.2887499999999999,0.09925,0.087,0.0885,0.206,0.25175,0.58375,0.0655,0.1347499999999999,0.127,0.0544999999999999,0.2055,0.0974999999999999,0.0647499999999999,0.093,0.33125,0.0837499999999999,0.0765,0.30725,0.1119999999999999,0.04925,0.2214999999999999,0.1699999999999999,0.1649999999999999,0.0797499999999999,0.06,0.0837499999999999,0.059,0.081,0.0672499999999999,0.1275,0.05375,0.05625,0.0705,0.05175,0.0424999999999999,0.1345,0.0885,0.0605,0.0695,0.05975,0.0615,0.0394999999999999,0.028,0.1684999999999999,0.04875,0.09425,0.04125,0.0334999999999999,0.04625,0.04075,0.1262499999999999,0.0314999999999999,0.04825,0.0534999999999999,0.04325,0.022,0.03875,0.0257499999999999,0.04775,0.0225,0.0222499999999999,0.0232499999999999,0.03725,0.013,0.0549999999999999,0.0215,0.0275
Catch .44 (2011),0.6815,0.8307500000000001,0.68675,0.2724999999999999,0.4297499999999999,0.8227500000000001,0.366,0.4285,0.68675,0.38575,0.4599999999999999,0.64325,0.4742499999999999,0.43,0.67225,0.31975,0.24425,0.152,0.61375,0.367,0.2724999999999999,0.147,0.2564999999999999,0.14525,0.3075,0.308,0.34275,0.52925,0.1004999999999999,0.35075,0.3695,0.52925,0.274,0.2704999999999999,0.39225,0.44525,0.6215,0.3085,0.25825,0.1927499999999999,0.473,0.1664999999999999,0.3455,0.263,0.3355,0.129,0.079,0.0792499999999999,0.2274999999999999,0.3715,0.52925,0.212,0.61375,0.15675,0.2095,0.6785,0.3295,0.0539999999999999,0.0994999999999999,0.09725,0.0782499999999999,0.0807499999999999,0.087,0.147,0.208,0.08725,0.0579999999999999,0.1159999999999999,0.2334999999999999,0.14675,0.1545,0.072,0.0715,0.0695,0.0655,0.0374999999999999,0.1545,0.0949999999999999,0.09225,0.0469999999999999,0.05475,0.1084999999999999,0.26275,0.10125,0.05025,0.2015,0.04575,0.625,0.05075,0.0627499999999999,0.1215,0.1992499999999999,0.134,0.283,0.04225,0.0767499999999999,0.156,0.03225,0.064,0.0802499999999999,0.0464999999999999,0.11075,0.0519999999999999,0.0767499999999999,0.08875,0.15025,0.0672499999999999,0.0539999999999999,0.0757499999999999,0.0835,0.0875,0.10125,0.059,0.0429999999999999,0.22125,0.0775,0.43225,0.16275,0.0207499999999999,0.0499999999999999,0.0692499999999999,0.0434999999999999,0.188,0.04275,0.0765,0.0979999999999999,0.03725,0.0969999999999999,0.03425,0.03375,0.0232499999999999,0.0242499999999999,0.0379999999999999,0.0984999999999999,0.028,0.0409999999999999,0.0314999999999999,0.05375,0.0687499999999999,0.0072499999999999,0.0329999999999999,0.05125,0.03575,0.0212499999999999,0.0499999999999999,0.0394999999999999,0.0514999999999999,0.03925,0.0384999999999999
"Babysitters, The (2007)",0.95325,0.95325,0.74525,0.7135,0.5175,0.586,0.65425,0.59575,0.537,0.96925,0.4187499999999999,0.7185,0.56275,0.429,0.38075,0.69,0.537,0.3219999999999999,0.3185,0.47975,0.537,0.86175,0.50325,0.3145,0.4435,0.3225,0.64875,0.24825,0.41625,0.57425,0.32425,0.1905,0.708,0.423,0.3245,0.2025,0.31025,0.25,0.2965,0.564,0.51325,0.2614999999999999,0.24575,0.1175,0.081,0.377,0.2584999999999999,0.5325,0.10425,0.216,0.20675,0.17825,0.14125,0.1574999999999999,0.3582499999999999,0.181,0.3622499999999999,0.1995,0.24,0.121,0.075,0.30825,0.3874999999999999,0.1584999999999999,0.0745,0.37675,0.1149999999999999,0.562,0.2319999999999999,0.0645,0.0805,0.061,0.18225,0.04775,0.12275,0.12275,0.1932499999999999,0.3725,0.0895,0.1114999999999999,0.23125,0.16875,0.0697499999999999,0.1337499999999999,0.11275,0.04875,0.1164999999999999,0.1322499999999999,0.1455,0.04425,0.149,0.05575,0.24375,0.10525,0.0685,0.0865,0.14625,0.03175,0.914,0.133,0.08775,0.251,0.14275,0.1044999999999999,0.0837499999999999,0.0885,0.05425,0.1014999999999999,0.1252499999999999,0.078,0.0707499999999999,0.05325,0.04625,0.04275,0.0255,0.0529999999999999,0.0379999999999999,0.0235,0.03075,0.0329999999999999,0.04525,0.126,0.123,0.0795,0.0605,0.0494999999999999,0.0954999999999999,0.0519999999999999,0.023,0.0775,0.0384999999999999,0.176,0.2209999999999999,0.05275,0.427,0.03425,0.03025,0.0215,0.063,0.0627499999999999,0.06175,0.04875,0.0615,0.02,0.024,0.04975,0.04225,0.0242499999999999,0.0222499999999999
Spring Breakers (2013),0.8512500000000001,0.7735000000000001,0.756,0.85625,0.55,0.74425,0.85625,0.2584999999999999,0.4992499999999999,0.4782499999999999,0.4629999999999999,0.4605,0.45525,0.394,0.417,0.649,0.2584999999999999,0.15075,0.817,0.38475,0.45525,0.16475,0.17225,0.25,0.3087499999999999,0.3804999999999999,0.1069999999999999,0.15275,0.433,0.23475,0.24825,0.16925,0.2025,0.1882499999999999,0.2005,0.193,0.0414999999999999,0.21425,0.0852499999999999,0.19,0.54925,0.18175,0.22075,0.1069999999999999,0.03475,0.04625,0.1382499999999999,0.3165,0.1609999999999999,0.624,0.3305,0.14575,0.1659999999999999,0.10225,0.14775,0.209,0.1714999999999999,0.0625,0.1272499999999999,0.17925,0.10975,0.11925,0.0732499999999999,0.10525,0.194,0.0837499999999999,0.1327499999999999,0.127,0.0722499999999999,0.09125,0.09375,0.0534999999999999,0.0519999999999999,0.1024999999999999,0.06025,0.3255,0.14,0.0424999999999999,0.05075,0.04675,0.1225,0.04675,0.1619999999999999,0.077,0.22775,0.1039999999999999,0.03175,0.0359999999999999,0.1327499999999999,0.0282499999999999,0.0735,0.0504999999999999,0.10825,0.1169999999999999,0.0732499999999999,0.09775,0.21025,0.145,0.11525,0.32975,0.12025,0.0429999999999999,0.0772499999999999,0.05125,0.05375,0.0702499999999999,0.0935,0.025,0.0705,0.09975,0.0795,0.05175,0.02,0.03625,0.0132499999999999,0.0579999999999999,0.0852499999999999,0.1159999999999999,0.026,0.0364999999999999,0.03525,0.05875,0.11575,0.0404999999999999,0.007,0.04025,0.0564999999999999,0.03875,0.031,0.04975,0.0645,0.0262499999999999,0.023,0.03325,0.0514999999999999,0.0172499999999999,0.06225,0.0067499999999999,0.03875,0.0364999999999999,0.04075,0.03575,0.0265,0.0314999999999999,0.0242499999999999,0.03375,0.0207499999999999,0.0205,0.0449999999999999
"First Time, The (2012)",0.6765,0.53825,0.66225,0.8420000000000001,0.32525,0.3804999999999999,0.66525,0.9585,0.66525,0.9885,0.65425,0.5275,0.49775,0.52875,0.55325,0.66525,0.66525,0.4044999999999999,0.29225,0.394,0.49775,0.9705,0.22175,0.61775,0.24625,0.31775,0.2594999999999999,0.3135,0.3525,0.5275,0.294,0.24575,0.4345,0.24975,0.21475,0.25625,0.387,0.1907499999999999,0.51775,0.2425,0.1054999999999999,0.24925,0.15425,0.17125,0.12475,0.147,0.064,0.06225,0.11025,0.10675,0.14575,0.1392499999999999,0.18225,0.1704999999999999,0.26425,0.128,0.196,0.15275,0.352,0.1962499999999999,0.2815,0.246,0.1905,0.11525,0.1865,0.10475,0.4499999999999999,0.06075,0.1195,0.289,0.1029999999999999,0.064,0.071,0.12375,0.0464999999999999,0.2214999999999999,0.198,0.0949999999999999,0.14275,0.119,0.1272499999999999,0.066,0.12275,0.0974999999999999,0.0875,0.088,0.13,0.154,0.16275,0.0449999999999999,0.0895,0.0514999999999999,0.05125,0.0832499999999999,0.0825,0.09125,0.078,0.0949999999999999,0.04225,0.04375,0.06175,0.0434999999999999,0.0735,0.0775,0.067,0.22675,0.0569999999999999,0.0772499999999999,0.05675,0.0825,0.0802499999999999,0.04025,0.04875,0.03775,0.0187499999999999,0.0444999999999999,0.0215,0.0314999999999999,0.067,0.09025,0.0782499999999999,0.06,0.04725,0.03525,0.062,0.18,0.0414999999999999,0.0519999999999999,0.0635,0.05725,0.03375,0.0454999999999999,0.0399999999999999,0.03675,0.0715,0.0207499999999999,0.05075,0.03675,0.04575,0.017,0.021,0.0295,0.0292499999999999,0.03025,0.0379999999999999,0.0237499999999999,0.05225,0.03175,0.0314999999999999
My Awkward Sexual Adventure (2012),0.965,0.965,0.57425,0.9675,0.5975,0.2925,0.56725,0.71975,0.253,0.3742499999999999,0.696,0.301,0.2815,0.43525,0.3249999999999999,0.23775,0.21925,0.46975,0.22875,0.7797499999999999,0.2847499999999999,0.4275,0.16525,0.43775,0.2514999999999999,0.299,0.43525,0.25975,0.084,0.31625,0.205,0.185,0.1975,0.23275,0.23575,0.4679999999999999,0.2634999999999999,0.255,0.27475,0.2274999999999999,0.25575,0.2274999999999999,0.15575,0.23875,0.2284999999999999,0.14175,0.05875,0.57925,0.23475,0.17975,0.151,0.138,0.0785,0.17375,0.11025,0.144,0.2239999999999999,0.2975,0.1825,0.1795,0.16575,0.1079999999999999,0.06025,0.0677499999999999,0.0409999999999999,0.1947499999999999,0.0695,0.23275,0.147,0.04525,0.16725,0.024,0.05175,0.0825,0.05825,0.0305,0.0277499999999999,0.1579999999999999,0.3655,0.088,0.145,0.0484999999999999,0.09875,0.363,0.0795,0.09925,0.0742499999999999,0.27975,0.21225,0.03525,0.06225,0.0857499999999999,0.3195,0.09,0.8600000000000001,0.03875,0.32225,0.04375,0.0384999999999999,0.0755,0.04225,0.0245,0.085,0.0687499999999999,0.04275,0.0762499999999999,0.1325,0.0192499999999999,0.079,0.09925,0.3522499999999999,0.03475,0.0205,0.04475,0.0384999999999999,0.0832499999999999,0.0715,0.08925,0.017,0.0167499999999999,0.1119999999999999,0.031,0.0394999999999999,0.0682499999999999,0.0207499999999999,0.0212499999999999,0.10175,0.0265,0.0735,0.072,0.03775,0.0257499999999999,0.05925,0.03175,0.0454999999999999,0.0459999999999999,0.03075,0.0389999999999999,0.0135,0.04125,0.0235,0.0344999999999999,0.04125,0.0409999999999999,0.05125,0.0215,0.0127499999999999,0.066,0.0105
About Cherry (2012),0.996,0.6705,0.68075,0.5385,0.16875,0.7355,0.44175,0.5185,0.2875,0.64725,0.53575,0.871,0.4137499999999999,0.5185,0.367,0.64925,0.6605,0.1755,0.297,0.2025,0.2877499999999999,0.512,0.3175,0.30425,0.3715,0.4732499999999999,0.4367499999999999,0.21675,0.216,0.23225,0.3395,0.1997499999999999,0.16175,0.15475,0.3117499999999999,0.2209999999999999,0.348,0.2654999999999999,0.4475,0.5025,0.1195,0.255,0.1922499999999999,0.15075,0.3692499999999999,0.253,0.124,0.1079999999999999,0.09575,0.22425,0.248,0.4217499999999999,0.10175,0.20725,0.207,0.188,0.255,0.15625,0.2,0.091,0.04375,0.2314999999999999,0.1347499999999999,0.15225,0.61675,0.3642499999999999,0.0635,0.1347499999999999,0.066,0.1335,0.09175,0.1104999999999999,0.0842499999999999,0.05175,0.084,0.04175,0.258,0.06075,0.1009999999999999,0.3075,0.10825,0.10725,0.196,0.1574999999999999,0.09775,0.06,0.176,0.1059999999999999,0.05625,0.09675,0.10225,0.0627499999999999,0.1104999999999999,0.11175,0.0944999999999999,0.16475,0.06075,0.1977499999999999,0.0805,0.1079999999999999,0.0627499999999999,0.029,0.1282499999999999,0.08825,0.2875,0.202,0.07,0.024,0.0837499999999999,0.126,0.0787499999999999,0.065,0.65975,0.0647499999999999,0.15925,0.1475,0.0564999999999999,0.0409999999999999,0.1175,0.0489999999999999,0.04675,0.0682499999999999,0.0677499999999999,0.0815,0.203,0.05875,0.0692499999999999,0.018,0.04225,0.04675,0.0737499999999999,0.1714999999999999,0.03375,0.0702499999999999,0.0165,0.17825,0.0652499999999999,0.0514999999999999,0.04625,0.0439999999999999,0.09475,0.008,0.0499999999999999,0.0379999999999999,0.0285,0.0459999999999999,0.0559999999999999,0.0132499999999999,0.019
Lovelace (2013),0.98675,0.621,0.64175,0.35,0.472,0.4235,0.37725,0.6,0.5255,0.2564999999999999,0.87625,0.401,0.53175,0.4609999999999999,0.269,0.501,0.46875,0.17225,0.53175,0.30825,0.374,0.1545,0.476,0.1305,0.30225,0.32475,0.5285,0.2385,0.2947499999999999,0.1684999999999999,0.3379999999999999,0.1619999999999999,0.1935,0.1694999999999999,0.2234999999999999,0.1674999999999999,0.144,0.28125,0.1785,0.2025,0.1215,0.41725,0.123,0.1892499999999999,0.0697499999999999,0.1069999999999999,0.088,0.578,0.1947499999999999,0.239,0.1845,0.29525,0.1942499999999999,0.2405,0.27725,0.16425,0.126,0.0697499999999999,0.1312499999999999,0.1485,0.186,0.1972499999999999,0.40375,0.2329999999999999,0.2045,0.16975,0.0494999999999999,0.40375,0.2125,0.14475,0.0842499999999999,0.33475,0.0984999999999999,0.0815,0.09075,0.075,0.09875,0.1154999999999999,0.04025,0.05825,0.1684999999999999,0.1397499999999999,0.0715,0.24275,0.1159999999999999,0.0514999999999999,0.0389999999999999,0.176,0.0519999999999999,0.09825,0.12325,0.10575,0.0842499999999999,0.09275,0.03825,0.17025,0.0762499999999999,0.0705,0.4722499999999999,0.03375,0.05025,0.10475,0.0647499999999999,0.067,0.1185,0.0632499999999999,0.0682499999999999,0.065,0.118,0.17475,0.09675,0.20475,0.09925,0.32425,0.03975,0.35575,0.1445,0.1387499999999999,0.17125,0.07,0.32775,0.0855,0.081,0.10075,0.0949999999999999,0.03125,0.1084999999999999,0.04875,0.0329999999999999,0.1315,0.04875,0.1465,0.10475,0.0359999999999999,0.1955,0.04725,0.0767499999999999,0.0569999999999999,0.0409999999999999,0.12,0.03075,0.016,0.11875,0.0364999999999999,0.03225,0.0845,0.0404999999999999,0.03875,0.024
"Bling Ring, The (2013)",0.6845,0.31325,0.7797499999999999,0.8720000000000001,0.2604999999999999,0.821,0.8720000000000001,0.2905,0.5115,0.76525,0.84625,0.56,0.5665,0.41025,0.483,0.56375,0.7797499999999999,0.42625,0.50425,0.414,0.348,0.26775,0.3532499999999999,0.2329999999999999,0.36175,0.4509999999999999,0.16475,0.2165,0.32025,0.46875,0.2375,0.22225,0.215,0.1725,0.23125,0.33675,0.059,0.2229999999999999,0.1709999999999999,0.34975,0.7315,0.25675,0.24975,0.15375,0.0569999999999999,0.1014999999999999,0.15425,0.0954999999999999,0.1415,0.6155,0.265,0.6085,0.54375,0.177,0.29325,0.1669999999999999,0.208,0.0559999999999999,0.1267499999999999,0.2965,0.1104999999999999,0.11475,0.191,0.16675,0.7642500000000001,0.17825,0.15975,0.191,0.1435,0.1355,0.1689999999999999,0.17275,0.10325,0.1069999999999999,0.0569999999999999,0.37875,0.501,0.05775,0.0777499999999999,0.3984999999999999,0.18375,0.0855,0.1355,0.085,0.1144999999999999,0.06175,0.2764999999999999,0.0722499999999999,0.15625,0.7365,0.0875,0.0635,0.1485,0.10825,0.0974999999999999,0.0469999999999999,0.1564999999999999,0.65175,0.05925,0.1315,0.0732499999999999,0.0225,0.077,0.083,0.061,0.1059999999999999,0.0657499999999999,0.04925,0.084,0.0974999999999999,0.123,0.2594999999999999,0.0344999999999999,0.129,0.0444999999999999,0.083,0.0702499999999999,0.05275,0.0632499999999999,0.1019999999999999,0.0539999999999999,0.118,0.1272499999999999,0.0765,0.0339999999999999,0.0895,0.077,0.0494999999999999,0.04025,0.04475,0.03925,0.05125,0.03425,0.04725,0.05225,0.04375,0.0519999999999999,0.0205,0.03825,0.06025,0.0295,0.06,0.04125,0.0384999999999999,0.0287499999999999,0.09025,0.0135,0.0469999999999999,0.02975
Thanks for Sharing (2012),0.99125,0.99125,0.70475,0.9355,0.56425,0.4535,0.56025,0.5875,0.56025,0.421,0.8102499999999999,0.517,0.58425,0.5075,0.66325,0.56025,0.812,0.1659999999999999,0.33075,0.4519999999999999,0.42325,0.56825,0.24875,0.45275,0.29625,0.4932499999999999,0.59175,0.4385,0.72875,0.369,0.31425,0.27275,0.32625,0.284,0.3135,0.4845,0.199,0.39325,0.30725,0.74225,0.2075,0.2209999999999999,0.24775,0.25125,0.126,0.3015,0.05975,0.1892499999999999,0.1014999999999999,0.982,0.1594999999999999,0.24025,0.281,0.23775,0.4317499999999999,0.12225,0.24325,0.15225,0.15675,0.188,0.1942499999999999,0.10975,0.23775,0.14075,0.1317499999999999,0.26875,0.17075,0.10675,0.2125,0.1099999999999999,0.12175,0.0484999999999999,0.133,0.27225,0.27,0.1515,0.213,0.0272499999999999,0.0717499999999999,0.04725,0.1235,0.26125,0.12375,0.0737499999999999,0.0842499999999999,0.0735,0.1019999999999999,0.2194999999999999,0.10125,0.0895,0.1049999999999999,0.1154999999999999,0.3522499999999999,0.0875,0.11625,0.1315,0.04275,0.10175,0.14275,0.075,0.1325,0.0665,0.1735,0.10675,0.0785,0.1569999999999999,0.061,0.0217499999999999,0.0964999999999999,0.0692499999999999,0.0795,0.18375,0.0752499999999999,0.0655,0.09475,0.03625,0.0504999999999999,0.04925,0.46425,0.09025,0.0574999999999999,0.154,0.05575,0.0484999999999999,0.1515,0.2694999999999999,0.0549999999999999,0.03325,0.0785,0.10225,0.03675,0.10075,0.0605,0.0384999999999999,0.0404999999999999,0.0817499999999999,0.0727499999999999,0.0222499999999999,0.04125,0.0444999999999999,0.082,0.0277499999999999,0.0722499999999999,0.03025,0.0534999999999999,0.09975,0.0539999999999999,0.04625,0.05575
Adore (2013),0.954,0.954,0.58075,0.97325,0.72425,0.45025,0.46725,0.3175,0.4499999999999999,0.32825,0.46175,0.34775,0.401,0.5275,0.39825,0.3542499999999999,0.37575,0.1785,0.47675,0.1937499999999999,0.3165,0.424,0.2714999999999999,0.10575,0.292,0.3035,0.0857499999999999,0.2017499999999999,0.1699999999999999,0.1917499999999999,0.34125,0.1287499999999999,0.2845,0.17275,0.3025,0.29525,0.0835,0.2017499999999999,0.09625,0.3512499999999999,0.131,0.21175,0.1297499999999999,0.24925,0.0544999999999999,0.424,0.05525,0.1272499999999999,0.0845,0.0735,0.1272499999999999,0.075,0.089,0.0695,0.0725,0.11675,0.29725,0.207,0.0959999999999999,0.3329999999999999,0.08875,0.1925,0.30825,0.0767499999999999,0.1945,0.12375,0.0584999999999999,0.065,0.176,0.10325,0.0974999999999999,0.2075,0.1415,0.0969999999999999,0.064,0.0399999999999999,0.14775,0.03525,0.1415,0.1059999999999999,0.2035,0.09625,0.15825,0.04925,0.0657499999999999,0.0767499999999999,0.14575,0.03725,0.0519999999999999,0.0235,0.06,0.03625,0.0905,0.079,0.05875,0.0564999999999999,0.023,0.0364999999999999,0.0785,0.0354999999999999,0.0569999999999999,0.14625,0.071,0.0795,0.12375,0.04825,0.083,0.05025,0.0767499999999999,0.15575,0.04925,0.0295,0.04775,0.1265,0.0192499999999999,0.0364999999999999,0.0687499999999999,0.0232499999999999,0.081,0.0167499999999999,0.07,0.088,0.0755,0.04125,0.1495,0.253,0.05525,0.73075,0.0842499999999999,0.0295,0.023,0.03975,0.0135,0.019,0.0409999999999999,0.028,0.0702499999999999,0.0075,0.03025,0.0207499999999999,0.0232499999999999,0.0182499999999999,0.0215,0.06175,0.019,0.025,0.0207499999999999,0.0107499999999999,0.04175
"To Do List, The (2013)",0.99025,0.99025,0.69075,0.476,0.50575,0.52975,0.5125,0.502,0.571,0.96825,0.679,0.21125,0.2274999999999999,0.502,0.588,0.545,0.23325,0.3017499999999999,0.26875,0.81525,0.37625,0.9705,0.3269999999999999,0.64075,0.375,0.23925,0.3824999999999999,0.37175,0.2189999999999999,0.34175,0.24175,0.1945,0.45225,0.3712499999999999,0.23025,0.174,0.1835,0.17725,0.1922499999999999,0.65875,0.4712499999999999,0.24175,0.1907499999999999,0.1332499999999999,0.2845,0.1604999999999999,0.137,0.181,0.45225,0.08825,0.22525,0.2865,0.1465,0.22275,0.148,0.1397499999999999,0.21125,0.1084999999999999,0.14175,0.1372499999999999,0.3265,0.4054999999999999,0.1235,0.2165,0.2194999999999999,0.124,0.2804999999999999,0.1252499999999999,0.072,0.1312499999999999,0.1195,0.15275,0.0747499999999999,0.123,0.1084999999999999,0.1245,0.212,0.288,0.09825,0.21725,0.0825,0.1104999999999999,0.08725,0.0949999999999999,0.1099999999999999,0.1124999999999999,0.04925,0.23025,0.2045,0.0665,0.123,0.151,0.0815,0.0939999999999999,0.082,0.0845,0.4355,0.09525,0.2254999999999999,0.093,0.14275,0.14625,0.18175,0.0549999999999999,0.092,0.09825,0.0655,0.07,0.0645,0.0752499999999999,0.0665,0.32425,0.0792499999999999,0.08825,0.0404999999999999,0.0584999999999999,0.03725,0.0939999999999999,0.03575,0.04875,0.08975,0.0687499999999999,0.05175,0.0389999999999999,0.06075,0.03725,0.06225,0.04775,0.0682499999999999,0.03075,0.05075,0.0652499999999999,0.079,0.03675,0.17575,0.0324999999999999,0.0539999999999999,0.04175,0.0544999999999999,0.0192499999999999,0.0414999999999999,0.0454999999999999,0.0242499999999999,0.03575,0.05675,0.0255,0.0439999999999999,0.0222499999999999,0.04075
Don Jon (2013),0.992,0.9575,0.8995,0.98925,0.7565,0.7949999999999999,0.847,0.6015,0.61925,0.24725,0.6115,0.3984999999999999,0.53975,0.4669999999999999,0.6985,0.61925,0.8995,0.2674999999999999,0.31925,0.3309999999999999,0.47475,0.3037499999999999,0.34175,0.703,0.57575,0.422,0.4054999999999999,0.263,0.56125,0.3275,0.2644999999999999,0.259,0.2875,0.31025,0.2375,0.4715,0.1535,0.27275,0.44725,0.487,0.591,0.23825,0.26975,0.2189999999999999,0.1074999999999999,0.273,0.10025,0.2634999999999999,0.16825,0.8647499999999999,0.241,0.657,0.1775,0.25375,0.955,0.1669999999999999,0.4107499999999999,0.20675,0.186,0.197,0.19,0.1297499999999999,0.3495,0.21775,0.24375,0.1765,0.503,0.1795,0.2294999999999999,0.10975,0.17475,0.1425,0.09125,0.131,0.0792499999999999,0.143,0.21375,0.0797499999999999,0.0949999999999999,0.05575,0.17075,0.1875,0.0797499999999999,0.1034999999999999,0.14675,0.1345,0.1034999999999999,0.65,0.0855,0.10625,0.129,0.14075,0.2085,0.10125,0.1257499999999999,0.083,0.0925,0.478,0.20725,0.0549999999999999,0.10325,0.24175,0.6915,0.1154999999999999,0.09075,0.172,0.18675,0.04325,0.086,0.1079999999999999,0.0812499999999999,0.1099999999999999,0.0464999999999999,0.0579999999999999,0.04375,0.0994999999999999,0.0394999999999999,0.11725,0.10675,0.0722499999999999,0.0574999999999999,0.0782499999999999,0.0702499999999999,0.0665,0.0559999999999999,0.11125,0.062,0.0434999999999999,0.077,0.0504999999999999,0.0329999999999999,0.09925,0.0895,0.10375,0.0775,0.04475,0.0509999999999999,0.04125,0.0752499999999999,0.0449999999999999,0.0632499999999999,0.03525,0.0662499999999999,0.03525,0.0725,0.066,0.05025,0.03925,0.0314999999999999
