movieId,original,weird,greed,vengeance,drama,good,betrayal,culture clash,melancholic,runaway,surveillance,dialogue,pornography,independent film,mentor,drinking,chase,quirky,light,fight scenes,adaptation,very funny,catastrophe,good music,weapons,life & death,awesome soundtrack,unlikely friendships,fun movie,addiction,foul language,death,absurd,life philosophy,film noir,classic car,underrated,multiple storylines,alter ego,sexy,sacrifice,nudity (full frontal - brief),predictable,irish accent,nudity (topless - brief),not funny,creativity,pulp,fantasy world,british,ensemble cast,islam,dysfunctional family,prejudice,california,survival,childhood,transformation,period piece,first contact,too long,small town,writers,stereotypes,hotel,directorial debut,queer,hospital,kidnapping,family,farce,brothers,prison,road movie,new jersey,dreams,censorship,doctors,stoner movie,80s,memory,new york city,teen movie,wartime,best of 2005,tokyo,wilderness,texas,simple,los angeles,alternate history,women,potential oscar nom,buddy movie,graphic novel,desert,1930s,hunting,lawyer,computer animation,bollywood,indians,blindness,trilogy,unlikeable characters,rebellion,divorce,internet,hip hop,nudity (rear),workplace,robert downey jr,no plot,kick-butt women,prostitution,race,russian,camp,cancer,oil,mad scientist,notable nudity,atheism,father daughter relationship,san francisco,australia,snakes,stand-up comedy,goth,island,homeless,time,french,adoption,documentary,radio,interracial romance,god,made for tv,immortality,wine,finnish,reality tv,ghosts/afterlife,shopping,remake,fashion,too short,single father
The Nice Guys (2016),0.8714999999999999,0.94875,0.8665,0.8472500000000001,0.75275,0.8665,0.80175,0.69625,0.59375,0.76725,0.916,0.74275,0.91025,0.77075,0.66325,0.602,0.728,0.94875,0.69625,0.728,0.3399999999999999,0.95625,0.5245,0.54225,0.728,0.2504999999999999,0.54225,0.48375,0.813,0.26275,0.4475,0.479,0.5105,0.2877499999999999,0.649,0.66625,0.46125,0.27075,0.30825,0.3702499999999999,0.3007499999999999,0.23225,0.2784999999999999,0.304,0.1704999999999999,0.18175,0.4337499999999999,0.5085,0.31625,0.3665,0.352,0.309,0.33175,0.428,0.591,0.2022499999999999,0.38475,0.28075,0.75675,0.21075,0.12275,0.24075,0.44075,0.37475,0.44025,0.301,0.1805,0.1124999999999999,0.3085,0.2885,0.68,0.1875,0.11675,0.1877499999999999,0.1825,0.12475,0.18425,0.16025,0.1679999999999999,0.20625,0.285,0.0817499999999999,0.2604999999999999,0.1322499999999999,0.26375,0.27325,0.14275,0.0857499999999999,0.14675,0.9625,0.24225,0.3685,0.1785,0.7895000000000001,0.1044999999999999,0.0647499999999999,0.20625,0.091,0.079,0.14875,0.0687499999999999,0.1029999999999999,0.09075,0.0615,0.1669999999999999,0.1164999999999999,0.20975,0.207,0.138,0.0549999999999999,0.18275,0.7125,0.3035,0.11375,0.14525,0.067,0.0469999999999999,0.086,0.09725,0.1159999999999999,0.0765,0.0735,0.09075,0.8975,0.1252499999999999,0.1094999999999999,0.0444999999999999,0.089,0.1377499999999999,0.12125,0.0419999999999999,0.05425,0.09575,0.0989999999999999,0.059,0.0469999999999999,0.04775,0.0489999999999999,0.03725,0.0464999999999999,0.127,0.05625,0.0329999999999999,0.05175,0.11875,0.022,0.1094999999999999,0.0334999999999999,0.851
The Handmaiden (2016),0.96175,0.938,0.96175,0.93625,0.96175,0.9495,0.91125,0.90925,0.938,0.90925,0.8879999999999999,0.90925,0.96525,0.8154999999999999,0.4822499999999999,0.57675,0.3065,0.7455,0.3814999999999999,0.2804999999999999,0.629,0.4327499999999999,0.437,0.6555,0.1654999999999999,0.55375,0.6555,0.4237499999999999,0.2835,0.0782499999999999,0.2544999999999999,0.25175,0.32275,0.282,0.25825,0.24225,0.28425,0.27725,0.2055,0.94725,0.388,0.55225,0.18475,0.3395,0.32025,0.3692499999999999,0.497,0.4439999999999999,0.31675,0.4255,0.085,0.201,0.3235,0.18,0.09925,0.089,0.4355,0.2604999999999999,0.6075,0.1745,0.54825,0.14875,0.344,0.1535,0.2239999999999999,0.12425,0.23375,0.1525,0.248,0.31725,0.1285,0.1634999999999999,0.1495,0.0969999999999999,0.0449999999999999,0.185,0.3894999999999999,0.17775,0.1004999999999999,0.0777499999999999,0.176,0.04175,0.2045,0.2085,0.11075,0.66975,0.214,0.064,0.2209999999999999,0.0334999999999999,0.24675,0.504,0.176,0.0282499999999999,0.2314999999999999,0.0725,0.7649999999999999,0.08875,0.09375,0.1215,0.389,0.2284999999999999,0.21175,0.2385,0.021,0.1262499999999999,0.1609999999999999,0.11775,0.0554999999999999,0.144,0.0725,0.0242499999999999,0.27225,0.1402499999999999,0.1164999999999999,0.09925,0.10625,0.08875,0.066,0.05475,0.0657499999999999,0.12275,0.09075,0.1185,0.05125,0.14175,0.0544999999999999,0.0825,0.1044999999999999,0.09825,0.0265,0.05175,0.1555,0.0722499999999999,0.07,0.0242499999999999,0.1375,0.0595,0.0559999999999999,0.08625,0.0979999999999999,0.03425,0.0314999999999999,0.025,0.0272499999999999,0.0225,0.09475,0.0434999999999999,0.019
Hell or High Water (2016),0.9585,0.94775,0.9035,0.9035,0.9585,0.9585,0.8222499999999999,0.9585,0.94775,0.84375,0.72675,0.8947499999999999,0.51,0.8002499999999999,0.612,0.7629999999999999,0.71475,0.6625,0.8145,0.4569999999999999,0.33625,0.38525,0.5345,0.581,0.4745,0.2877499999999999,0.698,0.46225,0.52075,0.2774999999999999,0.41125,0.4575,0.38975,0.29225,0.365,0.38375,0.3635,0.22375,0.27975,0.1425,0.51225,0.23375,0.24075,0.3259999999999999,0.24925,0.33975,0.38825,0.2025,0.175,0.39475,0.30325,0.46975,0.553,0.372,0.4629999999999999,0.562,0.28025,0.22925,0.42425,0.208,0.289,0.613,0.3465,0.3315,0.36175,0.33475,0.217,0.15125,0.26225,0.646,0.14775,0.933,0.24025,0.40225,0.17925,0.1415,0.0949999999999999,0.17575,0.1367499999999999,0.1875,0.0989999999999999,0.0842499999999999,0.1257499999999999,0.14725,0.14575,0.11275,0.4559999999999999,0.96075,0.274,0.0772499999999999,0.23325,0.1287499999999999,0.2045,0.14725,0.0334999999999999,0.4639999999999999,0.17575,0.39175,0.218,0.10325,0.14875,0.78975,0.0662499999999999,0.068,0.21425,0.1054999999999999,0.25,0.11325,0.11075,0.06075,0.08725,0.1322499999999999,0.1495,0.0682499999999999,0.0705,0.1725,0.12325,0.0755,0.11475,0.721,0.0765,0.0524999999999999,0.0797499999999999,0.1897499999999999,0.0569999999999999,0.22525,0.1064999999999999,0.0817499999999999,0.062,0.1345,0.0509999999999999,0.06075,0.05175,0.08775,0.074,0.09425,0.0682499999999999,0.0797499999999999,0.05625,0.04125,0.09225,0.04775,0.04025,0.02,0.0632499999999999,0.03175,0.06175,0.03375,0.0484999999999999
Whiplash (2013),0.913,0.7942499999999999,0.8042499999999999,0.913,0.913,0.8565,0.6245,0.8565,0.71525,0.8167500000000001,0.645,0.66725,0.57275,0.7535000000000001,0.80375,0.56675,0.5135,0.7535000000000001,0.4932499999999999,0.4455,0.60175,0.477,0.531,0.7909999999999999,0.31125,0.3087499999999999,0.45075,0.482,0.44825,0.283,0.4972499999999999,0.40175,0.258,0.3325,0.257,0.45375,0.44225,0.3035,0.3754999999999999,0.3409999999999999,0.4245,0.43125,0.20525,0.4297499999999999,0.37675,0.32275,0.53,0.1465,0.2475,0.43925,0.23275,0.2504999999999999,0.4495,0.371,0.31925,0.30825,0.2485,0.26475,0.2855,0.2947499999999999,0.244,0.2664999999999999,0.32125,0.24875,0.2345,0.23725,0.3742499999999999,0.24425,0.0842499999999999,0.406,0.216,0.1674999999999999,0.16125,0.1649999999999999,0.1912499999999999,0.139,0.27775,0.268,0.1069999999999999,0.26775,0.18175,0.2145,0.388,0.31525,0.2045,0.14325,0.249,0.12125,0.18625,0.1945,0.30825,0.17825,0.14925,0.16475,0.0489999999999999,0.1629999999999999,0.1555,0.1669999999999999,0.085,0.2214999999999999,0.1205,0.0775,0.194,0.1405,0.0725,0.2105,0.2534999999999999,0.26375,0.14475,0.10675,0.12425,0.10025,0.0772499999999999,0.0979999999999999,0.085,0.09,0.0817499999999999,0.138,0.1895,0.1302499999999999,0.14075,0.1455,0.10775,0.2085,0.10575,0.10125,0.0797499999999999,0.09825,0.064,0.09225,0.0489999999999999,0.0642499999999999,0.0837499999999999,0.0802499999999999,0.0772499999999999,0.11775,0.11925,0.063,0.2055,0.07,0.0625,0.0645,0.18175,0.04275,0.0875,0.02,0.031,0.71275,0.09175
Get Out (2017),0.967,0.93225,0.93225,0.93225,0.967,0.835,0.766,0.8102499999999999,0.80375,0.98975,0.92925,0.92925,0.736,0.7717499999999999,0.42825,0.471,0.5425,0.88975,0.4579999999999999,0.27175,0.38675,0.5575,0.573,0.4127499999999999,0.25375,0.3409999999999999,0.173,0.2975,0.4575,0.24325,0.5645,0.30825,0.8262499999999999,0.31025,0.265,0.2917499999999999,0.295,0.1465,0.22825,0.2254999999999999,0.4772499999999999,0.365,0.589,0.238,0.1305,0.2319999999999999,0.501,0.14725,0.2234999999999999,0.3047499999999999,0.20925,0.568,0.4115,0.98975,0.1967499999999999,0.54625,0.216,0.3319999999999999,0.1382499999999999,0.21875,0.10375,0.2867499999999999,0.26025,0.7415,0.2865,0.59375,0.21875,0.2274999999999999,0.2204999999999999,0.66025,0.294,0.2249999999999999,0.11525,0.16475,0.084,0.125,0.1589999999999999,0.2445,0.1302499999999999,0.10175,0.14075,0.0845,0.1599999999999999,0.1745,0.1317499999999999,0.1084999999999999,0.15925,0.1215,0.1425,0.0504999999999999,0.21325,0.238,0.15925,0.15675,0.04025,0.05775,0.0747499999999999,0.1375,0.0785,0.12275,0.11025,0.0959999999999999,0.182,0.03775,0.12175,0.0767499999999999,0.1375,0.2674999999999999,0.2524999999999999,0.0424999999999999,0.17025,0.0752499999999999,0.1312499999999999,0.05625,0.0439999999999999,0.3429999999999999,0.05225,0.144,0.1332499999999999,0.0727499999999999,0.194,0.0394999999999999,0.124,0.08775,0.0695,0.0994999999999999,0.1307499999999999,0.1154999999999999,0.1679999999999999,0.1387499999999999,0.09025,0.04925,0.0549999999999999,0.09675,0.0845,0.1262499999999999,0.85175,0.0615,0.04525,0.1297499999999999,0.09,0.05525,0.1659999999999999,0.04475,0.0514999999999999,0.0182499999999999,0.11325,0.0334999999999999,0.0265
The Night Of (2016),0.96425,0.85825,0.88425,0.88425,0.97675,0.95025,0.93925,0.95025,0.8182499999999999,0.8314999999999999,0.7335,0.8182499999999999,0.81725,0.8314999999999999,0.73075,0.60825,0.53875,0.59275,0.4559999999999999,0.2554999999999999,0.4429999999999999,0.4409999999999999,0.492,0.371,0.23575,0.44175,0.3209999999999999,0.61725,0.28,0.8049999999999999,0.40225,0.43325,0.32025,0.349,0.3632499999999999,0.33775,0.389,0.32825,0.21875,0.2734999999999999,0.295,0.4972499999999999,0.32975,0.2065,0.3672499999999999,0.3335,0.35375,0.16725,0.26975,0.46525,0.1664999999999999,0.63075,0.40625,0.57825,0.214,0.6745,0.239,0.3904999999999999,0.2584999999999999,0.2244999999999999,0.2155,0.289,0.477,0.3592499999999999,0.197,0.28225,0.25225,0.3764999999999999,0.16475,0.4145,0.18625,0.26075,0.8447499999999999,0.15925,0.186,0.2724999999999999,0.25725,0.45475,0.08775,0.1515,0.1942499999999999,0.2965,0.24425,0.16975,0.1265,0.25625,0.257,0.1975,0.10525,0.0944999999999999,0.1882499999999999,0.27,0.2734999999999999,0.03675,0.04675,0.1175,0.14925,0.09125,0.7865,0.1109999999999999,0.16875,0.20625,0.18175,0.146,0.068,0.2324999999999999,0.2224999999999999,0.2017499999999999,0.0514999999999999,0.1104999999999999,0.09475,0.0685,0.0745,0.1044999999999999,0.1099999999999999,0.312,0.084,0.215,0.127,0.05125,0.0494999999999999,0.0827499999999999,0.22175,0.19,0.0727499999999999,0.16925,0.0735,0.15375,0.1367499999999999,0.1604999999999999,0.09725,0.1069999999999999,0.0474999999999999,0.11675,0.18175,0.11675,0.063,0.08875,0.256,0.03125,0.0429999999999999,0.0685,0.28075,0.025,0.0245,0.0999999999999999,0.04125,0.0549999999999999,0.0787499999999999
Wow! A Talking Fish! (1983),0.897,0.8512500000000001,0.8512500000000001,0.8067500000000001,0.8145,0.817,0.706,0.8512500000000001,0.8512500000000001,0.8512500000000001,0.616,0.76,0.7922499999999999,0.733,0.71475,0.54675,0.3117499999999999,0.5685,0.4722499999999999,0.3655,0.4945,0.41,0.44975,0.45725,0.4215,0.50675,0.45725,0.62575,0.736,0.1975,0.0534999999999999,0.16875,0.33775,0.3315,0.4639999999999999,0.243,0.1745,0.4075,0.51125,0.2985,0.3582499999999999,0.469,0.209,0.26075,0.1629999999999999,0.2947499999999999,0.27875,0.33825,0.52075,0.4375,0.1564999999999999,0.3582499999999999,0.4922499999999999,0.3844999999999999,0.2244999999999999,0.24975,0.4485,0.3249999999999999,0.22525,0.4765,0.15275,0.39475,0.084,0.2175,0.1475,0.1957499999999999,0.2095,0.0925,0.0885,0.3275,0.16625,0.1282499999999999,0.1059999999999999,0.09325,0.0847499999999999,0.1295,0.3954999999999999,0.06075,0.05225,0.347,0.0782499999999999,0.0404999999999999,0.20975,0.3582499999999999,0.06075,0.1014999999999999,0.4177499999999999,0.1245,0.071,0.1295,0.08975,0.05725,0.4555,0.0549999999999999,0.03925,0.29,0.407,0.1912499999999999,0.079,0.3275,0.3289999999999999,0.7275,0.16725,0.087,0.0499999999999999,0.26025,0.0595,0.088,0.0857499999999999,0.03125,0.0384999999999999,0.04525,0.1154999999999999,0.0484999999999999,0.14425,0.0905,0.474,0.1505,0.0687499999999999,0.04925,0.201,0.2524999999999999,0.078,0.1405,0.0625,0.0177499999999999,0.282,0.0822499999999999,0.04675,0.185,0.1195,0.0192499999999999,0.0479999999999999,0.0797499999999999,0.3225,0.084,0.6235,0.078,0.0745,0.0187499999999999,0.1372499999999999,0.0242499999999999,0.1079999999999999,0.0105,0.028,0.0055,0.0217499999999999,0.0615,0.03425
"Don't Hug Me, I'm Scared II: Time (2014)",0.902,0.82975,0.83125,0.82975,0.8075000000000001,0.8042499999999999,0.75325,0.8260000000000001,0.83125,0.8260000000000001,0.59275,0.7635000000000001,0.66125,0.8042499999999999,0.361,0.62425,0.2794999999999999,0.8474999999999999,0.658,0.2554999999999999,0.3964999999999999,0.44475,0.4105,0.50925,0.21275,0.38875,0.401,0.3165,0.11725,0.4679999999999999,0.387,0.1257499999999999,0.33625,0.31575,0.4509999999999999,0.4177499999999999,0.1302499999999999,0.381,0.395,0.2907499999999999,0.30125,0.30125,0.293,0.3325,0.46525,0.29425,0.4465,0.12425,0.17475,0.3047499999999999,0.11175,0.3435,0.51175,0.34175,0.133,0.1815,0.10575,0.1805,0.196,0.4575,0.093,0.28925,0.4077499999999999,0.04975,0.396,0.41525,0.11825,0.1252499999999999,0.244,0.03075,0.17975,0.09325,0.1262499999999999,0.20625,0.17375,0.361,0.28725,0.2035,0.60925,0.4345,0.4197499999999999,0.04925,0.33075,0.4024999999999999,0.07,0.17225,0.3055,0.1825,0.015,0.0812499999999999,0.17625,0.11375,0.18325,0.189,0.0152499999999999,0.0122499999999999,0.0812499999999999,0.351,0.0384999999999999,0.1387499999999999,0.51825,0.198,0.0822499999999999,0.09625,0.0192499999999999,0.0529999999999999,0.1372499999999999,0.087,0.1765,0.175,0.17775,0.0359999999999999,0.04725,0.0379999999999999,0.09575,0.2045,0.256,0.0717499999999999,0.0964999999999999,0.0832499999999999,0.06225,0.0127499999999999,0.08925,0.03,0.0215,0.20675,0.0222499999999999,0.38775,0.06,0.0584999999999999,0.10075,0.21325,0.0584999999999999,0.04625,0.1589999999999999,0.23375,0.05425,0.0777499999999999,0.46575,0.03625,0.1089999999999999,0.52425,0.05025,0.0127499999999999,0.03625,0.0092499999999999,0.007,0.05075,0.0177499999999999
Good Time (2017),0.95375,0.95375,0.95375,0.95375,0.9815,0.8552500000000001,0.8385,0.87375,0.92625,0.87375,0.7555000000000001,0.75725,0.92075,0.92075,0.486,0.67,0.3804999999999999,0.89375,0.433,0.1922499999999999,0.45375,0.26625,0.495,0.3794999999999999,0.1905,0.616,0.344,0.27275,0.2985,0.6225,0.2385,0.25675,0.35875,0.23125,0.515,0.1639999999999999,0.3595,0.1175,0.25525,0.27875,0.254,0.37675,0.3209999999999999,0.21,0.39425,0.3525,0.48875,0.399,0.186,0.204,0.1074999999999999,0.12025,0.4952499999999999,0.14575,0.201,0.1785,0.23825,0.2895,0.09875,0.2784999999999999,0.1059999999999999,0.1694999999999999,0.3225,0.09775,0.374,0.26675,0.253,0.73925,0.274,0.26675,0.2289999999999999,0.9515,0.6365,0.1397499999999999,0.184,0.49975,0.12325,0.2194999999999999,0.22625,0.24,0.18,0.63275,0.24425,0.089,0.078,0.11575,0.51325,0.22375,0.10075,0.0847499999999999,0.145,0.249,0.15025,0.15725,0.0177499999999999,0.0915,0.0797499999999999,0.1425,0.10525,0.1139999999999999,0.072,0.1124999999999999,0.4225,0.031,0.0579999999999999,0.06025,0.14075,0.0984999999999999,0.349,0.04475,0.0855,0.0837499999999999,0.06075,0.1104999999999999,0.1315,0.14475,0.0737499999999999,0.0677499999999999,0.06075,0.05725,0.064,0.0449999999999999,0.09875,0.1425,0.0574999999999999,0.23625,0.0842499999999999,0.09025,0.091,0.1589999999999999,0.32775,0.0564999999999999,0.04325,0.0875,0.0782499999999999,0.074,0.0857499999999999,0.09875,0.1069999999999999,0.0494999999999999,0.09275,0.076,0.11475,0.0349999999999999,0.0705,0.013,0.04475,0.0127499999999999,0.0235
Wind River (2017),0.93275,0.91,0.9235,0.93275,0.9605,0.923,0.94425,0.923,0.91,0.8885000000000001,0.90725,0.7729999999999999,0.825,0.70925,0.71975,0.638,0.6035,0.4245,0.38725,0.32325,0.3585,0.365,0.4752499999999999,0.3794999999999999,0.32325,0.51325,0.3305,0.413,0.2957499999999999,0.4177499999999999,0.6275,0.616,0.17675,0.254,0.51525,0.4297499999999999,0.307,0.17525,0.18625,0.258,0.39225,0.373,0.277,0.3515,0.271,0.4004999999999999,0.21,0.23475,0.23875,0.3315,0.182,0.2614999999999999,0.2967499999999999,0.352,0.2915,0.6665,0.17325,0.26475,0.272,0.3149999999999999,0.1982499999999999,0.8879999999999999,0.4665,0.3485,0.22825,0.52575,0.1252499999999999,0.25575,0.3299999999999999,0.3522499999999999,0.0697499999999999,0.21525,0.181,0.2239999999999999,0.2504999999999999,0.1195,0.10325,0.2199999999999999,0.1175,0.1997499999999999,0.18325,0.11225,0.2095,0.12125,0.10975,0.13,0.83925,0.3199999999999999,0.241,0.11525,0.22075,0.36,0.1935,0.09225,0.05675,0.09725,0.10775,0.644,0.4469999999999999,0.121,0.11825,0.8287500000000001,0.21125,0.15575,0.03875,0.05475,0.2125,0.14,0.0655,0.0765,0.2955,0.03775,0.0845,0.0687499999999999,0.10175,0.121,0.08675,0.0687499999999999,0.1185,0.39675,0.067,0.1084999999999999,0.137,0.21075,0.0655,0.11175,0.08775,0.09525,0.1937499999999999,0.0959999999999999,0.04075,0.0364999999999999,0.0959999999999999,0.154,0.05225,0.0569999999999999,0.0865,0.067,0.05775,0.04275,0.0895,0.03525,0.0414999999999999,0.0344999999999999,0.0717499999999999,0.0319999999999999,0.068,0.0369999999999999,0.1305
Twelve Angry Men (1954),0.93475,0.89775,0.92875,0.7949999999999999,0.95025,0.93475,0.7669999999999999,0.93475,0.8265,0.8725,0.4549999999999999,0.80325,0.64875,0.681,0.8345,0.4785,0.309,0.39925,0.641,0.41325,0.5985,0.2614999999999999,0.4972499999999999,0.33125,0.2504999999999999,0.70975,0.33125,0.406,0.309,0.271,0.52075,0.3045,0.213,0.1654999999999999,0.29225,0.4675,0.483,0.3235,0.354,0.46275,0.3037499999999999,0.49675,0.25725,0.2584999999999999,0.351,0.3545,0.34175,0.0989999999999999,0.235,0.3894999999999999,0.59775,0.5365,0.39325,0.654,0.3179999999999999,0.4982499999999999,0.3482499999999999,0.4505,0.5365,0.371,0.48275,0.366,0.25,0.0939999999999999,0.17625,0.25375,0.45525,0.39275,0.05875,0.2189999999999999,0.1342499999999999,0.16025,0.15675,0.0725,0.04325,0.1865,0.4902499999999999,0.25425,0.2229999999999999,0.14225,0.11275,0.0702499999999999,0.2734999999999999,0.2455,0.09925,0.23275,0.34225,0.11675,0.0855,0.0707499999999999,0.389,0.626,0.077,0.22625,0.05875,0.09775,0.1875,0.1387499999999999,0.259,0.141,0.2345,0.0989999999999999,0.2965,0.0277499999999999,0.03,0.194,0.27,0.2239999999999999,0.04625,0.1947499999999999,0.0524999999999999,0.14225,0.0802499999999999,0.0685,0.06225,0.214,0.0339999999999999,0.1089999999999999,0.14725,0.1917499999999999,0.09375,0.33025,0.17075,0.15225,0.15475,0.1024999999999999,0.0559999999999999,0.04725,0.1325,0.123,0.04375,0.2634999999999999,0.09225,0.133,0.03975,0.126,0.16675,0.16925,0.525,0.25025,0.0182499999999999,0.0122499999999999,0.10175,0.088,0.0137499999999999,0.0252499999999999,0.0314999999999999,0.04725,0.05675
Blade Runner 2049 (2017),0.8952500000000001,0.93925,0.8154999999999999,0.8075000000000001,0.87975,0.7995000000000001,0.79,0.7995000000000001,0.8334999999999999,0.75475,0.65175,0.77075,0.7947500000000001,0.7947500000000001,0.57275,0.61925,0.559,0.45475,0.3682499999999999,0.5575,0.51475,0.375,0.5245,0.5395,0.36575,0.60875,0.5395,0.42825,0.41925,0.1795,0.30425,0.37725,0.29925,0.33525,0.405,0.344,0.368,0.345,0.63075,0.39825,0.5035,0.4469999999999999,0.4742499999999999,0.32675,0.23175,0.28925,0.3672499999999999,0.22275,0.27975,0.389,0.2264999999999999,0.371,0.345,0.29425,0.39575,0.8007500000000001,0.2837499999999999,0.266,0.28225,0.8422499999999999,0.48875,0.22975,0.18275,0.24775,0.27625,0.2185,0.27,0.16875,0.0939999999999999,0.3205,0.1664999999999999,0.14825,0.1825,0.30825,0.1855,0.2925,0.2185,0.22125,0.17475,0.21375,0.65325,0.1205,0.14175,0.217,0.1455,0.34975,0.28925,0.16575,0.17625,0.53425,0.3,0.262,0.192,0.09675,0.135,0.254,0.2239999999999999,0.1302499999999999,0.0635,0.203,0.10275,0.17125,0.1302499999999999,0.24575,0.09375,0.355,0.209,0.213,0.1337499999999999,0.18175,0.14775,0.1154999999999999,0.1277499999999999,0.1604999999999999,0.11075,0.09425,0.0827499999999999,0.1297499999999999,0.138,0.1805,0.1295,0.14475,0.10375,0.214,0.1252499999999999,0.17075,0.1377499999999999,0.1054999999999999,0.132,0.14575,0.0959999999999999,0.1282499999999999,0.0755,0.11375,0.0815,0.0949999999999999,0.1455,0.0915,0.0782499999999999,0.1765,0.0752499999999999,0.1069999999999999,0.10925,0.0499999999999999,0.09075,0.0275,0.04525,0.0429999999999999,0.0835
"Three Billboards Outside Ebbing, Missouri (2017)",0.9595,0.78125,0.8714999999999999,0.8102499999999999,0.9595,0.8414999999999999,0.67275,0.8714999999999999,0.69725,0.8714999999999999,0.62075,0.626,0.5915,0.6235,0.69125,0.57525,0.44675,0.78125,0.47475,0.32525,0.568,0.50675,0.4955,0.43925,0.378,0.47975,0.43925,0.46675,0.4579999999999999,0.3339999999999999,0.584,0.3844999999999999,0.3804999999999999,0.4145,0.2254999999999999,0.4772499999999999,0.43,0.38325,0.4317499999999999,0.345,0.43925,0.46825,0.20475,0.50875,0.5145,0.275,0.386,0.19,0.2827499999999999,0.4137499999999999,0.255,0.3129999999999999,0.46675,0.54275,0.2927499999999999,0.42,0.36275,0.33375,0.3445,0.285,0.22025,0.7797499999999999,0.2774999999999999,0.31725,0.24825,0.242,0.34025,0.3592499999999999,0.174,0.31025,0.2219999999999999,0.25275,0.23525,0.2445,0.21875,0.266,0.3329999999999999,0.364,0.12025,0.2027499999999999,0.1367499999999999,0.1372499999999999,0.24725,0.33525,0.2365,0.1765,0.2965,0.26125,0.16575,0.1302499999999999,0.345,0.24125,0.17275,0.1654999999999999,0.08875,0.14175,0.26725,0.256,0.1972499999999999,0.1995,0.141,0.2365,0.2199999999999999,0.075,0.1074999999999999,0.22725,0.2015,0.2224999999999999,0.1154999999999999,0.16175,0.2967499999999999,0.1185,0.069,0.0767499999999999,0.1129999999999999,0.25675,0.09475,0.1367499999999999,0.4695,0.1775,0.1059999999999999,0.1175,0.18,0.2234999999999999,0.1014999999999999,0.1034999999999999,0.1169999999999999,0.11125,0.15875,0.16075,0.132,0.0524999999999999,0.1079999999999999,0.2027499999999999,0.1342499999999999,0.09775,0.1942499999999999,0.067,0.0775,0.078,0.118,0.0895,0.1377499999999999,0.0737499999999999,0.05625,0.03025,0.0389999999999999,0.0692499999999999,0.1104999999999999
Bad Times at the El Royale (2018),0.839,0.7475,0.679,0.754,0.87775,0.66575,0.67725,0.6635,0.7475,0.6635,0.52025,0.608,0.679,0.679,0.52125,0.416,0.4892499999999999,0.53425,0.40025,0.476,0.49275,0.2997499999999999,0.54675,0.60725,0.476,0.4439999999999999,0.60725,0.3914999999999999,0.64925,0.1987499999999999,0.301,0.44625,0.2907499999999999,0.3225,0.202,0.4985,0.3245,0.351,0.265,0.4459999999999999,0.494,0.3682499999999999,0.3804999999999999,0.29825,0.37825,0.2917499999999999,0.3682499999999999,0.2465,0.23675,0.36275,0.1925,0.3135,0.37875,0.4317499999999999,0.3155,0.57,0.22325,0.3005,0.51025,0.3095,0.216,0.2204999999999999,0.21475,0.2794999999999999,0.51125,0.1997499999999999,0.31125,0.2614999999999999,0.2249999999999999,0.4315,0.2415,0.25875,0.1795,0.21025,0.21825,0.25525,0.23475,0.30525,0.12,0.17425,0.2475,0.1367499999999999,0.1897499999999999,0.1887499999999999,0.18725,0.1574999999999999,0.2189999999999999,0.12375,0.1355,0.1564999999999999,0.22525,0.23525,0.09575,0.0984999999999999,0.0632499999999999,0.191,0.29425,0.1579999999999999,0.10425,0.2075,0.2714999999999999,0.2907499999999999,0.1805,0.10725,0.14,0.2065,0.149,0.193,0.1195,0.11275,0.1387499999999999,0.1375,0.11725,0.12225,0.11575,0.1875,0.0667499999999999,0.1455,0.1629999999999999,0.05975,0.12025,0.3225,0.10075,0.26375,0.1064999999999999,0.11675,0.11625,0.10525,0.10925,0.25125,0.09,0.084,0.0852499999999999,0.0732499999999999,0.08,0.10425,0.21025,0.10075,0.0767499999999999,0.0875,0.092,0.0494999999999999,0.0695,0.203,0.1337499999999999,0.0775,0.09075,0.0747499999999999,0.0484999999999999
