movieId,original,good,very funny,weird,vengeance,teen movie,fun movie,light,mentor,runaway,greed,catastrophe,predictable,drama,fight scenes,chase,melancholic,culture clash,dialogue,family,unlikely friendships,pornography,betrayal,farce,quirky,independent film,stereotypes,childhood,fantasy world,adaptation,drinking,first contact,weapons,surveillance,life philosophy,sexy,absurd,computer animation,80s,sacrifice,alter ego,awesome soundtrack,life & death,death,creativity,transformation,survival,nudity (full frontal - brief),dysfunctional family,good music,queer,prejudice,classic car,underrated,california,small town,foul language,women,mad scientist,not funny,camp,new jersey,buddy movie,writers,road movie,period piece,islam,british,multiple storylines,pulp,internet,stoner movie,nudity (topless - brief),notable nudity,doctors,hospital,addiction,irish accent,simple,alternate history,hip hop,dreams,island,nudity (rear),brothers,censorship,memory,directorial debut,wartime,indians,hotel,divorce,ensemble cast,shopping,workplace,rebellion,stand-up comedy,new york city,ghosts/afterlife,bollywood,desert,kidnapping,race,wilderness,unlikeable characters,tokyo,film noir,fashion,too long,interracial romance,blindness,los angeles,prison,radio,goth,kick-butt women,robert downey jr,texas,single father,father daughter relationship,too short,graphic novel,adoption,snakes,1930s,cancer,time,atheism,australia,no plot,immortality,trilogy,god,san francisco,finnish,remake,potential oscar nom,hunting,best of 2005,reality tv,made for tv,russian,homeless,prostitution,lawyer,wine,documentary,oil,french
Ghostland (2018),0.8532500000000001,0.52375,0.635,0.8049999999999999,0.747,0.4335,0.4177499999999999,0.594,0.5225,0.554,0.747,0.44425,0.423,0.554,0.3239999999999999,0.5125,0.54475,0.47075,0.46525,0.72625,0.47175,0.8755,0.4609999999999999,0.635,0.59875,0.4565,0.1505,0.44075,0.60125,0.47475,0.62675,0.2534999999999999,0.2584999999999999,0.45925,0.28075,0.18075,0.25775,0.417,0.0549999999999999,0.383,0.2254999999999999,0.04825,0.37275,0.6085,0.476,0.21375,0.1362499999999999,0.35575,0.393,0.21575,0.2907499999999999,0.2875,0.17975,0.3229999999999999,0.2574999999999999,0.2405,0.2835,0.1445,0.4589999999999999,0.37975,0.17725,0.513,0.0697499999999999,0.3265,0.09275,0.363,0.172,0.4639999999999999,0.1982499999999999,0.246,0.2045,0.137,0.17275,0.1205,0.496,0.3065,0.1634999999999999,0.23125,0.0772499999999999,0.1307499999999999,0.1347499999999999,0.253,0.141,0.2475,0.0655,0.0722499999999999,0.366,0.08875,0.09975,0.0509999999999999,0.1405,0.4147499999999999,0.0755,0.15275,0.12375,0.04425,0.236,0.18175,0.0812499999999999,0.0777499999999999,0.017,0.26825,0.0695,0.0469999999999999,0.2825,0.0797499999999999,0.14525,0.0474999999999999,0.121,0.0439999999999999,0.1084999999999999,0.0657499999999999,0.11675,0.03775,0.15875,0.059,0.31025,0.04875,0.1044999999999999,0.133,0.088,0.0852499999999999,0.19,0.0994999999999999,0.1287499999999999,0.177,0.1505,0.0725,0.1074999999999999,0.09175,0.16725,0.0305,0.0692499999999999,0.0762499999999999,0.11275,0.0812499999999999,0.37075,0.0424999999999999,0.1139999999999999,0.0692499999999999,0.03325,0.0994999999999999,0.193,0.1059999999999999,0.03175,0.0464999999999999,0.0767499999999999,0.028,0.0675
Uncle Drew (2018),0.8740000000000001,0.8205,0.90875,0.67675,0.77075,0.6205,0.5795,0.6165,0.629,0.7797499999999999,0.76725,0.8205,0.77,0.606,0.8345,0.8345,0.51425,0.513,0.7305,0.9645,0.50975,0.7725,0.76725,0.7862499999999999,0.61175,0.36875,0.702,0.53725,0.6705,0.53525,0.4054999999999999,0.76475,0.8345,0.72025,0.37275,0.52325,0.6055,0.7075,0.57425,0.55275,0.65825,0.1699999999999999,0.42625,0.5885,0.399,0.4175,0.3705,0.381,0.45225,0.1694999999999999,0.39025,0.55275,0.26225,0.122,0.3359999999999999,0.28425,0.1902499999999999,0.4305,0.59225,0.27675,0.5735,0.2289999999999999,0.68375,0.2907499999999999,0.8174999999999999,0.3562499999999999,0.26075,0.0685,0.24375,0.4469999999999999,0.176,0.136,0.5285,0.16125,0.1699999999999999,0.4505,0.42425,0.1644999999999999,0.64525,0.66225,0.567,0.1405,0.53825,0.4105,0.10875,0.20525,0.153,0.1034999999999999,0.1977499999999999,0.4982499999999999,0.301,0.258,0.1312499999999999,0.2,0.146,0.1745,0.4585,0.475,0.20475,0.11675,0.518,0.1882499999999999,0.4712499999999999,0.12025,0.1965,0.121,0.20625,0.49775,0.1895,0.33425,0.10725,0.489,0.2244999999999999,0.0944999999999999,0.3794999999999999,0.1044999999999999,0.0994999999999999,0.174,0.172,0.061,0.1089999999999999,0.03925,0.4995,0.2867499999999999,0.15625,0.12375,0.0707499999999999,0.23075,0.1079999999999999,0.14275,0.1124999999999999,0.22125,0.37275,0.146,0.4075,0.31125,0.15625,0.16475,0.2007499999999999,0.262,0.0529999999999999,0.2002499999999999,0.0707499999999999,0.0735,0.22925,0.0267499999999999,0.04875,0.0429999999999999,0.0544999999999999
Slender Man (2018),0.90425,0.65975,0.3405,0.50375,0.7597499999999999,0.4822499999999999,0.38125,0.40275,0.66175,0.53025,0.7597499999999999,0.535,0.7597499999999999,0.52825,0.471,0.56325,0.46825,0.47975,0.471,0.8660000000000001,0.5405,0.67975,0.6945,0.1287499999999999,0.3984999999999999,0.3335,0.1555,0.486,0.58075,0.696,0.1805,0.4885,0.471,0.2345,0.38975,0.23825,0.26925,0.45825,0.213,0.16225,0.259,0.1084999999999999,0.4399999999999999,0.72775,0.21175,0.1892499999999999,0.62975,0.3349999999999999,0.299,0.1287499999999999,0.3349999999999999,0.2604999999999999,0.2025,0.04925,0.5855,0.15375,0.27825,0.46725,0.42625,0.28825,0.14675,0.0915,0.16825,0.3854999999999999,0.35475,0.45375,0.189,0.2027499999999999,0.33475,0.39125,0.31525,0.0895,0.0564999999999999,0.262,0.192,0.419,0.11975,0.27725,0.18475,0.2704999999999999,0.32975,0.27375,0.31525,0.16275,0.14775,0.0875,0.261,0.1475,0.2025,0.23525,0.11375,0.39575,0.0974999999999999,0.09675,0.2095,0.0449999999999999,0.352,0.1129999999999999,0.1342499999999999,0.32225,0.21825,0.27475,0.0732499999999999,0.348,0.15875,0.1377499999999999,0.2115,0.14275,0.1912499999999999,0.21425,0.0994999999999999,0.1154999999999999,0.3145,0.121,0.12125,0.1307499999999999,0.05675,0.04825,0.12175,0.1639999999999999,0.15575,0.2105,0.1302499999999999,0.0847499999999999,0.23025,0.2025,0.05725,0.0845,0.1545,0.0842499999999999,0.1307499999999999,0.1887499999999999,0.1079999999999999,0.083,0.18675,0.60525,0.1372499999999999,0.06225,0.11525,0.0574999999999999,0.0835,0.04725,0.11025,0.0865,0.14975,0.06225,0.03575,0.09275,0.0775
A Prayer Before Dawn (2018),0.74925,0.64075,0.4559999999999999,0.7542500000000001,0.62475,0.23775,0.50425,0.62,0.4014999999999999,0.8127500000000001,0.68275,0.4992499999999999,0.2895,0.64075,0.5895,0.5895,0.62475,0.64075,0.5185,0.5965,0.39225,0.4529999999999999,0.43225,0.141,0.3854999999999999,0.44225,0.10275,0.62525,0.42525,0.31,0.4895,0.2634999999999999,0.22025,0.304,0.1604999999999999,0.2865,0.21475,0.29825,0.43125,0.45025,0.24775,0.422,0.3672499999999999,0.26375,0.4157499999999999,0.39925,0.40175,0.2937499999999999,0.3205,0.422,0.3055,0.4267499999999999,0.23175,0.33425,0.589,0.33875,0.04425,0.1704999999999999,0.3515,0.2865,0.14625,0.1629999999999999,0.10675,0.18175,0.3415,0.2022499999999999,0.4985,0.30425,0.1935,0.26075,0.2927499999999999,0.358,0.06025,0.0642499999999999,0.04225,0.2015,0.4579999999999999,0.11475,0.249,0.1885,0.1957499999999999,0.18525,0.2012499999999999,0.0737499999999999,0.28225,0.2395,0.06175,0.2435,0.21725,0.1699999999999999,0.2175,0.2524999999999999,0.1044999999999999,0.0785,0.11125,0.1074999999999999,0.177,0.2224999999999999,0.0635,0.086,0.44775,0.0172499999999999,0.4802499999999999,0.38925,0.10225,0.1392499999999999,0.33525,0.09825,0.152,0.27975,0.1149999999999999,0.10725,0.3245,0.1139999999999999,0.0379999999999999,0.10275,0.11075,0.2274999999999999,0.17725,0.23575,0.03125,0.0672499999999999,0.1397499999999999,0.0737499999999999,0.22275,0.02975,0.0235,0.065,0.1019999999999999,0.14675,0.05775,0.1099999999999999,0.0687499999999999,0.1465,0.0625,0.0429999999999999,0.194,0.1302499999999999,0.03275,0.1124999999999999,0.03425,0.084,0.11875,0.09975,0.12275,0.05325,0.146,0.0667499999999999,0.09975
Searching (2018),0.93025,0.67725,0.5785,0.50425,0.6735,0.616,0.63425,0.3974999999999999,0.737,0.633,0.6515,0.67725,0.494,0.83925,0.4902499999999999,0.641,0.46525,0.585,0.53425,0.543,0.4885,0.44225,0.489,0.25875,0.31125,0.3495,0.4555,0.3315,0.26075,0.31725,0.46525,0.635,0.4902499999999999,0.53575,0.6055,0.24925,0.352,0.24575,0.148,0.50075,0.2885,0.14,0.361,0.4325,0.4419999999999999,0.362,0.44025,0.42,0.2794999999999999,0.2219999999999999,0.3007499999999999,0.405,0.4515,0.26475,0.3415,0.2827499999999999,0.422,0.274,0.12425,0.28,0.1159999999999999,0.209,0.2764999999999999,0.201,0.1342499999999999,0.25675,0.20575,0.2837499999999999,0.196,0.17025,0.46175,0.0775,0.14475,0.30525,0.378,0.25975,0.1154999999999999,0.246,0.25475,0.27775,0.2764999999999999,0.16475,0.34175,0.1495,0.145,0.1372499999999999,0.27325,0.17625,0.1365,0.17575,0.25975,0.25175,0.133,0.1805,0.151,0.14225,0.11725,0.1555,0.35275,0.153,0.1024999999999999,0.23225,0.18125,0.128,0.0842499999999999,0.17875,0.1515,0.11325,0.09425,0.1272499999999999,0.2254999999999999,0.151,0.17075,0.133,0.08775,0.1342499999999999,0.23075,0.0984999999999999,0.16725,0.479,0.08675,0.0519999999999999,0.153,0.083,0.1604999999999999,0.16625,0.1614999999999999,0.14875,0.14825,0.1262499999999999,0.14675,0.0715,0.0752499999999999,0.32575,0.04325,0.0705,0.1054999999999999,0.1475,0.1415,0.09525,0.0767499999999999,0.0682499999999999,0.0925,0.0979999999999999,0.1009999999999999,0.0762499999999999,0.1109999999999999,0.0354999999999999,0.0685
A Simple Favor (2018),0.7777499999999999,0.61975,0.69725,0.5655,0.5585,0.35575,0.4942499999999999,0.31575,0.59175,0.5205,0.5585,0.61975,0.44675,0.778,0.4609999999999999,0.545,0.471,0.471,0.5675,0.41025,0.3435,0.32975,0.64425,0.1942499999999999,0.5655,0.2865,0.3315,0.16925,0.27625,0.696,0.3672499999999999,0.38575,0.4609999999999999,0.4024999999999999,0.373,0.4077499999999999,0.3289999999999999,0.2224999999999999,0.10625,0.43525,0.3087499999999999,0.2055,0.3472499999999999,0.36275,0.3472499999999999,0.36075,0.31475,0.39375,0.31125,0.2055,0.2264999999999999,0.2455,0.3335,0.3954999999999999,0.24825,0.1932499999999999,0.54,0.38875,0.088,0.27975,0.10375,0.268,0.2095,0.2279999999999999,0.143,0.21,0.18025,0.2244999999999999,0.26025,0.21425,0.20375,0.0822499999999999,0.11525,0.38275,0.218,0.21775,0.1257499999999999,0.33725,0.153,0.1664999999999999,0.08975,0.1255,0.2105,0.18125,0.1337499999999999,0.131,0.1992499999999999,0.11075,0.1574999999999999,0.15675,0.1967499999999999,0.141,0.133,0.08925,0.151,0.12175,0.1079999999999999,0.1505,0.1357499999999999,0.1154999999999999,0.122,0.2025,0.156,0.16975,0.09675,0.1149999999999999,0.151,0.147,0.11025,0.1335,0.1275,0.14325,0.17175,0.0855,0.09425,0.0915,0.15875,0.1262499999999999,0.0717499999999999,0.252,0.0935,0.05775,0.14125,0.0762499999999999,0.152,0.14975,0.12025,0.1029999999999999,0.1009999999999999,0.09925,0.16575,0.0757499999999999,0.066,0.141,0.0675,0.10525,0.0632499999999999,0.1169999999999999,0.1235,0.074,0.05975,0.0827499999999999,0.0822499999999999,0.0895,0.1287499999999999,0.11425,0.0399999999999999,0.0339999999999999,0.05025
Teen Titans Go! To the Movies (2018),0.8492500000000001,0.68025,0.58275,0.54125,0.54775,0.2624999999999999,0.53875,0.51425,0.65125,0.54775,0.54775,0.68025,0.7625,0.6055,0.45425,0.406,0.50125,0.54775,0.5035,0.847,0.4765,0.1905,0.299,0.58275,0.2975,0.54125,0.1659999999999999,0.4337499999999999,0.58725,0.4275,0.32025,0.307,0.3047499999999999,0.351,0.20575,0.2927499999999999,0.8660000000000001,0.62875,0.11225,0.38675,0.45425,0.52875,0.49775,0.52975,0.32525,0.40575,0.183,0.33325,0.388,0.11375,0.384,0.22175,0.1937499999999999,0.1895,0.1175,0.1175,0.122,0.181,0.28325,0.1947499999999999,0.34375,0.0832499999999999,0.0642499999999999,0.21025,0.2845,0.5595,0.20575,0.16825,0.25325,0.191,0.22875,0.15475,0.27825,0.1649999999999999,0.088,0.1332499999999999,0.083,0.15525,0.15425,0.154,0.63,0.46825,0.39775,0.0645,0.203,0.1185,0.42,0.16775,0.1765,0.0852499999999999,0.09975,0.05025,0.22975,0.122,0.512,0.10175,0.08825,0.15675,0.03675,0.31825,0.03725,0.10525,0.24225,0.05375,0.03175,0.1327499999999999,0.16425,0.0504999999999999,0.15775,0.0742499999999999,0.0785,0.072,0.1397499999999999,0.16625,0.0637499999999999,0.0534999999999999,0.1255,0.0277499999999999,0.0215,0.134,0.09325,0.1347499999999999,0.09125,0.0414999999999999,0.22125,0.12025,0.064,0.061,0.05075,0.0939999999999999,0.10525,0.3239999999999999,0.04125,0.063,0.152,0.0722499999999999,0.0544999999999999,0.0705,0.1925,0.1992499999999999,0.18625,0.05625,0.10875,0.0534999999999999,0.0265,0.0549999999999999,0.4529999999999999,0.0742499999999999,0.0625
The Night Comes For Us (2018),0.873,0.873,0.76475,0.873,0.8505,0.3515,0.7245,0.6005,0.4389999999999999,0.76875,0.7682500000000001,0.432,0.4405,0.8505,0.58725,0.786,0.7922499999999999,0.65275,0.6395,0.706,0.3492499999999999,0.70275,0.6545,0.3265,0.543,0.49575,0.15325,0.38125,0.2997499999999999,0.211,0.4429999999999999,0.32125,0.302,0.6545,0.3165,0.3435,0.27725,0.3665,0.2189999999999999,0.2017499999999999,0.2885,0.34775,0.49575,0.31775,0.51025,0.27275,0.45125,0.565,0.52475,0.34775,0.4715,0.1982499999999999,0.2604999999999999,0.10025,0.155,0.425,0.32675,0.4385,0.2299999999999999,0.283,0.17825,0.1079999999999999,0.241,0.3804999999999999,0.16925,0.259,0.2017499999999999,0.26925,0.391,0.24525,0.16975,0.2345,0.1169999999999999,0.0707499999999999,0.207,0.1405,0.23925,0.4277499999999999,0.11475,0.11175,0.2209999999999999,0.1755,0.2907499999999999,0.0265,0.2209999999999999,0.25275,0.149,0.3185,0.187,0.573,0.268,0.5765,0.09875,0.2804999999999999,0.31575,0.1372499999999999,0.20925,0.10375,0.0142499999999999,0.1907499999999999,0.1124999999999999,0.1555,0.15575,0.349,0.0474999999999999,0.23175,0.2,0.0954999999999999,0.349,0.189,0.24175,0.08775,0.29525,0.0549999999999999,0.09,0.18175,0.077,0.17425,0.04825,0.06125,0.03475,0.0384999999999999,0.079,0.0344999999999999,0.20775,0.2375,0.0359999999999999,0.16575,0.236,0.09525,0.0705,0.0939999999999999,0.16575,0.064,0.05175,0.0187499999999999,0.2744999999999999,0.56975,0.0954999999999999,0.082,0.144,0.0697499999999999,0.0822499999999999,0.09075,0.40175,0.03675,0.40575,0.12425,0.0697499999999999
Creed II (2018),0.8819999999999999,0.78575,0.65325,0.5995,0.741,0.502,0.68375,0.611,0.786,0.5845,0.604,0.7735000000000001,0.56225,0.73575,0.8089999999999999,0.8089999999999999,0.53625,0.60925,0.68375,0.7982499999999999,0.59425,0.59225,0.6125,0.4185,0.48575,0.5185,0.59625,0.52,0.33575,0.53575,0.41025,0.60525,0.8089999999999999,0.604,0.3612499999999999,0.2012499999999999,0.43625,0.37575,0.32475,0.5545,0.56625,0.3239999999999999,0.4155,0.6145,0.404,0.43,0.64825,0.36875,0.308,0.3239999999999999,0.3255,0.364,0.3635,0.4792499999999999,0.4205,0.29125,0.49975,0.25925,0.2875,0.34275,0.1815,0.44775,0.4559999999999999,0.2885,0.17925,0.3475,0.30525,0.33525,0.3239999999999999,0.30325,0.2314999999999999,0.1574999999999999,0.4529999999999999,0.12425,0.31,0.44875,0.271,0.3535,0.2927499999999999,0.3774999999999999,0.589,0.27125,0.2997499999999999,0.25475,0.2817499999999999,0.2002499999999999,0.274,0.27425,0.30525,0.11575,0.18725,0.33175,0.22725,0.174,0.2012499999999999,0.1629999999999999,0.156,0.25025,0.2764999999999999,0.08,0.11525,0.35375,0.38875,0.26175,0.0677499999999999,0.2135,0.17375,0.152,0.1689999999999999,0.14375,0.152,0.138,0.23925,0.10225,0.062,0.1074999999999999,0.17475,0.1505,0.20575,0.31375,0.1275,0.14425,0.2504999999999999,0.2955,0.187,0.23725,0.09875,0.11575,0.1074999999999999,0.1485,0.11875,0.1114999999999999,0.11575,0.176,0.0329999999999999,0.0732499999999999,0.10525,0.1144999999999999,0.10875,0.10025,0.10575,0.0652499999999999,0.10475,0.11375,0.125,0.10825,0.17575,0.1397499999999999,0.06125
Halloween (2018),0.893,0.7535000000000001,0.3077499999999999,0.584,0.71425,0.59475,0.4355,0.3675,0.66675,0.4742499999999999,0.71425,0.7535000000000001,0.55475,0.6455,0.47375,0.611,0.534,0.43825,0.62025,0.713,0.39775,0.5675,0.61375,0.2185,0.33725,0.3435,0.36075,0.28725,0.4267499999999999,0.5085,0.3027499999999999,0.437,0.4107499999999999,0.51925,0.392,0.2,0.3675,0.2199999999999999,0.26325,0.32175,0.268,0.34275,0.3087499999999999,0.5275,0.308,0.2574999999999999,0.5485,0.512,0.30025,0.34275,0.26975,0.27425,0.344,0.1912499999999999,0.38,0.35075,0.33625,0.29025,0.37275,0.32875,0.3309999999999999,0.242,0.0544999999999999,0.23375,0.186,0.2634999999999999,0.25075,0.346,0.2857499999999999,0.24975,0.2229999999999999,0.10275,0.3275,0.3652499999999999,0.33825,0.3592499999999999,0.12025,0.3495,0.191,0.18425,0.1765,0.2754999999999999,0.32275,0.11425,0.203,0.2194999999999999,0.1525,0.23725,0.1495,0.185,0.17675,0.22275,0.10575,0.1397499999999999,0.15125,0.137,0.14175,0.1262499999999999,0.04825,0.25175,0.119,0.2239999999999999,0.1564999999999999,0.2125,0.0895,0.197,0.1619999999999999,0.11275,0.134,0.2264999999999999,0.2724999999999999,0.16375,0.17725,0.0999999999999999,0.14875,0.0915,0.18225,0.14125,0.0534999999999999,0.217,0.0554999999999999,0.0399999999999999,0.12225,0.1355,0.1609999999999999,0.1725,0.0665,0.15675,0.1195,0.0959999999999999,0.11525,0.1415,0.15675,0.09475,0.083,0.175,0.12475,0.1699999999999999,0.0852499999999999,0.14,0.0737499999999999,0.0797499999999999,0.133,0.08625,0.09575,0.0534999999999999,0.125,0.072,0.0469999999999999
Ralph Breaks the Internet (2018),0.754,0.78775,0.6965,0.57025,0.4972499999999999,0.3665,0.5675,0.46675,0.76725,0.521,0.4605,0.78775,0.569,0.4539999999999999,0.64525,0.64525,0.4177499999999999,0.495,0.57225,0.8365,0.77275,0.3682499999999999,0.55125,0.30125,0.241,0.2524999999999999,0.52775,0.59725,0.4389999999999999,0.4435,0.275,0.69825,0.64525,0.57425,0.572,0.1985,0.45375,0.8645,0.10675,0.4519999999999999,0.52125,0.10925,0.364,0.3325,0.44175,0.39825,0.3319999999999999,0.24175,0.2744999999999999,0.14,0.33175,0.3745,0.29725,0.4645,0.257,0.1917499999999999,0.188,0.3492499999999999,0.32525,0.23725,0.1654999999999999,0.1765,0.1977499999999999,0.1674999999999999,0.18625,0.2279999999999999,0.27075,0.2165,0.15825,0.213,0.508,0.11325,0.1089999999999999,0.11275,0.3289999999999999,0.2534999999999999,0.0999999999999999,0.2249999999999999,0.34875,0.1935,0.16275,0.1877499999999999,0.27425,0.14075,0.2115,0.1865,0.253,0.1342499999999999,0.1967499999999999,0.18475,0.1915,0.17775,0.1252499999999999,0.0837499999999999,0.1495,0.1382499999999999,0.0935,0.145,0.17775,0.1392499999999999,0.09925,0.12125,0.26075,0.1104999999999999,0.1124999999999999,0.1765,0.1355,0.123,0.36875,0.1957499999999999,0.17325,0.10625,0.14425,0.12075,0.04125,0.186,0.201,0.0785,0.16225,0.1525,0.3854999999999999,0.0865,0.18275,0.1099999999999999,0.1164999999999999,0.174,0.08625,0.0994999999999999,0.06175,0.25925,0.0959999999999999,0.1679999999999999,0.1044999999999999,0.185,0.04125,0.1885,0.0595,0.08925,0.09525,0.1525,0.0757499999999999,0.09475,0.075,0.0665,0.0745,0.0727499999999999,0.05425,0.1019999999999999,0.04375
Bumblebee (2018),0.8320000000000001,0.78925,0.58825,0.538,0.556,0.8200000000000001,0.52225,0.57,0.68025,0.53125,0.40825,0.78925,0.58875,0.556,0.821,0.821,0.3884999999999999,0.4765,0.59575,0.7849999999999999,0.508,0.4117499999999999,0.4589999999999999,0.2249999999999999,0.30625,0.21925,0.38575,0.517,0.4629999999999999,0.45375,0.1689999999999999,0.756,0.821,0.49675,0.2895,0.24325,0.31275,0.517,0.62075,0.42425,0.32775,0.23325,0.3275,0.3814999999999999,0.3632499999999999,0.3562499999999999,0.5955,0.31775,0.2724999999999999,0.136,0.3035,0.4147499999999999,0.24275,0.32875,0.2485,0.1907499999999999,0.27875,0.4872499999999999,0.2855,0.348,0.3149999999999999,0.27175,0.173,0.235,0.24575,0.18725,0.4639999999999999,0.2239999999999999,0.1875,0.2524999999999999,0.2534999999999999,0.1059999999999999,0.133,0.21025,0.25,0.2175,0.1175,0.24225,0.307,0.18425,0.21925,0.1515,0.25975,0.15,0.2005,0.1074999999999999,0.237,0.1275,0.187,0.28225,0.1845,0.1594999999999999,0.10475,0.1287499999999999,0.1149999999999999,0.3984999999999999,0.1397499999999999,0.18075,0.21075,0.1325,0.25075,0.1175,0.22325,0.31975,0.11675,0.11625,0.1589999999999999,0.0969999999999999,0.1609999999999999,0.16925,0.1985,0.10375,0.18375,0.091,0.04025,0.1377499999999999,0.178,0.10825,0.2495,0.1644999999999999,0.32425,0.09075,0.189,0.1495,0.125,0.1267499999999999,0.0944999999999999,0.0959999999999999,0.1545,0.1355,0.1669999999999999,0.2714999999999999,0.1292499999999999,0.1825,0.1185,0.1925,0.0652499999999999,0.1034999999999999,0.1275,0.135,0.075,0.08875,0.09675,0.0685,0.06225,0.05425,0.06,0.1009999999999999,0.0524999999999999
The Princess Switch (2018),0.66125,0.66075,0.67925,0.4277499999999999,0.6,0.80525,0.414,0.5885,0.546,0.4277499999999999,0.45325,0.61125,0.7015,0.41025,0.4945,0.5615,0.4932499999999999,0.47975,0.4385,0.6675,0.54575,0.4145,0.52225,0.2425,0.33225,0.4275,0.4,0.23075,0.366,0.6595,0.28125,0.432,0.4945,0.56225,0.32875,0.349,0.37775,0.2304999999999999,0.0742499999999999,0.2125,0.42,0.2895,0.26825,0.35975,0.14275,0.23625,0.253,0.38625,0.2694999999999999,0.1589999999999999,0.287,0.1955,0.18,0.23675,0.26525,0.1875,0.57075,0.38425,0.137,0.303,0.137,0.39075,0.0765,0.2887499999999999,0.11025,0.14675,0.40625,0.43125,0.1957499999999999,0.1955,0.3349999999999999,0.0797499999999999,0.1024999999999999,0.14775,0.47675,0.3774999999999999,0.1257499999999999,0.4935,0.31675,0.1039999999999999,0.4665,0.1352499999999999,0.2259999999999999,0.17425,0.1684999999999999,0.04575,0.088,0.09175,0.1545,0.145,0.2155,0.1875,0.10975,0.276,0.20675,0.03525,0.24125,0.2135,0.29225,0.2189999999999999,0.0702499999999999,0.18225,0.252,0.10325,0.1935,0.18675,0.14275,0.3037499999999999,0.1225,0.0667499999999999,0.0857499999999999,0.1465,0.1669999999999999,0.10175,0.0399999999999999,0.08625,0.20725,0.1362499999999999,0.2644999999999999,0.3077499999999999,0.0404999999999999,0.2234999999999999,0.1569999999999999,0.03625,0.0772499999999999,0.0822499999999999,0.0474999999999999,0.0825,0.2085,0.1195,0.15425,0.077,0.0657499999999999,0.151,0.03,0.1262499999999999,0.024,0.03925,0.0349999999999999,0.12225,0.0737499999999999,0.12225,0.0885,0.0685,0.0637499999999999,0.27125,0.077,0.04075,0.04775
How to Train Your Dragon: The Hidden World (2019),0.78175,0.815,0.67925,0.70625,0.48675,0.67,0.53725,0.4445,0.68875,0.58125,0.43925,0.815,0.74675,0.545,0.8585,0.8585,0.4519999999999999,0.6085,0.71525,0.86975,0.8207500000000001,0.28125,0.49375,0.2284999999999999,0.28,0.23225,0.591,0.6815,0.72375,0.60725,0.2654999999999999,0.60175,0.8585,0.4589999999999999,0.5295,0.17125,0.2594999999999999,0.7995000000000001,0.1134999999999999,0.4715,0.435,0.3087499999999999,0.427,0.354,0.4087499999999999,0.514,0.245,0.3,0.24825,0.2554999999999999,0.22975,0.544,0.21175,0.26575,0.3309999999999999,0.16575,0.0857499999999999,0.38725,0.235,0.3295,0.127,0.2244999999999999,0.1962499999999999,0.197,0.2017499999999999,0.41725,0.28075,0.41725,0.247,0.1775,0.1629999999999999,0.11675,0.1272499999999999,0.11075,0.137,0.23975,0.11725,0.25975,0.3299999999999999,0.16725,0.1987499999999999,0.1962499999999999,0.3964999999999999,0.11825,0.33875,0.078,0.21675,0.1099999999999999,0.269,0.22675,0.2835,0.1955,0.21975,0.1405,0.1967499999999999,0.21925,0.09325,0.15175,0.4519999999999999,0.2825,0.20525,0.12075,0.2564999999999999,0.1845,0.0642499999999999,0.14225,0.14775,0.24075,0.2005,0.2259999999999999,0.2365,0.1495,0.14875,0.1129999999999999,0.0549999999999999,0.1287499999999999,0.20625,0.08675,0.23925,0.188,0.34875,0.064,0.277,0.1982499999999999,0.1215,0.08775,0.1019999999999999,0.143,0.1215,0.156,0.18,0.2007499999999999,0.1089999999999999,0.2035,0.11425,0.0499999999999999,0.17625,0.1159999999999999,0.0802499999999999,0.10175,0.0775,0.126,0.10125,0.0785,0.1124999999999999,0.0655,0.05275,0.17375,0.061
