movieId,original,weird,melancholic,greed,quirky,culture clash,drama,good,independent film,runaway,very funny,light,vengeance,dialogue,absurd,unlikely friendships,mentor,drinking,betrayal,life & death,farce,pornography,life philosophy,catastrophe,adaptation,creativity,writers,fun movie,predictable,dysfunctional family,chase,good music,surveillance,awesome soundtrack,fantasy world,childhood,british,death,sexy,underrated,transformation,multiple storylines,fight scenes,workplace,stereotypes,small town,ensemble cast,queer,classic car,road movie,new jersey,nudity (full frontal - brief),dreams,not funny,family,addiction,first contact,women,hotel,nudity (topless - brief),period piece,islam,prejudice,alter ego,directorial debut,weapons,film noir,california,teen movie,irish accent,stoner movie,sacrifice,survival,foul language,hospital,new york city,divorce,computer animation,pulp,censorship,simple,doctors,unlikeable characters,brothers,tokyo,memory,wartime,wilderness,alternate history,wine,atheism,1930s,mad scientist,camp,prison,adoption,internet,80s,blindness,texas,best of 2005,rebellion,buddy movie,cancer,too long,bollywood,potential oscar nom,radio,homeless,los angeles,stand-up comedy,nudity (rear),hip hop,robert downey jr,desert,indians,no plot,god,kidnapping,finnish,island,ghosts/afterlife,french,goth,shopping,australia,hunting,reality tv,immortality,interracial romance,notable nudity,oil,father daughter relationship,documentary,time,race,kick-butt women,russian,fashion,prostitution,trilogy,san francisco,made for tv,snakes,graphic novel,lawyer,too short,single father,remake
City Island (2009),0.8825000000000001,0.7907500000000001,0.7735000000000001,0.97775,0.69075,0.8825000000000001,0.8825000000000001,0.8825000000000001,0.8740000000000001,0.7945,0.7669999999999999,0.5175,0.97775,0.63875,0.5425,0.55675,0.47075,0.469,0.4812499999999999,0.4237499999999999,0.5175,0.5785,0.364,0.59225,0.41025,0.44125,0.34875,0.437,0.34275,0.9725,0.50175,0.32875,0.26725,0.32875,0.27575,0.1659999999999999,0.32425,0.32225,0.362,0.37525,0.29725,0.41,0.3482499999999999,0.1639999999999999,0.41225,0.23225,0.3077499999999999,0.3692499999999999,0.2564999999999999,0.209,0.4317499999999999,0.18425,0.2002499999999999,0.24925,0.73575,0.1674999999999999,0.3095,0.357,0.191,0.3169999999999999,0.2324999999999999,0.3025,0.2279999999999999,0.3365,0.2405,0.33425,0.1367499999999999,0.238,0.11675,0.386,0.0715,0.3159999999999999,0.1845,0.37375,0.2115,0.37375,0.24725,0.1985,0.1144999999999999,0.10025,0.11225,0.29125,0.12375,0.31275,0.1215,0.1039999999999999,0.1957499999999999,0.17525,0.15075,0.1639999999999999,0.14825,0.09525,0.14725,0.0574999999999999,0.5945,0.2564999999999999,0.2935,0.0672499999999999,0.09475,0.0767499999999999,0.22225,0.05675,0.11275,0.14925,0.1372499999999999,0.3655,0.27975,0.0637499999999999,0.0705,0.09975,0.06075,0.14925,0.0584999999999999,0.1252499999999999,0.0285,0.1365,0.2007499999999999,0.06,0.1295,0.0252499999999999,0.56625,0.03975,0.064,0.05725,0.064,0.0574999999999999,0.0384999999999999,0.0797499999999999,0.04275,0.129,0.26525,0.10025,0.26575,0.0252499999999999,0.04575,0.0944999999999999,0.08625,0.0979999999999999,0.0605,0.0519999999999999,0.05475,0.0514999999999999,0.05575,0.04775,0.0707499999999999,0.0915,0.0805,0.30025,0.05725
I Sell the Dead (2008),0.8812500000000001,0.94,0.8274999999999999,0.8274999999999999,0.94,0.8274999999999999,0.8065,0.7715000000000001,0.867,0.67275,0.8505,0.8505,0.7415,0.63,0.53525,0.371,0.7662500000000001,0.55275,0.71925,0.67525,0.53525,0.635,0.46525,0.4257499999999999,0.67025,0.38625,0.48375,0.71,0.3195,0.365,0.56325,0.24925,0.34275,0.22025,0.64225,0.298,0.69675,0.55125,0.1589999999999999,0.33225,0.2574999999999999,0.5165,0.2877499999999999,0.3964999999999999,0.2075,0.2584999999999999,0.22325,0.1624999999999999,0.40525,0.14225,0.0817499999999999,0.17475,0.1355,0.20575,0.1985,0.09575,0.38725,0.12425,0.177,0.1265,0.76725,0.247,0.15525,0.365,0.373,0.4429999999999999,0.194,0.1574999999999999,0.3405,0.91875,0.33075,0.5115,0.4267499999999999,0.10875,0.4217499999999999,0.2007499999999999,0.10775,0.1905,0.2975,0.0444999999999999,0.2299999999999999,0.8452500000000001,0.189,0.27075,0.10275,0.10875,0.1415,0.2249999999999999,0.22275,0.06175,0.1654999999999999,0.21475,0.415,0.20825,0.22975,0.0847499999999999,0.0777499999999999,0.1955,0.1689999999999999,0.1252499999999999,0.10075,0.05975,0.06225,0.1805,0.1579999999999999,0.14175,0.09525,0.0735,0.05725,0.1069999999999999,0.142,0.078,0.1755,0.152,0.129,0.08625,0.1644999999999999,0.1034999999999999,0.22025,0.1922499999999999,0.18175,0.1307499999999999,0.20525,0.3535,0.0895,0.0797499999999999,0.1332499999999999,0.0394999999999999,0.52775,0.0374999999999999,0.0354999999999999,0.02975,0.0692499999999999,0.05225,0.069,0.087,0.0845,0.1915,0.091,0.0489999999999999,0.1584999999999999,0.1084999999999999,0.06075,0.0755,0.4227499999999999,0.05025,0.04275,0.0235,0.0364999999999999
Big Fan (2009),0.8772500000000001,0.922,0.922,0.70975,0.881,0.68075,0.786,0.53325,0.82775,0.786,0.56575,0.47575,0.786,0.54225,0.58125,0.68425,0.55775,0.70975,0.5985,0.46375,0.24425,0.56725,0.4315,0.39925,0.3007499999999999,0.2965,0.4277499999999999,0.23375,0.24775,0.46175,0.3265,0.284,0.22925,0.284,0.26775,0.2634999999999999,0.22325,0.3452499999999999,0.23525,0.1154999999999999,0.2784999999999999,0.1962499999999999,0.278,0.196,0.272,0.2415,0.085,0.2784999999999999,0.134,0.18475,0.89625,0.14925,0.24625,0.3225,0.33825,0.53175,0.1927499999999999,0.17825,0.10925,0.33425,0.10525,0.0875,0.1292499999999999,0.35675,0.6425,0.18625,0.0989999999999999,0.196,0.32175,0.0845,0.0852499999999999,0.1292499999999999,0.075,0.1164999999999999,0.7705,0.5085,0.0979999999999999,0.1272499999999999,0.4125,0.05325,0.0762499999999999,0.24425,0.17425,0.218,0.09575,0.0815,0.10075,0.089,0.11675,0.0984999999999999,0.132,0.05025,0.1175,0.177,0.1347499999999999,0.1684999999999999,0.0717499999999999,0.1619999999999999,0.1669999999999999,0.2125,0.0359999999999999,0.0484999999999999,0.4405,0.1475,0.0747499999999999,0.0584999999999999,0.05325,0.67875,0.1402499999999999,0.0875,0.22775,0.1387499999999999,0.079,0.13,0.0444999999999999,0.0509999999999999,0.0652499999999999,0.1009999999999999,0.0725,0.0192499999999999,0.18575,0.138,0.0369999999999999,0.04425,0.0549999999999999,0.05025,0.0815,0.10575,0.0534999999999999,0.0374999999999999,0.1317499999999999,0.0459999999999999,0.11725,0.0595,0.04525,0.05175,0.0564999999999999,0.03075,0.0257499999999999,0.0687499999999999,0.0215,0.061,0.0569999999999999,0.0424999999999999,0.0409999999999999,0.20825,0.0205,0.0227499999999999,0.017
Micmacs (Micmacs à tire-larigot) (2009),0.93825,0.9325,0.8985000000000001,0.9125,0.9285,0.65125,0.76875,0.78775,0.569,0.603,0.8767499999999999,0.69425,0.7729999999999999,0.66325,0.8305,0.4945,0.4835,0.39075,0.48875,0.90875,0.49675,0.3954999999999999,0.488,0.46975,0.3742499999999999,0.79325,0.3269999999999999,0.56325,0.276,0.3565,0.5615,0.3844999999999999,0.3924999999999999,0.3844999999999999,0.7522500000000001,0.373,0.31925,0.55375,0.2015,0.278,0.30425,0.3095,0.4615,0.303,0.2194999999999999,0.1385,0.48375,0.2504999999999999,0.28825,0.22175,0.17125,0.235,0.242,0.26425,0.3345,0.1342499999999999,0.29525,0.17375,0.25625,0.194,0.15475,0.574,0.1725,0.249,0.1947499999999999,0.82125,0.1897499999999999,0.0672499999999999,0.147,0.1535,0.09125,0.43,0.24325,0.0742499999999999,0.3562499999999999,0.0787499999999999,0.1154999999999999,0.283,0.1947499999999999,0.1245,0.2085,0.143,0.145,0.22325,0.2945,0.17675,0.1982499999999999,0.15575,0.296,0.27675,0.1275,0.1175,0.0707499999999999,0.1009999999999999,0.11325,0.15625,0.1555,0.10825,0.0782499999999999,0.0479999999999999,0.1215,0.0662499999999999,0.0459999999999999,0.0707499999999999,0.0959999999999999,0.18725,0.14175,0.0672499999999999,0.56725,0.059,0.0935,0.18725,0.05875,0.04525,0.2165,0.071,0.24625,0.0414999999999999,0.0627499999999999,0.2155,0.10425,0.11875,0.9465,0.144,0.12,0.08775,0.10775,0.0364999999999999,0.06125,0.0459999999999999,0.0747499999999999,0.0885,0.0852499999999999,0.0792499999999999,0.0484999999999999,0.0755,0.0805,0.09275,0.149,0.067,0.09425,0.03425,0.0489999999999999,0.0534999999999999,0.09225,0.0145,0.05825,0.0324999999999999,0.0177499999999999
Four Lions (2010),0.95325,0.93325,0.6545,0.6545,0.93325,0.6545,0.95325,0.62325,0.7785,0.6545,0.9055,0.8180000000000001,0.57625,0.5955,0.95325,0.2614999999999999,0.474,0.53425,0.4205,0.3265,0.8700000000000001,0.766,0.3585,0.4499999999999999,0.307,0.38925,0.2744999999999999,0.186,0.71,0.4509999999999999,0.46175,0.1352499999999999,0.70225,0.071,0.263,0.1895,0.788,0.33925,0.082,0.3165,0.2937499999999999,0.2405,0.1952499999999999,0.38625,0.539,0.126,0.3442499999999999,0.242,0.25825,0.25475,0.1044999999999999,0.2624999999999999,0.09025,0.15625,0.2845,0.26075,0.209,0.1604999999999999,0.1604999999999999,0.193,0.683,0.98475,0.4185,0.193,0.26925,0.4044999999999999,0.0999999999999999,0.184,0.1367499999999999,0.34475,0.2865,0.58375,0.28025,0.155,0.26275,0.0584999999999999,0.15475,0.14475,0.10475,0.766,0.1775,0.22925,0.0984999999999999,0.2385,0.12325,0.068,0.23575,0.1342499999999999,0.16325,0.10725,0.4925,0.0667499999999999,0.123,0.50275,0.1124999999999999,0.18075,0.33275,0.0777499999999999,0.139,0.04875,0.079,0.1347499999999999,0.1317499999999999,0.0692499999999999,0.0827499999999999,0.084,0.127,0.1009999999999999,0.10225,0.05975,0.0915,0.1144999999999999,0.185,0.05025,0.0662499999999999,0.1367499999999999,0.0785,0.4925,0.1435,0.0605,0.1084999999999999,0.0152499999999999,0.089,0.05925,0.122,0.28925,0.074,0.2135,0.04225,0.1039999999999999,0.0747499999999999,0.0747499999999999,0.08775,0.0677499999999999,0.0225,0.11675,0.03775,0.11375,0.0399999999999999,0.0742499999999999,0.0369999999999999,0.04425,0.05525,0.05825,0.0424999999999999,0.0384999999999999,0.04625,0.0272499999999999,0.0172499999999999
"Trip, The (2010)",0.772,0.86025,0.86025,0.596,0.73125,0.559,0.509,0.66375,0.7415,0.559,0.867,0.66375,0.55075,0.571,0.634,0.59975,0.4945,0.4872499999999999,0.33525,0.25475,0.5205,0.4499999999999999,0.35775,0.41925,0.40025,0.3482499999999999,0.4237499999999999,0.23175,0.52025,0.345,0.33225,0.1515,0.2324999999999999,0.1515,0.3175,0.1845,0.8899999999999999,0.21575,0.1325,0.2095,0.17675,0.126,0.2015,0.09175,0.1315,0.1317499999999999,0.0727499999999999,0.2329999999999999,0.16375,0.967,0.0875,0.1975,0.129,0.23625,0.27275,0.1104999999999999,0.18125,0.1902499999999999,0.1604999999999999,0.09775,0.8899999999999999,0.1149999999999999,0.09775,0.12325,0.1169999999999999,0.127,0.22725,0.1195,0.1475,0.24975,0.15275,0.1287499999999999,0.0842499999999999,0.076,0.1644999999999999,0.027,0.1455,0.10325,0.1069999999999999,0.0504999999999999,0.09325,0.0974999999999999,0.0702499999999999,0.14625,0.1262499999999999,0.0785,0.09675,0.09225,0.1114999999999999,0.477,0.0807499999999999,0.0852499999999999,0.065,0.11725,0.0737499999999999,0.10875,0.081,0.029,0.0702499999999999,0.10525,0.0265,0.05225,0.192,0.05375,0.17025,0.0579999999999999,0.1382499999999999,0.066,0.04225,0.0287499999999999,0.1164999999999999,0.0657499999999999,0.0454999999999999,0.06125,0.04575,0.04625,0.0762499999999999,0.04625,0.0757499999999999,0.0949999999999999,0.0712499999999999,0.04475,0.0414999999999999,0.0895,0.027,0.151,0.0444999999999999,0.09475,0.11075,0.0544999999999999,0.028,0.05075,0.1029999999999999,0.1614999999999999,0.0785,0.0595,0.068,0.0847499999999999,0.0287499999999999,0.0409999999999999,0.09525,0.03675,0.0702499999999999,0.03275,0.0232499999999999,0.0175,0.02975,0.05175,0.0125
Cedar Rapids (2011),0.74325,0.44375,0.67325,0.5045,0.70875,0.3562499999999999,0.4615,0.6545,0.736,0.4495,0.91675,0.606,0.3472499999999999,0.422,0.476,0.685,0.73875,0.96,0.3442499999999999,0.3339999999999999,0.606,0.3874999999999999,0.5,0.47775,0.304,0.20775,0.38325,0.55025,0.51175,0.39225,0.3117499999999999,0.0944999999999999,0.21,0.0944999999999999,0.254,0.174,0.14725,0.3047499999999999,0.41325,0.1679999999999999,0.25325,0.22075,0.28225,0.3482499999999999,0.45625,0.79375,0.63125,0.3047499999999999,0.2937499999999999,0.4549999999999999,0.3315,0.173,0.14775,0.1935,0.137,0.7947500000000001,0.3085,0.1144999999999999,0.7935000000000001,0.17075,0.0727499999999999,0.1069999999999999,0.196,0.22175,0.1372499999999999,0.244,0.093,0.44325,0.21425,0.15625,0.4712499999999999,0.16475,0.15075,0.64225,0.21125,0.2937499999999999,0.4485,0.1624999999999999,0.2015,0.06075,0.1445,0.191,0.32875,0.08675,0.09875,0.10025,0.0695,0.05225,0.124,0.1917499999999999,0.09475,0.04575,0.084,0.05525,0.0795,0.27125,0.10025,0.0865,0.1144999999999999,0.12325,0.0652499999999999,0.0667499999999999,0.51475,0.14675,0.10275,0.122,0.1445,0.1282499999999999,0.093,0.2145,0.0835,0.0825,0.0605,0.08725,0.0539999999999999,0.1987499999999999,0.09125,0.0474999999999999,0.04575,0.0267499999999999,0.11275,0.04275,0.0227499999999999,0.0207499999999999,0.1992499999999999,0.0519999999999999,0.0329999999999999,0.03225,0.031,0.0875,0.21275,0.05575,0.05925,0.04275,0.0677499999999999,0.05325,0.084,0.04125,0.0939999999999999,0.32625,0.04075,0.0762499999999999,0.0369999999999999,0.03575,0.0645,0.0715,0.0434999999999999,0.0745,0.0439999999999999
Midnight in Paris (2011),0.90575,0.8685,0.9195,0.93575,0.77275,0.8685,0.73975,0.84775,0.57975,0.8374999999999999,0.62375,0.8162499999999999,0.742,0.93575,0.595,0.90075,0.74175,0.4765,0.26675,0.8247500000000001,0.28825,0.174,0.7975000000000001,0.50725,0.9115,0.77925,0.933,0.6235,0.587,0.182,0.46125,0.42525,0.29425,0.42525,0.84575,0.95425,0.2644999999999999,0.23975,0.3425,0.269,0.43925,0.278,0.265,0.20925,0.368,0.186,0.39225,0.25,0.36975,0.1485,0.215,0.22825,0.66325,0.2885,0.403,0.0785,0.39225,0.26375,0.5345,0.1315,0.44425,0.185,0.1302499999999999,0.3245,0.145,0.2115,0.1545,0.2837499999999999,0.14325,0.118,0.066,0.1947499999999999,0.31875,0.129,0.16875,0.4429999999999999,0.2794999999999999,0.1345,0.16325,0.1415,0.3289999999999999,0.2294999999999999,0.1987499999999999,0.0695,0.23875,0.4295,0.1907499999999999,0.14425,0.2324999999999999,0.52725,0.23675,0.69775,0.1495,0.081,0.09075,0.08725,0.15375,0.09675,0.10175,0.04975,0.14625,0.0549999999999999,0.03875,0.04875,0.1327499999999999,0.0817499999999999,0.1257499999999999,0.149,0.1084999999999999,0.24475,0.082,0.04575,0.065,0.091,0.05925,0.0687499999999999,0.14925,0.0305,0.03375,0.0162499999999999,0.1815,0.185,0.3672499999999999,0.0295,0.305,0.03875,0.1059999999999999,0.0374999999999999,0.179,0.0959999999999999,0.05575,0.1375,0.0564999999999999,0.05075,0.44625,0.0702499999999999,0.0494999999999999,0.04875,0.2244999999999999,0.10025,0.0795,0.18,0.03625,0.137,0.031,0.04175,0.0554999999999999,0.0324999999999999,0.031
Submarine (2010),0.8947499999999999,0.8234999999999999,0.9195,0.9195,0.9335,0.68475,0.9195,0.64225,0.9195,0.7235,0.5765,0.592,0.64575,0.5115,0.45725,0.9895,0.68775,0.9195,0.66,0.4315,0.45725,0.4325,0.39325,0.415,0.41725,0.4712499999999999,0.39225,0.2774999999999999,0.14875,0.737,0.197,0.64225,0.3179999999999999,0.64225,0.3259999999999999,0.58875,0.637,0.3405,0.3575,0.4024999999999999,0.23725,0.1569999999999999,0.2865,0.17875,0.286,0.379,0.08,0.311,0.3612499999999999,0.1699999999999999,0.18125,0.25375,0.351,0.28225,0.2445,0.16025,0.1927499999999999,0.35675,0.195,0.21725,0.23875,0.08875,0.1134999999999999,0.1295,0.70475,0.144,0.20475,0.15975,0.849,0.23575,0.15375,0.1332499999999999,0.0777499999999999,0.1262499999999999,0.3055,0.05225,0.66625,0.1205,0.1725,0.10675,0.1109999999999999,0.1327499999999999,0.0925,0.1185,0.3209999999999999,0.16325,0.11875,0.174,0.146,0.06125,0.0667499999999999,0.08,0.05375,0.20575,0.08875,0.243,0.15325,0.253,0.11625,0.0847499999999999,0.05775,0.36275,0.03825,0.3705,0.0637499999999999,0.0574999999999999,0.0802499999999999,0.0657499999999999,0.04025,0.04425,0.09225,0.0642499999999999,0.0584999999999999,0.0217499999999999,0.03325,0.0847499999999999,0.0727499999999999,0.03425,0.0324999999999999,0.1144999999999999,0.09125,0.026,0.12275,0.1745,0.05925,0.085,0.073,0.0305,0.05475,0.084,0.03525,0.03875,0.1649999999999999,0.05625,0.0399999999999999,0.0832499999999999,0.0524999999999999,0.04675,0.0815,0.05975,0.0559999999999999,0.04525,0.0514999999999999,0.0212499999999999,0.0245,0.016,0.0202499999999999,0.04375,0.0117499999999999
"Crazy, Stupid, Love. (2011)",0.733,0.845,0.9755,0.67625,0.4515,0.53575,0.8440000000000001,0.88175,0.845,0.57325,0.9405,0.61275,0.7285,0.6035,0.845,0.68975,0.79725,0.5625,0.4772499999999999,0.2744999999999999,0.61275,0.375,0.507,0.88175,0.304,0.31875,0.2724999999999999,0.7195,0.56,0.7165,0.42325,0.21825,0.21475,0.21825,0.203,0.25475,0.2209999999999999,0.14575,0.4307499999999999,0.3399999999999999,0.344,0.63425,0.27475,0.1159999999999999,0.4337499999999999,0.1277499999999999,0.5095,0.3585,0.2977499999999999,0.0737499999999999,0.1295,0.2085,0.1355,0.24375,0.63075,0.0725,0.2299999999999999,0.54275,0.2897499999999999,0.0787499999999999,0.1892499999999999,0.09425,0.24725,0.138,0.1129999999999999,0.20925,0.1069999999999999,0.1795,0.529,0.2224999999999999,0.0625,0.3695,0.121,0.6575,0.26725,0.133,0.9355,0.36375,0.1375,0.0717499999999999,0.179,0.301,0.2055,0.15375,0.0959999999999999,0.21125,0.1069999999999999,0.0489999999999999,0.1425,0.146,0.09825,0.0615,0.05925,0.05825,0.0827499999999999,0.1669999999999999,0.14325,0.059,0.16125,0.0735,0.14875,0.0479999999999999,0.19,0.1402499999999999,0.243,0.2269999999999999,0.1139999999999999,0.09175,0.0295,0.11675,0.0687499999999999,0.126,0.06175,0.0994999999999999,0.03675,0.09075,0.141,0.0277499999999999,0.0727499999999999,0.0275,0.10375,0.0544999999999999,0.0665,0.03875,0.27175,0.04275,0.069,0.0479999999999999,0.05025,0.1972499999999999,0.146,0.0534999999999999,0.22225,0.0282499999999999,0.09875,0.083,0.0642499999999999,0.04525,0.1385,0.0554999999999999,0.0364999999999999,0.1327499999999999,0.03975,0.04375,0.04325,0.16375,0.076,0.15575,0.0314999999999999
"Guard, The (2011)",0.7195,0.9105,0.5025,0.7987500000000001,0.9105,0.5645,0.587,0.63575,0.8625,0.61925,0.7529999999999999,0.63975,0.54425,0.67475,0.8194999999999999,0.2867499999999999,0.5595,0.73525,0.7987500000000001,0.32375,0.63975,0.2684999999999999,0.33125,0.4175,0.30725,0.27675,0.5365,0.2294999999999999,0.16975,0.3195,0.39075,0.14225,0.7987500000000001,0.118,0.2544999999999999,0.09125,0.54525,0.26125,0.1505,0.32825,0.16425,0.3705,0.1574999999999999,0.25425,0.353,0.5685,0.1485,0.215,0.3015,0.1694999999999999,0.15175,0.1987499999999999,0.0655,0.1912499999999999,0.0662499999999999,0.901,0.1795,0.0807499999999999,0.24975,0.1365,0.23125,0.16575,0.25325,0.1402499999999999,0.57475,0.344,0.1604999999999999,0.17175,0.09625,0.99325,0.37725,0.27175,0.0782499999999999,0.7375,0.15725,0.0305,0.08975,0.11775,0.137,0.088,0.10025,0.1619999999999999,0.0875,0.2035,0.06,0.04625,0.08925,0.16425,0.11475,0.0785,0.14925,0.0637499999999999,0.0544999999999999,0.05825,0.09125,0.062,0.077,0.0534999999999999,0.0795,0.1297499999999999,0.10175,0.063,0.32925,0.1262499999999999,0.0715,0.0777499999999999,0.073,0.0627499999999999,0.0474999999999999,0.04525,0.0895,0.0655,0.05925,0.08625,0.03325,0.11425,0.09225,0.0534999999999999,0.082,0.08825,0.0334999999999999,0.031,0.0569999999999999,0.04125,0.05075,0.0675,0.1079999999999999,0.0245,0.03525,0.04125,0.0519999999999999,0.0479999999999999,0.05375,0.05025,0.0227499999999999,0.0479999999999999,0.0374999999999999,0.0655,0.0197499999999999,0.10425,0.04875,0.03675,0.03525,0.0155,0.03125,0.10725,0.0314999999999999,0.019,0.0107499999999999
Carnage (2011),0.96275,0.90075,0.83525,0.83525,0.90075,0.8005,0.96275,0.7709999999999999,0.8302499999999999,0.8005,0.407,0.62825,0.7827500000000001,0.8779999999999999,0.899,0.15425,0.50875,0.5595,0.686,0.36675,0.33625,0.6245,0.4555,0.4669999999999999,0.692,0.4257499999999999,0.44625,0.3854999999999999,0.403,0.927,0.547,0.2095,0.33225,0.11275,0.3129999999999999,0.25025,0.2815,0.2644999999999999,0.308,0.33925,0.32275,0.6275,0.22975,0.27025,0.275,0.18225,0.62625,0.272,0.3165,0.129,0.0775,0.246,0.14075,0.22775,0.25025,0.2475,0.2234999999999999,0.2279999999999999,0.292,0.2165,0.1629999999999999,0.42425,0.43225,0.3037499999999999,0.207,0.3035,0.1134999999999999,0.25025,0.32475,0.23675,0.09025,0.2875,0.2012499999999999,0.5565,0.24025,0.23125,0.385,0.139,0.198,0.197,0.23125,0.2714999999999999,0.27875,0.121,0.1262499999999999,0.0745,0.09125,0.05975,0.25925,0.078,0.17675,0.10075,0.072,0.059,0.09025,0.33125,0.22775,0.062,0.10025,0.0974999999999999,0.17725,0.08675,0.0282499999999999,0.1024999999999999,0.17975,0.10425,0.27275,0.0549999999999999,0.05275,0.09625,0.09225,0.0635,0.0569999999999999,0.11175,0.05275,0.0524999999999999,0.088,0.2125,0.0827499999999999,0.0667499999999999,0.087,0.0137499999999999,0.10575,0.03875,0.0384999999999999,0.0265,0.05075,0.15625,0.0374999999999999,0.0569999999999999,0.029,0.0717499999999999,0.0702499999999999,0.0384999999999999,0.03675,0.0939999999999999,0.0489999999999999,0.0514999999999999,0.0349999999999999,0.0504999999999999,0.04025,0.02975,0.05375,0.04775,0.128,0.20875,0.071,0.087,0.03025
George Harrison: Living in the Material World (2011),0.8812500000000001,0.85775,0.85775,0.84375,0.7882499999999999,0.7785,0.68875,0.74175,0.66675,0.84375,0.636,0.7882499999999999,0.7955000000000001,0.548,0.7882499999999999,0.7789999999999999,0.53225,0.4579999999999999,0.58325,0.72,0.7882499999999999,0.639,0.806,0.4505,0.33475,0.7245,0.20475,0.65675,0.33725,0.17925,0.598,0.8574999999999999,0.58325,0.4982499999999999,0.30525,0.5285,0.4772499999999999,0.704,0.2917499999999999,0.36075,0.32975,0.2764999999999999,0.49275,0.18575,0.21275,0.28425,0.13,0.143,0.367,0.4915,0.40825,0.3365,0.2837499999999999,0.34075,0.28125,0.58575,0.2915,0.04825,0.4325,0.24175,0.32925,0.32925,0.2234999999999999,0.2825,0.31,0.1745,0.379,0.39825,0.1029999999999999,0.23925,0.12125,0.32925,0.188,0.10375,0.199,0.124,0.16575,0.22275,0.237,0.2857499999999999,0.277,0.1882499999999999,0.02,0.17325,0.3582499999999999,0.27725,0.3117499999999999,0.1815,0.135,0.081,0.1262499999999999,0.0727499999999999,0.42325,0.0994999999999999,0.153,0.0677499999999999,0.11525,0.367,0.1287499999999999,0.1154999999999999,0.1435,0.0384999999999999,0.27975,0.70025,0.305,0.07,0.05725,0.1955,0.10875,0.16575,0.0989999999999999,0.05825,0.25075,0.04275,0.392,0.411,0.04975,0.1295,0.0725,0.0835,0.0949999999999999,0.123,0.05375,0.14575,0.0782499999999999,0.08975,0.0469999999999999,0.0329999999999999,0.0305,0.1387499999999999,0.0339999999999999,0.128,0.04025,0.9605,0.4367499999999999,0.192,0.21175,0.0645,0.0157499999999999,0.06175,0.09925,0.0825,0.0705,0.18725,0.0305,0.04925,0.062,0.0295,0.0175
God Bless America (2011),0.963,0.93775,0.6945,0.65225,0.93775,0.6945,0.963,0.55,0.86625,0.6945,0.583,0.33925,0.94775,0.72425,0.9445,0.5215,0.535,0.65225,0.8145,0.59475,0.4117499999999999,0.7,0.534,0.5935,0.32725,0.3345,0.46725,0.31725,0.57375,0.4812499999999999,0.23575,0.211,0.41325,0.191,0.40725,0.1362499999999999,0.18725,0.3139999999999999,0.25125,0.3462499999999999,0.28525,0.34275,0.2219999999999999,0.3745,0.6275,0.60925,0.14175,0.34975,0.39575,0.359,0.5915,0.44975,0.14775,0.241,0.14775,0.3209999999999999,0.32275,0.2604999999999999,0.16675,0.20675,0.1272499999999999,0.72425,0.45425,0.147,0.216,0.65475,0.0954999999999999,0.36875,0.4812499999999999,0.3055,0.17175,0.25725,0.32175,0.39125,0.2574999999999999,0.09925,0.23975,0.1297499999999999,0.2877499999999999,0.6635,0.151,0.28,0.17425,0.10275,0.145,0.0499999999999999,0.24425,0.14,0.2095,0.05275,0.2175,0.06025,0.0885,0.1664999999999999,0.09775,0.11875,0.4485,0.11525,0.1875,0.1972499999999999,0.1262499999999999,0.1435,0.03425,0.57025,0.17225,0.0775,0.1315,0.17275,0.12175,0.09325,0.09375,0.0737499999999999,0.15175,0.0697499999999999,0.0895,0.08675,0.03775,0.23975,0.0885,0.11075,0.0895,0.0222499999999999,0.0389999999999999,0.10425,0.1285,0.0802499999999999,0.193,0.95225,0.0675,0.1835,0.0657499999999999,0.1154999999999999,0.0865,0.0579999999999999,0.03275,0.10825,0.137,0.05475,0.06125,0.0685,0.0504999999999999,0.0454999999999999,0.05525,0.1059999999999999,0.25325,0.03675,0.063,0.0524999999999999,0.027
