movieId,betrayal,good,original,surveillance,weird,greed,culture clash,vengeance,runaway,chase,drama,predictable,mentor,catastrophe,dialogue,melancholic,weapons,pornography,first contact,adaptation,fight scenes,kidnapping,death,fun movie,not funny,sexy,life philosophy,lawyer,fantasy world,independent film,light,nudity (full frontal - brief),internet,life & death,writers,very funny,hospital,underrated,teen movie,drinking,family,doctors,classic car,pulp,creativity,transformation,quirky,absurd,sacrifice,dysfunctional family,islam,irish accent,women,memory,survival,hotel,california,stereotypes,blindness,divorce,unlikely friendships,film noir,nudity (topless - brief),multiple storylines,childhood,prejudice,alter ego,nudity (rear),small town,notable nudity,computer animation,new york city,new jersey,queer,prison,no plot,road movie,period piece,remake,san francisco,british,foul language,alternate history,censorship,farce,too long,unlikeable characters,simple,addiction,mad scientist,los angeles,camp,dreams,atheism,good music,workplace,wartime,island,80s,single father,adoption,interracial romance,ensemble cast,wilderness,race,indians,brothers,directorial debut,bollywood,hunting,russian,stand-up comedy,shopping,hip hop,stoner movie,radio,kick-butt women,robert downey jr,god,awesome soundtrack,potential oscar nom,cancer,prostitution,homeless,texas,made for tv,1930s,fashion,graphic novel,reality tv,buddy movie,immortality,time,father daughter relationship,ghosts/afterlife,desert,tokyo,australia,goth,best of 2005,wine,too short,oil,trilogy,snakes,finnish,french,rebellion,documentary
Life of Crime (2013),0.77525,0.4327499999999999,0.81375,0.3582499999999999,0.4955,0.56925,0.6575,0.64525,0.423,0.249,0.524,0.52675,0.393,0.4475,0.6575,0.37375,0.20925,0.75725,0.2804999999999999,0.585,0.2314999999999999,0.97175,0.235,0.44275,0.2754999999999999,0.1815,0.44575,0.1684999999999999,0.33675,0.74925,0.53275,0.37675,0.416,0.2965,0.56975,0.4429999999999999,0.143,0.3492499999999999,0.289,0.33875,0.2694999999999999,0.24825,0.256,0.37875,0.1375,0.2015,0.7562500000000001,0.2065,0.10025,0.3027499999999999,0.10675,0.1114999999999999,0.11425,0.11425,0.1094999999999999,0.1475,0.3502499999999999,0.1485,0.08,0.7005,0.1892499999999999,0.28625,0.2219999999999999,0.26275,0.15475,0.21125,0.1362499999999999,0.1009999999999999,0.416,0.30825,0.151,0.184,0.27025,0.2284999999999999,0.09175,0.064,0.086,0.1405,0.14975,0.09925,0.05925,0.18425,0.1119999999999999,0.0772499999999999,0.1545,0.0984999999999999,0.173,0.08775,0.0797499999999999,0.0494999999999999,0.1029999999999999,0.0752499999999999,0.0662499999999999,0.0805,0.1164999999999999,0.04275,0.0999999999999999,0.131,0.0685,0.24175,0.13,0.16325,0.4972499999999999,0.1995,0.0554999999999999,0.12425,0.11575,0.1485,0.066,0.0295,0.04525,0.0827499999999999,0.14475,0.0429999999999999,0.0712499999999999,0.0757499999999999,0.1325,0.1074999999999999,0.04925,0.1164999999999999,0.17075,0.0295,0.04025,0.0509999999999999,0.12375,0.05875,0.1049999999999999,0.04425,0.0172499999999999,0.0295,0.0292499999999999,0.02975,0.0329999999999999,0.0795,0.0389999999999999,0.028,0.05425,0.0875,0.028,0.0687499999999999,0.1074999999999999,0.0717499999999999,0.0245,0.0257499999999999,0.0692499999999999,0.025,0.04075,0.02975,0.0222499999999999
Before I Go to Sleep (2014),0.90675,0.90675,0.6995,0.90675,0.8187500000000001,0.81725,0.68775,0.38125,0.8187500000000001,0.68525,0.711,0.7642500000000001,0.55775,0.5535,0.29025,0.4237499999999999,0.7642500000000001,0.1902499999999999,0.7642500000000001,0.85425,0.29225,0.52625,0.41525,0.4257499999999999,0.32075,0.3075,0.373,0.282,0.2229999999999999,0.16425,0.35175,0.2284999999999999,0.36475,0.352,0.3572499999999999,0.2329999999999999,0.68425,0.21225,0.3199999999999999,0.26625,0.2145,0.62025,0.1897499999999999,0.37775,0.40325,0.2224999999999999,0.18175,0.51675,0.15725,0.268,0.10225,0.1245,0.20725,0.98375,0.1579999999999999,0.52675,0.133,0.11625,0.2269999999999999,0.46625,0.2045,0.17475,0.0682499999999999,0.11175,0.1584999999999999,0.1134999999999999,0.11575,0.1342499999999999,0.0905,0.25825,0.1395,0.148,0.123,0.12175,0.093,0.15,0.1139999999999999,0.2284999999999999,0.09475,0.1149999999999999,0.4845,0.086,0.1014999999999999,0.059,0.14075,0.10375,0.10175,0.1129999999999999,0.0627499999999999,0.0875,0.025,0.0705,0.0822499999999999,0.1555,0.0554999999999999,0.1495,0.0574999999999999,0.125,0.03425,0.081,0.1079999999999999,0.0792499999999999,0.03425,0.0772499999999999,0.05575,0.0757499999999999,0.062,0.0757499999999999,0.1119999999999999,0.03925,0.0414999999999999,0.05225,0.188,0.03725,0.05275,0.1109999999999999,0.0777499999999999,0.1114999999999999,0.0474999999999999,0.05725,0.142,0.05575,0.05425,0.0712499999999999,0.0192499999999999,0.0454999999999999,0.0474999999999999,0.2244999999999999,0.04975,0.0419999999999999,0.03475,0.10475,0.09875,0.05275,0.0717499999999999,0.03125,0.06025,0.0615,0.025,0.0399999999999999,0.14275,0.10375,0.0419999999999999,0.025,0.0285,0.0324999999999999,0.04275,0.0172499999999999,0.0167499999999999
No Good Deed (2014),0.8422499999999999,0.73075,0.60675,0.7595000000000001,0.4785,0.4885,0.36575,0.815,0.4785,0.74025,0.36575,0.7797499999999999,0.5475,0.666,0.267,0.2165,0.6435,0.417,0.6435,0.243,0.488,0.7629999999999999,0.208,0.473,0.3335,0.09525,0.1942499999999999,0.5185,0.2165,0.0915,0.31575,0.28,0.23525,0.27475,0.354,0.23325,0.53425,0.16775,0.73075,0.09975,0.24075,0.05775,0.17925,0.142,0.1285,0.2865,0.10375,0.22625,0.1322499999999999,0.2065,0.0672499999999999,0.09775,0.25925,0.0875,0.4355,0.09025,0.1589999999999999,0.188,0.1745,0.428,0.146,0.0752499999999999,0.0364999999999999,0.0775,0.11425,0.0747499999999999,0.1704999999999999,0.2135,0.061,0.04875,0.11425,0.0319999999999999,0.11225,0.10675,0.39775,0.0715,0.10825,0.04475,0.241,0.11675,0.04975,0.302,0.09175,0.0419999999999999,0.0394999999999999,0.16125,0.1425,0.03825,0.0414999999999999,0.05525,0.05375,0.0672499999999999,0.0737499999999999,0.0479999999999999,0.0277499999999999,0.1225,0.0314999999999999,0.0554999999999999,0.0775,0.26,0.1255,0.137,0.0282499999999999,0.1084999999999999,0.372,0.0827499999999999,0.075,0.0295,0.0514999999999999,0.0255,0.1064999999999999,0.0514999999999999,0.08925,0.04225,0.08,0.0792499999999999,0.0394999999999999,0.09425,0.04375,0.0474999999999999,0.0205,0.0632499999999999,0.03175,0.0797499999999999,0.025,0.0275,0.0292499999999999,0.23075,0.1099999999999999,0.11875,0.04425,0.12475,0.0979999999999999,0.0474999999999999,0.0797499999999999,0.0062499999999999,0.0265,0.0085,0.0305,0.04975,0.0469999999999999,0.09775,0.0797499999999999,0.03375,0.0177499999999999,0.0165,0.007,0.0215,0.007
Open Windows (2014),0.9155,0.91075,0.8665,0.938,0.81925,0.65525,0.61325,0.4619999999999999,0.7205,0.65625,0.61325,0.91075,0.532,0.91075,0.73425,0.396,0.722,0.4337499999999999,0.91075,0.3585,0.472,0.86425,0.2564999999999999,0.4985,0.38975,0.92825,0.38075,0.0369999999999999,0.5755,0.52075,0.3495,0.21525,0.8687499999999999,0.241,0.31725,0.26025,0.1917499999999999,0.1825,0.249,0.189,0.4155,0.46525,0.1515,0.20375,0.398,0.2314999999999999,0.28925,0.26375,0.1925,0.27225,0.16925,0.11275,0.2465,0.268,0.245,0.63,0.14375,0.23475,0.1669999999999999,0.271,0.186,0.1395,0.1755,0.309,0.181,0.1564999999999999,0.52175,0.193,0.153,0.08875,0.25425,0.1195,0.135,0.22775,0.14325,0.17025,0.14575,0.15275,0.04025,0.0539999999999999,0.44975,0.09125,0.1079999999999999,0.06025,0.26375,0.11625,0.1594999999999999,0.33975,0.072,0.20975,0.14975,0.1495,0.1265,0.1069999999999999,0.0652499999999999,0.0504999999999999,0.069,0.1352499999999999,0.1312499999999999,0.05775,0.0697499999999999,0.10375,0.09425,0.05525,0.3495,0.1099999999999999,0.05725,0.2175,0.1674999999999999,0.0865,0.05575,0.05825,0.0534999999999999,0.1599999999999999,0.244,0.1302499999999999,0.071,0.208,0.2259999999999999,0.0944999999999999,0.1564999999999999,0.0692499999999999,0.0539999999999999,0.0267499999999999,0.17175,0.0419999999999999,0.12125,0.10725,0.03675,0.0682499999999999,0.1175,0.0564999999999999,0.0959999999999999,0.04375,0.04825,0.0757499999999999,0.0569999999999999,0.03475,0.0242499999999999,0.068,0.0344999999999999,0.04525,0.10525,0.18625,0.17225,0.0349999999999999,0.0544999999999999,0.11925,0.067
"Captive, The (2014)",0.50125,0.81325,0.589,0.79725,0.6795,0.49375,0.235,0.2935,0.4495,0.45575,0.268,0.81325,0.39,0.45675,0.258,0.3159999999999999,0.81325,0.596,0.81325,0.2199999999999999,0.274,0.9215,0.09675,0.1039999999999999,0.3025,0.18225,0.28725,0.0637499999999999,0.27,0.14225,0.16975,0.1332499999999999,0.628,0.213,0.2244999999999999,0.2,0.0722499999999999,0.145,0.17025,0.123,0.129,0.1385,0.1897499999999999,0.14775,0.1445,0.20475,0.17025,0.2455,0.064,0.3379999999999999,0.14,0.0662499999999999,0.17725,0.1225,0.11525,0.1525,0.0825,0.0964999999999999,0.0979999999999999,0.10075,0.1609999999999999,0.091,0.0207499999999999,0.11875,0.18125,0.137,0.0792499999999999,0.0135,0.09225,0.03,0.1159999999999999,0.03575,0.11025,0.1292499999999999,0.1267499999999999,0.06025,0.16575,0.0534999999999999,0.08625,0.0344999999999999,0.0775,0.0292499999999999,0.11975,0.05975,0.0737499999999999,0.0915,0.0544999999999999,0.1004999999999999,0.0504999999999999,0.04675,0.0175,0.03375,0.0627499999999999,0.11625,0.03875,0.0732499999999999,0.14,0.0615,0.0247499999999999,0.0685,0.1292499999999999,0.05225,0.09375,0.0409999999999999,0.04375,0.0847499999999999,0.10675,0.0539999999999999,0.075,0.025,0.03225,0.1009999999999999,0.0182499999999999,0.0832499999999999,0.05975,0.0247499999999999,0.0777499999999999,0.0399999999999999,0.0257499999999999,0.0359999999999999,0.0237499999999999,0.0449999999999999,0.0354999999999999,0.014,0.04225,0.03675,0.0262499999999999,0.0635,0.03125,0.04225,0.0252499999999999,0.0725,0.0574999999999999,0.2085,0.0137499999999999,0.0202499999999999,0.087,0.0647499999999999,0.0232499999999999,0.0544999999999999,0.05875,0.03675,0.019,0.0359999999999999,0.0319999999999999,0.04425,0.0217499999999999,0.03075,0.0474999999999999
Stonehearst Asylum (2014),0.93725,0.61725,0.7542500000000001,0.61725,0.7967500000000001,0.7967500000000001,0.4992499999999999,0.37725,0.63975,0.23825,0.4992499999999999,0.4297499999999999,0.5345,0.4862499999999999,0.289,0.53925,0.35775,0.18425,0.35775,0.46475,0.2365,0.1967499999999999,0.1405,0.3385,0.3339999999999999,0.12225,0.309,0.0632499999999999,0.2189999999999999,0.1877499999999999,0.22075,0.184,0.38675,0.1995,0.2055,0.213,0.41325,0.289,0.141,0.18525,0.09775,0.7255,0.1315,0.1074999999999999,0.27875,0.23725,0.26675,0.2105,0.1327499999999999,0.201,0.0857499999999999,0.1967499999999999,0.0847499999999999,0.288,0.1257499999999999,0.20325,0.0529999999999999,0.1094999999999999,0.1624999999999999,0.069,0.14475,0.134,0.1074999999999999,0.15325,0.17175,0.1195,0.1084999999999999,0.0695,0.11975,0.04225,0.1009999999999999,0.04375,0.0885,0.118,0.1139999999999999,0.1094999999999999,0.1039999999999999,0.66725,0.04125,0.0242499999999999,0.2345,0.0494999999999999,0.09525,0.0817499999999999,0.1485,0.088,0.0295,0.05825,0.0519999999999999,0.12,0.0227499999999999,0.0685,0.129,0.073,0.0999999999999999,0.05525,0.0524999999999999,0.0802499999999999,0.03275,0.0732499999999999,0.0735,0.0705,0.26325,0.0747499999999999,0.1119999999999999,0.15725,0.0615,0.0895,0.0595,0.061,0.0519999999999999,0.0474999999999999,0.0195,0.0252499999999999,0.0627499999999999,0.076,0.0424999999999999,0.0524999999999999,0.05275,0.05975,0.086,0.08,0.0275,0.0504999999999999,0.0414999999999999,0.05725,0.088,0.09725,0.026,0.031,0.012,0.10525,0.0687499999999999,0.0615,0.11875,0.0237499999999999,0.0414999999999999,0.0825,0.04925,0.03925,0.04225,0.10725,0.0292499999999999,0.03775,0.022,0.05975,0.0232499999999999,0.03825,0.011
Black Sea (2015),0.92325,0.8102499999999999,0.8065,0.8102499999999999,0.92325,0.83175,0.92325,0.4555,0.55725,0.59075,0.70925,0.63475,0.5215,0.58925,0.5175,0.4185,0.4107499999999999,0.1825,0.54075,0.3575,0.425,0.17525,0.2544999999999999,0.4825,0.358,0.083,0.382,0.1277499999999999,0.3492499999999999,0.2905,0.2674999999999999,0.14675,0.21075,0.39375,0.28825,0.21425,0.1895,0.24475,0.1325,0.23225,0.29025,0.38125,0.14775,0.188,0.1355,0.27875,0.23725,0.306,0.4355,0.202,0.44375,0.241,0.1312499999999999,0.2815,0.89225,0.1435,0.1639999999999999,0.368,0.11375,0.14375,0.25775,0.1089999999999999,0.10025,0.32225,0.11625,0.2905,0.144,0.1965,0.16175,0.0655,0.1644999999999999,0.10375,0.3045,0.1535,0.1815,0.0765,0.11175,0.1355,0.0564999999999999,0.069,0.5105,0.1465,0.1357499999999999,0.04925,0.11825,0.1185,0.245,0.1945,0.08725,0.1064999999999999,0.0559999999999999,0.1347499999999999,0.0994999999999999,0.1139999999999999,0.0822499999999999,0.2845,0.4297499999999999,0.085,0.0715,0.05625,0.061,0.0262499999999999,0.7235,0.1104999999999999,0.09225,0.11375,0.0767499999999999,0.10125,0.0832499999999999,0.1902499999999999,0.8407500000000001,0.0697499999999999,0.05875,0.04075,0.10075,0.3295,0.03975,0.029,0.0529999999999999,0.0615,0.1074999999999999,0.0564999999999999,0.0454999999999999,0.18275,0.0359999999999999,0.0635,0.0767499999999999,0.0454999999999999,0.04525,0.0255,0.024,0.06075,0.04525,0.05775,0.0275,0.1865,0.0579999999999999,0.1725,0.0549999999999999,0.0685,0.123,0.0667499999999999,0.1109999999999999,0.03875,0.1154999999999999,0.209,0.03925,0.25925,0.0197499999999999
Beyond Outrage (2012),0.8380000000000001,0.65325,0.6845,0.4975,0.65325,0.8380000000000001,0.8380000000000001,0.91475,0.65325,0.54,0.4922499999999999,0.2165,0.38325,0.425,0.65325,0.5225,0.29425,0.21025,0.20675,0.1659999999999999,0.3409999999999999,0.0812499999999999,0.1257499999999999,0.26075,0.32825,0.2002499999999999,0.3155,0.0939999999999999,0.2827499999999999,0.49775,0.2324999999999999,0.65825,0.1302499999999999,0.2827499999999999,0.1997499999999999,0.31025,0.05025,0.08925,0.139,0.352,0.0672499999999999,0.062,0.2234999999999999,0.205,0.38475,0.192,0.31375,0.16175,0.0584999999999999,0.2564999999999999,0.4155,0.15275,0.071,0.1069999999999999,0.08,0.14975,0.1114999999999999,0.1054999999999999,0.15275,0.09275,0.55125,0.16425,0.6405,0.32375,0.0772499999999999,0.10225,0.08,0.09825,0.34225,0.3705,0.1345,0.0404999999999999,0.16125,0.17225,0.485,0.12275,0.16325,0.0469999999999999,0.0349999999999999,0.0167499999999999,0.09975,0.1535,0.078,0.23125,0.352,0.06025,0.025,0.0247499999999999,0.09225,0.11875,0.0772499999999999,0.0524999999999999,0.1877499999999999,0.0474999999999999,0.1054999999999999,0.081,0.1644999999999999,0.1252499999999999,0.1004999999999999,0.0364999999999999,0.0775,0.0625,0.0655,0.0835,0.025,0.04525,0.0635,0.11075,0.1252499999999999,0.11425,0.23475,0.0974999999999999,0.04775,0.04575,0.0579999999999999,0.0444999999999999,0.0797499999999999,0.0305,0.04975,0.1054999999999999,0.0344999999999999,0.0489999999999999,0.0212499999999999,0.0529999999999999,0.1079999999999999,0.0474999999999999,0.05575,0.0167499999999999,0.04475,0.0255,0.0554999999999999,0.0242499999999999,0.1069999999999999,0.02,0.0162499999999999,0.0172499999999999,0.2234999999999999,0.10925,0.0615,0.029,0.0115,0.0384999999999999,0.0245,0.1352499999999999,0.014,0.52975,0.13,0.0117499999999999,0.25725
True Story (2015),0.8947499999999999,0.716,0.75675,0.496,0.7685,0.7685,0.7395,0.79775,0.689,0.52925,0.95225,0.35175,0.97225,0.4635,0.5005,0.57025,0.15975,0.29825,0.32625,0.92275,0.1614999999999999,0.11025,0.48775,0.145,0.3465,0.128,0.3117499999999999,0.37625,0.25925,0.3037499999999999,0.269,0.2925,0.0979999999999999,0.189,0.59675,0.269,0.27525,0.38025,0.1564999999999999,0.25325,0.199,0.261,0.1362499999999999,0.15625,0.1639999999999999,0.1982499999999999,0.191,0.1765,0.353,0.1932499999999999,0.3037499999999999,0.2664999999999999,0.1525,0.16575,0.2239999999999999,0.1134999999999999,0.3075,0.10425,0.20325,0.10575,0.35475,0.22025,0.0974999999999999,0.10975,0.13,0.3037499999999999,0.15225,0.05575,0.2259999999999999,0.1089999999999999,0.1205,0.4752499999999999,0.30025,0.1372499999999999,0.68225,0.04425,0.09725,0.2837499999999999,0.04225,0.0697499999999999,0.14175,0.3405,0.1315,0.1325,0.1659999999999999,0.0935,0.071,0.137,0.09325,0.0672499999999999,0.148,0.14175,0.10675,0.1355,0.0735,0.0775,0.0787499999999999,0.05925,0.0627499999999999,0.0499999999999999,0.0667499999999999,0.0812499999999999,0.05175,0.10275,0.144,0.193,0.1099999999999999,0.1535,0.061,0.0267499999999999,0.0805,0.0715,0.025,0.0825,0.144,0.05025,0.0722499999999999,0.059,0.1355,0.0595,0.1295,0.0499999999999999,0.05025,0.1054999999999999,0.0842499999999999,0.0715,0.12225,0.061,0.0464999999999999,0.03725,0.0364999999999999,0.04525,0.09175,0.0344999999999999,0.03825,0.0215,0.0895,0.091,0.04725,0.07,0.0374999999999999,0.05075,0.0202499999999999,0.024,0.0569999999999999,0.0277499999999999,0.063,0.0324999999999999,0.0222499999999999
The Loft (2014),0.9565,0.93675,0.744,0.93675,0.5995,0.65875,0.65875,0.6325,0.59225,0.5995,0.4054999999999999,0.70975,0.3754999999999999,0.5625,0.33275,0.355,0.70975,0.499,0.70975,0.2574999999999999,0.3289999999999999,0.361,0.3472499999999999,0.3265,0.2885,0.499,0.3405,0.21825,0.2264999999999999,0.0842499999999999,0.1352499999999999,0.1962499999999999,0.4014999999999999,0.22825,0.33875,0.243,0.128,0.31575,0.1175,0.2574999999999999,0.0989999999999999,0.23475,0.16375,0.248,0.3585,0.18475,0.14775,0.14525,0.08975,0.21375,0.124,0.16025,0.393,0.3095,0.1302499999999999,0.2345,0.22825,0.24025,0.2055,0.7295,0.4287499999999999,0.1855,0.074,0.125,0.10725,0.087,0.10325,0.1584999999999999,0.1089999999999999,0.294,0.1235,0.0757499999999999,0.38075,0.10675,0.235,0.24925,0.1345,0.08825,0.561,0.15025,0.0969999999999999,0.0895,0.08725,0.1302499999999999,0.0667499999999999,0.1307499999999999,0.49675,0.1405,0.10525,0.0954999999999999,0.0635,0.065,0.09125,0.1382499999999999,0.0785,0.0384999999999999,0.04425,0.064,0.0494999999999999,0.0584999999999999,0.14525,0.09375,0.05325,0.08775,0.0434999999999999,0.136,0.082,0.1029999999999999,0.05225,0.04825,0.06075,0.0765,0.04125,0.04525,0.0642499999999999,0.05475,0.1089999999999999,0.0847499999999999,0.12375,0.0785,0.0469999999999999,0.04325,0.0637499999999999,0.0369999999999999,0.0479999999999999,0.04875,0.04775,0.09925,0.0989999999999999,0.03525,0.0177499999999999,0.1215,0.0627499999999999,0.0384999999999999,0.064,0.10075,0.03625,0.03275,0.04475,0.0384999999999999,0.1312499999999999,0.1387499999999999,0.079,0.0275,0.03325,0.08925,0.04675,0.0217499999999999,0.014
Kill Me Three Times (2014),0.8867499999999999,0.59375,0.66225,0.63775,0.89975,0.731,0.731,0.8895,0.4185,0.64825,0.4185,0.477,0.51575,0.428,0.885,0.4247499999999999,0.6425,0.3195,0.27,0.20575,0.68025,0.736,0.39825,0.4519999999999999,0.2095,0.1895,0.32275,0.093,0.3525,0.4395,0.37925,0.21125,0.11625,0.29525,0.22325,0.4865,0.22075,0.26975,0.10525,0.1355,0.16375,0.298,0.18125,0.406,0.217,0.173,0.89975,0.56875,0.14175,0.1917499999999999,0.09825,0.4357499999999999,0.2185,0.12375,0.11825,0.2304999999999999,0.1287499999999999,0.06,0.24075,0.1967499999999999,0.09075,0.293,0.12125,0.2875,0.0989999999999999,0.08,0.123,0.2774999999999999,0.2135,0.0464999999999999,0.10975,0.04525,0.0915,0.1352499999999999,0.0999999999999999,0.2017499999999999,0.2234999999999999,0.1074999999999999,0.04425,0.0359999999999999,0.24875,0.176,0.1365,0.0747499999999999,0.474,0.08675,0.5055,0.1029999999999999,0.155,0.09125,0.0737499999999999,0.0745,0.0489999999999999,0.0574999999999999,0.0905,0.09725,0.0857499999999999,0.0404999999999999,0.05775,0.0464999999999999,0.0615,0.0334999999999999,0.087,0.05675,0.05275,0.0469999999999999,0.147,0.0787499999999999,0.0782499999999999,0.0265,0.16725,0.0827499999999999,0.0795,0.0494999999999999,0.11325,0.0257499999999999,0.1004999999999999,0.03125,0.065,0.0712499999999999,0.05275,0.0755,0.04225,0.05875,0.064,0.05425,0.04875,0.0464999999999999,0.05925,0.0394999999999999,0.05925,0.0885,0.04825,0.067,0.0677499999999999,0.075,0.06175,0.7235,0.0705,0.05275,0.03725,0.0444999999999999,0.05525,0.0484999999999999,0.0479999999999999,0.2827499999999999,0.0519999999999999,0.03275,0.012
The Harvest (2013),0.67575,0.78925,0.699,0.56875,0.67625,0.67625,0.6065,0.59925,0.4579999999999999,0.67975,0.6065,0.78925,0.421,0.5495,0.3415,0.35375,0.78925,0.137,0.78925,0.1987499999999999,0.2435,0.6735,0.53725,0.10225,0.3195,0.118,0.27375,0.04325,0.381,0.20725,0.11225,0.1079999999999999,0.3672499999999999,0.1644999999999999,0.1267499999999999,0.149,0.1397499999999999,0.0632499999999999,0.36975,0.16275,0.473,0.3705,0.0802499999999999,0.1525,0.1405,0.2254999999999999,0.275,0.09525,0.12475,0.58075,0.0675,0.1405,0.1382499999999999,0.14075,0.14625,0.17075,0.0232499999999999,0.1054999999999999,0.09025,0.0747499999999999,0.31225,0.088,0.0905,0.09575,0.1725,0.1144999999999999,0.1357499999999999,0.05425,0.235,0.0232499999999999,0.1375,0.65525,0.16175,0.10225,0.10175,0.236,0.0865,0.04425,0.24625,0.0207499999999999,0.03575,0.137,0.0464999999999999,0.025,0.10825,0.1347499999999999,0.0404999999999999,0.0489999999999999,0.069,0.1689999999999999,0.0157499999999999,0.12475,0.0797499999999999,0.0657499999999999,0.079,0.0354999999999999,0.05425,0.10925,0.08675,0.189,0.52,0.0665,0.03,0.0252499999999999,0.2204999999999999,0.0379999999999999,0.061,0.0705,0.0237499999999999,0.016,0.1352499999999999,0.0479999999999999,0.0324999999999999,0.1134999999999999,0.12025,0.0265,0.0747499999999999,0.04425,0.2015,0.082,0.05975,0.0394999999999999,0.0195,0.06025,0.0217499999999999,0.06075,0.0374999999999999,0.0852499999999999,0.0122499999999999,0.04775,0.0499999999999999,0.10025,0.0627499999999999,0.08825,0.0655,0.0092499999999999,0.0329999999999999,0.12125,0.1129999999999999,0.0125,0.018,0.023,0.023,0.0409999999999999,0.025,0.0494999999999999,0.0245,0.02,0.0055
Mother's Day (2010),0.95425,0.623,0.8852500000000001,0.59075,0.95425,0.732,0.95425,0.92075,0.7969999999999999,0.51225,0.7907500000000001,0.527,0.51725,0.59,0.61075,0.59475,0.47775,0.66675,0.34575,0.45925,0.33825,0.56775,0.39875,0.524,0.38175,0.61125,0.2604999999999999,0.09,0.23575,0.2314999999999999,0.1604999999999999,0.36875,0.406,0.2475,0.24175,0.2855,0.344,0.25325,0.65125,0.3964999999999999,0.737,0.61325,0.1905,0.16125,0.1664999999999999,0.45825,0.1937499999999999,0.359,0.39175,0.84375,0.1307499999999999,0.24075,0.3075,0.0905,0.7835000000000001,0.05875,0.2314999999999999,0.3259999999999999,0.2015,0.31675,0.3085,0.0857499999999999,0.32575,0.1365,0.1957499999999999,0.2189999999999999,0.1689999999999999,0.10675,0.2965,0.17325,0.1845,0.04025,0.366,0.1609999999999999,0.1059999999999999,0.1257499999999999,0.1545,0.0615,0.9025,0.04075,0.0605,0.37575,0.1029999999999999,0.12475,0.091,0.2189999999999999,0.7235,0.0569999999999999,0.10125,0.3265,0.03925,0.1382499999999999,0.061,0.0842499999999999,0.084,0.04425,0.065,0.09425,0.3675,0.12225,0.4385,0.0662499999999999,0.05075,0.06,0.08975,0.03875,0.21925,0.0994999999999999,0.0702499999999999,0.0645,0.0715,0.0722499999999999,0.0802499999999999,0.17025,0.0549999999999999,0.04075,0.15125,0.03575,0.086,0.084,0.0519999999999999,0.1917499999999999,0.0419999999999999,0.0469999999999999,0.155,0.23725,0.02,0.0915,0.28825,0.16325,0.04375,0.0755,0.0257499999999999,0.079,0.0265,0.0817499999999999,0.09575,0.088,0.1272499999999999,0.32825,0.1054999999999999,0.0682499999999999,0.0192499999999999,0.029,0.0449999999999999,0.1277499999999999,0.0165,0.0212499999999999,0.0389999999999999
Regression (2015),0.8979999999999999,0.7835000000000001,0.7949999999999999,0.7835000000000001,0.9765,0.94525,0.70825,0.63325,0.9765,0.44475,0.70825,0.59,0.529,0.45625,0.61,0.6525,0.31775,0.45275,0.43425,0.474,0.2234999999999999,0.3179999999999999,0.311,0.1992499999999999,0.36975,0.3545,0.30525,0.37825,0.594,0.6525,0.22925,0.3179999999999999,0.51325,0.22325,0.217,0.21025,0.412,0.2115,0.1382499999999999,0.6525,0.505,0.281,0.1405,0.20825,0.17825,0.1927499999999999,0.1972499999999999,0.3199999999999999,0.3984999999999999,0.2554999999999999,0.37925,0.1129999999999999,0.289,0.5395,0.11925,0.1265,0.1709999999999999,0.14275,0.1965,0.087,0.1639999999999999,0.25825,0.1425,0.2234999999999999,0.17075,0.18475,0.17075,0.03525,0.1372499999999999,0.089,0.1614999999999999,0.0752499999999999,0.26275,0.1495,0.122,0.086,0.0787499999999999,0.421,0.10675,0.04625,0.20375,0.0765,0.15875,0.16525,0.123,0.0685,0.05125,0.1049999999999999,0.0637499999999999,0.073,0.0615,0.0404999999999999,0.3754999999999999,0.73625,0.05725,0.146,0.37925,0.0725,0.1285,0.1965,0.0832499999999999,0.0212499999999999,0.0615,0.0959999999999999,0.0444999999999999,0.0444999999999999,0.05525,0.1307499999999999,0.06125,0.0549999999999999,0.0389999999999999,0.0632499999999999,0.0319999999999999,0.06225,0.0569999999999999,0.0875,0.04175,0.0549999999999999,0.73625,0.05025,0.09375,0.0404999999999999,0.0404999999999999,0.03875,0.0349999999999999,0.0359999999999999,0.04825,0.0399999999999999,0.0434999999999999,0.03625,0.0257499999999999,0.0687499999999999,0.0449999999999999,0.1875,0.0687499999999999,0.017,0.0657499999999999,0.0379999999999999,0.0662499999999999,0.0765,0.04975,0.0579999999999999,0.0192499999999999,0.0802499999999999,0.04475,0.04525,0.024,0.04225,0.0247499999999999
