movieId,independent film,betrayal,runaway,culture clash,wartime,good,fight scenes,weapons,islam,chase,mentor,original,drama,weird,sacrifice,catastrophe,prejudice,vengeance,fun movie,period piece,predictable,greed,dialogue,drinking,survival,melancholic,adaptation,first contact,surveillance,light,fantasy world,death,unlikely friendships,not funny,stereotypes,british,life & death,life philosophy,transformation,very funny,family,nudity (full frontal - brief),camp,teen movie,irish accent,pornography,alternate history,childhood,russian,underrated,desert,indians,computer animation,alter ego,classic car,absurd,doctors,island,hospital,dysfunctional family,california,ensemble cast,creativity,rebellion,too long,women,quirky,brothers,multiple storylines,foul language,pulp,prison,good music,awesome soundtrack,sexy,simple,queer,mad scientist,1930s,radio,new jersey,memory,nudity (topless - brief),blindness,internet,80s,interracial romance,writers,nudity (rear),race,notable nudity,small town,finnish,tokyo,kidnapping,bollywood,wilderness,oil,australia,farce,censorship,film noir,hotel,hunting,atheism,graphic novel,road movie,god,texas,immortality,trilogy,too short,best of 2005,buddy movie,time,san francisco,directorial debut,snakes,remake,new york city,potential oscar nom,made for tv,stoner movie,divorce,no plot,stand-up comedy,adoption,dreams,addiction,hip hop,cancer,ghosts/afterlife,lawyer,kick-butt women,unlikeable characters,workplace,fashion,robert downey jr,french,father daughter relationship,single father,los angeles,reality tv,goth,shopping,wine,homeless,prostitution,documentary
American Sniper (2014),0.97975,0.922,0.74575,0.922,0.97975,0.71675,0.7885,0.7885,0.9085,0.7885,0.8765000000000001,0.665,0.922,0.553,0.75925,0.71675,0.74575,0.719,0.4569999999999999,0.3375,0.51025,0.61625,0.4207499999999999,0.5005,0.58225,0.553,0.904,0.25175,0.3874999999999999,0.30125,0.3615,0.3774999999999999,0.3057499999999999,0.32625,0.45925,0.1335,0.5415,0.3335,0.3652499999999999,0.3125,0.4357499999999999,0.3299999999999999,0.22725,0.18025,0.183,0.25725,0.27325,0.1925,0.2564999999999999,0.2239999999999999,0.16025,0.1225,0.1495,0.2135,0.27475,0.27625,0.1952499999999999,0.137,0.31475,0.22125,0.22225,0.0574999999999999,0.1937499999999999,0.0847499999999999,0.1397499999999999,0.3265,0.151,0.31125,0.1124999999999999,0.3225,0.129,0.1307499999999999,0.092,0.0842499999999999,0.11775,0.2155,0.152,0.2485,0.073,0.1659999999999999,0.407,0.145,0.0702499999999999,0.20725,0.146,0.05275,0.09425,0.1235,0.0595,0.1124999999999999,0.131,0.09025,0.1535,0.085,0.0737499999999999,0.1064999999999999,0.1387499999999999,0.1912499999999999,0.0732499999999999,0.0725,0.2324999999999999,0.08775,0.085,0.2817499999999999,0.08775,0.2259999999999999,0.1134999999999999,0.10925,0.2294999999999999,0.0615,0.0647499999999999,0.1375,0.174,0.0935,0.0652499999999999,0.09325,0.0817499999999999,0.0339999999999999,0.0765,0.09825,0.0459999999999999,0.05725,0.0715,0.1049999999999999,0.0757499999999999,0.0765,0.15925,0.0817499999999999,0.0984999999999999,0.10175,0.12025,0.0247499999999999,0.0504999999999999,0.0282499999999999,0.1325,0.09225,0.061,0.1084999999999999,0.03825,0.0635,0.0579999999999999,0.079,0.122,0.03025,0.0394999999999999,0.03475,0.11325,0.04675,0.03475
Fury (2014),0.98025,0.94425,0.8647499999999999,0.94425,0.98025,0.80175,0.912,0.912,0.7642500000000001,0.912,0.66675,0.8025,0.94425,0.7922499999999999,0.80575,0.66825,0.63525,0.902,0.60725,0.65575,0.412,0.721,0.823,0.721,0.79175,0.677,0.353,0.412,0.4459999999999999,0.3545,0.26875,0.78775,0.4287499999999999,0.3472499999999999,0.5225,0.297,0.4872499999999999,0.392,0.376,0.3399999999999999,0.24375,0.375,0.24725,0.15125,0.294,0.3505,0.36275,0.1975,0.24625,0.2917499999999999,0.17775,0.1302499999999999,0.14825,0.2299999999999999,0.25875,0.46125,0.2012499999999999,0.1337499999999999,0.3005,0.2365,0.1357499999999999,0.3575,0.1684999999999999,0.1039999999999999,0.246,0.34775,0.197,0.2,0.23675,0.39275,0.15425,0.1714999999999999,0.27,0.175,0.187,0.17125,0.2095,0.32525,0.1475,0.0857499999999999,0.1564999999999999,0.1887499999999999,0.14175,0.155,0.1079999999999999,0.075,0.10525,0.1302499999999999,0.0812499999999999,0.10125,0.10025,0.12225,0.146,0.1735,0.0745,0.083,0.148,0.1094999999999999,0.0722499999999999,0.1109999999999999,0.1205,0.08925,0.14425,0.0944999999999999,0.138,0.39775,0.25325,0.138,0.086,0.09275,0.074,0.091,0.186,0.0925,0.1332499999999999,0.0645,0.11725,0.0777499999999999,0.0595,0.087,0.1445,0.0514999999999999,0.09775,0.0949999999999999,0.1059999999999999,0.0672499999999999,0.0682499999999999,0.0984999999999999,0.1079999999999999,0.1094999999999999,0.1014999999999999,0.0509999999999999,0.05025,0.03825,0.344,0.0667499999999999,0.0579999999999999,0.0842499999999999,0.0625,0.10225,0.05925,0.0984999999999999,0.06025,0.1307499999999999,0.0474999999999999,0.0424999999999999,0.0499999999999999,0.0637499999999999,0.03225
Stalingrad (2013),0.8975,0.657,0.49875,0.657,0.90425,0.8472500000000001,0.64075,0.5825,0.8102499999999999,0.5825,0.6105,0.8160000000000001,0.657,0.46325,0.4505,0.7505,0.4137499999999999,0.52325,0.64075,0.575,0.79,0.36,0.543,0.36,0.5685,0.3622499999999999,0.3325,0.742,0.10125,0.409,0.31425,0.63675,0.34075,0.3505,0.3774999999999999,0.30525,0.473,0.3205,0.3285,0.529,0.2375,0.21375,0.195,0.4095,0.10475,0.23975,0.3379999999999999,0.2885,0.96725,0.05525,0.4004999999999999,0.1099999999999999,0.15675,0.3235,0.141,0.353,0.18,0.21475,0.1004999999999999,0.26,0.10125,0.0454999999999999,0.1897499999999999,0.0845,0.1292499999999999,0.6145,0.3095,0.23075,0.1257499999999999,0.275,0.45375,0.14475,0.12025,0.05825,0.0857499999999999,0.20975,0.267,0.2985,0.1357499999999999,0.21125,0.573,0.17825,0.03225,0.0632499999999999,0.0775,0.1144999999999999,0.05925,0.2075,0.2544999999999999,0.03025,0.49775,0.293,0.183,0.14,0.0424999999999999,0.275,0.5505,0.1634999999999999,0.356,0.529,0.0712499999999999,0.0974999999999999,0.12175,0.076,0.1455,0.152,0.1074999999999999,0.0837499999999999,0.1245,0.11125,0.028,0.075,0.0305,0.0272499999999999,0.10675,0.085,0.2085,0.0459999999999999,0.0827499999999999,0.09075,0.03025,0.1287499999999999,0.0782499999999999,0.0875,0.1465,0.1019999999999999,0.1019999999999999,0.09625,0.08925,0.0994999999999999,0.05025,0.05375,0.0267499999999999,0.09125,0.32325,0.0519999999999999,0.1119999999999999,0.09225,0.0642499999999999,0.0494999999999999,0.0627499999999999,0.0319999999999999,0.17725,0.04425,0.0464999999999999,0.03125,0.04325,0.04775,0.0205
The Hunger Games: Mockingjay - Part 1 (2014),0.9855,0.532,0.70725,0.9855,0.91925,0.93725,0.9575,0.9575,0.9855,0.9575,0.9115,0.643,0.532,0.6785,0.56325,0.93725,0.45075,0.3532499999999999,0.41,0.0939999999999999,0.84625,0.395,0.60175,0.1377499999999999,0.938,0.4379999999999999,0.96475,0.7085,0.516,0.262,0.352,0.1997499999999999,0.186,0.3914999999999999,0.1435,0.1124999999999999,0.214,0.32525,0.35775,0.257,0.345,0.172,0.11125,0.8425,0.129,0.1892499999999999,0.1004999999999999,0.1594999999999999,0.05725,0.17475,0.05225,0.04825,0.2465,0.3095,0.1689999999999999,0.17525,0.0805,0.10575,0.15925,0.15425,0.0627499999999999,0.0399999999999999,0.23575,0.966,0.1555,0.3655,0.16575,0.12025,0.0652499999999999,0.04775,0.12325,0.0815,0.09575,0.1114999999999999,0.10475,0.16425,0.147,0.0677499999999999,0.03875,0.04825,0.1094999999999999,0.1034999999999999,0.0235,0.0959999999999999,0.145,0.0414999999999999,0.062,0.1684999999999999,0.04825,0.067,0.0464999999999999,0.05975,0.04925,0.0642499999999999,0.0464999999999999,0.0852499999999999,0.082,0.04225,0.0404999999999999,0.0632499999999999,0.05825,0.0847499999999999,0.1064999999999999,0.0379999999999999,0.0772499999999999,0.0657499999999999,0.072,0.08625,0.0314999999999999,0.21075,0.859,0.22725,0.0369999999999999,0.0272499999999999,0.0389999999999999,0.0682499999999999,0.0499999999999999,0.0454999999999999,0.1109999999999999,0.04925,0.0329999999999999,0.10425,0.05625,0.06125,0.14675,0.0747499999999999,0.06225,0.05325,0.0915,0.0685,0.0692499999999999,0.0755,0.03575,0.0637499999999999,0.05025,0.0645,0.1892499999999999,0.11475,0.03625,0.05475,0.03825,0.0195,0.734,0.0625,0.0595,0.05225,0.04125,0.05625,0.0197499999999999
In the Heart of the Sea (2015),0.57875,0.9055,0.56375,0.66425,0.09625,0.8320000000000001,0.6855,0.6855,0.57875,0.9455,0.9055,0.8454999999999999,0.542,0.6715,0.56375,0.715,0.57875,0.576,0.4337499999999999,0.4044999999999999,0.5775,0.66425,0.46975,0.4277499999999999,0.953,0.6715,0.7555000000000001,0.5775,0.362,0.55775,0.32525,0.59575,0.3525,0.353,0.24725,0.181,0.3105,0.3652499999999999,0.4575,0.27475,0.26025,0.32425,0.0652499999999999,0.1262499999999999,0.407,0.209,0.23175,0.194,0.08925,0.1555,0.216,0.207,0.346,0.1895,0.141,0.11325,0.2905,0.39225,0.312,0.1957499999999999,0.133,0.16925,0.398,0.09325,0.1312499999999999,0.0905,0.1347499999999999,0.16725,0.11725,0.12275,0.1925,0.1709999999999999,0.1149999999999999,0.0489999999999999,0.0564999999999999,0.16725,0.10825,0.205,0.14325,0.0524999999999999,0.11275,0.255,0.05825,0.133,0.176,0.06,0.0712499999999999,0.22775,0.09,0.1569999999999999,0.0895,0.10325,0.0217499999999999,0.10475,0.10775,0.06075,0.3209999999999999,0.28125,0.0825,0.0595,0.133,0.078,0.0777499999999999,0.4905,0.1345,0.09225,0.1335,0.05725,0.0464999999999999,0.1942499999999999,0.10775,0.1377499999999999,0.05075,0.031,0.2604999999999999,0.09175,0.1069999999999999,0.0549999999999999,0.11225,0.05925,0.09775,0.0827499999999999,0.04725,0.0584999999999999,0.03625,0.07,0.0662499999999999,0.10625,0.0424999999999999,0.086,0.15875,0.1875,0.14325,0.0424999999999999,0.0702499999999999,0.0667499999999999,0.04475,0.0595,0.03625,0.1129999999999999,0.10575,0.04525,0.0579999999999999,0.04175,0.04975,0.03875,0.09775,0.0334999999999999,0.03025
"Water Diviner, The (2014)",0.9335,0.883,0.86775,0.7729999999999999,0.9335,0.8852500000000001,0.4145,0.2925,0.86775,0.41625,0.6625,0.8314999999999999,0.80375,0.6815,0.69325,0.66425,0.6625,0.502,0.27625,0.883,0.54125,0.4635,0.385,0.4635,0.66875,0.6815,0.4367499999999999,0.274,0.2135,0.309,0.25875,0.55175,0.4589999999999999,0.3735,0.2857499999999999,0.72225,0.21225,0.28725,0.22775,0.25775,0.4782499999999999,0.3854999999999999,0.1897499999999999,0.2294999999999999,0.38275,0.2264999999999999,0.2145,0.207,0.2244999999999999,0.2224999999999999,0.2095,0.23225,0.1689999999999999,0.09825,0.1765,0.1445,0.352,0.1785,0.24625,0.70275,0.17125,0.059,0.25775,0.11875,0.1114999999999999,0.27225,0.2012499999999999,0.3265,0.1104999999999999,0.21275,0.12425,0.146,0.14075,0.063,0.09175,0.27725,0.134,0.0735,0.2199999999999999,0.0835,0.148,0.2214999999999999,0.04225,0.24825,0.13,0.03275,0.172,0.2002499999999999,0.14075,0.0989999999999999,0.1669999999999999,0.1275,0.17175,0.092,0.198,0.089,0.17775,0.0215,0.8725,0.05925,0.0479999999999999,0.0802499999999999,0.38525,0.0217499999999999,0.10875,0.059,0.206,0.0685,0.15,0.04825,0.04625,0.1335,0.0627499999999999,0.0379999999999999,0.15625,0.079,0.495,0.0207499999999999,0.1069999999999999,0.04925,0.14325,0.0584999999999999,0.0524999999999999,0.11275,0.03825,0.0772499999999999,0.1845,0.08775,0.0414999999999999,0.0534999999999999,0.05425,0.0717499999999999,0.10825,0.0439999999999999,0.0439999999999999,0.0479999999999999,0.0559999999999999,0.05275,0.0712499999999999,0.0752499999999999,0.2264999999999999,0.04625,0.03375,0.0237499999999999,0.03,0.1599999999999999,0.03275,0.0514999999999999,0.0287499999999999
Flu (2013),0.631,0.74475,0.72325,0.74475,0.584,0.5555,0.91425,0.5235,0.8305,0.5235,0.631,0.589,0.8045,0.56175,0.631,0.8147500000000001,0.63625,0.517,0.31575,0.15875,0.91425,0.471,0.52875,0.48175,0.93625,0.4745,0.3245,0.8147500000000001,0.31625,0.27325,0.3165,0.2405,0.31925,0.30125,0.25325,0.1059999999999999,0.51825,0.3319999999999999,0.4665,0.56725,0.51125,0.21675,0.1624999999999999,0.399,0.0772499999999999,0.34975,0.4267499999999999,0.35575,0.0339999999999999,0.11825,0.206,0.17175,0.3309999999999999,0.118,0.1997499999999999,0.15225,0.21125,0.25925,0.134,0.33825,0.239,0.0474999999999999,0.15725,0.16375,0.08625,0.186,0.1887499999999999,0.1445,0.11025,0.0195,0.1435,0.0775,0.131,0.0677499999999999,0.118,0.3067499999999999,0.2764999999999999,0.1639999999999999,0.1064999999999999,0.04775,0.3375,0.09475,0.05325,0.0989999999999999,0.1669999999999999,0.0329999999999999,0.26325,0.1535,0.0845,0.0554999999999999,0.0285,0.1029999999999999,0.03125,0.1684999999999999,0.05075,0.0667499999999999,0.09525,0.0177499999999999,0.10025,0.061,0.4962499999999999,0.093,0.0915,0.0474999999999999,0.3219999999999999,0.0439999999999999,0.1109999999999999,0.0449999999999999,0.11625,0.05575,0.1014999999999999,0.09025,0.03325,0.0202499999999999,0.0187499999999999,0.10975,0.0672499999999999,0.3399999999999999,0.0344999999999999,0.0802499999999999,0.04925,0.0964999999999999,0.06125,0.067,0.1149999999999999,0.33575,0.03175,0.0414999999999999,0.0974999999999999,0.0539999999999999,0.0765,0.04725,0.03925,0.25775,0.0212499999999999,0.06,0.0125,0.0994999999999999,0.0245,0.208,0.3722499999999999,0.03925,0.14475,0.0122499999999999,0.39475,0.0272499999999999,0.03425,0.0549999999999999,0.279
Escobar: Paradise Lost (2014),0.7615000000000001,0.92525,0.802,0.92525,0.45525,0.87025,0.64775,0.52025,0.8712500000000001,0.93675,0.89175,0.7617499999999999,0.92525,0.7245,0.72175,0.5595,0.7615000000000001,0.8382499999999999,0.53475,0.47475,0.4669999999999999,0.7617499999999999,0.4415,0.42,0.8087500000000001,0.57425,0.38325,0.235,0.8147500000000001,0.596,0.3295,0.58675,0.2309999999999999,0.3655,0.14375,0.2375,0.4685,0.33625,0.23775,0.44725,0.5645,0.268,0.1925,0.60275,0.22475,0.51725,0.2115,0.15675,0.0339999999999999,0.278,0.063,0.2935,0.186,0.09675,0.17425,0.1545,0.4549999999999999,0.1915,0.47775,0.24775,0.133,0.0895,0.24,0.1664999999999999,0.09775,0.2604999999999999,0.1377499999999999,0.179,0.2925,0.38275,0.1977499999999999,0.33725,0.10175,0.10725,0.2085,0.1355,0.1154999999999999,0.0845,0.1495,0.0389999999999999,0.3455,0.2475,0.3309999999999999,0.05825,0.38175,0.24375,0.11475,0.402,0.45875,0.05625,0.24525,0.37475,0.0125,0.03175,0.5755,0.0647499999999999,0.2175,0.0132499999999999,0.23675,0.04925,0.06125,0.0825,0.133,0.0559999999999999,0.067,0.0329999999999999,0.141,0.05675,0.1357499999999999,0.0782499999999999,0.04425,0.1385,0.0687499999999999,0.0524999999999999,0.0519999999999999,0.0667499999999999,0.1064999999999999,0.0632499999999999,0.076,0.2219999999999999,0.1915,0.0227499999999999,0.0855,0.29925,0.25275,0.0645,0.04075,0.127,0.41125,0.28025,0.23125,0.0165,0.41825,0.06075,0.0282499999999999,0.05975,0.0319999999999999,0.0217499999999999,0.0257499999999999,0.14725,0.1525,0.05525,0.04625,0.2754999999999999,0.1267499999999999,0.0242499999999999,0.0805,0.0499999999999999,0.0232499999999999
The Hunger Games: Mockingjay - Part 2 (2015),0.982,0.538,0.61525,0.982,0.9185,0.902,0.895,0.8955,0.982,0.895,0.85225,0.749,0.506,0.74775,0.724,0.902,0.3325,0.40325,0.3452499999999999,0.086,0.8955,0.359,0.53025,0.128,0.8645,0.4147499999999999,0.95575,0.71825,0.5275,0.22375,0.36775,0.35275,0.25475,0.415,0.1285,0.139,0.207,0.2857499999999999,0.3189999999999999,0.2219999999999999,0.297,0.16825,0.10825,0.70975,0.1315,0.14125,0.08875,0.1725,0.0662499999999999,0.15225,0.04875,0.0459999999999999,0.1684999999999999,0.2015,0.22175,0.1455,0.0969999999999999,0.10575,0.146,0.1307499999999999,0.069,0.0989999999999999,0.1947499999999999,0.94025,0.23725,0.676,0.15925,0.091,0.0875,0.0379999999999999,0.12125,0.0672499999999999,0.09675,0.12175,0.0812499999999999,0.136,0.1292499999999999,0.082,0.03625,0.0394999999999999,0.1365,0.1574999999999999,0.0232499999999999,0.0852499999999999,0.1312499999999999,0.05825,0.06025,0.17375,0.0459999999999999,0.08675,0.0262499999999999,0.05675,0.03625,0.079,0.03425,0.0802499999999999,0.04675,0.1377499999999999,0.0384999999999999,0.05425,0.03625,0.0837499999999999,0.0974999999999999,0.04025,0.0514999999999999,0.031,0.0677499999999999,0.0424999999999999,0.027,0.1139999999999999,0.92525,0.28625,0.03175,0.021,0.05775,0.0667499999999999,0.04525,0.0564999999999999,0.0554999999999999,0.04475,0.0319999999999999,0.09525,0.05075,0.05625,0.0757499999999999,0.073,0.0685,0.04875,0.0725,0.0695,0.064,0.08875,0.03525,0.061,0.0404999999999999,0.0514999999999999,0.2375,0.071,0.0257499999999999,0.0489999999999999,0.04125,0.03125,0.50075,0.025,0.076,0.0444999999999999,0.04975,0.0454999999999999,0.0182499999999999
13 Hours (2016),0.91325,0.967,0.87375,0.8425,0.91325,0.63725,0.9575,0.9575,0.9155,0.9575,0.9785,0.5515,0.8425,0.5405,0.87375,0.70775,0.87375,0.60075,0.6475,0.4147499999999999,0.4629999999999999,0.6305,0.538,0.5405,0.7335,0.3924999999999999,0.71575,0.4205,0.63725,0.3097499999999999,0.3505,0.65125,0.2045,0.36175,0.35475,0.15675,0.41025,0.3085,0.27075,0.27125,0.2075,0.22375,0.0979999999999999,0.146,0.3545,0.17225,0.2564999999999999,0.1225,0.14275,0.22575,0.1624999999999999,0.1882499999999999,0.11675,0.2554999999999999,0.2022499999999999,0.16825,0.122,0.149,0.245,0.256,0.0959999999999999,0.48,0.1669999999999999,0.0915,0.17725,0.1535,0.12075,0.2927499999999999,0.155,0.10025,0.11525,0.1255,0.11725,0.0925,0.086,0.187,0.0925,0.0642499999999999,0.03925,0.067,0.1372499999999999,0.09375,0.0787499999999999,0.0885,0.1255,0.0479999999999999,0.0845,0.1084999999999999,0.0494999999999999,0.077,0.1164999999999999,0.0817499999999999,0.0815,0.08875,0.09175,0.0642499999999999,0.09725,0.2915,0.1034999999999999,0.05475,0.1285,0.0765,0.1245,0.0787499999999999,0.0544999999999999,0.11275,0.083,0.04125,0.0954999999999999,0.0449999999999999,0.062,0.0539999999999999,0.1104999999999999,0.04625,0.04575,0.061,0.05325,0.09125,0.04075,0.0939999999999999,0.0797499999999999,0.0409999999999999,0.04975,0.0665,0.0434999999999999,0.06025,0.062,0.05475,0.075,0.11675,0.1069999999999999,0.0807499999999999,0.0735,0.0272499999999999,0.0212499999999999,0.05375,0.0504999999999999,0.05025,0.04375,0.1004999999999999,0.0615,0.05075,0.04675,0.0364999999999999,0.0479999999999999,0.0369999999999999,0.04675,0.0369999999999999,0.0314999999999999
Battle For Sevastopol (2015),0.97925,0.87975,0.87975,0.87975,0.97925,0.7987500000000001,0.84325,0.84325,0.58725,0.84325,0.7717499999999999,0.6935,0.87975,0.64875,0.652,0.7987500000000001,0.4805,0.56125,0.61125,0.59325,0.369,0.7562500000000001,0.57125,0.59525,0.4695,0.72425,0.4735,0.31375,0.65,0.205,0.21625,0.68275,0.362,0.35675,0.2825,0.1907499999999999,0.409,0.2855,0.374,0.3087499999999999,0.15425,0.3532499999999999,0.3525,0.4962499999999999,0.1907499999999999,0.359,0.0755,0.24525,0.97675,0.1927499999999999,0.1387499999999999,0.43425,0.1689999999999999,0.587,0.51125,0.26425,0.1745,0.1014999999999999,0.4725,0.16525,0.214,0.1159999999999999,0.1735,0.1054999999999999,0.09325,0.17225,0.18,0.24825,0.093,0.4365,0.12325,0.21525,0.1275,0.31975,0.149,0.0772499999999999,0.37725,0.11225,0.3205,0.265,0.0797499999999999,0.3305,0.36375,0.0687499999999999,0.147,0.0737499999999999,0.11075,0.141,0.129,0.05075,0.4905,0.1375,0.1265,0.3625,0.279,0.1599999999999999,0.0685,0.03575,0.17525,0.21,0.09425,0.16825,0.356,0.029,0.0645,0.0494999999999999,0.34575,0.03075,0.073,0.15675,0.134,0.1084999999999999,0.3085,0.0167499999999999,0.1922499999999999,0.0404999999999999,0.0539999999999999,0.0262499999999999,0.03975,0.21225,0.04425,0.03375,0.04625,0.2229999999999999,0.0787499999999999,0.51275,0.09625,0.1285,0.05175,0.311,0.10075,0.0615,0.0717499999999999,0.04825,0.28075,0.1275,0.1485,0.0695,0.03775,0.0479999999999999,0.0979999999999999,0.0494999999999999,0.0885,0.0409999999999999,0.0389999999999999,0.1089999999999999,0.03075,0.0662499999999999,0.02
The Turkish Gambit (2005),0.8002499999999999,0.68775,0.59225,0.68775,0.8002499999999999,0.59975,0.54875,0.45925,0.57175,0.67825,0.518,0.8672500000000001,0.5445,0.90475,0.6585,0.4389999999999999,0.20625,0.38525,0.54875,0.685,0.45925,0.55525,0.4485,0.75125,0.09325,0.75125,0.93625,0.45925,0.9455,0.5075,0.282,0.375,0.4067499999999999,0.3429999999999999,0.2977499999999999,0.2485,0.25725,0.38175,0.1975,0.3429999999999999,0.3035,0.3179999999999999,0.66725,0.2574999999999999,0.493,0.182,0.09725,0.2475,0.9835,0.131,0.09,0.0747499999999999,0.27975,0.31475,0.1425,0.22475,0.0667499999999999,0.15,0.2405,0.127,0.2794999999999999,0.0665,0.27075,0.1154999999999999,0.0745,0.09075,0.37275,0.0732499999999999,0.15575,0.03025,0.28075,0.149,0.1275,0.1275,0.3269999999999999,0.1307499999999999,0.212,0.1977499999999999,0.39375,0.05075,0.0715,0.15525,0.476,0.195,0.09775,0.203,0.3365,0.2204999999999999,0.1245,0.22725,0.248,0.184,0.356,0.0574999999999999,0.0262499999999999,0.0637499999999999,0.069,0.0384999999999999,0.196,0.20525,0.05575,0.15475,0.24325,0.0185,0.1079999999999999,0.2925,0.3562499999999999,0.0255,0.05575,0.027,0.04025,0.03275,0.17325,0.03175,0.09175,0.0339999999999999,0.0832499999999999,0.017,0.03,0.0944999999999999,0.0227499999999999,0.11775,0.03825,0.0574999999999999,0.2584999999999999,0.70175,0.04525,0.0514999999999999,0.27225,0.0474999999999999,0.1024999999999999,0.03325,0.082,0.09275,0.0584999999999999,0.1104999999999999,0.0305,0.11125,0.1049999999999999,0.0667499999999999,0.0152499999999999,0.0544999999999999,0.0439999999999999,0.31325,0.0329999999999999,0.0182499999999999,0.0305,0.04675,0.0389999999999999
The Finest Hours (2016),0.85975,0.979,0.85975,0.747,0.377,0.758,0.7749999999999999,0.7769999999999999,0.73725,0.6295,0.985,0.6585,0.747,0.43425,0.85975,0.936,0.85975,0.391,0.3814999999999999,0.478,0.936,0.469,0.4885,0.2239999999999999,0.9285,0.3305,0.61475,0.936,0.4085,0.546,0.3219999999999999,0.2644999999999999,0.2415,0.353,0.217,0.2955,0.151,0.3405,0.33725,0.187,0.372,0.186,0.1272499999999999,0.1977499999999999,0.38525,0.1275,0.128,0.3017499999999999,0.14775,0.17775,0.1305,0.31575,0.52425,0.17525,0.12275,0.1134999999999999,0.24075,0.2199999999999999,0.22125,0.12375,0.2304999999999999,0.11725,0.2694999999999999,0.0354999999999999,0.08925,0.2279999999999999,0.1584999999999999,0.1505,0.11975,0.31525,0.23675,0.2329999999999999,0.0752499999999999,0.05175,0.0805,0.12375,0.1069999999999999,0.17925,0.1059999999999999,0.2965,0.1674999999999999,0.2194999999999999,0.0647499999999999,0.05475,0.2299999999999999,0.04525,0.084,0.1317499999999999,0.062,0.129,0.03075,0.2175,0.10475,0.0762499999999999,0.1164999999999999,0.04975,0.39225,0.52125,0.186,0.0605,0.0404999999999999,0.091,0.09725,0.1282499999999999,0.04075,0.05625,0.0979999999999999,0.05225,0.05875,0.04925,0.06075,0.09875,0.0339999999999999,0.03775,0.05225,0.0625,0.0529999999999999,0.04925,0.1119999999999999,0.0722499999999999,0.0344999999999999,0.067,0.0434999999999999,0.0569999999999999,0.05825,0.0662499999999999,0.0805,0.0717499999999999,0.0424999999999999,0.064,0.0905,0.04225,0.05625,0.0682499999999999,0.123,0.0865,0.1044999999999999,0.067,0.031,0.0895,0.0687499999999999,0.05325,0.023,0.0212499999999999,0.027,0.0429999999999999,0.1124999999999999,0.03275,0.0287499999999999
Eye in the Sky (2016),0.8240000000000001,0.91225,0.8,0.91225,0.8280000000000001,0.8320000000000001,0.5225,0.885,0.918,0.5225,0.50375,0.792,0.86775,0.91225,0.66575,0.66975,0.4675,0.4675,0.40325,0.37975,0.66975,0.7609999999999999,0.7842499999999999,0.62325,0.63075,0.4535,0.26925,0.66975,0.9635,0.32125,0.27325,0.5205,0.307,0.3335,0.41525,0.57025,0.3652499999999999,0.38325,0.3289999999999999,0.23025,0.3635,0.22375,0.1372499999999999,0.29325,0.1235,0.288,0.273,0.20525,0.11025,0.26525,0.156,0.09925,0.213,0.16575,0.26175,0.27125,0.24925,0.17275,0.2827499999999999,0.2035,0.1965,0.497,0.188,0.15325,0.1004999999999999,0.492,0.14375,0.1099999999999999,0.23775,0.14625,0.1089999999999999,0.0984999999999999,0.2204999999999999,0.0725,0.2624999999999999,0.186,0.1385,0.0732499999999999,0.0615,0.17575,0.16175,0.16025,0.0685,0.15325,0.2915,0.05775,0.17725,0.12275,0.0697499999999999,0.11075,0.0792499999999999,0.09175,0.0469999999999999,0.1972499999999999,0.14675,0.1049999999999999,0.173,0.2714999999999999,0.11125,0.1355,0.288,0.0915,0.17525,0.04275,0.2175,0.0615,0.0825,0.16225,0.0394999999999999,0.0429999999999999,0.04375,0.1185,0.0489999999999999,0.0449999999999999,0.06225,0.1252499999999999,0.1392499999999999,0.0817499999999999,0.0632499999999999,0.09975,0.0722499999999999,0.07,0.05875,0.10625,0.1265,0.0722499999999999,0.1215,0.0832499999999999,0.0802499999999999,0.09725,0.09125,0.04425,0.20375,0.09625,0.067,0.1997499999999999,0.0655,0.04275,0.04375,0.1765,0.0595,0.03825,0.10925,0.0257499999999999,0.085,0.0677499999999999,0.04325,0.072,0.0359999999999999
