movieId,betrayal,chase,fight scenes,vengeance,weapons,culture clash,good,original,fun movie,weird,greed,dialogue,drama,runaway,surveillance,melancholic,mentor,catastrophe,predictable,independent film,light,pornography,drinking,adaptation,first contact,life philosophy,very funny,death,classic car,sexy,fantasy world,survival,not funny,kidnapping,creativity,underrated,pulp,sacrifice,unlikely friendships,alter ego,life & death,transformation,nudity (full frontal - brief),quirky,absurd,family,childhood,stereotypes,british,period piece,irish accent,islam,dysfunctional family,teen movie,nudity (topless - brief),hospital,prejudice,multiple storylines,california,computer animation,hotel,foul language,good music,awesome soundtrack,memory,film noir,writers,simple,women,doctors,prison,blindness,kick-butt women,queer,buddy movie,80s,notable nudity,internet,addiction,tokyo,farce,road movie,brothers,hunting,no plot,new jersey,bollywood,alternate history,los angeles,small town,nudity (rear),directorial debut,mad scientist,wilderness,graphic novel,wartime,russian,camp,san francisco,island,too long,new york city,hip hop,divorce,ensemble cast,desert,trilogy,censorship,lawyer,french,immortality,indians,remake,snakes,best of 2005,potential oscar nom,dreams,1930s,race,unlikeable characters,stoner movie,prostitution,texas,workplace,oil,interracial romance,rebellion,stand-up comedy,atheism,shopping,ghosts/afterlife,father daughter relationship,cancer,adoption,robert downey jr,australia,time,goth,fashion,finnish,homeless,made for tv,wine,too short,god,radio,reality tv,single father,documentary
Boy Wonder (2010),0.8815,0.7649999999999999,0.50975,0.97825,0.4399999999999999,0.7575000000000001,0.8162499999999999,0.8162499999999999,0.49375,0.8975,0.8975,0.8140000000000001,0.6625,0.7949999999999999,0.7617499999999999,0.5625,0.67325,0.79175,0.4519999999999999,0.4355,0.3465,0.5675,0.3874999999999999,0.3672499999999999,0.33675,0.4275,0.51925,0.151,0.57175,0.2897499999999999,0.3672499999999999,0.18575,0.351,0.4945,0.2075,0.37625,0.186,0.21975,0.4187499999999999,0.50975,0.3165,0.2895,0.3405,0.2345,0.493,0.5225,0.2927499999999999,0.3555,0.24875,0.1337499999999999,0.4975,0.1305,0.2274999999999999,0.4535,0.2835,0.14775,0.29825,0.209,0.24475,0.3007499999999999,0.15275,0.297,0.123,0.123,0.24175,0.43125,0.125,0.20975,0.25225,0.11675,0.1825,0.20825,0.0815,0.1967499999999999,0.199,0.03475,0.41625,0.2594999999999999,0.118,0.078,0.16375,0.18425,0.1624999999999999,0.08825,0.20925,0.285,0.26325,0.1054999999999999,0.04025,0.2475,0.20425,0.18375,0.05925,0.147,0.2465,0.059,0.431,0.04575,0.1367499999999999,0.4449999999999999,0.14,0.213,0.549,0.09225,0.04175,0.0247499999999999,0.0762499999999999,0.0687499999999999,0.17425,0.09775,0.04125,0.2694999999999999,0.24625,0.0215,0.3754999999999999,0.26275,0.217,0.0632499999999999,0.0195,0.073,0.0429999999999999,0.0469999999999999,0.0354999999999999,0.0379999999999999,0.022,0.18725,0.1124999999999999,0.0939999999999999,0.199,0.0667499999999999,0.04525,0.3045,0.0285,0.25275,0.3265,0.14225,0.03975,0.09175,0.0642499999999999,0.063,0.09925,0.02975,0.0544999999999999,0.0662499999999999,0.0564999999999999,0.0272499999999999,0.03075,0.14175,0.026
Grand Piano (2013),0.95875,0.798,0.70725,0.6,0.70725,0.95875,0.83725,0.8799999999999999,0.798,0.95875,0.687,0.7889999999999999,0.6785,0.66725,0.83725,0.62025,0.82725,0.7562500000000001,0.7562500000000001,0.27025,0.63425,0.46875,0.29125,0.4575,0.7562500000000001,0.31575,0.20525,0.58425,0.212,0.67275,0.368,0.58225,0.3225,0.3359999999999999,0.597,0.409,0.34375,0.44325,0.2319999999999999,0.64075,0.31625,0.308,0.2654999999999999,0.3007499999999999,0.4649999999999999,0.376,0.2299999999999999,0.30925,0.373,0.384,0.22225,0.182,0.23125,0.1054999999999999,0.3309999999999999,0.207,0.10775,0.15225,0.26175,0.3774999999999999,0.38875,0.67175,0.51275,0.1679999999999999,0.2095,0.15725,0.3485,0.09125,0.1735,0.38775,0.15075,0.36775,0.2925,0.2524999999999999,0.0687499999999999,0.1995,0.1604999999999999,0.245,0.0797499999999999,0.10675,0.11875,0.0725,0.076,0.03225,0.16775,0.1362499999999999,0.10125,0.1345,0.10075,0.2007499999999999,0.388,0.10625,0.3005,0.09825,0.1327499999999999,0.132,0.1124999999999999,0.1345,0.199,0.1654999999999999,0.26025,0.10825,0.09825,0.1875,0.082,0.1129999999999999,0.1392499999999999,0.071,0.1195,0.04425,0.092,0.0999999999999999,0.25925,0.1292499999999999,0.11875,0.23925,0.08625,0.11775,0.0825,0.26425,0.0662499999999999,0.0564999999999999,0.1099999999999999,0.156,0.0584999999999999,0.123,0.0685,0.10625,0.2125,0.0429999999999999,0.05125,0.15875,0.0554999999999999,0.05625,0.1855,0.09075,0.1535,0.0265,0.0504999999999999,0.029,0.0295,0.04725,0.0715,0.27625,0.0647499999999999,0.2155,0.0584999999999999,0.11975,0.0479999999999999
"Equalizer, The (2014)",0.95575,0.9815,0.9815,0.98925,0.9815,0.92625,0.742,0.62725,0.918,0.732,0.92625,0.9235,0.721,0.623,0.7902499999999999,0.744,0.8945000000000001,0.69725,0.499,0.24775,0.1895,0.4287499999999999,0.51675,0.354,0.276,0.50225,0.2279999999999999,0.242,0.50625,0.1362499999999999,0.31425,0.53475,0.3592499999999999,0.263,0.3582499999999999,0.28125,0.40925,0.39675,0.2135,0.7355,0.3602499999999999,0.31925,0.1535,0.1535,0.25325,0.14475,0.14125,0.247,0.127,0.1114999999999999,0.3037499999999999,0.10475,0.09925,0.1614999999999999,0.1104999999999999,0.3205,0.14,0.11575,0.1535,0.1352499999999999,0.14825,0.2887499999999999,0.218,0.218,0.1185,0.09825,0.1345,0.1985,0.16875,0.0944999999999999,0.11575,0.2007499999999999,0.17625,0.1317499999999999,0.18275,0.12375,0.1535,0.128,0.137,0.1614999999999999,0.0519999999999999,0.16075,0.11825,0.18275,0.10075,0.17175,0.0787499999999999,0.10275,0.10425,0.10725,0.0777499999999999,0.0672499999999999,0.072,0.0865,0.2435,0.093,0.7235,0.0717499999999999,0.0845,0.0727499999999999,0.25825,0.11225,0.1252499999999999,0.11625,0.04825,0.0409999999999999,0.125,0.1064999999999999,0.0805,0.04025,0.12425,0.072,0.0772499999999999,0.0595,0.1962499999999999,0.1285,0.0787499999999999,0.06,0.0707499999999999,0.1475,0.0677499999999999,0.43225,0.0454999999999999,0.23775,0.31325,0.0554999999999999,0.0389999999999999,0.0647499999999999,0.05225,0.137,0.0627499999999999,0.071,0.1049999999999999,0.0715,0.31475,0.0339999999999999,0.05775,0.0544999999999999,0.0687499999999999,0.0459999999999999,0.0807499999999999,0.04625,0.0665,0.11125,0.03175,0.04325,0.0627499999999999,0.0762499999999999,0.023
"Purge: Anarchy, The (2014)",0.9185,0.7145,0.7145,0.9185,0.7145,0.89775,0.936,0.7749999999999999,0.403,0.89775,0.89775,0.42025,0.89775,0.89775,0.48775,0.2917499999999999,0.4835,0.614,0.936,0.547,0.35475,0.1745,0.297,0.27025,0.6945,0.3844999999999999,0.3035,0.7542500000000001,0.26675,0.0855,0.263,0.92775,0.3047499999999999,0.2985,0.4895,0.1335,0.15725,0.38775,0.10325,0.15075,0.3652499999999999,0.27325,0.28,0.153,0.49375,0.57225,0.11025,0.547,0.0772499999999999,0.0564999999999999,0.11425,0.547,0.1952499999999999,0.311,0.0329999999999999,0.4305,0.35875,0.17325,0.1649999999999999,0.1962499999999999,0.14725,0.07,0.0825,0.0374999999999999,0.1034999999999999,0.0825,0.25625,0.1725,0.33475,0.135,0.0752499999999999,0.138,0.0875,0.1347499999999999,0.0429999999999999,0.068,0.0697499999999999,0.259,0.10975,0.0822499999999999,0.11775,0.392,0.0969999999999999,0.1735,0.11925,0.1659999999999999,0.11075,0.1154999999999999,0.32725,0.1039999999999999,0.05325,0.05975,0.144,0.08,0.10525,0.25175,0.0559999999999999,0.10875,0.063,0.1415,0.085,0.0685,0.1322499999999999,0.1907499999999999,0.132,0.0959999999999999,0.129,0.069,0.03025,0.0287499999999999,0.136,0.062,0.0847499999999999,0.0662499999999999,0.0329999999999999,0.0792499999999999,0.09325,0.05575,0.1285,0.2554999999999999,0.1129999999999999,0.0627499999999999,0.0374999999999999,0.1099999999999999,0.0785,0.0574999999999999,0.1435,0.05975,0.0722499999999999,0.26125,0.0974999999999999,0.0792499999999999,0.0697499999999999,0.12025,0.0394999999999999,0.06075,0.0645,0.03675,0.1325,0.09,0.8580000000000001,0.03475,0.082,0.1134999999999999,0.066,0.0314999999999999,0.36775,0.09025,0.0225
"Suspect, The (Yong-eui-ja) (2013)",0.8262499999999999,0.983,0.983,0.93525,0.983,0.79375,0.8919999999999999,0.8925000000000001,0.78775,0.82175,0.562,0.68725,0.79375,0.73625,0.8027500000000001,0.85775,0.42225,0.4465,0.55625,0.68725,0.4245,0.4235,0.68725,0.57225,0.24925,0.51075,0.2194999999999999,0.66075,0.5655,0.4235,0.39275,0.2514999999999999,0.3665,0.0534999999999999,0.3904999999999999,0.4792499999999999,0.3097499999999999,0.412,0.309,0.8919999999999999,0.3964999999999999,0.27625,0.59975,0.33725,0.2274999999999999,0.6215,0.43625,0.149,0.2045,0.25475,0.1805,0.17725,0.2574999999999999,0.1402499999999999,0.4752499999999999,0.22775,0.2817499999999999,0.3692499999999999,0.3592499999999999,0.29,0.1629999999999999,0.04075,0.17825,0.17475,0.29725,0.4317499999999999,0.29,0.34775,0.2764999999999999,0.1735,0.09675,0.2415,0.51975,0.2165,0.03225,0.286,0.0842499999999999,0.14475,0.23675,0.37,0.4659999999999999,0.134,0.27175,0.11025,0.1114999999999999,0.15225,0.603,0.23625,0.0559999999999999,0.14975,0.1327499999999999,0.2279999999999999,0.2329999999999999,0.20825,0.4469999999999999,0.1345,0.0334999999999999,0.04675,0.0999999999999999,0.09125,0.25425,0.0875,0.16625,0.1387499999999999,0.05475,0.31825,0.2887499999999999,0.1835,0.2465,0.2239999999999999,0.27025,0.10225,0.04025,0.1885,0.20925,0.1139999999999999,0.10975,0.129,0.237,0.11425,0.04675,0.0735,0.11475,0.16675,0.0175,0.3,0.05175,0.08925,0.077,0.05125,0.04875,0.0632499999999999,0.05875,0.0725,0.14075,0.085,0.16575,0.2185,0.02,0.38625,0.10875,0.04325,0.1059999999999999,0.20525,0.0662499999999999,0.0637499999999999,0.0579999999999999,0.08625,0.21425
Sin City: A Dame to Kill For (2014),0.944,0.67425,0.9445,0.944,0.67425,0.683,0.8049999999999999,0.85975,0.4902499999999999,0.9055,0.65,0.68575,0.53525,0.538,0.23775,0.9055,0.48,0.5285,0.9445,0.533,0.4635,0.4832499999999999,0.533,0.51225,0.362,0.34075,0.2664999999999999,0.288,0.192,0.42125,0.396,0.53925,0.3525,0.0519999999999999,0.45225,0.23575,0.4175,0.2415,0.1569999999999999,0.4285,0.2544999999999999,0.25275,0.2654999999999999,0.56125,0.197,0.14675,0.131,0.1845,0.14125,0.134,0.10775,0.14275,0.17075,0.183,0.0797499999999999,0.10675,0.16775,0.7862499999999999,0.151,0.156,0.17675,0.09175,0.09975,0.09525,0.37525,0.6725,0.14075,0.1129999999999999,0.2025,0.09325,0.09425,0.1347499999999999,0.1347499999999999,0.1699999999999999,0.04875,0.0339999999999999,0.074,0.2135,0.146,0.29425,0.10025,0.14825,0.11925,0.03425,0.077,0.1987499999999999,0.11425,0.14975,0.21225,0.0999999999999999,0.065,0.11125,0.08675,0.066,0.94225,0.089,0.0419999999999999,0.1357499999999999,0.0645,0.091,0.181,0.085,0.1084999999999999,0.09925,0.25075,0.0939999999999999,0.258,0.092,0.0267499999999999,0.0662499999999999,0.2304999999999999,0.091,0.142,0.05425,0.8605,0.04225,0.10475,0.067,0.0702499999999999,0.32125,0.0695,0.1335,0.078,0.0767499999999999,0.0454999999999999,0.04275,0.05175,0.08,0.061,0.0615,0.0494999999999999,0.0474999999999999,0.05475,0.04075,0.10275,0.0677499999999999,0.128,0.065,0.05925,0.1415,0.182,0.061,0.0314999999999999,0.15375,0.0489999999999999,0.0354999999999999,0.0424999999999999,0.0295,0.0287499999999999
"Guest, The (2014)",0.979,0.84375,0.84375,0.8547499999999999,0.84375,0.979,0.91975,0.8947499999999999,0.60175,0.979,0.7945,0.8665,0.8282499999999999,0.8665,0.91975,0.88425,0.583,0.52175,0.56375,0.61775,0.3035,0.68925,0.3695,0.27525,0.56375,0.29825,0.2264999999999999,0.3732499999999999,0.42025,0.3814999999999999,0.16575,0.4495,0.362,0.4257499999999999,0.33625,0.4345,0.4327499999999999,0.24875,0.22725,0.271,0.21575,0.22825,0.1995,0.6295,0.2624999999999999,0.7065,0.45025,0.2495,0.182,0.10475,0.20775,0.1875,0.66225,0.491,0.29825,0.1815,0.10875,0.1877499999999999,0.24775,0.092,0.203,0.29325,0.61775,0.63775,0.1282499999999999,0.1905,0.3405,0.148,0.1835,0.135,0.0855,0.16425,0.2025,0.1649999999999999,0.10225,0.623,0.0954999999999999,0.286,0.24575,0.09275,0.0682499999999999,0.129,0.2209999999999999,0.1967499999999999,0.27875,0.1262499999999999,0.0999999999999999,0.14325,0.0855,0.23875,0.05175,0.17575,0.144,0.1927499999999999,0.0832499999999999,0.082,0.03825,0.19,0.0534999999999999,0.0519999999999999,0.082,0.0715,0.1755,0.10675,0.1205,0.0727499999999999,0.0705,0.0797499999999999,0.05175,0.0414999999999999,0.03725,0.0705,0.0245,0.05425,0.1327499999999999,0.27475,0.09825,0.0404999999999999,0.079,0.1785,0.1245,0.04775,0.1262499999999999,0.0665,0.074,0.0504999999999999,0.04625,0.0855,0.09175,0.03275,0.0232499999999999,0.09625,0.0672499999999999,0.2105,0.0685,0.2012499999999999,0.029,0.31425,0.0687499999999999,0.05125,0.0399999999999999,0.0795,0.0595,0.03,0.0632499999999999,0.05625,0.0615,0.06225,0.0314999999999999
"Walk Among the Tombstones, A (2014)",0.925,0.96525,0.96525,0.97825,0.96525,0.7882499999999999,0.908,0.725,0.59725,0.57375,0.7165,0.583,0.7882499999999999,0.65425,0.908,0.605,0.7777499999999999,0.51525,0.64125,0.15075,0.22775,0.3784999999999999,0.33225,0.88775,0.4772499999999999,0.2995,0.24025,0.368,0.31825,0.1347499999999999,0.3395,0.3429999999999999,0.37875,0.951,0.2135,0.3117499999999999,0.5885,0.22775,0.1704999999999999,0.2967499999999999,0.258,0.181,0.26275,0.2249999999999999,0.11675,0.3085,0.1589999999999999,0.2935,0.14125,0.1392499999999999,0.5135,0.11675,0.12375,0.1755,0.1649999999999999,0.3055,0.1365,0.1262499999999999,0.1425,0.14175,0.23025,0.28425,0.078,0.078,0.2155,0.32425,0.241,0.14325,0.2514999999999999,0.18175,0.1357499999999999,0.22975,0.089,0.127,0.184,0.0539999999999999,0.1992499999999999,0.33625,0.70825,0.0685,0.059,0.19,0.1029999999999999,0.13,0.17925,0.17575,0.0635,0.1175,0.1639999999999999,0.1169999999999999,0.17675,0.091,0.07,0.1295,0.075,0.0802499999999999,0.146,0.09025,0.0959999999999999,0.154,0.1215,0.5735,0.0647499999999999,0.21,0.03875,0.06175,0.11125,0.0642499999999999,0.11325,0.0454999999999999,0.0474999999999999,0.10725,0.1109999999999999,0.03925,0.0792499999999999,0.10175,0.0772499999999999,0.069,0.07,0.1785,0.09175,0.091,0.04575,0.0665,0.0484999999999999,0.0695,0.0319999999999999,0.0775,0.0857499999999999,0.0842499999999999,0.04675,0.0715,0.0539999999999999,0.10575,0.1295,0.04075,0.0339999999999999,0.0677499999999999,0.1149999999999999,0.05975,0.7125,0.0409999999999999,0.06025,0.0717499999999999,0.0595,0.0419999999999999,0.0374999999999999,0.0984999999999999,0.0275
Who Am I (Kein System Ist Sicher) (2014),0.97825,0.907,0.8165,0.796,0.8165,0.8932500000000001,0.9405,0.9155,0.907,0.8674999999999999,0.8932500000000001,0.8320000000000001,0.8932500000000001,0.8932500000000001,0.9405,0.8320000000000001,0.68725,0.85375,0.85375,0.39175,0.4127499999999999,0.37,0.39175,0.355,0.85375,0.3622499999999999,0.298,0.261,0.3335,0.188,0.52975,0.1962499999999999,0.395,0.17075,0.63475,0.2115,0.09525,0.31025,0.3087499999999999,0.37925,0.27475,0.206,0.34175,0.281,0.2,0.192,0.1445,0.411,0.28425,0.1435,0.3784999999999999,0.15925,0.125,0.32225,0.0954999999999999,0.12075,0.31875,0.23525,0.182,0.176,0.185,0.26525,0.513,0.345,0.3904999999999999,0.124,0.33225,0.15,0.1024999999999999,0.0964999999999999,0.152,0.1555,0.0787499999999999,0.21575,0.03325,0.0247499999999999,0.0812499999999999,0.8125,0.1609999999999999,0.1355,0.0852499999999999,0.0785,0.0732499999999999,0.0319999999999999,0.2314999999999999,0.16775,0.3375,0.1689999999999999,0.0554999999999999,0.1355,0.16675,0.14925,0.1225,0.09125,0.1342499999999999,0.94175,0.2095,0.064,0.05725,0.0905,0.0787499999999999,0.0725,0.2475,0.05725,0.31125,0.031,0.363,0.0842499999999999,0.0554999999999999,0.09775,0.07,0.0514999999999999,0.0324999999999999,0.02,0.0627499999999999,0.1545,0.1594999999999999,0.03675,0.189,0.1347499999999999,0.0775,0.04175,0.05225,0.066,0.0509999999999999,0.05375,0.4117499999999999,0.0807499999999999,0.0632499999999999,0.019,0.15825,0.12225,0.0595,0.03125,0.11725,0.14675,0.257,0.0305,0.06175,0.14725,0.029,0.1034999999999999,0.0645,0.16125,0.09075,0.065,0.0474999999999999,0.0384999999999999,0.0464999999999999
John Wick (2014),0.949,0.9865,0.9865,0.97125,0.9865,0.7737499999999999,0.885,0.8302499999999999,0.95475,0.8180000000000001,0.6935,0.96775,0.7737499999999999,0.8520000000000001,0.8585,0.9755,0.843,0.73475,0.475,0.50425,0.40575,0.43525,0.513,0.3025,0.416,0.51675,0.3239999999999999,0.5035,0.74425,0.3375,0.34325,0.5635,0.3229999999999999,0.20625,0.3874999999999999,0.32825,0.3672499999999999,0.37575,0.27825,0.74375,0.3722499999999999,0.3269999999999999,0.1699999999999999,0.5125,0.509,0.265,0.1594999999999999,0.2264999999999999,0.22975,0.1317499999999999,0.394,0.16575,0.23075,0.14675,0.1282499999999999,0.24125,0.1659999999999999,0.18475,0.23125,0.14425,0.535,0.4245,0.44725,0.63875,0.153,0.34575,0.11675,0.372,0.1714999999999999,0.125,0.121,0.14925,0.21775,0.22425,0.2804999999999999,0.23225,0.11125,0.149,0.1985,0.2224999999999999,0.1385,0.1525,0.1545,0.26525,0.23125,0.24225,0.0792499999999999,0.1317499999999999,0.11275,0.1317499999999999,0.08675,0.257,0.122,0.1124999999999999,0.2744999999999999,0.084,0.42625,0.1175,0.0832499999999999,0.09775,0.23825,0.4379999999999999,0.1965,0.16625,0.123,0.121,0.3087499999999999,0.1019999999999999,0.05625,0.05125,0.135,0.0939999999999999,0.03625,0.15325,0.172,0.126,0.0702499999999999,0.0559999999999999,0.0974999999999999,0.09725,0.12325,0.0677499999999999,0.0847499999999999,0.078,0.16075,0.084,0.05725,0.083,0.0645,0.1882499999999999,0.0645,0.091,0.45375,0.08825,0.1064999999999999,0.082,0.09225,0.0569999999999999,0.0837499999999999,0.04875,0.07,0.04775,0.03075,0.0695,0.0687499999999999,0.03875,0.0662499999999999,0.0479999999999999,0.0235
Everly (2014),0.8775,0.9815,0.9815,0.917,0.9815,0.7629999999999999,0.544,0.7782500000000001,0.903,0.7025,0.37,0.6385,0.7629999999999999,0.69875,0.8422499999999999,0.4595,0.542,0.4405,0.725,0.2015,0.483,0.564,0.14625,0.25825,0.3712499999999999,0.3295,0.483,0.733,0.25825,0.68525,0.3115,0.7415,0.35975,0.52425,0.3345,0.11925,0.659,0.1619999999999999,0.2815,0.2584999999999999,0.3774999999999999,0.3219999999999999,0.23125,0.51925,0.7075,0.4595,0.0845,0.21075,0.1205,0.119,0.2329999999999999,0.1317499999999999,0.26525,0.249,0.09275,0.16725,0.1619999999999999,0.23525,0.1159999999999999,0.15625,0.15625,0.3379999999999999,0.0737499999999999,0.0845,0.0865,0.1225,0.2284999999999999,0.18475,0.18575,0.09675,0.0979999999999999,0.10425,0.151,0.1835,0.491,0.10125,0.502,0.122,0.066,0.18225,0.275,0.1119999999999999,0.12325,0.17075,0.2415,0.17075,0.127,0.1604999999999999,0.11925,0.12175,0.1664999999999999,0.067,0.297,0.28,0.1922499999999999,0.0827499999999999,0.0782499999999999,0.373,0.0499999999999999,0.11275,0.16525,0.18275,0.04975,0.3125,0.0685,0.11425,0.1365,0.0712499999999999,0.0225,0.063,0.0742499999999999,0.0822499999999999,0.2594999999999999,0.0529999999999999,0.0489999999999999,0.09475,0.0802499999999999,0.05675,0.0584999999999999,0.3107499999999999,0.2224999999999999,0.3067499999999999,0.05875,0.0827499999999999,0.091,0.064,0.0295,0.10925,0.0805,0.079,0.0285,0.1039999999999999,0.0732499999999999,0.29025,0.0227499999999999,0.0667499999999999,0.0394999999999999,0.0642499999999999,0.0235,0.0905,0.0449999999999999,0.05475,0.04375,0.03725,0.065,0.0469999999999999,0.10825,0.08625,0.015
The Connection (2014),0.89775,0.73625,0.73625,0.9615,0.73625,0.89775,0.8452500000000001,0.64775,0.489,0.89775,0.861,0.434,0.69875,0.63,0.909,0.8182499999999999,0.839,0.4742499999999999,0.38575,0.21875,0.49875,0.1302499999999999,0.4,0.5255,0.1912499999999999,0.4715,0.2857499999999999,0.36675,0.3139999999999999,0.089,0.40725,0.1922499999999999,0.33975,0.3475,0.44725,0.0815,0.2455,0.0707499999999999,0.32025,0.11425,0.31925,0.29925,0.197,0.1255,0.11275,0.67025,0.4105,0.16525,0.537,0.537,0.3037499999999999,0.10775,0.31275,0.263,0.023,0.17725,0.072,0.1845,0.1669999999999999,0.4105,0.086,0.0615,0.086,0.174,0.33275,0.15925,0.23725,0.22775,0.1004999999999999,0.32325,0.188,0.05275,0.04825,0.14275,0.0642499999999999,0.311,0.0215,0.199,0.143,0.06,0.32225,0.05625,0.2554999999999999,0.14075,0.02,0.0805,0.31325,0.1545,0.0414999999999999,0.0509999999999999,0.04375,0.0785,0.1455,0.0384999999999999,0.10625,0.2704999999999999,0.0484999999999999,0.0334999999999999,0.1865,0.08925,0.13,0.3395,0.183,0.2269999999999999,0.1024999999999999,0.0097499999999999,0.139,0.071,0.26575,0.69525,0.0672499999999999,0.10025,0.04325,0.04725,0.085,0.02,0.0652499999999999,0.177,0.16825,0.0255,0.0379999999999999,0.04125,0.069,0.0379999999999999,0.10825,0.21375,0.03125,0.15975,0.0379999999999999,0.2334999999999999,0.0285,0.2189999999999999,0.0275,0.0394999999999999,0.1375,0.012,0.0787499999999999,0.0389999999999999,0.03325,0.0132499999999999,0.0215,0.09625,0.0832499999999999,0.0725,0.03625,0.1515,0.09875,0.0494999999999999,0.0364999999999999
Rurouni Kenshin: Kyoto Inferno (2014),0.568,0.8380000000000001,0.94625,0.87025,0.8380000000000001,0.68275,0.676,0.84425,0.806,0.61275,0.4932499999999999,0.6085,0.676,0.676,0.502,0.61275,0.93825,0.4935,0.2564999999999999,0.568,0.38025,0.672,0.568,0.50875,0.26275,0.749,0.38025,0.17325,0.2754999999999999,0.1644999999999999,0.4295,0.23875,0.312,0.12225,0.4297499999999999,0.1755,0.29425,0.34675,0.37675,0.527,0.55525,0.25975,0.2314999999999999,0.4235,0.1465,0.419,0.4695,0.1967499999999999,0.187,0.3455,0.3455,0.155,0.4725,0.1574999999999999,0.082,0.15425,0.2907499999999999,0.383,0.10675,0.58575,0.0682499999999999,0.2075,0.20925,0.41925,0.0722499999999999,0.3249999999999999,0.1285,0.0775,0.66825,0.679,0.1815,0.3512499999999999,0.372,0.39075,0.11175,0.1555,0.1195,0.075,0.32725,0.46775,0.1257499999999999,0.1089999999999999,0.16925,0.11075,0.0847499999999999,0.15325,0.0984999999999999,0.10575,0.0295,0.14825,0.1387499999999999,0.218,0.20625,0.1947499999999999,0.36975,0.12025,0.0235,0.46175,0.2239999999999999,0.0964999999999999,0.1845,0.0539999999999999,0.0797499999999999,0.10975,0.16775,0.0767499999999999,0.5295,0.05275,0.0554999999999999,0.0319999999999999,0.11125,0.1185,0.0237499999999999,0.0394999999999999,0.16875,0.1669999999999999,0.1044999999999999,0.16825,0.07,0.0344999999999999,0.04775,0.1545,0.0795,0.0792499999999999,0.14375,0.12025,0.086,0.0752499999999999,0.05725,0.03575,0.32675,0.0949999999999999,0.059,0.2249999999999999,0.0895,0.1252499999999999,0.091,0.24175,0.11025,0.1397499999999999,0.12025,0.0964999999999999,0.2022499999999999,0.0524999999999999,0.0459999999999999,0.0314999999999999,0.22725,0.0677499999999999,0.1029999999999999
No Tears for the Dead (2014),0.9145,0.984,0.984,0.94975,0.984,0.9145,0.8500000000000001,0.67025,0.9045,0.644,0.9145,0.9465,0.63825,0.62375,0.8500000000000001,0.8827499999999999,0.5365,0.58725,0.59025,0.67275,0.5235,0.53225,0.67275,0.29925,0.52425,0.29425,0.4337499999999999,0.68375,0.4495,0.65575,0.16225,0.357,0.39075,0.1709999999999999,0.13,0.28225,0.30525,0.57725,0.4585,0.18025,0.6265,0.39375,0.1709999999999999,0.4297499999999999,0.3155,0.127,0.138,0.12225,0.0865,0.40425,0.17625,0.10125,0.33175,0.3399999999999999,0.062,0.304,0.1505,0.179,0.365,0.1599999999999999,0.3784999999999999,0.2634999999999999,0.191,0.0805,0.22125,0.1282499999999999,0.199,0.5225,0.562,0.12075,0.15675,0.0665,0.27325,0.1295,0.0235,0.3575,0.58575,0.083,0.031,0.3385,0.1967499999999999,0.04075,0.09275,0.359,0.4872499999999999,0.1049999999999999,0.8507499999999999,0.12025,0.55625,0.1275,0.3645,0.0672499999999999,0.132,0.063,0.0207499999999999,0.1545,0.0265,0.346,0.119,0.065,0.10425,0.15825,0.0167499999999999,0.34275,0.078,0.2907499999999999,0.0272499999999999,0.14825,0.3359999999999999,0.0544999999999999,0.1887499999999999,0.35075,0.0777499999999999,0.236,0.0265,0.282,0.0745,0.084,0.18275,0.1584999999999999,0.3904999999999999,0.1084999999999999,0.25875,0.11675,0.082,0.26575,0.0197499999999999,0.05075,0.0509999999999999,0.14325,0.0785,0.0549999999999999,0.0747499999999999,0.0569999999999999,0.0685,0.024,0.0374999999999999,0.08725,0.1272499999999999,0.35675,0.12,0.028,0.1564999999999999,0.0267499999999999,0.04775,0.0265,0.018,0.0429999999999999,0.0035
