movieId,fight scenes,chase,weapons,fun movie,original,predictable,vengeance,mentor,good,betrayal,catastrophe,dialogue,very funny,culture clash,runaway,light,first contact,weird,greed,life philosophy,melancholic,fantasy world,drama,not funny,surveillance,pornography,pulp,death,teen movie,adaptation,transformation,family,alter ego,buddy movie,classic car,sexy,stereotypes,life & death,creativity,80s,nudity (full frontal - brief),absurd,quirky,kidnapping,camp,independent film,childhood,unlikely friendships,farce,sacrifice,computer animation,drinking,women,california,hospital,writers,dysfunctional family,multiple storylines,internet,kick-butt women,los angeles,new jersey,mad scientist,underrated,notable nudity,hip hop,prison,irish accent,nudity (rear),road movie,queer,survival,awesome soundtrack,simple,remake,island,too long,prejudice,immortality,alternate history,islam,no plot,brothers,memory,russian,stand-up comedy,tokyo,blindness,doctors,hotel,nudity (topless - brief),race,new york city,addiction,film noir,small town,period piece,san francisco,shopping,good music,indians,trilogy,bollywood,foul language,british,desert,snakes,divorce,interracial romance,wartime,wilderness,stoner movie,dreams,too short,censorship,god,ghosts/afterlife,fashion,texas,hunting,adoption,unlikeable characters,workplace,ensemble cast,single father,reality tv,australia,directorial debut,finnish,graphic novel,cancer,robert downey jr,atheism,homeless,time,made for tv,1930s,father daughter relationship,oil,prostitution,lawyer,radio,potential oscar nom,goth,french,rebellion,wine,best of 2005,documentary
Alex Cross (2012),0.9285,0.9285,0.9285,0.8434999999999999,0.67675,0.81125,0.7529999999999999,0.4307499999999999,0.62075,0.616,0.62075,0.64375,0.27175,0.2825,0.2175,0.3235,0.5295,0.3055,0.2415,0.38275,0.20825,0.4625,0.2825,0.36875,0.4499999999999999,0.3175,0.54575,0.3472499999999999,0.38375,0.90825,0.4065,0.27425,0.2875,0.04225,0.17925,0.36375,0.22825,0.28525,0.2395,0.11525,0.1835,0.2055,0.1942499999999999,0.371,0.21725,0.1694999999999999,0.11875,0.1362499999999999,0.1114999999999999,0.1109999999999999,0.16675,0.1342499999999999,0.20425,0.0717499999999999,0.33525,0.3149999999999999,0.1967499999999999,0.1362499999999999,0.26425,0.138,0.068,0.11225,0.251,0.15175,0.148,0.0637499999999999,0.0905,0.2012499999999999,0.12425,0.06025,0.15575,0.1584999999999999,0.0687499999999999,0.0642499999999999,0.1365,0.0807499999999999,0.088,0.11225,0.11025,0.12,0.1694999999999999,0.12375,0.05375,0.10025,0.0805,0.06025,0.06075,0.15175,0.0875,0.0695,0.0695,0.0539999999999999,0.0984999999999999,0.0677499999999999,0.0954999999999999,0.0727499999999999,0.085,0.068,0.0974999999999999,0.0439999999999999,0.04575,0.0735,0.05175,0.0857499999999999,0.0847499999999999,0.05075,0.0414999999999999,0.0667499999999999,0.0795,0.0625,0.077,0.0549999999999999,0.08975,0.1564999999999999,0.083,0.09575,0.03425,0.03775,0.0334999999999999,0.0574999999999999,0.0755,0.4405,0.18475,0.03825,0.0454999999999999,0.198,0.02,0.0474999999999999,0.1164999999999999,0.0969999999999999,0.0767499999999999,0.24775,0.0712499999999999,0.0449999999999999,0.03525,0.1375,0.0295,0.04125,0.0215,0.0409999999999999,0.0242499999999999,0.0187499999999999,0.0245,0.0364999999999999,0.0187499999999999,0.05075,0.0349999999999999,0.0349999999999999,0.0137499999999999
"Man with the Iron Fists, The (2012)",0.9455,0.8734999999999999,0.8734999999999999,0.5045,0.74575,0.8125,0.7545,0.62125,0.635,0.7545,0.45775,0.647,0.2827499999999999,0.4235,0.4235,0.391,0.44325,0.8405,0.2604999999999999,0.42825,0.58,0.3175,0.22075,0.3105,0.1589999999999999,0.3582499999999999,0.4725,0.24,0.18,0.2935,0.2825,0.15575,0.244,0.0459999999999999,0.1795,0.3065,0.1385,0.20975,0.3015,0.10475,0.18475,0.3472499999999999,0.255,0.069,0.174,0.27575,0.187,0.1365,0.0925,0.0925,0.2827499999999999,0.0935,0.16625,0.0832499999999999,0.1099999999999999,0.193,0.18275,0.216,0.21325,0.211,0.04575,0.3165,0.15,0.1455,0.04325,0.92125,0.0657499999999999,0.09475,0.0817499999999999,0.078,0.1185,0.1009999999999999,0.17975,0.1024999999999999,0.087,0.0832499999999999,0.14075,0.127,0.0984999999999999,0.1074999999999999,0.0725,0.2654999999999999,0.27725,0.12475,0.073,0.0645,0.0825,0.09225,0.063,0.0615,0.08725,0.0647499999999999,0.0494999999999999,0.0652499999999999,0.09925,0.0695,0.1282499999999999,0.0305,0.0419999999999999,0.1932499999999999,0.0765,0.0404999999999999,0.09525,0.1159999999999999,0.092,0.0305,0.15125,0.0579999999999999,0.05375,0.0494999999999999,0.0675,0.09025,0.15475,0.05175,0.0999999999999999,0.32925,0.013,0.059,0.05375,0.0384999999999999,0.0504999999999999,0.22475,0.0817499999999999,0.0732499999999999,0.0215,0.05075,0.0705,0.209,0.1305,0.33025,0.05175,0.05475,0.067,0.03225,0.03,0.0652499999999999,0.0459999999999999,0.0265,0.0429999999999999,0.14375,0.0247499999999999,0.0242499999999999,0.0359999999999999,0.03875,0.0379999999999999,0.031,0.025,0.04175,0.0167499999999999
Stolen (2012),0.95575,0.95575,0.95575,0.859,0.6765,0.7865,0.725,0.52125,0.72175,0.61925,0.709,0.4197499999999999,0.28725,0.40275,0.54475,0.48575,0.62425,0.27375,0.46175,0.3685,0.21075,0.30025,0.31,0.37525,0.4135,0.25975,0.24975,0.31925,0.18175,0.2289999999999999,0.2229999999999999,0.26825,0.21775,0.209,0.2027499999999999,0.1599999999999999,0.1405,0.2847499999999999,0.18025,0.0677499999999999,0.203,0.20375,0.1897499999999999,0.972,0.1357499999999999,0.084,0.068,0.1445,0.09025,0.09925,0.133,0.078,0.11425,0.1044999999999999,0.1215,0.2185,0.2012499999999999,0.136,0.50375,0.409,0.0847499999999999,0.2027499999999999,0.1357499999999999,0.1664999999999999,0.086,0.0692499999999999,0.3375,0.1134999999999999,0.1922499999999999,0.121,0.1335,0.1372499999999999,0.05875,0.209,0.2835,0.1149999999999999,0.144,0.0817499999999999,0.074,0.12225,0.0732499999999999,0.1312499999999999,0.09575,0.0705,0.0964999999999999,0.0762499999999999,0.04475,0.09475,0.06025,0.0964999999999999,0.05375,0.088,0.08775,0.0344999999999999,0.1245,0.0499999999999999,0.06175,0.0625,0.10525,0.09375,0.05875,0.0429999999999999,0.0549999999999999,0.0647499999999999,0.12275,0.05325,0.08675,0.0539999999999999,0.0464999999999999,0.0359999999999999,0.0519999999999999,0.0725,0.0534999999999999,0.08825,0.0785,0.1054999999999999,0.063,0.0509999999999999,0.0605,0.05125,0.0715,0.31025,0.0524999999999999,0.0524999999999999,0.24775,0.0389999999999999,0.04525,0.0484999999999999,0.04375,0.0384999999999999,0.04375,0.09125,0.059,0.0569999999999999,0.0717499999999999,0.0439999999999999,0.0314999999999999,0.3299999999999999,0.029,0.04425,0.03625,0.0247499999999999,0.0282499999999999,0.0414999999999999,0.0215,0.028,0.0235,0.06125,0.0082499999999999
"Last Stand, The (2013)",0.99125,0.99125,0.99125,0.9335,0.664,0.61875,0.833,0.6365,0.85425,0.7565,0.56875,0.66425,0.3934999999999999,0.46825,0.38425,0.589,0.508,0.34125,0.46825,0.39475,0.34125,0.33825,0.3315,0.36875,0.3894999999999999,0.2395,0.4367499999999999,0.2955,0.1285,0.26775,0.352,0.1977499999999999,0.3135,0.203,0.42925,0.20475,0.1425,0.29025,0.2857499999999999,0.3535,0.23825,0.1624999999999999,0.20875,0.3145,0.15475,0.1084999999999999,0.4327499999999999,0.1897499999999999,0.1059999999999999,0.16875,0.1355,0.18625,0.16775,0.46075,0.174,0.16925,0.1574999999999999,0.17025,0.10925,0.16225,0.125,0.26725,0.1865,0.2965,0.15475,0.0812499999999999,0.1604999999999999,0.1094999999999999,0.15325,0.27425,0.11825,0.3159999999999999,0.10325,0.24825,0.118,0.15275,0.12025,0.1109999999999999,0.10625,0.138,0.1064999999999999,0.14,0.077,0.11175,0.0875,0.059,0.1337499999999999,0.1574999999999999,0.12325,0.08,0.05325,0.18275,0.1119999999999999,0.16575,0.0895,0.94375,0.1372499999999999,0.0524999999999999,0.0539999999999999,0.0534999999999999,0.072,0.0885,0.09175,0.1775,0.0825,0.2574999999999999,0.11825,0.09325,0.0454999999999999,0.09625,0.05775,0.0717499999999999,0.05325,0.0652499999999999,0.0665,0.082,0.03725,0.0964999999999999,0.173,0.0915,0.0772499999999999,0.1332499999999999,0.089,0.26925,0.0672499999999999,0.0489999999999999,0.0544999999999999,0.09275,0.03625,0.2229999999999999,0.0519999999999999,0.1235,0.0662499999999999,0.0369999999999999,0.06,0.0489999999999999,0.0404999999999999,0.05075,0.0954999999999999,0.0354999999999999,0.04475,0.0285,0.0349999999999999,0.026,0.0282499999999999,0.0202499999999999,0.03825,0.03025,0.0205
Parker (2013),0.9485,0.9485,0.9485,0.89425,0.59275,0.583,0.911,0.8425,0.65925,0.7955000000000001,0.5135,0.6135,0.2264999999999999,0.3209999999999999,0.35875,0.2175,0.401,0.2219999999999999,0.3209999999999999,0.3732499999999999,0.18675,0.289,0.1569999999999999,0.3712499999999999,0.4365,0.1915,0.35975,0.1932499999999999,0.14325,0.38575,0.27175,0.0865,0.392,0.14625,0.20625,0.2214999999999999,0.11575,0.25025,0.3385,0.031,0.1175,0.1795,0.1875,0.6495,0.0949999999999999,0.0944999999999999,0.0875,0.10975,0.0802499999999999,0.0702499999999999,0.1129999999999999,0.1164999999999999,0.175,0.0825,0.18425,0.141,0.1049999999999999,0.0675,0.27225,0.1159999999999999,0.0359999999999999,0.1257499999999999,0.0662499999999999,0.16075,0.08725,0.04825,0.087,0.081,0.0667499999999999,0.199,0.1064999999999999,0.1385,0.05175,0.10275,0.1355,0.0554999999999999,0.19,0.09225,0.084,0.10025,0.064,0.123,0.0712499999999999,0.0665,0.0747499999999999,0.0725,0.04225,0.0569999999999999,0.0494999999999999,0.1932499999999999,0.024,0.05525,0.1159999999999999,0.04875,0.1765,0.05175,0.091,0.0414999999999999,0.065,0.0484999999999999,0.063,0.0379999999999999,0.065,0.04675,0.14525,0.0404999999999999,0.03,0.1362499999999999,0.04625,0.0399999999999999,0.0414999999999999,0.0559999999999999,0.04525,0.0499999999999999,0.0409999999999999,0.05125,0.04775,0.0369999999999999,0.1362499999999999,0.06025,0.06075,0.236,0.0672499999999999,0.05125,0.0745,0.0737499999999999,0.03,0.0314999999999999,0.0509999999999999,0.0605,0.04425,0.11375,0.05075,0.079,0.0672499999999999,0.0434999999999999,0.03075,0.0454999999999999,0.0905,0.04775,0.04425,0.0217499999999999,0.0292499999999999,0.03125,0.0252499999999999,0.0227499999999999,0.03325,0.0489999999999999,0.0092499999999999
"Baytown Outlaws, The (2012)",0.90075,0.90075,0.90075,0.64225,0.59475,0.33125,0.955,0.6975,0.59775,0.955,0.4137499999999999,0.5175,0.309,0.4495,0.5115,0.1915,0.21275,0.56925,0.4495,0.361,0.297,0.2279999999999999,0.1709999999999999,0.3289999999999999,0.42625,0.2209999999999999,0.2155,0.181,0.091,0.184,0.1977499999999999,0.04175,0.58925,0.209,0.39925,0.2105,0.259,0.2264999999999999,0.3037499999999999,0.04875,0.1215,0.1535,0.2985,0.46375,0.0579999999999999,0.12025,0.1649999999999999,0.08725,0.0645,0.0785,0.11225,0.09275,0.074,0.0737499999999999,0.1114999999999999,0.1287499999999999,0.1079999999999999,0.1252499999999999,0.11275,0.133,0.05875,0.063,0.0579999999999999,0.0559999999999999,0.029,0.0314999999999999,0.0905,0.118,0.0265,0.36775,0.1154999999999999,0.1887499999999999,0.1555,0.1049999999999999,0.05425,0.13,0.0994999999999999,0.14325,0.0725,0.182,0.1599999999999999,0.0454999999999999,0.7305,0.04825,0.0569999999999999,0.0627499999999999,0.0939999999999999,0.1932499999999999,0.0584999999999999,0.0765,0.0167499999999999,0.04575,0.04575,0.213,0.076,0.1029999999999999,0.0837499999999999,0.0172499999999999,0.0185,0.0449999999999999,0.155,0.0314999999999999,0.0354999999999999,0.059,0.0519999999999999,0.0837499999999999,0.2005,0.029,0.0257499999999999,0.0444999999999999,0.0459999999999999,0.0715,0.0359999999999999,0.0257499999999999,0.04325,0.0369999999999999,0.02975,0.0277499999999999,0.071,0.0394999999999999,0.0359999999999999,0.17575,0.0292499999999999,0.05425,0.028,0.014,0.0792499999999999,0.12075,0.2955,0.30825,0.0275,0.0499999999999999,0.0539999999999999,0.04175,0.0339999999999999,0.03925,0.0277499999999999,0.0354999999999999,0.062,0.0404999999999999,0.0095,0.008,0.0165,0.0544999999999999,0.04325,0.0369999999999999,0.0145,0.1195,0.0055
Chinese Zodiac (Armour of God III) (CZ12) (2012),0.97925,0.8759999999999999,0.8759999999999999,0.6735,0.63025,0.4972499999999999,0.5545,0.4712499999999999,0.3994999999999999,0.3097499999999999,0.4445,0.4489999999999999,0.3155,0.2329999999999999,0.1997499999999999,0.28,0.26725,0.2977499999999999,0.202,0.3339999999999999,0.31475,0.40125,0.18575,0.3159999999999999,0.2885,0.311,0.137,0.23475,0.1495,0.3389999999999999,0.2644999999999999,0.14425,0.1119999999999999,0.073,0.152,0.1887499999999999,0.32825,0.267,0.3195,0.1149999999999999,0.23225,0.15975,0.2219999999999999,0.1395,0.132,0.202,0.2835,0.1925,0.08875,0.064,0.15125,0.1257499999999999,0.11675,0.0657499999999999,0.153,0.1154999999999999,0.15725,0.14075,0.14875,0.34225,0.03175,0.09175,0.0574999999999999,0.10375,0.076,0.0524999999999999,0.091,0.085,0.1252499999999999,0.17975,0.14525,0.06075,0.065,0.1942499999999999,0.0514999999999999,0.3067499999999999,0.249,0.11375,0.068,0.1382499999999999,0.08625,0.1139999999999999,0.0509999999999999,0.0667499999999999,0.1014999999999999,0.25125,0.15925,0.0745,0.071,0.071,0.0504999999999999,0.0434999999999999,0.0494999999999999,0.0519999999999999,0.0954999999999999,0.0394999999999999,0.1282499999999999,0.0305,0.0247499999999999,0.0974999999999999,0.089,0.0672499999999999,0.063,0.0314999999999999,0.0712499999999999,0.0399999999999999,0.05375,0.1069999999999999,0.079,0.079,0.09375,0.05625,0.076,0.1114999999999999,0.0645,0.19,0.09575,0.0885,0.05225,0.0384999999999999,0.0765,0.0434999999999999,0.0667499999999999,0.1619999999999999,0.079,0.03675,0.03625,0.0564999999999999,0.0647499999999999,0.0549999999999999,0.0544999999999999,0.0339999999999999,0.0657499999999999,0.018,0.0414999999999999,0.03175,0.09725,0.0474999999999999,0.03075,0.03675,0.03275,0.0267499999999999,0.03025,0.023,0.1225,0.04375,0.04675,0.025,0.0195
"Good Day to Die Hard, A (2013)",0.98825,0.98825,0.98825,0.861,0.6935,0.9795,0.7889999999999999,0.5455,0.7847500000000001,0.48275,0.7847500000000001,0.662,0.347,0.28075,0.2827499999999999,0.4525,0.7789999999999999,0.22525,0.28075,0.32175,0.22025,0.419,0.1987499999999999,0.35675,0.4135,0.1947499999999999,0.26625,0.2524999999999999,0.24025,0.2209999999999999,0.23275,0.2734999999999999,0.4649999999999999,0.0822499999999999,0.175,0.143,0.19,0.1902499999999999,0.1975,0.1109999999999999,0.123,0.24725,0.15075,0.17525,0.0959999999999999,0.1069999999999999,0.0817499999999999,0.1382499999999999,0.086,0.22075,0.1882499999999999,0.1845,0.1385,0.09575,0.1402499999999999,0.1892499999999999,0.205,0.1654999999999999,0.14325,0.181,0.0722499999999999,0.3125,0.0757499999999999,0.1059999999999999,0.12425,0.0717499999999999,0.2329999999999999,0.17375,0.0805,0.1069999999999999,0.1322499999999999,0.1257499999999999,0.0519999999999999,0.14625,0.1882499999999999,0.11625,0.2012499999999999,0.119,0.1262499999999999,0.1205,0.1069999999999999,0.25225,0.0857499999999999,0.1169999999999999,0.3692499999999999,0.0812499999999999,0.09125,0.08725,0.0949999999999999,0.14675,0.025,0.11025,0.1664999999999999,0.064,0.1124999999999999,0.0672499999999999,0.0752499999999999,0.0625,0.082,0.0787499999999999,0.1515,0.23175,0.0944999999999999,0.09575,0.15,0.0635,0.03625,0.0662499999999999,0.09675,0.067,0.0319999999999999,0.0605,0.06225,0.26275,0.03175,0.1982499999999999,0.0584999999999999,0.0702499999999999,0.0574999999999999,0.0182499999999999,0.0675,0.1992499999999999,0.04375,0.0574999999999999,0.36175,0.0564999999999999,0.022,0.03875,0.0379999999999999,0.06125,0.0787499999999999,0.05025,0.05725,0.0494999999999999,0.06125,0.04775,0.0344999999999999,0.1604999999999999,0.0529999999999999,0.05725,0.0344999999999999,0.0215,0.0267499999999999,0.0324999999999999,0.0242499999999999,0.03775,0.05325,0.0285,0.012
Universal Soldier: Day of Reckoning (2012),0.91575,0.91575,0.91575,0.8280000000000001,0.72775,0.8174999999999999,0.8665,0.4205,0.33875,0.7887500000000001,0.39475,0.67825,0.35675,0.4692499999999999,0.67825,0.35675,0.38175,0.6255,0.3764999999999999,0.37725,0.6255,0.289,0.4692499999999999,0.35075,0.2279999999999999,0.76525,0.54,0.4347499999999999,0.17475,0.3625,0.1955,0.3379999999999999,0.1654999999999999,0.4285,0.1629999999999999,0.651,0.1139999999999999,0.42,0.1392499999999999,0.3419999999999999,0.5085,0.21375,0.254,0.1564999999999999,0.205,0.15175,0.268,0.1765,0.09675,0.2534999999999999,0.1709999999999999,0.18675,0.3199999999999999,0.1285,0.4147499999999999,0.26975,0.3275,0.17075,0.09175,0.12225,0.0755,0.0579999999999999,0.11225,0.2887499999999999,0.54275,0.1445,0.09525,0.1664999999999999,0.405,0.128,0.1624999999999999,0.0747499999999999,0.072,0.1387499999999999,0.0584999999999999,0.078,0.1992499999999999,0.123,0.0695,0.1265,0.0885,0.09725,0.1735,0.50375,0.0939999999999999,0.2012499999999999,0.1149999999999999,0.1225,0.4495,0.0822499999999999,0.18475,0.0795,0.0845,0.1069999999999999,0.1114999999999999,0.11325,0.1335,0.0364999999999999,0.0795,0.05925,0.1619999999999999,0.0737499999999999,0.11125,0.0855,0.1064999999999999,0.06225,0.2664999999999999,0.1054999999999999,0.1154999999999999,0.059,0.06225,0.1995,0.1315,0.0595,0.651,0.1175,0.0464999999999999,0.026,0.1952499999999999,0.1069999999999999,0.09775,0.09725,0.04675,0.05225,0.026,0.03225,0.1094999999999999,0.0949999999999999,0.05125,0.1312499999999999,0.04475,0.0434999999999999,0.09175,0.0775,0.0277499999999999,0.11075,0.05125,0.0524999999999999,0.0319999999999999,0.1059999999999999,0.0319999999999999,0.04025,0.0852499999999999,0.0752499999999999,0.0324999999999999,0.1362499999999999,0.0185,0.05125,0.063
Snitch (2013),0.919,0.919,0.919,0.8234999999999999,0.64175,0.604,0.7345,0.63775,0.484,0.59575,0.484,0.38775,0.2135,0.5525,0.59975,0.18525,0.294,0.3095,0.5485,0.3745,0.2887499999999999,0.3209999999999999,0.68025,0.37075,0.3532499999999999,0.18325,0.3087499999999999,0.24175,0.214,0.175,0.24325,0.61825,0.17525,0.121,0.131,0.0715,0.3345,0.16825,0.141,0.0344999999999999,0.17125,0.092,0.1425,0.3325,0.0732499999999999,0.33275,0.1089999999999999,0.191,0.071,0.33275,0.146,0.1372499999999999,0.11175,0.179,0.23225,0.137,0.4335,0.1825,0.1952499999999999,0.06025,0.0474999999999999,0.28325,0.072,0.1659999999999999,0.14575,0.0584999999999999,0.6835,0.10425,0.0534999999999999,0.0959999999999999,0.1315,0.1114999999999999,0.0677499999999999,0.17375,0.0554999999999999,0.092,0.1079999999999999,0.33275,0.0414999999999999,0.078,0.1932499999999999,0.072,0.2945,0.061,0.127,0.0775,0.05825,0.0662499999999999,0.0969999999999999,0.04575,0.0479999999999999,0.15125,0.09275,0.71575,0.0842499999999999,0.1109999999999999,0.0772499999999999,0.1004999999999999,0.0275,0.05525,0.1402499999999999,0.04825,0.10875,0.2065,0.0777499999999999,0.04175,0.0707499999999999,0.1942499999999999,0.1004999999999999,0.0632499999999999,0.05075,0.09175,0.06175,0.0494999999999999,0.05525,0.0549999999999999,0.0237499999999999,0.0389999999999999,0.0735,0.0265,0.1149999999999999,0.0324999999999999,0.0549999999999999,0.0742499999999999,0.10875,0.04175,0.05825,0.05075,0.0529999999999999,0.0255,0.0717499999999999,0.1054999999999999,0.0712499999999999,0.1282499999999999,0.04775,0.09575,0.04375,0.0792499999999999,0.0215,0.03775,0.1325,0.031,0.0182499999999999,0.0237499999999999,0.0272499999999999,0.0464999999999999,0.0344999999999999,0.03325,0.03525
Pain & Gain (2013),0.4982499999999999,0.4982499999999999,0.4982499999999999,0.65275,0.68475,0.499,0.8992500000000001,0.9445,0.65275,0.93175,0.42925,0.3465,0.78,0.52775,0.37975,0.31375,0.21225,0.39975,0.7557499999999999,0.3502499999999999,0.37725,0.31725,0.3359999999999999,0.2754999999999999,0.1129999999999999,0.4385,0.1885,0.26075,0.1624999999999999,0.2907499999999999,0.1962499999999999,0.12175,0.18,0.29625,0.175,0.1775,0.264,0.3455,0.3125,0.0707499999999999,0.38425,0.3575,0.4555,0.7737499999999999,0.10525,0.2035,0.135,0.15475,0.4337499999999999,0.15325,0.1425,0.268,0.1335,0.18725,0.149,0.2234999999999999,0.16875,0.1312499999999999,0.2145,0.0595,0.04775,0.2835,0.085,0.1975,0.17925,0.184,0.1664999999999999,0.11625,0.04825,0.17825,0.1185,0.10275,0.11775,0.1124999999999999,0.04475,0.0725,0.1009999999999999,0.2035,0.03925,0.1089999999999999,0.2035,0.08,0.1395,0.3027499999999999,0.0717499999999999,0.0782499999999999,0.0697499999999999,0.0865,0.1149999999999999,0.0727499999999999,0.04525,0.0544999999999999,0.0642499999999999,0.4429999999999999,0.09425,0.09,0.091,0.0579999999999999,0.0652499999999999,0.11775,0.1009999999999999,0.0772499999999999,0.0747499999999999,0.1275,0.0722499999999999,0.04275,0.0374999999999999,0.0524999999999999,0.03875,0.0852499999999999,0.0767499999999999,0.3289999999999999,0.372,0.0364999999999999,0.1302499999999999,0.0762499999999999,0.0295,0.05225,0.09025,0.04325,0.05725,0.599,0.0672499999999999,0.0504999999999999,0.03425,0.05225,0.0647499999999999,0.0825,0.0732499999999999,0.0925,0.064,0.11875,0.0805,0.10275,0.0429999999999999,0.0419999999999999,0.03875,0.0647499999999999,0.03425,0.06075,0.0657499999999999,0.04325,0.06175,0.0364999999999999,0.0292499999999999,0.0305,0.03725,0.1099999999999999,0.0464999999999999
"Fast & Furious 6 (Fast and the Furious 6, The) (2013)",0.98725,0.98725,0.9885,0.93875,0.577,0.9885,0.533,0.5395,0.83375,0.4842499999999999,0.8009999999999999,0.74425,0.2835,0.2905,0.4205,0.5395,0.51675,0.259,0.2905,0.281,0.25575,0.29925,0.238,0.33425,0.3455,0.14725,0.1689999999999999,0.2264999999999999,0.28075,0.2465,0.4315,0.609,0.739,0.12125,0.536,0.2564999999999999,0.14925,0.2105,0.3475,0.0732499999999999,0.1029999999999999,0.275,0.1455,0.2947499999999999,0.09775,0.21975,0.26275,0.15125,0.07,0.24375,0.1574999999999999,0.21975,0.25775,0.189,0.15725,0.1674999999999999,0.1684999999999999,0.1679999999999999,0.1134999999999999,0.17675,0.17675,0.126,0.1245,0.1362499999999999,0.14975,0.2435,0.1034999999999999,0.10125,0.0964999999999999,0.259,0.126,0.26525,0.1342499999999999,0.20325,0.04875,0.18175,0.1995,0.0969999999999999,0.1594999999999999,0.08725,0.1034999999999999,0.3655,0.175,0.4485,0.146,0.0787499999999999,0.60625,0.0745,0.0605,0.1287499999999999,0.0255,0.6235,0.0797499999999999,0.06075,0.0755,0.04625,0.064,0.10825,0.0979999999999999,0.063,0.0579999999999999,0.22425,0.1215,0.0845,0.46975,0.05875,0.05725,0.0742499999999999,0.0737499999999999,0.0725,0.0384999999999999,0.0707499999999999,0.05775,0.11375,0.03275,0.0424999999999999,0.123,0.2017499999999999,0.0359999999999999,0.04225,0.0732499999999999,0.059,0.0762499999999999,0.26825,0.0672499999999999,0.0685,0.0349999999999999,0.0379999999999999,0.03275,0.05975,0.0605,0.1347499999999999,0.05175,0.04625,0.0384999999999999,0.0314999999999999,0.03075,0.0647499999999999,0.1069999999999999,0.03425,0.0394999999999999,0.026,0.03575,0.0202499999999999,0.0267499999999999,0.03225,0.04825,0.03575,0.0192499999999999
Redemption (Hummingbird) (2013),0.81575,0.7617499999999999,0.7617499999999999,0.741,0.631,0.4145,0.7545,0.56575,0.4579999999999999,0.7545,0.4317499999999999,0.56975,0.217,0.8792500000000001,0.34475,0.1947499999999999,0.244,0.3764999999999999,0.3225,0.303,0.3097499999999999,0.311,0.54725,0.36075,0.356,0.15675,0.175,0.20375,0.118,0.211,0.23225,0.1034999999999999,0.1094999999999999,0.0544999999999999,0.26825,0.0702499999999999,0.15075,0.33925,0.2017499999999999,0.05275,0.143,0.15225,0.1982499999999999,0.0964999999999999,0.04325,0.16625,0.0757499999999999,0.16525,0.0625,0.15875,0.1367499999999999,0.32175,0.1225,0.0544999999999999,0.1337499999999999,0.20625,0.11425,0.0964999999999999,0.1639999999999999,0.0399999999999999,0.0559999999999999,0.27375,0.0509999999999999,0.1009999999999999,0.1355,0.0715,0.0954999999999999,0.1275,0.0265,0.1119999999999999,0.14675,0.1175,0.0667499999999999,0.0677499999999999,0.04325,0.0494999999999999,0.0944999999999999,0.0792499999999999,0.0682499999999999,0.1029999999999999,0.0822499999999999,0.03525,0.0979999999999999,0.0915,0.11775,0.0959999999999999,0.0384999999999999,0.11725,0.0615,0.1074999999999999,0.0237499999999999,0.03325,0.0812499999999999,0.09675,0.125,0.0672499999999999,0.14,0.0237499999999999,0.1332499999999999,0.09975,0.0807499999999999,0.02975,0.0742499999999999,0.0815,0.82575,0.0255,0.019,0.10775,0.0737499999999999,0.2845,0.04125,0.05725,0.0529999999999999,0.03875,0.05775,0.06125,0.0635,0.05525,0.0369999999999999,0.02975,0.05675,0.1104999999999999,0.081,0.0262499999999999,0.1287499999999999,0.02,0.0529999999999999,0.11075,0.05325,0.03125,0.1009999999999999,0.0615,0.0822499999999999,0.9515,0.0647499999999999,0.0364999999999999,0.0459999999999999,0.0712499999999999,0.03625,0.3705,0.04925,0.023,0.0434999999999999,0.03075,0.022,0.0474999999999999,0.05075,0.03425,0.0247499999999999
