movieId,first contact,predictable,fight scenes,catastrophe,original,chase,weapons,survival,good,dialogue,weird,mad scientist,mentor,fantasy world,very funny,vengeance,greed,fun movie,surveillance,adaptation,transformation,runaway,light,family,not funny,life philosophy,betrayal,drama,culture clash,melancholic,pulp,camp,sacrifice,teen movie,computer animation,creativity,death,pornography,alter ego,life & death,internet,island,absurd,immortality,quirky,writers,stereotypes,nudity (full frontal - brief),sexy,god,remake,dysfunctional family,underrated,islam,childhood,desert,classic car,memory,doctors,independent film,women,unlikely friendships,multiple storylines,alternate history,california,farce,80s,hospital,snakes,new jersey,no plot,drinking,prejudice,nudity (rear),queer,simple,irish accent,too long,unlikeable characters,trilogy,road movie,race,too short,blindness,notable nudity,small town,atheism,awesome soundtrack,period piece,los angeles,new york city,tokyo,film noir,prison,dreams,indians,british,made for tv,time,wartime,kick-butt women,wilderness,stand-up comedy,hotel,hunting,nudity (topless - brief),san francisco,good music,russian,graphic novel,hip hop,reality tv,radio,shopping,kidnapping,bollywood,ghosts/afterlife,brothers,interracial romance,single father,stoner movie,workplace,ensemble cast,fashion,adoption,divorce,goth,oil,addiction,foul language,rebellion,censorship,finnish,directorial debut,australia,cancer,1930s,buddy movie,homeless,father daughter relationship,robert downey jr,texas,best of 2005,prostitution,wine,potential oscar nom,lawyer,french,documentary
Singularity (2017),0.9775,0.90675,0.74675,0.76125,0.8265,0.40125,0.40125,0.8835,0.61575,0.5315,0.33975,0.2524999999999999,0.67,0.581,0.5665,0.30025,0.4195,0.144,0.62125,0.23025,0.1865,0.24725,0.15325,0.38725,0.405,0.3269999999999999,0.26025,0.25975,0.25975,0.25,0.2714999999999999,0.10875,0.1079999999999999,0.4034999999999999,0.15625,0.1049999999999999,0.24925,0.3005,0.123,0.131,0.151,0.0832499999999999,0.404,0.3329999999999999,0.27125,0.487,0.34225,0.22525,0.3005,0.3215,0.1059999999999999,0.1967499999999999,0.0305,0.0852499999999999,0.0949999999999999,0.09275,0.3854999999999999,0.24025,0.0524999999999999,0.15225,0.28225,0.2985,0.179,0.14325,0.0529999999999999,0.1285,0.1159999999999999,0.074,0.0697499999999999,0.3159999999999999,0.1545,0.136,0.0885,0.32475,0.17925,0.22625,0.1054999999999999,0.14125,0.207,0.0685,0.23325,0.14875,0.0215,0.09875,0.18375,0.08875,0.1515,0.0564999999999999,0.1315,0.0747499999999999,0.0579999999999999,0.12225,0.11775,0.05925,0.10925,0.145,0.10325,0.061,0.09925,0.0702499999999999,0.08625,0.03175,0.078,0.04975,0.0359999999999999,0.0399999999999999,0.05525,0.0747499999999999,0.069,0.0707499999999999,0.18675,0.05775,0.04625,0.147,0.04675,0.0712499999999999,0.08925,0.075,0.0737499999999999,0.05325,0.14925,0.0707499999999999,0.0454999999999999,0.1967499999999999,0.11425,0.1372499999999999,0.0222499999999999,0.04475,0.0984999999999999,0.0705,0.0782499999999999,0.05225,0.0802499999999999,0.04825,0.0287499999999999,0.2264999999999999,0.05925,0.03725,0.065,0.09325,0.0379999999999999,0.0499999999999999,0.0285,0.0595,0.15975,0.05775,0.0202499999999999,0.0242499999999999,0.0172499999999999
Maze Runner: The Death Cure (2018),0.668,0.57925,0.8345,0.8005,0.6165,0.8345,0.8345,0.6685,0.8005,0.389,0.365,0.2774999999999999,0.7205,0.30525,0.374,0.377,0.2314999999999999,0.423,0.2714999999999999,0.40525,0.304,0.34575,0.26325,0.2877499999999999,0.32625,0.39,0.38375,0.215,0.312,0.312,0.184,0.16525,0.3974999999999999,0.63425,0.20775,0.23825,0.32925,0.23725,0.23425,0.25475,0.1362499999999999,0.2784999999999999,0.3117499999999999,0.203,0.1922499999999999,0.18375,0.17825,0.20375,0.1684999999999999,0.14325,0.1485,0.15725,0.28625,0.55525,0.211,0.3854999999999999,0.1915,0.2634999999999999,0.18275,0.09925,0.58475,0.31025,0.1144999999999999,0.1159999999999999,0.09225,0.10175,0.0787499999999999,0.16575,0.08,0.27575,0.146,0.2314999999999999,0.3037499999999999,0.19,0.22275,0.2025,0.1659999999999999,0.11425,0.0757499999999999,0.293,0.2345,0.14425,0.20575,0.176,0.43025,0.10475,0.073,0.09375,0.12325,0.0474999999999999,0.1099999999999999,0.0667499999999999,0.1357499999999999,0.12425,0.09775,0.1099999999999999,0.1975,0.0509999999999999,0.05875,0.2784999999999999,0.10275,0.1659999999999999,0.0954999999999999,0.1485,0.0857499999999999,0.04425,0.14375,0.0915,0.1215,0.0414999999999999,0.1367499999999999,0.152,0.073,0.14775,0.05425,0.0964999999999999,0.1574999999999999,0.1927499999999999,0.1335,0.137,0.073,0.0822499999999999,0.0765,0.21325,0.0712499999999999,0.0805,0.0409999999999999,0.05775,0.10225,0.081,0.10575,0.0645,0.0524999999999999,0.05475,0.10825,0.0775,0.0737499999999999,0.04525,0.10525,0.09525,0.11275,0.05825,0.0354999999999999,0.0637499999999999,0.093,0.0237499999999999,0.0574999999999999,0.04375,0.0434999999999999
Godzilla: Planet of the Monsters (2017),0.6425,0.6555,0.66,0.6775,0.76925,0.66,0.66,0.25025,0.6775,0.44175,0.4145,0.25525,0.61925,0.65475,0.66325,0.4792499999999999,0.4792499999999999,0.31975,0.33225,0.3884999999999999,0.27525,0.34975,0.42325,0.5245,0.3645,0.2624999999999999,0.33275,0.28525,0.28525,0.4379999999999999,0.2604999999999999,0.2289999999999999,0.21525,0.6895,0.52475,0.3642499999999999,0.1835,0.5155,0.374,0.251,0.1322499999999999,0.14075,0.17575,0.1109999999999999,0.416,0.25825,0.38,0.44625,0.1267499999999999,0.0697499999999999,0.20825,0.17175,0.0815,0.204,0.20925,0.03575,0.2234999999999999,0.14625,0.15625,0.16325,0.1402499999999999,0.259,0.2115,0.26725,0.0979999999999999,0.2544999999999999,0.0959999999999999,0.1755,0.03675,0.28225,0.1985,0.51,0.3455,0.14725,0.20475,0.1034999999999999,0.39225,0.1382499999999999,0.2654999999999999,0.08825,0.11975,0.23975,0.1614999999999999,0.15075,0.54925,0.10775,0.10675,0.126,0.0852499999999999,0.04925,0.119,0.27975,0.15425,0.11575,0.215,0.0277499999999999,0.2334999999999999,0.15975,0.062,0.11525,0.05975,0.1059999999999999,0.3015,0.089,0.05825,0.15175,0.0697499999999999,0.10225,0.092,0.4555,0.1292499999999999,0.05825,0.061,0.25575,0.05925,0.0662499999999999,0.176,0.2005,0.0504999999999999,0.20825,0.156,0.1455,0.0835,0.18525,0.126,0.16425,0.2614999999999999,0.05175,0.088,0.0529999999999999,0.065,0.05275,0.4465,0.08925,0.0287499999999999,0.09775,0.0484999999999999,0.1387499999999999,0.0725,0.0832499999999999,0.0665,0.04325,0.12,0.084,0.023,0.05225,0.04475,0.029,0.08975
Pacific Rim: Uprising (2018),0.6135,0.70325,0.8400000000000001,0.741,0.7215,0.8400000000000001,0.8400000000000001,0.2634999999999999,0.741,0.52125,0.76,0.39325,0.58825,0.45475,0.4932499999999999,0.4379999999999999,0.33575,0.33875,0.3482499999999999,0.35675,0.40925,0.29,0.397,0.599,0.3295,0.33175,0.473,0.2229999999999999,0.3205,0.5105,0.22625,0.1965,0.33675,0.346,0.2604999999999999,0.26875,0.2847499999999999,0.26425,0.43975,0.237,0.1882499999999999,0.32425,0.3429999999999999,0.083,0.28025,0.218,0.2867499999999999,0.2264999999999999,0.2155,0.10225,0.132,0.16025,0.21375,0.20825,0.1569999999999999,0.17125,0.181,0.1154999999999999,0.1307499999999999,0.119,0.4177499999999999,0.251,0.1895,0.218,0.2055,0.13,0.09125,0.18425,0.0627499999999999,0.191,0.1895,0.24575,0.17025,0.24625,0.242,0.153,0.1725,0.1335,0.1285,0.0847499999999999,0.09825,0.23575,0.16525,0.09425,0.1709999999999999,0.10675,0.0752499999999999,0.121,0.14125,0.0855,0.09475,0.43775,0.14725,0.122,0.12025,0.11725,0.16525,0.09,0.0615,0.0905,0.14375,0.0635,0.12075,0.18175,0.0419999999999999,0.06025,0.1912499999999999,0.121,0.1124999999999999,0.124,0.20775,0.0777499999999999,0.069,0.1019999999999999,0.155,0.0832499999999999,0.1887499999999999,0.243,0.1485,0.18125,0.06225,0.0707499999999999,0.11475,0.1094999999999999,0.12325,0.09375,0.075,0.04825,0.074,0.1004999999999999,0.077,0.0737499999999999,0.21375,0.0645,0.07,0.1049999999999999,0.071,0.066,0.065,0.1265,0.1674999999999999,0.06025,0.0429999999999999,0.0712499999999999,0.03325,0.0319999999999999,0.0324999999999999,0.04675,0.0287499999999999
Rampage (2018),0.619,0.73375,0.8587499999999999,0.639,0.74125,0.8587499999999999,0.8587499999999999,0.44275,0.6485,0.53975,0.3675,0.57125,0.63,0.42425,0.64675,0.39475,0.2654999999999999,0.53325,0.476,0.363,0.5275,0.3894999999999999,0.4832499999999999,0.62425,0.31925,0.39225,0.4145,0.309,0.37925,0.2927499999999999,0.2115,0.3512499999999999,0.376,0.46325,0.62425,0.2885,0.276,0.26475,0.3067499999999999,0.29125,0.239,0.3814999999999999,0.25975,0.12025,0.2584999999999999,0.196,0.3087499999999999,0.30825,0.25925,0.1619999999999999,0.238,0.17075,0.267,0.1405,0.2095,0.1405,0.2674999999999999,0.1262499999999999,0.119,0.11925,0.3864999999999999,0.27,0.1634999999999999,0.1332499999999999,0.1937499999999999,0.22175,0.11375,0.2774999999999999,0.1034999999999999,0.2704999999999999,0.23225,0.15575,0.2194999999999999,0.204,0.1865,0.33075,0.1395,0.12025,0.1895,0.125,0.1104999999999999,0.207,0.33425,0.1392499999999999,0.27975,0.15075,0.083,0.1555,0.12225,0.0662499999999999,0.1134999999999999,0.135,0.137,0.1545,0.1114999999999999,0.1385,0.14625,0.0777499999999999,0.04775,0.1245,0.153,0.1882499999999999,0.1089999999999999,0.10375,0.10525,0.0657499999999999,0.263,0.0695,0.1579999999999999,0.143,0.1337499999999999,0.1084999999999999,0.0712499999999999,0.06125,0.14075,0.11825,0.1079999999999999,0.2065,0.131,0.40075,0.0775,0.0792499999999999,0.1034999999999999,0.1029999999999999,0.18025,0.1365,0.05475,0.04725,0.0697499999999999,0.46325,0.0825,0.064,0.1079999999999999,0.0747499999999999,0.08725,0.09275,0.0925,0.1387499999999999,0.11675,0.1355,0.11775,0.0319999999999999,0.027,0.0469999999999999,0.05525,0.03025,0.05375,0.0479999999999999,0.0389999999999999
Fahrenheit 451 (2018),0.72375,0.77925,0.56675,0.8055000000000001,0.7485,0.56675,0.56675,0.72375,0.8055000000000001,0.429,0.69125,0.09075,0.655,0.31375,0.2214999999999999,0.518,0.37925,0.29425,0.37875,0.7582500000000001,0.247,0.2907499999999999,0.28,0.24825,0.3115,0.3552499999999999,0.56925,0.4765,0.3904999999999999,0.41525,0.288,0.21275,0.5285,0.29725,0.23225,0.1845,0.42625,0.4395,0.237,0.284,0.24575,0.2299999999999999,0.38275,0.1955,0.2905,0.32975,0.205,0.22475,0.21525,0.0944999999999999,0.75325,0.24925,0.0989999999999999,0.36775,0.137,0.42325,0.1987499999999999,0.4529999999999999,0.2465,0.2234999999999999,0.506,0.2935,0.2209999999999999,0.27625,0.2825,0.1252499999999999,0.16625,0.22825,0.0454999999999999,0.25875,0.1957499999999999,0.20425,0.27075,0.2925,0.27225,0.16225,0.25725,0.14675,0.36575,0.087,0.1735,0.17925,0.1004999999999999,0.2724999999999999,0.2189999999999999,0.149,0.16475,0.0692499999999999,0.16225,0.1907499999999999,0.13,0.1569999999999999,0.1704999999999999,0.14425,0.15875,0.17875,0.1382499999999999,0.1382499999999999,0.09175,0.3269999999999999,0.0979999999999999,0.1495,0.1835,0.1235,0.04225,0.20725,0.084,0.16975,0.0474999999999999,0.0752499999999999,0.1937499999999999,0.092,0.0379999999999999,0.0692499999999999,0.1059999999999999,0.10675,0.1169999999999999,0.16375,0.2269999999999999,0.1445,0.0857499999999999,0.122,0.0905,0.1069999999999999,0.0657499999999999,0.2574999999999999,0.0915,0.03375,0.11775,0.0715,0.088,0.25375,0.21625,0.0519999999999999,0.0692499999999999,0.0822499999999999,0.0732499999999999,0.0272499999999999,0.1029999999999999,0.0605,0.25,0.06225,0.0499999999999999,0.089,0.14525,0.03525,0.0484999999999999,0.0484999999999999,0.04775
Robin Hood (2018),0.48175,0.7517499999999999,0.7295,0.704,0.7375,0.7295,0.7295,0.45375,0.704,0.5285,0.4235,0.31375,0.5655,0.593,0.522,0.45475,0.43125,0.42625,0.43725,0.4355,0.38725,0.4325,0.30025,0.71725,0.3389999999999999,0.34025,0.6105,0.32925,0.3037499999999999,0.305,0.278,0.2445,0.3169999999999999,0.51125,0.2887499999999999,0.2219999999999999,0.475,0.3445,0.2847499999999999,0.31575,0.21325,0.3592499999999999,0.2,0.09675,0.282,0.26375,0.56075,0.32725,0.1555,0.11725,0.309,0.291,0.21375,0.155,0.2304999999999999,0.15025,0.1689999999999999,0.267,0.175,0.153,0.3545,0.271,0.1935,0.1659999999999999,0.2304999999999999,0.19,0.1392499999999999,0.263,0.1252499999999999,0.212,0.1402499999999999,0.123,0.26325,0.2574999999999999,0.24875,0.2654999999999999,0.2624999999999999,0.1485,0.1124999999999999,0.09,0.17325,0.3235,0.203,0.1985,0.1395,0.1569999999999999,0.11725,0.0745,0.211,0.1119999999999999,0.197,0.11425,0.1614999999999999,0.1535,0.11525,0.123,0.131,0.05125,0.0404999999999999,0.1265,0.1124999999999999,0.1385,0.14825,0.1245,0.0742499999999999,0.10225,0.1154999999999999,0.09325,0.1355,0.0625,0.1307499999999999,0.1024999999999999,0.05475,0.09175,0.24825,0.1795,0.0852499999999999,0.20675,0.15225,0.26475,0.10125,0.08625,0.11075,0.1694999999999999,0.089,0.1332499999999999,0.03475,0.0635,0.08975,0.127,0.061,0.077,0.05875,0.0777499999999999,0.09675,0.1317499999999999,0.1164999999999999,0.11275,0.138,0.09525,0.1019999999999999,0.0837499999999999,0.04225,0.082,0.04575,0.123,0.10175,0.03975,0.0479999999999999
The Nun (2018),0.56525,0.76475,0.69425,0.7562500000000001,0.7715000000000001,0.69425,0.69425,0.5735,0.7562500000000001,0.57875,0.373,0.477,0.581,0.47875,0.5055,0.5595,0.5285,0.34225,0.359,0.4067499999999999,0.3105,0.35175,0.38475,0.66475,0.27225,0.257,0.6595,0.50575,0.29425,0.29925,0.27975,0.2684999999999999,0.5085,0.36875,0.236,0.22875,0.4469999999999999,0.3495,0.3095,0.40375,0.397,0.2185,0.3712499999999999,0.2375,0.2977499999999999,0.2875,0.39825,0.54275,0.23825,0.20875,0.4215,0.2975,0.23025,0.173,0.2095,0.15175,0.27175,0.177,0.24225,0.213,0.2105,0.21475,0.2249999999999999,0.20525,0.2774999999999999,0.15475,0.21825,0.205,0.0865,0.2239999999999999,0.25875,0.33225,0.14925,0.3429999999999999,0.2234999999999999,0.191,0.1897499999999999,0.147,0.3305,0.1169999999999999,0.15025,0.1425,0.11475,0.186,0.3149999999999999,0.16875,0.1855,0.16775,0.18325,0.11025,0.14375,0.09575,0.15875,0.1995,0.1689999999999999,0.1392499999999999,0.15925,0.0817499999999999,0.0642499999999999,0.124,0.11325,0.1972499999999999,0.11275,0.181,0.1154999999999999,0.15175,0.078,0.09,0.087,0.119,0.118,0.0939999999999999,0.1069999999999999,0.078,0.386,0.1415,0.64075,0.12325,0.1385,0.09475,0.0852499999999999,0.15225,0.11025,0.0584999999999999,0.2145,0.1584999999999999,0.066,0.04775,0.0969999999999999,0.09775,0.0727499999999999,0.16325,0.0569999999999999,0.0795,0.05325,0.09925,0.1119999999999999,0.05975,0.1175,0.14875,0.0855,0.0792499999999999,0.082,0.0842499999999999,0.04375,0.03825,0.1669999999999999,0.0519999999999999,0.03375
Mortal Engines (2018),0.65375,0.70175,0.8747499999999999,0.7889999999999999,0.7757499999999999,0.8747499999999999,0.8747499999999999,0.601,0.7889999999999999,0.63675,0.61275,0.20425,0.588,0.73525,0.46325,0.5735,0.38375,0.44925,0.3369999999999999,0.71175,0.2915,0.344,0.32375,0.691,0.3199999999999999,0.37775,0.524,0.274,0.301,0.31975,0.25675,0.1815,0.3355,0.2835,0.27825,0.279,0.3572499999999999,0.2694999999999999,0.2975,0.2634999999999999,0.2035,0.22475,0.2704999999999999,0.16275,0.2915,0.1932499999999999,0.4782499999999999,0.271,0.178,0.1094999999999999,0.1877499999999999,0.1745,0.2105,0.3964999999999999,0.17925,0.2324999999999999,0.18325,0.1267499999999999,0.132,0.14725,0.38975,0.21925,0.1917499999999999,0.2145,0.24875,0.14625,0.0964999999999999,0.1272499999999999,0.0805,0.2734999999999999,0.1545,0.1892499999999999,0.2907499999999999,0.2504999999999999,0.24275,0.2455,0.1614999999999999,0.1397499999999999,0.17575,0.17575,0.15625,0.14825,0.20975,0.0979999999999999,0.15825,0.1104999999999999,0.071,0.1835,0.192,0.10975,0.1185,0.143,0.151,0.12225,0.10775,0.11525,0.16975,0.072,0.0662499999999999,0.2002499999999999,0.1245,0.1445,0.1357499999999999,0.1555,0.05325,0.03925,0.15,0.10725,0.09375,0.0742499999999999,0.121,0.0959999999999999,0.10325,0.0825,0.11425,0.10325,0.204,0.16475,0.0905,0.23525,0.10725,0.0905,0.1114999999999999,0.0727499999999999,0.12225,0.1277499999999999,0.0944999999999999,0.04675,0.0742499999999999,0.093,0.14975,0.0702499999999999,0.133,0.0752499999999999,0.0737499999999999,0.10075,0.0852499999999999,0.0434999999999999,0.0745,0.1257499999999999,0.1307499999999999,0.0755,0.0339999999999999,0.068,0.05425,0.0464999999999999,0.04025,0.0354999999999999,0.04075
Hellboy (2019),0.67275,0.70625,0.65275,0.713,0.8387500000000001,0.65275,0.65275,0.544,0.713,0.65425,0.4609999999999999,0.251,0.57775,0.5665,0.551,0.4742499999999999,0.404,0.67025,0.386,0.40525,0.33775,0.32225,0.551,0.4245,0.30725,0.359,0.4485,0.31825,0.3007499999999999,0.2867499999999999,0.2917499999999999,0.4117499999999999,0.3105,0.3725,0.28925,0.2754999999999999,0.4395,0.422,0.623,0.3097499999999999,0.2334999999999999,0.2025,0.369,0.1755,0.34775,0.25325,0.39775,0.2355,0.433,0.1435,0.2249999999999999,0.22375,0.147,0.239,0.194,0.21025,0.32375,0.16725,0.2425,0.22325,0.286,0.2935,0.2375,0.20375,0.26175,0.45725,0.16775,0.0935,0.1114999999999999,0.3015,0.14175,0.27325,0.21625,0.21025,0.3565,0.2219999999999999,0.15075,0.143,0.244,0.1644999999999999,0.153,0.0687499999999999,0.18075,0.15775,0.273,0.11775,0.0959999999999999,0.31425,0.12225,0.0925,0.2204999999999999,0.14275,0.16325,0.14275,0.187,0.0665,0.3309999999999999,0.0707499999999999,0.0755,0.092,0.1649999999999999,0.05325,0.11725,0.1355,0.04125,0.3097499999999999,0.11025,0.11525,0.12275,0.4625,0.1669999999999999,0.0697499999999999,0.0807499999999999,0.0835,0.153,0.0705,0.1935,0.1377499999999999,0.083,0.1925,0.0757499999999999,0.1029999999999999,0.1352499999999999,0.0579999999999999,0.087,0.17175,0.06075,0.0717499999999999,0.0797499999999999,0.1079999999999999,0.2022499999999999,0.1069999999999999,0.4445,0.14625,0.06,0.09575,0.1134999999999999,0.0999999999999999,0.0657499999999999,0.1235,0.17175,0.0657499999999999,0.0717499999999999,0.0857499999999999,0.0605,0.03725,0.03025,0.04075,0.03325
The Wandering Earth (2019),0.70675,0.70675,0.56525,0.70675,0.855,0.71625,0.53575,0.565,0.5125,0.5615,0.52975,0.34125,0.547,0.32675,0.558,0.63675,0.52975,0.3605,0.495,0.32075,0.52675,0.4085,0.5605,0.4495,0.28325,0.405,0.4257499999999999,0.532,0.3685,0.524,0.25475,0.20875,0.39075,0.487,0.2115,0.26275,0.6695,0.63675,0.33125,0.22075,0.1902499999999999,0.2244999999999999,0.39575,0.151,0.30425,0.23075,0.4115,0.32775,0.37175,0.1775,0.085,0.207,0.2835,0.236,0.188,0.25575,0.2165,0.1952499999999999,0.1272499999999999,0.2385,0.1114999999999999,0.243,0.2684999999999999,0.1714999999999999,0.3562499999999999,0.312,0.22175,0.3695,0.15575,0.18,0.14425,0.3239999999999999,0.2045,0.18375,0.1975,0.18,0.09075,0.1307499999999999,0.2279999999999999,0.1377499999999999,0.1387499999999999,0.45275,0.0812499999999999,0.1629999999999999,0.33825,0.24775,0.1129999999999999,0.143,0.1985,0.32125,0.22075,0.1332499999999999,0.1599999999999999,0.1765,0.1139999999999999,0.1485,0.2817499999999999,0.2837499999999999,0.15625,0.14775,0.1995,0.0857499999999999,0.125,0.24175,0.1892499999999999,0.45075,0.1887499999999999,0.11425,0.2259999999999999,0.22875,0.1307499999999999,0.1775,0.18525,0.4895,0.278,0.14425,0.04025,0.14875,0.10075,0.0765,0.0832499999999999,0.0905,0.10725,0.04875,0.1395,0.0695,0.0705,0.0354999999999999,0.21075,0.21825,0.1262499999999999,0.076,0.062,0.22175,0.11725,0.2015,0.11675,0.11175,0.05975,0.08875,0.1129999999999999,0.064,0.1887499999999999,0.09025,0.0855,0.0667499999999999,0.05275,0.0677499999999999,0.0569999999999999
The Silence (2019),0.6045,0.63625,0.6825,0.515,0.8747499999999999,0.5235,0.5235,0.3612499999999999,0.66075,0.54525,0.3894999999999999,0.421,0.708,0.49475,0.50375,0.4712499999999999,0.4712499999999999,0.4245,0.6825,0.4695,0.3742499999999999,0.3435,0.2977499999999999,0.4659999999999999,0.3582499999999999,0.32825,0.44525,0.3395,0.3435,0.367,0.24975,0.27425,0.38875,0.306,0.4659999999999999,0.2524999999999999,0.3502499999999999,0.5485,0.3165,0.2804999999999999,0.175,0.129,0.14875,0.1594999999999999,0.27775,0.23225,0.62725,0.4985,0.298,0.235,0.2017499999999999,0.181,0.2774999999999999,0.2085,0.4595,0.03325,0.247,0.258,0.0989999999999999,0.23425,0.1074999999999999,0.2574999999999999,0.4317499999999999,0.2025,0.2804999999999999,0.368,0.1775,0.12325,0.0665,0.15,0.1049999999999999,0.1945,0.2475,0.37,0.172,0.2294999999999999,0.196,0.1569999999999999,0.14475,0.254,0.148,0.30725,0.17075,0.09925,0.27925,0.149,0.0615,0.1679999999999999,0.141,0.0979999999999999,0.14825,0.1594999999999999,0.15875,0.14425,0.125,0.51175,0.1917499999999999,0.263,0.0742499999999999,0.201,0.09725,0.1995,0.15275,0.0857499999999999,0.0319999999999999,0.0454999999999999,0.062,0.09,0.0944999999999999,0.1235,0.1725,0.1004999999999999,0.03225,0.0595,0.11925,0.33075,0.46025,0.1327499999999999,0.3057499999999999,0.0825,0.0707499999999999,0.1154999999999999,0.174,0.10275,0.14125,0.1882499999999999,0.0319999999999999,0.1059999999999999,0.0745,0.59775,0.05825,0.061,0.2754999999999999,0.2324999999999999,0.0559999999999999,0.2324999999999999,0.135,0.06025,0.0632499999999999,0.0994999999999999,0.10525,0.0334999999999999,0.0349999999999999,0.0707499999999999,0.0324999999999999,0.0369999999999999,0.2309999999999999,0.066,0.1252499999999999
Dark Phoenix (2019),0.80975,0.74875,0.726,0.83375,0.69275,0.726,0.726,0.39425,0.83375,0.56125,0.4589999999999999,0.40075,0.54575,0.4595,0.4862499999999999,0.429,0.375,0.33875,0.3774999999999999,0.4882499999999999,0.50325,0.33675,0.49475,0.492,0.3045,0.346,0.44425,0.31525,0.27225,0.3255,0.244,0.2465,0.528,0.26275,0.238,0.301,0.3682499999999999,0.24575,0.605,0.30025,0.24325,0.20925,0.2219999999999999,0.1337499999999999,0.2405,0.2334999999999999,0.22825,0.1887499999999999,0.16775,0.12275,0.261,0.26125,0.31125,0.14175,0.1649999999999999,0.11575,0.1887499999999999,0.15675,0.182,0.1054999999999999,0.268,0.2465,0.14375,0.199,0.28325,0.1505,0.18175,0.2027499999999999,0.04525,0.2415,0.1525,0.175,0.1985,0.2995,0.21475,0.1545,0.1669999999999999,0.1355,0.127,0.10675,0.11425,0.1579999999999999,0.277,0.1362499999999999,0.1415,0.1044999999999999,0.09675,0.1144999999999999,0.215,0.0682499999999999,0.0969999999999999,0.1084999999999999,0.14725,0.1205,0.1079999999999999,0.0954999999999999,0.259,0.0747499999999999,0.11525,0.1034999999999999,0.0777499999999999,0.0645,0.09875,0.10725,0.1064999999999999,0.0554999999999999,0.1955,0.0752499999999999,0.088,0.2294999999999999,0.0855,0.05575,0.1044999999999999,0.0534999999999999,0.0722499999999999,0.0717499999999999,0.12025,0.1515,0.09975,0.14,0.08,0.076,0.10725,0.183,0.0964999999999999,0.136,0.062,0.0504999999999999,0.0969999999999999,0.05125,0.09875,0.0737499999999999,0.081,0.064,0.0439999999999999,0.1139999999999999,0.11625,0.0414999999999999,0.061,0.0925,0.1475,0.05825,0.05425,0.0772499999999999,0.079,0.04325,0.068,0.0454999999999999,0.0237499999999999
Men in Black: International (2019),0.74025,0.704,0.66625,0.76875,0.73825,0.66625,0.66625,0.42225,0.76875,0.58775,0.484,0.2987499999999999,0.54025,0.4415,0.483,0.4705,0.3532499999999999,0.38575,0.24675,0.43425,0.4265,0.3135,0.5655,0.597,0.32775,0.43225,0.381,0.2927499999999999,0.237,0.3954999999999999,0.22125,0.21175,0.25575,0.26925,0.23675,0.4589999999999999,0.4649999999999999,0.2214999999999999,0.504,0.32225,0.15475,0.10425,0.4077499999999999,0.1205,0.3515,0.28525,0.1905,0.23075,0.21575,0.1395,0.27325,0.22325,0.1265,0.18725,0.1445,0.254,0.18475,0.2209999999999999,0.21275,0.1952499999999999,0.4409999999999999,0.22975,0.173,0.21575,0.15825,0.14175,0.126,0.2015,0.0807499999999999,0.1875,0.1332499999999999,0.22425,0.1365,0.3129999999999999,0.28425,0.1902499999999999,0.15775,0.1257499999999999,0.085,0.2957499999999999,0.1315,0.12075,0.1415,0.0755,0.1505,0.0837499999999999,0.0979999999999999,0.1347499999999999,0.14525,0.0692499999999999,0.1977499999999999,0.11625,0.145,0.1252499999999999,0.124,0.0979999999999999,0.383,0.067,0.1302499999999999,0.1079999999999999,0.10175,0.0795,0.10225,0.22325,0.0429999999999999,0.0595,0.153,0.1245,0.11275,0.0484999999999999,0.1332499999999999,0.0514999999999999,0.08725,0.06,0.12325,0.0785,0.23275,0.10125,0.11975,0.09775,0.09575,0.1059999999999999,0.12375,0.145,0.15325,0.1927499999999999,0.0584999999999999,0.0989999999999999,0.084,0.0584999999999999,0.11075,0.0504999999999999,0.10975,0.1004999999999999,0.0832499999999999,0.1014999999999999,0.0949999999999999,0.05625,0.0785,0.11275,0.2334999999999999,0.069,0.0314999999999999,0.05175,0.10775,0.04275,0.05175,0.09825,0.031
