movieId,weird,culture clash,runaway,melancholic,drama,greed,betrayal,pornography,independent film,original,good,drinking,dialogue,sexy,vengeance,censorship,mentor,light,adaptation,women,life & death,catastrophe,quirky,unlikely friendships,dysfunctional family,absurd,islam,queer,life philosophy,death,nudity (full frontal - brief),prejudice,predictable,addiction,not funny,writers,transformation,divorce,period piece,very funny,childhood,creativity,fantasy world,teen movie,film noir,multiple storylines,british,chase,nudity (topless - brief),surveillance,underrated,sacrifice,doctors,stereotypes,fight scenes,hotel,first contact,alter ego,family,small town,weapons,hospital,classic car,fun movie,workplace,good music,california,1930s,dreams,wartime,interracial romance,farce,tokyo,new jersey,prostitution,nudity (rear),too long,road movie,awesome soundtrack,directorial debut,blindness,atheism,computer animation,pulp,graphic novel,new york city,irish accent,camp,god,rebellion,prison,stoner movie,survival,notable nudity,ensemble cast,bollywood,best of 2005,mad scientist,brothers,memory,unlikeable characters,foul language,texas,wilderness,internet,adoption,simple,potential oscar nom,father daughter relationship,alternate history,stand-up comedy,kick-butt women,lawyer,80s,cancer,hunting,robert downey jr,french,race,indians,documentary,wine,reality tv,island,kidnapping,homeless,goth,desert,los angeles,fashion,immortality,radio,hip hop,made for tv,australia,san francisco,russian,oil,no plot,snakes,finnish,single father,shopping,trilogy,ghosts/afterlife,buddy movie,time,too short,remake
Longford (2006),0.8685,0.8605,0.8685,0.8605,0.8979999999999999,0.5655,0.72225,0.8640000000000001,0.8605,0.58125,0.7215,0.8605,0.45625,0.3745,0.8035000000000001,0.23475,0.80375,0.2022499999999999,0.412,0.38875,0.59125,0.41625,0.3215,0.2514999999999999,0.3299999999999999,0.1755,0.61225,0.39,0.58425,0.25125,0.4435,0.31625,0.2945,0.2145,0.373,0.525,0.1664999999999999,0.37825,0.654,0.2022499999999999,0.27325,0.129,0.212,0.11275,0.152,0.09625,0.654,0.264,0.33575,0.29825,0.143,0.22525,0.28,0.0685,0.2945,0.08675,0.22675,0.0672499999999999,0.12475,0.15975,0.087,0.275,0.4367499999999999,0.09525,0.0715,0.14575,0.1895,0.09625,0.131,0.1584999999999999,0.16525,0.0755,0.0815,0.12275,0.11725,0.0722499999999999,0.1272499999999999,0.1935,0.10475,0.11175,0.3087499999999999,0.0737499999999999,0.1134999999999999,0.17175,0.0559999999999999,0.1084999999999999,0.2875,0.1725,0.0737499999999999,0.0805,0.906,0.04175,0.0359999999999999,0.0285,0.0285,0.10225,0.15875,0.0705,0.1555,0.11125,0.0272499999999999,0.0255,0.0677499999999999,0.0185,0.05225,0.0845,0.05975,0.0489999999999999,0.04225,0.08625,0.0737499999999999,0.074,0.4525,0.0554999999999999,0.0815,0.0727499999999999,0.0359999999999999,0.083,0.1175,0.0424999999999999,0.0717499999999999,0.12025,0.066,0.0845,0.15875,0.147,0.02975,0.04475,0.03275,0.124,0.0484999999999999,0.2339999999999999,0.0155,0.089,0.03875,0.09975,0.0677499999999999,0.0832499999999999,0.0524999999999999,0.0675,0.0444999999999999,0.0682499999999999,0.05675,0.0277499999999999,0.0087499999999999,0.0122499999999999,0.0125,0.016,0.0285
Trade (2007),0.71125,0.7235,0.8625,0.642,0.69625,0.7235,0.7235,0.973,0.83775,0.8547499999999999,0.6795,0.642,0.353,0.973,0.80325,0.55175,0.546,0.39875,0.3735,0.6785,0.4609999999999999,0.6065,0.1995,0.393,0.26075,0.3349999999999999,0.5595,0.1245,0.4285,0.5145,0.2475,0.546,0.47675,0.3592499999999999,0.3804999999999999,0.182,0.50225,0.283,0.1049999999999999,0.495,0.3095,0.23275,0.33525,0.51875,0.10825,0.267,0.24575,0.57,0.3047499999999999,0.5445,0.17325,0.546,0.1935,0.33675,0.35375,0.21625,0.35675,0.10575,0.362,0.16875,0.346,0.1935,0.3652499999999999,0.26475,0.17125,0.18325,0.2455,0.09175,0.1704999999999999,0.2794999999999999,0.1915,0.249,0.16575,0.8075000000000001,0.70525,0.173,0.09375,0.1589999999999999,0.082,0.1124999999999999,0.21375,0.26,0.1689999999999999,0.09,0.52825,0.1505,0.17825,0.076,0.2017499999999999,0.1014999999999999,0.1119999999999999,0.0647499999999999,0.60875,0.082,0.0519999999999999,0.0815,0.05175,0.12325,0.0735,0.2624999999999999,0.08775,0.2774999999999999,0.1634999999999999,0.10475,0.752,0.16375,0.23225,0.0569999999999999,0.1947499999999999,0.215,0.0722499999999999,0.23675,0.05225,0.0484999999999999,0.05525,0.12,0.026,0.09425,0.347,0.063,0.03125,0.0635,0.0459999999999999,0.0875,0.932,0.0379999999999999,0.1915,0.018,0.0782499999999999,0.031,0.2115,0.05675,0.0569999999999999,0.0474999999999999,0.1059999999999999,0.11625,0.14625,0.0534999999999999,0.05375,0.0615,0.068,0.27825,0.0652499999999999,0.0414999999999999,0.065,0.0414999999999999,0.0444999999999999,0.05575,0.1059999999999999
Hallam Foe (Mister Foe) (2007),0.97825,0.7785,0.8407500000000001,0.91225,0.7785,0.91825,0.702,0.84975,0.77675,0.71525,0.4595,0.8307500000000001,0.4435,0.98,0.69525,0.559,0.51025,0.4595,0.4445,0.67575,0.3814999999999999,0.39475,0.702,0.8632500000000001,0.8460000000000001,0.4235,0.2284999999999999,0.35275,0.388,0.61325,0.3359999999999999,0.3209999999999999,0.33925,0.3215,0.32625,0.375,0.1962499999999999,0.345,0.2224999999999999,0.2165,0.344,0.27375,0.1679999999999999,0.67125,0.1654999999999999,0.2135,0.4175,0.15075,0.35975,0.74775,0.25075,0.0847499999999999,0.14375,0.2017499999999999,0.14975,0.61175,0.184,0.1175,0.142,0.2329999999999999,0.21475,0.18025,0.46675,0.2604999999999999,0.7075,0.251,0.17875,0.0539999999999999,0.17275,0.11525,0.3279999999999999,0.13,0.32625,0.25675,0.1935,0.16125,0.075,0.206,0.251,0.24575,0.131,0.1942499999999999,0.1164999999999999,0.29125,0.05175,0.092,0.11575,0.09125,0.071,0.1004999999999999,0.0949999999999999,0.0954999999999999,0.05225,0.4195,0.16175,0.1584999999999999,0.09025,0.04325,0.1649999999999999,0.09425,0.04175,0.08725,0.17175,0.1877499999999999,0.0842499999999999,0.255,0.1044999999999999,0.24175,0.16975,0.0832499999999999,0.22125,0.12075,0.0875,0.03025,0.0847499999999999,0.0295,0.05975,0.136,0.05875,0.15275,0.0832499999999999,0.136,0.03525,0.0489999999999999,0.0539999999999999,0.1977499999999999,0.0665,0.0439999999999999,0.0255,0.143,0.0252499999999999,0.0554999999999999,0.0504999999999999,0.061,0.0742499999999999,0.0479999999999999,0.05825,0.05875,0.0584999999999999,0.03925,0.16425,0.04825,0.05725,0.0215,0.0155,0.0277499999999999,0.0212499999999999,0.019,0.0155
Ex Drummer (2007),0.97,0.8314999999999999,0.8402499999999999,0.8314999999999999,0.798,0.798,0.79525,0.78175,0.83775,0.8267500000000001,0.4935,0.79525,0.71375,0.78175,0.7677499999999999,0.64525,0.49275,0.623,0.65275,0.34375,0.31725,0.477,0.86825,0.1917499999999999,0.4207499999999999,0.69375,0.1465,0.3602499999999999,0.6085,0.5165,0.20875,0.1372499999999999,0.425,0.718,0.2855,0.7502500000000001,0.2125,0.26125,0.04575,0.39125,0.16625,0.4965,0.20875,0.27525,0.281,0.21275,0.09375,0.2239999999999999,0.0712499999999999,0.30725,0.1297499999999999,0.0635,0.1104999999999999,0.1445,0.1895,0.14725,0.1704999999999999,0.259,0.0384999999999999,0.1674999999999999,0.20925,0.0672499999999999,0.49975,0.1245,0.413,0.34475,0.3129999999999999,0.0549999999999999,0.148,0.1372499999999999,0.0205,0.0787499999999999,0.1445,0.193,0.204,0.10075,0.1275,0.41125,0.2345,0.50775,0.1355,0.2045,0.0842499999999999,0.3702499999999999,0.6605,0.09325,0.16625,0.09775,0.2045,0.0574999999999999,0.0767499999999999,0.5135,0.1564999999999999,0.0379999999999999,0.0524999999999999,0.0534999999999999,0.0805,0.0875,0.0682499999999999,0.06175,0.1124999999999999,0.0755,0.1664999999999999,0.0949999999999999,0.14575,0.1245,0.0642499999999999,0.04175,0.0162499999999999,0.2574999999999999,0.04225,0.09375,0.0215,0.09025,0.077,0.0715,0.0329999999999999,0.179,0.0449999999999999,0.068,0.0745,0.1084999999999999,0.0504999999999999,0.0319999999999999,0.1104999999999999,0.0702499999999999,0.2065,0.15175,0.0579999999999999,0.0287499999999999,0.11675,0.0635,0.0795,0.14425,0.1855,0.0187499999999999,0.1195,0.1397499999999999,0.0999999999999999,0.04275,0.527,0.0075,0.0444999999999999,0.0262499999999999,0.0182499999999999,0.0147499999999999,0.0272499999999999,0.026,0.0097499999999999
Strange Circus (Kimyô na sâkasu) (2005),0.958,0.91225,0.91525,0.941,0.8465,0.958,0.62425,0.8587499999999999,0.66375,0.8912500000000001,0.6295,0.5715,0.91525,0.8587499999999999,0.94175,0.633,0.3189999999999999,0.70375,0.31525,0.1664999999999999,0.4147499999999999,0.41825,0.3305,0.4405,0.52075,0.2514999999999999,0.27775,0.28625,0.236,0.56475,0.47,0.30825,0.3265,0.1455,0.35675,0.4692499999999999,0.2634999999999999,0.0262499999999999,0.4305,0.15225,0.576,0.37625,0.61975,0.61925,0.30825,0.3035,0.1292499999999999,0.16225,0.077,0.20875,0.15675,0.2867499999999999,0.3715,0.0692499999999999,0.1955,0.16875,0.1985,0.3924999999999999,0.08825,0.05725,0.31425,0.1755,0.20525,0.0959999999999999,0.09525,0.3984999999999999,0.09975,0.1855,0.4912499999999999,0.18575,0.0389999999999999,0.05925,0.92975,0.0954999999999999,0.2115,0.2564999999999999,0.1584999999999999,0.06025,0.2584999999999999,0.10025,0.3472499999999999,0.24725,0.127,0.24275,0.52225,0.04125,0.37875,0.09125,0.409,0.29625,0.11225,0.0637499999999999,0.15275,0.04475,0.0712499999999999,0.248,0.1074999999999999,0.0969999999999999,0.14325,0.15875,0.0202499999999999,0.03575,0.0785,0.0235,0.1079999999999999,0.20375,0.08875,0.1535,0.15025,0.259,0.06125,0.34275,0.0217499999999999,0.071,0.0667499999999999,0.0494999999999999,0.072,0.0825,0.11325,0.0265,0.1925,0.027,0.0187499999999999,0.0544999999999999,0.0434999999999999,0.029,0.10275,0.0559999999999999,0.027,0.0262499999999999,0.059,0.029,0.139,0.2825,0.0632499999999999,0.03625,0.0569999999999999,0.0349999999999999,0.1302499999999999,0.0334999999999999,0.03725,0.017,0.0155,0.05525,0.0187499999999999,0.0177499999999999,0.02,0.076,0.0237499999999999
Roman Polanski: Wanted and Desired (2008),0.962,0.962,0.962,0.7055,0.962,0.867,0.867,0.93375,0.6725,0.7849999999999999,0.962,0.60425,0.632,0.93375,0.8665,0.77525,0.4659999999999999,0.46725,0.4982499999999999,0.6125,0.39175,0.4207499999999999,0.4175,0.31975,0.3682499999999999,0.2025,0.6185,0.50425,0.2977499999999999,0.58,0.49875,0.6185,0.1765,0.645,0.3419999999999999,0.196,0.1877499999999999,0.2385,0.24225,0.2345,0.555,0.198,0.27425,0.3389999999999999,0.1775,0.191,0.15875,0.62475,0.3455,0.4379999999999999,0.11725,0.153,0.4065,0.0742499999999999,0.2917499999999999,0.145,0.2005,0.1805,0.34325,0.2339999999999999,0.193,0.347,0.32375,0.52825,0.1387499999999999,0.09775,0.7585,0.09275,0.11025,0.17125,0.1347499999999999,0.23775,0.177,0.32975,0.15625,0.085,0.1915,0.20325,0.089,0.178,0.1149999999999999,0.292,0.17675,0.12125,0.0595,0.175,0.0647499999999999,0.1972499999999999,0.09975,0.0529999999999999,0.3349999999999999,0.09375,0.06075,0.241,0.082,0.1347499999999999,0.1014999999999999,0.0742499999999999,0.1089999999999999,0.18425,0.0267499999999999,0.3027499999999999,0.22575,0.12375,0.38275,0.26525,0.1525,0.0464999999999999,0.0959999999999999,0.1619999999999999,0.15125,0.093,0.92025,0.18025,0.1149999999999999,0.26025,0.067,0.11925,0.0712499999999999,0.1292499999999999,0.97925,0.3349999999999999,0.0677499999999999,0.11125,0.1024999999999999,0.0339999999999999,0.04075,0.072,0.31625,0.15775,0.0672499999999999,0.0652499999999999,0.133,0.0825,0.0735,0.3575,0.0549999999999999,0.269,0.029,0.05975,0.03725,0.04825,0.0434999999999999,0.0489999999999999,0.0632499999999999,0.03325,0.05875,0.0479999999999999,0.016
Next Door (Naboer) (2005),0.98475,0.8674999999999999,0.9735,0.8414999999999999,0.87825,0.9835,0.99275,0.99175,0.83375,0.92925,0.8434999999999999,0.503,0.96675,0.9695,0.99275,0.745,0.33325,0.57975,0.4822499999999999,0.3555,0.39225,0.423,0.8340000000000001,0.129,0.4095,0.59425,0.145,0.52675,0.25375,0.63875,0.80125,0.15125,0.59975,0.44225,0.39,0.2279999999999999,0.21275,0.12,0.121,0.57975,0.0875,0.14075,0.355,0.27225,0.3732499999999999,0.391,0.27975,0.3675,0.554,0.8382499999999999,0.62,0.33825,0.11925,0.2259999999999999,0.28825,0.14925,0.1922499999999999,0.54475,0.10775,0.4287499999999999,0.2395,0.3007499999999999,0.36175,0.201,0.0687499999999999,0.2764999999999999,0.3205,0.0707499999999999,0.3475,0.1124999999999999,0.0394999999999999,0.14125,0.1124999999999999,0.10575,0.2284999999999999,0.45275,0.1285,0.16125,0.15325,0.296,0.4645,0.235,0.15925,0.37975,0.4305,0.0765,0.37575,0.2867499999999999,0.191,0.079,0.20575,0.14,0.1377499999999999,0.517,0.05675,0.295,0.4695,0.3199999999999999,0.0812499999999999,0.354,0.059,0.36575,0.34225,0.1725,0.16425,0.0489999999999999,0.0434999999999999,0.1134999999999999,0.0429999999999999,0.126,0.3695,0.149,0.06025,0.1352499999999999,0.0509999999999999,0.27275,0.0222499999999999,0.208,0.0852499999999999,0.1669999999999999,0.137,0.0949999999999999,0.022,0.0825,0.51275,0.03925,0.4127499999999999,0.243,0.0935,0.0202499999999999,0.0742499999999999,0.0202499999999999,0.2175,0.05925,0.23175,0.0205,0.0845,0.0519999999999999,0.1297499999999999,0.0225,0.0782499999999999,0.0155,0.0287499999999999,0.0785,0.0805,0.0584999999999999,0.0632499999999999,0.0369999999999999,0.0275
Hunger (2008),0.86025,0.798,0.97075,0.97075,0.744,0.97075,0.744,0.8025,0.798,0.67075,0.7355,0.798,0.8915,0.543,0.925,0.543,0.53725,0.41125,0.3735,0.3045,0.69875,0.417,0.2435,0.284,0.1975,0.1882499999999999,0.8812500000000001,0.1765,0.424,0.74075,0.4087499999999999,0.26425,0.272,0.2855,0.30625,0.23425,0.296,0.0959999999999999,0.27375,0.23025,0.60725,0.15875,0.23375,0.20975,0.18125,0.14475,0.5265,0.2025,0.1589999999999999,0.3712499999999999,0.17975,0.634,0.3087499999999999,0.11425,0.15675,0.141,0.18,0.145,0.15575,0.149,0.2794999999999999,0.3295,0.20525,0.0787499999999999,0.10575,0.149,0.1195,0.09175,0.15425,0.2244999999999999,0.04425,0.0484999999999999,0.18375,0.1175,0.0682499999999999,0.17675,0.4775,0.1745,0.1054999999999999,0.3572499999999999,0.136,0.1312499999999999,0.1104999999999999,0.1285,0.0765,0.05975,0.83925,0.1225,0.1435,0.2534999999999999,0.974,0.1967499999999999,0.2022499999999999,0.07,0.04025,0.0725,0.0627499999999999,0.05125,0.17125,0.15925,0.0272499999999999,0.1029999999999999,0.125,0.1664999999999999,0.05425,0.12,0.10725,0.22625,0.05675,0.069,0.24025,0.0439999999999999,0.092,0.5075,0.08625,0.09025,0.084,0.1019999999999999,0.08625,0.10375,0.0969999999999999,0.0354999999999999,0.04875,0.0469999999999999,0.05225,0.0964999999999999,0.0905,0.04325,0.028,0.0252499999999999,0.05325,0.0707499999999999,0.05575,0.0939999999999999,0.1205,0.0752499999999999,0.16875,0.04625,0.0655,0.0182499999999999,0.0742499999999999,0.0167499999999999,0.023,0.0625,0.04625,0.0247499999999999,0.03175,0.0175,0.011
Doubt (2008),0.9345,0.9345,0.92725,0.82575,0.96325,0.82575,0.885,0.564,0.8262499999999999,0.8240000000000001,0.9345,0.688,0.79175,0.38525,0.53425,0.4742499999999999,0.8314999999999999,0.5935,0.63825,0.46675,0.66625,0.56175,0.31025,0.425,0.63475,0.28125,0.67075,0.43525,0.3602499999999999,0.27375,0.2975,0.49275,0.25675,0.1709999999999999,0.3482499999999999,0.3,0.29625,0.18475,0.50225,0.25675,0.55425,0.2847499999999999,0.25025,0.644,0.2244999999999999,0.2435,0.29425,0.2035,0.21325,0.26875,0.2425,0.51175,0.278,0.353,0.1975,0.1205,0.22425,0.24075,0.37175,0.2017499999999999,0.24375,0.24175,0.37175,0.1694999999999999,0.1307499999999999,0.20625,0.2135,0.2674999999999999,0.1887499999999999,0.17975,0.1084999999999999,0.1079999999999999,0.2249999999999999,0.25675,0.065,0.0484999999999999,0.16175,0.1175,0.20625,0.1639999999999999,0.274,0.8600000000000001,0.1425,0.09525,0.0665,0.1574999999999999,0.2189999999999999,0.10975,0.8600000000000001,0.21475,0.123,0.0727499999999999,0.1877499999999999,0.1397499999999999,0.22725,0.145,0.2234999999999999,0.0722499999999999,0.23525,0.1297499999999999,0.0705,0.2405,0.134,0.1922499999999999,0.084,0.195,0.20975,0.211,0.2289999999999999,0.2574999999999999,0.09825,0.0752499999999999,0.134,0.09375,0.0737499999999999,0.1154999999999999,0.08625,0.0524999999999999,0.11025,0.19,0.0504999999999999,0.3359999999999999,0.063,0.1154999999999999,0.10075,0.031,0.072,0.05075,0.0444999999999999,0.0707499999999999,0.0449999999999999,0.0847499999999999,0.04325,0.1079999999999999,0.03775,0.04775,0.0657499999999999,0.0817499999999999,0.078,0.0837499999999999,0.04125,0.14075,0.018,0.0349999999999999,0.0122499999999999,0.0285,0.0319999999999999,0.0675,0.03675
"Reader, The (2008)",0.9705,0.9655,0.90275,0.877,0.9655,0.76875,0.90325,0.7582500000000001,0.72275,0.69425,0.90325,0.72275,0.66225,0.67925,0.5795,0.7582500000000001,0.7889999999999999,0.45425,0.91975,0.70575,0.90325,0.4782499999999999,0.1952499999999999,0.8380000000000001,0.16575,0.17775,0.3572499999999999,0.2504999999999999,0.67525,0.6155,0.5145,0.4842499999999999,0.22875,0.15875,0.3462499999999999,0.31975,0.38025,0.27425,0.42,0.2937499999999999,0.5565,0.1922499999999999,0.1992499999999999,0.506,0.11925,0.2002499999999999,0.3635,0.2754999999999999,0.17225,0.24225,0.30025,0.41625,0.37575,0.2027499999999999,0.1945,0.21825,0.25275,0.1952499999999999,0.147,0.1395,0.15,0.3185,0.4469999999999999,0.145,0.09375,0.15975,0.16025,0.361,0.14175,0.8832500000000001,0.2269999999999999,0.0642499999999999,0.1345,0.1029999999999999,0.077,0.9815,0.293,0.1905,0.1579999999999999,0.127,0.26775,0.18125,0.1225,0.1129999999999999,0.10125,0.089,0.15275,0.60675,0.0822499999999999,0.126,0.74075,0.08,0.3774999999999999,0.178,0.04175,0.125,0.17425,0.0717499999999999,0.1277499999999999,0.2877499999999999,0.04625,0.1044999999999999,0.0569999999999999,0.2284999999999999,0.0845,0.1104999999999999,0.17175,0.2194999999999999,0.2259999999999999,0.17125,0.0832499999999999,0.0454999999999999,0.35275,0.14175,0.14275,0.1109999999999999,0.0494999999999999,0.10225,0.1315,0.0969999999999999,0.0439999999999999,0.1069999999999999,0.03125,0.1555,0.0419999999999999,0.0662499999999999,0.05575,0.0549999999999999,0.0559999999999999,0.03775,0.06225,0.14,0.0399999999999999,0.068,0.064,0.076,0.078,0.0469999999999999,0.06075,0.04925,0.0715,0.03225,0.0852499999999999,0.0359999999999999,0.0314999999999999,0.0359999999999999,0.0745,0.0994999999999999,0.0364999999999999
"Divo, Il (2008)",0.9925,0.9925,0.8687499999999999,0.9925,0.8687499999999999,0.94275,0.91675,0.59525,0.76675,0.67275,0.61575,0.76675,0.8082499999999999,0.3067499999999999,0.60225,0.65,0.67125,0.6395,0.3784999999999999,0.1054999999999999,0.608,0.49475,0.3445,0.257,0.183,0.6395,0.985,0.401,0.52475,0.2395,0.2274999999999999,0.12,0.304,0.4247499999999999,0.36475,0.20825,0.276,0.1995,0.21675,0.2345,0.26075,0.2895,0.217,0.1315,0.372,0.23725,0.09,0.305,0.1402499999999999,0.8105,0.185,0.1995,0.2234999999999999,0.085,0.189,0.28125,0.181,0.46975,0.05975,0.1362499999999999,0.3205,0.1887499999999999,0.396,0.237,0.2015,0.179,0.21425,0.1129999999999999,0.15375,0.32025,0.0369999999999999,0.1332499999999999,0.1967499999999999,0.08,0.21425,0.1352499999999999,0.31375,0.1365,0.118,0.1104999999999999,0.17125,0.082,0.10325,0.24625,0.1089999999999999,0.1044999999999999,0.09425,0.09325,0.36775,0.0569999999999999,0.09025,0.36475,0.1235,0.0534999999999999,0.05275,0.0757499999999999,0.12325,0.21075,0.071,0.26275,0.1825,0.0564999999999999,0.0732499999999999,0.0822499999999999,0.1302499999999999,0.04525,0.2754999999999999,0.08775,0.0469999999999999,0.21825,0.18375,0.09925,0.15775,0.1922499999999999,0.0625,0.0549999999999999,0.1644999999999999,0.178,0.0344999999999999,0.04275,0.1124999999999999,0.16725,0.03775,0.085,0.242,0.0595,0.0504999999999999,0.091,0.03575,0.198,0.08825,0.0529999999999999,0.0615,0.09475,0.0175,0.08725,0.2007499999999999,0.4445,0.05825,0.10325,0.0795,0.0167499999999999,0.074,0.03575,0.0334999999999999,0.0272499999999999,0.0999999999999999,0.0212499999999999,0.0105
Black Ice (Musta jää) (2007),0.91825,0.927,0.906,0.953,0.927,0.91825,0.927,0.74775,0.64025,0.83925,0.64025,0.82525,0.91825,0.7655000000000001,0.94475,0.706,0.52525,0.67975,0.4589999999999999,0.72225,0.27175,0.4995,0.819,0.7325,0.25625,0.2997499999999999,0.3007499999999999,0.1342499999999999,0.743,0.6955,0.42,0.27325,0.31825,0.263,0.32575,0.32575,0.2455,0.83175,0.15675,0.294,0.269,0.22925,0.4195,0.3025,0.34125,0.3894999999999999,0.131,0.4895,0.04325,0.27775,0.0832499999999999,0.48675,0.4539999999999999,0.3445,0.28725,0.22925,0.2634999999999999,0.1265,0.269,0.14575,0.1972499999999999,0.482,0.33825,0.18575,0.31775,0.29325,0.0245,0.0695,0.0979999999999999,0.24575,0.11625,0.12225,0.1947499999999999,0.11025,0.0627499999999999,0.42825,0.24625,0.2935,0.15775,0.11225,0.277,0.0504999999999999,0.269,0.18325,0.08925,0.03675,0.0777499999999999,0.14875,0.03625,0.0534999999999999,0.11175,0.0494999999999999,0.354,0.2105,0.0642499999999999,0.1392499999999999,0.16925,0.10975,0.0675,0.1305,0.028,0.16175,0.0265,0.1375,0.14325,0.15975,0.11575,0.061,0.1855,0.09,0.18025,0.31625,0.1094999999999999,0.09525,0.0632499999999999,0.0469999999999999,0.02975,0.15375,0.1495,0.078,0.1084999999999999,0.1347499999999999,0.15675,0.209,0.1034999999999999,0.0449999999999999,0.1302499999999999,0.0242499999999999,0.0364999999999999,0.03325,0.08,0.04875,0.1594999999999999,0.05325,0.03375,0.026,0.08625,0.0175,0.119,0.0242499999999999,0.957,0.17675,0.0787499999999999,0.0439999999999999,0.0712499999999999,0.04525,0.0339999999999999,0.04225,0.0969999999999999
Antichrist (2009),0.9735,0.963,0.94275,0.963,0.83975,0.963,0.859,0.99475,0.83975,0.68625,0.58175,0.83975,0.8945000000000001,0.8905000000000001,0.859,0.889,0.3309999999999999,0.2155,0.33475,0.612,0.643,0.45725,0.26225,0.131,0.357,0.514,0.1505,0.172,0.2937499999999999,0.6645,0.32525,0.08625,0.53875,0.155,0.368,0.1644999999999999,0.20675,0.43875,0.0782499999999999,0.264,0.1825,0.3389999999999999,0.2204999999999999,0.0707499999999999,0.40325,0.18,0.0787499999999999,0.1395,0.10325,0.17775,0.14275,0.279,0.37875,0.0732499999999999,0.24325,0.2885,0.24875,0.10175,0.17325,0.0765,0.15875,0.27975,0.1455,0.09,0.09325,0.0705,0.0642499999999999,0.0449999999999999,0.22125,0.0785,0.0825,0.0697499999999999,0.1385,0.0672499999999999,0.1175,0.05475,0.12375,0.1169999999999999,0.0454999999999999,0.0964999999999999,0.174,0.43,0.135,0.23175,0.498,0.03475,0.09075,0.069,0.717,0.0292499999999999,0.0702499999999999,0.152,0.09375,0.05025,0.0255,0.0717499999999999,0.0499999999999999,0.1139999999999999,0.05775,0.16425,0.0369999999999999,0.03275,0.0717499999999999,0.17325,0.0847499999999999,0.10775,0.0969999999999999,0.0695,0.027,0.08875,0.0875,0.0504999999999999,0.0252499999999999,0.025,0.0795,0.0705,0.0265,0.0529999999999999,0.0414999999999999,0.0595,0.04425,0.0419999999999999,0.0409999999999999,0.05125,0.0964999999999999,0.0334999999999999,0.0717499999999999,0.04675,0.023,0.0177499999999999,0.067,0.0329999999999999,0.0429999999999999,0.05075,0.061,0.0227499999999999,0.0865,0.03725,0.0662499999999999,0.05725,0.0574999999999999,0.0245,0.0287499999999999,0.0429999999999999,0.0175,0.0252499999999999,0.0232499999999999,0.025,0.0175
Berlin Alexanderplatz (1980),0.8945000000000001,0.8500000000000001,0.8792500000000001,0.996,0.8007500000000001,0.8945000000000001,0.8354999999999999,0.712,0.8500000000000001,0.8574999999999999,0.674,0.7697499999999999,0.8792500000000001,0.658,0.7847500000000001,0.55725,0.5485,0.4325,0.54675,0.46575,0.68825,0.424,0.22675,0.62275,0.17125,0.27375,0.54575,0.24975,0.3405,0.392,0.4327499999999999,0.14525,0.2219999999999999,0.212,0.33375,0.217,0.25125,0.30225,0.2022499999999999,0.2319999999999999,0.209,0.20375,0.2339999999999999,0.1285,0.4,0.1609999999999999,0.1129999999999999,0.24225,0.1845,0.45325,0.2189999999999999,0.09725,0.631,0.0329999999999999,0.21175,0.302,0.257,0.3442499999999999,0.0564999999999999,0.1669999999999999,0.35375,0.1235,0.2219999999999999,0.11725,0.2329999999999999,0.33575,0.0635,0.38375,0.262,0.60675,0.0954999999999999,0.10775,0.4237499999999999,0.23775,0.68575,0.183,0.91225,0.3435,0.264,0.206,0.0645,0.16325,0.0969999999999999,0.17275,0.0157499999999999,0.0935,0.122,0.077,0.10775,0.36375,0.59,0.28625,0.38575,0.26675,0.06125,0.1725,0.0232499999999999,0.0554999999999999,0.10425,0.2115,0.0187499999999999,0.0627499999999999,0.16775,0.0745,0.0434999999999999,0.026,0.09725,0.03275,0.0195,0.137,0.3455,0.1535,0.371,0.3,0.0167499999999999,0.0625,0.04775,0.1589999999999999,0.0175,0.06075,0.0815,0.1347499999999999,0.0444999999999999,0.0374999999999999,0.0379999999999999,0.0747499999999999,0.04775,0.4054999999999999,0.10225,0.0974999999999999,0.3235,0.0822499999999999,0.0697499999999999,0.1579999999999999,0.0222499999999999,0.0812499999999999,0.51475,0.0852499999999999,0.1947499999999999,0.018,0.181,0.016,0.0344999999999999,0.24125,0.11425,0.04475,0.10075,0.0672499999999999,0.0045
