movieId,culture clash,runaway,independent film,drama,betrayal,weird,good,greed,melancholic,islam,original,wartime,mentor,drinking,period piece,dialogue,prejudice,sacrifice,vengeance,light,adaptation,catastrophe,unlikely friendships,life & death,british,survival,death,surveillance,weapons,fun movie,chase,childhood,pornography,life philosophy,fight scenes,very funny,transformation,not funny,nudity (full frontal - brief),predictable,film noir,family,fantasy world,1930s,good music,first contact,censorship,too long,stereotypes,rebellion,absurd,quirky,underrated,camp,dysfunctional family,irish accent,women,doctors,awesome soundtrack,hospital,classic car,brothers,indians,queer,alternate history,sexy,teen movie,creativity,multiple storylines,small town,bollywood,nudity (topless - brief),russian,ensemble cast,prison,alter ego,california,desert,hotel,computer animation,writers,race,simple,tokyo,memory,blindness,atheism,farce,interracial romance,radio,road movie,wilderness,foul language,island,directorial debut,god,new jersey,80s,dreams,lawyer,divorce,best of 2005,addiction,mad scientist,finnish,oil,potential oscar nom,pulp,french,hunting,texas,nudity (rear),made for tv,workplace,stoner movie,australia,adoption,new york city,documentary,internet,time,immortality,notable nudity,graphic novel,cancer,san francisco,stand-up comedy,kidnapping,father daughter relationship,trilogy,robert downey jr,snakes,wine,buddy movie,prostitution,ghosts/afterlife,too short,hip hop,no plot,fashion,homeless,goth,kick-butt women,unlikeable characters,los angeles,single father,reality tv,remake,shopping
Atonement (2007),0.943,0.8912500000000001,0.8912500000000001,0.943,0.943,0.92875,0.943,0.8912500000000001,0.92875,0.31275,0.8447499999999999,0.89375,0.545,0.8912500000000001,0.89175,0.69575,0.61325,0.5155,0.64525,0.70175,0.8959999999999999,0.5235,0.66225,0.943,0.735,0.138,0.3482499999999999,0.29725,0.1735,0.131,0.192,0.5545,0.764,0.33525,0.2395,0.243,0.26325,0.4215,0.392,0.32075,0.142,0.2784999999999999,0.2219999999999999,0.58125,0.4165,0.2375,0.1392499999999999,0.43225,0.1545,0.1272499999999999,0.2339999999999999,0.237,0.1649999999999999,0.146,0.4024999999999999,0.347,0.28825,0.2209999999999999,0.4165,0.54675,0.2415,0.21375,0.10025,0.32625,0.1937499999999999,0.27925,0.2654999999999999,0.2947499999999999,0.237,0.123,0.17275,0.26275,0.1089999999999999,0.0807499999999999,0.299,0.1569999999999999,0.0705,0.0615,0.18225,0.10875,0.3185,0.0637499999999999,0.14225,0.3045,0.242,0.15525,0.126,0.0939999999999999,0.0989999999999999,0.0514999999999999,0.0665,0.122,0.1139999999999999,0.09925,0.14875,0.05975,0.078,0.04425,0.1505,0.0782499999999999,0.10275,0.186,0.0707499999999999,0.0579999999999999,0.04025,0.0419999999999999,0.2865,0.1099999999999999,0.2005,0.0657499999999999,0.05175,0.11775,0.065,0.0364999999999999,0.077,0.06125,0.137,0.05025,0.0314999999999999,0.069,0.05375,0.0439999999999999,0.10825,0.0707499999999999,0.089,0.0379999999999999,0.0757499999999999,0.0825,0.124,0.0672499999999999,0.0314999999999999,0.03425,0.123,0.0287499999999999,0.05925,0.0185,0.05675,0.0349999999999999,0.10675,0.0989999999999999,0.0252499999999999,0.0737499999999999,0.0484999999999999,0.04175,0.04225,0.04925,0.0257499999999999,0.03375,0.05475
In the Valley of Elah (2007),0.904,0.76275,0.8700000000000001,0.904,0.8620000000000001,0.8594999999999999,0.8594999999999999,0.8447499999999999,0.67,0.79125,0.80125,0.8700000000000001,0.622,0.7255,0.365,0.45975,0.622,0.69225,0.7605,0.46625,0.38525,0.491,0.4655,0.72825,0.3139999999999999,0.3645,0.6545,0.4802499999999999,0.5155,0.186,0.3894999999999999,0.1689999999999999,0.3884999999999999,0.38,0.177,0.2997499999999999,0.2544999999999999,0.379,0.51075,0.293,0.1689999999999999,0.3964999999999999,0.23875,0.17025,0.1634999999999999,0.2375,0.3754999999999999,0.18625,0.4525,0.1315,0.407,0.2734999999999999,0.39075,0.18725,0.57225,0.3015,0.22975,0.2875,0.1255,0.34175,0.27775,0.2185,0.2022499999999999,0.1965,0.23525,0.2,0.14725,0.1535,0.3279999999999999,0.3389999999999999,0.14725,0.5175,0.1505,0.12375,0.17925,0.12275,0.2794999999999999,0.11325,0.1935,0.16475,0.34975,0.0732499999999999,0.218,0.203,0.39175,0.18,0.1515,0.092,0.1084999999999999,0.15225,0.1902499999999999,0.22025,0.23325,0.15475,0.3395,0.1515,0.1987499999999999,0.089,0.12075,0.14625,0.15575,0.42525,0.44125,0.0787499999999999,0.1059999999999999,0.1302499999999999,0.284,0.1134999999999999,0.071,0.11325,0.1362499999999999,0.1397499999999999,0.0944999999999999,0.0969999999999999,0.0737499999999999,0.0792499999999999,0.21425,0.0795,0.09075,0.086,0.0692499999999999,0.03325,0.11375,0.10725,0.0825,0.074,0.11125,0.2185,0.16425,0.0389999999999999,0.11125,0.0389999999999999,0.1455,0.0524999999999999,0.10575,0.0245,0.0374999999999999,0.0394999999999999,0.09425,0.0245,0.05775,0.05625,0.04575,0.0787499999999999,0.1352499999999999,0.12325,0.03675,0.0544999999999999,0.04275
"Year My Parents Went on Vacation, The (O Ano em Que Meus Pais Saíram de Férias) (2006)",0.75525,0.75525,0.7445,0.9255,0.6035,0.853,0.75525,0.68225,0.853,0.88225,0.8185,0.9265,0.8480000000000001,0.72975,0.44275,0.65825,0.3672499999999999,0.44625,0.67625,0.602,0.2977499999999999,0.67775,0.95975,0.5045,0.42625,0.45925,0.3512499999999999,0.61225,0.4135,0.4135,0.3655,0.7649999999999999,0.539,0.567,0.4135,0.34975,0.3269999999999999,0.3209999999999999,0.138,0.45925,0.20525,0.2847499999999999,0.37475,0.20825,0.34775,0.45925,0.12175,0.1372499999999999,0.26025,0.26925,0.4004999999999999,0.50975,0.4157499999999999,0.38,0.61325,0.1257499999999999,0.22375,0.279,0.37,0.38825,0.52325,0.278,0.22825,0.2425,0.33125,0.54275,0.3605,0.4117499999999999,0.1372499999999999,0.26575,0.1039999999999999,0.77525,0.0682499999999999,0.31425,0.1395,0.1382499999999999,0.3349999999999999,0.3125,0.15075,0.16975,0.1975,0.0544999999999999,0.288,0.4639999999999999,0.26725,0.121,0.7505,0.11925,0.1875,0.22175,0.1932499999999999,0.29825,0.20475,0.066,0.15625,0.7505,0.25925,0.40075,0.31125,0.0707499999999999,0.21075,0.21825,0.129,0.176,0.0832499999999999,0.15625,0.05575,0.3884999999999999,0.0905,0.03675,0.129,0.22025,0.17325,0.0529999999999999,0.4267499999999999,0.1505,0.401,0.0732499999999999,0.1659999999999999,0.0735,0.20925,0.08725,0.091,0.0185,0.06025,0.1074999999999999,0.0984999999999999,0.0667499999999999,0.1905,0.04625,0.09025,0.151,0.0954999999999999,0.16225,0.05175,0.1029999999999999,0.0504999999999999,0.281,0.0742499999999999,0.09425,0.0519999999999999,0.2314999999999999,0.14975,0.03225,0.0554999999999999,0.0329999999999999,0.0285,0.0202499999999999,0.04175
"Goodbye Bafana (Color of Freedom, The) (2007)",0.8487499999999999,0.81,0.8487499999999999,0.81,0.81,0.558,0.7275,0.762,0.558,0.8487499999999999,0.7637499999999999,0.3522499999999999,0.87975,0.4175,0.73575,0.371,0.8767499999999999,0.511,0.81125,0.418,0.9735,0.59125,0.7907500000000001,0.578,0.50525,0.628,0.42325,0.7255,0.21175,0.39675,0.4385,0.70275,0.3117499999999999,0.9185,0.31525,0.24675,0.49575,0.355,0.407,0.4922499999999999,0.088,0.3355,0.42925,0.16425,0.1795,0.289,0.2165,0.25675,0.633,0.1614999999999999,0.1252499999999999,0.21875,0.16125,0.0354999999999999,0.09,0.38425,0.27775,0.64525,0.1795,0.249,0.3047499999999999,0.32475,0.18275,0.1505,0.21075,0.10475,0.3525,0.2254999999999999,0.10575,0.306,0.0782499999999999,0.2784999999999999,0.1405,0.0682499999999999,0.95875,0.2269999999999999,0.2445,0.0235,0.085,0.27225,0.1195,0.48975,0.1059999999999999,0.12275,0.083,0.23025,0.22225,0.0554999999999999,0.144,0.2015,0.1064999999999999,0.246,0.14675,0.7609999999999999,0.1649999999999999,0.03675,0.3199999999999999,0.1064999999999999,0.265,0.2975,0.09125,0.16575,0.1079999999999999,0.25075,0.0579999999999999,0.12175,0.3652499999999999,0.1089999999999999,0.03875,0.0777499999999999,0.128,0.2075,0.2604999999999999,0.3005,0.04325,0.145,0.16425,0.1277499999999999,0.0549999999999999,0.0817499999999999,0.17875,0.03425,0.148,0.0489999999999999,0.243,0.1154999999999999,0.1074999999999999,0.04225,0.151,0.0662499999999999,0.15425,0.05875,0.04875,0.03225,0.0464999999999999,0.183,0.153,0.3,0.0329999999999999,0.142,0.18475,0.0424999999999999,0.05825,0.212,0.11125,0.2115,0.0564999999999999,0.0677499999999999,0.0217499999999999
Charlie Wilson's War (2007),0.90925,0.86625,0.86625,0.917,0.90925,0.7602500000000001,0.917,0.90925,0.4335,0.9955,0.70825,0.7685,0.90725,0.61625,0.66875,0.64,0.70025,0.43825,0.39875,0.62575,0.73775,0.58375,0.3095,0.17625,0.23875,0.3442499999999999,0.216,0.4605,0.873,0.8087500000000001,0.34775,0.1367499999999999,0.24425,0.3055,0.2284999999999999,0.3235,0.3565,0.28025,0.31875,0.3075,0.0959999999999999,0.138,0.258,0.2155,0.1955,0.22975,0.301,0.138,0.3482499999999999,0.4237499999999999,0.74975,0.25375,0.23175,0.377,0.1659999999999999,0.2877499999999999,0.5315,0.246,0.1955,0.1345,0.2624999999999999,0.18525,0.10975,0.17675,0.30525,0.3535,0.1255,0.1885,0.1714999999999999,0.1272499999999999,0.1345,0.25325,0.682,0.22975,0.10625,0.11925,0.2504999999999999,0.09625,0.1619999999999999,0.1515,0.1915,0.1594999999999999,0.1124999999999999,0.0959999999999999,0.1059999999999999,0.11075,0.1019999999999999,0.2309999999999999,0.1019999999999999,0.1619999999999999,0.1084999999999999,0.0885,0.38575,0.1195,0.12375,0.08925,0.1912499999999999,0.66975,0.075,0.1362499999999999,0.0727499999999999,0.1689999999999999,0.384,0.0795,0.0795,0.34675,0.17125,0.1332499999999999,0.059,0.1089999999999999,0.58275,0.10275,0.0842499999999999,0.12075,0.0925,0.04625,0.09525,0.0762499999999999,0.0692499999999999,0.17575,0.0735,0.03725,0.0939999999999999,0.04925,0.05375,0.05725,0.0665,0.0489999999999999,0.0944999999999999,0.0359999999999999,0.14825,0.05425,0.11425,0.06225,0.0695,0.0252499999999999,0.0672499999999999,0.0645,0.0364999999999999,0.0855,0.04325,0.03225,0.0409999999999999,0.0657499999999999,0.0727499999999999,0.03025,0.06075,0.03775,0.0569999999999999
Fallen Art (Sztuka spadania) (2004),0.7722500000000001,0.7722500000000001,0.869,0.7722500000000001,0.7722500000000001,0.7685,0.72975,0.7045,0.58825,0.643,0.7927500000000001,0.869,0.4772499999999999,0.50025,0.2534999999999999,0.66,0.26925,0.517,0.7709999999999999,0.62,0.5515,0.4465,0.2244999999999999,0.935,0.39325,0.6425,0.8640000000000001,0.3045,0.2825,0.581,0.548,0.32725,0.51075,0.48475,0.416,0.62,0.3155,0.3025,0.21575,0.1987499999999999,0.2294999999999999,0.9345,0.2289999999999999,0.14675,0.2269999999999999,0.197,0.24925,0.2764999999999999,0.362,0.0815,0.3904999999999999,0.283,0.45625,0.0615,0.16975,0.3442499999999999,0.52125,0.33725,0.18475,0.3057499999999999,0.4792499999999999,0.14275,0.1084999999999999,0.124,0.2385,0.1569999999999999,0.1059999999999999,0.5895,0.20575,0.09275,0.0384999999999999,0.1825,0.16025,0.09725,0.1325,0.368,0.11875,0.251,0.08925,0.9725,0.198,0.2007499999999999,0.376,0.1515,0.10425,0.27375,0.2664999999999999,0.23525,0.11525,0.0959999999999999,0.1295,0.32075,0.148,0.0424999999999999,0.20425,0.2664999999999999,0.16225,0.0349999999999999,0.08,0.0727499999999999,0.05775,0.17725,0.0702499999999999,0.14575,0.2025,0.72,0.024,0.1629999999999999,0.0742499999999999,0.1164999999999999,0.0544999999999999,0.283,0.10025,0.2594999999999999,0.0989999999999999,0.17275,0.05375,0.065,0.061,0.1104999999999999,0.04375,0.09675,0.0895,0.5875,0.1345,0.06,0.1225,0.0544999999999999,0.1287499999999999,0.1402499999999999,0.10175,0.09725,0.0409999999999999,0.0275,0.0369999999999999,0.09725,0.92775,0.0685,0.072,0.0215,0.0329999999999999,0.04125,0.1584999999999999,0.1262499999999999,0.04775,0.0394999999999999,0.0842499999999999,0.03325,0.0255
"Counterfeiters, The (Die Fälscher) (2007)",0.8985000000000001,0.8985000000000001,0.98975,0.8985000000000001,0.948,0.8732500000000001,0.88425,0.955,0.98975,0.6765,0.7795000000000001,0.994,0.96825,0.98975,0.652,0.7577499999999999,0.6765,0.59225,0.8165,0.60375,0.6985,0.45175,0.68725,0.714,0.622,0.9695,0.64175,0.368,0.393,0.25575,0.381,0.284,0.26175,0.4245,0.1892499999999999,0.277,0.3415,0.35075,0.5,0.1892499999999999,0.24025,0.2155,0.18625,0.699,0.269,0.1614999999999999,0.1285,0.1342499999999999,0.33025,0.1277499999999999,0.2927499999999999,0.27075,0.3097499999999999,0.9415,0.16325,0.273,0.29525,0.41425,0.269,0.33025,0.34325,0.34175,0.14125,0.27575,0.26475,0.1584999999999999,0.1357499999999999,0.23825,0.2185,0.202,0.282,0.6445,0.508,0.15325,0.562,0.1164999999999999,0.2339999999999999,0.11575,0.2435,0.1624999999999999,0.2524999999999999,0.16225,0.14175,0.15175,0.24875,0.122,0.14225,0.09425,0.146,0.235,0.17925,0.3495,0.17825,0.21425,0.175,0.0935,0.23575,0.1292499999999999,0.11725,0.0994999999999999,0.10425,0.18175,0.22775,0.0682499999999999,0.23175,0.1912499999999999,0.24825,0.1014999999999999,0.14775,0.1902499999999999,0.081,0.2005,0.08675,0.14225,0.09775,0.22875,0.1367499999999999,0.0655,0.1109999999999999,0.0615,0.0549999999999999,0.03275,0.0534999999999999,0.08925,0.0785,0.09225,0.08875,0.11975,0.1034999999999999,0.05225,0.087,0.0434999999999999,0.1365,0.04775,0.05775,0.03475,0.05675,0.05575,0.0625,0.03,0.086,0.0444999999999999,0.0559999999999999,0.05475,0.04025,0.0235,0.03625,0.0257499999999999,0.0444999999999999
Mongol (2007),0.88025,0.9895,0.9895,0.815,0.981,0.92575,0.74825,0.6555,0.92575,0.9895,0.8085,0.4034999999999999,0.8620000000000001,0.7622500000000001,0.981,0.68,0.6945,0.71375,0.849,0.4287499999999999,0.39975,0.59425,0.59975,0.644,0.44325,0.693,0.51325,0.261,0.64575,0.53125,0.64575,0.7927500000000001,0.2664999999999999,0.53375,0.74075,0.3675,0.50225,0.348,0.32675,0.39075,0.09625,0.365,0.3555,0.1927499999999999,0.28025,0.347,0.1009999999999999,0.3185,0.2334999999999999,0.36075,0.23525,0.21575,0.31025,0.17175,0.1684999999999999,0.3429999999999999,0.12225,0.293,0.28025,0.186,0.31425,0.40725,0.477,0.15125,0.18075,0.11275,0.14825,0.3117499999999999,0.11975,0.12225,0.5755,0.1357499999999999,0.53375,0.03375,0.28925,0.1387499999999999,0.1382499999999999,0.20775,0.1337499999999999,0.15225,0.22625,0.1215,0.295,0.26725,0.2744999999999999,0.2165,0.152,0.1825,0.0845,0.06,0.1555,0.2947499999999999,0.10725,0.2189999999999999,0.15325,0.37,0.1574999999999999,0.124,0.2254999999999999,0.05225,0.0772499999999999,0.2304999999999999,0.0777499999999999,0.1149999999999999,0.29925,0.0504999999999999,0.205,0.122,0.0655,0.11875,0.0822499999999999,0.09975,0.2269999999999999,0.0777499999999999,0.1094999999999999,0.17175,0.0999999999999999,0.0737499999999999,0.0852499999999999,0.132,0.1355,0.6,0.0785,0.1885,0.12075,0.1159999999999999,0.1225,0.1975,0.11225,0.45025,0.0672499999999999,0.074,0.06075,0.124,0.03725,0.1505,0.09375,0.0354999999999999,0.10175,0.0722499999999999,0.0762499999999999,0.0717499999999999,0.0984999999999999,0.0275,0.0812499999999999,0.0687499999999999,0.022,0.1185,0.03725
Katyn (2007),0.85025,0.9845,0.9845,0.85025,0.95675,0.85025,0.85025,0.85025,0.669,0.9845,0.8287500000000001,0.918,0.73975,0.85025,0.95675,0.55275,0.73975,0.73975,0.8714999999999999,0.50725,0.66125,0.671,0.51875,0.44275,0.4004999999999999,0.6215,0.61925,0.2534999999999999,0.17875,0.22975,0.3632499999999999,0.25625,0.3705,0.4287499999999999,0.26425,0.57225,0.24275,0.38475,0.4892499999999999,0.31925,0.154,0.71325,0.33375,0.3,0.2244999999999999,0.26175,0.60075,0.3542499999999999,0.2339999999999999,0.22675,0.14725,0.30925,0.1104999999999999,0.25575,0.18025,0.17825,0.32175,0.292,0.123,0.23425,0.26725,0.2239999999999999,0.124,0.136,0.20975,0.21725,0.30125,0.25625,0.2334999999999999,0.1982499999999999,0.2415,0.065,0.7522500000000001,0.3442499999999999,0.2935,0.10675,0.11525,0.059,0.2,0.2309999999999999,0.156,0.3662499999999999,0.26975,0.124,0.472,0.0875,0.1134999999999999,0.21775,0.1315,0.20925,0.11425,0.03075,0.082,0.1495,0.083,0.081,0.14,0.0825,0.1205,0.1099999999999999,0.1639999999999999,0.1895,0.0632499999999999,0.0797499999999999,0.2289999999999999,0.04125,0.0925,0.1322499999999999,0.1059999999999999,0.0647499999999999,0.0554999999999999,0.11075,0.0979999999999999,0.061,0.10675,0.06075,0.1285,0.0795,0.09,0.11375,0.0989999999999999,0.09725,0.1119999999999999,0.1425,0.142,0.0775,0.0855,0.16225,0.1109999999999999,0.0692499999999999,0.0235,0.0534999999999999,0.05475,0.14875,0.04025,0.0792499999999999,0.067,0.078,0.08725,0.1555,0.059,0.04425,0.083,0.04475,0.0835,0.0837499999999999,0.0625,0.10425,0.0205
John Adams (2008),0.81125,0.99375,0.99375,0.823,0.96625,0.81125,0.81125,0.76525,0.83925,0.99375,0.8227500000000001,0.52025,0.8367500000000001,0.65075,0.96625,0.54125,0.60825,0.673,0.4702499999999999,0.54775,0.9755,0.4855,0.6725,0.628,0.736,0.3365,0.4345,0.2977499999999999,0.21125,0.3642499999999999,0.31225,0.39975,0.235,0.3692499999999999,0.21675,0.378,0.26875,0.39075,0.357,0.2022499999999999,0.26675,0.31375,0.215,0.26025,0.3522499999999999,0.2022499999999999,0.17825,0.1882499999999999,0.235,0.71825,0.204,0.4105,0.195,0.09925,0.25825,0.2985,0.133,0.21075,0.3522499999999999,0.1332499999999999,0.3465,0.1569999999999999,0.2289999999999999,0.24425,0.2957499999999999,0.25625,0.24425,0.32675,0.21075,0.15175,0.3265,0.14875,0.0825,0.35275,0.12375,0.0895,0.1917499999999999,0.079,0.2025,0.14275,0.40325,0.14425,0.14425,0.2965,0.21575,0.15025,0.123,0.14225,0.14225,0.1307499999999999,0.2017499999999999,0.1877499999999999,0.2339999999999999,0.1312499999999999,0.15925,0.082,0.09675,0.0772499999999999,0.1235,0.25225,0.11475,0.1185,0.085,0.08975,0.04725,0.08675,0.2022499999999999,0.1009999999999999,0.1024999999999999,0.09175,0.1579999999999999,0.09875,0.27625,0.0989999999999999,0.0925,0.086,0.1945,0.08625,0.184,0.1099999999999999,0.3385,0.0702499999999999,0.11325,0.06175,0.237,0.08,0.20625,0.0404999999999999,0.10025,0.13,0.0364999999999999,0.09,0.08875,0.07,0.0559999999999999,0.086,0.0454999999999999,0.0285,0.04375,0.06025,0.067,0.05775,0.04425,0.04375,0.0974999999999999,0.062,0.0865,0.0142499999999999,0.0232499999999999
"Wave, The (Welle, Die) (2008)",0.8654999999999999,0.96175,0.76,0.881,0.8300000000000001,0.96175,0.8654999999999999,0.8382499999999999,0.7575000000000001,0.82975,0.8494999999999999,0.93725,0.788,0.60275,0.4679999999999999,0.61175,0.53275,0.48875,0.8300000000000001,0.44225,0.67825,0.6505,0.55,0.43975,0.44875,0.537,0.416,0.50875,0.433,0.5445,0.3502499999999999,0.47375,0.46275,0.51925,0.2259999999999999,0.44825,0.41325,0.32425,0.5215,0.40525,0.2314999999999999,0.3265,0.282,0.3249999999999999,0.2264999999999999,0.40525,0.4014999999999999,0.09725,0.5815,0.5545,0.51375,0.27575,0.34075,0.1664999999999999,0.16925,0.2012499999999999,0.18225,0.2895,0.2249999999999999,0.3065,0.28825,0.0939999999999999,0.1069999999999999,0.24775,0.312,0.185,0.92575,0.404,0.24925,0.214,0.0999999999999999,0.30925,0.0935,0.2002499999999999,0.23875,0.22325,0.40475,0.126,0.1335,0.25175,0.261,0.3075,0.371,0.1887499999999999,0.11825,0.1614999999999999,0.25975,0.1185,0.09525,0.1659999999999999,0.09925,0.085,0.3199999999999999,0.1569999999999999,0.1805,0.14375,0.1297499999999999,0.09125,0.23325,0.0625,0.11175,0.126,0.3249999999999999,0.10325,0.1335,0.09825,0.15675,0.1114999999999999,0.088,0.0857499999999999,0.0439999999999999,0.147,0.0797499999999999,0.1674999999999999,0.17875,0.05725,0.14175,0.075,0.0732499999999999,0.4795,0.04975,0.0449999999999999,0.089,0.0765,0.08875,0.08825,0.0959999999999999,0.061,0.1009999999999999,0.0369999999999999,0.0685,0.0262499999999999,0.06075,0.0424999999999999,0.0797499999999999,0.0747499999999999,0.0499999999999999,0.0757499999999999,0.0745,0.03475,0.05325,0.133,0.05575,0.08725,0.0615,0.0605,0.141,0.03475,0.03475
Sauna (2008),0.831,0.933,0.66725,0.8282499999999999,0.8282499999999999,0.8925000000000001,0.6385,0.8867499999999999,0.8925000000000001,0.3309999999999999,0.88375,0.8465,0.40275,0.6495,0.73,0.8867499999999999,0.1735,0.4024999999999999,0.67925,0.40425,0.4815,0.5805,0.2395,0.2614999999999999,0.2907499999999999,0.29125,0.57725,0.33125,0.61375,0.46475,0.46475,0.1925,0.437,0.23375,0.40325,0.23775,0.3409999999999999,0.3419999999999999,0.1674999999999999,0.61375,0.4105,0.2995,0.2329999999999999,0.1104999999999999,0.5355,0.61375,0.15625,0.2714999999999999,0.36975,0.1885,0.35875,0.5895,0.259,0.22625,0.306,0.2,0.1275,0.2465,0.5355,0.2015,0.15275,0.8799999999999999,0.1044999999999999,0.24375,0.2847499999999999,0.3429999999999999,0.1574999999999999,0.16925,0.2259999999999999,0.21675,0.073,0.26,0.7595000000000001,0.173,0.09175,0.3715,0.149,0.1267499999999999,0.2867499999999999,0.17325,0.121,0.0409999999999999,0.23925,0.16425,0.1272499999999999,0.1195,0.53375,0.147,0.0974999999999999,0.0755,0.13,0.8755,0.0885,0.15075,0.32375,0.53375,0.21875,0.11575,0.14575,0.024,0.069,0.0394999999999999,0.312,0.29325,0.98625,0.04675,0.09225,0.1725,0.05325,0.1325,0.1755,0.2895,0.067,0.061,0.33675,0.10225,0.06225,0.186,0.0657499999999999,0.05925,0.12125,0.0647499999999999,0.22375,0.0665,0.0682499999999999,0.05875,0.21,0.0782499999999999,0.0747499999999999,0.0627499999999999,0.03775,0.10925,0.0217499999999999,0.0579999999999999,0.09325,0.17075,0.074,0.0374999999999999,0.0999999999999999,0.0282499999999999,0.0747499999999999,0.3525,0.05625,0.11825,0.0707499999999999,0.03925,0.03475,0.0157499999999999,0.0195
Milk (2008),0.87825,0.87825,0.7895000000000001,0.94525,0.87825,0.827,0.94525,0.7685,0.75125,0.95575,0.8227500000000001,0.301,0.97375,0.7425,0.649,0.85425,0.6835,0.6835,0.573,0.85425,0.3894999999999999,0.47,0.8182499999999999,0.703,0.2319999999999999,0.27975,0.53875,0.495,0.15175,0.18625,0.1897499999999999,0.27125,0.4915,0.601,0.1992499999999999,0.2254999999999999,0.3732499999999999,0.38775,0.33225,0.1915,0.24875,0.2395,0.21525,0.2815,0.42,0.1775,0.4187499999999999,0.1285,0.5275,0.2624999999999999,0.1455,0.33475,0.26525,0.1887499999999999,0.1937499999999999,0.21825,0.39675,0.369,0.42,0.3065,0.268,0.21925,0.09775,0.9945,0.1275,0.296,0.1975,0.277,0.1357499999999999,0.23675,0.16125,0.1937499999999999,0.0579999999999999,0.216,0.1624999999999999,0.22825,0.84575,0.05625,0.1362499999999999,0.15975,0.24175,0.2415,0.11925,0.0959999999999999,0.1709999999999999,0.1569999999999999,0.21425,0.0707499999999999,0.15875,0.1345,0.1699999999999999,0.14,0.14275,0.0695,0.14725,0.1129999999999999,0.34775,0.27825,0.17925,0.10625,0.1714999999999999,0.21475,0.3017499999999999,0.08775,0.04025,0.0675,0.2194999999999999,0.093,0.0494999999999999,0.1505,0.24925,0.0574999999999999,0.1387499999999999,0.17925,0.1405,0.0662499999999999,0.132,0.32875,0.3419999999999999,0.10925,0.072,0.0625,0.03275,0.09975,0.2209999999999999,0.95525,0.1942499999999999,0.0359999999999999,0.08675,0.03325,0.1775,0.0845,0.0655,0.0469999999999999,0.1735,0.062,0.09,0.0979999999999999,0.03025,0.0845,0.16075,0.06025,0.063,0.0459999999999999,0.089,0.0524999999999999,0.0832499999999999,0.0374999999999999,0.0625
"Boy in the Striped Pajamas, The (Boy in the Striped Pyjamas, The) (2008)",0.9005000000000001,0.92575,0.89825,0.92575,0.92575,0.89825,0.89825,0.89825,0.86225,0.83775,0.7995000000000001,0.979,0.6485,0.89825,0.85775,0.3974999999999999,0.7065,0.5975,0.6795,0.48275,0.90625,0.6835,0.93675,0.877,0.3582499999999999,0.72825,0.5415,0.21325,0.121,0.1525,0.25775,0.91175,0.2329999999999999,0.37275,0.253,0.3592499999999999,0.31475,0.376,0.58825,0.3025,0.082,0.79375,0.3,0.25075,0.22725,0.24625,0.1302499999999999,0.39725,0.2674999999999999,0.2259999999999999,0.1545,0.1619999999999999,0.2624999999999999,0.9055,0.2495,0.23975,0.21375,0.29925,0.15025,0.2875,0.3037499999999999,0.1845,0.25775,0.146,0.2694999999999999,0.1164999999999999,0.298,0.2504999999999999,0.14125,0.15175,0.385,0.0915,0.1109999999999999,0.06225,0.2955,0.1255,0.0747499999999999,0.03825,0.1049999999999999,0.61,0.144,0.24775,0.2314999999999999,0.14175,0.2794999999999999,0.26925,0.178,0.05725,0.1275,0.09075,0.0895,0.1649999999999999,0.16025,0.1679999999999999,0.1169999999999999,0.0954999999999999,0.128,0.04325,0.1342499999999999,0.06125,0.0817499999999999,0.09375,0.073,0.0795,0.089,0.0212499999999999,0.1295,0.09325,0.05075,0.0389999999999999,0.0579999999999999,0.072,0.1405,0.0715,0.071,0.0722499999999999,0.2135,0.0569999999999999,0.03775,0.10175,0.0797499999999999,0.0444999999999999,0.066,0.0737499999999999,0.1024999999999999,0.0645,0.079,0.09975,0.1375,0.0374999999999999,0.03175,0.03825,0.06225,0.0379999999999999,0.03825,0.04025,0.11875,0.061,0.0675,0.03875,0.05525,0.0742499999999999,0.0434999999999999,0.04675,0.04325,0.1654999999999999,0.0419999999999999,0.031,0.0389999999999999
