movieId,betrayal,culture clash,weird,melancholic,greed,runaway,drama,good,original,film noir,independent film,dialogue,drinking,vengeance,light,surveillance,chase,mentor,adaptation,sexy,catastrophe,hotel,fun movie,death,pornography,1930s,quirky,period piece,california,british,not funny,childhood,divorce,weapons,life & death,small town,life philosophy,unlikely friendships,classic car,islam,fight scenes,transformation,censorship,predictable,wartime,very funny,underrated,fantasy world,pulp,prejudice,farce,absurd,sacrifice,first contact,women,alter ego,nudity (full frontal - brief),creativity,writers,lawyer,queer,road movie,dysfunctional family,family,memory,san francisco,doctors,nudity (topless - brief),hospital,good music,blindness,irish accent,prison,kidnapping,los angeles,multiple storylines,computer animation,simple,too long,directorial debut,new york city,mad scientist,desert,dreams,oil,teen movie,french,new jersey,wilderness,tokyo,hunting,addiction,stereotypes,survival,workplace,island,camp,brothers,texas,prostitution,ensemble cast,wine,awesome soundtrack,bollywood,interracial romance,no plot,indians,radio,best of 2005,alternate history,80s,rebellion,adoption,documentary,potential oscar nom,stand-up comedy,russian,stoner movie,kick-butt women,time,foul language,made for tv,race,fashion,nudity (rear),internet,snakes,atheism,immortality,ghosts/afterlife,robert downey jr,notable nudity,father daughter relationship,homeless,buddy movie,trilogy,finnish,unlikeable characters,australia,hip hop,cancer,shopping,goth,remake,god,too short,graphic novel,reality tv,single father
Compulsion (1959),0.9725,0.8160000000000001,0.8160000000000001,0.8885000000000001,0.8885000000000001,0.8160000000000001,0.8160000000000001,0.7235,0.8492500000000001,0.7989999999999999,0.7989999999999999,0.7185,0.7989999999999999,0.99475,0.6785,0.4225,0.312,0.5125,0.8247500000000001,0.3365,0.4815,0.373,0.4425,0.64775,0.5445,0.55725,0.2764999999999999,0.51075,0.2957499999999999,0.26325,0.3742499999999999,0.60625,0.3105,0.28525,0.46725,0.3615,0.31625,0.26225,0.372,0.45975,0.21075,0.2329999999999999,0.67225,0.2867499999999999,0.25175,0.25075,0.16025,0.3015,0.1589999999999999,0.45975,0.05625,0.1937499999999999,0.173,0.2867499999999999,0.18125,0.41625,0.301,0.22775,0.2885,0.94575,0.2022499999999999,0.18625,0.216,0.4785,0.08625,0.0667499999999999,0.1805,0.2284999999999999,0.0944999999999999,0.1579999999999999,0.0675,0.11275,0.32825,0.57425,0.03625,0.18275,0.41,0.21625,0.2754999999999999,0.0822499999999999,0.3315,0.2867499999999999,0.179,0.1957499999999999,0.04425,0.183,0.12025,0.24725,0.3455,0.17725,0.09675,0.15175,0.21825,0.1079999999999999,0.152,0.11475,0.18375,0.1129999999999999,0.2554999999999999,0.11675,0.0677499999999999,0.20775,0.1579999999999999,0.0635,0.0687499999999999,0.0625,0.1195,0.12375,0.14475,0.0905,0.0662499999999999,0.20775,0.253,0.0697499999999999,0.145,0.3964999999999999,0.0439999999999999,0.1104999999999999,0.10475,0.0469999999999999,0.0459999999999999,0.3117499999999999,0.1897499999999999,0.0185,0.17725,0.1465,0.0792499999999999,0.1134999999999999,0.0237499999999999,0.0484999999999999,0.2947499999999999,0.3672499999999999,0.194,0.09575,0.16425,0.029,0.0384999999999999,0.267,0.1305,0.084,0.0277499999999999,0.0334999999999999,0.03975,0.023,0.0807499999999999,0.03375,0.0272499999999999,0.0292499999999999,0.03575
Jesse James (1939),0.87825,0.87825,0.6975,0.782,0.87825,0.69425,0.7325,0.69175,0.8692500000000001,0.843,0.843,0.69175,0.843,0.75275,0.68225,0.3355,0.2724999999999999,0.5665,0.3592499999999999,0.30225,0.40325,0.3239999999999999,0.182,0.45025,0.2804999999999999,0.429,0.3065,0.65425,0.5635,0.1785,0.38,0.53575,0.42925,0.1805,0.24525,0.186,0.285,0.4545,0.21925,0.53275,0.269,0.22225,0.078,0.38075,0.56625,0.58775,0.075,0.289,0.14425,0.3742499999999999,0.504,0.295,0.2847499999999999,0.209,0.40425,0.6035,0.0795,0.148,0.268,0.39275,0.21275,0.17975,0.205,0.68775,0.294,0.0444999999999999,0.0509999999999999,0.52625,0.25025,0.0935,0.10225,0.20375,0.1397499999999999,0.0237499999999999,0.0237499999999999,0.15025,0.53575,0.26575,0.1649999999999999,0.0637499999999999,0.2015,0.17775,0.257,0.1175,0.275,0.14525,0.14725,0.1159999999999999,0.03725,0.14075,0.0777499999999999,0.0635,0.3345,0.0925,0.04325,0.4277499999999999,0.03325,0.77525,0.4044999999999999,0.04325,0.03975,0.0329999999999999,0.0697499999999999,0.76475,0.11625,0.0187499999999999,0.27175,0.04525,0.0574999999999999,0.178,0.0235,0.16575,0.26875,0.1392499999999999,0.0222499999999999,0.2304999999999999,0.0444999999999999,0.09625,0.24525,0.0285,0.0145,0.14225,0.061,0.05075,0.017,0.03825,0.0705,0.1069999999999999,0.023,0.0444999999999999,0.0295,0.03725,0.0257499999999999,0.04675,0.0242499999999999,0.0364999999999999,0.3077499999999999,0.022,0.1262499999999999,0.027,0.1372499999999999,0.015,0.0195,0.0222499999999999,0.0319999999999999,0.0105,0.03625,0.0235,0.0632499999999999
Brute Force (1947),0.8999999999999999,0.8999999999999999,0.77725,0.97225,0.902,0.902,0.8772500000000001,0.7705,0.7045,0.88025,0.8405,0.547,0.8405,0.8892500000000001,0.573,0.4525,0.61575,0.77725,0.50725,0.22475,0.4257499999999999,0.218,0.274,0.6695,0.4445,0.5935,0.25375,0.24775,0.60825,0.31375,0.3409999999999999,0.345,0.2435,0.295,0.508,0.44175,0.4409999999999999,0.4775,0.3419999999999999,0.484,0.41625,0.287,0.8200000000000001,0.41625,0.4995,0.2817499999999999,0.17275,0.3225,0.2965,0.34475,0.2855,0.207,0.34475,0.199,0.28825,0.2324999999999999,0.2259999999999999,0.14175,0.186,0.381,0.207,0.27275,0.1995,0.242,0.31625,0.16475,0.3065,0.367,0.3249999999999999,0.145,0.1265,0.237,0.9785,0.1024999999999999,0.2254999999999999,0.195,0.242,0.2495,0.15025,0.15225,0.0905,0.127,0.1322499999999999,0.20975,0.1315,0.35375,0.08,0.41425,0.11325,0.145,0.18425,0.14225,0.12075,0.353,0.14425,0.1054999999999999,0.3642499999999999,0.18425,0.15275,0.084,0.1887499999999999,0.1405,0.05275,0.1014999999999999,0.15425,0.0424999999999999,0.11275,0.236,0.143,0.08,0.07,0.0795,0.0742499999999999,0.1262499999999999,0.1049999999999999,0.30425,0.09975,0.0667499999999999,0.0409999999999999,0.16825,0.1285,0.307,0.11675,0.0217499999999999,0.11875,0.08825,0.03175,0.11275,0.0295,0.0999999999999999,0.212,0.0747499999999999,0.0379999999999999,0.15125,0.0554999999999999,0.0257499999999999,0.3764999999999999,0.0424999999999999,0.1069999999999999,0.2145,0.50875,0.03425,0.0252499999999999,0.0409999999999999,0.0404999999999999,0.1235,0.03675,0.0242499999999999,0.0222499999999999
13 Tzameti (2005),0.9795,0.9795,0.9795,0.9295,0.9295,0.9295,0.92275,0.778,0.8707499999999999,0.96325,0.96325,0.911,0.96325,0.93475,0.56125,0.8759999999999999,0.4125,0.55075,0.3435,0.277,0.51125,0.518,0.23475,0.701,0.63175,0.16925,0.58925,0.148,0.1327499999999999,0.28075,0.3735,0.25725,0.1009999999999999,0.25775,0.6375,0.3615,0.403,0.24425,0.248,0.302,0.23475,0.2145,0.4875,0.42025,0.27625,0.2065,0.208,0.4429999999999999,0.26725,0.14275,0.1355,0.53225,0.4842499999999999,0.191,0.119,0.257,0.3305,0.4365,0.3934999999999999,0.1004999999999999,0.1985,0.2005,0.3155,0.15575,0.2684999999999999,0.0399999999999999,0.27725,0.55175,0.286,0.373,0.1945,0.239,0.14,0.2264999999999999,0.066,0.27575,0.09525,0.145,0.11025,0.61925,0.0499999999999999,0.0762499999999999,0.181,0.24675,0.10825,0.12175,0.74475,0.09275,0.1855,0.2935,0.14425,0.624,0.1255,0.4205,0.2065,0.12075,0.11025,0.271,0.1019999999999999,0.11175,0.1292499999999999,0.1892499999999999,0.355,0.119,0.0484999999999999,0.1609999999999999,0.0725,0.0544999999999999,0.38875,0.16275,0.066,0.129,0.0499999999999999,0.10425,0.28825,0.0845,0.45475,0.16125,0.0857499999999999,0.025,0.0802499999999999,0.04175,0.1639999999999999,0.03875,0.15075,0.0827499999999999,0.03375,0.142,0.04225,0.0237499999999999,0.0627499999999999,0.0529999999999999,0.069,0.0792499999999999,0.0275,0.05375,0.06225,0.05625,0.2837499999999999,0.076,0.0615,0.0215,0.09775,0.0745,0.0544999999999999,0.0419999999999999,0.0842499999999999,0.0574999999999999,0.025
Arabesque (1966),0.98,0.891,0.91125,0.94725,0.9095,0.8109999999999999,0.8109999999999999,0.93025,0.78925,0.4735,0.7802500000000001,0.6055,0.7802500000000001,0.6845,0.68975,0.99075,0.928,0.51625,0.70425,0.7165,0.4419999999999999,0.3139999999999999,0.8314999999999999,0.3984999999999999,0.407,0.31,0.33475,0.8855,0.2209999999999999,0.902,0.259,0.28,0.146,0.552,0.1947499999999999,0.275,0.2574999999999999,0.1885,0.3335,0.62075,0.552,0.20875,0.1699999999999999,0.56925,0.36975,0.58775,0.3335,0.284,0.33075,0.09525,0.5675,0.7455,0.28425,0.357,0.2,0.18,0.33675,0.2774999999999999,0.123,0.15575,0.126,0.134,0.1255,0.2015,0.1937499999999999,0.1235,0.4559999999999999,0.73225,0.2995,0.11875,0.38725,0.15175,0.1629999999999999,0.677,0.0185,0.2219999999999999,0.1322499999999999,0.1397499999999999,0.1709999999999999,0.3495,0.172,0.26275,0.05275,0.24725,0.92875,0.1089999999999999,0.1257499999999999,0.082,0.126,0.207,0.29,0.14375,0.09475,0.0519999999999999,0.179,0.14225,0.17225,0.05425,0.1054999999999999,0.11125,0.06,0.0939999999999999,0.11875,0.1357499999999999,0.17225,0.40725,0.0499999999999999,0.1089999999999999,0.082,0.0935,0.05975,0.04625,0.0339999999999999,0.1059999999999999,0.21475,0.0727499999999999,0.4014999999999999,0.0742499999999999,0.1169999999999999,0.04875,0.0524999999999999,0.05775,0.14425,0.08775,0.1525,0.0785,0.1674999999999999,0.1049999999999999,0.04925,0.0162499999999999,0.025,0.068,0.10525,0.0915,0.023,0.0454999999999999,0.0682499999999999,0.05075,0.012,0.0792499999999999,0.16575,0.0354999999999999,0.0285,0.03075,0.1049999999999999,0.0222499999999999,0.0359999999999999,0.02975,0.03175
The Great Train Robbery (1903),0.7987500000000001,0.7987500000000001,0.7987500000000001,0.7845,0.726,0.72375,0.77125,0.71475,0.8514999999999999,0.7867500000000001,0.7867500000000001,0.59325,0.7867500000000001,0.585,0.6595,0.39525,0.72325,0.44675,0.51525,0.44675,0.423,0.1942499999999999,0.437,0.2784999999999999,0.36275,0.639,0.24075,0.70475,0.16325,0.3017499999999999,0.33725,0.2614999999999999,0.10525,0.3735,0.244,0.203,0.3107499999999999,0.32675,0.31025,0.67025,0.3735,0.2035,0.71525,0.3369999999999999,0.17875,0.27075,0.21875,0.29225,0.293,0.34475,0.15375,0.1327499999999999,0.34475,0.3369999999999999,0.12475,0.149,0.293,0.39675,0.16075,0.0449999999999999,0.2204999999999999,0.245,0.24025,0.378,0.0827499999999999,0.15075,0.21875,0.302,0.131,0.20625,0.3067499999999999,0.254,0.1455,0.0202499999999999,0.0837499999999999,0.359,0.16925,0.66375,0.22175,0.136,0.04525,0.262,0.1377499999999999,0.14275,0.127,0.15925,0.1435,0.49675,0.23075,0.1972499999999999,0.1355,0.0657499999999999,0.15625,0.156,0.08,0.09425,0.1282499999999999,0.122,0.1195,0.0324999999999999,0.03775,0.05925,0.15725,0.10475,0.1322499999999999,0.1225,0.4842499999999999,0.0692499999999999,0.027,0.17225,0.1765,0.22225,0.1009999999999999,0.1589999999999999,0.0959999999999999,0.09575,0.0554999999999999,0.4125,0.0569999999999999,0.12025,0.0564999999999999,0.11825,0.08775,0.0625,0.085,0.16975,0.0994999999999999,0.119,0.0692499999999999,0.0855,0.03525,0.04275,0.0484999999999999,0.029,0.04325,0.10125,0.0319999999999999,0.0245,0.0642499999999999,0.0837499999999999,0.0682499999999999,0.0349999999999999,0.05875,0.0389999999999999,0.119,0.0935,0.03625,0.0404999999999999,0.0379999999999999
Julius Caesar (1953),0.88775,0.82125,0.82125,0.7617499999999999,0.7915000000000001,0.82125,0.82125,0.82125,0.684,0.65625,0.7325,0.7909999999999999,0.72775,0.4,0.70425,0.85025,0.2534999999999999,0.38475,0.7435,0.379,0.4105,0.12075,0.1835,0.382,0.6065,0.268,0.2945,0.7325,0.2475,0.61275,0.37675,0.17175,0.1644999999999999,0.2314999999999999,0.3515,0.21175,0.26,0.16025,0.23175,0.5535,0.16325,0.27025,0.2654999999999999,0.23825,0.138,0.26875,0.3275,0.33375,0.09925,0.2405,0.11075,0.31425,0.11275,0.1805,0.121,0.25775,0.2837499999999999,0.18625,0.17275,0.18,0.33275,0.08925,0.2365,0.09,0.072,0.09,0.18725,0.2185,0.0842499999999999,0.1235,0.11475,0.22275,0.08,0.0404999999999999,0.0637499999999999,0.4024999999999999,0.123,0.0514999999999999,0.144,0.138,0.16825,0.1735,0.0964999999999999,0.1154999999999999,0.1104999999999999,0.14525,0.0459999999999999,0.09525,0.11525,0.11175,0.0925,0.15525,0.0554999999999999,0.03975,0.0687499999999999,0.12475,0.0807499999999999,0.1164999999999999,0.182,0.05475,0.4167499999999999,0.1094999999999999,0.22025,0.15475,0.23475,0.134,0.156,0.05525,0.14,0.18425,0.0852499999999999,0.1345,0.0915,0.077,0.1664999999999999,0.1355,0.1312499999999999,0.0625,0.08,0.0404999999999999,0.09075,0.11075,0.0444999999999999,0.05425,0.1124999999999999,0.061,0.11175,0.0757499999999999,0.18425,0.014,0.1275,0.1205,0.0802499999999999,0.0207499999999999,0.0272499999999999,0.04225,0.0215,0.0812499999999999,0.1104999999999999,0.0399999999999999,0.0812499999999999,0.0165,0.03025,0.0529999999999999,0.1019999999999999,0.0212499999999999,0.08625,0.03875,0.0212499999999999
Thieves' Highway (1949),0.9145,0.9145,0.8620000000000001,0.99625,0.8632500000000001,0.8632500000000001,0.8122499999999999,0.8540000000000001,0.81975,0.92425,0.8240000000000001,0.8540000000000001,0.8240000000000001,0.7545,0.8122499999999999,0.1159999999999999,0.1895,0.41925,0.6455,0.7589999999999999,0.53975,0.4619999999999999,0.09525,0.672,0.2254999999999999,0.51075,0.51625,0.22775,0.70225,0.12325,0.3165,0.48375,0.4147499999999999,0.1865,0.58225,0.14825,0.6015,0.52375,0.1709999999999999,0.65225,0.1272499999999999,0.1972499999999999,0.15325,0.21325,0.47075,0.31725,0.0989999999999999,0.3117499999999999,0.1945,0.4905,0.24925,0.16275,0.4067499999999999,0.1937499999999999,0.0797499999999999,0.3725,0.14825,0.2189999999999999,0.3235,0.06075,0.1277499999999999,0.6965,0.32575,0.1292499999999999,0.42025,0.9265,0.26475,0.0444999999999999,0.3445,0.118,0.3255,0.1317499999999999,0.181,0.026,0.0627499999999999,0.1302499999999999,0.21375,0.4379999999999999,0.32625,0.09275,0.25425,0.09125,0.0675,0.3095,0.0815,0.154,0.3375,0.3219999999999999,0.0394999999999999,0.38325,0.1735,0.1535,0.246,0.1382499999999999,0.2485,0.0509999999999999,0.064,0.16375,0.0757499999999999,0.48975,0.0544999999999999,0.3675,0.118,0.1689999999999999,0.26525,0.0167499999999999,0.05775,0.2997499999999999,0.04675,0.05675,0.0175,0.16325,0.136,0.21275,0.0177499999999999,0.12025,0.26,0.0227499999999999,0.05975,0.0394999999999999,0.0459999999999999,0.0265,0.05425,0.03125,0.0155,0.031,0.0272499999999999,0.1352499999999999,0.0292499999999999,0.0464999999999999,0.0329999999999999,0.0157499999999999,0.1355,0.1887499999999999,0.0137499999999999,0.06125,0.1094999999999999,0.0282499999999999,0.0105,0.10575,0.026,0.03475,0.024,0.016,0.1352499999999999,0.0225,0.03125,0.0262499999999999,0.0187499999999999
Brighton Rock (1947),0.8745,0.73125,0.73125,0.71925,0.62775,0.73125,0.63,0.552,0.6225,0.90475,0.90475,0.46625,0.90475,0.8354999999999999,0.57275,0.4549999999999999,0.7809999999999999,0.38175,0.429,0.3455,0.4267499999999999,0.1967499999999999,0.359,0.3774999999999999,0.1044999999999999,0.5695,0.273,0.68275,0.1674999999999999,0.7949999999999999,0.3712499999999999,0.3309999999999999,0.135,0.14075,0.1144999999999999,0.1387499999999999,0.27725,0.1902499999999999,0.43,0.18325,0.26575,0.26725,0.44275,0.2055,0.69725,0.38875,0.14575,0.18125,0.31275,0.38175,0.5765,0.14375,0.38175,0.2264999999999999,0.3385,0.4665,0.04275,0.122,0.09275,0.3622499999999999,0.2345,0.1485,0.08925,0.27225,0.1917499999999999,0.11675,0.1584999999999999,0.15,0.17225,0.0504999999999999,0.3645,0.2754999999999999,0.0969999999999999,0.0394999999999999,0.073,0.0807499999999999,0.27225,0.11075,0.0635,0.0715,0.04275,0.3465,0.21325,0.04075,0.14925,0.1714999999999999,0.0544999999999999,0.072,0.42725,0.0489999999999999,0.0132499999999999,0.1074999999999999,0.1317499999999999,0.0554999999999999,0.04925,0.1342499999999999,0.2,0.127,0.0314999999999999,0.0399999999999999,0.0339999999999999,0.0359999999999999,0.04675,0.0737499999999999,0.0285,0.022,0.04175,0.0569999999999999,0.021,0.0717499999999999,0.1962499999999999,0.1292499999999999,0.03725,0.21575,0.0314999999999999,0.10225,0.137,0.029,0.04525,0.0305,0.03225,0.1074999999999999,0.05925,0.0707499999999999,0.03425,0.0499999999999999,0.06175,0.05975,0.0285,0.0494999999999999,0.03825,0.0329999999999999,0.017,0.11925,0.0212499999999999,0.03375,0.03175,0.0232499999999999,0.0702499999999999,0.0569999999999999,0.0257499999999999,0.0245,0.0175,0.0262499999999999,0.05975,0.03175,0.0235,0.0267499999999999,0.0137499999999999
Michael Clayton (2007),0.8955,0.983,0.983,0.87225,0.94025,0.983,0.983,0.983,0.80525,0.2624999999999999,0.87225,0.8002499999999999,0.87225,0.50525,0.4649999999999999,0.8282499999999999,0.52225,0.7685,0.4605,0.2564999999999999,0.4725,0.2754999999999999,0.5045,0.4127499999999999,0.26225,0.1355,0.3369999999999999,0.146,0.38275,0.2165,0.39075,0.1332499999999999,0.25125,0.283,0.4267499999999999,0.2319999999999999,0.3107499999999999,0.27,0.4665,0.45225,0.26825,0.23075,0.1024999999999999,0.283,0.11825,0.21825,0.22825,0.21375,0.17875,0.1485,0.08675,0.3129999999999999,0.25925,0.309,0.11625,0.2309999999999999,0.1902499999999999,0.2825,0.41825,0.89775,0.14425,0.204,0.4875,0.2259999999999999,0.17075,0.059,0.33775,0.282,0.3399999999999999,0.242,0.1425,0.27325,0.1307499999999999,0.21025,0.1004999999999999,0.24725,0.1365,0.1679999999999999,0.2867499999999999,0.3725,0.2774999999999999,0.05975,0.08,0.10825,0.38175,0.09575,0.0645,0.21975,0.12275,0.1024999999999999,0.138,0.40625,0.1215,0.1555,0.2155,0.05975,0.065,0.14725,0.1185,0.0662499999999999,0.24625,0.20575,0.23375,0.1372499999999999,0.0399999999999999,0.1694999999999999,0.0672499999999999,0.1265,0.14975,0.1175,0.1945,0.05925,0.0852499999999999,0.072,0.2754999999999999,0.0765,0.0944999999999999,0.0939999999999999,0.0752499999999999,0.0282499999999999,0.51925,0.0615,0.075,0.09325,0.1019999999999999,0.2155,0.0354999999999999,0.126,0.03775,0.0292499999999999,0.16675,0.0662499999999999,0.1195,0.059,0.0399999999999999,0.10925,0.04625,0.10325,0.04775,0.059,0.2339999999999999,0.076,0.017,0.0192499999999999,0.0657499999999999,0.03725,0.0195,0.03575,0.0359999999999999
"Desperate Hours, The (1955)",0.962,0.962,0.962,0.5165,0.639,0.827,0.827,0.8260000000000001,0.73375,0.78125,0.66575,0.4419999999999999,0.66575,0.686,0.4237499999999999,0.76,0.4735,0.4515,0.3495,0.4257499999999999,0.543,0.15,0.59175,0.17575,0.1049999999999999,0.1019999999999999,0.2012499999999999,0.2877499999999999,0.4085,0.1004999999999999,0.32025,0.152,0.312,0.3129999999999999,0.2345,0.3984999999999999,0.3339999999999999,0.1377499999999999,0.45225,0.273,0.20425,0.2504999999999999,0.58,0.3015,0.14325,0.2355,0.25875,0.31425,0.12275,0.4265,0.10275,0.11325,0.4265,0.2345,0.23125,0.2264999999999999,0.0717499999999999,0.21325,0.1684999999999999,0.203,0.10775,0.155,0.638,0.635,0.1395,0.22575,0.132,0.072,0.1877499999999999,0.1465,0.22125,0.15625,0.82975,0.3532499999999999,0.14175,0.2085,0.11225,0.1205,0.1164999999999999,0.0959999999999999,0.0584999999999999,0.0725,0.0812499999999999,0.0605,0.09275,0.11725,0.04475,0.09075,0.09825,0.0797499999999999,0.0292499999999999,0.04825,0.087,0.15425,0.0499999999999999,0.121,0.0579999999999999,0.27825,0.03625,0.0469999999999999,0.09825,0.10525,0.04525,0.1257499999999999,0.1975,0.0314999999999999,0.0772499999999999,0.0399999999999999,0.2209999999999999,0.1917499999999999,0.0255,0.0625,0.24275,0.0657499999999999,0.04625,0.11525,0.0344999999999999,0.03,0.11275,0.147,0.1185,0.10825,0.0827499999999999,0.0237499999999999,0.027,0.0795,0.0217499999999999,0.09125,0.04575,0.0682499999999999,0.03275,0.0595,0.084,0.0212499999999999,0.0305,0.0285,0.0275,0.236,0.069,0.028,0.1895,0.012,0.0712499999999999,0.04325,0.04325,0.0675,0.0177499999999999,0.1387499999999999,0.09275
Kansas City Confidential (1952),0.8632500000000001,0.8632500000000001,0.8632500000000001,0.8320000000000001,0.8105,0.71075,0.69625,0.71075,0.617,0.993,0.70925,0.71075,0.70925,0.92625,0.59025,0.497,0.619,0.49075,0.2885,0.56425,0.39425,0.64025,0.4469999999999999,0.10225,0.172,0.3602499999999999,0.17225,0.08775,0.6085,0.1515,0.31625,0.1795,0.24175,0.4469999999999999,0.187,0.302,0.2955,0.1292499999999999,0.38775,0.1342499999999999,0.4469999999999999,0.196,0.344,0.18175,0.0855,0.22425,0.1332499999999999,0.32925,0.28,0.16025,0.1405,0.0925,0.1892499999999999,0.26,0.084,0.1297499999999999,0.0469999999999999,0.204,0.15,0.396,0.1159999999999999,0.1669999999999999,0.1307499999999999,0.1795,0.21375,0.556,0.0534999999999999,0.0815,0.076,0.12225,0.1009999999999999,0.1357499999999999,0.0994999999999999,0.10525,0.26175,0.1129999999999999,0.1795,0.21475,0.08825,0.0574999999999999,0.04225,0.1119999999999999,0.283,0.0807499999999999,0.0835,0.37,0.0722499999999999,0.2817499999999999,0.0954999999999999,0.12475,0.09475,0.03875,0.0595,0.0675,0.0564999999999999,0.1215,0.0865,0.0329999999999999,0.08675,0.0802499999999999,0.05275,0.0424999999999999,0.061,0.0494999999999999,0.0807499999999999,0.1955,0.1352499999999999,0.0632499999999999,0.1255,0.0742499999999999,0.0855,0.0334999999999999,0.0755,0.0747499999999999,0.0474999999999999,0.2274999999999999,0.0712499999999999,0.04225,0.25175,0.081,0.03525,0.1972499999999999,0.0255,0.0685,0.0314999999999999,0.189,0.0504999999999999,0.04975,0.03075,0.06075,0.0354999999999999,0.015,0.0202499999999999,0.03675,0.0767499999999999,0.1144999999999999,0.5315,0.0752499999999999,0.18,0.0795,0.0339999999999999,0.0852499999999999,0.0157499999999999,0.0272499999999999,0.0285,0.15225,0.0295,0.0167499999999999,0.0185
"Swimming Pool, The (La piscine) (1969)",0.89975,0.89975,0.89975,0.8574999999999999,0.8047500000000001,0.8574999999999999,0.8799999999999999,0.687,0.66775,0.45875,0.7769999999999999,0.7769999999999999,0.7769999999999999,0.9425,0.74,0.81975,0.732,0.5125,0.24075,0.8759999999999999,0.409,0.263,0.8087500000000001,0.344,0.72225,0.09975,0.26275,0.0792499999999999,0.0969999999999999,0.4545,0.369,0.37575,0.6625,0.308,0.2885,0.17725,0.3045,0.4495,0.47,0.27025,0.732,0.1674999999999999,0.40225,0.2985,0.40125,0.3715,0.11575,0.3135,0.26025,0.08975,0.69475,0.216,0.14225,0.38925,0.613,0.1004999999999999,0.36175,0.3652499999999999,0.4207499999999999,0.2895,0.2804999999999999,0.1352499999999999,0.4745,0.09725,0.20625,0.029,0.4097499999999999,0.2554999999999999,0.08725,0.09075,0.35475,0.1074999999999999,0.181,0.20825,0.09475,0.1952499999999999,0.186,0.08925,0.2017499999999999,0.0795,0.05575,0.0559999999999999,0.1285,0.063,0.03175,0.277,0.839,0.0765,0.0444999999999999,0.59275,0.03675,0.1069999999999999,0.0964999999999999,0.0605,0.073,0.2165,0.0969999999999999,0.0667499999999999,0.0519999999999999,0.31525,0.0715,0.36775,0.2644999999999999,0.1149999999999999,0.2885,0.04875,0.0745,0.06,0.17125,0.09,0.1882499999999999,0.021,0.0737499999999999,0.562,0.0692499999999999,0.696,0.15175,0.0625,0.565,0.25825,0.028,0.08775,0.03225,0.14975,0.08775,0.075,0.0544999999999999,0.0845,0.05825,0.0252499999999999,0.0394999999999999,0.37675,0.09575,0.0175,0.0324999999999999,0.0895,0.09025,0.03875,0.03625,0.0994999999999999,0.0344999999999999,0.1357499999999999,0.0514999999999999,0.0232499999999999,0.0845,0.0265,0.027,0.0232499999999999,0.02975
"Unknown Woman, The (La Sconosciuta) (2006)",0.8732500000000001,0.8634999999999999,0.93375,0.93375,0.93375,0.8634999999999999,0.8634999999999999,0.8732500000000001,0.7777499999999999,0.6305,0.88975,0.833,0.8245,0.8354999999999999,0.5655,0.8732500000000001,0.58825,0.39625,0.2345,0.7582500000000001,0.44275,0.16875,0.58825,0.24275,0.7582500000000001,0.22025,0.1982499999999999,0.304,0.1365,0.146,0.31125,0.25775,0.298,0.46025,0.78575,0.21275,0.2135,0.2012499999999999,0.5145,0.415,0.5305,0.1972499999999999,0.7582500000000001,0.21125,0.4485,0.25225,0.178,0.304,0.33675,0.15825,0.31775,0.27775,0.6245,0.45775,0.4054999999999999,0.5235,0.47075,0.23675,0.16925,0.15125,0.1465,0.0652499999999999,0.27425,0.10275,0.3265,0.09,0.0954999999999999,0.124,0.201,0.53025,0.08725,0.0374999999999999,0.264,0.31325,0.04625,0.3522499999999999,0.11375,0.1205,0.4479999999999999,0.0574999999999999,0.0389999999999999,0.0574999999999999,0.79725,0.282,0.0499999999999999,0.1275,0.26875,0.05775,0.0339999999999999,0.51675,0.292,0.065,0.12075,0.1285,0.05625,0.0637499999999999,0.073,0.03525,0.073,0.74325,0.09025,0.2145,0.1099999999999999,0.64225,0.09975,0.2239999999999999,0.09625,0.0295,0.04575,0.25275,0.125,0.09575,0.60425,0.04225,0.02975,0.1034999999999999,0.312,0.0865,0.413,0.025,0.0755,0.0742499999999999,0.06025,0.14525,0.40275,0.0489999999999999,0.3525,0.08925,0.15275,0.03775,0.23625,0.23175,0.1317499999999999,0.0162499999999999,0.0262499999999999,0.10075,0.35475,0.1154999999999999,0.0529999999999999,0.0712499999999999,0.0172499999999999,0.0187499999999999,0.0529999999999999,0.022,0.08925,0.0265,0.251,0.0155,0.0152499999999999
