movieId,melancholic,weird,culture clash,greed,independent film,runaway,dialogue,drinking,betrayal,drama,original,film noir,good,light,life & death,pornography,catastrophe,vengeance,quirky,mentor,life philosophy,childhood,death,absurd,dreams,sexy,adaptation,not funny,unlikely friendships,creativity,hotel,transformation,tokyo,fantasy world,chase,women,predictable,wartime,dysfunctional family,divorce,islam,surveillance,very funny,road movie,classic car,first contact,too long,memory,censorship,1930s,french,russian,writers,good music,small town,weapons,hospital,sacrifice,nudity (full frontal - brief),doctors,god,period piece,queer,british,multiple storylines,fight scenes,workplace,simple,prejudice,farce,fun movie,underrated,stoner movie,desert,wilderness,immortality,mad scientist,computer animation,blindness,irish accent,addiction,pulp,alter ego,documentary,survival,family,wine,finnish,prison,california,atheism,prostitution,bollywood,camp,directorial debut,texas,hunting,indians,stand-up comedy,awesome soundtrack,brothers,interracial romance,teen movie,trilogy,nudity (topless - brief),island,oil,homeless,new jersey,adoption,rebellion,no plot,stereotypes,alternate history,australia,kick-butt women,san francisco,made for tv,cancer,internet,new york city,goth,radio,nudity (rear),fashion,hip hop,ensemble cast,ghosts/afterlife,notable nudity,father daughter relationship,kidnapping,race,80s,time,snakes,best of 2005,shopping,potential oscar nom,lawyer,reality tv,robert downey jr,los angeles,unlikeable characters,too short,graphic novel,foul language,buddy movie,single father,remake
Husbands (1970),0.96375,0.959,0.93025,0.85975,0.9615,0.959,0.586,0.6955,0.60475,0.6955,0.4902499999999999,0.3705,0.2175,0.2175,0.5865,0.52875,0.41125,0.37775,0.59275,0.34175,0.529,0.1755,0.8995,0.21375,0.17575,0.5015,0.12475,0.2875,0.24,0.15025,0.501,0.1564999999999999,0.18325,0.1689999999999999,0.14325,0.3295,0.4095,0.1342499999999999,0.1159999999999999,0.3834999999999999,0.0519999999999999,0.1079999999999999,0.194,0.1664999999999999,0.35975,0.20575,0.312,0.242,0.217,0.06175,0.05575,0.29425,0.137,0.0715,0.21175,0.1265,0.15675,0.09675,0.078,0.0687499999999999,0.05575,0.05575,0.1397499999999999,0.291,0.10725,0.122,0.0979999999999999,0.10325,0.05025,0.0765,0.14375,0.09325,0.3379999999999999,0.2165,0.0815,0.1215,0.10625,0.0682499999999999,0.029,0.15375,0.12325,0.09825,0.064,0.1639999999999999,0.0469999999999999,0.0637499999999999,0.03775,0.26725,0.0677499999999999,0.0319999999999999,0.059,0.17675,0.0434999999999999,0.05025,0.09075,0.09875,0.0722499999999999,0.0354999999999999,0.182,0.0544999999999999,0.04925,0.05375,0.0484999999999999,0.04075,0.03175,0.03375,0.03225,0.1149999999999999,0.0835,0.05375,0.0469999999999999,0.08625,0.0637499999999999,0.078,0.11675,0.0692499999999999,0.0105,0.1099999999999999,0.14625,0.0459999999999999,0.089,0.017,0.031,0.0324999999999999,0.0192499999999999,0.0642499999999999,0.11975,0.0215,0.0242499999999999,0.0394999999999999,0.0205,0.03325,0.0202499999999999,0.04975,0.05175,0.0142499999999999,0.0097499999999999,0.018,0.0354999999999999,0.04875,0.0237499999999999,0.01,0.014,0.0085,0.0107499999999999,0.0135,0.03125,0.0369999999999999,0.0047499999999999
Bigger Than Life (1956),0.98175,0.918,0.918,0.89975,0.8185,0.89975,0.8387500000000001,0.8185,0.918,0.8185,0.62525,0.666,0.60175,0.45625,0.843,0.473,0.41425,0.416,0.48275,0.2947499999999999,0.3389999999999999,0.27125,0.477,0.518,0.3794999999999999,0.23825,0.30225,0.32325,0.2485,0.11325,0.16275,0.2269999999999999,0.37625,0.2504999999999999,0.38725,0.0954999999999999,0.16175,0.1267499999999999,0.6415,0.33275,0.142,0.1455,0.2897499999999999,0.27325,0.46975,0.257,0.1629999999999999,0.2945,0.473,0.0949999999999999,0.1367499999999999,0.0732499999999999,0.15575,0.0974999999999999,0.2035,0.2279999999999999,0.6535,0.59425,0.1735,0.81175,0.291,0.092,0.11425,0.244,0.1275,0.1425,0.1317499999999999,0.38975,0.1124999999999999,0.1644999999999999,0.347,0.0994999999999999,0.249,0.172,0.0625,0.0625,0.34275,0.1009999999999999,0.0474999999999999,0.10275,0.8600000000000001,0.122,0.18225,0.141,0.1475,0.59375,0.0847499999999999,0.1252499999999999,0.1064999999999999,0.1624999999999999,0.1079999999999999,0.1089999999999999,0.1272499999999999,0.16475,0.14,0.1164999999999999,0.1825,0.05625,0.0969999999999999,0.0379999999999999,0.10875,0.1169999999999999,0.194,0.0489999999999999,0.03675,0.0419999999999999,0.1405,0.18075,0.04425,0.0974999999999999,0.0549999999999999,0.04175,0.0705,0.0707499999999999,0.031,0.0645,0.1099999999999999,0.1362499999999999,0.151,0.07,0.12175,0.0162499999999999,0.0217499999999999,0.0272499999999999,0.0499999999999999,0.09675,0.04275,0.0117499999999999,0.0182499999999999,0.04275,0.1664999999999999,0.04925,0.04575,0.0534999999999999,0.289,0.03075,0.0177499999999999,0.0135,0.0852499999999999,0.05125,0.1185,0.0295,0.0225,0.0112499999999999,0.017,0.03175,0.024,0.03325,0.0087499999999999
Revanche (2008),0.97375,0.8512500000000001,0.77275,0.8300000000000001,0.97375,0.8512500000000001,0.63075,0.97375,0.727,0.7849999999999999,0.65275,0.2239999999999999,0.63,0.4862499999999999,0.61825,0.486,0.4225,0.869,0.24575,0.34175,0.33575,0.1335,0.65275,0.37825,0.17625,0.207,0.235,0.379,0.1925,0.27975,0.3269999999999999,0.2249999999999999,0.0949999999999999,0.2125,0.3305,0.1624999999999999,0.2189999999999999,0.29525,0.205,0.2975,0.1475,0.56575,0.26175,0.348,0.41625,0.32125,0.3472499999999999,0.1619999999999999,0.1985,0.09825,0.16225,0.31525,0.37275,0.1905,0.26425,0.312,0.23075,0.073,0.39225,0.20725,0.0374999999999999,0.061,0.1352499999999999,0.0695,0.08725,0.312,0.2584999999999999,0.28825,0.1139999999999999,0.0692499999999999,0.2604999999999999,0.1375,0.3622499999999999,0.0519999999999999,0.0504999999999999,0.04925,0.0469999999999999,0.11425,0.16425,0.0857499999999999,0.1029999999999999,0.1644999999999999,0.20625,0.05175,0.35075,0.1664999999999999,0.1614999999999999,0.14325,0.1397499999999999,0.08675,0.0635,0.8732500000000001,0.1054999999999999,0.0469999999999999,0.1609999999999999,0.10175,0.091,0.05475,0.0737499999999999,0.066,0.0424999999999999,0.03875,0.0685,0.0305,0.05225,0.029,0.079,0.0745,0.09825,0.07,0.3602499999999999,0.15,0.0935,0.14075,0.0305,0.03275,0.0252499999999999,0.10075,0.02,0.06225,0.076,0.0167499999999999,0.0252499999999999,0.069,0.0569999999999999,0.05775,0.1609999999999999,0.0175,0.0339999999999999,0.05075,0.3369999999999999,0.0662499999999999,0.1159999999999999,0.0182499999999999,0.0152499999999999,0.022,0.11825,0.081,0.09075,0.03,0.0379999999999999,0.077,0.06,0.021,0.0305,0.10375,0.0265,0.0117499999999999,0.009
Strike (Stachka) (1925),0.89625,0.84125,0.88025,0.8380000000000001,0.8839999999999999,0.84125,0.79975,0.8839999999999999,0.74875,0.73725,0.7722500000000001,0.8839999999999999,0.617,0.4732499999999999,0.73925,0.56025,0.533,0.62075,0.6495,0.3125,0.66225,0.0949999999999999,0.59975,0.5395,0.1659999999999999,0.3944999999999999,0.1835,0.3259999999999999,0.1315,0.4367499999999999,0.24025,0.18375,0.1684999999999999,0.20525,0.198,0.09625,0.2274999999999999,0.4569999999999999,0.18,0.061,0.72,0.21125,0.23825,0.2194999999999999,0.3814999999999999,0.1897499999999999,0.11225,0.21875,0.58225,0.58925,0.1375,0.25675,0.12225,0.16625,0.0635,0.18575,0.0655,0.2514999999999999,0.09625,0.04025,0.1255,0.1505,0.2634999999999999,0.2345,0.2339999999999999,0.18575,0.181,0.119,0.0737499999999999,0.56175,0.0785,0.04625,0.4579999999999999,0.04575,0.0792499999999999,0.04125,0.14725,0.1255,0.0339999999999999,0.10675,0.10075,0.1395,0.0795,0.3355,0.10725,0.04875,0.0165,0.0652499999999999,0.09775,0.088,0.08675,0.0677499999999999,0.12075,0.3225,0.20525,0.21575,0.3105,0.09725,0.2534999999999999,0.1074999999999999,0.0959999999999999,0.0677499999999999,0.083,0.03925,0.1074999999999999,0.0519999999999999,0.03125,0.03875,0.0625,0.0554999999999999,0.2674999999999999,0.132,0.09175,0.125,0.05975,0.05475,0.0504999999999999,0.1307499999999999,0.0469999999999999,0.0439999999999999,0.0222499999999999,0.03175,0.0287499999999999,0.0705,0.0245,0.05825,0.03525,0.0187499999999999,0.0135,0.0875,0.0275,0.0349999999999999,0.0384999999999999,0.0509999999999999,0.0117499999999999,0.0247499999999999,0.04375,0.0237499999999999,0.0087499999999999,0.03075,0.0329999999999999,0.04275,0.024,0.0205,0.022,0.03325,0.04025,0.0215,0.0057499999999999
"Jeanne Dielman, 23 Quai du Commerce, 1080 Bruxelles (1975)",0.985,0.8919999999999999,0.804,0.839,0.75125,0.8694999999999999,0.8694999999999999,0.702,0.61175,0.687,0.5755,0.3542499999999999,0.45225,0.3215,0.65975,0.6855,0.4385,0.3655,0.353,0.31575,0.4975,0.49275,0.521,0.33675,0.31925,0.6855,0.27425,0.3702499999999999,0.20475,0.292,0.2115,0.20425,0.2887499999999999,0.1704999999999999,0.21875,0.38375,0.3345,0.0857499999999999,0.29325,0.23575,0.1485,0.2095,0.209,0.1855,0.46275,0.1835,0.8807499999999999,0.0842499999999999,0.24025,0.0805,0.346,0.0865,0.0989999999999999,0.1649999999999999,0.1044999999999999,0.16025,0.178,0.1704999999999999,0.298,0.1405,0.05375,0.0845,0.10475,0.0964999999999999,0.1425,0.145,0.201,0.2175,0.1295,0.1074999999999999,0.181,0.1185,0.197,0.15125,0.04075,0.1694999999999999,0.08675,0.1257499999999999,0.18725,0.0627499999999999,0.2249999999999999,0.124,0.068,0.03,0.27975,0.11825,0.11775,0.1169999999999999,0.22475,0.0939999999999999,0.09175,0.7965,0.082,0.17075,0.1175,0.0837499999999999,0.149,0.065,0.0549999999999999,0.10925,0.1297499999999999,0.10025,0.11225,0.1495,0.04275,0.028,0.18225,0.118,0.0389999999999999,0.0974999999999999,0.34125,0.03225,0.0275,0.0642499999999999,0.0647499999999999,0.03925,0.0652499999999999,0.0459999999999999,0.0747499999999999,0.0747499999999999,0.0695,0.016,0.0939999999999999,0.0295,0.0187499999999999,0.0265,0.0369999999999999,0.0065,0.1297499999999999,0.0539999999999999,0.0795,0.0414999999999999,0.1287499999999999,0.03975,0.03325,0.0275,0.10175,0.0277499999999999,0.0464999999999999,0.1465,0.05225,0.025,0.03675,0.03025,0.0082499999999999,0.05625,0.0185,0.0205,0.0042499999999999
"Limits of Control, The (2009)",0.965,0.94075,0.965,0.94075,0.965,0.66625,0.88225,0.54375,0.4207499999999999,0.66625,0.70625,0.3239999999999999,0.275,0.672,0.58725,0.4895,0.418,0.44325,0.3984999999999999,0.5255,0.4529999999999999,0.12375,0.2574999999999999,0.54475,0.4539999999999999,0.22225,0.22375,0.34575,0.1185,0.4902499999999999,0.32825,0.195,0.31625,0.2274999999999999,0.23425,0.17775,0.655,0.0682499999999999,0.16325,0.0677499999999999,0.1845,0.4207499999999999,0.2269999999999999,0.34775,0.2905,0.46025,0.172,0.1835,0.1034999999999999,0.0939999999999999,0.09225,0.09325,0.28025,0.21075,0.10325,0.24725,0.132,0.0807499999999999,0.16425,0.15575,0.23175,0.05425,0.11675,0.09175,0.3159999999999999,0.14975,0.1297499999999999,0.081,0.05725,0.0807499999999999,0.119,0.2244999999999999,0.212,0.29225,0.16625,0.08625,0.08875,0.1019999999999999,0.1907499999999999,0.15275,0.1367499999999999,0.20375,0.12175,0.085,0.1124999999999999,0.04675,0.0384999999999999,0.09425,0.11475,0.09025,0.15825,0.0464999999999999,0.0504999999999999,0.064,0.1327499999999999,0.0747499999999999,0.0319999999999999,0.0772499999999999,0.067,0.1639999999999999,0.05675,0.0685,0.0825,0.03425,0.16525,0.0615,0.082,0.05325,0.1335,0.0625,0.0207499999999999,0.21225,0.09,0.088,0.0665,0.0832499999999999,0.0172499999999999,0.0645,0.05775,0.0675,0.0324999999999999,0.03375,0.03825,0.0827499999999999,0.0399999999999999,0.1124999999999999,0.05225,0.026,0.084,0.0257499999999999,0.22825,0.03925,0.04625,0.0265,0.04475,0.0682499999999999,0.0265,0.0642499999999999,0.0242499999999999,0.0419999999999999,0.04775,0.0295,0.0484999999999999,0.0305,0.0275,0.023,0.0202499999999999,0.02,0.023
"Beaches of Agnes, The (Plages d'Agnès, Les) (2008)",0.8975,0.8314999999999999,0.8552500000000001,0.81775,0.8552500000000001,0.77675,0.77675,0.77,0.5735,0.237,0.545,0.77,0.214,0.33725,0.53425,0.14475,0.379,0.1865,0.5735,0.3015,0.6395,0.3209999999999999,0.4337499999999999,0.1109999999999999,0.2065,0.20375,0.12275,0.31325,0.1054999999999999,0.45675,0.0369999999999999,0.1235,0.188,0.1327499999999999,0.1084999999999999,0.20575,0.1385,0.1337499999999999,0.1345,0.05875,0.1267499999999999,0.0677499999999999,0.154,0.1694999999999999,0.32325,0.15025,0.153,0.3045,0.21875,0.03325,0.6945,0.141,0.0645,0.0605,0.3005,0.16975,0.2925,0.05325,0.1892499999999999,0.138,0.0242499999999999,0.05525,0.12,0.0439999999999999,0.0944999999999999,0.0509999999999999,0.0715,0.0202499999999999,0.03825,0.1114999999999999,0.05775,0.03725,0.25175,0.18475,0.29425,0.176,0.069,0.08775,0.3512499999999999,0.03425,0.1689999999999999,0.1084999999999999,0.05775,0.8680000000000001,0.06125,0.0217499999999999,0.0202499999999999,0.212,0.04475,0.153,0.0364999999999999,0.092,0.0409999999999999,0.075,0.0999999999999999,0.0692499999999999,0.0737499999999999,0.0195,0.1265,0.03875,0.03475,0.0237499999999999,0.0835,0.0135,0.0152499999999999,0.03575,0.0195,0.05625,0.04975,0.025,0.008,0.0152499999999999,0.0295,0.06075,0.0277499999999999,0.0205,0.0354999999999999,0.072,0.02975,0.0374999999999999,0.015,0.0319999999999999,0.05875,0.018,0.023,0.10775,0.0324999999999999,0.05175,0.0374999999999999,0.0135,0.022,0.0242499999999999,0.03875,0.0135,0.029,0.011,0.011,0.0205,0.0072499999999999,0.0147499999999999,0.0187499999999999,0.04625,0.0145,0.0105,0.0197499999999999,0.0107499999999999,0.0122499999999999,0.0097499999999999,0.0057499999999999
Lorna's Silence (Le silence de Lorna) (2008),0.9885,0.9885,0.9885,0.88175,0.8752500000000001,0.88175,0.768,0.8752500000000001,0.66125,0.8752500000000001,0.56875,0.46625,0.51625,0.51625,0.2554999999999999,0.14325,0.4155,0.4,0.6515,0.3784999999999999,0.665,0.1084999999999999,0.3409999999999999,0.25275,0.44825,0.154,0.205,0.3149999999999999,0.21175,0.2165,0.23475,0.2002499999999999,0.1114999999999999,0.283,0.153,0.0569999999999999,0.21225,0.16075,0.1475,0.8400000000000001,0.22675,0.4885,0.18675,0.25525,0.26975,0.18725,0.0969999999999999,0.0865,0.0715,0.0762499999999999,0.38925,0.4982499999999999,0.2015,0.0969999999999999,0.39125,0.427,0.22275,0.22975,0.185,0.1659999999999999,0.0504999999999999,0.086,0.11475,0.1019999999999999,0.1337499999999999,0.09425,0.1634999999999999,0.1912499999999999,0.06,0.17325,0.24925,0.133,0.0827499999999999,0.0534999999999999,0.0524999999999999,0.10225,0.10025,0.10925,0.09,0.1614999999999999,0.4107499999999999,0.124,0.15225,0.08925,0.141,0.0459999999999999,0.1825,0.1109999999999999,0.10075,0.10075,0.0504999999999999,0.2135,0.029,0.0314999999999999,0.1795,0.075,0.0915,0.0647499999999999,0.11225,0.064,0.46425,0.06225,0.0657499999999999,0.026,0.05675,0.03125,0.23075,0.071,0.11375,0.153,0.017,0.04325,0.0364999999999999,0.0637499999999999,0.1357499999999999,0.0579999999999999,0.0247499999999999,0.0777499999999999,0.0632499999999999,0.0399999999999999,0.0292499999999999,0.0414999999999999,0.014,0.0584999999999999,0.04475,0.1079999999999999,0.0494999999999999,0.0202499999999999,0.0185,0.026,0.083,0.0245,0.0217499999999999,0.0125,0.019,0.138,0.0974999999999999,0.023,0.0272499999999999,0.03175,0.0549999999999999,0.0215,0.0374999999999999,0.0077499999999999,0.0105,0.0212499999999999,0.024,0.013,0.0065
"Day in the Country, A (Partie de campagne) (1936)",0.99525,0.8865000000000001,0.9295,0.735,0.8385,0.8785000000000001,0.8385,0.8385,0.57725,0.5355,0.68325,0.64325,0.515,0.7502500000000001,0.27425,0.45075,0.45225,0.2837499999999999,0.24025,0.3097499999999999,0.2334999999999999,0.3602499999999999,0.09275,0.32975,0.2189999999999999,0.45075,0.2835,0.3229999999999999,0.2927499999999999,0.1515,0.46975,0.33625,0.2937499999999999,0.17575,0.33275,0.62275,0.181,0.173,0.39175,0.607,0.16275,0.31,0.27075,0.28725,0.3732499999999999,0.2299999999999999,0.45075,0.0855,0.23725,0.3622499999999999,0.5605,0.1377499999999999,0.061,0.24225,0.16425,0.1485,0.0925,0.0822499999999999,0.1897499999999999,0.0752499999999999,0.086,0.412,0.15575,0.26025,0.20975,0.1639999999999999,0.0989999999999999,0.1569999999999999,0.1069999999999999,0.2279999999999999,0.379,0.10875,0.0747499999999999,0.3075,0.3035,0.03825,0.4695,0.1139999999999999,0.11575,0.0389999999999999,0.0414999999999999,0.09625,0.1282499999999999,0.09225,0.09775,0.1689999999999999,0.15025,0.1564999999999999,0.1134999999999999,0.22575,0.086,0.10325,0.0665,0.1865,0.1435,0.2339999999999999,0.2329999999999999,0.0827499999999999,0.05525,0.078,0.12375,0.206,0.0725,0.1272499999999999,0.086,0.09875,0.08925,0.0504999999999999,0.0825,0.0509999999999999,0.0632499999999999,0.076,0.08675,0.0827499999999999,0.17775,0.084,0.10175,0.11025,0.0175,0.0449999999999999,0.0827499999999999,0.0137499999999999,0.0509999999999999,0.05875,0.0172499999999999,0.0197499999999999,0.05475,0.04825,0.03275,0.17675,0.0324999999999999,0.0267499999999999,0.0715,0.04975,0.04175,0.0137499999999999,0.0717499999999999,0.0227499999999999,0.05125,0.0172499999999999,0.04375,0.023,0.0334999999999999,0.32125,0.0127499999999999,0.0287499999999999,0.0202499999999999,0.0364999999999999,0.029
"White Ribbon, The (Das weiße Band) (2009)",0.98925,0.98925,0.98925,0.907,0.961,0.887,0.93375,0.961,0.72375,0.7255,0.74575,0.961,0.672,0.4205,0.532,0.4812499999999999,0.53025,0.7125,0.3824999999999999,0.3652499999999999,0.27075,0.92275,0.44675,0.23225,0.27525,0.429,0.3149999999999999,0.3582499999999999,0.16175,0.245,0.3035,0.2145,0.23875,0.1932499999999999,0.201,0.35075,0.29,0.8755,0.46225,0.16775,0.67925,0.517,0.2017499999999999,0.248,0.15325,0.19,0.27125,0.23525,0.22625,0.2534999999999999,0.17625,0.14675,0.21275,0.1034999999999999,0.8714999999999999,0.1445,0.3067499999999999,0.3139999999999999,0.2365,0.5915,0.275,0.2724999999999999,0.1382499999999999,0.21325,0.0802499999999999,0.119,0.3205,0.1475,0.1977499999999999,0.1014999999999999,0.0777499999999999,0.145,0.1579999999999999,0.09275,0.1694999999999999,0.0439999999999999,0.08725,0.09225,0.1785,0.1395,0.0745,0.134,0.10175,0.0745,0.0795,0.92275,0.146,0.1149999999999999,0.216,0.1674999999999999,0.275,0.10875,0.0637499999999999,0.1019999999999999,0.1064999999999999,0.16825,0.0999999999999999,0.1059999999999999,0.08675,0.05725,0.1397499999999999,0.04875,0.3239999999999999,0.0414999999999999,0.0767499999999999,0.0905,0.1024999999999999,0.04425,0.06025,0.1629999999999999,0.3219999999999999,0.06125,0.05075,0.0865,0.0732499999999999,0.03325,0.03625,0.05325,0.029,0.06025,0.0449999999999999,0.09075,0.04025,0.0665,0.04675,0.0282499999999999,0.05275,0.03175,0.0255,0.0429999999999999,0.2155,0.0439999999999999,0.03775,0.0319999999999999,0.04625,0.1265,0.021,0.087,0.0792499999999999,0.0275,0.0265,0.0197499999999999,0.025,0.0187499999999999,0.0282499999999999,0.0277499999999999,0.0187499999999999,0.0374999999999999,0.0097499999999999
"Serious Man, A (2009)",0.8574999999999999,0.914,0.711,0.8574999999999999,0.823,0.8574999999999999,0.8512500000000001,0.823,0.823,0.823,0.722,0.2395,0.529,0.60125,0.622,0.4105,0.4922499999999999,0.3984999999999999,0.96325,0.39975,0.62725,0.35775,0.28525,0.697,0.34175,0.12025,0.40475,0.2324999999999999,0.2279999999999999,0.345,0.2514999999999999,0.27525,0.1495,0.25625,0.2435,0.1322499999999999,0.50375,0.94425,0.344,0.53525,0.12325,0.192,0.35975,0.25275,0.26975,0.2945,0.10925,0.1955,0.09875,0.0842499999999999,0.05525,0.0822499999999999,0.38225,0.17625,0.1992499999999999,0.1684999999999999,0.3159999999999999,0.1735,0.15625,0.42325,0.4962499999999999,0.18725,0.1345,0.1322499999999999,0.25175,0.16575,0.3814999999999999,0.19,0.1019999999999999,0.1865,0.09825,0.1995,0.4004999999999999,0.05525,0.1302499999999999,0.0905,0.0539999999999999,0.124,0.10875,0.26925,0.2204999999999999,0.1159999999999999,0.1004999999999999,0.0544999999999999,0.1144999999999999,0.1357499999999999,0.0989999999999999,0.1195,0.09525,0.241,0.4962499999999999,0.04525,0.0635,0.0667499999999999,0.10925,0.09625,0.0852499999999999,0.05075,0.131,0.1064999999999999,0.21575,0.03125,0.081,0.03925,0.1327499999999999,0.0384999999999999,0.09575,0.0792499999999999,0.1887499999999999,0.1972499999999999,0.0787499999999999,0.0705,0.123,0.255,0.0509999999999999,0.03625,0.0389999999999999,0.0574999999999999,0.18025,0.0752499999999999,0.0857499999999999,0.0305,0.1425,0.04575,0.0404999999999999,0.0627499999999999,0.09725,0.05625,0.03425,0.05075,0.0742499999999999,0.0354999999999999,0.0389999999999999,0.0235,0.0267499999999999,0.03725,0.0807499999999999,0.0939999999999999,0.11225,0.05275,0.0579999999999999,0.0564999999999999,0.084,0.0305,0.019,0.05175,0.0295,0.0195,0.009
"Docks of New York, The (1928)",0.99625,0.68425,0.616,0.9325,0.835,0.75,0.496,0.835,0.60725,0.60725,0.44925,0.835,0.201,0.29625,0.381,0.174,0.39425,0.25575,0.2935,0.32175,0.504,0.11025,0.09725,0.1295,0.23325,0.2214999999999999,0.1589999999999999,0.27725,0.093,0.0494999999999999,0.196,0.1689999999999999,0.12225,0.09175,0.17425,0.0895,0.17525,0.25525,0.1265,0.7375,0.0949999999999999,0.0832499999999999,0.24475,0.352,0.269,0.16075,0.06025,0.0797499999999999,0.10875,0.721,0.289,0.0782499999999999,0.10575,0.05475,0.11325,0.133,0.15125,0.17225,0.04925,0.1129999999999999,0.021,0.0865,0.1725,0.028,0.118,0.0775,0.066,0.2534999999999999,0.069,0.1297499999999999,0.0984999999999999,0.063,0.2524999999999999,0.205,0.186,0.0359999999999999,0.0559999999999999,0.1069999999999999,0.0319999999999999,0.0534999999999999,0.09025,0.2175,0.06175,0.2345,0.04325,0.0205,0.20975,0.2774999999999999,0.2714999999999999,0.0192499999999999,0.0499999999999999,0.3405,0.0672499999999999,0.0777499999999999,0.0267499999999999,0.0419999999999999,0.26025,0.05625,0.1285,0.0247499999999999,0.0569999999999999,0.11025,0.05925,0.016,0.0045,0.0464999999999999,0.03675,0.0757499999999999,0.12025,0.0267499999999999,0.022,0.0474999999999999,0.0272499999999999,0.0827499999999999,0.08775,0.0534999999999999,0.03525,0.08825,0.0147499999999999,0.03675,0.26675,0.017,0.0127499999999999,0.0255,0.011,0.1345,0.1154999999999999,0.011,0.024,0.0125,0.0087499999999999,0.0705,0.0314999999999999,0.0112499999999999,0.3145,0.014,0.0175,0.007,0.0135,0.011,0.04675,0.0107499999999999,0.0095,0.008,0.0092499999999999,0.0072499999999999,0.022,0.0062499999999999,0.002
Dimensions of Dialogue (Moznosti dialogu) (1982),0.94,0.94275,0.81725,0.79375,0.754,0.8407500000000001,0.7982499999999999,0.67775,0.79125,0.694,0.67375,0.67775,0.605,0.7557499999999999,0.27325,0.70825,0.5575,0.3685,0.50425,0.2847499999999999,0.2784999999999999,0.30825,0.188,0.61675,0.127,0.2885,0.3542499999999999,0.2977499999999999,0.31825,0.66825,0.2857499999999999,0.1942499999999999,0.43325,0.1902499999999999,0.16525,0.2045,0.1962499999999999,0.177,0.297,0.14675,0.64875,0.2224999999999999,0.32425,0.196,0.4197499999999999,0.18625,0.1265,0.0984999999999999,0.4745,0.0865,0.15125,0.246,0.26875,0.1574999999999999,0.2022499999999999,0.1699999999999999,0.2035,0.1377499999999999,0.421,0.132,0.09775,0.1295,0.244,0.40275,0.2229999999999999,0.1699999999999999,0.1079999999999999,0.1977499999999999,0.55675,0.25575,0.1982499999999999,0.2299999999999999,0.0797499999999999,0.0832499999999999,0.2584999999999999,0.0374999999999999,0.1205,0.8672500000000001,0.17325,0.1084999999999999,0.16525,0.366,0.268,0.0652499999999999,0.1435,0.39875,0.04325,0.05325,0.09,0.25925,0.10275,0.067,0.0319999999999999,0.0637499999999999,0.3265,0.0672499999999999,0.2249999999999999,0.0642499999999999,0.3595,0.10525,0.09475,0.10825,0.0954999999999999,0.03,0.2415,0.0765,0.072,0.0579999999999999,0.0722499999999999,0.03625,0.09675,0.03475,0.0344999999999999,0.0702499999999999,0.0265,0.0787499999999999,0.09,0.1064999999999999,0.05525,0.0595,0.0305,0.10425,0.0635,0.0519999999999999,0.007,0.0197499999999999,0.04925,0.009,0.0232499999999999,0.0237499999999999,0.04175,0.0319999999999999,0.347,0.04725,0.1475,0.131,0.0185,0.03575,0.025,0.069,0.031,0.0464999999999999,0.0165,0.1312499999999999,0.06075,0.0275,0.018,0.0252499999999999,0.0092499999999999
