movieId,betrayal,weird,culture clash,vengeance,drama,greed,runaway,melancholic,good,original,dialogue,independent film,chase,mentor,drinking,fun movie,surveillance,light,weapons,fight scenes,quirky,adaptation,pornography,catastrophe,good music,unlikely friendships,very funny,awesome soundtrack,predictable,life & death,death,life philosophy,foul language,classic car,absurd,addiction,film noir,alter ego,multiple storylines,sacrifice,underrated,sexy,nudity (full frontal - brief),irish accent,fantasy world,creativity,not funny,nudity (topless - brief),islam,pulp,british,prejudice,ensemble cast,childhood,survival,dysfunctional family,transformation,first contact,stereotypes,period piece,too long,california,kidnapping,writers,queer,small town,hotel,family,hospital,directorial debut,prison,brothers,wartime,censorship,road movie,tokyo,new jersey,farce,simple,doctors,dreams,teen movie,best of 2005,graphic novel,stoner movie,80s,alternate history,buddy movie,memory,potential oscar nom,new york city,los angeles,women,wilderness,bollywood,computer animation,trilogy,desert,texas,blindness,1930s,rebellion,lawyer,hunting,unlikeable characters,hip hop,indians,no plot,kick-butt women,divorce,internet,workplace,nudity (rear),robert downey jr,camp,race,prostitution,russian,father daughter relationship,oil,cancer,san francisco,mad scientist,island,goth,atheism,notable nudity,french,snakes,stand-up comedy,homeless,australia,adoption,time,documentary,immortality,finnish,radio,god,interracial romance,wine,made for tv,ghosts/afterlife,reality tv,remake,shopping,fashion,too short,single father
Nightcrawler (2014),0.98075,0.9815,0.9815,0.98175,0.9815,0.9815,0.9815,0.97575,0.936,0.8935,0.95725,0.97575,0.70275,0.73,0.97575,0.70275,0.8492500000000001,0.6225,0.40525,0.40525,0.89225,0.5225,0.6115,0.4762499999999999,0.409,0.28075,0.349,0.3502499999999999,0.41925,0.33925,0.3532499999999999,0.521,0.32175,0.46425,0.85625,0.32325,0.7115,0.45825,0.27575,0.47875,0.40075,0.4722499999999999,0.349,0.22975,0.22525,0.4845,0.2887499999999999,0.44125,0.8360000000000001,0.3055,0.2425,0.55625,0.131,0.17325,0.4054999999999999,0.31375,0.3195,0.22275,0.251,0.147,0.1957499999999999,0.6445,0.22775,0.346,0.246,0.27425,0.34975,0.186,0.32675,0.59725,0.1955,0.16575,0.11425,0.38725,0.296,0.0994999999999999,0.1445,0.1445,0.1382499999999999,0.27975,0.27125,0.12125,0.2774999999999999,0.2209999999999999,0.125,0.22125,0.24325,0.128,0.1365,0.37575,0.16575,0.91375,0.2055,0.2734999999999999,0.0837499999999999,0.1164999999999999,0.0349999999999999,0.0807499999999999,0.1317499999999999,0.24525,0.11925,0.1109999999999999,0.1505,0.255,0.251,0.10275,0.0772499999999999,0.06075,0.0554999999999999,0.16525,0.434,0.4905,0.0827499999999999,0.2005,0.1014999999999999,0.09675,0.156,0.05475,0.0725,0.17075,0.0755,0.0835,0.0969999999999999,0.09925,0.0989999999999999,0.1094999999999999,0.04175,0.0725,0.064,0.0712499999999999,0.51125,0.11375,0.0494999999999999,0.0255,0.0755,0.02975,0.0389999999999999,0.24575,0.0429999999999999,0.04975,0.1709999999999999,0.0742499999999999,0.0157499999999999,0.39,0.0152499999999999,0.1079999999999999,0.03475,0.0424999999999999,0.0282499999999999
Marshland (2014),0.95125,0.95775,0.86025,0.89825,0.8434999999999999,0.88575,0.8527499999999999,0.95775,0.947,0.8759999999999999,0.88575,0.96875,0.68375,0.34575,0.7677499999999999,0.68375,0.947,0.63875,0.26775,0.24375,0.4465,0.46075,0.65875,0.5015,0.37725,0.3179999999999999,0.33075,0.37725,0.33625,0.184,0.5245,0.22175,0.1815,0.4257499999999999,0.274,0.3305,0.58375,0.4469999999999999,0.2189999999999999,0.515,0.2905,0.15625,0.5355,0.3555,0.48875,0.152,0.367,0.2375,0.8765000000000001,0.3445,0.3605,0.3794999999999999,0.1297499999999999,0.22975,0.4295,0.3672499999999999,0.24875,0.51425,0.1402499999999999,0.3682499999999999,0.203,0.12125,0.58925,0.255,0.17875,0.40225,0.37725,0.40625,0.2827499999999999,0.3045,0.1059999999999999,0.1684999999999999,0.2219999999999999,0.26925,0.4147499999999999,0.3455,0.09725,0.0785,0.24875,0.2304999999999999,0.176,0.20375,0.0777499999999999,0.15025,0.0627499999999999,0.6615,0.2955,0.12475,0.37,0.257,0.0847499999999999,0.0319999999999999,0.511,0.241,0.1024999999999999,0.14475,0.3335,0.21375,0.14775,0.2845,0.1277499999999999,0.24625,0.17575,0.1425,0.03075,0.27725,0.0787499999999999,0.192,0.174,0.208,0.25125,0.1704999999999999,0.15925,0.0852499999999999,0.17975,0.1945,0.21375,0.04675,0.122,0.0489999999999999,0.1382499999999999,0.0812499999999999,0.0994999999999999,0.20325,0.24125,0.0989999999999999,0.0257499999999999,0.10225,0.1689999999999999,0.0842499999999999,0.03825,0.1357499999999999,0.0832499999999999,0.064,0.1124999999999999,0.03725,0.0292499999999999,0.0767499999999999,0.0837499999999999,0.0544999999999999,0.10425,0.1149999999999999,0.03225,0.0205,0.028,0.0494999999999999,0.0504999999999999,0.06,0.0235
The Hateful Eight (2015),0.985,0.926,0.91975,0.99,0.91975,0.8732500000000001,0.904,0.926,0.91975,0.935,0.944,0.904,0.59725,0.44525,0.70625,0.60025,0.5585,0.904,0.59625,0.59625,0.8505,0.44025,0.74825,0.5065,0.66175,0.21175,0.57,0.66175,0.59275,0.26075,0.2995,0.3315,0.7942499999999999,0.4167499999999999,0.471,0.23475,0.1937499999999999,0.32575,0.58325,0.3045,0.32175,0.235,0.3652499999999999,0.2887499999999999,0.28125,0.44775,0.287,0.09525,0.2309999999999999,0.5435,0.24825,0.39775,0.837,0.16375,0.3525,0.30225,0.243,0.1902499999999999,0.23375,0.5285,0.92775,0.20875,0.14875,0.363,0.26575,0.1965,0.269,0.17725,0.08975,0.17075,0.1654999999999999,0.1445,0.132,0.21225,0.1915,0.17625,0.0885,0.2564999999999999,0.16875,0.1235,0.0725,0.11975,0.1985,0.4655,0.14125,0.1257499999999999,0.407,0.08825,0.10225,0.211,0.0969999999999999,0.1124999999999999,0.1902499999999999,0.4167499999999999,0.1144999999999999,0.0964999999999999,0.136,0.3255,0.24575,0.0895,0.1267499999999999,0.075,0.0625,0.0832499999999999,0.3622499999999999,0.16925,0.4125,0.2249999999999999,0.1915,0.09125,0.17525,0.0464999999999999,0.0675,0.0925,0.0665,0.1265,0.04275,0.05675,0.084,0.075,0.04775,0.0295,0.06075,0.1252499999999999,0.05225,0.1375,0.0765,0.06125,0.16825,0.0984999999999999,0.0155,0.142,0.0334999999999999,0.04825,0.0444999999999999,0.04475,0.0334999999999999,0.0642499999999999,0.0529999999999999,0.05375,0.04775,0.05125,0.018,0.0767499999999999,0.028,0.0349999999999999,0.061,0.0454999999999999,0.0205
Berserk: The Golden Age Arc 3 - Descent (2013),0.87375,0.8632500000000001,0.79375,0.97275,0.743,0.8632500000000001,0.8142499999999999,0.7947500000000001,0.79375,0.94525,0.8632500000000001,0.723,0.626,0.8307500000000001,0.723,0.516,0.39025,0.7875000000000001,0.626,0.673,0.5445,0.64825,0.7705,0.51725,0.43725,0.5805,0.49675,0.43725,0.3824999999999999,0.3735,0.416,0.39325,0.4105,0.275,0.34125,0.09775,0.27125,0.53375,0.3442499999999999,0.82925,0.1694999999999999,0.366,0.5425,0.34775,0.87975,0.50125,0.3305,0.11725,0.488,0.2405,0.24375,0.31,0.12375,0.33075,0.62675,0.1317499999999999,0.4975,0.22725,0.494,0.55825,0.0905,0.119,0.211,0.0842499999999999,0.34775,0.03775,0.093,0.184,0.0905,0.1024999999999999,0.1164999999999999,0.199,0.7185,0.26425,0.05225,0.437,0.0627499999999999,0.1674999999999999,0.1144999999999999,0.11725,0.375,0.2254999999999999,0.38075,0.668,0.2309999999999999,0.093,0.29625,0.2524999999999999,0.14775,0.23075,0.0584999999999999,0.0182499999999999,0.2855,0.2175,0.09825,0.8102499999999999,0.70825,0.198,0.0964999999999999,0.1564999999999999,0.12075,0.17025,0.0225,0.0215,0.1004999999999999,0.08,0.14175,0.1785,0.18125,0.15975,0.0584999999999999,0.0329999999999999,0.1074999999999999,0.10725,0.08675,0.031,0.0984999999999999,0.0394999999999999,0.2075,0.0379999999999999,0.0722499999999999,0.1245,0.2,0.09475,0.18275,0.078,0.088,0.1049999999999999,0.0215,0.05825,0.0334999999999999,0.1029999999999999,0.0504999999999999,0.0359999999999999,0.0277499999999999,0.27525,0.025,0.03425,0.0637499999999999,0.05575,0.03325,0.05725,0.0349999999999999,0.0954999999999999,0.21875,0.0247499999999999,0.0564999999999999,0.024,0.0785
The Seven Five (2014),0.97775,0.8025,0.97775,0.963,0.8645,0.97775,0.8427500000000001,0.741,0.8005,0.82175,0.6815,0.8427500000000001,0.7815000000000001,0.8995,0.78925,0.60675,0.915,0.4965,0.3532499999999999,0.2877499999999999,0.311,0.5495,0.5125,0.4227499999999999,0.44975,0.563,0.56775,0.44975,0.22325,0.50025,0.22075,0.65075,0.56775,0.587,0.1495,0.97925,0.24575,0.356,0.3645,0.05525,0.28,0.44225,0.177,0.22725,0.16575,0.22125,0.2985,0.552,0.4605,0.1337499999999999,0.08675,0.3535,0.05675,0.3442499999999999,0.146,0.18425,0.21025,0.21575,0.0797499999999999,0.36175,0.4014999999999999,0.599,0.75525,0.3522499999999999,0.1902499999999999,0.1569999999999999,0.066,0.1265,0.4077499999999999,0.237,0.45375,0.3025,0.36975,0.0632499999999999,0.22525,0.0595,0.258,0.18,0.0662499999999999,0.272,0.2897499999999999,0.44825,0.307,0.0182499999999999,0.1875,0.8067500000000001,0.15725,0.093,0.11475,0.0635,0.89575,0.201,0.10275,0.2035,0.1114999999999999,0.175,0.0225,0.0439999999999999,0.383,0.0707499999999999,0.0627499999999999,0.0235,0.272,0.27575,0.145,0.0192499999999999,0.1014999999999999,0.029,0.176,0.0494999999999999,0.274,0.0944999999999999,0.1865,0.0717499999999999,0.0257499999999999,0.0845,0.151,0.08625,0.15125,0.18475,0.25425,0.24575,0.0725,0.09275,0.02,0.0394999999999999,0.513,0.05725,0.152,0.23375,0.05825,0.05925,0.05575,0.0454999999999999,0.97725,0.0344999999999999,0.2415,0.0865,0.023,0.0484999999999999,0.2204999999999999,0.0449999999999999,0.0989999999999999,0.05025,0.0282499999999999,0.022,0.02975,0.013,0.0255
Sicario (2015),0.979,0.979,0.979,0.96175,0.94625,0.8500000000000001,0.92475,0.928,0.9125,0.8282499999999999,0.92475,0.8382499999999999,0.8394999999999999,0.6445,0.83525,0.60425,0.9125,0.4265,0.8394999999999999,0.8394999999999999,0.5365,0.395,0.36175,0.493,0.4649999999999999,0.27175,0.25025,0.51975,0.376,0.31625,0.45975,0.32475,0.39575,0.39425,0.3025,0.959,0.3834999999999999,0.3259999999999999,0.385,0.4409999999999999,0.27175,0.193,0.2897499999999999,0.3445,0.246,0.25275,0.362,0.1967499999999999,0.71975,0.22125,0.31575,0.1927499999999999,0.3129999999999999,0.14,0.529,0.3225,0.22325,0.1942499999999999,0.279,0.1952499999999999,0.183,0.21875,0.4579999999999999,0.248,0.1985,0.28125,0.23125,0.2319999999999999,0.15425,0.1634999999999999,0.30625,0.18025,0.64875,0.1069999999999999,0.1825,0.1317499999999999,0.1282499999999999,0.0767499999999999,0.1555,0.1545,0.0722499999999999,0.1257499999999999,0.1175,0.14375,0.26125,0.17925,0.20475,0.09825,0.1312499999999999,0.24975,0.092,0.074,0.1897499999999999,0.2249999999999999,0.0782499999999999,0.12125,0.0885,0.3774999999999999,0.39775,0.1614999999999999,0.0717499999999999,0.0935,0.1684999999999999,0.22825,0.1952499999999999,0.1975,0.11675,0.21075,0.0509999999999999,0.1992499999999999,0.11925,0.139,0.1034999999999999,0.1175,0.091,0.05875,0.0825,0.12375,0.0722499999999999,0.2289999999999999,0.04825,0.0539999999999999,0.05875,0.0755,0.1579999999999999,0.0852499999999999,0.0757499999999999,0.0959999999999999,0.084,0.0755,0.0665,0.1185,0.073,0.0217499999999999,0.0715,0.0334999999999999,0.0605,0.0605,0.0642499999999999,0.0434999999999999,0.1357499999999999,0.0379999999999999,0.0152499999999999,0.04475,0.0235,0.03575,0.0349999999999999,0.03125,0.03475
Ghost in the Shell Arise - Border 3: Ghost Tears (2014),0.815,0.8812500000000001,0.8532500000000001,0.9135,0.8532500000000001,0.8672500000000001,0.8532500000000001,0.8687499999999999,0.741,0.8935,0.8672500000000001,0.7927500000000001,0.62525,0.4745,0.7927500000000001,0.62525,0.656,0.70625,0.5895,0.78125,0.87025,0.4,0.7985,0.65675,0.55375,0.33525,0.2794999999999999,0.55375,0.65675,0.34975,0.625,0.645,0.382,0.4315,0.6925,0.1689999999999999,0.4449999999999999,0.723,0.56775,0.383,0.0615,0.64325,0.18525,0.44425,0.382,0.4405,0.3355,0.62,0.63075,0.3129999999999999,0.5665,0.31775,0.33025,0.1455,0.73325,0.3299999999999999,0.17375,0.65675,0.4605,0.27775,0.2,0.197,0.04275,0.301,0.534,0.136,0.43925,0.05925,0.11775,0.3235,0.17525,0.1455,0.579,0.18325,0.26375,0.2774999999999999,0.1302499999999999,0.1957499999999999,0.1014999999999999,0.24075,0.195,0.16125,0.22375,0.5075,0.17325,0.23725,0.1947499999999999,0.04825,0.2524999999999999,0.0715,0.0807499999999999,0.17075,0.15,0.15675,0.04325,0.1505,0.53525,0.29325,0.192,0.0685,0.16025,0.55,0.0785,0.0122499999999999,0.068,0.03675,0.0735,0.076,0.1307499999999999,0.1649999999999999,0.1604999999999999,0.15325,0.12075,0.06125,0.1235,0.0379999999999999,0.1275,0.139,0.064,0.1962499999999999,0.1029999999999999,0.0524999999999999,0.06025,0.024,0.244,0.0935,0.59775,0.09375,0.0494999999999999,0.05325,0.0287499999999999,0.1004999999999999,0.04475,0.23775,0.04825,0.25125,0.0212499999999999,0.24275,0.0762499999999999,0.08925,0.025,0.15325,0.04275,0.15125,0.0334999999999999,0.0725,0.0267499999999999,0.0574999999999999,0.0237499999999999
Welcome to Leith (2015),0.96525,0.90325,0.90325,0.96525,0.7697499999999999,0.8772500000000001,0.8540000000000001,0.66325,0.86575,0.913,0.7887500000000001,0.8540000000000001,0.86575,0.5605,0.8540000000000001,0.86575,0.7622500000000001,0.549,0.632,0.6905,0.47775,0.6435,0.65675,0.656,0.10875,0.199,0.1699999999999999,0.11325,0.55275,0.2304999999999999,0.61225,0.41825,0.25875,0.21675,0.1995,0.364,0.4087499999999999,0.42125,0.2704999999999999,0.406,0.3695,0.28125,0.424,0.2594999999999999,0.41625,0.58625,0.3582499999999999,0.6165,0.56575,0.2334999999999999,0.1335,0.698,0.32375,0.17075,0.559,0.27775,0.211,0.55275,0.3037499999999999,0.217,0.1835,0.62225,0.151,0.57225,0.1195,0.997,0.24125,0.0489999999999999,0.10975,0.20425,0.3844999999999999,0.17025,0.2249999999999999,0.411,0.238,0.0959999999999999,0.3115,0.0775,0.1955,0.1525,0.49175,0.10575,0.26975,0.0369999999999999,0.0539999999999999,0.39575,0.17275,0.023,0.2877499999999999,0.41325,0.1415,0.16825,0.1124999999999999,0.0822499999999999,0.04325,0.12275,0.2025,0.16075,0.55725,0.22675,0.2279999999999999,0.0775,0.58225,0.277,0.21425,0.0662499999999999,0.36775,0.0125,0.069,0.05275,0.3984999999999999,0.085,0.275,0.156,0.03475,0.27175,0.0625,0.0825,0.0735,0.71425,0.05625,0.12275,0.08,0.0747499999999999,0.191,0.35275,0.39525,0.0795,0.1195,0.0782499999999999,0.0504999999999999,0.2035,0.25375,0.29925,0.59025,0.05625,0.0247499999999999,0.10375,0.176,0.3379999999999999,0.2855,0.0974999999999999,0.16025,0.1064999999999999,0.2155,0.04225,0.0125,0.021,0.2485
"Big Short, The (2015)",0.93875,0.9055,0.93875,0.42625,0.92725,0.967,0.91225,0.8115000000000001,0.91225,0.91225,0.8115000000000001,0.553,0.7749999999999999,0.90025,0.4865,0.84175,0.50175,0.612,0.4549999999999999,0.4549999999999999,0.7415,0.952,0.39875,0.727,0.49,0.21875,0.4635,0.49,0.504,0.2085,0.14475,0.416,0.421,0.299,0.4992499999999999,0.1714999999999999,0.1387499999999999,0.3047499999999999,0.2927499999999999,0.349,0.2684999999999999,0.21125,0.26775,0.29425,0.23025,0.58875,0.28425,0.26025,0.94275,0.1144999999999999,0.27,0.54975,0.85175,0.143,0.4685,0.379,0.34875,0.504,0.25225,0.3129999999999999,0.1009999999999999,0.3219999999999999,0.0625,0.3834999999999999,0.187,0.18,0.1639999999999999,0.179,0.1725,0.25975,0.12225,0.25075,0.54825,0.187,0.1305,0.11125,0.23575,0.16425,0.1684999999999999,0.3159999999999999,0.15875,0.17675,0.3994999999999999,0.04725,0.0969999999999999,0.20375,0.32825,0.0549999999999999,0.1255,0.1765,0.60525,0.0645,0.17025,0.23275,0.1882499999999999,0.1265,0.04375,0.05175,0.0969999999999999,0.1004999999999999,0.14375,0.10425,0.20875,0.0697499999999999,0.16825,0.1699999999999999,0.0925,0.0725,0.0464999999999999,0.09775,0.532,0.43625,0.0727499999999999,0.11075,0.06075,0.1352499999999999,0.06,0.0845,0.1699999999999999,0.398,0.0855,0.0682499999999999,0.10025,0.0959999999999999,0.0489999999999999,0.252,0.0524999999999999,0.0529999999999999,0.05075,0.06125,0.1755,0.064,0.069,0.0489999999999999,0.4645,0.0262499999999999,0.0339999999999999,0.15975,0.1144999999999999,0.05325,0.129,0.05025,0.0102499999999999,0.24775,0.0215,0.03675,0.08725,0.1175,0.05375
The Devil's Candy (2015),0.91275,0.917,0.91275,0.91225,0.8532500000000001,0.917,0.96275,0.7742500000000001,0.7425,0.92475,0.917,0.59,0.8047500000000001,0.5175,0.31275,0.8047500000000001,0.579,0.63575,0.6535,0.8047500000000001,0.59475,0.24425,0.74575,0.409,0.53675,0.308,0.2837499999999999,0.53675,0.6535,0.1835,0.66575,0.2209999999999999,0.05675,0.3475,0.2264999999999999,0.1674999999999999,0.22375,0.38375,0.30325,0.4722499999999999,0.17925,0.242,0.622,0.177,0.268,0.4845,0.36975,0.6455,0.1297499999999999,0.4205,0.35775,0.127,0.04825,0.429,0.45775,0.8827499999999999,0.182,0.6535,0.16775,0.17125,0.2664999999999999,0.26825,0.17075,0.3199999999999999,0.35175,0.25,0.17325,0.749,0.38625,0.1634999999999999,0.10225,0.084,0.18475,0.1307499999999999,0.22225,0.149,0.1109999999999999,0.18125,0.22925,0.4872499999999999,0.25325,0.244,0.05875,0.28225,0.08925,0.57975,0.143,0.0732499999999999,0.1515,0.1664999999999999,0.10525,0.15325,0.15225,0.3279999999999999,0.0747499999999999,0.254,0.0474999999999999,0.276,0.69425,0.3037499999999999,0.22775,0.1337499999999999,0.0282499999999999,0.0959999999999999,0.085,0.2794999999999999,0.0954999999999999,0.0802499999999999,0.1109999999999999,0.1372499999999999,0.0805,0.04925,0.24025,0.0845,0.4905,0.05325,0.06025,0.0429999999999999,0.24825,0.125,0.0782499999999999,0.0657499999999999,0.303,0.16075,0.8067500000000001,0.21825,0.0905,0.0762499999999999,0.25825,0.10275,0.05675,0.05975,0.1009999999999999,0.0424999999999999,0.04375,0.0837499999999999,0.04325,0.10425,0.21825,0.14075,0.0755,0.04975,0.1332499999999999,0.0915,0.085,0.03225,0.067,0.0735,0.04725
The Night Manager (2016),0.909,0.8734999999999999,0.909,0.68875,0.88575,0.909,0.8692500000000001,0.819,0.8734999999999999,0.81,0.8692500000000001,0.6555,0.7995000000000001,0.7635000000000001,0.59525,0.7995000000000001,0.9875,0.608,0.6715,0.6715,0.27075,0.8907499999999999,0.4245,0.69325,0.2975,0.34025,0.2075,0.2975,0.49775,0.2204999999999999,0.3562499999999999,0.2704999999999999,0.21275,0.2975,0.607,0.1882499999999999,0.2204999999999999,0.20775,0.2309999999999999,0.41425,0.403,0.6625,0.1975,0.29925,0.3409999999999999,0.25825,0.3379999999999999,0.3804999999999999,0.549,0.1955,0.73425,0.2365,0.4305,0.1927499999999999,0.3309999999999999,0.3117499999999999,0.2907499999999999,0.4565,0.14475,0.5225,0.20925,0.1302499999999999,0.18225,0.4842499999999999,0.1619999999999999,0.2269999999999999,0.726,0.292,0.1629999999999999,0.147,0.1139999999999999,0.1445,0.29925,0.0915,0.0865,0.1505,0.09875,0.242,0.21075,0.3834999999999999,0.1124999999999999,0.37625,0.1262499999999999,0.04025,0.073,0.12325,0.274,0.03475,0.25,0.1882499999999999,0.1465,0.0835,0.426,0.11375,0.23825,0.1569999999999999,0.20775,0.1352499999999999,0.0595,0.16025,0.24775,0.133,0.242,0.15075,0.0635,0.0944999999999999,0.10925,0.26225,0.079,0.1425,0.15225,0.08825,0.07,0.04725,0.071,0.1372499999999999,0.123,0.1987499999999999,0.12275,0.1704999999999999,0.09325,0.0725,0.0752499999999999,0.144,0.03075,0.1139999999999999,0.04125,0.0702499999999999,0.0529999999999999,0.069,0.0692499999999999,0.0715,0.0635,0.153,0.0399999999999999,0.0399999999999999,0.0722499999999999,0.1584999999999999,0.09525,0.16025,0.18325,0.22675,0.025,0.1495,0.0202499999999999,0.0605,0.1084999999999999,0.0792499999999999,0.061
The Nice Guys (2016),0.8665,0.94875,0.8472500000000001,0.9255,0.76725,0.7609999999999999,0.75275,0.7715000000000001,0.916,0.8714999999999999,0.74275,0.69625,0.728,0.66325,0.602,0.813,0.916,0.69625,0.728,0.728,0.94875,0.3399999999999999,0.91025,0.5245,0.54225,0.48375,0.95625,0.54225,0.2784999999999999,0.2504999999999999,0.479,0.2877499999999999,0.4475,0.66625,0.5105,0.26275,0.649,0.30825,0.27075,0.3007499999999999,0.46125,0.3702499999999999,0.23225,0.304,0.31625,0.4337499999999999,0.18175,0.1704999999999999,0.309,0.5085,0.3665,0.428,0.352,0.38475,0.2022499999999999,0.33175,0.28075,0.21075,0.37475,0.75675,0.12275,0.591,0.3085,0.44075,0.1805,0.24075,0.44025,0.2885,0.1124999999999999,0.301,0.11675,0.1875,0.1322499999999999,0.18425,0.1877499999999999,0.27325,0.1825,0.68,0.14675,0.16025,0.12475,0.2604999999999999,0.26375,0.1044999999999999,0.1679999999999999,0.20625,0.24225,0.7895000000000001,0.285,0.1785,0.0817499999999999,0.9625,0.3685,0.14275,0.0687499999999999,0.14875,0.0615,0.0647499999999999,0.0857499999999999,0.09075,0.20625,0.1164999999999999,0.079,0.091,0.1669999999999999,0.138,0.1029999999999999,0.3035,0.11375,0.20975,0.207,0.18275,0.0549999999999999,0.7125,0.086,0.067,0.14525,0.0469999999999999,0.8975,0.1159999999999999,0.09725,0.1252499999999999,0.0765,0.12125,0.1377499999999999,0.09075,0.0735,0.09575,0.0444999999999999,0.089,0.0419999999999999,0.1094999999999999,0.0989999999999999,0.05425,0.059,0.0464999999999999,0.05625,0.0469999999999999,0.0489999999999999,0.04775,0.127,0.03725,0.05175,0.0329999999999999,0.022,0.11875,0.1094999999999999,0.0334999999999999,0.851
Whiplash (2013),0.913,0.8565,0.913,0.629,0.913,0.7697499999999999,0.8427500000000001,0.6385,0.8565,0.837,0.66725,0.7535000000000001,0.5135,0.80375,0.65425,0.4455,0.645,0.65425,0.44825,0.4455,0.7535000000000001,0.60175,0.5715,0.531,0.7909999999999999,0.482,0.477,0.45075,0.44825,0.3087499999999999,0.40175,0.3325,0.4972499999999999,0.45375,0.258,0.283,0.257,0.3754999999999999,0.3035,0.4245,0.44225,0.3409999999999999,0.43125,0.4297499999999999,0.2475,0.53,0.32275,0.37675,0.23825,0.1465,0.43925,0.371,0.23275,0.2945,0.30825,0.4495,0.26475,0.2947499999999999,0.24875,0.2855,0.244,0.31925,0.0842499999999999,0.32125,0.3742499999999999,0.2664999999999999,0.2345,0.406,0.24425,0.23725,0.16125,0.1674999999999999,0.31525,0.27775,0.1649999999999999,0.14325,0.1912499999999999,0.216,0.18625,0.268,0.139,0.388,0.2045,0.0489999999999999,0.1069999999999999,0.26775,0.30825,0.16475,0.18175,0.14925,0.2145,0.1945,0.17825,0.249,0.1205,0.2214999999999999,0.1405,0.1629999999999999,0.12125,0.194,0.1555,0.2105,0.085,0.1669999999999999,0.0725,0.14475,0.0775,0.0772499999999999,0.0979999999999999,0.2534999999999999,0.26375,0.12425,0.10675,0.10025,0.138,0.09,0.085,0.0817499999999999,0.2085,0.1302499999999999,0.1895,0.10575,0.14075,0.09225,0.064,0.10775,0.1455,0.0837499999999999,0.0797499999999999,0.09825,0.0489999999999999,0.10125,0.0802499999999999,0.0642499999999999,0.0772499999999999,0.07,0.0645,0.11775,0.063,0.11925,0.0625,0.2055,0.04275,0.18175,0.02,0.0875,0.031,0.71275,0.09175
The Invisible Guest (2016),0.995,0.955,0.955,0.97375,0.955,0.8867499999999999,0.8867499999999999,0.855,0.9805,0.937,0.855,0.98625,0.57325,0.5715,0.53625,0.57325,0.9805,0.423,0.597,0.3285,0.266,0.38825,0.31775,0.63025,0.3349999999999999,0.25625,0.3715,0.14475,0.597,0.577,0.4539999999999999,0.284,0.3077499999999999,0.3305,0.198,0.0747499999999999,0.25,0.132,0.1347499999999999,0.5395,0.4195,0.27075,0.53375,0.37075,0.35575,0.33425,0.38925,0.1967499999999999,0.2764999999999999,0.12325,0.198,0.3389999999999999,0.0792499999999999,0.2105,0.3285,0.1644999999999999,0.2654999999999999,0.597,0.09,0.398,0.1365,0.1735,0.4585,0.3135,0.1795,0.1564999999999999,0.815,0.2155,0.302,0.15775,0.1985,0.1445,0.118,0.11075,0.118,0.0822499999999999,0.0845,0.0825,0.204,0.349,0.155,0.15625,0.10925,0.02975,0.083,0.0647499999999999,0.24625,0.0265,0.411,0.30825,0.0935,0.06175,0.08825,0.09125,0.398,0.136,0.0534999999999999,0.029,0.0692499999999999,0.31575,0.148,0.0662499999999999,0.86975,0.0479999999999999,0.0215,0.201,0.1659999999999999,0.1405,0.082,0.1144999999999999,0.21875,0.0509999999999999,0.2365,0.0434999999999999,0.0632499999999999,0.11925,0.04875,0.0949999999999999,0.14225,0.0802499999999999,0.23925,0.11775,0.0564999999999999,0.0974999999999999,0.0807499999999999,0.1064999999999999,0.20325,0.0994999999999999,0.03225,0.1039999999999999,0.03675,0.0767499999999999,0.0905,0.2965,0.0329999999999999,0.08925,0.022,0.09775,0.0625,0.05175,0.067,0.09975,0.192,0.025,0.018,0.0374999999999999,0.0715,0.0554999999999999,0.11725
