movieId,teen movie,good,predictable,original,very funny,catastrophe,mentor,family,childhood,fun movie,melancholic,runaway,women,chase,light,stereotypes,fight scenes,dialogue,fantasy world,culture clash,sexy,first contact,life philosophy,unlikely friendships,betrayal,vengeance,adaptation,weird,divorce,drama,pornography,transformation,not funny,greed,weapons,quirky,writers,shopping,farce,internet,drinking,new jersey,dysfunctional family,life & death,creativity,fashion,interracial romance,absurd,queer,computer animation,nudity (full frontal - brief),new york city,independent film,single father,death,sacrifice,hospital,hotel,pulp,prejudice,notable nudity,classic car,surveillance,underrated,multiple storylines,hip hop,nudity (rear),camp,california,alter ego,irish accent,doctors,simple,remake,too long,80s,small town,san francisco,islam,good music,awesome soundtrack,dreams,adoption,island,mad scientist,period piece,alternate history,foul language,no plot,bollywood,british,road movie,memory,unlikeable characters,indians,workplace,stand-up comedy,blindness,immortality,wine,father daughter relationship,film noir,lawyer,kick-butt women,too short,ghosts/afterlife,race,stoner movie,cancer,wartime,survival,los angeles,brothers,radio,addiction,prison,ensemble cast,atheism,reality tv,buddy movie,god,time,tokyo,robert downey jr,censorship,russian,kidnapping,nudity (topless - brief),made for tv,wilderness,goth,1930s,directorial debut,homeless,texas,australia,prostitution,finnish,trilogy,snakes,potential oscar nom,oil,french,best of 2005,desert,rebellion,graphic novel,hunting,documentary
How to Be Single (2016),0.8975,0.92825,0.64525,0.61775,0.6275,0.45075,0.529,0.1895,0.1855,0.3555,0.9785,0.4034999999999999,0.8767499999999999,0.34975,0.50725,0.5925,0.215,0.4505,0.26325,0.4034999999999999,0.46275,0.2209999999999999,0.4097499999999999,0.5395,0.4034999999999999,0.22075,0.45275,0.715,0.312,0.4034999999999999,0.6235,0.3465,0.2634999999999999,0.292,0.1865,0.3522499999999999,0.53175,0.2405,0.16425,0.1962499999999999,0.6765,0.37,0.2229999999999999,0.24275,0.3575,0.21475,0.10575,0.3275,0.15075,0.1735,0.15925,0.969,0.33975,0.74525,0.24275,0.0939999999999999,0.26025,0.22725,0.1372499999999999,0.1124999999999999,0.1195,0.10525,0.11425,0.2249999999999999,0.2274999999999999,0.1352499999999999,0.10275,0.0875,0.0795,0.1252499999999999,0.1272499999999999,0.23275,0.1927499999999999,0.03875,0.079,0.0484999999999999,0.16675,0.075,0.12025,0.1099999999999999,0.10125,0.1235,0.1079999999999999,0.064,0.0815,0.05825,0.09225,0.13,0.10825,0.0857499999999999,0.144,0.122,0.48175,0.23575,0.0642499999999999,0.152,0.10325,0.0549999999999999,0.06025,0.1292499999999999,0.0715,0.09475,0.0255,0.0625,0.0354999999999999,0.0667499999999999,0.05475,0.1114999999999999,0.0727499999999999,0.075,0.1129999999999999,0.06,0.0964999999999999,0.08725,0.1982499999999999,0.0584999999999999,0.08925,0.0772499999999999,0.06025,0.0409999999999999,0.03225,0.04475,0.0752499999999999,0.0255,0.03375,0.0787499999999999,0.0242499999999999,0.11325,0.0389999999999999,0.04525,0.0217499999999999,0.04475,0.09,0.21175,0.0292499999999999,0.03675,0.064,0.04025,0.03975,0.03925,0.05175,0.04225,0.03275,0.0225,0.03425,0.0235,0.02975,0.015,0.03275
My Big Fat Greek Wedding 2 (2016),0.8612500000000001,0.8612500000000001,0.72775,0.72575,0.59725,0.616,0.46475,0.953,0.50625,0.409,0.34775,0.39925,0.5925,0.3984999999999999,0.3319999999999999,0.788,0.2574999999999999,0.3349999999999999,0.38075,0.7949999999999999,0.1295,0.356,0.35575,0.2584999999999999,0.33725,0.38,0.1977499999999999,0.33375,0.589,0.20525,0.15225,0.36075,0.25,0.20375,0.45875,0.291,0.262,0.26225,0.14525,0.11075,0.1124999999999999,0.12225,0.66875,0.1845,0.3229999999999999,0.185,0.2957499999999999,0.1714999999999999,0.51975,0.4227499999999999,0.125,0.203,0.25575,0.263,0.1865,0.38775,0.1425,0.2314999999999999,0.16275,0.295,0.0305,0.1169999999999999,0.09025,0.2002499999999999,0.20575,0.1185,0.1302499999999999,0.082,0.0725,0.1014999999999999,0.072,0.12075,0.131,0.0999999999999999,0.17925,0.0534999999999999,0.04575,0.17725,0.2744999999999999,0.0745,0.0795,0.069,0.37175,0.1297499999999999,0.1365,0.0675,0.14275,0.0414999999999999,0.1902499999999999,0.1947499999999999,0.1129999999999999,0.13,0.14975,0.03675,0.3275,0.09275,0.081,0.05225,0.0865,0.15425,0.10975,0.09725,0.15575,0.1225,0.15875,0.1579999999999999,0.1267499999999999,0.03975,0.0795,0.25575,0.0687499999999999,0.022,0.23825,0.04525,0.05825,0.064,0.3722499999999999,0.06,0.0762499999999999,0.0514999999999999,0.04775,0.0885,0.0845,0.0404999999999999,0.03075,0.0692499999999999,0.05975,0.0354999999999999,0.05075,0.09675,0.12475,0.1114999999999999,0.0262499999999999,0.04175,0.04825,0.199,0.0247499999999999,0.0155,0.14325,0.04125,0.0554999999999999,0.06,0.0414999999999999,0.03825,0.0852499999999999,0.0474999999999999,0.0142499999999999,0.0245,0.03375
The Choice (2016),0.9085,0.97375,0.512,0.4559999999999999,0.22675,0.701,0.45525,0.376,0.427,0.1445,0.8912500000000001,0.379,0.4097499999999999,0.2794999999999999,0.27575,0.0979999999999999,0.4297499999999999,0.45825,0.23725,0.44175,0.29725,0.4085,0.3435,0.2249999999999999,0.45525,0.1765,0.954,0.21375,0.3047499999999999,0.32075,0.1895,0.364,0.3165,0.3,0.268,0.10125,0.1305,0.21475,0.0885,0.05325,0.3169999999999999,0.14425,0.0772499999999999,0.2897499999999999,0.1669999999999999,0.23375,0.25975,0.08,0.1049999999999999,0.1029999999999999,0.118,0.05775,0.09025,0.21375,0.14075,0.1882499999999999,0.38575,0.142,0.1275,0.3285,0.16625,0.0999999999999999,0.137,0.26775,0.082,0.0474999999999999,0.0504999999999999,0.1614999999999999,0.156,0.23525,0.14175,0.401,0.26575,0.04175,0.0725,0.0202499999999999,0.1352499999999999,0.2185,0.09525,0.0865,0.1589999999999999,0.0615,0.0245,0.11675,0.1614999999999999,0.0772499999999999,0.0632499999999999,0.04775,0.05625,0.03825,0.0815,0.03375,0.08975,0.29025,0.062,0.03375,0.1397499999999999,0.0672499999999999,0.184,0.15225,0.04625,0.083,0.03625,0.05025,0.04375,0.2955,0.0414999999999999,0.05275,0.15525,0.0692499999999999,0.0514999999999999,0.0287499999999999,0.0384999999999999,0.0267499999999999,0.0767499999999999,0.04725,0.0207499999999999,0.0705,0.0802499999999999,0.0409999999999999,0.02975,0.0424999999999999,0.0292499999999999,0.0954999999999999,0.0232499999999999,0.063,0.0152499999999999,0.0202499999999999,0.05125,0.0805,0.03,0.03425,0.0414999999999999,0.0287499999999999,0.0212499999999999,0.14225,0.0242499999999999,0.0439999999999999,0.031,0.0182499999999999,0.0202499999999999,0.0464999999999999,0.021,0.0339999999999999,0.0132499999999999,0.019,0.0212499999999999,0.0137499999999999,0.0122499999999999
Mother's Day (2016),0.51575,0.73725,0.82175,0.59725,0.51475,0.697,0.4125,0.8707499999999999,0.251,0.253,0.5035,0.25275,0.627,0.3692499999999999,0.3854999999999999,0.246,0.474,0.47575,0.4067499999999999,0.2744999999999999,0.1257499999999999,0.694,0.3369999999999999,0.1932499999999999,0.2415,0.3505,0.256,0.2744999999999999,0.8767499999999999,0.298,0.24,0.489,0.263,0.182,0.2784999999999999,0.24725,0.3492499999999999,0.53275,0.23525,0.2105,0.18275,0.3625,0.6125,0.209,0.28525,0.2594999999999999,0.2035,0.23175,0.5585,0.204,0.1825,0.09225,0.1589999999999999,0.97325,0.272,0.1034999999999999,0.18225,0.148,0.1965,0.1967499999999999,0.11975,0.14625,0.1104999999999999,0.186,0.44725,0.092,0.064,0.11025,0.0755,0.1962499999999999,0.17975,0.0959999999999999,0.12225,0.26225,0.2189999999999999,0.067,0.04725,0.05975,0.14375,0.0645,0.0682499999999999,0.0635,0.89025,0.1345,0.09725,0.0539999999999999,0.11475,0.11475,0.2259999999999999,0.38125,0.0707499999999999,0.1694999999999999,0.06125,0.06025,0.4137499999999999,0.0762499999999999,0.172,0.0434999999999999,0.064,0.0509999999999999,0.0787499999999999,0.09525,0.05625,0.086,0.09725,0.03925,0.18675,0.10375,0.0737499999999999,0.1362499999999999,0.0687499999999999,0.05025,0.18025,0.03825,0.0499999999999999,0.0605,0.66,0.06225,0.06175,0.0182499999999999,0.06175,0.0419999999999999,0.0564999999999999,0.0554999999999999,0.0464999999999999,0.04725,0.0637499999999999,0.0275,0.05575,0.085,0.0235,0.0409999999999999,0.05225,0.0339999999999999,0.0817499999999999,0.0399999999999999,0.0242499999999999,0.0212499999999999,0.14825,0.022,0.0379999999999999,0.0277499999999999,0.0459999999999999,0.04225,0.0394999999999999,0.0285,0.03975,0.0185,0.0145
Bad Moms (2016),0.857,0.857,0.623,0.6005,0.94875,0.6545,0.53875,0.663,0.38125,0.61925,0.3545,0.43825,0.90125,0.45275,0.56525,0.56625,0.379,0.5265,0.31875,0.3622499999999999,0.2995,0.3685,0.4247499999999999,0.2955,0.379,0.4115,0.35875,0.411,0.53675,0.352,0.44675,0.44875,0.1907499999999999,0.352,0.24675,0.1902499999999999,0.43425,0.296,0.74225,0.494,0.84825,0.1345,0.94325,0.1515,0.44175,0.21175,0.11175,0.48775,0.26775,0.38125,0.1714999999999999,0.14075,0.349,0.8574999999999999,0.1322499999999999,0.22475,0.193,0.1897499999999999,0.149,0.15875,0.141,0.1619999999999999,0.1892499999999999,0.1674999999999999,0.1169999999999999,0.071,0.1875,0.1347499999999999,0.2155,0.2204999999999999,0.174,0.1639999999999999,0.2284999999999999,0.06075,0.14775,0.0755,0.10475,0.1347499999999999,0.3475,0.09225,0.4782499999999999,0.1335,0.2395,0.1084999999999999,0.16225,0.0795,0.11075,0.90775,0.1649999999999999,0.0657499999999999,0.09025,0.14675,0.1104999999999999,0.277,0.06,0.583,0.1387499999999999,0.072,0.071,0.2754999999999999,0.1024999999999999,0.0915,0.03275,0.09425,0.0479999999999999,0.0474999999999999,0.0815,0.1745,0.10625,0.123,0.1967499999999999,0.0767499999999999,0.22075,0.0454999999999999,0.269,0.0692499999999999,0.05475,0.1277499999999999,0.059,0.11525,0.08,0.09525,0.10625,0.0777499999999999,0.0399999999999999,0.068,0.078,0.09325,0.04375,0.062,0.0399999999999999,0.0369999999999999,0.1225,0.064,0.0295,0.0282499999999999,0.079,0.0354999999999999,0.11675,0.0554999999999999,0.04225,0.0242499999999999,0.031,0.031,0.0305,0.218,0.03975,0.0344999999999999,0.023
Bridget Jones's Baby (2016),0.967,0.967,0.6255,0.64375,0.906,0.51125,0.4695,0.37725,0.4034999999999999,0.5455,0.7577499999999999,0.4034999999999999,0.66275,0.44075,0.40925,0.3389999999999999,0.266,0.33725,0.282,0.3037499999999999,0.2319999999999999,0.24975,0.392,0.3229999999999999,0.23925,0.32325,0.61475,0.251,0.39225,0.1942499999999999,0.23975,0.3229999999999999,0.27575,0.2025,0.2774999999999999,0.20625,0.2905,0.38175,0.39675,0.15475,0.4307499999999999,0.15425,0.6165,0.1975,0.2234999999999999,0.26175,0.2935,0.2847499999999999,0.11525,0.1925,0.24775,0.1629999999999999,0.143,0.088,0.1629999999999999,0.2385,0.39325,0.17325,0.1292499999999999,0.1335,0.217,0.136,0.089,0.1402499999999999,0.20925,0.0645,0.1947499999999999,0.1074999999999999,0.0637499999999999,0.10675,0.08925,0.26625,0.0984999999999999,0.0984999999999999,0.15175,0.04775,0.0722499999999999,0.14225,0.11225,0.10325,0.10325,0.076,0.1674999999999999,0.1654999999999999,0.10875,0.20575,0.1009999999999999,0.7689999999999999,0.063,0.149,0.56575,0.1044999999999999,0.21875,0.0285,0.10975,0.3255,0.0707499999999999,0.0895,0.09125,0.4277499999999999,0.071,0.09325,0.182,0.05375,0.0539999999999999,0.122,0.09675,0.0554999999999999,0.05725,0.06075,0.062,0.03,0.0682499999999999,0.059,0.0735,0.05375,0.0439999999999999,0.0727499999999999,0.153,0.0359999999999999,0.05175,0.22925,0.0765,0.03225,0.05625,0.04025,0.029,0.03325,0.0464999999999999,0.075,0.0275,0.0434999999999999,0.0464999999999999,0.0782499999999999,0.0245,0.11225,0.0504999999999999,0.0175,0.33175,0.023,0.0697499999999999,0.0349999999999999,0.03575,0.03075,0.0222499999999999,0.0262499999999999,0.0175,0.0334999999999999,0.0155
Twitches (2005),0.79325,0.7175,0.3974999999999999,0.53125,0.3575,0.4237499999999999,0.7675000000000001,0.46675,0.2865,0.12425,0.21075,0.3774999999999999,0.18175,0.2935,0.298,0.269,0.16025,0.25675,0.988,0.4157499999999999,0.081,0.3385,0.278,0.37775,0.14375,0.18375,0.98625,0.3005,0.123,0.1175,0.1375,0.53975,0.2455,0.28125,0.3385,0.127,0.213,0.25275,0.3575,0.0559999999999999,0.1342499999999999,0.16275,0.1644999999999999,0.0735,0.085,0.1709999999999999,0.061,0.11725,0.205,0.1835,0.05975,0.0782499999999999,0.0865,0.04475,0.05225,0.10725,0.241,0.064,0.1185,0.24925,0.066,0.0359999999999999,0.066,0.14425,0.092,0.136,0.1119999999999999,0.09375,0.0524999999999999,0.0812499999999999,0.23925,0.3695,0.0474999999999999,0.0802499999999999,0.1104999999999999,0.03325,0.05925,0.0675,0.0802499999999999,0.21875,0.17425,0.0344999999999999,0.6305,0.0647499999999999,0.09375,0.0737499999999999,0.0685,0.014,0.093,0.10375,0.15125,0.09575,0.0245,0.0399999999999999,0.1004999999999999,0.0519999999999999,0.0865,0.026,0.18125,0.0667499999999999,0.019,0.08825,0.0255,0.0364999999999999,0.03575,0.3632499999999999,0.274,0.079,0.0595,0.0369999999999999,0.0349999999999999,0.03125,0.09625,0.0615,0.1079999999999999,0.0519999999999999,0.04425,0.03475,0.1405,0.03625,0.016,0.015,0.0185,0.05475,0.0167499999999999,0.1405,0.0795,0.015,0.11125,0.013,0.0737499999999999,0.03475,0.03,0.08775,0.0419999999999999,0.05025,0.0255,0.0474999999999999,0.0685,0.0364999999999999,0.0217499999999999,0.0147499999999999,0.0092499999999999,0.021,0.0092499999999999,0.013,0.0115,0.0115,0.0077499999999999
The Cheetah Girls (2003),0.987,0.987,0.8029999999999999,0.67375,0.4922499999999999,0.40925,0.54425,0.65525,0.537,0.471,0.286,0.6225,0.09875,0.29725,0.42725,0.719,0.8029999999999999,0.37575,0.3692499999999999,0.3602499999999999,0.45175,0.2504999999999999,0.21075,0.8514999999999999,0.3535,0.271,0.57375,0.46425,0.0757499999999999,0.3535,0.36,0.538,0.3622499999999999,0.3602499999999999,0.1905,0.1982499999999999,0.1905,0.145,0.259,0.1195,0.144,0.2524999999999999,0.21725,0.20575,0.1104999999999999,0.46025,0.34975,0.269,0.293,0.26725,0.05175,0.119,0.26775,0.10375,0.1225,0.1714999999999999,0.18475,0.11475,0.1629999999999999,0.482,0.04125,0.14225,0.0695,0.1134999999999999,0.1965,0.815,0.04425,0.3774999999999999,0.32275,0.4,0.04625,0.1907499999999999,0.09625,0.21125,0.0777499999999999,0.08975,0.1089999999999999,0.1129999999999999,0.1987499999999999,0.641,0.10975,0.51025,0.392,0.1765,0.21525,0.093,0.0969999999999999,0.0287499999999999,0.23275,0.6805,0.0717499999999999,0.217,0.068,0.2289999999999999,0.22925,0.04925,0.074,0.0359999999999999,0.069,0.0842499999999999,0.03225,0.10475,0.0282499999999999,0.0667499999999999,0.17475,0.0529999999999999,0.412,0.0935,0.1505,0.0762499999999999,0.05325,0.1465,0.06,0.0695,0.05975,0.10225,0.0695,0.063,0.10275,0.1302499999999999,0.0747499999999999,0.0717499999999999,0.0479999999999999,0.03725,0.0727499999999999,0.1064999999999999,0.064,0.04875,0.0857499999999999,0.0247499999999999,0.04025,0.04975,0.1004999999999999,0.0434999999999999,0.09225,0.03025,0.04425,0.0257499999999999,0.0227499999999999,0.06175,0.0197499999999999,0.03225,0.0257499999999999,0.03825,0.03725,0.0595,0.0344999999999999,0.0494999999999999,0.011
Table 19 (2017),0.8049999999999999,0.8049999999999999,0.61,0.65375,0.9115,0.592,0.42125,0.5245,0.27,0.38175,0.3015,0.33825,0.1405,0.1995,0.52275,0.5125,0.22325,0.517,0.3189999999999999,0.2997499999999999,0.1039999999999999,0.2897499999999999,0.36075,0.2995,0.32675,0.301,0.2465,0.51025,0.516,0.4177499999999999,0.17125,0.2895,0.26525,0.3804999999999999,0.2095,0.701,0.4257499999999999,0.0984999999999999,0.43225,0.09775,0.256,0.1267499999999999,0.3515,0.16625,0.38,0.0564999999999999,0.17575,0.188,0.17925,0.124,0.1124999999999999,0.16175,0.5735,0.05675,0.2465,0.2007499999999999,0.1564999999999999,0.4459999999999999,0.1332499999999999,0.132,0.05175,0.1992499999999999,0.086,0.1589999999999999,0.2334999999999999,0.1765,0.1485,0.04925,0.14275,0.22325,0.1644999999999999,0.23925,0.255,0.0265,0.1275,0.0832499999999999,0.2804999999999999,0.0504999999999999,0.11425,0.06125,0.03975,0.0692499999999999,0.0707499999999999,0.155,0.1079999999999999,0.1367499999999999,0.129,0.1175,0.1149999999999999,0.1064999999999999,0.1282499999999999,0.09,0.138,0.41425,0.10075,0.0782499999999999,0.0939999999999999,0.0735,0.0449999999999999,0.1215,0.0444999999999999,0.0827499999999999,0.0737499999999999,0.05675,0.0627499999999999,0.06225,0.0424999999999999,0.06025,0.2365,0.06025,0.0574999999999999,0.019,0.26475,0.076,0.07,0.18,0.7827500000000001,0.0424999999999999,0.0469999999999999,0.025,0.0359999999999999,0.0449999999999999,0.079,0.084,0.0404999999999999,0.05675,0.03825,0.0245,0.0344999999999999,0.0314999999999999,0.0499999999999999,0.0635,0.0459999999999999,0.03475,0.0534999999999999,0.04775,0.0287499999999999,0.03825,0.03925,0.0225,0.04025,0.0205,0.03725,0.0675,0.0202499999999999,0.0359999999999999,0.0147499999999999,0.0157499999999999,0.0242499999999999
Girls Trip (2017),0.593,0.668,0.5155,0.62425,0.8767499999999999,0.4679999999999999,0.44125,0.45225,0.1875,0.4095,0.4489999999999999,0.411,0.93625,0.3804999999999999,0.3319999999999999,0.67975,0.276,0.39875,0.3595,0.3145,0.44975,0.23225,0.32775,0.8285,0.36275,0.57975,0.30225,0.59375,0.3535,0.3145,0.5335,0.22275,0.207,0.2425,0.23975,0.1679999999999999,0.25025,0.20975,0.46525,0.1415,0.7415,0.0712499999999999,0.255,0.173,0.127,0.187,0.2309999999999999,0.16175,0.1985,0.16525,0.12425,0.024,0.1569999999999999,0.031,0.1365,0.17775,0.1255,0.1689999999999999,0.1465,0.24375,0.09775,0.17625,0.09375,0.0845,0.2105,0.1049999999999999,0.12225,0.133,0.11525,0.1584999999999999,0.15625,0.11875,0.069,0.0444999999999999,0.32275,0.0725,0.0745,0.09125,0.17725,0.0755,0.124,0.1114999999999999,0.0775,0.0605,0.1089999999999999,0.077,0.09025,0.6135,0.1362499999999999,0.09975,0.0825,0.35675,0.0805,0.1109999999999999,0.1104999999999999,0.2957499999999999,0.092,0.085,0.0825,0.0267499999999999,0.03725,0.0999999999999999,0.0265,0.33175,0.022,0.0564999999999999,0.245,0.09525,0.0514999999999999,0.1569999999999999,0.1195,0.0439999999999999,0.0735,0.0409999999999999,0.0762499999999999,0.06125,0.22375,0.0454999999999999,0.0685,0.1079999999999999,0.0389999999999999,0.04225,0.2012499999999999,0.0655,0.213,0.0489999999999999,0.09925,0.0379999999999999,0.0459999999999999,0.0837499999999999,0.0707499999999999,0.03775,0.0635,0.0207499999999999,0.0717499999999999,0.0569999999999999,0.0802499999999999,0.0852499999999999,0.0419999999999999,0.0252499999999999,0.04225,0.0305,0.03275,0.0242499999999999,0.03375,0.0504999999999999,0.0625,0.0645,0.0287499999999999
Tulip Fever (2017),0.81125,0.81125,0.62475,0.611,0.33575,0.62475,0.437,0.146,0.1385,0.16175,0.2289999999999999,0.2744999999999999,0.433,0.26275,0.30625,0.2937499999999999,0.52825,0.27625,0.609,0.61075,0.24825,0.62475,0.33525,0.154,0.3155,0.211,0.9065,0.57,0.207,0.1835,0.282,0.23375,0.28925,0.277,0.1634999999999999,0.1942499999999999,0.24225,0.15875,0.1245,0.1795,0.2075,0.21225,0.1009999999999999,0.132,0.153,0.03,0.0954999999999999,0.2534999999999999,0.1855,0.2189999999999999,0.08825,0.0459999999999999,0.3155,0.1074999999999999,0.04275,0.242,0.0695,0.1362499999999999,0.1614999999999999,0.37375,0.55975,0.1905,0.21925,0.0615,0.0692499999999999,0.0287499999999999,0.32775,0.0494999999999999,0.1569999999999999,0.0855,0.10825,0.2002499999999999,0.05725,0.0107499999999999,0.082,0.0292499999999999,0.089,0.03175,0.199,0.078,0.0949999999999999,0.15075,0.05175,0.0212499999999999,0.0344999999999999,0.7315,0.0539999999999999,0.0399999999999999,0.2524999999999999,0.0637499999999999,0.088,0.064,0.16625,0.09625,0.2865,0.10075,0.146,0.119,0.1555,0.26775,0.0574999999999999,0.1004999999999999,0.09275,0.0667499999999999,0.0384999999999999,0.174,0.05875,0.1745,0.05575,0.0989999999999999,0.0687499999999999,0.03375,0.0319999999999999,0.069,0.04475,0.0745,0.0479999999999999,0.133,0.0404999999999999,0.02975,0.061,0.0359999999999999,0.0559999999999999,0.018,0.04475,0.0474999999999999,0.05325,0.083,0.0252499999999999,0.0755,0.0595,0.206,0.0165,0.0722499999999999,0.025,0.05375,0.0665,0.0187499999999999,0.132,0.0117499999999999,0.018,0.04675,0.0287499999999999,0.021,0.0115,0.063,0.026,0.1275,0.0085
Cadet Kelly (2002),0.93775,0.93775,0.582,0.64975,0.28725,0.43825,0.562,0.5535,0.54275,0.59125,0.2915,0.3904999999999999,0.1385,0.3764999999999999,0.2165,0.1215,0.57725,0.4225,0.3632499999999999,0.3904999999999999,0.1265,0.269,0.369,0.4535,0.247,0.2885,0.28825,0.42525,0.0895,0.2624999999999999,0.3055,0.44275,0.3185,0.3904999999999999,0.59225,0.2259999999999999,0.0792499999999999,0.0319999999999999,0.09675,0.241,0.1317499999999999,0.0655,0.1699999999999999,0.1395,0.1335,0.203,0.1965,0.2329999999999999,0.1014999999999999,0.2224999999999999,0.08925,0.079,0.199,0.15075,0.0885,0.11175,0.2299999999999999,0.0637499999999999,0.1664999999999999,0.21425,0.1039999999999999,0.143,0.2375,0.4792499999999999,0.1405,0.10175,0.0489999999999999,0.57,0.20325,0.1455,0.066,0.1505,0.09225,0.14825,0.11375,0.11525,0.21425,0.16775,0.2,0.1109999999999999,0.0745,0.04125,0.16025,0.17125,0.2165,0.0682499999999999,0.0652499999999999,0.0287499999999999,0.0469999999999999,0.252,0.0847499999999999,0.1119999999999999,0.0414999999999999,0.1972499999999999,0.0792499999999999,0.0429999999999999,0.18025,0.0235,0.0785,0.0635,0.1262499999999999,0.1009999999999999,0.04375,0.05375,0.0665,0.024,0.346,0.10975,0.05175,0.081,0.1079999999999999,0.0579999999999999,0.0364999999999999,0.1014999999999999,0.2155,0.04475,0.05725,0.0354999999999999,0.066,0.0227499999999999,0.2309999999999999,0.05925,0.12225,0.04325,0.05825,0.1357499999999999,0.021,0.0295,0.3285,0.0242499999999999,0.0277499999999999,0.0295,0.072,0.0384999999999999,0.0605,0.018,0.0554999999999999,0.087,0.0227499999999999,0.0715,0.0404999999999999,0.06075,0.0414999999999999,0.0117499999999999,0.017,0.0225,0.025,0.0275,0.0237499999999999
A Christmas Prince (2017),0.90625,0.90625,0.80125,0.6895,0.42825,0.583,0.6435,0.825,0.516,0.408,0.4765,0.35,0.136,0.408,0.641,0.40375,0.6485,0.44875,0.802,0.38875,0.1912499999999999,0.5665,0.35975,0.6435,0.50925,0.28,0.285,0.38875,0.12225,0.24275,0.1912499999999999,0.26325,0.3492499999999999,0.4992499999999999,0.43625,0.39775,0.1659999999999999,0.119,0.28025,0.4425,0.1505,0.1604999999999999,0.29325,0.1845,0.2264999999999999,0.05475,0.2674999999999999,0.2857499999999999,0.1535,0.45075,0.18175,0.17775,0.15,0.307,0.152,0.15,0.0925,0.2365,0.182,0.15,0.627,0.1905,0.1805,0.30125,0.1495,0.04625,0.21475,0.1465,0.0797499999999999,0.2865,0.26125,0.1144999999999999,0.212,0.16225,0.1159999999999999,0.0875,0.0687499999999999,0.1139999999999999,0.1064999999999999,0.0627499999999999,0.1255,0.0677499999999999,0.15075,0.18375,0.175,0.2334999999999999,0.129,0.38775,0.23775,0.09775,0.1372499999999999,0.0735,0.20875,0.291,0.127,0.10975,0.08,0.11975,0.10275,0.09875,0.16525,0.1064999999999999,0.11175,0.091,0.1415,0.14925,0.0979999999999999,0.1009999999999999,0.0374999999999999,0.0695,0.09875,0.0454999999999999,0.10725,0.05425,0.0605,0.08925,0.05325,0.06025,0.076,0.12025,0.0454999999999999,0.0655,0.0715,0.25025,0.0414999999999999,0.0737499999999999,0.09375,0.04575,0.10475,0.0817499999999999,0.03425,0.0747499999999999,0.05775,0.0847499999999999,0.0235,0.1069999999999999,0.04325,0.04075,0.0579999999999999,0.0665,0.0359999999999999,0.0745,0.0282499999999999,0.0842499999999999,0.0832499999999999,0.03375,0.04575,0.0192499999999999,0.012
Christmas Inheritance (2017),0.91275,0.91275,0.5695,0.6455,0.641,0.5295,0.66275,0.553,0.553,0.845,0.421,0.50325,0.30325,0.5905,0.51525,0.56225,0.5905,0.487,0.48575,0.50325,0.60375,0.5295,0.8065,0.39325,0.2947499999999999,0.4835,0.3542499999999999,0.3325,0.24075,0.3642499999999999,0.32125,0.17775,0.3047499999999999,0.4762499999999999,0.47475,0.2925,0.14925,0.272,0.347,0.27825,0.14625,0.09825,0.26,0.16625,0.21025,0.4385,0.1302499999999999,0.1865,0.30225,0.52025,0.10325,0.3215,0.22125,0.4785,0.31875,0.1965,0.4357499999999999,0.25275,0.267,0.135,0.46425,0.1987499999999999,0.14925,0.21625,0.16425,0.60225,0.118,0.2867499999999999,0.11625,0.58625,0.20825,0.1159999999999999,0.27325,0.134,0.14175,0.1902499999999999,0.1205,0.0647499999999999,0.18375,0.25875,0.15825,0.1059999999999999,0.26375,0.42925,0.09875,0.15275,0.10525,0.46775,0.0725,0.15075,0.26075,0.1295,0.135,0.0404999999999999,0.27825,0.0755,0.11425,0.1402499999999999,0.12,0.03025,0.04975,0.15375,0.22125,0.0692499999999999,0.0484999999999999,0.05475,0.17075,0.08675,0.064,0.08975,0.0685,0.0797499999999999,0.0725,0.082,0.05275,0.1735,0.0767499999999999,0.1154999999999999,0.0449999999999999,0.59025,0.1154999999999999,0.04675,0.1014999999999999,0.15975,0.0765,0.0632499999999999,0.0657499999999999,0.09875,0.0802499999999999,0.0735,0.03025,0.126,0.1034999999999999,0.05775,0.1305,0.0439999999999999,0.0667499999999999,0.0662499999999999,0.1049999999999999,0.44675,0.2025,0.0905,0.0732499999999999,0.1332499999999999,0.0655,0.0414999999999999,0.03225,0.0152499999999999,0.0152499999999999
