movieId,very funny,original,farce,light,weird,good,absurd,greed,runaway,predictable,quirky,melancholic,culture clash,vengeance,fun movie,mentor,chase,betrayal,drama,catastrophe,dialogue,independent film,surveillance,adaptation,creativity,pornography,fight scenes,life philosophy,fantasy world,drinking,family,first contact,transformation,life & death,underrated,weapons,unlikely friendships,sexy,stereotypes,childhood,writers,nudity (full frontal - brief),british,alter ego,dysfunctional family,islam,period piece,death,teen movie,classic car,computer animation,hotel,sacrifice,multiple storylines,prejudice,queer,not funny,pulp,good music,doctors,california,road movie,mad scientist,nudity (topless - brief),hospital,small town,stoner movie,censorship,women,80s,camp,workplace,buddy movie,alternate history,ensemble cast,foul language,survival,irish accent,new jersey,simple,brothers,1930s,awesome soundtrack,divorce,film noir,directorial debut,wartime,new york city,stand-up comedy,kidnapping,notable nudity,memory,nudity (rear),internet,too long,dreams,island,addiction,blindness,radio,bollywood,prison,wilderness,time,indians,tokyo,french,desert,no plot,russian,unlikeable characters,race,los angeles,fashion,reality tv,hip hop,shopping,interracial romance,wine,robert downey jr,lawyer,san francisco,ghosts/afterlife,immortality,atheism,adoption,australia,finnish,texas,best of 2005,made for tv,kick-butt women,god,rebellion,remake,homeless,cancer,trilogy,snakes,hunting,too short,oil,goth,potential oscar nom,prostitution,father daughter relationship,graphic novel,documentary,single father
OSS 117 - Lost in Rio (OSS 117: Rio ne répond plus) (2009),0.933,0.69175,0.933,0.74325,0.5695,0.4385,0.8009999999999999,0.8865000000000001,0.60475,0.92425,0.2485,0.68975,0.646,0.8865000000000001,0.67075,0.4475,0.58875,0.99225,0.42,0.418,0.3662499999999999,0.2674999999999999,0.99225,0.31125,0.22325,0.2614999999999999,0.125,0.2827499999999999,0.239,0.2634999999999999,0.1315,0.2714999999999999,0.27825,0.172,0.2269999999999999,0.1887499999999999,0.1225,0.26425,0.3235,0.23675,0.14775,0.22475,0.28625,0.3615,0.1465,0.2744999999999999,0.1312499999999999,0.1952499999999999,0.087,0.135,0.2025,0.28025,0.1144999999999999,0.15375,0.345,0.1325,0.1684999999999999,0.26825,0.1034999999999999,0.407,0.1589999999999999,0.1175,0.119,0.31225,0.32425,0.142,0.155,0.29525,0.2055,0.061,0.11275,0.0539999999999999,0.0534999999999999,0.1307499999999999,0.0409999999999999,0.0329999999999999,0.206,0.11125,0.0984999999999999,0.1455,0.0479999999999999,0.1555,0.08975,0.16675,0.16675,0.0939999999999999,0.8085,0.14,0.10625,0.0825,0.05175,0.1694999999999999,0.0735,0.0675,0.09275,0.15825,0.1054999999999999,0.0857499999999999,0.0389999999999999,0.1114999999999999,0.04075,0.1089999999999999,0.17025,0.05875,0.04025,0.27,0.95075,0.05975,0.0797499999999999,0.2055,0.03525,0.05175,0.0242499999999999,0.14375,0.04625,0.0469999999999999,0.05375,0.04275,0.11025,0.0349999999999999,0.0222499999999999,0.0697499999999999,0.0152499999999999,0.03925,0.05825,0.0755,0.05325,0.0817499999999999,0.05075,0.15525,0.0757499999999999,0.0539999999999999,0.04775,0.0334999999999999,0.03475,0.05625,0.0504999999999999,0.0544999999999999,0.0665,0.1305,0.03675,0.16475,0.0177499999999999,0.0379999999999999,0.12025,0.0434999999999999,0.0459999999999999,0.025,0.0167499999999999
Ernest Rides Again (1993),0.98425,0.794,0.93325,0.78525,0.5435,0.6355,0.60425,0.57825,0.63075,0.95675,0.35175,0.425,0.5685,0.57825,0.68575,0.6355,0.819,0.38425,0.46125,0.478,0.4285,0.205,0.3645,0.375,0.2445,0.3315,0.62975,0.2405,0.485,0.1755,0.4685,0.478,0.27525,0.26925,0.25925,0.52025,0.255,0.1865,0.51075,0.575,0.22775,0.3007499999999999,0.45575,0.4905,0.14475,0.40425,0.45575,0.52675,0.33175,0.1975,0.46625,0.0695,0.40425,0.26575,0.31275,0.38575,0.17175,0.397,0.11525,0.23325,0.31825,0.15325,0.30325,0.34375,0.1347499999999999,0.0524999999999999,0.4892499999999999,0.14575,0.11575,0.2324999999999999,0.30325,0.1425,0.2279999999999999,0.244,0.0787499999999999,0.0564999999999999,0.18175,0.15675,0.3419999999999999,0.1892499999999999,0.0895,0.1245,0.175,0.0817499999999999,0.14075,0.1225,0.14975,0.148,0.1144999999999999,0.16075,0.277,0.185,0.3824999999999999,0.18275,0.1262499999999999,0.1114999999999999,0.18475,0.06075,0.084,0.216,0.1619999999999999,0.216,0.091,0.11425,0.184,0.0852499999999999,0.0374999999999999,0.253,0.27025,0.0835,0.22375,0.09625,0.11125,0.0657499999999999,0.24125,0.397,0.122,0.08725,0.03,0.31625,0.143,0.0705,0.64175,0.10325,0.08775,0.05275,0.09225,0.126,0.0675,0.04425,0.0974999999999999,0.2155,0.08775,0.0364999999999999,0.4105,0.05925,0.0569999999999999,0.0767499999999999,0.0765,0.03025,0.08825,0.0424999999999999,0.12175,0.15475,0.05775,0.0434999999999999,0.1332499999999999,0.0255,0.0474999999999999
Big Man Japan (Dai-Nihonjin) (2007),0.90475,0.73175,0.90475,0.737,0.89625,0.6995,0.7967500000000001,0.73175,0.583,0.597,0.54825,0.494,0.54825,0.54675,0.32575,0.44675,0.24475,0.266,0.71425,0.61475,0.4912499999999999,0.3834999999999999,0.3682499999999999,0.3027499999999999,0.45575,0.3097499999999999,0.7675000000000001,0.625,0.74225,0.2264999999999999,0.195,0.597,0.41325,0.7065,0.6145,0.47775,0.21575,0.21625,0.06125,0.51075,0.1257499999999999,0.30425,0.6,0.7675000000000001,0.24325,0.1387499999999999,0.10025,0.266,0.1332499999999999,0.1735,0.4455,0.2155,0.1205,0.1382499999999999,0.17425,0.10975,0.277,0.27725,0.10975,0.4117499999999999,0.10225,0.1887499999999999,0.9155,0.12225,0.14525,0.0777499999999999,0.1099999999999999,0.0479999999999999,0.4409999999999999,0.12425,0.3465,0.40175,0.1927499999999999,0.3984999999999999,0.0384999999999999,0.05075,0.46625,0.0812499999999999,0.06,0.2895,0.1689999999999999,0.0544999999999999,0.15575,0.4215,0.15825,0.11825,0.0499999999999999,0.05925,0.074,0.0207499999999999,0.182,0.2214999999999999,0.1287499999999999,0.14475,0.22175,0.27975,0.14325,0.06075,0.17975,0.18725,0.10425,0.0717499999999999,0.0857499999999999,0.067,0.05375,0.946,0.04525,0.33575,0.03725,0.09775,0.1297499999999999,0.03475,0.0262499999999999,0.04775,0.4725,0.0287499999999999,0.0984999999999999,0.0314999999999999,0.03525,0.04675,0.0187499999999999,0.0979999999999999,0.0349999999999999,0.291,0.10775,0.023,0.0449999999999999,0.3269999999999999,0.027,0.1425,0.05775,0.0727499999999999,0.10775,0.0132499999999999,0.0097499999999999,0.4034999999999999,0.0434999999999999,0.16775,0.0815,0.03075,0.04975,0.1709999999999999,0.2604999999999999,0.0232499999999999,0.075,0.09925,0.37475,0.39075,0.1387499999999999
"Men Who Stare at Goats, The (2009)",0.8674999999999999,0.82375,0.56375,0.4679999999999999,0.69175,0.66675,0.919,0.5835,0.3944999999999999,0.564,0.747,0.5635,0.5635,0.5835,0.2385,0.65725,0.2365,0.40325,0.4125,0.44925,0.4955,0.4639999999999999,0.4665,0.9645,0.1965,0.2724999999999999,0.24625,0.3552499999999999,0.2945,0.204,0.15575,0.2654999999999999,0.23575,0.24325,0.2229999999999999,0.5795,0.193,0.1305,0.14375,0.13,0.3429999999999999,0.1694999999999999,0.23725,0.1795,0.31525,0.3602499999999999,0.1932499999999999,0.23075,0.0989999999999999,0.17575,0.16125,0.15275,0.2867499999999999,0.282,0.1175,0.253,0.22975,0.175,0.1345,0.136,0.143,0.26075,0.11275,0.1154999999999999,0.1307499999999999,0.21475,0.514,0.0685,0.09375,0.0745,0.18475,0.0964999999999999,0.11675,0.2865,0.31125,0.0895,0.0984999999999999,0.18475,0.1395,0.09575,0.215,0.093,0.08925,0.09925,0.10475,0.1795,0.2867499999999999,0.0459999999999999,0.09475,0.1345,0.0499999999999999,0.14175,0.09725,0.1415,0.0935,0.1372499999999999,0.087,0.352,0.09725,0.10975,0.0969999999999999,0.27675,0.154,0.04725,0.11225,0.10675,0.0579999999999999,0.4802499999999999,0.25675,0.1674999999999999,0.0954999999999999,0.05475,0.0349999999999999,0.03,0.0267499999999999,0.059,0.03,0.0292499999999999,0.09025,0.09075,0.0292499999999999,0.0305,0.0272499999999999,0.0579999999999999,0.128,0.081,0.09375,0.22825,0.08825,0.071,0.0569999999999999,0.04925,0.1109999999999999,0.0627499999999999,0.031,0.0414999999999999,0.0677499999999999,0.0727499999999999,0.0319999999999999,0.04475,0.028,0.0574999999999999,0.0479999999999999,0.0685,0.03775,0.05675,0.0479999999999999,0.059,0.022
Black Dynamite (2009),0.98475,0.8225,0.98475,0.91925,0.841,0.70825,0.945,0.54825,0.7762500000000001,0.54725,0.51625,0.7762500000000001,0.7762500000000001,0.8109999999999999,0.54475,0.52825,0.4307499999999999,0.70225,0.5335,0.408,0.601,0.4792499999999999,0.55575,0.3615,0.3665,0.5125,0.7902499999999999,0.3235,0.25275,0.28625,0.139,0.2224999999999999,0.20875,0.2465,0.26775,0.4625,0.22575,0.306,0.62425,0.22675,0.23875,0.35975,0.2664999999999999,0.25575,0.1285,0.11725,0.1614999999999999,0.34675,0.1579999999999999,0.2365,0.11675,0.125,0.21825,0.201,0.407,0.3705,0.136,0.24075,0.3115,0.09225,0.1069999999999999,0.1965,0.1825,0.2825,0.14325,0.10825,0.507,0.1892499999999999,0.22125,0.23125,0.2455,0.0845,0.4875,0.18025,0.1674999999999999,0.11625,0.0915,0.10975,0.0815,0.10925,0.255,0.134,0.3115,0.065,0.16875,0.15725,0.1609999999999999,0.04875,0.10025,0.14525,0.12125,0.1252499999999999,0.0807499999999999,0.09725,0.1305,0.0737499999999999,0.1267499999999999,0.57925,0.1109999999999999,0.04375,0.1297499999999999,0.0845,0.22975,0.04175,0.0787499999999999,0.12325,0.0627499999999999,0.062,0.1104999999999999,0.0667499999999999,0.05375,0.06,0.122,0.10175,0.1039999999999999,0.20375,0.0999999999999999,0.147,0.0285,0.08975,0.0449999999999999,0.0399999999999999,0.0187499999999999,0.04075,0.0767499999999999,0.0409999999999999,0.1119999999999999,0.0802499999999999,0.0725,0.0742499999999999,0.082,0.15875,0.0354999999999999,0.14375,0.0132499999999999,0.0579999999999999,0.0529999999999999,0.05425,0.2012499999999999,0.1302499999999999,0.04075,0.05175,0.028,0.1377499999999999,0.0662499999999999,0.05925,0.09675,0.03175,0.012
"Slammin' Salmon, The (2009)",0.9545,0.72075,0.56875,0.7,0.58075,0.43325,0.4762499999999999,0.388,0.309,0.4795,0.6575,0.4257499999999999,0.36775,0.543,0.33025,0.51575,0.5555,0.49675,0.36775,0.41125,0.51975,0.6705,0.287,0.4085,0.4549999999999999,0.3455,0.24225,0.345,0.3055,0.45875,0.15025,0.2544999999999999,0.1977499999999999,0.24375,0.26425,0.307,0.1982499999999999,0.1265,0.1825,0.152,0.2977499999999999,0.32225,0.1375,0.30925,0.15825,0.0989999999999999,0.128,0.212,0.1357499999999999,0.1882499999999999,0.1835,0.1285,0.34325,0.174,0.15825,0.1317499999999999,0.213,0.23775,0.0637499999999999,0.1619999999999999,0.15425,0.21225,0.196,0.154,0.083,0.1337499999999999,0.476,0.1034999999999999,0.0905,0.0682499999999999,0.1024999999999999,0.1455,0.1725,0.3225,0.1285,0.61925,0.15425,0.1029999999999999,0.1644999999999999,0.1475,0.10875,0.08975,0.06175,0.05525,0.11975,0.2085,0.0905,0.0745,0.2299999999999999,0.25775,0.22175,0.0682499999999999,0.133,0.0812499999999999,0.14825,0.07,0.14225,0.1355,0.14125,0.0944999999999999,0.0802499999999999,0.10725,0.1049999999999999,0.0499999999999999,0.0469999999999999,0.1009999999999999,0.03375,0.05925,0.1855,0.273,0.2284999999999999,0.05125,0.04225,0.0277499999999999,0.027,0.208,0.1574999999999999,0.0595,0.05725,0.1485,0.0262499999999999,0.06125,0.1405,0.0745,0.09475,0.1185,0.0489999999999999,0.136,0.0642499999999999,0.0564999999999999,0.06125,0.0642499999999999,0.05875,0.0474999999999999,0.0595,0.0479999999999999,0.0434999999999999,0.03925,0.0454999999999999,0.1569999999999999,0.0235,0.05125,0.0514999999999999,0.0637499999999999,0.1255,0.05175,0.1159999999999999,0.0237499999999999,0.0205
Wild Target (2010),0.97275,0.8109999999999999,0.76725,0.8225,0.4915,0.7657499999999999,0.56725,0.749,0.4217499999999999,0.557,0.83375,0.46475,0.53075,0.71075,0.73875,0.606,0.8394999999999999,0.99175,0.4217499999999999,0.7657499999999999,0.535,0.44675,0.931,0.28725,0.4485,0.1619999999999999,0.61775,0.5385,0.299,0.214,0.6055,0.2309999999999999,0.2907499999999999,0.33925,0.34775,0.61775,0.3455,0.32675,0.4479999999999999,0.194,0.2085,0.269,0.8600000000000001,0.1917499999999999,0.3379999999999999,0.0847499999999999,0.548,0.14825,0.252,0.1977499999999999,0.20425,0.216,0.1365,0.2744999999999999,0.11075,0.4975,0.22325,0.2194999999999999,0.1825,0.2214999999999999,0.1029999999999999,0.15175,0.14825,0.1387499999999999,0.1947499999999999,0.10575,0.2017499999999999,0.0785,0.1195,0.059,0.1599999999999999,0.21025,0.1895,0.195,0.3319999999999999,0.3047499999999999,0.173,0.18525,0.1714999999999999,0.3,0.1525,0.091,0.1312499999999999,0.20875,0.0969999999999999,0.125,0.11925,0.09825,0.087,0.0815,0.03925,0.1347499999999999,0.15175,0.09525,0.0915,0.0702499999999999,0.1159999999999999,0.062,0.119,0.1375,0.1064999999999999,0.10125,0.0817499999999999,0.2007499999999999,0.0667499999999999,0.0959999999999999,0.2007499999999999,0.0637499999999999,0.0827499999999999,0.0534999999999999,0.1465,0.05775,0.0605,0.1362499999999999,0.03675,0.0579999999999999,0.1684999999999999,0.0584999999999999,0.16575,0.1109999999999999,0.074,0.0842499999999999,0.17625,0.067,0.10025,0.21975,0.092,0.0369999999999999,0.0444999999999999,0.1265,0.0469999999999999,0.0549999999999999,0.0344999999999999,0.05075,0.78575,0.3219999999999999,0.0645,0.03975,0.03775,0.0305,0.1124999999999999,0.12325,0.0394999999999999,0.0662499999999999,0.04525,0.0825,0.0444999999999999,0.0102499999999999,0.16325
"Play House, The (1921)",0.62425,0.8282499999999999,0.61125,0.627,0.80725,0.627,0.23275,0.9035,0.63475,0.26675,0.3555,0.688,0.42,0.35375,0.1664999999999999,0.689,0.63275,0.3309999999999999,0.49975,0.44525,0.30625,0.2435,0.2204999999999999,0.18525,0.5825,0.256,0.301,0.21075,0.27825,0.2435,0.1955,0.301,0.2339999999999999,0.33875,0.0339999999999999,0.5985,0.212,0.082,0.05125,0.33625,0.21125,0.133,0.0667499999999999,0.1365,0.1917499999999999,0.2264999999999999,0.0464999999999999,0.13,0.084,0.2234999999999999,0.1955,0.086,0.1044999999999999,0.1252499999999999,0.21175,0.11525,0.2395,0.1322499999999999,0.5455,0.2299999999999999,0.1932499999999999,0.08875,0.29925,0.11725,0.1332499999999999,0.3725,0.1785,0.63825,0.06,0.0409999999999999,0.194,0.1982499999999999,0.1325,0.3359999999999999,0.03425,0.02975,0.0757499999999999,0.0964999999999999,0.074,0.2784999999999999,0.1169999999999999,0.63325,0.03975,0.08875,0.38725,0.10875,0.2259999999999999,0.05175,0.65,0.03275,0.03525,0.124,0.21175,0.088,0.10225,0.35575,0.071,0.066,0.0605,0.03575,0.275,0.0984999999999999,0.26125,0.2007499999999999,0.03325,0.04125,0.17525,0.04625,0.04675,0.08625,0.0292499999999999,0.0292499999999999,0.0157499999999999,0.009,0.22075,0.0227499999999999,0.022,0.0222499999999999,0.0334999999999999,0.09875,0.03375,0.03825,0.0265,0.0267499999999999,0.06075,0.03575,0.0925,0.24825,0.0489999999999999,0.031,0.21175,0.04875,0.0117499999999999,0.0255,0.0142499999999999,0.03125,0.15475,0.0295,0.0147499999999999,0.0534999999999999,0.73975,0.04575,0.0137499999999999,0.014,0.1134999999999999,0.0252499999999999,0.0202499999999999,0.04075,0.017
New Kids Turbo (2010),0.8075000000000001,0.7962499999999999,0.5975,0.5975,0.658,0.46575,0.8214999999999999,0.406,0.4085,0.73625,0.4,0.5665,0.4085,0.6795,0.3389999999999999,0.3974999999999999,0.60425,0.3482499999999999,0.40225,0.486,0.45625,0.46425,0.45625,0.24275,0.4569999999999999,0.4865,0.27075,0.253,0.3125,0.279,0.0705,0.205,0.196,0.26275,0.22025,0.4175,0.148,0.22775,0.3645,0.11425,0.3185,0.1902499999999999,0.10175,0.2455,0.1629999999999999,0.36075,0.12275,0.1347499999999999,0.18275,0.1684999999999999,0.14375,0.09625,0.53925,0.17775,0.22675,0.14825,0.15575,0.52825,0.14275,0.0677499999999999,0.0359999999999999,0.1252499999999999,0.093,0.4127499999999999,0.25525,0.1455,0.4665,0.76925,0.1375,0.04575,0.1245,0.10375,0.11075,0.185,0.04625,0.18675,0.18125,0.1134999999999999,0.1039999999999999,0.074,0.24,0.05125,0.0762499999999999,0.04725,0.1159999999999999,0.18425,0.28625,0.04775,0.0605,0.173,0.15725,0.1925,0.1225,0.196,0.09075,0.1937499999999999,0.0584999999999999,0.263,0.14575,0.0459999999999999,0.088,0.179,0.1619999999999999,0.0822499999999999,0.0812499999999999,0.0735,0.04175,0.04075,0.14375,0.09475,0.0802499999999999,0.04225,0.0265,0.0647499999999999,0.1297499999999999,0.12125,0.0245,0.0414999999999999,0.03525,0.1305,0.0155,0.0177499999999999,0.0237499999999999,0.1134999999999999,0.1385,0.0277499999999999,0.1995,0.1272499999999999,0.0519999999999999,0.09975,0.0847499999999999,0.0725,0.1385,0.0735,0.0544999999999999,0.2455,0.0657499999999999,0.0252499999999999,0.0272499999999999,0.03625,0.064,0.0479999999999999,0.04025,0.0745,0.0534999999999999,0.0334999999999999,0.29125,0.0524999999999999,0.0167499999999999
Nothing to Declare (Rien à déclarer) (2010),0.94275,0.75525,0.3299999999999999,0.555,0.4762499999999999,0.522,0.408,0.45475,0.4147499999999999,0.39525,0.22875,0.36575,0.4505,0.4549999999999999,0.311,0.50175,0.5695,0.3602499999999999,0.3552499999999999,0.4935,0.4067499999999999,0.1679999999999999,0.22925,0.45175,0.485,0.20875,0.40525,0.40525,0.3037499999999999,0.155,0.372,0.2965,0.3615,0.15825,0.17575,0.21725,0.17025,0.141,0.57425,0.1674999999999999,0.2105,0.4225,0.276,0.1267499999999999,0.3275,0.32175,0.45025,0.1159999999999999,0.23425,0.18175,0.23975,0.1375,0.137,0.145,0.25925,0.17175,0.25575,0.1335,0.0715,0.15325,0.208,0.39175,0.0797499999999999,0.17075,0.149,0.189,0.0627499999999999,0.11575,0.15625,0.0559999999999999,0.1942499999999999,0.14575,0.34325,0.09625,0.05725,0.36375,0.127,0.11725,0.11675,0.1714999999999999,0.1634999999999999,0.10625,0.05725,0.17925,0.088,0.1109999999999999,0.17375,0.0529999999999999,0.0429999999999999,0.21325,0.27575,0.2105,0.247,0.3209999999999999,0.1282499999999999,0.0742499999999999,0.0722499999999999,0.0792499999999999,0.1355,0.0564999999999999,0.36075,0.1569999999999999,0.295,0.11325,0.1312499999999999,0.0792499999999999,0.9695,0.1302499999999999,0.0514999999999999,0.05025,0.078,0.18075,0.0319999999999999,0.09725,0.0207499999999999,0.03325,0.16325,0.1277499999999999,0.282,0.2012499999999999,0.12175,0.16225,0.0339999999999999,0.06075,0.1589999999999999,0.06075,0.074,0.12375,0.0379999999999999,0.0275,0.0364999999999999,0.04325,0.0745,0.14375,0.1054999999999999,0.11725,0.0324999999999999,0.10675,0.0235,0.04725,0.1385,0.05075,0.03925,0.10925,0.04225,0.0667499999999999,0.0262499999999999,0.03775,0.06
Horrible Bosses (2011),0.967,0.8067500000000001,0.88625,0.88625,0.73625,0.7075,0.567,0.4935,0.403,0.5615,0.73625,0.2915,0.355,0.582,0.45425,0.5505,0.5355,0.7755000000000001,0.8067500000000001,0.7075,0.53625,0.53175,0.37475,0.35175,0.4765,0.664,0.2915,0.37925,0.38275,0.8127500000000001,0.2204999999999999,0.25925,0.2714999999999999,0.3025,0.24525,0.297,0.24075,0.664,0.5995,0.14525,0.3025,0.23275,0.10575,0.184,0.22125,0.242,0.119,0.1835,0.23125,0.29225,0.1927499999999999,0.1795,0.2514999999999999,0.211,0.27575,0.2155,0.1735,0.16475,0.0727499999999999,0.2012499999999999,0.2355,0.1897499999999999,0.0845,0.0635,0.2194999999999999,0.1475,0.3645,0.09575,0.2704999999999999,0.062,0.0857499999999999,0.8939999999999999,0.46825,0.14675,0.30925,0.8009999999999999,0.18075,0.20825,0.204,0.1515,0.16075,0.0429999999999999,0.05025,0.17675,0.09075,0.0857499999999999,0.1402499999999999,0.12125,0.079,0.1134999999999999,0.21525,0.16225,0.17125,0.23025,0.1164999999999999,0.11475,0.10675,0.35575,0.11725,0.072,0.09425,0.10775,0.0835,0.059,0.1054999999999999,0.0852499999999999,0.0459999999999999,0.04125,0.26225,0.05075,0.31275,0.09475,0.10175,0.0762499999999999,0.088,0.0625,0.174,0.0519999999999999,0.141,0.3057499999999999,0.0895,0.0469999999999999,0.0499999999999999,0.0702499999999999,0.0847499999999999,0.0825,0.03875,0.0755,0.05625,0.072,0.0514999999999999,0.04925,0.05075,0.0584999999999999,0.06225,0.14375,0.05225,0.0434999999999999,0.0324999999999999,0.03975,0.1252499999999999,0.05025,0.04925,0.07,0.12425,0.0657499999999999,0.0812499999999999,0.03375,0.0742499999999999
To Rome with Love (2012),0.53525,0.6845,0.5045,0.5305,0.82575,0.52775,0.4855,0.58225,0.4115,0.3685,0.406,0.90075,0.55475,0.3572499999999999,0.4187499999999999,0.6175,0.39175,0.33875,0.28325,0.48075,0.559,0.3375,0.186,0.3195,0.60575,0.2304999999999999,0.25625,0.3804999999999999,0.35275,0.32975,0.1709999999999999,0.3095,0.2837499999999999,0.33675,0.22525,0.18725,0.27425,0.24625,0.10175,0.4565,0.478,0.14,0.3,0.16075,0.25625,0.1392499999999999,0.20975,0.24375,0.1287499999999999,0.18575,0.1292499999999999,0.583,0.1322499999999999,0.52875,0.11175,0.18,0.2314999999999999,0.2,0.1079999999999999,0.236,0.1564999999999999,0.22425,0.0637499999999999,0.11475,0.1679999999999999,0.255,0.0692499999999999,0.0484999999999999,0.2405,0.0424999999999999,0.0984999999999999,0.1084999999999999,0.0349999999999999,0.1317499999999999,0.4445,0.05875,0.1714999999999999,0.0959999999999999,0.21825,0.242,0.071,0.2847499999999999,0.1079999999999999,0.7415,0.089,0.0797499999999999,0.0964999999999999,0.39375,0.078,0.0394999999999999,0.0837499999999999,0.2,0.10725,0.09575,0.09575,0.24475,0.1785,0.0559999999999999,0.1372499999999999,0.0999999999999999,0.1372499999999999,0.0795,0.2022499999999999,0.0984999999999999,0.12175,0.089,0.1014999999999999,0.0852499999999999,0.1455,0.05375,0.0715,0.0817499999999999,0.1004999999999999,0.128,0.1265,0.063,0.32625,0.1089999999999999,0.3665,0.09675,0.14625,0.09525,0.0767499999999999,0.14175,0.1525,0.067,0.0389999999999999,0.0314999999999999,0.0394999999999999,0.09375,0.0292499999999999,0.065,0.03575,0.0369999999999999,0.04625,0.059,0.04625,0.0539999999999999,0.05775,0.0645,0.0459999999999999,0.05825,0.0237499999999999,0.0642499999999999,0.4419999999999999,0.0842499999999999,0.04375,0.0469999999999999,0.0484999999999999
Dikkenek (2006),0.592,0.606,0.51925,0.592,0.65025,0.6825,0.3672499999999999,0.65025,0.6825,0.1835,0.36775,0.65025,0.52525,0.4275,0.27775,0.58375,0.672,0.3924999999999999,0.4275,0.402,0.50525,0.65025,0.17025,0.4237499999999999,0.25725,0.25075,0.22725,0.273,0.35575,0.2445,0.14875,0.22275,0.1912499999999999,0.20425,0.2405,0.381,0.2249999999999999,0.142,0.1044999999999999,0.25325,0.31625,0.2885,0.15375,0.1235,0.20375,0.1564999999999999,0.1292499999999999,0.0647499999999999,0.10325,0.573,0.278,0.0875,0.08975,0.16675,0.1947499999999999,0.1995,0.29225,0.3784999999999999,0.131,0.29225,0.0717499999999999,0.1955,0.22275,0.139,0.04575,0.1525,0.0832499999999999,0.49075,0.1332499999999999,0.23225,0.1265,0.1382499999999999,0.4399999999999999,0.0705,0.0364999999999999,0.0504999999999999,0.0822499999999999,0.1009999999999999,0.071,0.4155,0.24625,0.15825,0.11525,0.1124999999999999,0.16025,0.04125,0.1634999999999999,0.0394999999999999,0.1445,0.0964999999999999,0.34675,0.05025,0.0642499999999999,0.1634999999999999,0.0795,0.0464999999999999,0.0509999999999999,0.05625,0.0319999999999999,0.10325,0.1089999999999999,0.156,0.0722499999999999,0.0212499999999999,0.0969999999999999,0.0439999999999999,0.50025,0.09275,0.0524999999999999,0.3145,0.0117499999999999,0.05825,0.0245,0.027,0.03075,0.04275,0.0305,0.0695,0.2684999999999999,0.0685,0.066,0.15775,0.021,0.0574999999999999,0.0504999999999999,0.0319999999999999,0.09425,0.012,0.05175,0.016,0.142,0.0484999999999999,0.0125,0.0267499999999999,0.0137499999999999,0.0637499999999999,0.071,0.0287499999999999,0.0785,0.2564999999999999,0.1262499999999999,0.0697499999999999,0.122,0.014,0.0439999999999999,0.0212499999999999,0.022,0.14075,0.0207499999999999
Butter (2011),0.8992500000000001,0.965,0.60975,0.59875,0.645,0.8720000000000001,0.96925,0.4985,0.519,0.5075,0.68925,0.3794999999999999,0.702,0.4034999999999999,0.8440000000000001,0.5185,0.507,0.309,0.965,0.56625,0.4145,0.59475,0.4872499999999999,0.4217499999999999,0.45825,0.5905,0.24675,0.4177499999999999,0.3095,0.279,0.434,0.22675,0.32625,0.29025,0.2664999999999999,0.382,0.24975,0.37575,0.61075,0.213,0.41225,0.3429999999999999,0.14675,0.15175,0.4325,0.7765,0.2304999999999999,0.21975,0.346,0.2329999999999999,0.1689999999999999,0.2022499999999999,0.23275,0.2339999999999999,0.4742499999999999,0.3472499999999999,0.15775,0.15125,0.0807499999999999,0.26875,0.3399999999999999,0.1302499999999999,0.1735,0.22325,0.1295,0.6405,0.1034999999999999,0.197,0.56075,0.07,0.16725,0.39025,0.0479999999999999,0.26875,0.758,0.172,0.1569999999999999,0.1387499999999999,0.213,0.09475,0.1925,0.0822499999999999,0.05875,0.2304999999999999,0.089,0.3784999999999999,0.09225,0.1109999999999999,0.067,0.1049999999999999,0.18,0.0712499999999999,0.0935,0.207,0.0802499999999999,0.149,0.197,0.2634999999999999,0.10925,0.0717499999999999,0.1185,0.10325,0.092,0.03675,0.0939999999999999,0.1942499999999999,0.04975,0.03075,0.0979999999999999,0.04975,0.16775,0.27725,0.0637499999999999,0.11875,0.1765,0.04375,0.133,0.16675,0.17425,0.1099999999999999,0.0847499999999999,0.03125,0.03075,0.0559999999999999,0.0999999999999999,0.173,0.0464999999999999,0.0479999999999999,0.1325,0.0354999999999999,0.0544999999999999,0.10375,0.06025,0.345,0.061,0.0944999999999999,0.0524999999999999,0.0217499999999999,0.05725,0.03875,0.0652499999999999,0.123,0.10775,0.1024999999999999,0.10575,0.1285,0.04075,0.0514999999999999,0.066
