movieId,original,vengeance,weird,fight scenes,betrayal,greed,chase,weapons,good,melancholic,pornography,drama,surveillance,runaway,culture clash,dialogue,mentor,catastrophe,independent film,light,predictable,first contact,survival,very funny,adaptation,fun movie,fantasy world,alter ego,quirky,death,drinking,life & death,sacrifice,life philosophy,absurd,creativity,sexy,classic car,transformation,unlikely friendships,not funny,family,computer animation,nudity (full frontal - brief),awesome soundtrack,pulp,underrated,childhood,graphic novel,tokyo,stereotypes,dysfunctional family,good music,farce,islam,mad scientist,multiple storylines,british,teen movie,period piece,nudity (topless - brief),prejudice,queer,irish accent,hospital,foul language,simple,kick-butt women,kidnapping,camp,80s,addiction,women,california,brothers,film noir,desert,wilderness,alternate history,blindness,writers,doctors,small town,immortality,road movie,memory,directorial debut,censorship,goth,new jersey,trilogy,hotel,snakes,hunting,no plot,internet,wartime,island,too long,notable nudity,bollywood,hip hop,prison,dreams,buddy movie,nudity (rear),best of 2005,stoner movie,rebellion,indians,unlikeable characters,ensemble cast,texas,ghosts/afterlife,russian,1930s,australia,stand-up comedy,potential oscar nom,workplace,father daughter relationship,divorce,god,atheism,new york city,race,cancer,finnish,los angeles,adoption,robert downey jr,san francisco,remake,too short,interracial romance,french,prostitution,oil,reality tv,made for tv,shopping,time,homeless,fashion,radio,lawyer,wine,documentary,single father
Shut In (2015),0.96,0.96,0.8580000000000001,0.8560000000000001,0.84375,0.9165,0.7025,0.7025,0.84125,0.67075,0.66825,0.89425,0.81775,0.73575,0.53925,0.8580000000000001,0.5035,0.778,0.8025,0.429,0.79725,0.60925,0.72425,0.50875,0.50325,0.69875,0.4115,0.4257499999999999,0.44825,0.63925,0.1995,0.2274999999999999,0.3442499999999999,0.3675,0.3219999999999999,0.3235,0.3685,0.24875,0.31675,0.25475,0.37075,0.715,0.2955,0.4835,0.08675,0.256,0.2837499999999999,0.26275,0.66625,0.08825,0.403,0.2085,0.069,0.275,0.2395,0.68325,0.15025,0.213,0.65275,0.126,0.2967499999999999,0.1634999999999999,0.17375,0.14525,0.254,0.1614999999999999,0.14875,0.293,0.56425,0.14175,0.1195,0.05175,0.45075,0.20875,0.133,0.10375,0.077,0.0747499999999999,0.45125,0.50925,0.3442499999999999,0.4669999999999999,0.1195,0.2025,0.11225,0.22475,0.381,0.15525,0.23625,0.14425,0.077,0.08825,0.0349999999999999,0.17275,0.3015,0.56075,0.2395,0.293,0.1659999999999999,0.633,0.06075,0.1019999999999999,0.19,0.2249999999999999,0.0354999999999999,0.03825,0.1029999999999999,0.0742499999999999,0.0595,0.078,0.3305,0.05575,0.0379999999999999,0.23725,0.1659999999999999,0.0925,0.0504999999999999,0.09425,0.0837499999999999,0.3622499999999999,0.0329999999999999,0.17325,0.1292499999999999,0.1292499999999999,0.20725,0.05475,0.3399999999999999,0.061,0.09,0.1049999999999999,0.04725,0.04575,0.358,0.23775,0.0675,0.03325,0.0364999999999999,0.10325,0.128,0.0469999999999999,0.22475,0.0637499999999999,0.05075,0.11025,0.05125,0.1982499999999999,0.08725,0.0339999999999999,0.1345
Hardcore Henry (2015),0.94925,0.94925,0.7225,0.97025,0.8772500000000001,0.51225,0.97025,0.97025,0.66825,0.6035,0.8049999999999999,0.688,0.8049999999999999,0.492,0.469,0.6255,0.4802499999999999,0.4277499999999999,0.5185,0.32475,0.51475,0.4805,0.43825,0.358,0.45475,0.63125,0.29425,0.3824999999999999,0.3532499999999999,0.181,0.17525,0.21525,0.1372499999999999,0.36675,0.5185,0.555,0.3682499999999999,0.27075,0.3365,0.1435,0.3712499999999999,0.1372499999999999,0.145,0.344,0.38675,0.26425,0.2774999999999999,0.18,0.58125,0.16025,0.22875,0.22575,0.38675,0.21675,0.0635,0.3269999999999999,0.29225,0.154,0.135,0.1327499999999999,0.091,0.11975,0.17375,0.1392499999999999,0.09975,0.1835,0.22325,0.235,0.182,0.091,0.068,0.15925,0.17975,0.05325,0.1014999999999999,0.1119999999999999,0.04325,0.1277499999999999,0.172,0.09375,0.1475,0.11175,0.0944999999999999,0.118,0.09175,0.635,0.15775,0.1144999999999999,0.05575,0.0925,0.0695,0.16825,0.084,0.10475,0.2324999999999999,0.21325,0.0652499999999999,0.0762499999999999,0.1932499999999999,0.14475,0.0685,0.082,0.0812499999999999,0.088,0.1745,0.0559999999999999,0.196,0.1019999999999999,0.0429999999999999,0.071,0.0915,0.0449999999999999,0.04575,0.0142499999999999,0.3057499999999999,0.0625,0.03875,0.1074999999999999,0.09375,0.1044999999999999,0.0559999999999999,0.10675,0.0379999999999999,0.08625,0.0627499999999999,0.05225,0.0632499999999999,0.0687499999999999,0.04175,0.03925,0.0479999999999999,0.0257499999999999,0.04425,0.0745,0.0394999999999999,0.0574999999999999,0.063,0.0409999999999999,0.0825,0.0554999999999999,0.064,0.05475,0.0424999999999999,0.05025,0.0514999999999999,0.0215,0.0292499999999999,0.0449999999999999,0.03075
Ghost in the Shell: The New Movie (2015),0.92975,0.7605,0.927,0.7549999999999999,0.74125,0.92975,0.7549999999999999,0.7549999999999999,0.8532500000000001,0.7645,0.693,0.92975,0.5205,0.6805,0.7509999999999999,0.7509999999999999,0.54875,0.96025,0.6925,0.436,0.64025,0.995,0.995,0.2885,0.2845,0.2027499999999999,0.4892499999999999,0.59075,0.4872499999999999,0.25025,0.356,0.5475,0.5315,0.2214999999999999,0.489,0.43225,0.75875,0.1669999999999999,0.1574999999999999,0.1965,0.3784999999999999,0.1977499999999999,0.704,0.2204999999999999,0.4365,0.36675,0.04725,0.1064999999999999,0.52825,0.4044999999999999,0.1325,0.14925,0.4365,0.436,0.67775,0.346,0.36575,0.26075,0.1297499999999999,0.312,0.3692499999999999,0.4097499999999999,0.41025,0.1805,0.0489999999999999,0.2254999999999999,0.09775,0.077,0.09275,0.24425,0.363,0.18075,0.10175,0.2284999999999999,0.153,0.39675,0.1997499999999999,0.32925,0.11275,0.09975,0.1475,0.0692499999999999,0.0959999999999999,0.4952499999999999,0.14425,0.1945,0.12475,0.2975,0.0757499999999999,0.21025,0.32775,0.1992499999999999,0.022,0.012,0.4237499999999999,0.1185,0.5315,0.0509999999999999,0.29125,0.1267499999999999,0.0722499999999999,0.0752499999999999,0.09125,0.182,0.022,0.3087499999999999,0.24675,0.4615,0.4775,0.10225,0.0817499999999999,0.11625,0.1902499999999999,0.0469999999999999,0.0255,0.0755,0.154,0.04525,0.0255,0.1337499999999999,0.153,0.126,0.1982499999999999,0.1982499999999999,0.06225,0.15425,0.0842499999999999,0.04775,0.17625,0.0235,0.2204999999999999,0.0564999999999999,0.26575,0.0172499999999999,0.0875,0.0262499999999999,0.14675,0.14825,0.0329999999999999,0.0399999999999999,0.10875,0.25775,0.0142499999999999,0.03975,0.025,0.0117499999999999,0.008,0.0319999999999999,0.0262499999999999
The Devil's Candy (2015),0.92475,0.91275,0.917,0.8047500000000001,0.91225,0.917,0.8047500000000001,0.352,0.7425,0.8274999999999999,0.917,0.8532500000000001,0.579,0.7425,0.7355,0.77875,0.5175,0.409,0.917,0.63575,0.6535,0.45775,0.45775,0.37,0.24425,0.2774999999999999,0.268,0.38375,0.59475,0.66575,0.31275,0.26175,0.4722499999999999,0.2209999999999999,0.2264999999999999,0.4845,0.242,0.3475,0.182,0.308,0.36975,0.749,0.254,0.622,0.53675,0.4205,0.17925,0.429,0.28225,0.149,0.16775,0.8827499999999999,0.53675,0.18125,0.18475,0.303,0.30325,0.35775,0.244,0.17125,0.6455,0.127,0.35175,0.177,0.38625,0.05675,0.22925,0.1109999999999999,0.17075,0.4905,0.57975,0.1674999999999999,0.15225,0.26825,0.084,0.22375,0.276,0.3279999999999999,0.143,0.3037499999999999,0.3199999999999999,0.4872499999999999,0.25,0.0837499999999999,0.22225,0.1515,0.1634999999999999,0.1307499999999999,0.8067500000000001,0.1109999999999999,0.0474999999999999,0.17325,0.25825,0.0959999999999999,0.0802499999999999,0.0805,0.18475,0.16075,0.2664999999999999,0.0905,0.0747499999999999,0.2794999999999999,0.10225,0.25325,0.0732499999999999,0.24025,0.05875,0.08925,0.1337499999999999,0.0954999999999999,0.085,0.04825,0.69425,0.1332499999999999,0.0429999999999999,0.22775,0.05975,0.10275,0.1664999999999999,0.04925,0.24825,0.1372499999999999,0.21825,0.21825,0.10525,0.05325,0.0782499999999999,0.04325,0.15325,0.1009999999999999,0.0845,0.0657499999999999,0.085,0.0735,0.14075,0.0762499999999999,0.06025,0.125,0.0915,0.04975,0.03225,0.0424999999999999,0.05675,0.067,0.10425,0.0282499999999999,0.0755,0.04375,0.04725
Ghost in the Shell: Solid State Society (2006),0.9735,0.85575,0.8714999999999999,0.737,0.784,0.9735,0.737,0.737,0.8652500000000001,0.6455,0.65075,0.9735,0.7555000000000001,0.6455,0.71,0.671,0.80125,0.5655,0.46175,0.3419999999999999,0.6265,0.947,0.947,0.3,0.39475,0.4565,0.50575,0.6735,0.59425,0.1004999999999999,0.38525,0.8225,0.40725,0.3225,0.3834999999999999,0.34075,0.59425,0.2684999999999999,0.22775,0.396,0.3385,0.06,0.27125,0.217,0.56375,0.1947499999999999,0.23475,0.1385,0.1922499999999999,0.76325,0.346,0.206,0.56375,0.289,0.5165,0.1054999999999999,0.51625,0.36475,0.15,0.4237499999999999,0.54025,0.1149999999999999,0.17825,0.1765,0.2345,0.53125,0.09375,0.3279999999999999,0.0722499999999999,0.0775,0.10675,0.1352499999999999,0.26775,0.27325,0.15975,0.25225,0.135,0.246,0.1845,0.04925,0.15575,0.1937499999999999,0.0579999999999999,0.1297499999999999,0.0737499999999999,0.2827499999999999,0.09575,0.14625,0.0265,0.399,0.1315,0.0857499999999999,0.0782499999999999,0.0132499999999999,0.1049999999999999,0.1285,0.15,0.0225,0.173,0.17225,0.09875,0.1877499999999999,0.1134999999999999,0.23875,0.0935,0.3135,0.0715,0.11325,0.1375,0.074,0.05675,0.2314999999999999,0.061,0.029,0.09125,0.11225,0.16575,0.0974999999999999,0.126,0.0847499999999999,0.3784999999999999,0.1569999999999999,0.1084999999999999,0.1084999999999999,0.05425,0.06125,0.1307499999999999,0.013,0.178,0.06075,0.0687499999999999,0.1292499999999999,0.03825,0.0182499999999999,0.05925,0.0272499999999999,0.0677499999999999,0.079,0.09975,0.1505,0.0474999999999999,0.071,0.0489999999999999,0.0865,0.10375,0.0324999999999999,0.0215,0.0857499999999999,0.09875
Forsaken (2016),0.94275,0.94275,0.79575,0.78125,0.94275,0.67025,0.85225,0.766,0.68525,0.79575,0.4985,0.53975,0.49,0.4217499999999999,0.788,0.625,0.4765,0.5855,0.23275,0.4619999999999999,0.71625,0.591,0.54625,0.59325,0.27875,0.2957499999999999,0.5725,0.3295,0.1835,0.33925,0.545,0.2955,0.3429999999999999,0.4649999999999999,0.4469999999999999,0.1392499999999999,0.15525,0.23175,0.39875,0.26175,0.33225,0.23025,0.22875,0.37625,0.41,0.39275,0.3419999999999999,0.254,0.2045,0.16425,0.48275,0.24975,0.1995,0.5525,0.3429999999999999,0.2395,0.31625,0.494,0.33325,0.474,0.0842499999999999,0.2544999999999999,0.1619999999999999,0.27775,0.1709999999999999,0.0389999999999999,0.23775,0.40225,0.25075,0.15575,0.3369999999999999,0.0667499999999999,0.196,0.21,0.14225,0.124,0.68025,0.0949999999999999,0.306,0.24575,0.21275,0.27725,0.36475,0.02,0.11925,0.1669999999999999,0.1205,0.1485,0.1997499999999999,0.242,0.1882499999999999,0.0667499999999999,0.37475,0.0379999999999999,0.1887499999999999,0.0842499999999999,0.3429999999999999,0.0857499999999999,0.1579999999999999,0.15875,0.1164999999999999,0.1049999999999999,0.078,0.0504999999999999,0.2764999999999999,0.199,0.0845,0.0359999999999999,0.09025,0.52525,0.24425,0.55175,0.59725,0.1644999999999999,0.10025,0.38375,0.3472499999999999,0.11625,0.0384999999999999,0.0635,0.0984999999999999,0.05425,0.1875,0.258,0.079,0.0925,0.0409999999999999,0.0514999999999999,0.065,0.03525,0.0672499999999999,0.0787499999999999,0.421,0.20675,0.08925,0.0305,0.05725,0.0265,0.04575,0.05975,0.06125,0.075,0.0102499999999999,0.07,0.04725,0.05625,0.0272499999999999,0.0195,0.09725
The Crew (2016),0.8125,0.7885,0.67225,0.949,0.71675,0.7885,0.949,0.949,0.79775,0.692,0.66725,0.71,0.7885,0.679,0.7205,0.63125,0.51775,0.75725,0.67225,0.4367499999999999,0.63225,0.7835000000000001,0.17475,0.3229999999999999,0.38525,0.42825,0.4435,0.37525,0.529,0.549,0.20825,0.3285,0.889,0.3225,0.3215,0.17025,0.37375,0.1272499999999999,0.3135,0.40175,0.37275,0.69225,0.30425,0.3974999999999999,0.32375,0.2294999999999999,0.1689999999999999,0.1945,0.128,0.36175,0.346,0.64275,0.32375,0.3107499999999999,0.6275,0.33175,0.31725,0.272,0.63975,0.2012499999999999,0.4087499999999999,0.563,0.46425,0.27675,0.1295,0.3675,0.1009999999999999,0.0847499999999999,0.3057499999999999,0.36575,0.10325,0.10075,0.1325,0.177,0.3025,0.11225,0.10825,0.0364999999999999,0.1367499999999999,0.4732499999999999,0.196,0.0782499999999999,0.2264999999999999,0.351,0.127,0.0999999999999999,0.18125,0.15775,0.1805,0.56875,0.11125,0.17975,0.1825,0.0155,0.15925,0.08775,0.51325,0.47475,0.12125,0.5635,0.4054999999999999,0.42725,0.1885,0.172,0.17075,0.5495,0.23775,0.17325,0.074,0.7935000000000001,0.16925,0.1614999999999999,0.0295,0.0469999999999999,0.964,0.146,0.04275,0.1297499999999999,0.09475,0.43225,0.407,0.26925,0.38375,0.0652499999999999,0.1129999999999999,0.04675,0.08,0.3035,0.05125,0.33075,0.05725,0.0305,0.0262499999999999,0.0314999999999999,0.09675,0.0112499999999999,0.0454999999999999,0.05325,0.04975,0.03925,0.0424999999999999,0.0712499999999999,0.084,0.1149999999999999,0.0285,0.0354999999999999,0.0564999999999999,0.0135,0.38575
Batman: The Killing Joke (2016),0.8115000000000001,0.93775,0.808,0.91275,0.73975,0.80925,0.62475,0.62475,0.8115000000000001,0.59875,0.808,0.46625,0.64425,0.34675,0.34675,0.66475,0.66775,0.7502500000000001,0.808,0.91275,0.51225,0.2395,0.16475,0.31,0.8285,0.2015,0.503,0.8747499999999999,0.17025,0.35075,0.1892499999999999,0.1962499999999999,0.45525,0.3179999999999999,0.298,0.32675,0.24525,0.1845,0.35075,0.20475,0.2995,0.53675,0.971,0.41025,0.0835,0.24025,0.203,0.21025,0.983,0.1169999999999999,0.22825,0.14375,0.0682499999999999,0.243,0.11475,0.09625,0.1995,0.173,0.12,0.1962499999999999,0.0832499999999999,0.236,0.32275,0.1604999999999999,0.12175,0.11075,0.09975,0.0615,0.23425,0.0999999999999999,0.0722499999999999,0.076,0.17025,0.064,0.2905,0.121,0.09825,0.05825,0.24,0.11675,0.26275,0.0974999999999999,0.0722499999999999,0.12375,0.09275,0.11325,0.0777499999999999,0.49975,0.27775,0.075,0.15175,0.05375,0.0409999999999999,0.03225,0.0959999999999999,0.16425,0.11475,0.0682499999999999,0.1365,0.0722499999999999,0.0655,0.10875,0.0949999999999999,0.09825,0.0319999999999999,0.0792499999999999,0.1952499999999999,0.0717499999999999,0.07,0.0645,0.1342499999999999,0.0687499999999999,0.0404999999999999,0.0524999999999999,0.0765,0.0817499999999999,0.04775,0.18475,0.0404999999999999,0.05775,0.0745,0.04825,0.088,0.0807499999999999,0.05775,0.09125,0.1054999999999999,0.0569999999999999,0.03,0.05275,0.1745,0.0374999999999999,0.21875,0.12025,0.06,0.0384999999999999,0.05625,0.04125,0.0539999999999999,0.08675,0.024,0.0202499999999999,0.03,0.0329999999999999,0.0235,0.03875,0.0165,0.0195,0.0275
Kingsglaive: Final Fantasy XV (2016),0.7927500000000001,0.745,0.8554999999999999,0.86775,0.67275,0.7827500000000001,0.8552500000000001,0.8552500000000001,0.7689999999999999,0.5785,0.60025,0.581,0.64125,0.408,0.408,0.64575,0.51575,0.51825,0.4044999999999999,0.4659999999999999,0.584,0.51825,0.49,0.32975,0.43775,0.21375,0.94975,0.6285,0.16225,0.249,0.1594999999999999,0.2022499999999999,0.65875,0.416,0.09675,0.41925,0.1275,0.27825,0.24725,0.26875,0.37575,0.0994999999999999,0.60775,0.40125,0.21725,0.1825,0.10675,0.1159999999999999,0.8552500000000001,0.6825,0.34175,0.0954999999999999,0.1775,0.28225,0.25425,0.375,0.44875,0.08675,0.21875,0.1435,0.0697499999999999,0.253,0.1235,0.429,0.146,0.239,0.1897499999999999,0.1255,0.1084999999999999,0.05875,0.0762499999999999,0.18,0.0857499999999999,0.1332499999999999,0.09125,0.0885,0.0409999999999999,0.06175,0.35875,0.1669999999999999,0.1332499999999999,0.1059999999999999,0.0715,0.293,0.0344999999999999,0.191,0.1004999999999999,0.11125,0.0847499999999999,0.1175,0.1377499999999999,0.0479999999999999,0.0459999999999999,0.0275,0.3369999999999999,0.2314999999999999,0.077,0.12,0.0944999999999999,0.49075,0.04525,0.2825,0.0752499999999999,0.0994999999999999,0.0285,0.1205,0.212,0.086,0.081,0.05275,0.176,0.0949999999999999,0.03825,0.0374999999999999,0.09575,0.0504999999999999,0.0339999999999999,0.0745,0.1362499999999999,0.0702499999999999,0.196,0.05175,0.0682499999999999,0.05925,0.0637499999999999,0.03625,0.0349999999999999,0.0394999999999999,0.04075,0.024,0.0875,0.0267499999999999,0.04675,0.0265,0.0295,0.0314999999999999,0.04225,0.04425,0.0489999999999999,0.0474999999999999,0.0162499999999999,0.0559999999999999,0.0202499999999999,0.04575,0.0484999999999999,0.03775,0.0115,0.008,0.15
Train to Busan (2016),0.8627499999999999,0.85625,0.8380000000000001,0.93175,0.55175,0.8162499999999999,0.93175,0.93175,0.8752500000000001,0.6945,0.8287500000000001,0.8752500000000001,0.6485,0.8752500000000001,0.8752500000000001,0.608,0.6835,0.701,0.71,0.45225,0.701,0.701,0.98875,0.3025,0.349,0.6075,0.4357499999999999,0.3395,0.43925,0.55075,0.43875,0.71,0.7717499999999999,0.564,0.4217499999999999,0.61625,0.14375,0.4167499999999999,0.45875,0.56575,0.38175,0.6995,0.15225,0.2314999999999999,0.2915,0.18525,0.26125,0.4762499999999999,0.126,0.26775,0.53925,0.86025,0.2714999999999999,0.1094999999999999,0.2935,0.5025,0.1495,0.3169999999999999,0.176,0.1385,0.1342499999999999,0.24225,0.2877499999999999,0.15775,0.3225,0.1982499999999999,0.34325,0.0815,0.0695,0.16825,0.1639999999999999,0.2514999999999999,0.2334999999999999,0.1569999999999999,0.3452499999999999,0.086,0.1059999999999999,0.33425,0.2827499999999999,0.27025,0.26325,0.24425,0.2594999999999999,0.064,0.212,0.1185,0.1357499999999999,0.22025,0.1089999999999999,0.1395,0.15475,0.2234999999999999,0.4187499999999999,0.2817499999999999,0.143,0.204,0.1649999999999999,0.26175,0.1129999999999999,0.0832499999999999,0.12,0.1574999999999999,0.12275,0.12075,0.1525,0.0464999999999999,0.0865,0.1084999999999999,0.0885,0.0832499999999999,0.07,0.138,0.0817499999999999,0.133,0.04975,0.083,0.09175,0.0722499999999999,0.10975,0.10825,0.8835,0.285,0.04675,0.0757499999999999,0.0782499999999999,0.09775,0.1352499999999999,0.0954999999999999,0.0544999999999999,0.10125,0.1019999999999999,0.0647499999999999,0.0394999999999999,0.0627499999999999,0.08675,0.067,0.04825,0.0569999999999999,0.12025,0.0414999999999999,0.071,0.03325,0.3712499999999999,0.0984999999999999,0.123,0.0334999999999999,0.0827499999999999,0.0329999999999999,0.7325
A Conspiracy of Faith (2016),0.96875,0.9435,0.96875,0.75325,0.92875,0.96875,0.95975,0.75325,0.924,0.6865,0.96875,0.9435,0.924,0.7165,0.69,0.648,0.44425,0.58,0.96875,0.38925,0.6055,0.54725,0.604,0.577,0.945,0.55425,0.52375,0.16375,0.3085,0.4065,0.25575,0.347,0.40275,0.358,0.3715,0.186,0.25925,0.4569999999999999,0.26825,0.608,0.3285,0.593,0.15275,0.43,0.11225,0.30925,0.2115,0.5205,0.0185,0.0797499999999999,0.486,0.4755,0.23925,0.3375,0.1995,0.075,0.0735,0.1669999999999999,0.4439999999999999,0.4399999999999999,0.0655,0.18025,0.16325,0.39875,0.3047499999999999,0.43,0.33675,0.11275,0.96925,0.173,0.10025,0.15425,0.5925,0.0792499999999999,0.11575,0.7537499999999999,0.136,0.0479999999999999,0.2724999999999999,0.137,0.32525,0.1569999999999999,0.196,0.1009999999999999,0.08775,0.52175,0.15475,0.27725,0.39325,0.3632499999999999,0.8452500000000001,0.17375,0.10375,0.0657499999999999,0.10975,0.39275,0.1995,0.10175,0.0865,0.12,0.20875,0.0429999999999999,0.26375,0.1375,0.078,0.0707499999999999,0.0324999999999999,0.08775,0.09,0.0434999999999999,0.025,0.04275,0.1735,0.0805,0.03425,0.122,0.1054999999999999,0.0895,0.0574999999999999,0.1947499999999999,0.0514999999999999,0.1915,0.81,0.81,0.1094999999999999,0.1019999999999999,0.0319999999999999,0.25975,0.04575,0.09225,0.03125,0.0275,0.14475,0.2644999999999999,0.0805,0.0735,0.0564999999999999,0.03725,0.0797499999999999,0.1342499999999999,0.0379999999999999,0.11625,0.14125,0.1927499999999999,0.04925,0.26125,0.11875,0.0057499999999999,0.093
Behind the Planet of the Apes (1998),0.956,0.9155,0.91275,0.83975,0.8325,0.9155,0.60625,0.60625,0.83175,0.91275,0.736,0.8407500000000001,0.4945,0.8407500000000001,0.91275,0.83175,0.50325,0.64225,0.736,0.51,0.92825,0.9295,0.72125,0.55725,0.37,0.70725,0.3492499999999999,0.7769999999999999,0.265,0.79525,0.26175,0.361,0.5675,0.18675,0.4165,0.148,0.522,0.1332499999999999,0.1709999999999999,0.3355,0.3502499999999999,0.63975,0.63975,0.24475,0.16025,0.3399999999999999,0.0787499999999999,0.15125,0.3309999999999999,0.59475,0.29,0.2977499999999999,0.16025,0.51225,0.516,0.48075,0.16375,0.21375,0.267,0.26725,0.4555,0.23225,0.4659999999999999,0.1902499999999999,0.202,0.2002499999999999,0.079,0.30825,0.358,0.5235,0.245,0.0925,0.0735,0.434,0.2219999999999999,0.36175,0.18175,0.026,0.59775,0.03925,0.185,0.1345,0.1089999999999999,0.176,0.1965,0.23025,0.1599999999999999,0.506,0.0702499999999999,0.23975,0.3117499999999999,0.0812499999999999,0.08925,0.21025,0.1024999999999999,0.291,0.1805,0.11975,0.0775,0.05675,0.155,0.0334999999999999,0.1004999999999999,0.12225,0.521,0.2895,0.3275,0.23975,0.30525,0.0777499999999999,0.208,0.16425,0.10775,0.0994999999999999,0.04475,0.0792499999999999,0.029,0.181,0.118,0.0825,0.089,0.0667499999999999,0.0652499999999999,0.071,0.0775,0.0745,0.07,0.092,0.09725,0.2115,0.0574999999999999,0.1129999999999999,0.0429999999999999,0.24475,0.0705,0.1345,0.04525,0.1205,0.21025,0.2907499999999999,0.05475,0.081,0.0267499999999999,0.04375,0.0247499999999999,0.023,0.0272499999999999,0.8714999999999999,0.0409999999999999
Collector (2016),0.8819999999999999,0.82375,0.8154999999999999,0.792,0.7907500000000001,0.8154999999999999,0.66975,0.68,0.74725,0.8154999999999999,0.6515,0.82375,0.66125,0.7795000000000001,0.723,0.723,0.45125,0.544,0.619,0.54775,0.4795,0.4795,0.57575,0.2524999999999999,0.44425,0.71225,0.1975,0.63175,0.394,0.69,0.4409999999999999,0.56275,0.37975,0.6285,0.16675,0.4469999999999999,0.3542499999999999,0.62275,0.35375,0.4175,0.2915,0.287,0.287,0.3894999999999999,0.22775,0.2375,0.2857499999999999,0.358,0.04875,0.15375,0.361,0.1704999999999999,0.211,0.0775,0.09825,0.16925,0.4265,0.1255,0.3209999999999999,0.26125,0.26275,0.1525,0.3732499999999999,0.2744999999999999,0.26275,0.10575,0.26425,0.087,0.4004999999999999,0.061,0.402,0.26675,0.18,0.16675,0.06125,0.1745,0.04325,0.271,0.14625,0.5065,0.15775,0.714,0.21525,0.0544999999999999,0.10825,0.2945,0.4569999999999999,0.26425,0.1405,0.3155,0.11425,0.39925,0.1352499999999999,0.1317499999999999,0.11725,0.1377499999999999,0.1704999999999999,0.0722499999999999,0.20525,0.0429999999999999,0.03525,0.271,0.1564999999999999,0.178,0.0247499999999999,0.15775,0.2234999999999999,0.1257499999999999,0.0379999999999999,0.09475,0.1312499999999999,0.15475,0.16275,0.4419999999999999,0.36075,0.1935,0.0217499999999999,0.1292499999999999,0.18075,0.21875,0.1902499999999999,0.1975,0.0852499999999999,0.0852499999999999,0.2714999999999999,0.0137499999999999,0.3289999999999999,0.1545,0.16525,0.14075,0.1114999999999999,0.04675,0.1094999999999999,0.0305,0.2022499999999999,0.0989999999999999,0.17525,0.03825,0.0865,0.0314999999999999,0.04175,0.11225,0.0549999999999999,0.14825,0.10025,0.09775,0.0267499999999999,0.0097499999999999,0.05275
In a Valley of Violence (2016),0.98825,0.98825,0.746,0.394,0.8647499999999999,0.60775,0.59625,0.414,0.746,0.66675,0.67125,0.6835,0.59725,0.746,0.64525,0.68725,0.48875,0.417,0.3129999999999999,0.652,0.6485,0.42725,0.4469999999999999,0.652,0.345,0.43875,0.3994999999999999,0.24975,0.44525,0.426,0.356,0.25125,0.33725,0.28025,0.28,0.3229999999999999,0.22575,0.4439999999999999,0.2269999999999999,0.25375,0.3389999999999999,0.3525,0.1927499999999999,0.53975,0.15625,0.4085,0.1995,0.2017499999999999,0.27075,0.09825,0.286,0.1689999999999999,0.35275,0.5375,0.20325,0.1515,0.3429999999999999,0.18425,0.18025,0.3085,0.0434999999999999,0.4762499999999999,0.31725,0.33625,0.1272499999999999,0.4449999999999999,0.236,0.1932499999999999,0.3085,0.3265,0.11975,0.10375,0.15325,0.28825,0.19,0.10675,0.699,0.27325,0.39325,0.1265,0.27025,0.139,0.55775,0.0449999999999999,0.1569999999999999,0.15475,0.17825,0.22075,0.0454999999999999,0.2219999999999999,0.1659999999999999,0.28525,0.2095,0.1089999999999999,0.10375,0.0687499999999999,0.083,0.1119999999999999,0.1875,0.1109999999999999,0.067,0.0815,0.09425,0.178,0.0469999999999999,0.06075,0.06,0.0419999999999999,0.04125,0.68175,0.1805,0.0802499999999999,0.63625,0.25725,0.074,0.1039999999999999,0.0837499999999999,0.1084999999999999,0.187,0.0559999999999999,0.0805,0.0454999999999999,0.11625,0.19,0.1312499999999999,0.125,0.0817499999999999,0.04475,0.0635,0.09425,0.0404999999999999,0.05925,0.0695,0.0647499999999999,0.23875,0.0627499999999999,0.068,0.0579999999999999,0.0369999999999999,0.1014999999999999,0.0494999999999999,0.0954999999999999,0.1297499999999999,0.0479999999999999,0.0802499999999999,0.0434999999999999,0.0732499999999999,0.0252499999999999,0.0529999999999999
