movieId,betrayal,culture clash,weird,vengeance,original,drama,mentor,runaway,greed,good,melancholic,addiction,independent film,drinking,dialogue,catastrophe,pornography,life philosophy,life & death,unlikely friendships,adaptation,chase,quirky,fight scenes,predictable,death,light,fun movie,weapons,not funny,very funny,new jersey,underrated,good music,fantasy world,nudity (full frontal - brief),prejudice,prison,surveillance,childhood,hospital,classic car,writers,dysfunctional family,teen movie,hip hop,awesome soundtrack,multiple storylines,transformation,stereotypes,california,irish accent,creativity,queer,first contact,stoner movie,road movie,islam,sacrifice,nudity (topless - brief),british,sexy,small town,alter ego,absurd,family,pulp,foul language,brothers,new york city,survival,dreams,film noir,period piece,doctors,directorial debut,women,80s,homeless,computer animation,censorship,los angeles,hotel,texas,ensemble cast,wilderness,robert downey jr,cancer,wartime,prostitution,lawyer,buddy movie,farce,notable nudity,too long,stand-up comedy,memory,blindness,nudity (rear),unlikeable characters,camp,internet,kidnapping,potential oscar nom,alternate history,bollywood,simple,indians,workplace,finnish,race,rebellion,tokyo,russian,australia,best of 2005,mad scientist,1930s,radio,divorce,graphic novel,atheism,adoption,hunting,ghosts/afterlife,interracial romance,kick-butt women,san francisco,documentary,made for tv,no plot,god,island,immortality,desert,father daughter relationship,shopping,reality tv,goth,trilogy,fashion,wine,snakes,single father,oil,french,time,too short,remake
Behind the Candelabra (2013),0.71225,0.71225,0.851,0.59125,0.73225,0.71225,0.931,0.788,0.587,0.696,0.7765,0.691,0.66425,0.66425,0.4469999999999999,0.46475,0.57525,0.52225,0.5655,0.33575,0.9445,0.235,0.3145,0.138,0.1975,0.38925,0.2917499999999999,0.34075,0.1942499999999999,0.3425,0.203,0.2017499999999999,0.27325,0.126,0.309,0.2837499999999999,0.3505,0.1024999999999999,0.11825,0.3315,0.241,0.24025,0.21725,0.1877499999999999,0.1337499999999999,0.0469999999999999,0.126,0.1545,0.297,0.32775,0.48875,0.08,0.2664999999999999,0.91425,0.21275,0.11425,0.12,0.272,0.3505,0.1307499999999999,0.2002499999999999,0.50175,0.1902499999999999,0.349,0.177,0.25125,0.1644999999999999,0.08725,0.1262499999999999,0.0855,0.0832499999999999,0.1342499999999999,0.122,0.1292499999999999,0.35375,0.1555,0.1955,0.31225,0.118,0.2279999999999999,0.45575,0.1425,0.12475,0.1609999999999999,0.0802499999999999,0.3075,0.189,0.416,0.06225,0.0785,0.075,0.14625,0.14825,0.05625,0.18,0.20475,0.10575,0.30225,0.0797499999999999,0.18375,0.661,0.10425,0.04125,0.0655,0.10325,0.0707499999999999,0.082,0.1019999999999999,0.0574999999999999,0.04925,0.0792499999999999,0.0855,0.0885,0.05225,0.11825,0.0695,0.34475,0.176,0.12175,0.1387499999999999,0.08875,0.10075,0.10575,0.12275,0.0817499999999999,0.1317499999999999,0.085,0.1649999999999999,0.1425,0.213,0.0227499999999999,0.0579999999999999,0.0627499999999999,0.0635,0.05325,0.0434999999999999,0.0275,0.1019999999999999,0.1252499999999999,0.0215,0.0574999999999999,0.0655,0.18175,0.0285,0.0632499999999999,0.05475,0.0394999999999999,0.02975,0.0247499999999999
"Bling Ring, The (2013)",0.738,0.7797499999999999,0.8720000000000001,0.5635,0.6565,0.7797499999999999,0.84625,0.7797499999999999,0.7797499999999999,0.7965,0.50425,0.6155,0.56,0.32025,0.483,0.41025,0.6845,0.4509999999999999,0.2229999999999999,0.26775,0.3532499999999999,0.2165,0.46875,0.821,0.821,0.15375,0.215,0.2155,0.265,0.2375,0.1955,0.29325,0.1104999999999999,0.15625,0.36175,0.16475,0.191,0.084,0.54375,0.11475,0.1435,0.208,0.33675,0.34975,0.76525,0.37875,0.15975,0.24975,0.25675,0.2329999999999999,0.7642500000000001,0.1355,0.2965,0.42625,0.23125,0.1564999999999999,0.1689999999999999,0.191,0.1019999999999999,0.17275,0.0777499999999999,0.31325,0.18375,0.16675,0.7315,0.1709999999999999,0.1669999999999999,0.0722499999999999,0.118,0.0855,0.0974999999999999,0.1144999999999999,0.10825,0.10325,0.17825,0.077,0.2604999999999999,0.05775,0.09025,0.1267499999999999,0.09825,0.7365,0.1069999999999999,0.1272499999999999,0.2594999999999999,0.083,0.1019999999999999,0.0632499999999999,0.083,0.05925,0.04375,0.03425,0.1415,0.059,0.1355,0.085,0.0469999999999999,0.0635,0.0569999999999999,0.501,0.15425,0.6085,0.0702499999999999,0.04725,0.0875,0.0974999999999999,0.1059999999999999,0.123,0.1485,0.03925,0.0765,0.05225,0.0732499999999999,0.0519999999999999,0.0494999999999999,0.04125,0.0569999999999999,0.077,0.03825,0.1014999999999999,0.0225,0.0657499999999999,0.129,0.0469999999999999,0.0205,0.0559999999999999,0.06175,0.0344999999999999,0.06025,0.04475,0.1315,0.05275,0.061,0.0539999999999999,0.06,0.05125,0.2764999999999999,0.65175,0.04925,0.0287499999999999,0.3984999999999999,0.0895,0.0295,0.0339999999999999,0.02975,0.0384999999999999,0.0135,0.04025,0.0444999999999999
Scenic Route (2013),0.7415,0.67475,0.8385,0.7905,0.8087500000000001,0.8022499999999999,0.4167499999999999,0.67475,0.8385,0.67475,0.6625,0.196,0.50925,0.889,0.6625,0.5115,0.576,0.71325,0.689,0.60425,0.245,0.4505,0.1935,0.4475,0.4475,0.4792499999999999,0.264,0.38475,0.4165,0.36575,0.41525,0.23575,0.31025,0.3804999999999999,0.2219999999999999,0.2997499999999999,0.1302499999999999,0.16375,0.638,0.1255,0.1382499999999999,0.15225,0.133,0.1435,0.12225,0.0127499999999999,0.09575,0.4367499999999999,0.1982499999999999,0.194,0.46575,0.14325,0.12025,0.10375,0.42225,0.17775,0.7755000000000001,0.27825,0.4365,0.1277499999999999,0.03075,0.1049999999999999,0.10675,0.1574999999999999,0.2355,0.0444999999999999,0.22325,0.09075,0.1004999999999999,0.05725,0.8725,0.4054999999999999,0.0865,0.05675,0.182,0.0865,0.0439999999999999,0.03675,0.39625,0.10325,0.063,0.1024999999999999,0.1104999999999999,0.09375,0.05225,0.239,0.0212499999999999,0.129,0.0484999999999999,0.04025,0.0195,0.7045,0.1255,0.4505,0.2264999999999999,0.0767499999999999,0.30225,0.205,0.063,0.0344999999999999,0.081,0.04975,0.209,0.25775,0.15875,0.0817499999999999,0.22125,0.03675,0.0394999999999999,0.0825,0.0479999999999999,0.184,0.2045,0.0682499999999999,0.04375,0.0534999999999999,0.23225,0.0394999999999999,0.0564999999999999,0.03025,0.0645,0.04925,0.0559999999999999,0.0984999999999999,0.0419999999999999,0.05025,0.073,0.03025,0.021,0.03375,0.0827499999999999,0.0265,0.1465,0.0389999999999999,0.91325,0.04725,0.0187499999999999,0.11675,0.0205,0.062,0.0147499999999999,0.04375,0.027,0.0727499999999999,0.0895,0.0207499999999999,0.0652499999999999,0.0479999999999999,0.0282499999999999
Empire State (2013),0.91025,0.8234999999999999,0.4075,0.92975,0.6845,0.59575,0.9165,0.46725,0.8935,0.6805,0.34675,0.645,0.32575,0.2229999999999999,0.7987500000000001,0.436,0.70375,0.3854999999999999,0.31275,0.2995,0.32225,0.4985,0.49275,0.51575,0.61075,0.37775,0.69675,0.6805,0.46725,0.39075,0.69675,0.344,0.0712499999999999,0.2395,0.241,0.15125,0.12475,0.205,0.395,0.28325,0.1584999999999999,0.22575,0.1997499999999999,0.1709999999999999,0.1895,0.1945,0.2395,0.17575,0.134,0.62225,0.05275,0.2855,0.1694999999999999,0.25225,0.1977499999999999,0.2754999999999999,0.201,0.32575,0.0852499999999999,0.42725,0.125,0.44475,0.1277499999999999,0.0837499999999999,0.296,0.271,0.46175,0.54575,0.1982499999999999,0.60675,0.068,0.15525,0.15625,0.20375,0.086,0.145,0.1099999999999999,0.14575,0.1079999999999999,0.1059999999999999,0.0695,0.14675,0.1064999999999999,0.143,0.0632499999999999,0.197,0.093,0.1302499999999999,0.0777499999999999,0.068,0.1669999999999999,0.507,0.10925,0.7985,0.1169999999999999,0.1144999999999999,0.1149999999999999,0.12325,0.0292499999999999,0.0812499999999999,0.35975,0.1385,0.30225,0.0305,0.1669999999999999,0.09675,0.1074999999999999,0.14725,0.3695,0.282,0.04775,0.069,0.0334999999999999,0.26925,0.0595,0.1094999999999999,0.0875,0.10875,0.0225,0.2035,0.0125,0.0944999999999999,0.12125,0.0757499999999999,0.0579999999999999,0.05925,0.0277499999999999,0.04225,0.0242499999999999,0.08775,0.062,0.04975,0.0697499999999999,0.1114999999999999,0.0147499999999999,0.14125,0.2495,0.0459999999999999,0.03875,0.0225,0.067,0.0735,0.0247499999999999,0.0775,0.0409999999999999,0.05025,0.05225,0.04675,0.069
"Out of the Furnace (Dust to Dust) (Low Dweller, The) (2013)",0.7885,0.8634999999999999,0.8634999999999999,0.83725,0.7637499999999999,0.8634999999999999,0.61275,0.68075,0.732,0.8634999999999999,0.68075,0.538,0.59675,0.59675,0.4832499999999999,0.4365,0.33825,0.2945,0.2845,0.20975,0.21475,0.32575,0.3625,0.2895,0.3804999999999999,0.3229999999999999,0.25675,0.21825,0.2614999999999999,0.3572499999999999,0.21875,0.711,0.3495,0.1912499999999999,0.297,0.1669999999999999,0.146,0.6335,0.347,0.1485,0.21375,0.2865,0.21675,0.46125,0.1205,0.2035,0.1912499999999999,0.198,0.1987499999999999,0.30125,0.1327499999999999,0.266,0.15125,0.14475,0.24425,0.1372499999999999,0.1375,0.1357499999999999,0.4495,0.09075,0.12275,0.1144999999999999,0.648,0.11275,0.23875,0.4155,0.1897499999999999,0.22925,0.63325,0.06125,0.4004999999999999,0.1034999999999999,0.14625,0.1019999999999999,0.09575,0.2925,0.1402499999999999,0.0707499999999999,0.22075,0.10425,0.0539999999999999,0.08975,0.10525,0.17475,0.26325,0.15175,0.11225,0.2175,0.0845,0.1014999999999999,0.089,0.05325,0.08875,0.03425,0.1327499999999999,0.10375,0.1009999999999999,0.04425,0.03275,0.0812499999999999,0.08775,0.09825,0.1149999999999999,0.12325,0.092,0.0785,0.1154999999999999,0.2269999999999999,0.0984999999999999,0.0232499999999999,0.1285,0.04325,0.0772499999999999,0.1019999999999999,0.10575,0.05175,0.05725,0.05025,0.04725,0.0852499999999999,0.05225,0.1195,0.0642499999999999,0.17425,0.03625,0.0702499999999999,0.05575,0.05275,0.0559999999999999,0.04925,0.10725,0.1195,0.06,0.0359999999999999,0.0584999999999999,0.08825,0.071,0.0705,0.0489999999999999,0.061,0.0215,0.05975,0.0314999999999999,0.0574999999999999,0.04375,0.03525,0.0454999999999999,0.0329999999999999,0.026
Kill Your Darlings (2013),0.8402499999999999,0.7602500000000001,0.81375,0.574,0.746,0.6385,0.9405,0.603,0.64175,0.5305,0.8042499999999999,0.919,0.7602500000000001,0.702,0.404,0.4305,0.7907500000000001,0.41725,0.39775,0.7529999999999999,0.7869999999999999,0.2564999999999999,0.3685,0.1332499999999999,0.2249999999999999,0.3605,0.2915,0.091,0.1317499999999999,0.36,0.17925,0.4952499999999999,0.1907499999999999,0.1295,0.2395,0.3015,0.25375,0.10275,0.1265,0.2289999999999999,0.2375,0.184,0.931,0.201,0.24025,0.0564999999999999,0.09075,0.2324999999999999,0.2294999999999999,0.147,0.25825,0.265,0.4955,0.9115,0.25,0.155,0.67375,0.21725,0.16175,0.24725,0.19,0.4669999999999999,0.2279999999999999,0.1312499999999999,0.1965,0.04575,0.12225,0.11275,0.10475,0.17575,0.06025,0.1297499999999999,0.144,0.33425,0.1639999999999999,0.17075,0.1367499999999999,0.0822499999999999,0.08,0.139,0.34575,0.05275,0.14675,0.20675,0.04475,0.144,0.0737499999999999,0.22725,0.089,0.0772499999999999,0.05375,0.024,0.05975,0.0574999999999999,0.0765,0.1164999999999999,0.1109999999999999,0.23725,0.05875,0.0847499999999999,0.0815,0.0627499999999999,0.0222499999999999,0.1039999999999999,0.0827499999999999,0.06,0.0757499999999999,0.1307499999999999,0.0712499999999999,0.1699999999999999,0.05875,0.51775,0.076,0.05775,0.16125,0.0464999999999999,0.0949999999999999,0.09725,0.0675,0.0564999999999999,0.23675,0.1285,0.1865,0.0747499999999999,0.03475,0.0725,0.0554999999999999,0.1164999999999999,0.062,0.0449999999999999,0.04075,0.0227499999999999,0.0369999999999999,0.0652499999999999,0.0339999999999999,0.03325,0.0125,0.03075,0.0319999999999999,0.0222499999999999,0.0514999999999999,0.0524999999999999,0.0202499999999999,0.03125,0.03,0.0667499999999999,0.0484999999999999,0.0172499999999999,0.0175
Joe (2013),0.85425,0.8975,0.8975,0.90875,0.71725,0.8975,0.86625,0.94725,0.94725,0.8975,0.94725,0.528,0.79325,0.8592500000000001,0.7815000000000001,0.4024999999999999,0.3325,0.61,0.51175,0.48075,0.42925,0.3705,0.32875,0.212,0.2897499999999999,0.4792499999999999,0.3225,0.18375,0.2514999999999999,0.36275,0.216,0.4044999999999999,0.1987499999999999,0.1535,0.39375,0.22775,0.16775,0.196,0.1912499999999999,0.348,0.1935,0.26825,0.1795,0.4802499999999999,0.38975,0.09925,0.1535,0.11325,0.245,0.15075,0.3359999999999999,0.22025,0.1235,0.11775,0.2105,0.21325,0.32425,0.086,0.44975,0.188,0.10725,0.10025,0.39375,0.2574999999999999,0.0979999999999999,0.3345,0.16525,0.20775,0.1059999999999999,0.0717499999999999,0.1972499999999999,0.16525,0.276,0.0747499999999999,0.38225,0.1175,0.195,0.1535,0.859,0.08825,0.0905,0.0752499999999999,0.1004999999999999,0.579,0.09775,0.2885,0.17125,0.2857499999999999,0.0765,0.184,0.0454999999999999,0.04325,0.05775,0.0652499999999999,0.21725,0.064,0.0605,0.11875,0.09425,0.04825,0.09325,0.078,0.1282499999999999,0.16275,0.0857499999999999,0.0875,0.16825,0.16975,0.15275,0.05275,0.09325,0.068,0.09025,0.1064999999999999,0.09775,0.1649999999999999,0.0675,0.08975,0.0682499999999999,0.05825,0.0762499999999999,0.08825,0.0595,0.1405,0.0409999999999999,0.063,0.0494999999999999,0.0747499999999999,0.0675,0.05375,0.04625,0.10425,0.0885,0.05325,0.0757499999999999,0.1164999999999999,0.0469999999999999,0.0394999999999999,0.177,0.05875,0.0344999999999999,0.3365,0.24325,0.15025,0.076,0.0389999999999999,0.0245,0.0389999999999999,0.0265
Kid Cannabis (2014),0.8552500000000001,0.68275,0.8027500000000001,0.2945,0.5805,0.68275,0.97825,0.8027500000000001,0.9255,0.7822499999999999,0.4732499999999999,0.9675,0.432,0.432,0.30325,0.4982499999999999,0.73825,0.703,0.45275,0.3315,0.1395,0.3117499999999999,0.46325,0.63475,0.59,0.084,0.31725,0.2224999999999999,0.1305,0.27975,0.4772499999999999,0.09925,0.478,0.14825,0.1084999999999999,0.25325,0.1089999999999999,0.1937499999999999,0.1275,0.079,0.301,0.311,0.3409999999999999,0.2504999999999999,0.7822499999999999,0.4862499999999999,0.05625,0.1905,0.20525,0.742,0.0785,0.284,0.15575,0.2244999999999999,0.3512499999999999,0.9025,0.373,0.1714999999999999,0.0822499999999999,0.09425,0.25125,0.1952499999999999,0.1267499999999999,0.0705,0.1169999999999999,0.062,0.12175,0.1555,0.1245,0.0262499999999999,0.0672499999999999,0.0707499999999999,0.09275,0.0737499999999999,0.15625,0.1175,0.1455,0.0632499999999999,0.05125,0.0875,0.09525,0.0265,0.04475,0.23325,0.0444999999999999,0.0265,0.03625,0.0227499999999999,0.05075,0.0797499999999999,0.17475,0.10475,0.32325,0.52325,0.0712499999999999,0.0964999999999999,0.18025,0.0782499999999999,0.2967499999999999,0.21025,0.089,0.4835,0.03125,0.025,0.0615,0.0615,0.0245,0.2495,0.022,0.0247499999999999,0.2055,0.0175,0.064,0.029,0.0197499999999999,0.0414999999999999,0.06075,0.0905,0.12075,0.09,0.0324999999999999,0.0409999999999999,0.0837499999999999,0.0135,0.0172499999999999,0.1059999999999999,0.05525,0.14725,0.3355,0.0409999999999999,0.03475,0.1897499999999999,0.0235,0.0994999999999999,0.0095,0.10125,0.16125,0.0087499999999999,0.0157499999999999,0.03425,0.0202499999999999,0.0404999999999999,0.0225,0.0197499999999999,0.018,0.011,0.0282499999999999,0.0067499999999999,0.0092499999999999
Get on Up (2014),0.79125,0.8267500000000001,0.8267500000000001,0.6995,0.8799999999999999,0.8267500000000001,0.99225,0.81375,0.69475,0.8267500000000001,0.81375,0.859,0.81375,0.81375,0.51725,0.60125,0.58825,0.4495,0.804,0.51225,0.3595,0.32125,0.28425,0.4004999999999999,0.30425,0.555,0.32925,0.378,0.196,0.3562499999999999,0.4105,0.65175,0.178,0.973,0.3319999999999999,0.4705,0.648,0.21925,0.1044999999999999,0.72475,0.26175,0.2155,0.26575,0.203,0.2329999999999999,0.69725,0.51725,0.3105,0.3115,0.18425,0.1892499999999999,0.293,0.589,0.21075,0.25625,0.1922499999999999,0.22125,0.17325,0.146,0.36475,0.1555,0.2865,0.1709999999999999,0.4,0.21275,0.3662499999999999,0.17275,0.2269999999999999,0.2475,0.10525,0.0802499999999999,0.1815,0.10675,0.123,0.1664999999999999,0.15175,0.2017499999999999,0.601,0.16925,0.202,0.2865,0.08825,0.1109999999999999,0.123,0.0745,0.2985,0.0797499999999999,0.217,0.0687499999999999,0.211,0.09675,0.092,0.0514999999999999,0.0792499999999999,0.5925,0.3954999999999999,0.3129999999999999,0.0637499999999999,0.0544999999999999,0.04975,0.0564999999999999,0.1465,0.08675,0.16525,0.084,0.119,0.0705,0.0805,0.06075,0.0277499999999999,0.16225,0.151,0.18675,0.174,0.0707499999999999,0.1689999999999999,0.10475,0.24625,0.16225,0.089,0.0222499999999999,0.09775,0.10125,0.0524999999999999,0.0262499999999999,0.0469999999999999,0.0777499999999999,0.04225,0.072,0.09175,0.04475,0.1335,0.14975,0.0722499999999999,0.0267499999999999,0.155,0.0474999999999999,0.0212499999999999,0.0267499999999999,0.04275,0.03525,0.0197499999999999,0.0314999999999999,0.03325,0.078,0.04075,0.1714999999999999,0.15375,0.04225
Foxcatcher (2014),0.9355,0.90925,0.9075,0.63875,0.8547499999999999,0.90925,0.96225,0.90925,0.883,0.9075,0.8574999999999999,0.51125,0.8574999999999999,0.8574999999999999,0.80125,0.42025,0.63725,0.3235,0.372,0.32775,0.4945,0.23425,0.54775,0.2105,0.38925,0.31025,0.629,0.2055,0.25975,0.348,0.23075,0.2284999999999999,0.28075,0.2524999999999999,0.3225,0.4615,0.4357499999999999,0.1345,0.26925,0.22675,0.21325,0.17525,0.3027499999999999,0.4505,0.20925,0.1084999999999999,0.2524999999999999,0.31525,0.24225,0.14675,0.3854999999999999,0.2189999999999999,0.21225,0.25875,0.24475,0.21575,0.17825,0.37375,0.23625,0.26875,0.16925,0.26325,0.356,0.307,0.20525,0.4865,0.16875,0.2269999999999999,0.8572500000000001,0.149,0.1669999999999999,0.2304999999999999,0.1545,0.3612499999999999,0.3169999999999999,0.16275,0.153,0.504,0.0984999999999999,0.12275,0.26325,0.1965,0.141,0.24725,0.15625,0.17075,0.10475,0.133,0.0805,0.06,0.14725,0.05475,0.09075,0.05775,0.155,0.1029999999999999,0.142,0.2045,0.04625,0.0812499999999999,0.1074999999999999,0.17375,0.0732499999999999,0.183,0.16275,0.11125,0.1694999999999999,0.3375,0.073,0.03375,0.1445,0.1335,0.09375,0.0469999999999999,0.11475,0.11825,0.079,0.08875,0.05575,0.09275,0.05625,0.15125,0.1277499999999999,0.145,0.0217499999999999,0.0767499999999999,0.04425,0.0697499999999999,0.12125,0.0865,0.06225,0.133,0.0642499999999999,0.04075,0.10125,0.12,0.0202499999999999,0.0855,0.0855,0.04175,0.03,0.04775,0.0569999999999999,0.0414999999999999,0.0805,0.04525,0.0364999999999999,0.03325,0.0265
The Gambler (2014),0.4735,0.58075,0.61075,0.43525,0.7,0.4975,0.56825,0.4975,0.711,0.39875,0.61075,0.8907499999999999,0.4975,0.4975,0.636,0.52025,0.52125,0.469,0.2644999999999999,0.10925,0.33575,0.384,0.2189999999999999,0.268,0.7255,0.20975,0.3974999999999999,0.24775,0.21675,0.286,0.2365,0.2304999999999999,0.16275,0.1392499999999999,0.275,0.374,0.0782499999999999,0.09,0.125,0.09275,0.2415,0.22675,0.3289999999999999,0.2855,0.092,0.1584999999999999,0.1392499999999999,0.3475,0.193,0.16675,0.58925,0.21575,0.1965,0.15125,0.287,0.0827499999999999,0.2614999999999999,0.088,0.0974999999999999,0.1725,0.0509999999999999,0.197,0.18125,0.15025,0.3974999999999999,0.21725,0.2855,0.27,0.0685,0.10325,0.0939999999999999,0.1039999999999999,0.151,0.0845,0.10425,0.074,0.1014999999999999,0.0837499999999999,0.0775,0.0954999999999999,0.14275,0.89625,0.207,0.09425,0.14675,0.1599999999999999,0.23825,0.10275,0.0727499999999999,0.05175,0.1225,0.1154999999999999,0.0657499999999999,0.432,0.0905,0.0822499999999999,0.16125,0.10025,0.1134999999999999,0.50725,0.09675,0.3269999999999999,0.0742499999999999,0.078,0.1367499999999999,0.0504999999999999,0.0842499999999999,0.08925,0.05125,0.06075,0.04075,0.0265,0.05975,0.0584999999999999,0.0777499999999999,0.077,0.05675,0.06025,0.0404999999999999,0.08875,0.021,0.09,0.0667499999999999,0.04825,0.0267499999999999,0.1315,0.0895,0.153,0.0187499999999999,0.0384999999999999,0.0637499999999999,0.09,0.04975,0.0494999999999999,0.084,0.0632499999999999,0.11325,0.08625,0.0245,0.03675,0.0192499999999999,0.08,0.0225,0.0964999999999999,0.0755,0.0242499999999999,0.03225,0.03075,0.4255
Love & Mercy (2014),0.74625,0.75925,0.75925,0.51775,0.8095000000000001,0.97025,0.99625,0.7537499999999999,0.59625,0.97025,0.75925,0.76,0.75925,0.74625,0.53075,0.4655,0.3159999999999999,0.44625,0.688,0.60025,0.261,0.2135,0.37475,0.198,0.1619999999999999,0.27,0.4469999999999999,0.4207499999999999,0.198,0.3754999999999999,0.28325,0.45125,0.172,0.938,0.15625,0.3415,0.4415,0.1385,0.1475,0.693,0.2857499999999999,0.38475,0.2445,0.24825,0.23625,0.27025,0.74675,0.1975,0.29025,0.0944999999999999,0.61275,0.18625,0.8227500000000001,0.218,0.22275,0.21225,0.197,0.4415,0.25175,0.12325,0.1185,0.11975,0.1982499999999999,0.1815,0.26075,0.16325,0.251,0.1332499999999999,0.3754999999999999,0.09175,0.14075,0.2845,0.1347499999999999,0.3914999999999999,0.50675,0.131,0.1307499999999999,0.8872500000000001,0.04925,0.1342499999999999,0.1709999999999999,0.0964999999999999,0.10825,0.206,0.0469999999999999,0.063,0.0509999999999999,0.205,0.0637499999999999,0.06225,0.0805,0.0994999999999999,0.0722499999999999,0.074,0.1347499999999999,0.0727499999999999,0.26,0.2022499999999999,0.0469999999999999,0.123,0.1845,0.09225,0.0727499999999999,0.0647499999999999,0.12325,0.0489999999999999,0.3097499999999999,0.186,0.068,0.03,0.1149999999999999,0.0757499999999999,0.14275,0.04375,0.05375,0.3319999999999999,0.139,0.14575,0.1392499999999999,0.0825,0.0394999999999999,0.09425,0.081,0.06225,0.02975,0.0539999999999999,0.0702499999999999,0.12275,0.1825,0.0984999999999999,0.03425,0.11025,0.0717499999999999,0.0672499999999999,0.0339999999999999,0.12225,0.0202499999999999,0.029,0.029,0.0217499999999999,0.0837499999999999,0.0285,0.11625,0.0429999999999999,0.05575,0.0359999999999999,0.1952499999999999,0.018,0.017
Black Mass (2015),0.99925,0.95675,0.7995000000000001,0.9925,0.66525,0.81925,0.97675,0.73425,0.95675,0.7995000000000001,0.625,0.36275,0.56425,0.4609999999999999,0.7505,0.46225,0.36075,0.31675,0.3075,0.3067499999999999,0.89775,0.782,0.2935,0.32075,0.4105,0.514,0.196,0.34025,0.3095,0.3642499999999999,0.24975,0.45825,0.36975,0.2022499999999999,0.3155,0.23125,0.56425,0.148,0.50525,0.1897499999999999,0.18625,0.3139999999999999,0.152,0.16625,0.129,0.21175,0.2022499999999999,0.21675,0.26,0.1252499999999999,0.3015,0.812,0.17725,0.2234999999999999,0.3005,0.09775,0.10725,0.56425,0.3289999999999999,0.23675,0.16875,0.148,0.2329999999999999,0.18175,0.1009999999999999,0.24875,0.28625,0.5815,0.4702499999999999,0.1215,0.24825,0.1124999999999999,0.132,0.481,0.2,0.1149999999999999,0.1475,0.39425,0.062,0.1337499999999999,0.0925,0.10375,0.1059999999999999,0.23675,0.57925,0.10525,0.10275,0.16125,0.1164999999999999,0.077,0.394,0.04125,0.05775,0.1149999999999999,0.1377499999999999,0.09425,0.076,0.1574999999999999,0.0999999999999999,0.25025,0.09325,0.14325,0.11025,0.1352499999999999,0.18075,0.1094999999999999,0.064,0.1902499999999999,0.04075,0.03475,0.1555,0.0314999999999999,0.0795,0.09825,0.0755,0.089,0.0685,0.1699999999999999,0.09225,0.05125,0.1395,0.08725,0.0994999999999999,0.04925,0.03625,0.0389999999999999,0.06075,0.06225,0.0534999999999999,0.067,0.05325,0.0742499999999999,0.0645,0.0469999999999999,0.05025,0.11225,0.0242499999999999,0.0459999999999999,0.0815,0.0632499999999999,0.0349999999999999,0.03,0.0339999999999999,0.0549999999999999,0.0842499999999999,0.0354999999999999,0.04625,0.0439999999999999,0.0539999999999999
Straight Outta Compton (2015),0.90275,0.82975,0.82975,0.8487499999999999,0.77875,0.82975,0.99075,0.8174999999999999,0.7915000000000001,0.82975,0.58575,0.69725,0.60675,0.493,0.584,0.659,0.59175,0.32275,0.39175,0.47475,0.32175,0.38525,0.3129999999999999,0.34675,0.32875,0.5675,0.39475,0.44925,0.34675,0.31275,0.421,0.4669999999999999,0.26375,0.9585,0.24225,0.33575,0.581,0.1104999999999999,0.27525,0.4435,0.579,0.289,0.3349999999999999,0.23875,0.3117499999999999,0.997,0.584,0.2135,0.2957499999999999,0.4305,0.7967500000000001,0.3185,0.539,0.1892499999999999,0.2015,0.31625,0.54625,0.38975,0.4802499999999999,0.371,0.09575,0.176,0.1745,0.243,0.2764999999999999,0.2965,0.10125,0.68575,0.28525,0.1355,0.492,0.3035,0.1004999999999999,0.2644999999999999,0.2229999999999999,0.12475,0.23375,0.741,0.1515,0.1674999999999999,0.661,0.92175,0.2065,0.09725,0.3894999999999999,0.1322499999999999,0.092,0.25525,0.25425,0.0717499999999999,0.083,0.187,0.16675,0.11425,0.46425,0.217,0.1455,0.086,0.1054999999999999,0.0842499999999999,0.1382499999999999,0.2445,0.1555,0.14325,0.1845,0.21775,0.20425,0.1292499999999999,0.10275,0.11975,0.25375,0.2214999999999999,0.13,0.0757499999999999,0.0979999999999999,0.155,0.05975,0.09225,0.2314999999999999,0.089,0.09425,0.079,0.0895,0.0579999999999999,0.03675,0.0595,0.0454999999999999,0.1435,0.2897499999999999,0.08625,0.05975,0.05425,0.074,0.0667499999999999,0.0655,0.15,0.08725,0.1014999999999999,0.04225,0.04275,0.0454999999999999,0.0334999999999999,0.03625,0.072,0.0459999999999999,0.0349999999999999,0.0735,0.0752499999999999,0.0232499999999999
