movieId,predictable,first contact,catastrophe,good,weapons,fight scenes,original,chase,survival,fun movie,mad scientist,dialogue,weird,light,mentor,fantasy world,vengeance,runaway,culture clash,betrayal,adaptation,transformation,greed,very funny,drama,not funny,life philosophy,camp,melancholic,sacrifice,pulp,family,creativity,teen movie,death,computer animation,absurd,alter ego,island,immortality,independent film,pornography,internet,life & death,quirky,god,childhood,surveillance,stereotypes,writers,desert,sexy,nudity (full frontal - brief),underrated,memory,islam,dysfunctional family,snakes,classic car,80s,alternate history,california,doctors,remake,drinking,multiple storylines,unlikely friendships,women,new jersey,no plot,hospital,prejudice,simple,irish accent,nudity (rear),farce,queer,too long,trilogy,atheism,unlikeable characters,race,road movie,los angeles,time,too short,awesome soundtrack,tokyo,small town,blindness,notable nudity,wartime,hunting,period piece,dreams,british,prison,new york city,indians,film noir,wilderness,kick-butt women,san francisco,nudity (topless - brief),made for tv,radio,good music,hotel,stand-up comedy,shopping,graphic novel,single father,russian,hip hop,ensemble cast,reality tv,ghosts/afterlife,interracial romance,oil,workplace,kidnapping,brothers,stoner movie,fashion,bollywood,divorce,foul language,censorship,adoption,rebellion,addiction,buddy movie,1930s,goth,australia,directorial debut,cancer,father daughter relationship,robert downey jr,homeless,finnish,texas,best of 2005,prostitution,wine,potential oscar nom,french,lawyer,documentary
Resident Evil: Retribution (2012),0.985,0.96975,0.96975,0.96975,0.985,0.978,0.667,0.978,0.958,0.601,0.51475,0.5235,0.371,0.39025,0.4525,0.32475,0.27275,0.2375,0.2017499999999999,0.33475,0.23775,0.3389999999999999,0.2017499999999999,0.208,0.1599999999999999,0.35375,0.248,0.1315,0.3645,0.1589999999999999,0.1074999999999999,0.085,0.297,0.21125,0.1169999999999999,0.16675,0.22525,0.397,0.0762499999999999,0.26025,0.10775,0.15625,0.18275,0.15025,0.1382499999999999,0.0785,0.1245,0.691,0.1245,0.173,0.04825,0.2005,0.288,0.12125,0.1674999999999999,0.10775,0.1134999999999999,0.0655,0.11375,0.0359999999999999,0.09325,0.05775,0.05725,0.1159999999999999,0.08825,0.1049999999999999,0.0915,0.15525,0.22875,0.34025,0.0974999999999999,0.0787499999999999,0.1257499999999999,0.0747499999999999,0.0827499999999999,0.0795,0.126,0.09425,0.2465,0.04975,0.1435,0.0615,0.10375,0.0439999999999999,0.0287499999999999,0.09825,0.0842499999999999,0.248,0.065,0.1009999999999999,0.0712499999999999,0.04625,0.0559999999999999,0.04825,0.08625,0.05675,0.069,0.08775,0.0379999999999999,0.08925,0.06025,0.1709999999999999,0.04225,0.0262499999999999,0.0414999999999999,0.0257499999999999,0.0499999999999999,0.0807499999999999,0.0772499999999999,0.04725,0.1074999999999999,0.03925,0.1099999999999999,0.09,0.04625,0.18425,0.0429999999999999,0.0394999999999999,0.04925,0.05675,0.04225,0.073,0.0635,0.04375,0.072,0.0444999999999999,0.019,0.04275,0.03525,0.025,0.0637499999999999,0.03575,0.03125,0.05825,0.0305,0.03775,0.03675,0.0295,0.0667499999999999,0.0409999999999999,0.04125,0.02,0.022,0.03525,0.0207499999999999,0.015,0.0175,0.023,0.0097499999999999
Bait (2012),0.8692500000000001,0.8692500000000001,0.68875,0.4795,0.8692500000000001,0.8692500000000001,0.67625,0.4335,0.6055,0.4054999999999999,0.35775,0.3225,0.249,0.50325,0.4367499999999999,0.32125,0.6225,0.6225,0.216,0.2015,0.25575,0.3562499999999999,0.22825,0.49475,0.2015,0.3159999999999999,0.377,0.35775,0.31225,0.0857499999999999,0.1815,0.17975,0.1962499999999999,0.4795,0.4915,0.1684999999999999,0.3492499999999999,0.10475,0.31375,0.0737499999999999,0.59425,0.1755,0.08975,0.2249999999999999,0.17625,0.1405,0.1684999999999999,0.08925,0.192,0.2485,0.0805,0.14575,0.084,0.0832499999999999,0.11775,0.09525,0.1495,0.528,0.21175,0.08675,0.0915,0.09575,0.1352499999999999,0.1337499999999999,0.1985,0.12375,0.1535,0.2,0.486,0.082,0.1395,0.144,0.0775,0.0865,0.04825,0.49475,0.1415,0.17875,0.0277499999999999,0.0685,0.1385,0.05925,0.1387499999999999,0.0252499999999999,0.026,0.04925,0.03925,0.0645,0.2847499999999999,0.04225,0.0805,0.0655,0.069,0.0574999999999999,0.0657499999999999,0.0564999999999999,0.0989999999999999,0.04675,0.0802499999999999,0.11175,0.2724999999999999,0.1977499999999999,0.0384999999999999,0.0137499999999999,0.0735,0.11625,0.0444999999999999,0.0935,0.1684999999999999,0.6665,0.0984999999999999,0.6475,0.25825,0.091,0.0374999999999999,0.1019999999999999,0.0075,0.17575,0.023,0.0529999999999999,0.0677499999999999,0.04425,0.09375,0.04425,0.09,0.16825,0.03925,0.10925,0.03775,0.0175,0.05275,0.0645,0.0469999999999999,0.027,0.7135,0.05025,0.0399999999999999,0.0245,0.0419999999999999,0.04025,0.0797499999999999,0.0389999999999999,0.0434999999999999,0.0379999999999999,0.04225,0.027,0.0394999999999999,0.0125,0.02975
"Host, The (2013)",0.928,0.928,0.928,0.90125,0.61675,0.61675,0.5945,0.61675,0.7809999999999999,0.2485,0.17075,0.50625,0.525,0.382,0.5155,0.46425,0.238,0.38225,0.43525,0.1639999999999999,0.992,0.406,0.28525,0.23075,0.255,0.379,0.2835,0.126,0.32025,0.287,0.1997499999999999,0.24325,0.3379999999999999,0.88025,0.16875,0.139,0.1614999999999999,0.139,0.1584999999999999,0.50125,0.24425,0.16625,0.21725,0.25375,0.15625,0.17775,0.084,0.09875,0.14675,0.346,0.3502499999999999,0.14275,0.0745,0.21275,0.12175,0.24425,0.1317499999999999,0.0334999999999999,0.11675,0.0677499999999999,0.249,0.0925,0.15,0.05375,0.128,0.09575,0.1134999999999999,0.389,0.0925,0.1215,0.09925,0.192,0.1372499999999999,0.136,0.1119999999999999,0.075,0.1297499999999999,0.123,0.089,0.1387499999999999,0.0677499999999999,0.17725,0.1029999999999999,0.0339999999999999,0.04575,0.24875,0.31025,0.03275,0.0747499999999999,0.0802499999999999,0.0672499999999999,0.0637499999999999,0.0444999999999999,0.0865,0.05625,0.0685,0.0584999999999999,0.04325,0.1034999999999999,0.09,0.1024999999999999,0.04275,0.073,0.0349999999999999,0.1054999999999999,0.0295,0.05125,0.10625,0.0752499999999999,0.0697499999999999,0.0252499999999999,0.05425,0.0795,0.0637499999999999,0.03075,0.0469999999999999,0.03475,0.1352499999999999,0.0285,0.0444999999999999,0.05125,0.0605,0.06175,0.0842499999999999,0.0685,0.059,0.0635,0.03825,0.0652499999999999,0.1845,0.0574999999999999,0.0404999999999999,0.0374999999999999,0.0632499999999999,0.0257499999999999,0.03675,0.09975,0.03575,0.03975,0.05675,0.0404999999999999,0.0424999999999999,0.0225,0.0349999999999999,0.0504999999999999,0.023,0.022,0.0157499999999999,0.016
After Earth (2013),0.9925,0.9925,0.9925,0.983,0.8859999999999999,0.8967499999999999,0.7609999999999999,0.67,0.94875,0.3199999999999999,0.58375,0.52875,0.59625,0.5365,0.53875,0.55525,0.3,0.2674999999999999,0.59625,0.3125,0.3005,0.4609999999999999,0.1935,0.301,0.3125,0.31225,0.2977499999999999,0.14125,0.25425,0.259,0.2385,0.54425,0.258,0.2704999999999999,0.21175,0.3522499999999999,0.23575,0.2724999999999999,0.15075,0.27975,0.1892499999999999,0.21825,0.385,0.35275,0.2002499999999999,0.45675,0.31975,0.1205,0.1579999999999999,0.21325,0.14,0.1235,0.1365,0.128,0.201,0.1355,0.44125,0.078,0.1644999999999999,0.10975,0.1574999999999999,0.14,0.1129999999999999,0.2604999999999999,0.11375,0.14925,0.16875,0.17675,0.15975,0.27975,0.11675,0.1892499999999999,0.2375,0.0837499999999999,0.1169999999999999,0.10925,0.1415,0.10825,0.08875,0.1225,0.256,0.147,0.1267499999999999,0.0747499999999999,0.0842499999999999,0.12025,0.0745,0.06175,0.0632499999999999,0.143,0.0685,0.083,0.0974999999999999,0.088,0.10775,0.0584999999999999,0.0959999999999999,0.0722499999999999,0.1292499999999999,0.11475,0.253,0.0697499999999999,0.083,0.03225,0.04875,0.0647499999999999,0.0682499999999999,0.08625,0.0925,0.0489999999999999,0.0722499999999999,0.4675,0.0865,0.09325,0.04625,0.0775,0.0314999999999999,0.0747499999999999,0.04125,0.0979999999999999,0.0705,0.0785,0.0685,0.04825,0.0847499999999999,0.04875,0.0459999999999999,0.0795,0.10025,0.0635,0.066,0.0314999999999999,0.0544999999999999,0.03325,0.02975,0.0474999999999999,0.05325,0.0605,0.0655,0.061,0.04225,0.0334999999999999,0.03225,0.0647499999999999,0.0509999999999999,0.03275,0.0257499999999999,0.0314999999999999,0.0155
R.I.P.D. (2013),0.92775,0.86975,0.78175,0.78175,0.86975,0.92775,0.659,0.84125,0.57325,0.65,0.508,0.4932499999999999,0.298,0.8162499999999999,0.6455,0.768,0.3149999999999999,0.29125,0.242,0.3335,0.3209999999999999,0.42925,0.292,0.54825,0.1387499999999999,0.2704999999999999,0.43875,0.285,0.196,0.0979999999999999,0.204,0.15875,0.402,0.209,0.5885,0.241,0.3205,0.584,0.1282499999999999,0.27725,0.1169999999999999,0.136,0.36,0.54225,0.263,0.23225,0.1034999999999999,0.132,0.12425,0.21025,0.0349999999999999,0.309,0.2199999999999999,0.1649999999999999,0.1262499999999999,0.0765,0.1315,0.064,0.1315,0.0509999999999999,0.1395,0.05975,0.0717499999999999,0.21,0.1515,0.11175,0.0949999999999999,0.1649999999999999,0.1357499999999999,0.1175,0.09775,0.0915,0.10875,0.1395,0.0842499999999999,0.135,0.12175,0.1139999999999999,0.0434999999999999,0.0797499999999999,0.3305,0.061,0.0795,0.0469999999999999,0.11175,0.1345,0.0645,0.0717499999999999,0.05225,0.0765,0.09625,0.04475,0.0742499999999999,0.05975,0.05425,0.0695,0.0702499999999999,0.05975,0.09825,0.09525,0.05725,0.11325,0.05475,0.0167499999999999,0.05175,0.03225,0.0539999999999999,0.0852499999999999,0.1044999999999999,0.0595,0.1372499999999999,0.0812499999999999,0.0847499999999999,0.04825,0.0364999999999999,0.04725,0.24925,0.0459999999999999,0.0369999999999999,0.1385,0.05575,0.07,0.0564999999999999,0.0742499999999999,0.0782499999999999,0.05025,0.0242499999999999,0.03325,0.04575,0.029,0.0394999999999999,0.22075,0.0314999999999999,0.05225,0.0232499999999999,0.03575,0.15125,0.0414999999999999,0.065,0.0524999999999999,0.04525,0.029,0.04475,0.0314999999999999,0.03975,0.018,0.0245,0.0257499999999999,0.0137499999999999
"Colony, The (2013)",0.94775,0.94775,0.966,0.9335,0.75075,0.71375,0.7887500000000001,0.71375,0.9675,0.239,0.4345,0.5465,0.5465,0.35075,0.3944999999999999,0.24175,0.50075,0.37675,0.38875,0.50075,0.2405,0.294,0.4645,0.22875,0.38875,0.392,0.344,0.1312499999999999,0.37675,0.2724999999999999,0.23875,0.218,0.20425,0.178,0.236,0.152,0.4655,0.15225,0.1114999999999999,0.12125,0.2334999999999999,0.605,0.2524999999999999,0.1689999999999999,0.25325,0.15775,0.11075,0.1265,0.35675,0.306,0.32775,0.0755,0.1267499999999999,0.245,0.1579999999999999,0.1815,0.18325,0.16375,0.1525,0.1069999999999999,0.1947499999999999,0.1124999999999999,0.17725,0.1387499999999999,0.21,0.1525,0.15775,0.15425,0.1945,0.1922499999999999,0.1664999999999999,0.1659999999999999,0.2405,0.11975,0.05975,0.1947499999999999,0.14375,0.16325,0.0494999999999999,0.126,0.23925,0.10125,0.23775,0.03675,0.05125,0.0677499999999999,0.0474999999999999,0.063,0.1367499999999999,0.3309999999999999,0.0797499999999999,0.084,0.1664999999999999,0.084,0.0935,0.13,0.0885,0.08,0.06,0.1034999999999999,0.307,0.0817499999999999,0.05225,0.08775,0.05625,0.16125,0.0625,0.0979999999999999,0.137,0.027,0.1455,0.085,0.0429999999999999,0.0389999999999999,0.123,0.0524999999999999,0.0419999999999999,0.0494999999999999,0.11375,0.09525,0.0574999999999999,0.06125,0.0905,0.025,0.08925,0.066,0.0399999999999999,0.04825,0.079,0.1317499999999999,0.0782499999999999,0.0787499999999999,0.06075,0.04625,0.0642499999999999,0.0949999999999999,0.11575,0.0464999999999999,0.0225,0.132,0.09,0.04975,0.05725,0.0569999999999999,0.0195,0.0287499999999999,0.0265,0.0255,0.0157499999999999
Percy Jackson: Sea of Monsters (2013),0.9105,0.81,0.68725,0.99175,0.81,0.72625,0.59125,0.6915,0.1119999999999999,0.2857499999999999,0.9105,0.54725,0.548,0.389,0.46675,0.99175,0.297,0.31525,0.2055,0.2355,0.9945,0.4832499999999999,0.1699999999999999,0.402,0.17525,0.32025,0.3149999999999999,0.8194999999999999,0.18425,0.2684999999999999,0.144,0.3435,0.3275,0.859,0.1377499999999999,0.2065,0.1277499999999999,0.2,0.45175,0.4962499999999999,0.11325,0.1317499999999999,0.1295,0.16875,0.14675,0.69075,0.11575,0.1009999999999999,0.121,0.289,0.04825,0.11825,0.144,0.1604999999999999,0.0692499999999999,0.11325,0.147,0.1235,0.121,0.0464999999999999,0.08825,0.0742499999999999,0.10025,0.0857499999999999,0.1282499999999999,0.1094999999999999,0.14325,0.24075,0.18325,0.15825,0.11375,0.1164999999999999,0.11075,0.08,0.0695,0.0775,0.1154999999999999,0.0765,0.2425,0.06025,0.10075,0.0675,0.0775,0.03275,0.0359999999999999,0.192,0.192,0.05775,0.0514999999999999,0.08975,0.0727499999999999,0.04025,0.0242499999999999,0.0695,0.0677499999999999,0.0727499999999999,0.0584999999999999,0.1004999999999999,0.0702499999999999,0.08775,0.1054999999999999,0.086,0.0454999999999999,0.025,0.1257499999999999,0.0319999999999999,0.0852499999999999,0.0845,0.074,0.0857499999999999,0.04425,0.0394999999999999,0.09225,0.1455,0.06125,0.16525,0.1235,0.0635,0.0379999999999999,0.0524999999999999,0.0569999999999999,0.09425,0.063,0.0642499999999999,0.065,0.0584999999999999,0.0222499999999999,0.0314999999999999,0.063,0.0319999999999999,0.0554999999999999,0.0374999999999999,0.03475,0.0569999999999999,0.0399999999999999,0.03275,0.04425,0.02975,0.08825,0.069,0.05275,0.03025,0.0165,0.0265,0.11375,0.0205,0.0225,0.0195,0.0087499999999999
Riddick (2013),0.97575,0.97575,0.97575,0.941,0.95425,0.95375,0.63675,0.95375,0.92425,0.71375,0.6515,0.6555,0.583,0.32875,0.484,0.59375,0.581,0.416,0.496,0.43125,0.21175,0.4439999999999999,0.3552499999999999,0.20375,0.27225,0.37525,0.3702499999999999,0.17675,0.26125,0.2847499999999999,0.2724999999999999,0.1034999999999999,0.4375,0.1362499999999999,0.143,0.26675,0.218,0.91875,0.0999999999999999,0.241,0.1069999999999999,0.15925,0.1312499999999999,0.194,0.15125,0.072,0.15525,0.2254999999999999,0.1775,0.1987499999999999,0.538,0.2115,0.15675,0.3189999999999999,0.1205,0.1009999999999999,0.1714999999999999,0.0534999999999999,0.1795,0.0837499999999999,0.16725,0.1205,0.17275,0.10675,0.2299999999999999,0.0895,0.1029999999999999,0.20425,0.16875,0.1337499999999999,0.14075,0.0979999999999999,0.17825,0.179,0.11875,0.0695,0.1262499999999999,0.11775,0.5115,0.0675,0.32525,0.1295,0.124,0.04025,0.04775,0.15475,0.0847499999999999,0.15225,0.1019999999999999,0.0954999999999999,0.0655,0.0474999999999999,0.3884999999999999,0.082,0.05225,0.0757499999999999,0.2604999999999999,0.0419999999999999,0.0625,0.087,0.1134999999999999,0.0822499999999999,0.04425,0.06125,0.04625,0.0685,0.11925,0.09925,0.0742499999999999,0.0544999999999999,0.119,0.0389999999999999,0.1144999999999999,0.05575,0.14275,0.0569999999999999,0.04875,0.0292499999999999,0.125,0.05475,0.0747499999999999,0.0762499999999999,0.0677499999999999,0.06225,0.0474999999999999,0.0424999999999999,0.1119999999999999,0.05675,0.05975,0.0504999999999999,0.05825,0.064,0.0414999999999999,0.031,0.0697499999999999,0.0662499999999999,0.04975,0.04075,0.0787499999999999,0.0364999999999999,0.0595,0.05025,0.04825,0.04025,0.03625,0.0257499999999999,0.0262499999999999,0.013,0.0122499999999999
Ender's Game (2013),0.977,0.977,0.977,0.93125,0.8965000000000001,0.8965000000000001,0.707,0.8965000000000001,0.908,0.56975,0.4692499999999999,0.57775,0.76925,0.621,0.739,0.57425,0.39975,0.4892499999999999,0.7605,0.38475,0.98525,0.44675,0.307,0.2927499999999999,0.3754999999999999,0.3379999999999999,0.37575,0.1972499999999999,0.22975,0.44225,0.17125,0.2185,0.33225,0.44375,0.16675,0.189,0.3329999999999999,0.26525,0.1009999999999999,0.14075,0.437,0.1945,0.1619999999999999,0.26575,0.1485,0.10325,0.176,0.3045,0.15725,0.202,0.0752499999999999,0.14125,0.1195,0.26775,0.134,0.3492499999999999,0.1382499999999999,0.0334999999999999,0.17075,0.0662499999999999,0.1644999999999999,0.074,0.16425,0.07,0.2005,0.1084999999999999,0.2544999999999999,0.1307499999999999,0.1064999999999999,0.1465,0.1185,0.2835,0.11875,0.10975,0.1074999999999999,0.0792499999999999,0.141,0.16025,0.18425,0.1074999999999999,0.14325,0.2274999999999999,0.0504999999999999,0.0379999999999999,0.0792499999999999,0.3645,0.0667499999999999,0.0667499999999999,0.0737499999999999,0.1129999999999999,0.04325,0.437,0.0272499999999999,0.1495,0.0822499999999999,0.1325,0.0672499999999999,0.0595,0.05825,0.084,0.0324999999999999,0.03675,0.0725,0.03375,0.1295,0.0812499999999999,0.0755,0.11875,0.0625,0.068,0.09825,0.0539999999999999,0.0969999999999999,0.05975,0.0677499999999999,0.0657499999999999,0.0504999999999999,0.04425,0.0374999999999999,0.0484999999999999,0.0409999999999999,0.1074999999999999,0.0697499999999999,0.0549999999999999,0.0732499999999999,0.0579999999999999,0.0735,0.0672499999999999,0.05775,0.183,0.0675,0.04175,0.0479999999999999,0.06175,0.0245,0.0675,0.05075,0.0449999999999999,0.122,0.04675,0.0529999999999999,0.03075,0.0727499999999999,0.03475,0.03425,0.03725,0.03225,0.024,0.0177499999999999
Divergent (2014),0.90975,0.90025,0.8812500000000001,0.90975,0.885,0.885,0.66625,0.885,0.9655,0.6395,0.0994999999999999,0.46725,0.8592500000000001,0.367,0.8005,0.42525,0.24775,0.9895,0.71475,0.293,0.99325,0.3804999999999999,0.29025,0.292,0.29025,0.398,0.34375,0.10975,0.2085,0.4237499999999999,0.1634999999999999,0.2544999999999999,0.285,0.95025,0.15375,0.1619999999999999,0.33225,0.215,0.1009999999999999,0.22325,0.71475,0.18425,0.2544999999999999,0.17425,0.14475,0.10375,0.1225,0.3389999999999999,0.296,0.20475,0.0534999999999999,0.11375,0.08775,0.1795,0.1745,0.71475,0.11375,0.0334999999999999,0.16675,0.0559999999999999,0.0959999999999999,0.0685,0.0865,0.04575,0.119,0.084,0.2055,0.4842499999999999,0.1164999999999999,0.193,0.0805,0.4902499999999999,0.1624999999999999,0.0845,0.0697499999999999,0.0787499999999999,0.283,0.27125,0.3722499999999999,0.0825,0.11925,0.0969999999999999,0.06,0.03625,0.0675,0.21725,0.0802499999999999,0.06225,0.0685,0.0825,0.0632499999999999,0.32475,0.0257499999999999,0.10075,0.10875,0.0682499999999999,0.0662499999999999,0.05775,0.0544999999999999,0.09325,0.0339999999999999,0.0519999999999999,0.0697499999999999,0.0252499999999999,0.05375,0.0369999999999999,0.1352499999999999,0.12375,0.0652499999999999,0.1315,0.03025,0.0449999999999999,0.069,0.079,0.0349999999999999,0.23775,0.04825,0.089,0.0374999999999999,0.09525,0.0287499999999999,0.0697499999999999,0.0637499999999999,0.2837499999999999,0.0855,0.0605,0.0667499999999999,0.06075,0.0625,0.578,0.0647499999999999,0.03925,0.0419999999999999,0.0314999999999999,0.0215,0.04425,0.04625,0.04475,0.0707499999999999,0.205,0.0287499999999999,0.0257499999999999,0.0262499999999999,0.03875,0.03875,0.0135,0.022,0.0314999999999999,0.0167499999999999
RoboCop (2014),0.9575,0.9575,0.96325,0.90575,0.97775,0.97775,0.88225,0.97775,0.9575,0.72075,0.40825,0.72075,0.4609999999999999,0.3155,0.54875,0.3475,0.8505,0.30225,0.7185,0.8505,0.424,0.45325,0.7185,0.304,0.4225,0.41825,0.32875,0.10625,0.3179999999999999,0.266,0.18175,0.3442499999999999,0.3169999999999999,0.17125,0.25275,0.2815,0.434,0.61825,0.09775,0.42125,0.36,0.269,0.3199999999999999,0.308,0.22125,0.1897499999999999,0.1704999999999999,0.56925,0.1555,0.1709999999999999,0.11075,0.187,0.3695,0.1892499999999999,0.349,0.36,0.32325,0.0905,0.17725,0.2299999999999999,0.1347499999999999,0.14675,0.1392499999999999,0.99075,0.1169999999999999,0.145,0.15775,0.1465,0.21075,0.09425,0.10375,0.1765,0.11375,0.132,0.1295,0.08775,0.137,0.10025,0.27075,0.10175,0.23775,0.08725,0.0802499999999999,0.0737499999999999,0.1347499999999999,0.11525,0.08725,0.216,0.075,0.1272499999999999,0.0885,0.1277499999999999,0.027,0.10075,0.0792499999999999,0.09,0.0825,0.1079999999999999,0.0645,0.0959999999999999,0.04425,0.088,0.0969999999999999,0.0379999999999999,0.04475,0.0227499999999999,0.0812499999999999,0.072,0.0775,0.07,0.31675,0.123,0.0637499999999999,0.04775,0.09075,0.09475,0.0474999999999999,0.07,0.0625,0.0697499999999999,0.0745,0.0775,0.067,0.0665,0.12225,0.075,0.14075,0.132,0.0847499999999999,0.0825,0.066,0.0682499999999999,0.0484999999999999,0.0277499999999999,0.026,0.05625,0.0627499999999999,0.069,0.2065,0.0404999999999999,0.0434999999999999,0.04275,0.11625,0.04725,0.04125,0.0305,0.0255,0.04275,0.018
Pompeii (2014),0.99525,0.99525,0.99525,0.94975,0.944,0.9705,0.5885,0.8745,0.386,0.644,0.56625,0.6135,0.61825,0.5285,0.405,0.57425,0.5025,0.27725,0.35,0.6,0.2694999999999999,0.4014999999999999,0.21275,0.31,0.257,0.3555,0.2764999999999999,0.308,0.2299999999999999,0.51175,0.205,0.3339999999999999,0.185,0.42,0.43925,0.1937499999999999,0.1277499999999999,0.402,0.25375,0.22325,0.6,0.1805,0.17775,0.2955,0.1305,0.27675,0.12275,0.1322499999999999,0.43775,0.1962499999999999,0.1639999999999999,0.22525,0.1654999999999999,0.131,0.0655,0.37875,0.1295,0.17575,0.147,0.0847499999999999,0.12275,0.1352499999999999,0.126,0.31525,0.1287499999999999,0.15675,0.1684999999999999,0.21275,0.238,0.2314999999999999,0.12475,0.22775,0.11375,0.1395,0.26525,0.22175,0.1515,0.1149999999999999,0.03875,0.0727499999999999,0.196,0.1372499999999999,0.1029999999999999,0.11375,0.0484999999999999,0.2085,0.09375,0.0765,0.08875,0.1094999999999999,0.146,0.065,0.0227499999999999,0.6,0.0797499999999999,0.14175,0.0885,0.1124999999999999,0.10075,0.0954999999999999,0.08925,0.1445,0.2209999999999999,0.021,0.04925,0.0255,0.203,0.08975,0.1094999999999999,0.10375,0.22225,0.09825,0.1955,0.11175,0.04475,0.03725,0.16275,0.1965,0.0772499999999999,0.0574999999999999,0.118,0.0935,0.05125,0.2234999999999999,0.0944999999999999,0.05325,0.03875,0.0675,0.0464999999999999,0.15525,0.03975,0.0712499999999999,0.05875,0.0354999999999999,0.0399999999999999,0.0282499999999999,0.04925,0.0569999999999999,0.142,0.0504999999999999,0.0642499999999999,0.0454999999999999,0.03875,0.0509999999999999,0.0364999999999999,0.0212499999999999,0.0185,0.04275,0.011
Lucy (2014),0.969,0.9715,0.969,0.9715,0.95525,0.95525,0.7945,0.95525,0.907,0.72325,0.566,0.8414999999999999,0.91325,0.61025,0.54825,0.52375,0.53925,0.5875,0.6545,0.46725,0.32325,0.4549999999999999,0.8414999999999999,0.266,0.46725,0.38675,0.4465,0.1124999999999999,0.8414999999999999,0.3125,0.30925,0.18175,0.5205,0.1805,0.24375,0.1975,0.7475,0.675,0.1337499999999999,0.8142499999999999,0.28125,0.3255,0.545,0.298,0.18175,0.77075,0.14425,0.361,0.2259999999999999,0.28125,0.0875,0.33125,0.21225,0.265,0.4265,0.28125,0.16225,0.1282499999999999,0.21175,0.066,0.15075,0.1317499999999999,0.266,0.0895,0.258,0.21775,0.129,0.2324999999999999,0.1475,0.32075,0.242,0.11925,0.29525,0.1377499999999999,0.1144999999999999,0.0675,0.16125,0.1215,0.082,0.27725,0.26825,0.1149999999999999,0.0775,0.09,0.20725,0.18425,0.0812499999999999,0.1515,0.08625,0.15925,0.1114999999999999,0.1525,0.09825,0.09375,0.16425,0.0782499999999999,0.0672499999999999,0.12475,0.0675,0.0817499999999999,0.0767499999999999,0.1307499999999999,0.0584999999999999,0.04725,0.05125,0.0364999999999999,0.1175,0.1392499999999999,0.0682499999999999,0.0847499999999999,0.201,0.1397499999999999,0.0777499999999999,0.0702499999999999,0.0414999999999999,0.0564999999999999,0.03525,0.05775,0.0795,0.1185,0.14275,0.0737499999999999,0.1684999999999999,0.08825,0.124,0.09175,0.11575,0.079,0.05825,0.0695,0.59075,0.05025,0.0374999999999999,0.0235,0.03275,0.0772499999999999,0.0857499999999999,0.10175,0.10975,0.082,0.0384999999999999,0.03625,0.0707499999999999,0.04025,0.0444999999999999,0.0404999999999999,0.0519999999999999,0.03375,0.0364999999999999
Big Ass Spider! (2013),0.9325,0.9325,0.8839999999999999,0.8839999999999999,0.9325,0.8839999999999999,0.65225,0.3715,0.38175,0.94525,0.99775,0.4615,0.535,0.7385,0.4295,0.473,0.25925,0.3107499999999999,0.3107499999999999,0.18025,0.21175,0.5345,0.3107499999999999,0.8407500000000001,0.173,0.2017499999999999,0.3784999999999999,0.7385,0.24375,0.16425,0.2495,0.126,0.142,0.52875,0.0984999999999999,0.2095,0.8574999999999999,0.60025,0.2415,0.1445,0.176,0.2175,0.067,0.29925,0.308,0.04425,0.11175,0.08675,0.125,0.1545,0.1119999999999999,0.3,0.10675,0.082,0.14275,0.0999999999999999,0.1345,0.84425,0.214,0.1297499999999999,0.09125,0.3974999999999999,0.10675,0.0185,0.351,0.4067499999999999,0.2005,0.16525,0.15975,0.0662499999999999,0.488,0.2244999999999999,0.093,0.093,0.24325,0.4892499999999999,0.17225,0.072,0.0329999999999999,0.0275,0.1415,0.04325,0.1855,0.97425,0.05325,0.17125,0.1285,0.06075,0.1795,0.04175,0.065,0.0645,0.0815,0.1124999999999999,0.04675,0.0369999999999999,0.0667499999999999,0.0277499999999999,0.0374999999999999,0.12025,0.1345,0.0549999999999999,0.09375,0.04825,0.061,0.0544999999999999,0.0935,0.192,0.1054999999999999,0.0865,0.04275,0.0137499999999999,0.06025,0.21125,0.078,0.0745,0.0399999999999999,0.09475,0.0222499999999999,0.12325,0.0165,0.04375,0.06075,0.207,0.08975,0.088,0.0479999999999999,0.14125,0.0207499999999999,0.03125,0.05275,0.784,0.0939999999999999,0.0157499999999999,0.2514999999999999,0.03525,0.0329999999999999,0.0782499999999999,0.088,0.1185,0.03675,0.05525,0.03925,0.0349999999999999,0.05675,0.0145,0.03825,0.0207499999999999,0.0087499999999999
