movieId,drama,culture clash,good,runaway,betrayal,mentor,weird,unlikely friendships,original,independent film,melancholic,greed,life & death,drinking,catastrophe,childhood,prejudice,light,dialogue,adaptation,sacrifice,family,life philosophy,teen movie,vengeance,dysfunctional family,very funny,fun movie,predictable,death,transformation,islam,chase,good music,fight scenes,hospital,creativity,not funny,fantasy world,period piece,stereotypes,quirky,dreams,nudity (full frontal - brief),survival,pornography,first contact,doctors,bollywood,cancer,awesome soundtrack,small town,weapons,underrated,british,simple,classic car,computer animation,irish accent,writers,new jersey,brothers,surveillance,foul language,queer,women,alter ego,addiction,indians,california,nudity (topless - brief),road movie,multiple storylines,single father,absurd,memory,race,wartime,1930s,alternate history,adoption,too long,sexy,father daughter relationship,blindness,rebellion,divorce,directorial debut,atheism,80s,homeless,tokyo,radio,prison,wilderness,censorship,film noir,new york city,internet,hotel,farce,ensemble cast,interracial romance,stoner movie,god,mad scientist,pulp,workplace,best of 2005,lawyer,island,potential oscar nom,texas,hip hop,immortality,stand-up comedy,made for tv,ghosts/afterlife,san francisco,camp,time,australia,buddy movie,hunting,russian,notable nudity,los angeles,nudity (rear),robert downey jr,too short,documentary,desert,shopping,fashion,kidnapping,wine,finnish,trilogy,french,kick-butt women,reality tv,snakes,prostitution,goth,no plot,unlikeable characters,oil,graphic novel,remake
Miracle in Cell No. 7 (2013),0.91475,0.91475,0.8127500000000001,0.91475,0.91475,0.87375,0.78575,0.87375,0.79925,0.55875,0.7355,0.78575,0.66525,0.55875,0.54725,0.605,0.5235,0.6885,0.7355,0.503,0.5445,0.45175,0.2145,0.49075,0.7649999999999999,0.867,0.47,0.72525,0.24325,0.29625,0.28025,0.3824999999999999,0.3065,0.3199999999999999,0.69375,0.201,0.5265,0.32025,0.33625,0.366,0.183,0.20625,0.243,0.72075,0.14125,0.4195,0.29825,0.38425,0.539,0.16575,0.303,0.206,0.3159999999999999,0.51425,0.3585,0.2847499999999999,0.64025,0.26625,0.2774999999999999,0.11625,0.22075,0.1795,0.513,0.29425,0.3695,0.059,0.2185,0.1629999999999999,0.2867499999999999,0.11225,0.0389999999999999,0.0742499999999999,0.45375,0.3854999999999999,0.187,0.24475,0.2027499999999999,0.1952499999999999,0.17725,0.2865,0.2025,0.1679999999999999,0.182,0.9965,0.31675,0.1315,0.1555,0.135,0.09375,0.1124999999999999,0.0419999999999999,0.26575,0.0265,0.72725,0.09225,0.1805,0.17575,0.08775,0.1089999999999999,0.09,0.0672499999999999,0.2435,0.22425,0.31525,0.3259999999999999,0.0665,0.1124999999999999,0.093,0.3185,0.392,0.0715,0.11325,0.0379999999999999,0.028,0.17125,0.2012499999999999,0.2125,0.04175,0.1305,0.0775,0.0935,0.3602499999999999,0.0227499999999999,0.0697499999999999,0.0657499999999999,0.0984999999999999,0.0265,0.06025,0.063,0.0549999999999999,0.154,0.05375,0.1679999999999999,0.0954999999999999,0.1992499999999999,0.06,0.08625,0.1064999999999999,0.04675,0.1275,0.0205,0.0359999999999999,0.071,0.03075,0.08975,0.0509999999999999,0.0459999999999999,0.05425,0.0832499999999999
Dallas Buyers Club (2013),0.99325,0.98475,0.99325,0.97,0.968,0.9215,0.9575,0.7909999999999999,0.8472500000000001,0.90925,0.8925000000000001,0.95325,0.8294999999999999,0.90925,0.526,0.272,0.61475,0.62775,0.6185,0.4559999999999999,0.612,0.2249999999999999,0.65525,0.178,0.591,0.27475,0.3582499999999999,0.33375,0.24825,0.85425,0.50325,0.589,0.2435,0.37775,0.2835,0.923,0.37725,0.3472499999999999,0.20575,0.5045,0.4715,0.5605,0.35975,0.3522499999999999,0.7882499999999999,0.39225,0.24525,0.943,0.23075,0.5875,0.37775,0.29,0.22225,0.3275,0.2249999999999999,0.1877499999999999,0.29,0.152,0.3075,0.2664999999999999,0.27275,0.24475,0.33675,0.31425,0.7465,0.346,0.3595,0.9675,0.11425,0.3007499999999999,0.32975,0.28925,0.237,0.08925,0.17325,0.1335,0.2155,0.2027499999999999,0.15675,0.2514999999999999,0.09275,0.245,0.3219999999999999,0.17025,0.154,0.3705,0.09775,0.14525,0.188,0.7962499999999999,0.24925,0.1297499999999999,0.11975,0.14775,0.2724999999999999,0.2185,0.152,0.1579999999999999,0.1169999999999999,0.153,0.0905,0.10675,0.06025,0.28525,0.09025,0.14475,0.1009999999999999,0.125,0.20575,0.17525,0.10975,0.2002499999999999,0.7115,0.129,0.10825,0.0852499999999999,0.12,0.08625,0.153,0.1059999999999999,0.08975,0.0775,0.12325,0.16825,0.05525,0.0305,0.09725,0.09275,0.2135,0.06,0.077,0.1114999999999999,0.0444999999999999,0.0394999999999999,0.0379999999999999,0.0632499999999999,0.0667499999999999,0.0319999999999999,0.0549999999999999,0.0409999999999999,0.0905,0.08675,0.11675,0.09075,0.05725,0.20575,0.1245,0.1059999999999999,0.0255
Philomena (2013),0.91325,0.91325,0.94425,0.91325,0.95775,0.976,0.8825000000000001,0.865,0.90275,0.75125,0.8600000000000001,0.8825000000000001,0.8700000000000001,0.72125,0.73025,0.4835,0.62225,0.702,0.4425,0.949,0.62225,0.63175,0.38625,0.408,0.4822499999999999,0.62725,0.52825,0.2865,0.3189999999999999,0.3235,0.3185,0.90125,0.1885,0.27575,0.178,0.33775,0.3135,0.3285,0.3175,0.54925,0.3774999999999999,0.3754999999999999,0.3097499999999999,0.34325,0.235,0.292,0.29925,0.5425,0.524,0.1992499999999999,0.27575,0.2907499999999999,0.2425,0.3425,0.583,0.38125,0.344,0.16675,0.847,0.32375,0.207,0.37275,0.182,0.54875,0.238,0.28,0.14675,0.09,0.3129999999999999,0.24875,0.11825,0.56775,0.15925,0.32025,0.2022499999999999,0.2115,0.1962499999999999,0.22575,0.203,0.24125,0.9815,0.2274999999999999,0.08975,0.1679999999999999,0.15825,0.15175,0.119,0.17175,0.77125,0.1962499999999999,0.127,0.348,0.0737499999999999,0.1312499999999999,0.1955,0.15275,0.0984999999999999,0.064,0.17225,0.15925,0.12175,0.0509999999999999,0.072,0.0845,0.77125,0.063,0.09725,0.1699999999999999,0.1325,0.1945,0.1704999999999999,0.18325,0.1322499999999999,0.0677499999999999,0.0802499999999999,0.1059999999999999,0.14425,0.0444999999999999,0.0702499999999999,0.064,0.061,0.24875,0.0444999999999999,0.0832499999999999,0.1435,0.0645,0.0449999999999999,0.0494999999999999,0.0579999999999999,0.12425,0.09325,0.05225,0.0404999999999999,0.059,0.17475,0.15925,0.0605,0.02975,0.0755,0.0394999999999999,0.0369999999999999,0.04325,0.1059999999999999,0.065,0.04575,0.03175,0.0767499999999999,0.0469999999999999,0.022
"Secret Life of Walter Mitty, The (2013)",0.624,0.9775,0.72025,0.6875,0.624,0.8354999999999999,0.96075,0.624,0.85175,0.6875,0.82925,0.61775,0.92025,0.61775,0.64825,0.551,0.6875,0.92575,0.574,0.3425,0.6875,0.28925,0.71,0.1755,0.34375,0.1235,0.63275,0.481,0.58275,0.2002499999999999,0.528,0.147,0.48675,0.4952499999999999,0.513,0.302,0.61825,0.30525,0.6615,0.1305,0.18625,0.47375,0.893,0.2135,0.52925,0.18125,0.44075,0.2837499999999999,0.235,0.191,0.4952499999999999,0.23525,0.44075,0.35,0.1569999999999999,0.4217499999999999,0.284,0.22475,0.14275,0.1897499999999999,0.2925,0.147,0.1982499999999999,0.26925,0.125,0.1619999999999999,0.27125,0.10325,0.11675,0.23125,0.17925,0.3067499999999999,0.1265,0.1195,0.3642499999999999,0.382,0.0994999999999999,0.083,0.11975,0.139,0.0707499999999999,0.23075,0.08725,0.11625,0.12325,0.0579999999999999,0.11475,0.20925,0.21675,0.1104999999999999,0.1589999999999999,0.283,0.154,0.1114999999999999,0.23875,0.0795,0.0845,0.32075,0.18525,0.20675,0.16675,0.0419999999999999,0.0504999999999999,0.2095,0.1079999999999999,0.1495,0.1669999999999999,0.6335,0.06225,0.04175,0.22425,0.0822499999999999,0.0655,0.0615,0.2229999999999999,0.1327499999999999,0.04675,0.156,0.0705,0.0915,0.25725,0.0795,0.0999999999999999,0.10725,0.077,0.04175,0.0895,0.069,0.09675,0.1947499999999999,0.0444999999999999,0.139,0.10675,0.08975,0.04625,0.05475,0.0925,0.1604999999999999,0.0489999999999999,0.0369999999999999,0.0334999999999999,0.0627499999999999,0.05075,0.0145,0.0974999999999999,0.069,0.1114999999999999,0.04475,0.29625
Metro Manila (2013),0.934,0.934,0.934,0.934,0.74975,0.73175,0.715,0.4024999999999999,0.738,0.7682500000000001,0.7682500000000001,0.8600000000000001,0.654,0.55375,0.57175,0.39125,0.37575,0.41,0.4679999999999999,0.44775,0.4429999999999999,0.794,0.304,0.1255,0.9085,0.8242499999999999,0.24175,0.24625,0.242,0.1785,0.26475,0.5185,0.374,0.4679999999999999,0.284,0.3117499999999999,0.33825,0.376,0.30525,0.237,0.1937499999999999,0.33125,0.2075,0.45075,0.5335,0.15225,0.242,0.1325,0.0792499999999999,0.17575,0.4679999999999999,0.26075,0.284,0.24125,0.6705,0.2674999999999999,0.17925,0.2945,0.25575,0.17825,0.259,0.22925,0.3165,0.0434999999999999,0.1985,0.4505,0.2145,0.0712499999999999,0.237,0.20675,0.0935,0.14625,0.2915,0.33425,0.14225,0.10225,0.1905,0.16225,0.0939999999999999,0.156,0.10625,0.0782499999999999,0.35375,0.2495,0.1614999999999999,0.05675,0.35375,0.132,0.1377499999999999,0.05875,0.1584999999999999,0.173,0.09975,0.0827499999999999,0.2002499999999999,0.0782499999999999,0.10975,0.1475,0.06,0.3435,0.0705,0.09775,0.2827499999999999,0.04875,0.10225,0.0692499999999999,0.139,0.46125,0.1745,0.192,0.09125,0.0865,0.1639999999999999,0.0999999999999999,0.0469999999999999,0.0667499999999999,0.0647499999999999,0.0245,0.1352499999999999,0.04325,0.0652499999999999,0.0857499999999999,0.0722499999999999,0.0837499999999999,0.0725,0.11075,0.071,0.14575,0.04975,0.03275,0.179,0.2095,0.308,0.0235,0.2165,0.1684999999999999,0.05275,0.04175,0.0792499999999999,0.1902499999999999,0.0414999999999999,0.03675,0.1054999999999999,0.0295,0.10325,0.0479999999999999,0.131,0.0237499999999999,0.0242499999999999
Maidentrip (2014),0.8647499999999999,0.8845000000000001,0.9295,0.87575,0.7709999999999999,0.7945,0.7642500000000001,0.934,0.7982499999999999,0.7709999999999999,0.7709999999999999,0.63075,0.74725,0.7709999999999999,0.4337499999999999,0.74375,0.4775,0.631,0.4952499999999999,0.584,0.38875,0.786,0.26225,0.98625,0.3169999999999999,0.1465,0.3934999999999999,0.8082499999999999,0.5985,0.23925,0.3145,0.4485,0.2644999999999999,0.3305,0.244,0.14175,0.57,0.37175,0.7617499999999999,0.15825,0.5215,0.36575,0.57675,0.55825,0.1624999999999999,0.22375,0.3215,0.2714999999999999,0.8042499999999999,0.0255,0.2475,0.4692499999999999,0.11575,0.19,0.24125,0.595,0.33725,0.46875,0.23575,0.32575,0.1485,0.14575,0.4337499999999999,0.193,0.4389999999999999,0.38875,0.29725,0.1069999999999999,0.4912499999999999,0.084,0.666,0.11675,0.0885,0.074,0.1009999999999999,0.3245,0.386,0.26175,0.246,0.0777499999999999,0.40075,0.0855,0.22375,0.0275,0.296,0.08975,0.2985,0.0489999999999999,0.14625,0.0257499999999999,0.2634999999999999,0.173,0.1169999999999999,0.10375,0.652,0.5385,0.2239999999999999,0.0615,0.4054999999999999,0.2259999999999999,0.3934999999999999,0.0324999999999999,0.33275,0.0534999999999999,0.4389999999999999,0.1972499999999999,0.092,0.204,0.0162499999999999,0.1835,0.2524999999999999,0.03525,0.0657499999999999,0.1654999999999999,0.3642499999999999,0.23625,0.31325,0.0162499999999999,0.05425,0.0832499999999999,0.33725,0.76925,0.016,0.393,0.0324999999999999,0.085,0.0235,0.2594999999999999,0.0135,0.34075,0.89575,0.132,0.1505,0.349,0.0257499999999999,0.069,0.15625,0.0295,0.16575,0.04675,0.024,0.018,0.1175,0.02975,0.0227499999999999,0.0092499999999999,0.0245,0.0187499999999999,0.0065
St. Vincent (2014),0.96175,0.909,0.7905,0.8755,0.8755,0.964,0.683,0.96425,0.78,0.55225,0.70375,0.57325,0.60575,0.8055000000000001,0.66175,0.607,0.272,0.41125,0.50525,0.33325,0.3964999999999999,0.4285,0.6255,0.64375,0.4399999999999999,0.3725,0.9135,0.46725,0.5465,0.382,0.361,0.1195,0.38925,0.22025,0.25375,0.51925,0.243,0.276,0.2855,0.146,0.45475,0.4509999999999999,0.1925,0.28325,0.26475,0.26075,0.2284999999999999,0.40225,0.1574999999999999,0.27425,0.22025,0.2847499999999999,0.1649999999999999,0.35675,0.27025,0.26725,0.34375,0.32125,0.208,0.2955,0.57725,0.207,0.15975,0.60975,0.16675,0.14475,0.2002499999999999,0.3195,0.1054999999999999,0.1875,0.2339999999999999,0.23575,0.1785,0.152,0.269,0.36175,0.292,0.11275,0.11075,0.123,0.213,0.092,0.1262499999999999,0.0805,0.1425,0.11625,0.66575,0.28625,0.1205,0.0905,0.1579999999999999,0.0944999999999999,0.11275,0.1297499999999999,0.131,0.0615,0.14525,0.24325,0.09575,0.1215,0.3239999999999999,0.27675,0.04025,0.1515,0.1205,0.087,0.135,0.3522499999999999,0.0865,0.18025,0.0807499999999999,0.1935,0.074,0.0637499999999999,0.0509999999999999,0.0737499999999999,0.071,0.0974999999999999,0.05975,0.10525,0.0974999999999999,0.073,0.12425,0.0692499999999999,0.375,0.04925,0.0697499999999999,0.08675,0.147,0.08,0.03725,0.0379999999999999,0.0925,0.0697499999999999,0.0474999999999999,0.0964999999999999,0.1099999999999999,0.068,0.0534999999999999,0.0524999999999999,0.04925,0.0419999999999999,0.24,0.0334999999999999,0.0767499999999999,0.0735,0.03775,0.03225,0.0489999999999999
Rudderless (2014),0.9535,0.9535,0.9535,0.9535,0.8727499999999999,0.8095000000000001,0.9535,0.8507499999999999,0.86225,0.9535,0.64625,0.9535,0.82975,0.9535,0.59575,0.2925,0.4345,0.59225,0.51125,0.32975,0.55075,0.378,0.47875,0.35075,0.64,0.69925,0.3672499999999999,0.27175,0.37875,0.6765,0.37475,0.18625,0.3419999999999999,0.9235,0.424,0.4832499999999999,0.4215,0.36075,0.22075,0.1355,0.33825,0.22575,0.1937499999999999,0.4357499999999999,0.1277499999999999,0.28525,0.2857499999999999,0.30525,0.16925,0.3502499999999999,0.3399999999999999,0.15,0.1845,0.352,0.21075,0.27425,0.2165,0.252,0.401,0.45275,0.36,0.26125,0.3522499999999999,0.125,0.2304999999999999,0.1205,0.1815,0.176,0.2289999999999999,0.0959999999999999,0.388,0.22725,0.31925,0.4137499999999999,0.1119999999999999,0.2274999999999999,0.1024999999999999,0.15,0.09,0.06225,0.1367499999999999,0.11625,0.18425,0.21175,0.22475,0.128,0.17225,0.4475,0.087,0.0454999999999999,0.25325,0.2244999999999999,0.0807499999999999,0.131,0.0564999999999999,0.10675,0.16025,0.0989999999999999,0.14975,0.18525,0.10275,0.15125,0.16625,0.1485,0.0657499999999999,0.06125,0.133,0.05975,0.077,0.14575,0.0544999999999999,0.25075,0.06225,0.404,0.10275,0.0685,0.1997499999999999,0.1144999999999999,0.05825,0.0905,0.0852499999999999,0.0275,0.0579999999999999,0.08625,0.06175,0.0847499999999999,0.0579999999999999,0.0755,0.0845,0.08925,0.025,0.0484999999999999,0.0757499999999999,0.0419999999999999,0.16325,0.024,0.03875,0.08825,0.0414999999999999,0.04825,0.0459999999999999,0.0272499999999999,0.06125,0.1387499999999999,0.083,0.0725,0.0152499999999999,0.04175,0.0242499999999999
Trash (2014),0.8302499999999999,0.7645,0.8302499999999999,0.7645,0.8067500000000001,0.8545,0.7645,0.8725,0.78925,0.7015,0.70025,0.7645,0.7765,0.66275,0.49175,0.897,0.7015,0.62125,0.581,0.508,0.7015,0.897,0.698,0.357,0.7525,0.264,0.4469999999999999,0.6005,0.6835,0.4745,0.21325,0.634,0.72225,0.2475,0.6835,0.44075,0.355,0.4415,0.50025,0.3814999999999999,0.30325,0.1952499999999999,0.364,0.287,0.66,0.23275,0.50775,0.3105,0.6225,0.0825,0.2475,0.087,0.35375,0.2837499999999999,0.42125,0.4125,0.4805,0.7155,0.0785,0.17025,0.3542499999999999,0.21075,0.538,0.3732499999999999,0.12,0.646,0.0787499999999999,0.18225,0.0737499999999999,0.029,0.11325,0.6275,0.143,0.45775,0.24075,0.1977499999999999,0.06225,0.292,0.146,0.4449999999999999,0.11175,0.14925,0.12325,0.10775,0.074,0.1295,0.0519999999999999,0.086,0.16825,0.17975,0.18525,0.16325,0.0705,0.263,0.08925,0.0747499999999999,0.1235,0.1604999999999999,0.05775,0.1307499999999999,0.1634999999999999,0.0399999999999999,0.068,0.244,0.16825,0.0757499999999999,0.24925,0.0777499999999999,0.0667499999999999,0.12025,0.21275,0.0625,0.08625,0.18725,0.05575,0.0409999999999999,0.127,0.10325,0.128,0.0655,0.0394999999999999,0.1962499999999999,0.0767499999999999,0.071,0.0394999999999999,0.0655,0.03,0.23175,0.023,0.0807499999999999,0.0295,0.10225,0.0635,0.04325,0.4655,0.0155,0.1292499999999999,0.05625,0.1149999999999999,0.062,0.0632499999999999,0.03175,0.16325,0.0277499999999999,0.23825,0.03875,0.0125,0.0175,0.05625
The Theory of Everything (2014),0.904,0.965,0.95125,0.8779999999999999,0.8554999999999999,0.99325,0.903,0.7795000000000001,0.758,0.68225,0.7542500000000001,0.64125,0.881,0.64125,0.7642500000000001,0.4702499999999999,0.68225,0.514,0.54225,0.967,0.68225,0.39175,0.8145,0.2115,0.3135,0.24025,0.38125,0.3007499999999999,0.8520000000000001,0.297,0.5615,0.496,0.34325,0.3295,0.36275,0.38275,0.5055,0.3742499999999999,0.22725,0.55725,0.14675,0.22525,0.40625,0.306,0.578,0.1285,0.8520000000000001,0.69,0.3455,0.2524999999999999,0.3295,0.15075,0.17475,0.2967499999999999,0.3754999999999999,0.3165,0.2937499999999999,0.1689999999999999,0.21425,0.278,0.2289999999999999,0.248,0.1835,0.2,0.2624999999999999,0.1574999999999999,0.22875,0.183,0.1235,0.1285,0.1114999999999999,0.15775,0.1124999999999999,0.0822499999999999,0.11425,0.2234999999999999,0.15725,0.0989999999999999,0.1342499999999999,0.1392499999999999,0.088,0.172,0.10275,0.136,0.15675,0.09525,0.34375,0.1039999999999999,0.424,0.1265,0.123,0.09825,0.24775,0.136,0.20325,0.09675,0.0802499999999999,0.0905,0.0857499999999999,0.11425,0.0529999999999999,0.0414999999999999,0.0935,0.0695,0.4225,0.2,0.09775,0.1205,0.09825,0.0469999999999999,0.15425,0.09725,0.0685,0.08725,0.30525,0.2055,0.11525,0.0949999999999999,0.09675,0.0692499999999999,0.251,0.05275,0.0692499999999999,0.1175,0.0494999999999999,0.0434999999999999,0.05375,0.0494999999999999,0.17275,0.16925,0.0569999999999999,0.0474999999999999,0.0579999999999999,0.1004999999999999,0.03025,0.04225,0.03225,0.04825,0.0379999999999999,0.03475,0.03925,0.0847499999999999,0.028,0.0305,0.04525,0.0409999999999999,0.04825,0.0509999999999999,0.0464999999999999
Black or White (2014),0.8859999999999999,0.72925,0.83375,0.8859999999999999,0.8859999999999999,0.547,0.73325,0.8859999999999999,0.73475,0.83375,0.71825,0.58625,0.36475,0.57725,0.55775,0.35375,0.6665,0.72925,0.58825,0.38325,0.35775,0.5245,0.4245,0.72175,0.49275,0.91025,0.388,0.34475,0.558,0.39975,0.4115,0.26675,0.279,0.1609999999999999,0.279,0.4135,0.1704999999999999,0.372,0.3269999999999999,0.0825,0.39625,0.14075,0.08825,0.47475,0.10475,0.5415,0.55475,0.0795,0.55825,0.27675,0.1034999999999999,0.118,0.23075,0.44025,0.0812499999999999,0.212,0.32725,0.35375,0.1624999999999999,0.27575,0.0469999999999999,0.0827499999999999,0.1505,0.3259999999999999,0.11825,0.09525,0.24075,0.4335,0.1139999999999999,0.3169999999999999,0.05675,0.0835,0.21225,0.4347499999999999,0.0954999999999999,0.1835,0.6315,0.1594999999999999,0.09375,0.203,0.40075,0.1322499999999999,0.0974999999999999,0.29925,0.414,0.0285,0.2534999999999999,0.0504999999999999,0.0569999999999999,0.03475,0.0605,0.05875,0.0782499999999999,0.14525,0.3035,0.1019999999999999,0.1124999999999999,0.209,0.0857499999999999,0.04825,0.09225,0.1079999999999999,0.275,0.04175,0.1967499999999999,0.31775,0.1387499999999999,0.0857499999999999,0.46525,0.5235,0.11975,0.0667499999999999,0.0857499999999999,0.0305,0.06225,0.11725,0.11775,0.0165,0.065,0.04575,0.0842499999999999,0.0087499999999999,0.15825,0.0954999999999999,0.0444999999999999,0.17275,0.1654999999999999,0.11125,0.019,0.0727499999999999,0.0305,0.0205,0.137,0.0635,0.081,0.05875,0.0182499999999999,0.03875,0.029,0.2012499999999999,0.128,0.0232499999999999,0.0625,0.0319999999999999,0.0334999999999999,0.3305,0.072,0.0984999999999999,0.0414999999999999
Still Alice (2014),0.9845,0.9845,0.98125,0.94025,0.98125,0.768,0.91575,0.901,0.7535000000000001,0.8167500000000001,0.79925,0.8167500000000001,0.98125,0.8167500000000001,0.602,0.434,0.6705,0.43225,0.651,0.566,0.6705,0.8354999999999999,0.473,0.2724999999999999,0.303,0.8685,0.32325,0.21975,0.32725,0.39925,0.4255,0.3169999999999999,0.2199999999999999,0.23025,0.209,0.4902499999999999,0.276,0.402,0.152,0.29,0.22825,0.3572499999999999,0.1669999999999999,0.389,0.482,0.33675,0.3105,0.72675,0.27175,0.8145,0.1495,0.17025,0.196,0.2365,0.288,0.241,0.2309999999999999,0.1365,0.2299999999999999,0.3007499999999999,0.17625,0.3595,0.175,0.33975,0.26175,0.3542499999999999,0.15125,0.2425,0.1292499999999999,0.1987499999999999,0.27825,0.0847499999999999,0.24925,0.27125,0.1315,0.697,0.20725,0.143,0.15625,0.2485,0.3555,0.16375,0.153,0.31925,0.121,0.0722499999999999,0.3139999999999999,0.11625,0.2465,0.15725,0.10825,0.084,0.197,0.09225,0.1644999999999999,0.1377499999999999,0.0782499999999999,0.7305,0.16725,0.141,0.0544999999999999,0.32125,0.21975,0.04925,0.0757499999999999,0.1327499999999999,0.1079999999999999,0.136,0.14375,0.2724999999999999,0.11025,0.30425,0.0915,0.0632499999999999,0.079,0.10275,0.093,0.0137499999999999,0.126,0.0702499999999999,0.04275,0.05025,0.0419999999999999,0.1255,0.05175,0.0974999999999999,0.141,0.0865,0.05225,0.09275,0.04675,0.0222499999999999,0.03675,0.0969999999999999,0.04225,0.04675,0.0282499999999999,0.0344999999999999,0.04225,0.04675,0.14475,0.0474999999999999,0.0399999999999999,0.05875,0.04325,0.09325,0.0584999999999999,0.0384999999999999,0.03125
The Good Lie (2014),0.9265,0.78725,0.8122499999999999,0.9265,0.9265,0.9295,0.5535,0.94675,0.7855000000000001,0.75475,0.94675,0.551,0.7665,0.551,0.46725,0.68275,0.7035,0.68675,0.2264999999999999,0.24925,0.7035,0.395,0.521,0.3309999999999999,0.52325,0.282,0.4545,0.134,0.201,0.32575,0.2857499999999999,0.388,0.18125,0.26825,0.1475,0.32675,0.18725,0.3289999999999999,0.22875,0.20775,0.2794999999999999,0.24125,0.17825,0.26225,0.8640000000000001,0.186,0.18475,0.1609999999999999,0.4305,0.21875,0.20775,0.21125,0.146,0.2279999999999999,0.10375,0.27875,0.1372499999999999,0.16675,0.1044999999999999,0.33775,0.31725,0.82975,0.11625,0.1185,0.143,0.17175,0.073,0.08,0.30325,0.0969999999999999,0.15325,0.20675,0.09575,0.1967499999999999,0.215,0.1317499999999999,0.11425,0.75475,0.09875,0.08625,0.24975,0.0695,0.0767499999999999,0.1475,0.1475,0.15325,0.0539999999999999,0.073,0.1267499999999999,0.0725,0.196,0.09725,0.22525,0.11575,0.128,0.09525,0.081,0.0359999999999999,0.136,0.10125,0.093,0.0459999999999999,0.1947499999999999,0.16875,0.201,0.0579999999999999,0.09025,0.22075,0.078,0.0092499999999999,0.0627499999999999,0.026,0.0915,0.04625,0.0712499999999999,0.0745,0.0727499999999999,0.03675,0.0469999999999999,0.727,0.0394999999999999,0.07,0.0282499999999999,0.12025,0.0735,0.03825,0.0529999999999999,0.1387499999999999,0.0262499999999999,0.0349999999999999,0.15275,0.0875,0.0257499999999999,0.03275,0.08975,0.0752499999999999,0.0737499999999999,0.03625,0.04675,0.03825,0.027,0.0162499999999999,0.05725,0.0172499999999999,0.0207499999999999,0.021,0.01,0.0399999999999999,0.0165
Bill Burr: I'm Sorry You Feel That Way (2014),0.81125,0.81125,0.7695000000000001,0.87775,0.739,0.8447499999999999,0.81125,0.50425,0.87775,0.46975,0.64975,0.81125,0.656,0.4585,0.5615,0.5765,0.52725,0.571,0.5465,0.4505,0.39625,0.44025,0.4992499999999999,0.22175,0.56475,0.37275,0.7375,0.3652499999999999,0.3215,0.5345,0.47175,0.308,0.4675,0.27525,0.3645,0.2905,0.4922499999999999,0.2249999999999999,0.20575,0.3315,0.177,0.38975,0.28825,0.37625,0.354,0.5535,0.39825,0.39075,0.266,0.1322499999999999,0.1624999999999999,0.146,0.353,0.2654999999999999,0.2269999999999999,0.24725,0.4217499999999999,0.34325,0.33875,0.23325,0.1795,0.3502499999999999,0.4855,0.3,0.2105,0.1124999999999999,0.239,0.25375,0.09275,0.18675,0.202,0.2065,0.24725,0.05275,0.18325,0.2002499999999999,0.17875,0.4145,0.1367499999999999,0.15175,0.10225,0.2794999999999999,0.1455,0.1322499999999999,0.1215,0.243,0.17725,0.27825,0.26475,0.182,0.09475,0.1084999999999999,0.1815,0.143,0.1659999999999999,0.16775,0.286,0.1614999999999999,0.1262499999999999,0.1957499999999999,0.4885,0.0875,0.0549999999999999,0.1255,0.1689999999999999,0.1835,0.15575,0.182,0.17125,0.132,0.0755,0.129,0.10025,0.04075,0.08,0.9975,0.245,0.1932499999999999,0.191,0.0715,0.1905,0.0692499999999999,0.0272499999999999,0.086,0.03475,0.18,0.10775,0.2234999999999999,0.09125,0.31925,0.1362499999999999,0.1962499999999999,0.06175,0.0287499999999999,0.064,0.0752499999999999,0.0275,0.1049999999999999,0.0777499999999999,0.063,0.05025,0.03175,0.076,0.0285,0.0895,0.0359999999999999,0.064,0.1129999999999999,0.04925
