movieId,original,mentor,good,runaway,predictable,weird,betrayal,catastrophe,vengeance,culture clash,melancholic,greed,drama,chase,dialogue,life philosophy,fantasy world,adaptation,fight scenes,pornography,independent film,first contact,not funny,weapons,life & death,very funny,teen movie,light,death,family,fun movie,quirky,transformation,dysfunctional family,drinking,unlikely friendships,writers,nudity (full frontal - brief),creativity,childhood,women,classic car,pulp,sexy,absurd,surveillance,sacrifice,computer animation,prejudice,queer,hospital,multiple storylines,irish accent,stereotypes,internet,islam,underrated,alter ego,small town,doctors,new jersey,farce,california,road movie,mad scientist,memory,period piece,survival,notable nudity,british,indians,camp,too long,bollywood,film noir,hip hop,hotel,alternate history,dreams,divorce,stand-up comedy,nudity (rear),addiction,blindness,prison,interracial romance,wartime,simple,good music,island,brothers,kidnapping,immortality,atheism,adoption,wilderness,texas,80s,finnish,cancer,awesome soundtrack,god,remake,nudity (topless - brief),censorship,race,new york city,stoner movie,1930s,no plot,workplace,lawyer,tokyo,russian,made for tv,australia,foul language,directorial debut,shopping,ghosts/afterlife,ensemble cast,single father,unlikeable characters,reality tv,robert downey jr,radio,kick-butt women,homeless,fashion,los angeles,san francisco,desert,too short,hunting,goth,father daughter relationship,graphic novel,trilogy,documentary,wine,prostitution,snakes,time,oil,buddy movie,potential oscar nom,best of 2005,french,rebellion
"Tall Man, The (2012)",0.742,0.38875,0.485,0.3485,0.5265,0.652,0.8022499999999999,0.43875,0.5135,0.29525,0.3245,0.652,0.29525,0.547,0.33775,0.2794999999999999,0.26075,0.2334999999999999,0.3595,0.32875,0.1525,0.3409999999999999,0.37975,0.3409999999999999,0.2027499999999999,0.283,0.23825,0.2395,0.18225,0.8554999999999999,0.179,0.24525,0.239,0.24325,0.18025,0.16375,0.3105,0.207,0.3814999999999999,0.8554999999999999,0.12075,0.1154999999999999,0.1659999999999999,0.1267499999999999,0.1972499999999999,0.485,0.23625,0.1129999999999999,0.14125,0.146,0.24625,0.14975,0.072,0.1895,0.57575,0.0787499999999999,0.1285,0.11775,0.60225,0.16625,0.0745,0.0752499999999999,0.0544999999999999,0.1905,0.084,0.186,0.0807499999999999,0.1044999999999999,0.05325,0.16475,0.0642499999999999,0.1355,0.12225,0.0954999999999999,0.0837499999999999,0.04875,0.129,0.1327499999999999,0.08825,0.20475,0.069,0.03975,0.10025,0.1835,0.074,0.0469999999999999,0.0474999999999999,0.075,0.0635,0.0772499999999999,0.0737499999999999,0.9465,0.0549999999999999,0.11675,0.60625,0.04325,0.12075,0.0454999999999999,0.03525,0.04325,0.0625,0.06025,0.0984999999999999,0.03225,0.1382499999999999,0.0424999999999999,0.05625,0.1955,0.0344999999999999,0.1674999999999999,0.0994999999999999,0.03,0.04825,0.0984999999999999,0.05275,0.18375,0.1074999999999999,0.04825,0.141,0.0207499999999999,0.04275,0.0632499999999999,0.10375,0.0292499999999999,0.03775,0.0675,0.0685,0.09125,0.03925,0.0192499999999999,0.021,0.0549999999999999,0.0529999999999999,0.0222499999999999,0.0267499999999999,0.0707499999999999,0.0389999999999999,0.0394999999999999,0.0175,0.0267499999999999,0.03625,0.03125,0.0549999999999999,0.04975,0.0772499999999999,0.03225,0.10625,0.03725,0.0334999999999999
Atlas Shrugged: Part II (2012),0.6905,0.4785,0.6215,0.2664999999999999,0.6215,0.63525,0.403,0.624,0.26775,0.5745,0.28925,0.614,0.23275,0.32625,0.427,0.37825,0.422,0.99175,0.6,0.16525,0.2445,0.5205,0.33925,0.5125,0.1634999999999999,0.2395,0.3027499999999999,0.203,0.09225,0.1977499999999999,0.14725,0.1962499999999999,0.31425,0.124,0.1275,0.1415,0.38375,0.1395,0.28925,0.1257499999999999,0.08875,0.136,0.22425,0.14525,0.20775,0.21075,0.1124999999999999,0.1825,0.22025,0.16275,0.0805,0.138,0.125,0.1455,0.33775,0.8367500000000001,0.271,0.43,0.0827499999999999,0.18625,0.0755,0.1639999999999999,0.0494999999999999,0.08725,0.185,0.1765,0.15225,0.33925,0.03825,0.0579999999999999,0.04425,0.10675,0.1307499999999999,0.0787499999999999,0.11525,0.04825,0.09825,0.44375,0.0687499999999999,0.0464999999999999,0.0737499999999999,0.0529999999999999,0.0727499999999999,0.16225,0.062,0.0359999999999999,0.0424999999999999,0.0569999999999999,0.0419999999999999,0.1205,0.09225,0.082,0.0959999999999999,0.0949999999999999,0.03525,0.04275,0.0182499999999999,0.0795,0.3452499999999999,0.03675,0.0672499999999999,0.413,0.14175,0.0454999999999999,0.067,0.11025,0.0479999999999999,0.0737499999999999,0.064,0.0842499999999999,0.0615,0.0215,0.04475,0.0785,0.1435,0.0112499999999999,0.0559999999999999,0.04725,0.06075,0.05075,0.0702499999999999,0.04825,0.1225,0.4755,0.05075,0.03675,0.0665,0.065,0.0534999999999999,0.04075,0.0424999999999999,0.0217499999999999,0.086,0.021,0.0339999999999999,0.0305,0.1475,0.8667499999999999,0.017,0.0369999999999999,0.0787499999999999,0.04225,0.0544999999999999,0.2644999999999999,0.0404999999999999,0.0277499999999999,0.04825,0.03025,0.0702499999999999
We Are Legion: The Story of the Hacktivists (2012),0.6215,0.56175,0.61775,0.45575,0.2774999999999999,0.406,0.371,0.61775,0.51825,0.53375,0.45875,0.4485,0.4485,0.479,0.3195,0.30925,0.2714999999999999,0.37,0.35575,0.33775,0.3095,0.2774999999999999,0.3309999999999999,0.419,0.14375,0.26175,0.1735,0.3105,0.15075,0.14275,0.479,0.19,0.24675,0.1897499999999999,0.22925,0.3189999999999999,0.4085,0.33475,0.33025,0.16675,0.25125,0.1064999999999999,0.1397499999999999,0.1175,0.2105,0.50275,0.24325,0.2329999999999999,0.267,0.297,0.16075,0.15,0.15075,0.31675,0.951,0.6105,0.0777499999999999,0.35575,0.0705,0.10175,0.1372499999999999,0.17675,0.11225,0.123,0.05275,0.1089999999999999,0.1365,0.1505,0.3259999999999999,0.1315,0.1114999999999999,0.04825,0.05825,0.17375,0.09825,0.26775,0.05975,0.119,0.0785,0.03925,0.15775,0.14525,0.04925,0.079,0.0837499999999999,0.1277499999999999,0.3095,0.25075,0.0687499999999999,0.0775,0.1129999999999999,0.0697499999999999,0.05175,0.1714999999999999,0.1185,0.08,0.0737499999999999,0.0409999999999999,0.0449999999999999,0.1654999999999999,0.05925,0.1714999999999999,0.026,0.0569999999999999,0.68875,0.0319999999999999,0.06175,0.0682499999999999,0.1044999999999999,0.0805,0.0595,0.0787499999999999,0.11275,0.069,0.0702499999999999,0.0474999999999999,0.0822499999999999,0.05575,0.1185,0.03325,0.17725,0.03475,0.1129999999999999,0.0685,0.10825,0.04025,0.10875,0.017,0.264,0.03675,0.0329999999999999,0.1347499999999999,0.0845,0.091,0.0212499999999999,0.04525,0.135,0.03525,0.95975,0.0757499999999999,0.0479999999999999,0.078,0.017,0.0999999999999999,0.11975,0.09675,0.08725,0.0379999999999999,0.0519999999999999
"Fantastic Fear of Everything, A (2012)",0.7529999999999999,0.4469999999999999,0.2995,0.345,0.3349999999999999,0.5965,0.3562499999999999,0.40575,0.32775,0.2664999999999999,0.3355,0.2997499999999999,0.1925,0.1995,0.28625,0.311,0.26675,0.294,0.193,0.1795,0.29525,0.22875,0.249,0.1594999999999999,0.22325,0.65775,0.08875,0.4615,0.1134999999999999,0.1029999999999999,0.1574999999999999,0.802,0.20525,0.2185,0.1725,0.22425,0.37575,0.1134999999999999,0.494,0.23325,0.11075,0.1205,0.1885,0.0835,0.4455,0.0767499999999999,0.0725,0.15575,0.0574999999999999,0.1515,0.10925,0.174,0.10125,0.12175,0.10275,0.0489999999999999,0.1664999999999999,0.16825,0.0847499999999999,0.1684999999999999,0.15,0.45225,0.0479999999999999,0.08925,0.062,0.0875,0.0662499999999999,0.0459999999999999,0.03325,0.1337499999999999,0.03975,0.10025,0.132,0.0464999999999999,0.0935,0.20875,0.1089999999999999,0.0722499999999999,0.0959999999999999,0.0494999999999999,0.212,0.0842499999999999,0.0732499999999999,0.0944999999999999,0.1039999999999999,0.03275,0.063,0.05625,0.0777499999999999,0.065,0.1355,0.11075,0.04275,0.0559999999999999,0.0579999999999999,0.0682499999999999,0.03625,0.04075,0.082,0.03225,0.1009999999999999,0.0805,0.0127499999999999,0.0677499999999999,0.071,0.1084999999999999,0.0359999999999999,0.0964999999999999,0.0409999999999999,0.04475,0.04975,0.0225,0.03425,0.0369999999999999,0.03125,0.28525,0.067,0.147,0.03075,0.0539999999999999,0.0444999999999999,0.0384999999999999,0.03425,0.04625,0.10375,0.0334999999999999,0.03575,0.04375,0.04625,0.0419999999999999,0.0334999999999999,0.03575,0.06225,0.0187499999999999,0.0514999999999999,0.03275,0.017,0.03575,0.0165,0.0305,0.0645,0.0165,0.0484999999999999,0.0252499999999999,0.1225,0.0255,0.03225,0.0207499999999999,0.0464999999999999
"Haunting in Connecticut 2: Ghosts of Georgia, The (2013)",0.67125,0.644,0.4255,0.51925,0.553,0.21175,0.4835,0.434,0.4385,0.18575,0.21175,0.18725,0.1402499999999999,0.27175,0.251,0.22975,0.269,0.2329999999999999,0.435,0.244,0.1385,0.435,0.27625,0.435,0.2584999999999999,0.21125,0.24175,0.1882499999999999,0.30325,0.4902499999999999,0.1297499999999999,0.1315,0.1912499999999999,0.514,0.09925,0.1074999999999999,0.2885,0.14775,0.1639999999999999,0.08725,0.21325,0.197,0.17275,0.1009999999999999,0.1599999999999999,0.14825,0.083,0.11125,0.1255,0.10925,0.1159999999999999,0.0742499999999999,0.0324999999999999,0.081,0.3545,0.11675,0.0885,0.0725,0.1927499999999999,0.2614999999999999,0.0682499999999999,0.1305,0.0627499999999999,0.05625,0.0595,0.08875,0.1385,0.299,0.0399999999999999,0.0429999999999999,0.0835,0.06225,0.21625,0.03275,0.0925,0.1325,0.0925,0.10525,0.0974999999999999,0.0949999999999999,0.1069999999999999,0.03225,0.0429999999999999,0.135,0.06075,0.10875,0.04425,0.03825,0.04175,0.0627499999999999,0.0399999999999999,0.4034999999999999,0.04875,0.0529999999999999,0.15675,0.04275,0.0295,0.0215,0.03625,0.04075,0.05325,0.0449999999999999,0.27075,0.0187499999999999,0.10475,0.05825,0.0267499999999999,0.05925,0.0262499999999999,0.1252499999999999,0.04975,0.16075,0.027,0.0275,0.0895,0.0272499999999999,0.05325,0.0775,0.0195,0.09325,0.03375,0.03625,0.0414999999999999,0.0242499999999999,0.05375,0.03375,0.04125,0.0272499999999999,0.0845,0.0202499999999999,0.0287499999999999,0.013,0.0167499999999999,0.026,0.03275,0.17525,0.03975,0.021,0.0112499999999999,0.0127499999999999,0.03425,0.0212499999999999,0.0285,0.0167499999999999,0.0167499999999999,0.0162499999999999,0.0157499999999999,0.0152499999999999,0.0192499999999999
"ABCs of Death, The (2012)",0.7325,0.4589999999999999,0.3864999999999999,0.55525,0.6385,0.697,0.776,0.4665,0.776,0.3722499999999999,0.28425,0.3025,0.3722499999999999,0.5325,0.3209999999999999,0.4912499999999999,0.29725,0.31475,0.47775,0.72375,0.39875,0.31825,0.31225,0.27775,0.26225,0.3359999999999999,0.199,0.3359999999999999,0.8472500000000001,0.2239999999999999,0.289,0.38525,0.2229999999999999,0.2945,0.1555,0.2204999999999999,0.3525,0.3105,0.501,0.12075,0.16975,0.23875,0.2125,0.18125,0.2314999999999999,0.10975,0.1205,0.15575,0.12475,0.15525,0.15525,0.27625,0.12125,0.10575,0.2045,0.126,0.1985,0.1277499999999999,0.1355,0.1397499999999999,0.1099999999999999,0.122,0.13,0.12225,0.2002499999999999,0.1302499999999999,0.0499999999999999,0.29025,0.2867499999999999,0.09175,0.05525,0.1059999999999999,0.153,0.0765,0.09325,0.03875,0.0637499999999999,0.1034999999999999,0.0865,0.0454999999999999,0.137,0.09525,0.0665,0.1277499999999999,0.0852499999999999,0.0439999999999999,0.0479999999999999,0.10175,0.0999999999999999,0.064,0.1185,0.11775,0.069,0.11575,0.0514999999999999,0.1024999999999999,0.0625,0.09375,0.16075,0.0742499999999999,0.0999999999999999,0.075,0.1175,0.16925,0.18125,0.0534999999999999,0.0584999999999999,0.0792499999999999,0.03925,0.03975,0.078,0.0434999999999999,0.16075,0.09575,0.0645,0.0544999999999999,0.0424999999999999,0.147,0.03275,0.03775,0.0777499999999999,0.03725,0.186,0.04125,0.03375,0.0349999999999999,0.0807499999999999,0.063,0.0255,0.04575,0.0245,0.078,0.754,0.1915,0.0655,0.0267499999999999,0.09625,0.04625,0.027,0.0329999999999999,0.1987499999999999,0.1455,0.04775,0.0479999999999999,0.03675,0.0295,0.05875,0.04675,0.04475
"Last Exorcism Part II, The (2013)",0.8105,0.4429999999999999,0.347,0.31575,0.714,0.48975,0.35975,0.4087499999999999,0.4745,0.2937499999999999,0.2837499999999999,0.30025,0.25675,0.3864999999999999,0.2274999999999999,0.1957499999999999,0.2329999999999999,0.30125,0.5185,0.5725,0.1584999999999999,0.32975,0.3492499999999999,0.32975,0.2284999999999999,0.277,0.553,0.277,0.23075,0.3269999999999999,0.1745,0.24725,0.17175,0.26675,0.09175,0.10825,0.303,0.22475,0.1972499999999999,0.1164999999999999,0.3592499999999999,0.175,0.2012499999999999,0.20925,0.21375,0.1195,0.10475,0.119,0.1415,0.136,0.418,0.1154999999999999,0.08925,0.152,0.4067499999999999,0.0775,0.10475,0.1402499999999999,0.197,0.22475,0.2634999999999999,0.1114999999999999,0.1475,0.091,0.1265,0.1074999999999999,0.05175,0.179,0.073,0.05375,0.0494999999999999,0.05725,0.17075,0.1009999999999999,0.10475,0.15875,0.1205,0.1149999999999999,0.206,0.10525,0.09325,0.0344999999999999,0.11725,0.0857499999999999,0.131,0.0255,0.06075,0.03775,0.0519999999999999,0.0682499999999999,0.059,0.2259999999999999,0.0737499999999999,0.10025,0.1019999999999999,0.031,0.0832499999999999,0.10125,0.0737499999999999,0.0767499999999999,0.03675,0.25575,0.1957499999999999,0.09975,0.1099999999999999,0.074,0.04575,0.1255,0.09675,0.1965,0.0667499999999999,0.04575,0.073,0.0349999999999999,0.05425,0.11025,0.04025,0.078,0.1594999999999999,0.03125,0.0237499999999999,0.0549999999999999,0.1332499999999999,0.0772499999999999,0.0394999999999999,0.04225,0.08625,0.1285,0.0717499999999999,0.0287499999999999,0.0324999999999999,0.0225,0.0192499999999999,0.0205,0.1119999999999999,0.025,0.0349999999999999,0.0569999999999999,0.0469999999999999,0.018,0.067,0.0202499999999999,0.0474999999999999,0.0197499999999999,0.0474999999999999,0.017,0.021,0.03325,0.03925
Phantom (2013),0.5925,0.62275,0.38925,0.3419999999999999,0.3854999999999999,0.6175,0.63675,0.44725,0.3115,0.63675,0.28625,0.63675,0.45875,0.54025,0.2977499999999999,0.275,0.3055,0.18575,0.34975,0.123,0.40025,0.33975,0.3005,0.34475,0.27675,0.22675,0.1382499999999999,0.1169999999999999,0.0702499999999999,0.1074999999999999,0.1952499999999999,0.15775,0.24775,0.1325,0.1084999999999999,0.1525,0.11925,0.18475,0.09775,0.1654999999999999,0.0777499999999999,0.14475,0.14275,0.1009999999999999,0.14875,0.61,0.2744999999999999,0.124,0.1292499999999999,0.12025,0.15675,0.1689999999999999,0.2249999999999999,0.35575,0.126,0.9325,0.1947499999999999,0.0685,0.11725,0.2997499999999999,0.0584999999999999,0.1307499999999999,0.0925,0.0539999999999999,0.09325,0.086,0.23825,0.2714999999999999,0.04275,0.14175,0.092,0.10675,0.1049999999999999,0.0409999999999999,0.088,0.065,0.1039999999999999,0.1377499999999999,0.0645,0.0747499999999999,0.0812499999999999,0.068,0.05125,0.2274999999999999,0.08925,0.09225,0.14975,0.0677499999999999,0.05475,0.04575,0.0652499999999999,0.23125,0.086,0.05575,0.03725,0.0454999999999999,0.1609999999999999,0.0755,0.04975,0.0419999999999999,0.04175,0.03925,0.04175,0.2017499999999999,0.0424999999999999,0.0257499999999999,0.121,0.0292499999999999,0.0329999999999999,0.05975,0.04725,0.0314999999999999,0.0429999999999999,0.8839999999999999,0.05375,0.1564999999999999,0.05875,0.03575,0.0262499999999999,0.03775,0.0757499999999999,0.03375,0.03325,0.0295,0.1525,0.059,0.04475,0.03975,0.0349999999999999,0.02975,0.0662499999999999,0.0419999999999999,0.0287499999999999,0.0374999999999999,0.12275,0.0162499999999999,0.0182499999999999,0.0192499999999999,0.0215,0.0339999999999999,0.0359999999999999,0.0722499999999999,0.024,0.25475,0.05375,0.0915,0.0162499999999999,0.0135,0.0227499999999999
Radio Rebel (2010),0.5635,0.3472499999999999,0.4325,0.377,0.51925,0.427,0.3139999999999999,0.51175,0.2309999999999999,0.32075,0.33725,0.32075,0.3139999999999999,0.2614999999999999,0.22575,0.65875,0.2694999999999999,0.33975,0.288,0.31625,0.489,0.51175,0.36,0.12475,0.3169999999999999,0.3107499999999999,0.9645,0.2644999999999999,0.28425,0.1262499999999999,0.18275,0.087,0.3325,0.16725,0.31775,0.11475,0.1545,0.077,0.1435,0.1674999999999999,0.1195,0.1185,0.16675,0.31625,0.14125,0.123,0.061,0.1594999999999999,0.1594999999999999,0.1634999999999999,0.1215,0.1352499999999999,0.1029999999999999,0.22925,0.3429999999999999,0.362,0.18625,0.085,0.08625,0.0835,0.1337499999999999,0.1009999999999999,0.08,0.08,0.189,0.0632499999999999,0.06025,0.0404999999999999,0.3794999999999999,0.061,0.0969999999999999,0.535,0.0835,0.062,0.0999999999999999,0.54875,0.1475,0.085,0.12325,0.1257499999999999,0.1277499999999999,0.0414999999999999,0.1564999999999999,0.014,0.0717499999999999,0.075,0.0742499999999999,0.04675,0.1255,0.09875,0.028,0.0155,0.18575,0.0459999999999999,0.10075,0.0265,0.05175,0.0369999999999999,0.17375,0.1405,0.14,0.2877499999999999,0.54725,0.0175,0.024,0.027,0.0414999999999999,0.0685,0.0625,0.0722499999999999,0.1435,0.11075,0.0944999999999999,0.52325,0.25975,0.013,0.20675,0.04025,0.0389999999999999,0.0147499999999999,0.05025,0.08975,0.09375,0.0424999999999999,0.0087499999999999,0.2244999999999999,0.0459999999999999,0.03075,0.0267499999999999,0.04875,0.1332499999999999,0.0075,0.071,0.0125,0.04175,0.0702499999999999,0.1805,0.0242499999999999,0.03975,0.0379999999999999,0.067,0.0192499999999999,0.0135,0.05275,0.0815,0.0102499999999999,0.0172499999999999,0.03175,0.0414999999999999
"Brass Teapot, The (2012)",0.66075,0.44475,0.4157499999999999,0.437,0.28075,0.437,0.604,0.41625,0.304,0.604,0.246,0.9725,0.3035,0.3075,0.2897499999999999,0.24175,0.6685,0.30325,0.2614999999999999,0.15875,0.1235,0.20425,0.23575,0.176,0.144,0.38875,0.1245,0.2977499999999999,0.1119999999999999,0.118,0.33475,0.4255,0.25125,0.1114999999999999,0.17225,0.153,0.25325,0.089,0.12075,0.078,0.1074999999999999,0.13,0.1674999999999999,0.1604999999999999,0.1619999999999999,0.1282499999999999,0.252,0.1144999999999999,0.3007499999999999,0.1149999999999999,0.11225,0.126,0.154,0.0677499999999999,0.155,0.1714999999999999,0.21675,0.2614999999999999,0.12475,0.1044999999999999,0.0484999999999999,0.1619999999999999,0.1064999999999999,0.1694999999999999,0.0459999999999999,0.03775,0.0855,0.05375,0.0529999999999999,0.05975,0.214,0.0394999999999999,0.15725,0.03625,0.0895,0.0852499999999999,0.1094999999999999,0.0847499999999999,0.10875,0.11325,0.0949999999999999,0.0539999999999999,0.05625,0.0852499999999999,0.0835,0.10425,0.305,0.09725,0.05725,0.0225,0.1335,0.05675,0.1225,0.0732499999999999,0.0449999999999999,0.022,0.0424999999999999,0.026,0.0399999999999999,0.0369999999999999,0.0847499999999999,0.03525,0.059,0.05525,0.05025,0.0524999999999999,0.0474999999999999,0.04675,0.076,0.09175,0.0504999999999999,0.0672499999999999,0.0459999999999999,0.0667499999999999,0.0454999999999999,0.1445,0.0262499999999999,0.0389999999999999,0.11525,0.0667499999999999,0.04875,0.0127499999999999,0.0782499999999999,0.04025,0.0344999999999999,0.016,0.0832499999999999,0.0247499999999999,0.0272499999999999,0.0165,0.0235,0.0725,0.0657499999999999,0.0097499999999999,0.0625,0.0509999999999999,0.0989999999999999,0.04125,0.013,0.0359999999999999,0.04225,0.0217499999999999,0.02975,0.05625,0.0165,0.03375,0.0364999999999999,0.0257499999999999,0.0267499999999999
Don (2006),0.82325,0.41925,0.6185,0.482,0.4317499999999999,0.70025,0.5865,0.489,0.4679999999999999,0.8049999999999999,0.60075,0.4217499999999999,0.4195,0.4635,0.3764999999999999,0.1935,0.1995,0.34275,0.4529999999999999,0.3077499999999999,0.2604999999999999,0.244,0.35875,0.4529999999999999,0.33875,0.2279999999999999,0.14875,0.2309999999999999,0.18175,0.15425,0.365,0.21075,0.21025,0.37575,0.2604999999999999,0.131,0.1475,0.5135,0.39425,0.1967499999999999,0.142,0.09525,0.2355,0.3077499999999999,0.1392499999999999,0.21175,0.27775,0.14675,0.1425,0.17025,0.2857499999999999,0.246,0.15375,0.31775,0.06175,0.181,0.24775,0.18675,0.078,0.2085,0.08975,0.0925,0.04875,0.083,0.1084999999999999,0.407,0.3235,0.0632499999999999,0.0107499999999999,0.05525,0.30825,0.076,0.1124999999999999,0.966,0.25075,0.04375,0.15075,0.1114999999999999,0.1287499999999999,0.11975,0.196,0.1357499999999999,0.20475,0.04125,0.076,0.072,0.12475,0.0722499999999999,0.509,0.0549999999999999,0.125,0.0252499999999999,0.26425,0.1215,0.0232499999999999,0.04575,0.067,0.0227499999999999,0.0539999999999999,0.15775,0.05325,0.2239999999999999,0.7095,0.0747499999999999,0.0534999999999999,0.1029999999999999,0.082,0.05375,0.0757499999999999,0.091,0.09975,0.0187499999999999,0.09025,0.1355,0.32825,0.0192499999999999,0.05575,0.0727499999999999,0.029,0.06025,0.0414999999999999,0.0394999999999999,0.0642499999999999,0.021,0.0845,0.0215,0.0295,0.04325,0.05875,0.0292499999999999,0.05675,0.0117499999999999,0.05375,0.0509999999999999,0.0167499999999999,0.0359999999999999,0.0414999999999999,0.03275,0.04575,0.1245,0.0292499999999999,0.0137499999999999,0.03775,0.02975,0.0237499999999999,0.21675,0.1154999999999999,0.03425,0.0409999999999999
Koi... Mil Gaya (2003),0.63275,0.5305,0.8049999999999999,0.6325,0.6255,0.664,0.303,0.643,0.4555,0.42025,0.4912499999999999,0.33825,0.42025,0.22775,0.4679999999999999,0.16075,0.3475,0.2704999999999999,0.34575,0.4345,0.401,0.77725,0.3485,0.50875,0.3085,0.23675,0.248,0.27125,0.242,0.17775,0.4327499999999999,0.23175,0.24775,0.1887499999999999,0.3075,0.2465,0.1405,0.0777499999999999,0.35375,0.264,0.0344999999999999,0.1887499999999999,0.1634999999999999,0.22725,0.153,0.09175,0.365,0.1292499999999999,0.1149999999999999,0.14575,0.12225,0.1805,0.11625,0.1545,0.09375,0.21725,0.1375,0.23975,0.2694999999999999,0.04725,0.14675,0.0875,0.1907499999999999,0.25175,0.72975,0.0595,0.14075,0.1124999999999999,0.20425,0.0805,0.8075000000000001,0.20675,0.0702499999999999,0.9485,0.1765,0.0662499999999999,0.0949999999999999,0.1014999999999999,0.4287499999999999,0.0539999999999999,0.0474999999999999,0.0127499999999999,0.05175,0.0959999999999999,0.0845,0.071,0.0655,0.0772499999999999,0.3794999999999999,0.086,0.0792499999999999,0.0625,0.065,0.07,0.04975,0.03475,0.03925,0.09775,0.0519999999999999,0.10125,0.1029999999999999,0.264,0.09575,0.10325,0.1154999999999999,0.10775,0.0742499999999999,0.09125,0.0915,0.04875,0.1104999999999999,0.0207499999999999,0.3625,0.03325,0.06,0.0329999999999999,0.03925,0.0702499999999999,0.021,0.0944999999999999,0.04525,0.09825,0.0324999999999999,0.0339999999999999,0.0489999999999999,0.16125,0.32525,0.0339999999999999,0.0132499999999999,0.03075,0.031,0.0227499999999999,0.0225,0.0122499999999999,0.0785,0.06125,0.031,0.0217499999999999,0.0657499999999999,0.0115,0.029,0.136,0.0605,0.014,0.0255,0.0855,0.282,0.0712499999999999,0.03125
Syrup (2013),0.56125,0.44325,0.8180000000000001,0.25625,0.4575,0.46425,0.292,0.4315,0.251,0.2554999999999999,0.3235,0.41925,0.619,0.2425,0.3027499999999999,0.24,0.36675,0.47775,0.1967499999999999,0.26525,0.5495,0.2915,0.3159999999999999,0.1967499999999999,0.1912499999999999,0.36,0.8180000000000001,0.148,0.0705,0.04675,0.21725,0.2847499999999999,0.1942499999999999,0.3295,0.18525,0.0692499999999999,0.33375,0.132,0.358,0.0949999999999999,0.11075,0.089,0.141,0.26525,0.35875,0.0579999999999999,0.05475,0.1435,0.1375,0.1382499999999999,0.06,0.11375,0.198,0.4649999999999999,0.5815,0.076,0.09375,0.0817499999999999,0.0745,0.08,0.09925,0.05725,0.0292499999999999,0.03875,0.08625,0.0519999999999999,0.0544999999999999,0.04425,0.28825,0.0574999999999999,0.061,0.073,0.0625,0.1282499999999999,0.0852499999999999,0.0989999999999999,0.0409999999999999,0.15475,0.088,0.0584999999999999,0.0822499999999999,0.04675,0.0652499999999999,0.0262499999999999,0.0364999999999999,0.072,0.0474999999999999,0.03525,0.0785,0.0257499999999999,0.05175,0.0152499999999999,0.1069999999999999,0.0815,0.05975,0.0282499999999999,0.0195,0.03175,0.3285,0.0777499999999999,0.088,0.0285,0.0127499999999999,0.031,0.1272499999999999,0.0187499999999999,0.15125,0.03875,0.0509999999999999,0.0404999999999999,0.291,0.04875,0.04325,0.0419999999999999,0.059,0.0205,0.03125,0.0329999999999999,0.18125,0.04125,0.04025,0.0369999999999999,0.2015,0.0827499999999999,0.0275,0.0235,0.0399999999999999,0.0349999999999999,0.16925,0.0195,0.0212499999999999,0.007,0.0215,0.0147499999999999,0.0265,0.04425,0.0165,0.0314999999999999,0.0564999999999999,0.0344999999999999,0.05125,0.0262499999999999,0.0262499999999999,0.0212499999999999,0.04925,0.0222499999999999,0.0137499999999999,0.03125,0.0162499999999999
