movieId,good,teen movie,very funny,original,predictable,family,catastrophe,melancholic,mentor,women,chase,fun movie,divorce,light,computer animation,stereotypes,dialogue,runaway,culture clash,vengeance,first contact,life philosophy,fantasy world,drama,weird,greed,sexy,adaptation,unlikely friendships,betrayal,transformation,fight scenes,shopping,dysfunctional family,farce,not funny,quirky,writers,pornography,creativity,new york city,drinking,single father,surveillance,internet,hotel,fashion,interracial romance,childhood,life & death,hospital,new jersey,absurd,sacrifice,nudity (full frontal - brief),queer,independent film,weapons,death,doctors,simple,prejudice,multiple storylines,underrated,nudity (rear),california,irish accent,alter ego,pulp,notable nudity,classic car,adoption,san francisco,period piece,remake,british,foul language,too long,small town,wine,islam,workplace,alternate history,island,unlikeable characters,memory,bollywood,lawyer,mad scientist,road movie,dreams,hip hop,camp,no plot,indians,blindness,ghosts/afterlife,survival,awesome soundtrack,father daughter relationship,80s,good music,stand-up comedy,ensemble cast,film noir,wartime,immortality,los angeles,too short,cancer,brothers,race,kick-butt women,atheism,radio,time,prison,stoner movie,addiction,reality tv,buddy movie,1930s,robert downey jr,god,tokyo,nudity (topless - brief),kidnapping,russian,homeless,french,wilderness,censorship,directorial debut,prostitution,australia,made for tv,texas,trilogy,oil,potential oscar nom,goth,finnish,best of 2005,snakes,hunting,desert,rebellion,graphic novel,documentary
"Rebound, The (2009)",0.69275,0.46125,0.61275,0.6005,0.58975,0.4862499999999999,0.4912499999999999,0.93575,0.55475,0.5395,0.74275,0.26925,0.92275,0.26175,0.4862499999999999,0.3017499999999999,0.437,0.40175,0.276,0.29825,0.2604999999999999,0.539,0.1977499999999999,0.2365,0.52,0.3712499999999999,0.3185,0.23875,0.2624999999999999,0.4044999999999999,0.33725,0.2764999999999999,0.48775,0.25925,0.083,0.2957499999999999,0.2175,0.4065,0.1997499999999999,0.1917499999999999,0.8574999999999999,0.418,0.0979999999999999,0.278,0.209,0.33475,0.22375,0.125,0.4862499999999999,0.2415,0.28125,0.2065,0.15275,0.1377499999999999,0.12425,0.1295,0.21775,0.192,0.17125,0.149,0.2274999999999999,0.0772499999999999,0.0959999999999999,0.2895,0.1255,0.17225,0.14,0.1475,0.15625,0.04125,0.26475,0.2475,0.17275,0.085,0.0319999999999999,0.09225,0.18325,0.1059999999999999,0.1325,0.21375,0.05525,0.431,0.09075,0.05275,0.23675,0.23125,0.079,0.0584999999999999,0.066,0.1885,0.16875,0.0584999999999999,0.0735,0.05075,0.0747499999999999,0.0755,0.0747499999999999,0.133,0.0964999999999999,0.0349999999999999,0.05175,0.0464999999999999,0.0642499999999999,0.03725,0.091,0.05475,0.0785,0.0662499999999999,0.04225,0.0895,0.1014999999999999,0.04375,0.0665,0.0524999999999999,0.0429999999999999,0.20325,0.0685,0.07,0.06175,0.0277499999999999,0.21075,0.0324999999999999,0.0564999999999999,0.03825,0.0655,0.04125,0.06075,0.0484999999999999,0.40125,0.0364999999999999,0.0544999999999999,0.0494999999999999,0.0775,0.0459999999999999,0.04625,0.0414999999999999,0.0349999999999999,0.03325,0.09325,0.04325,0.0287499999999999,0.022,0.124,0.014,0.03875,0.0257499999999999,0.0255,0.0464999999999999,0.0102499999999999
"Switch, The (2010)",0.7245,0.602,0.8382499999999999,0.58775,0.69325,0.551,0.4815,0.8952500000000001,0.4832499999999999,0.3715,0.3219999999999999,0.32625,0.76075,0.31125,0.482,0.32175,0.3742499999999999,0.3445,0.2254999999999999,0.291,0.2395,0.3365,0.25925,0.2425,0.21425,0.1927499999999999,0.16275,0.2075,0.4054999999999999,0.3512499999999999,0.2375,0.2684999999999999,0.2345,0.71025,0.12325,0.30125,0.3045,0.27075,0.212,0.16425,0.88225,0.3804999999999999,0.916,0.147,0.1885,0.23675,0.17475,0.1275,0.14475,0.17475,0.24825,0.3229999999999999,0.1945,0.0999999999999999,0.1297499999999999,0.20375,0.09375,0.1265,0.10425,0.1277499999999999,0.2185,0.1029999999999999,0.09025,0.1604999999999999,0.2199999999999999,0.11175,0.126,0.1295,0.1255,0.1325,0.1302499999999999,0.14575,0.0807499999999999,0.05625,0.1014999999999999,0.0574999999999999,0.0969999999999999,0.1275,0.10925,0.17025,0.05675,0.1262499999999999,0.08775,0.0855,0.191,0.1505,0.074,0.0652499999999999,0.0652499999999999,0.1285,0.083,0.0595,0.0905,0.1305,0.0702499999999999,0.071,0.0424999999999999,0.05825,0.05775,0.04875,0.0519999999999999,0.0539999999999999,0.0742499999999999,0.03975,0.0855,0.04325,0.0642499999999999,0.04375,0.0757499999999999,0.0595,0.078,0.0717499999999999,0.071,0.0554999999999999,0.0564999999999999,0.0785,0.061,0.05875,0.082,0.0459999999999999,0.14425,0.03875,0.0625,0.03925,0.04575,0.0645,0.0569999999999999,0.04425,0.0775,0.0192499999999999,0.0429999999999999,0.0349999999999999,0.04225,0.09075,0.03,0.04325,0.0409999999999999,0.03425,0.0292499999999999,0.03975,0.0185,0.0137499999999999,0.031,0.0175,0.0172499999999999,0.0277499999999999,0.0305,0.0242499999999999,0.0125
Eat Pray Love (2010),0.64175,0.7415,0.2135,0.633,0.581,0.25375,0.499,0.9215,0.486,0.682,0.3345,0.1624999999999999,0.804,0.21575,0.17025,0.31375,0.2835,0.3077499999999999,0.3395,0.2875,0.408,0.8182499999999999,0.373,0.29525,0.31275,0.27925,0.15325,0.974,0.2865,0.1977499999999999,0.4147499999999999,0.23975,0.4852499999999999,0.11075,0.068,0.3395,0.21325,0.32775,0.1945,0.2269999999999999,0.1365,0.4479999999999999,0.0677499999999999,0.0857499999999999,0.15575,0.207,0.1545,0.17625,0.1257499999999999,0.724,0.2249999999999999,0.15775,0.1915,0.2837499999999999,0.1049999999999999,0.127,0.724,0.125,0.21075,0.17675,0.23475,0.2837499999999999,0.176,0.1302499999999999,0.0605,0.0832499999999999,0.0782499999999999,0.1599999999999999,0.148,0.04825,0.126,0.09625,0.1164999999999999,0.076,0.0569999999999999,0.09675,0.1684999999999999,0.3065,0.09625,0.30525,0.0792499999999999,0.0725,0.10675,0.19,0.11975,0.118,0.142,0.04925,0.062,0.1815,0.10325,0.0797499999999999,0.1124999999999999,0.0364999999999999,0.2804999999999999,0.14825,0.08925,0.11875,0.0625,0.04025,0.0504999999999999,0.0637499999999999,0.08625,0.03575,0.08775,0.0642499999999999,0.18,0.0464999999999999,0.0959999999999999,0.25425,0.0574999999999999,0.09675,0.0715,0.15775,0.0825,0.05775,0.0632499999999999,0.0857499999999999,0.11125,0.0559999999999999,0.04275,0.04225,0.0384999999999999,0.14775,0.0647499999999999,0.04625,0.0459999999999999,0.03325,0.1545,0.03,0.0504999999999999,0.03075,0.0429999999999999,0.0885,0.0805,0.04025,0.10575,0.031,0.0329999999999999,0.0479999999999999,0.0339999999999999,0.0519999999999999,0.0247499999999999,0.0242499999999999,0.0207499999999999,0.0635,0.0262499999999999,0.021,0.0265
My Girlfriend's Boyfriend (2010),0.89425,0.6475,0.35075,0.7565,0.69075,0.72175,0.4695,0.2435,0.6245,0.1089999999999999,0.73875,0.418,0.4679999999999999,0.1952499999999999,0.63125,0.37825,0.3259999999999999,0.7565,0.7565,0.7565,0.3442499999999999,0.23075,0.595,0.7565,0.2435,0.7565,0.1805,0.1372499999999999,0.16725,0.4125,0.3445,0.548,0.16775,0.11975,0.1619999999999999,0.273,0.1277499999999999,0.62425,0.1629999999999999,0.48175,0.18375,0.0727499999999999,0.0564999999999999,0.54175,0.275,0.10475,0.0419999999999999,0.25725,0.184,0.0944999999999999,0.18,0.146,0.149,0.14125,0.37475,0.1084999999999999,0.09225,0.17025,0.1515,0.1119999999999999,0.14125,0.0847499999999999,0.1089999999999999,0.03575,0.05975,0.1357499999999999,0.27325,0.17925,0.137,0.27825,0.1709999999999999,0.31925,0.24,0.10125,0.0205,0.1225,0.072,0.1377499999999999,0.20375,0.22225,0.41325,0.085,0.0742499999999999,0.0959999999999999,0.08625,0.37175,0.32525,0.1925,0.15575,0.067,0.14675,0.09925,0.04875,0.0775,0.0695,0.2855,0.291,0.0584999999999999,0.08825,0.04425,0.04075,0.05375,0.2022499999999999,0.03325,0.08,0.03575,0.12075,0.0524999999999999,0.26425,0.2189999999999999,0.04875,0.1272499999999999,0.04625,0.0712499999999999,0.0155,0.1535,0.0735,0.03425,0.0837499999999999,0.03675,0.0235,0.0667499999999999,0.0232499999999999,0.0257499999999999,0.0267499999999999,0.013,0.2015,0.26625,0.0424999999999999,0.0235,0.023,0.0399999999999999,0.027,0.03875,0.1124999999999999,0.079,0.0499999999999999,0.069,0.0484999999999999,0.0272499999999999,0.018,0.02,0.05775,0.0145,0.05125,0.0047499999999999,0.0142499999999999,0.0255,0.031
You Again (2010),0.5455,0.9095,0.8547499999999999,0.50375,0.57375,0.237,0.45775,0.34775,0.29425,0.8160000000000001,0.23125,0.1825,0.58,0.2925,0.1942499999999999,0.41025,0.27375,0.51225,0.27125,0.412,0.34975,0.2947499999999999,0.40175,0.239,0.2309999999999999,0.17775,0.17975,0.1917499999999999,0.2375,0.2264999999999999,0.24625,0.2694999999999999,0.2075,0.27025,0.27325,0.21325,0.1129999999999999,0.14675,0.1307499999999999,0.1704999999999999,0.08825,0.3097499999999999,0.2385,0.075,0.2249999999999999,0.2485,0.2199999999999999,0.215,0.1302499999999999,0.11725,0.2027499999999999,0.18175,0.15225,0.1059999999999999,0.083,0.1109999999999999,0.09775,0.11575,0.10775,0.142,0.1029999999999999,0.1977499999999999,0.139,0.1775,0.2194999999999999,0.2022499999999999,0.0767499999999999,0.0805,0.1664999999999999,0.065,0.0787499999999999,0.23075,0.0984999999999999,0.0549999999999999,0.0267499999999999,0.071,0.03075,0.15325,0.17275,0.05125,0.083,0.32825,0.10575,0.0949999999999999,0.0832499999999999,0.0939999999999999,0.05475,0.09,0.059,0.0737499999999999,0.0632499999999999,0.0429999999999999,0.0564999999999999,0.0822499999999999,0.0827499999999999,0.06075,0.0702499999999999,0.0584999999999999,0.0767499999999999,0.10875,0.078,0.0519999999999999,0.0999999999999999,0.0354999999999999,0.0935,0.05875,0.0755,0.073,0.0544999999999999,0.0765,0.069,0.0429999999999999,0.0835,0.0404999999999999,0.0439999999999999,0.0195,0.05525,0.118,0.0479999999999999,0.03325,0.0292499999999999,0.0339999999999999,0.0282499999999999,0.0359999999999999,0.0692499999999999,0.016,0.04725,0.067,0.0255,0.0262499999999999,0.0369999999999999,0.0349999999999999,0.031,0.0419999999999999,0.05475,0.05075,0.025,0.0324999999999999,0.0207499999999999,0.0165,0.0642499999999999,0.0429999999999999,0.03125,0.0247499999999999,0.0187499999999999,0.0232499999999999,0.03575,0.0217499999999999,0.0125
Life as We Know It (2010),0.88375,0.94475,0.8552500000000001,0.56825,0.69175,0.79975,0.63575,0.913,0.39875,0.4167499999999999,0.38425,0.4127499999999999,0.50275,0.4629999999999999,0.778,0.3572499999999999,0.26675,0.36575,0.33475,0.25875,0.33575,0.3672499999999999,0.29825,0.6995,0.33475,0.2684999999999999,0.23325,0.187,0.33575,0.267,0.353,0.1947499999999999,0.4067499999999999,0.9575,0.15475,0.2724999999999999,0.18225,0.2234999999999999,0.1599999999999999,0.3185,0.124,0.271,0.249,0.2002499999999999,0.149,0.17575,0.1159999999999999,0.15425,0.09675,0.1962499999999999,0.25175,0.23175,0.1397499999999999,0.34175,0.135,0.1604999999999999,0.1912499999999999,0.0939999999999999,0.21225,0.2175,0.2165,0.172,0.1044999999999999,0.21425,0.1725,0.1185,0.26625,0.0805,0.1215,0.14675,0.1292499999999999,0.22625,0.15925,0.0845,0.0579999999999999,0.08925,0.0707499999999999,0.0835,0.141,0.33825,0.0707499999999999,0.0697499999999999,0.082,0.0765,0.215,0.1992499999999999,0.0682499999999999,0.06025,0.0489999999999999,0.1307499999999999,0.0662499999999999,0.0504999999999999,0.05075,0.09125,0.0489999999999999,0.087,0.186,0.0782499999999999,0.04925,0.10075,0.03325,0.08975,0.066,0.03375,0.0785,0.0657499999999999,0.078,0.0672499999999999,0.0652499999999999,0.23575,0.0529999999999999,0.0949999999999999,0.0767499999999999,0.062,0.0324999999999999,0.0554999999999999,0.0737499999999999,0.0559999999999999,0.05575,0.0632499999999999,0.05825,0.03775,0.0364999999999999,0.04525,0.0494999999999999,0.031,0.0707499999999999,0.0559999999999999,0.0627499999999999,0.025,0.03575,0.0205,0.0349999999999999,0.0389999999999999,0.0295,0.0439999999999999,0.05025,0.02975,0.0835,0.0439999999999999,0.0334999999999999,0.0227499999999999,0.0319999999999999,0.0182499999999999,0.0334999999999999,0.02,0.03225,0.012,0.0237499999999999
Heartbreaker (L'Arnacoeur) (2010),0.63575,0.58025,0.62925,0.631,0.4067499999999999,0.25525,0.4692499999999999,0.8214999999999999,0.4639999999999999,0.655,0.57025,0.4845,0.65175,0.48,0.207,0.32525,0.2524999999999999,0.536,0.3452499999999999,0.3452499999999999,0.32075,0.3582499999999999,0.287,0.3452499999999999,0.41825,0.41825,0.1902499999999999,0.18625,0.16275,0.71925,0.3037499999999999,0.20625,0.1649999999999999,0.1009999999999999,0.57225,0.309,0.2375,0.24825,0.1405,0.3399999999999999,0.0845,0.1245,0.0825,0.71925,0.26825,0.2915,0.1124999999999999,0.2299999999999999,0.10075,0.3179999999999999,0.119,0.0705,0.27225,0.15075,0.1887499999999999,0.11375,0.3179999999999999,0.1377499999999999,0.1555,0.2055,0.15825,0.072,0.14275,0.0755,0.2794999999999999,0.0682499999999999,0.20375,0.1059999999999999,0.13,0.133,0.1679999999999999,0.0915,0.0999999999999999,0.32275,0.10475,0.34275,0.04275,0.081,0.0822499999999999,0.386,0.0747499999999999,0.09975,0.15175,0.21375,0.03525,0.2002499999999999,0.0939999999999999,0.0569999999999999,0.0999999999999999,0.09,0.1104999999999999,0.05175,0.04675,0.1024999999999999,0.0655,0.1765,0.0329999999999999,0.1377499999999999,0.05075,0.03475,0.03225,0.06025,0.0852499999999999,0.0429999999999999,0.0865,0.09725,0.06125,0.0245,0.0735,0.03375,0.09175,0.075,0.0745,0.0752499999999999,0.0329999999999999,0.14,0.0655,0.05075,0.03975,0.03325,0.0207499999999999,0.10025,0.022,0.05125,0.11125,0.0687499999999999,0.028,0.0419999999999999,0.02975,0.96475,0.17225,0.0489999999999999,0.0637499999999999,0.04175,0.1019999999999999,0.0559999999999999,0.03,0.04625,0.0795,0.0242499999999999,0.03025,0.0717499999999999,0.0344999999999999,0.026,0.12425,0.0165,0.029,0.0449999999999999,0.023
Morning Glory (2010),0.8025,0.8474999999999999,0.8222499999999999,0.64375,0.681,0.573,0.68225,0.56775,0.706,0.38,0.3695,0.8025,0.293,0.4715,0.22425,0.373,0.52475,0.388,0.28525,0.33325,0.34775,0.3834999999999999,0.3682499999999999,0.33325,0.31425,0.33325,0.23275,0.2815,0.241,0.27,0.34225,0.27075,0.216,0.27175,0.25275,0.28225,0.3117499999999999,0.37625,0.2125,0.3445,0.4905,0.3954999999999999,0.34675,0.2269999999999999,0.483,0.2189999999999999,0.48575,0.1649999999999999,0.16375,0.18525,0.192,0.77925,0.1654999999999999,0.23125,0.132,0.1327499999999999,0.1287499999999999,0.1694999999999999,0.17925,0.2997499999999999,0.1252499999999999,0.22725,0.14275,0.212,0.1342499999999999,0.1014999999999999,0.17625,0.1785,0.1362499999999999,0.1315,0.12375,0.0765,0.1134999999999999,0.11475,0.0662499999999999,0.1367499999999999,0.3309999999999999,0.14875,0.141,0.11825,0.1367499999999999,0.5745,0.147,0.11525,0.2219999999999999,0.10625,0.0707499999999999,0.11175,0.1029999999999999,0.0762499999999999,0.128,0.0489999999999999,0.084,0.084,0.0632499999999999,0.04925,0.071,0.093,0.0755,0.632,0.0595,0.0797499999999999,0.063,0.17575,0.078,0.064,0.0665,0.0792499999999999,0.1674999999999999,0.0842499999999999,0.079,0.072,0.0632499999999999,0.0524999999999999,0.26225,0.16175,0.06,0.0727499999999999,0.1295,0.28125,0.06075,0.0657499999999999,0.25175,0.03325,0.0717499999999999,0.0354999999999999,0.0324999999999999,0.0394999999999999,0.05075,0.0252499999999999,0.04325,0.0469999999999999,0.0865,0.03575,0.064,0.0695,0.0379999999999999,0.03575,0.04175,0.0524999999999999,0.03925,0.0237499999999999,0.03275,0.0265,0.0165,0.0245,0.0364999999999999,0.013,0.0175
How Do You Know (2010),0.64725,0.612,0.55225,0.7669999999999999,0.649,0.2875,0.4882499999999999,0.9045,0.53025,0.214,0.3442499999999999,0.30325,0.34675,0.51075,0.2027499999999999,0.28725,0.564,0.3269999999999999,0.32825,0.3502499999999999,0.255,0.3512499999999999,0.302,0.32825,0.3269999999999999,0.37825,0.3375,0.2035,0.30925,0.2249999999999999,0.17475,0.27725,0.1372499999999999,0.3139999999999999,0.207,0.2754999999999999,0.6925,0.59925,0.17525,0.21325,0.1745,0.18575,0.10775,0.39425,0.1945,0.1425,0.1397499999999999,0.0949999999999999,0.119,0.26925,0.18575,0.32025,0.25,0.0845,0.15175,0.1865,0.4822499999999999,0.1987499999999999,0.15725,0.09675,0.186,0.1495,0.25925,0.2644999999999999,0.1064999999999999,0.0802499999999999,0.1029999999999999,0.1079999999999999,0.16225,0.0539999999999999,0.16775,0.07,0.06125,0.07,0.0817499999999999,0.0944999999999999,0.1952499999999999,0.21825,0.1322499999999999,0.0994999999999999,0.068,0.16425,0.1302499999999999,0.0705,0.45625,0.1009999999999999,0.0762499999999999,0.05875,0.08675,0.1195,0.0847499999999999,0.0645,0.09925,0.1205,0.0885,0.08,0.1014999999999999,0.07,0.0772499999999999,0.063,0.0722499999999999,0.063,0.09675,0.3522499999999999,0.09375,0.05625,0.0635,0.0755,0.0469999999999999,0.0682499999999999,0.077,0.0384999999999999,0.0697499999999999,0.10775,0.0935,0.0767499999999999,0.11275,0.069,0.081,0.09925,0.0807499999999999,0.028,0.11825,0.04825,0.0642499999999999,0.03825,0.0329999999999999,0.03225,0.0419999999999999,0.0265,0.04825,0.0334999999999999,0.08775,0.0474999999999999,0.02,0.06125,0.04775,0.04525,0.0494999999999999,0.0349999999999999,0.0484999999999999,0.04375,0.0282499999999999,0.0242499999999999,0.0207499999999999,0.0162499999999999,0.0242499999999999,0.0217499999999999,0.0182499999999999
Little Fockers (2010),0.4305,0.21425,0.92625,0.63975,0.6645,0.66675,0.5335,0.43225,0.4509999999999999,0.20525,0.28325,0.28325,0.5535,0.40575,0.18575,0.26625,0.2955,0.274,0.2794999999999999,0.271,0.31,0.3632499999999999,0.31375,0.1972499999999999,0.20725,0.29125,0.3715,0.2744999999999999,0.1305,0.44775,0.212,0.3379999999999999,0.146,0.6255,0.40575,0.20525,0.18225,0.41925,0.2022499999999999,0.25125,0.085,0.2654999999999999,0.29225,0.44775,0.123,0.205,0.18375,0.1039999999999999,0.2259999999999999,0.1805,0.3472499999999999,0.10175,0.23375,0.0949999999999999,0.2204999999999999,0.121,0.1335,0.17925,0.14625,0.11375,0.1099999999999999,0.09275,0.12175,0.0795,0.2035,0.0852499999999999,0.09175,0.1265,0.14275,0.21775,0.1659999999999999,0.23875,0.0712499999999999,0.0712499999999999,0.1395,0.0885,0.195,0.1255,0.06125,0.0832499999999999,0.064,0.1365,0.0989999999999999,0.1049999999999999,0.3015,0.083,0.11825,0.0935,0.0905,0.093,0.0705,0.077,0.0954999999999999,0.16525,0.0732499999999999,0.0745,0.072,0.0802499999999999,0.0615,0.0534999999999999,0.05275,0.04075,0.10025,0.2085,0.10525,0.0635,0.079,0.05575,0.05475,0.0825,0.066,0.0657499999999999,0.0727499999999999,0.0632499999999999,0.0514999999999999,0.084,0.0645,0.075,0.10375,0.05625,0.0647499999999999,0.04875,0.0727499999999999,0.14625,0.0667499999999999,0.0334999999999999,0.0344999999999999,0.04375,0.0534999999999999,0.0242499999999999,0.0464999999999999,0.04175,0.0369999999999999,0.0399999999999999,0.03025,0.0474999999999999,0.0275,0.23575,0.0414999999999999,0.04425,0.022,0.0265,0.0369999999999999,0.025,0.03425,0.0287499999999999,0.0282499999999999,0.04825,0.0152499999999999
"Dilemma, The (2011)",0.52975,0.197,0.93375,0.6465,0.66525,0.3335,0.52975,0.649,0.42025,0.256,0.35575,0.153,0.9165,0.3725,0.1927499999999999,0.1937499999999999,0.375,0.283,0.283,0.32175,0.32175,0.3139999999999999,0.3542499999999999,0.618,0.1947499999999999,0.283,0.1312499999999999,0.21575,0.7617499999999999,0.58725,0.2284999999999999,0.33575,0.17825,0.4609999999999999,0.502,0.27825,0.15775,0.2714999999999999,0.22425,0.1907499999999999,0.08975,0.513,0.10125,0.23575,0.175,0.178,0.05675,0.1039999999999999,0.1525,0.126,0.1937499999999999,0.1297499999999999,0.15225,0.0777499999999999,0.10675,0.1267499999999999,0.18525,0.22275,0.128,0.11925,0.16425,0.0837499999999999,0.11825,0.1337499999999999,0.1505,0.09475,0.082,0.14825,0.15275,0.1272499999999999,0.3159999999999999,0.0925,0.04475,0.0702499999999999,0.2185,0.0939999999999999,0.11025,0.2165,0.0697499999999999,0.071,0.0837499999999999,0.15225,0.12425,0.0915,0.33675,0.11775,0.1069999999999999,0.119,0.0685,0.154,0.0692499999999999,0.08925,0.0702499999999999,0.1375,0.0647499999999999,0.0725,0.0334999999999999,0.07,0.0449999999999999,0.05725,0.0324999999999999,0.04375,0.218,0.1154999999999999,0.0974999999999999,0.0569999999999999,0.0747499999999999,0.0687499999999999,0.0627499999999999,0.0489999999999999,0.0944999999999999,0.04575,0.0662499999999999,0.09025,0.0745,0.04425,0.0695,0.21425,0.0895,0.0439999999999999,0.425,0.0384999999999999,0.0635,0.0645,0.04675,0.0374999999999999,0.1735,0.05025,0.05275,0.0157499999999999,0.03975,0.0344999999999999,0.0424999999999999,0.0242499999999999,0.0344999999999999,0.0419999999999999,0.0235,0.0429999999999999,0.027,0.0319999999999999,0.022,0.12275,0.03425,0.02,0.0197499999999999,0.027,0.0242499999999999,0.0474999999999999,0.0135
No Strings Attached (2011),0.8327500000000001,0.951,0.69575,0.57925,0.75275,0.74625,0.635,0.97125,0.4619999999999999,0.5055,0.3057499999999999,0.2847499999999999,0.3715,0.388,0.58375,0.4992499999999999,0.4835,0.3269999999999999,0.25625,0.26225,0.304,0.6205,0.2784999999999999,0.21075,0.2035,0.2045,0.9825,0.1927499999999999,0.3904999999999999,0.3225,0.22225,0.25975,0.32175,0.16075,0.1327499999999999,0.25125,0.24375,0.22425,0.9825,0.155,0.147,0.43225,0.11225,0.1775,0.2754999999999999,0.1917499999999999,0.1505,0.2339999999999999,0.14175,0.1795,0.3774999999999999,0.191,0.1855,0.1365,0.22475,0.629,0.09975,0.12,0.1297499999999999,0.23025,0.11675,0.179,0.09325,0.15925,0.25275,0.1377499999999999,0.14775,0.09375,0.2249999999999999,0.21975,0.1365,0.04575,0.15975,0.06175,0.0747499999999999,0.081,0.22025,0.2135,0.0795,0.16775,0.09925,0.0677499999999999,0.09625,0.0635,0.256,0.08675,0.0825,0.03875,0.0627499999999999,0.0822499999999999,0.0662499999999999,0.083,0.23875,0.11925,0.0655,0.086,0.05225,0.063,0.0642499999999999,0.0855,0.04425,0.05625,0.084,0.0267499999999999,0.0817499999999999,0.04775,0.0795,0.12175,0.0915,0.0685,0.0705,0.0434999999999999,0.1154999999999999,0.0672499999999999,0.04775,0.0424999999999999,0.0672499999999999,0.0499999999999999,0.1367499999999999,0.1195,0.0655,0.0319999999999999,0.04875,0.04975,0.05225,0.0245,0.021,0.0424999999999999,0.0262499999999999,0.0212499999999999,0.0329999999999999,0.0464999999999999,0.0504999999999999,0.076,0.03125,0.0449999999999999,0.03525,0.0314999999999999,0.0255,0.0287499999999999,0.0265,0.02975,0.03375,0.0215,0.0225,0.0145,0.0265,0.0339999999999999,0.0157499999999999
From Prada to Nada (2011),0.8747499999999999,0.6185,0.3562499999999999,0.60975,0.661,0.4004999999999999,0.63925,0.47475,0.39625,0.52525,0.214,0.24925,0.1967499999999999,0.21225,0.261,0.59425,0.40175,0.36275,0.57275,0.3804999999999999,0.545,0.42125,0.3505,0.282,0.4405,0.32775,0.14375,0.5545,0.26125,0.1955,0.27575,0.24275,0.1154999999999999,0.16425,0.122,0.252,0.1312499999999999,0.4455,0.16425,0.30625,0.074,0.1009999999999999,0.1099999999999999,0.3225,0.20675,0.05925,0.2604999999999999,0.10675,0.069,0.27575,0.26,0.04675,0.27825,0.73325,0.22025,0.14275,0.1977499999999999,0.261,0.206,0.24025,0.2264999999999999,0.278,0.15225,0.0677499999999999,0.44725,0.1337499999999999,0.3834999999999999,0.20875,0.1654999999999999,0.1352499999999999,0.149,0.0752499999999999,0.03375,0.18225,0.0454999999999999,0.071,0.03425,0.10675,0.1275,0.2135,0.2624999999999999,0.10275,0.40475,0.0642499999999999,0.25475,0.0655,0.3229999999999999,0.1357499999999999,0.09275,0.0657499999999999,0.0815,0.1164999999999999,0.0657499999999999,0.05525,0.05525,0.0787499999999999,0.0782499999999999,0.1689999999999999,0.03525,0.0444999999999999,0.0292499999999999,0.05325,0.1337499999999999,0.04725,0.0969999999999999,0.2214999999999999,0.1079999999999999,0.3379999999999999,0.2007499999999999,0.087,0.08625,0.05325,0.0805,0.1164999999999999,0.019,0.03,0.071,0.0399999999999999,0.0625,0.10475,0.019,0.0735,0.0697499999999999,0.21625,0.0999999999999999,0.0242499999999999,0.0705,0.0762499999999999,0.0805,0.0324999999999999,0.147,0.0419999999999999,0.03525,0.0329999999999999,0.301,0.061,0.0665,0.0394999999999999,0.0275,0.0484999999999999,0.06225,0.09225,0.0554999999999999,0.0165,0.028,0.0137499999999999,0.03225,0.0895,0.04775
