movieId,chase,fight scenes,surveillance,weapons,betrayal,original,vengeance,greed,good,predictable,mentor,catastrophe,weird,fun movie,dialogue,drama,runaway,first contact,culture clash,melancholic,very funny,life philosophy,adaptation,kidnapping,not funny,pornography,fantasy world,light,survival,sexy,classic car,death,sacrifice,transformation,pulp,creativity,absurd,family,internet,alter ego,teen movie,islam,life & death,underrated,british,stereotypes,nudity (full frontal - brief),hospital,drinking,irish accent,independent film,period piece,hotel,unlikely friendships,california,quirky,dysfunctional family,women,computer animation,memory,writers,no plot,prison,childhood,notable nudity,doctors,russian,prejudice,foul language,buddy movie,multiple storylines,remake,nudity (topless - brief),blindness,new york city,new jersey,oil,san francisco,divorce,simple,nudity (rear),queer,alternate history,island,lawyer,farce,kick-butt women,mad scientist,80s,road movie,camp,los angeles,wartime,ensemble cast,good music,film noir,hunting,too long,small town,race,trilogy,awesome soundtrack,addiction,shopping,single father,interracial romance,unlikeable characters,father daughter relationship,wilderness,desert,brothers,tokyo,indians,too short,bollywood,immortality,fashion,workplace,hip hop,atheism,snakes,censorship,time,stand-up comedy,adoption,directorial debut,potential oscar nom,robert downey jr,dreams,cancer,ghosts/afterlife,graphic novel,radio,stoner movie,best of 2005,1930s,made for tv,reality tv,homeless,prostitution,god,texas,wine,rebellion,french,australia,finnish,goth,documentary
Blood Father (2016),0.9675,0.9675,0.6095,0.9675,0.8222499999999999,0.8222499999999999,0.829,0.49175,0.46875,0.4529999999999999,0.75275,0.47775,0.4505,0.21525,0.614,0.68825,0.77125,0.282,0.46875,0.3295,0.27975,0.33375,0.36175,0.47175,0.3625,0.4004999999999999,0.23825,0.2095,0.46575,0.12075,0.396,0.372,0.3655,0.27075,0.1967499999999999,0.2744999999999999,0.2495,0.45675,0.12125,0.2754999999999999,0.2209999999999999,0.12375,0.16875,0.15675,0.0775,0.4985,0.1495,0.23275,0.3565,0.27275,0.4539999999999999,0.0637499999999999,0.1225,0.16925,0.58875,0.2204999999999999,0.497,0.2027499999999999,0.151,0.075,0.24125,0.0925,0.2175,0.151,0.201,0.16725,0.0685,0.14125,0.1825,0.20825,0.146,0.0544999999999999,0.0827499999999999,0.0944999999999999,0.0842499999999999,0.148,0.0837499999999999,0.0534999999999999,0.21675,0.12325,0.1589999999999999,0.1505,0.0969999999999999,0.0672499999999999,0.0285,0.09575,0.35175,0.091,0.3552499999999999,0.45075,0.10525,0.14925,0.08825,0.147,0.0647499999999999,0.0847499999999999,0.25475,0.1305,0.19,0.1689999999999999,0.0469999999999999,0.0785,0.607,0.0262499999999999,0.09925,0.15175,0.063,0.98,0.1124999999999999,0.33025,0.1629999999999999,0.1109999999999999,0.21275,0.08975,0.084,0.0685,0.05225,0.0459999999999999,0.0775,0.063,0.1435,0.04525,0.02975,0.11875,0.0974999999999999,0.0782499999999999,0.1124999999999999,0.0559999999999999,0.0697499999999999,0.15425,0.0489999999999999,0.05775,0.0227499999999999,0.0949999999999999,0.08,0.0509999999999999,0.0705,0.063,0.0707499999999999,0.0845,0.04225,0.1505,0.0579999999999999,0.0489999999999999,0.0305,0.12175,0.0717499999999999,0.12325,0.0344999999999999
The Magnificent Seven (2016),0.96625,0.96625,0.46525,0.96625,0.6935,0.869,0.869,0.6935,0.8647499999999999,0.57825,0.7625,0.8647499999999999,0.43775,0.5755,0.61925,0.53525,0.4117499999999999,0.5005,0.416,0.3329999999999999,0.24725,0.4445,0.3732499999999999,0.0677499999999999,0.33275,0.18675,0.4295,0.4117499999999999,0.4167499999999999,0.1169999999999999,0.2485,0.3475,0.60625,0.436,0.1624999999999999,0.286,0.2214999999999999,0.25675,0.1402499999999999,0.555,0.1937499999999999,0.22375,0.26425,0.3602499999999999,0.15225,0.356,0.265,0.17025,0.2955,0.17425,0.126,0.431,0.119,0.264,0.18525,0.1972499999999999,0.14975,0.24975,0.1795,0.11175,0.1287499999999999,0.10375,0.09875,0.3834999999999999,0.0895,0.1154999999999999,0.0712499999999999,0.4535,0.17925,0.10125,0.1855,0.9855,0.05925,0.1755,0.10825,0.2264999999999999,0.085,0.1307499999999999,0.09275,0.2055,0.1014999999999999,0.16775,0.241,0.17475,0.0549999999999999,0.0672499999999999,0.119,0.0895,0.04075,0.0939999999999999,0.0722499999999999,0.0554999999999999,0.183,0.46025,0.1875,0.08675,0.0439999999999999,0.119,0.3452499999999999,0.211,0.1185,0.30125,0.081,0.08725,0.0989999999999999,0.1195,0.14825,0.0827499999999999,0.1159999999999999,0.18725,0.22375,0.1387499999999999,0.4137499999999999,0.10125,0.0994999999999999,0.1709999999999999,0.1024999999999999,0.09825,0.0647499999999999,0.10425,0.0414999999999999,0.0994999999999999,0.0642499999999999,0.1034999999999999,0.073,0.0685,0.03775,0.0782499999999999,0.073,0.10275,0.1927499999999999,0.1185,0.05375,0.0637499999999999,0.1875,0.0949999999999999,0.04775,0.03275,0.0509999999999999,0.072,0.0767499999999999,0.1684999999999999,0.071,0.073,0.0424999999999999,0.03675,0.0394999999999999,0.05825,0.0292499999999999
The Accountant (2016),0.97125,0.97125,0.93,0.97125,0.9665,0.893,0.89825,0.893,0.86575,0.53,0.8795,0.70125,0.59925,0.7585,0.56475,0.74025,0.67025,0.5065,0.67025,0.44375,0.2375,0.396,0.3535,0.15125,0.3545,0.53775,0.26775,0.545,0.2594999999999999,0.2022499999999999,0.4277499999999999,0.2045,0.4175,0.3515,0.21,0.44675,0.3482499999999999,0.3429999999999999,0.3399999999999999,0.545,0.16375,0.14975,0.2209999999999999,0.418,0.16775,0.252,0.148,0.14725,0.3824999999999999,0.2907499999999999,0.3824999999999999,0.2035,0.21975,0.236,0.1154999999999999,0.2375,0.3492499999999999,0.1297499999999999,0.145,0.20925,0.1947499999999999,0.205,0.18175,0.24175,0.11175,0.11375,0.1327499999999999,0.1775,0.25625,0.0979999999999999,0.1679999999999999,0.05925,0.10625,0.17525,0.11025,0.133,0.2025,0.072,0.16375,0.1855,0.10575,0.1475,0.205,0.0787499999999999,0.10775,0.05625,0.1465,0.0697499999999999,0.0625,0.077,0.0732499999999999,0.073,0.10625,0.268,0.25275,0.09425,0.14625,0.11675,0.18325,0.0875,0.091,0.09175,0.11425,0.1064999999999999,0.09625,0.09525,0.1525,0.10375,0.0745,0.04225,0.3854999999999999,0.0935,0.1205,0.08725,0.089,0.0459999999999999,0.0772499999999999,0.1922499999999999,0.10225,0.08875,0.0262499999999999,0.0705,0.04675,0.0765,0.1134999999999999,0.09825,0.0772499999999999,0.17625,0.0735,0.0777499999999999,0.0652499999999999,0.09725,0.0374999999999999,0.068,0.1094999999999999,0.0514999999999999,0.04925,0.03525,0.0627499999999999,0.0812499999999999,0.08875,0.0655,0.0875,0.04375,0.05525,0.027,0.04025,0.0675,0.0207499999999999
Operation Avalanche (2016),0.93425,0.8654999999999999,0.998,0.676,0.9285,0.8832500000000001,0.89575,0.89575,0.8712500000000001,0.67425,0.6805,0.82725,0.6795,0.71325,0.8714999999999999,0.68775,0.68775,0.7015,0.34075,0.4845,0.54275,0.2624999999999999,0.5535,0.68075,0.27025,0.45125,0.4107499999999999,0.69825,0.58725,0.15375,0.37275,0.3602499999999999,0.5035,0.2234999999999999,0.241,0.351,0.4275,0.7562500000000001,0.53925,0.4277499999999999,0.2614999999999999,0.56725,0.28225,0.17575,0.3894999999999999,0.09975,0.4044999999999999,0.1579999999999999,0.16575,0.24475,0.45125,0.8134999999999999,0.17225,0.3025,0.1927499999999999,0.1785,0.26025,0.0964999999999999,0.46425,0.2784999999999999,0.16225,0.0187499999999999,0.1987499999999999,0.32125,0.67,0.16575,0.1455,0.381,0.2007499999999999,0.1357499999999999,0.21875,0.21975,0.297,0.2284999999999999,0.1402499999999999,0.1355,0.0474999999999999,0.1009999999999999,0.10325,0.1735,0.0742499999999999,0.3275,0.1515,0.181,0.125,0.43425,0.0369999999999999,0.1272499999999999,0.0469999999999999,0.07,0.25075,0.04325,0.29625,0.0807499999999999,0.0504999999999999,0.0885,0.0222499999999999,0.06025,0.1099999999999999,0.1604999999999999,0.0344999999999999,0.0504999999999999,0.0657499999999999,0.0595,0.0827499999999999,0.3229999999999999,0.04075,0.05975,0.1009999999999999,0.0459999999999999,0.0925,0.0645,0.09925,0.1074999999999999,0.0374999999999999,0.04525,0.077,0.0832499999999999,0.11825,0.381,0.1039999999999999,0.071,0.05875,0.08675,0.0645,0.211,0.552,0.04225,0.0895,0.04925,0.0217499999999999,0.03275,0.0539999999999999,0.03375,0.0282499999999999,0.1525,0.3025,0.0785,0.03425,0.0755,0.0765,0.1975,0.11375,0.253,0.0305,0.1149999999999999,0.0359999999999999,0.0175,0.47775
Jack Reacher: Never Go Back (2016),0.96675,0.96675,0.98,0.96675,0.91575,0.8574999999999999,0.61675,0.8574999999999999,0.77075,0.8799999999999999,0.553,0.77075,0.257,0.53975,0.59675,0.4307499999999999,0.5245,0.34025,0.25875,0.23275,0.2885,0.3245,0.97175,0.26,0.32275,0.1674999999999999,0.3275,0.23275,0.183,0.1735,0.4639999999999999,0.24725,0.278,0.3055,0.3169999999999999,0.21675,0.238,0.1584999999999999,0.2385,0.3017499999999999,0.3055,0.21175,0.198,0.17425,0.148,0.1044999999999999,0.131,0.11825,0.17575,0.14975,0.0797499999999999,0.069,0.2204999999999999,0.1124999999999999,0.0865,0.1332499999999999,0.3732499999999999,0.2957499999999999,0.1332499999999999,0.1465,0.2259999999999999,0.292,0.4982499999999999,0.12025,0.0885,0.0715,0.1305,0.1312499999999999,0.1079999999999999,0.03,0.1019999999999999,0.15075,0.0287499999999999,0.11925,0.1307499999999999,0.183,0.124,0.11675,0.1059999999999999,0.1639999999999999,0.1569999999999999,0.2694999999999999,0.1245,0.12375,0.197,0.0677499999999999,0.1277499999999999,0.0815,0.0837499999999999,0.064,0.17075,0.04575,0.154,0.079,0.0574999999999999,0.093,0.09375,0.15925,0.09725,0.09725,0.3135,0.05875,0.0762499999999999,0.155,0.0657499999999999,0.03925,0.1375,0.32225,0.05225,0.10575,0.0855,0.0772499999999999,0.0444999999999999,0.28225,0.065,0.083,0.0529999999999999,0.0625,0.068,0.0444999999999999,0.0142499999999999,0.0762499999999999,0.0469999999999999,0.093,0.0672499999999999,0.04375,0.0292499999999999,0.10925,0.05575,0.0494999999999999,0.1034999999999999,0.0275,0.03575,0.05725,0.0489999999999999,0.0314999999999999,0.0574999999999999,0.03975,0.0737499999999999,0.05925,0.0677499999999999,0.04175,0.0785,0.0364999999999999,0.028,0.027,0.09925,0.05625,0.0162499999999999
Assassin's Creed (2016),0.95225,0.95225,0.8612500000000001,0.95225,0.983,0.762,0.56475,0.8612500000000001,0.8282499999999999,0.8365,0.59225,0.8282499999999999,0.8327500000000001,0.40225,0.7195,0.3964999999999999,0.56475,0.56675,0.56475,0.3635,0.3475,0.3319999999999999,0.606,0.11225,0.32375,0.40125,0.596,0.45475,0.3655,0.1624999999999999,0.16625,0.28625,0.3285,0.3349999999999999,0.1885,0.35675,0.3369999999999999,0.21725,0.351,0.58125,0.1745,0.659,0.2915,0.25875,0.2634999999999999,0.14725,0.1935,0.11725,0.1252499999999999,0.15925,0.1277499999999999,0.46475,0.0885,0.14225,0.08925,0.2095,0.18075,0.16575,0.1684999999999999,0.5355,0.15125,0.24725,0.1169999999999999,0.135,0.10925,0.0842499999999999,0.08675,0.11625,0.0635,0.03175,0.2274999999999999,0.17275,0.05075,0.1205,0.0807499999999999,0.0969999999999999,0.0615,0.04475,0.0519999999999999,0.2005,0.10825,0.18275,0.2254999999999999,0.08775,0.03,0.1175,0.0847499999999999,0.16675,0.074,0.075,0.0984999999999999,0.05375,0.12075,0.092,0.08775,0.1034999999999999,0.03225,0.10875,0.05125,0.072,0.18575,0.0915,0.0655,0.04075,0.0645,0.0667499999999999,0.16425,0.24375,0.063,0.0742499999999999,0.0845,0.10825,0.0944999999999999,0.1425,0.09025,0.3894999999999999,0.0642499999999999,0.078,0.0954999999999999,0.56775,0.03825,0.0595,0.0805,0.092,0.0539999999999999,0.0662499999999999,0.04125,0.1564999999999999,0.0787499999999999,0.076,0.05125,0.172,0.03,0.06025,0.0635,0.0712499999999999,0.05275,0.0702499999999999,0.0272499999999999,0.03525,0.56775,0.04725,0.0409999999999999,0.0792499999999999,0.0329999999999999,0.0272499999999999,0.05025,0.0379999999999999,0.014
Sleepless (2017),0.90775,0.90425,0.9595,0.8665,0.9595,0.8545,0.67375,0.9595,0.5905,0.66425,0.4675,0.5705,0.27375,0.6625,0.34325,0.5,0.411,0.4915,0.202,0.24525,0.252,0.3452499999999999,0.3685,0.968,0.3512499999999999,0.7165,0.23725,0.25025,0.16525,0.2957499999999999,0.1415,0.5655,0.1584999999999999,0.1882499999999999,0.175,0.15275,0.4692499999999999,0.1957499999999999,0.35975,0.10175,0.50775,0.15775,0.26525,0.2524999999999999,0.04725,0.184,0.34125,0.4499999999999999,0.21475,0.093,0.205,0.0605,0.304,0.1525,0.2085,0.16625,0.24575,0.156,0.11575,0.08775,0.23625,0.0722499999999999,0.1367499999999999,0.09725,0.34975,0.198,0.05825,0.09725,0.2224999999999999,0.0687499999999999,0.181,0.772,0.24425,0.3632499999999999,0.1144999999999999,0.10525,0.0195,0.072,0.32875,0.04975,0.1154999999999999,0.10875,0.10125,0.08,0.20575,0.16525,0.25475,0.0757499999999999,0.1785,0.0974999999999999,0.0807499999999999,0.14925,0.05075,0.0787499999999999,0.126,0.09325,0.0419999999999999,0.1074999999999999,0.0722499999999999,0.05225,0.0424999999999999,0.05125,0.90425,0.1397499999999999,0.2165,0.1114999999999999,0.17575,0.04025,0.086,0.03225,0.05225,0.0672499999999999,0.0389999999999999,0.0202499999999999,0.0564999999999999,0.0529999999999999,0.1195,0.09775,0.172,0.1034999999999999,0.0267499999999999,0.1325,0.03875,0.08875,0.072,0.04775,0.0717499999999999,0.03875,0.09175,0.06125,0.126,0.04925,0.0414999999999999,0.0875,0.0272499999999999,0.0439999999999999,0.03,0.05325,0.065,0.08775,0.0692499999999999,0.04275,0.10375,0.0197499999999999,0.0895,0.0389999999999999,0.0842499999999999,0.0959999999999999,0.0217499999999999
Unlocked (2017),0.8807499999999999,0.85625,0.95125,0.83575,0.95125,0.8545,0.8545,0.8545,0.8545,0.7757499999999999,0.7655000000000001,0.5645,0.3415,0.24825,0.3215,0.506,0.359,0.4675,0.3415,0.3415,0.21825,0.44425,0.153,0.83325,0.2935,0.295,0.29125,0.36775,0.25375,0.34675,0.1957499999999999,0.291,0.092,0.1917499999999999,0.24275,0.2045,0.2654999999999999,0.20625,0.424,0.0727499999999999,0.4287499999999999,0.11625,0.25175,0.2244999999999999,0.87975,0.15725,0.06075,0.2145,0.1104999999999999,0.15675,0.15825,0.23875,0.30825,0.15625,0.1069999999999999,0.1169999999999999,0.2415,0.151,0.17675,0.216,0.07,0.1295,0.1265,0.085,0.2355,0.1957499999999999,0.2025,0.14625,0.0702499999999999,0.0282499999999999,0.1275,0.0459999999999999,0.1485,0.1397499999999999,0.1302499999999999,0.079,0.059,0.091,0.178,0.0529999999999999,0.03975,0.18175,0.067,0.2234999999999999,0.1604999999999999,0.173,0.173,0.0554999999999999,0.0855,0.0504999999999999,0.1594999999999999,0.05525,0.05875,0.0464999999999999,0.0692499999999999,0.091,0.02,0.06,0.1365,0.0707499999999999,0.0444999999999999,0.05325,0.088,0.0999999999999999,0.0705,0.21025,0.04275,0.06,0.0282499999999999,0.0665,0.04775,0.0369999999999999,0.05875,0.1109999999999999,0.05975,0.06025,0.0682499999999999,0.05625,0.0429999999999999,0.0454999999999999,0.0282499999999999,0.1975,0.1932499999999999,0.0777499999999999,0.12025,0.05425,0.02975,0.1089999999999999,0.0635,0.03225,0.0267499999999999,0.013,0.0842499999999999,0.03225,0.016,0.0564999999999999,0.12175,0.0559999999999999,0.03475,0.0539999999999999,0.0252499999999999,0.03975,0.0835,0.067,0.0494999999999999,0.0324999999999999,0.04325,0.021,0.0162499999999999
Kidnap (2017),0.992,0.9715,0.82175,0.4207499999999999,0.633,0.8592500000000001,0.8592500000000001,0.8592500000000001,0.82175,0.70325,0.37625,0.67875,0.3552499999999999,0.31525,0.28,0.4479999999999999,0.472,0.587,0.2895,0.1887499999999999,0.32725,0.3565,0.247,0.99475,0.34975,0.3129999999999999,0.22225,0.118,0.3015,0.14,0.16725,0.27025,0.3455,0.2234999999999999,0.11425,0.36575,0.4529999999999999,0.39275,0.1375,0.10975,0.489,0.079,0.3117499999999999,0.15,0.05425,0.20725,0.27925,0.3209999999999999,0.3169999999999999,0.0705,0.09675,0.06,0.25675,0.0939999999999999,0.0949999999999999,0.09675,0.25625,0.10625,0.09025,0.2734999999999999,0.16375,0.1415,0.1397499999999999,0.0979999999999999,0.10525,0.11125,0.0429999999999999,0.12225,0.3107499999999999,0.0682499999999999,0.10225,0.0767499999999999,0.028,0.11375,0.05125,0.1104999999999999,0.0177499999999999,0.1887499999999999,0.7549999999999999,0.083,0.1877499999999999,0.09325,0.0667499999999999,0.05675,0.478,0.1942499999999999,0.04175,0.0419999999999999,0.0509999999999999,0.412,0.0344999999999999,0.0569999999999999,0.0569999999999999,0.0272499999999999,0.08625,0.0762499999999999,0.1069999999999999,0.186,0.04525,0.04675,0.029,0.0324999999999999,0.05275,0.13,0.3665,0.0852499999999999,0.21225,0.0705,0.0835,0.04175,0.04025,0.03175,0.0539999999999999,0.04325,0.09275,0.06025,0.131,0.0665,0.0142499999999999,0.0439999999999999,0.0182499999999999,0.0359999999999999,0.067,0.04675,0.4725,0.076,0.0339999999999999,0.0292499999999999,0.09475,0.02975,0.0695,0.0177499999999999,0.0444999999999999,0.0379999999999999,0.0227499999999999,0.04525,0.0404999999999999,0.0615,0.0504999999999999,0.0544999999999999,0.1649999999999999,0.019,0.04275,0.04825,0.011,0.0145,0.0142499999999999,0.0205,0.0085
The Hitman's Bodyguard (2017),0.98375,0.98375,0.93425,0.98375,0.96575,0.7545,0.923,0.7465,0.8580000000000001,0.622,0.7947500000000001,0.73125,0.414,0.8580000000000001,0.58325,0.30125,0.3375,0.3874999999999999,0.3375,0.3375,0.9295,0.5875,0.24425,0.118,0.2985,0.594,0.27225,0.56775,0.17975,0.22925,0.3495,0.29125,0.3502499999999999,0.39025,0.18525,0.4125,0.489,0.21325,0.12025,0.479,0.1604999999999999,0.50225,0.2145,0.258,0.31625,0.26425,0.123,0.21625,0.50275,0.2574999999999999,0.1609999999999999,0.153,0.25275,0.2185,0.1235,0.17225,0.1775,0.208,0.1495,0.131,0.1377499999999999,0.235,0.1865,0.1357499999999999,0.1425,0.131,0.285,0.14975,0.60125,0.7095,0.146,0.0647499999999999,0.0697499999999999,0.1815,0.0842499999999999,0.0989999999999999,0.0935,0.15225,0.16975,0.1945,0.10875,0.14225,0.11575,0.1134999999999999,0.0939999999999999,0.56775,0.1375,0.10625,0.10275,0.1285,0.1094999999999999,0.0519999999999999,0.0685,0.0615,0.09975,0.0805,0.0424999999999999,0.1855,0.0787499999999999,0.1009999999999999,0.0632499999999999,0.09975,0.05675,0.155,0.0647499999999999,0.062,0.0534999999999999,0.09775,0.0707499999999999,0.03975,0.203,0.18075,0.067,0.1074999999999999,0.06175,0.1089999999999999,0.0534999999999999,0.1119999999999999,0.069,0.0544999999999999,0.1195,0.1287499999999999,0.14525,0.1175,0.0605,0.0767499999999999,0.0627499999999999,0.136,0.0534999999999999,0.089,0.1689999999999999,0.0837499999999999,0.0489999999999999,0.065,0.0444999999999999,0.0687499999999999,0.04125,0.0292499999999999,0.05725,0.04875,0.0742499999999999,0.0339999999999999,0.0812499999999999,0.0277499999999999,0.05975,0.03825,0.0409999999999999,0.0459999999999999,0.0137499999999999
American Made (2017),0.9035,0.8075000000000001,0.82125,0.8075000000000001,0.8055000000000001,0.8055000000000001,0.56825,0.8260000000000001,0.83975,0.30525,0.8767499999999999,0.56375,0.59725,0.86225,0.43,0.614,0.71875,0.24725,0.45775,0.4395,0.3535,0.4,0.4405,0.11725,0.3115,0.372,0.207,0.3854999999999999,0.36375,0.23775,0.33225,0.27175,0.4705,0.288,0.15225,0.31825,0.249,0.2435,0.16875,0.154,0.1154999999999999,0.4705,0.41225,0.3255,0.1445,0.1815,0.1987499999999999,0.155,0.53,0.21125,0.29825,0.52575,0.204,0.246,0.2219999999999999,0.27575,0.16875,0.1275,0.14475,0.1659999999999999,0.16225,0.1907499999999999,0.1495,0.3994999999999999,0.135,0.1282499999999999,0.0822499999999999,0.45125,0.22675,0.1952499999999999,0.1654999999999999,0.05225,0.2185,0.1104999999999999,0.1119999999999999,0.23375,0.16325,0.0722499999999999,0.0935,0.15075,0.1119999999999999,0.1347499999999999,0.2594999999999999,0.0855,0.1347499999999999,0.1129999999999999,0.0544999999999999,0.0742499999999999,0.561,0.1649999999999999,0.10375,0.0685,0.1185,0.11025,0.25275,0.093,0.0687499999999999,0.1654999999999999,0.3645,0.0702499999999999,0.05275,0.25275,0.94425,0.0652499999999999,0.0469999999999999,0.03425,0.1089999999999999,0.15225,0.1265,0.0434999999999999,0.15925,0.08775,0.064,0.068,0.04925,0.04325,0.1044999999999999,0.199,0.1515,0.0895,0.03275,0.08825,0.081,0.0647499999999999,0.05675,0.08675,0.0637499999999999,0.1129999999999999,0.1059999999999999,0.0792499999999999,0.0479999999999999,0.0394999999999999,0.069,0.1074999999999999,0.091,0.1377499999999999,0.03625,0.09725,0.0905,0.05125,0.0549999999999999,0.18275,0.1265,0.0444999999999999,0.04675,0.10975,0.028,0.02,0.0797499999999999
Wheelman (2017),0.958,0.90125,0.80525,0.7675000000000001,0.62925,0.8205,0.80525,0.80525,0.80525,0.3585,0.53975,0.40825,0.7035,0.3075,0.5425,0.73825,0.4785,0.31275,0.3894999999999999,0.7035,0.17375,0.2022499999999999,0.276,0.4629999999999999,0.3662499999999999,0.689,0.3359999999999999,0.22375,0.6935,0.1357499999999999,0.45675,0.2905,0.0825,0.17425,0.2395,0.1962499999999999,0.23475,0.241,0.53025,0.0657499999999999,0.18125,0.0935,0.2007499999999999,0.1387499999999999,0.2524999999999999,0.0687499999999999,0.1265,0.18675,0.4095,0.1382499999999999,0.264,0.081,0.28925,0.1009999999999999,0.0504999999999999,0.297,0.4004999999999999,0.256,0.083,0.4237499999999999,0.376,0.0655,0.0842499999999999,0.09925,0.17125,0.12375,0.093,0.14575,0.8752500000000001,0.0354999999999999,0.12125,0.0519999999999999,0.15825,0.0727499999999999,0.0232499999999999,0.28225,0.0785,0.0324999999999999,0.14325,0.25625,0.0579999999999999,0.1175,0.05275,0.14725,0.11575,0.3017499999999999,0.0722499999999999,0.061,0.1865,0.20825,0.0569999999999999,0.146,0.0825,0.0529999999999999,0.06075,0.1345,0.1455,0.1054999999999999,0.1694999999999999,0.083,0.05475,0.06075,0.0949999999999999,0.1285,0.0265,0.04925,0.18525,0.0509999999999999,0.08825,0.013,0.0434999999999999,0.0554999999999999,0.0625,0.139,0.14975,0.0334999999999999,0.09625,0.0677499999999999,0.0692499999999999,0.03475,0.0255,0.0702499999999999,0.26175,0.2214999999999999,0.05475,0.1382499999999999,0.2065,0.025,0.075,0.0414999999999999,0.0334999999999999,0.0095,0.03925,0.0827499999999999,0.0205,0.04775,0.0504999999999999,0.031,0.072,0.0424999999999999,0.03625,0.0672499999999999,0.024,0.0187499999999999,0.024,0.04875,0.0374999999999999,0.0339999999999999,0.0282499999999999
24 Hours to Live (2017),0.9695,0.9695,0.9315,0.9695,0.9975,0.8847499999999999,0.92825,0.9315,0.53475,0.66475,0.587,0.53475,0.292,0.2835,0.43625,0.206,0.292,0.4772499999999999,0.292,0.292,0.2835,0.2857499999999999,0.1987499999999999,0.1992499999999999,0.31775,0.32925,0.291,0.1735,0.25025,0.17575,0.2075,0.289,0.26875,0.1699999999999999,0.186,0.20375,0.26575,0.1634999999999999,0.16375,0.1355,0.148,0.15275,0.26325,0.05625,0.20925,0.14825,0.177,0.118,0.2614999999999999,0.1877499999999999,0.1375,0.17725,0.1689999999999999,0.2229999999999999,0.06175,0.1297499999999999,0.144,0.0812499999999999,0.1485,0.1535,0.1985,0.0825,0.1614999999999999,0.05625,0.21875,0.09525,0.45075,0.1009999999999999,0.3309999999999999,0.061,0.16775,0.2684999999999999,0.21125,0.0595,0.0812499999999999,0.11875,0.1292499999999999,0.04325,0.2017499999999999,0.03525,0.04675,0.11925,0.14,0.1594999999999999,0.04675,0.11325,0.05025,0.0712499999999999,0.12175,0.0494999999999999,0.0735,0.063,0.0672499999999999,0.1079999999999999,0.0827499999999999,0.10925,0.0207499999999999,0.126,0.1639999999999999,0.12025,0.03425,0.0827499999999999,0.09175,0.082,0.1699999999999999,0.0635,0.2274999999999999,0.241,0.0999999999999999,0.0275,0.03175,0.1124999999999999,0.1624999999999999,0.05075,0.022,0.05825,0.0162499999999999,0.0469999999999999,0.0727499999999999,0.0787499999999999,0.0105,0.02975,0.0314999999999999,0.0384999999999999,0.0959999999999999,0.0687499999999999,0.10475,0.0247499999999999,0.05975,0.0574999999999999,0.0237499999999999,0.0142499999999999,0.03025,0.0285,0.025,0.0707499999999999,0.0559999999999999,0.0282499999999999,0.0559999999999999,0.05575,0.0295,0.04975,0.013,0.0662499999999999,0.0157499999999999,0.0107499999999999,0.0339999999999999,0.0414999999999999,0.0067499999999999
Den of Thieves (2018),0.7185,0.7185,0.53,0.7185,0.701,0.7355,0.7425,0.7425,0.7355,0.52225,0.66875,0.633,0.57125,0.54875,0.474,0.7989999999999999,0.547,0.37975,0.547,0.495,0.28225,0.5445,0.3485,0.2015,0.301,0.4515,0.214,0.22225,0.5285,0.2334999999999999,0.265,0.8300000000000001,0.4605,0.2955,0.1925,0.3682499999999999,0.1987499999999999,0.1684999999999999,0.15075,0.24075,0.2289999999999999,0.265,0.50475,0.23025,0.23175,0.211,0.33975,0.4107499999999999,0.30925,0.32875,0.365,0.4605,0.3145,0.33775,0.305,0.21275,0.253,0.1877499999999999,0.1865,0.194,0.18625,0.1109999999999999,0.2005,0.16175,0.536,0.17925,0.196,0.3007499999999999,0.636,0.09875,0.264,0.12,0.3964999999999999,0.09575,0.1815,0.27825,0.0569999999999999,0.21175,0.23925,0.1629999999999999,0.296,0.1725,0.345,0.1257499999999999,0.1897499999999999,0.10525,0.0762499999999999,0.126,0.0705,0.141,0.1265,0.61125,0.20925,0.1835,0.138,0.1425,0.05125,0.1345,0.12,0.10725,0.082,0.0845,0.26075,0.1882499999999999,0.118,0.1282499999999999,0.09575,0.30325,0.1342499999999999,0.1014999999999999,0.14525,0.1195,0.1604999999999999,0.04425,0.12325,0.1947499999999999,0.0595,0.0797499999999999,0.17375,0.1215,0.067,0.1282499999999999,0.1377499999999999,0.10625,0.12,0.14375,0.0994999999999999,0.1302499999999999,0.1287499999999999,0.2309999999999999,0.1755,0.0747499999999999,0.0842499999999999,0.0885,0.1332499999999999,0.1124999999999999,0.0544999999999999,0.10075,0.0949999999999999,0.11775,0.0767499999999999,0.1285,0.10425,0.065,0.0722499999999999,0.0384999999999999,0.05475,0.0419999999999999,0.0424999999999999
