movieId,original,very funny,weird,light,good,absurd,quirky,culture clash,runaway,farce,melancholic,greed,dialogue,betrayal,drama,mentor,independent film,vengeance,predictable,catastrophe,pornography,fun movie,chase,adaptation,drinking,life philosophy,creativity,fantasy world,dysfunctional family,life & death,fight scenes,writers,sexy,unlikely friendships,weapons,transformation,first contact,death,family,underrated,nudity (full frontal - brief),childhood,stereotypes,multiple storylines,queer,teen movie,surveillance,prejudice,not funny,alter ego,classic car,british,islam,stand-up comedy,hotel,doctors,road movie,hospital,pulp,computer animation,workplace,women,california,addiction,stoner movie,good music,nudity (topless - brief),new jersey,small town,censorship,irish accent,ensemble cast,sacrifice,foul language,period piece,divorce,camp,directorial debut,brothers,mad scientist,alternate history,film noir,dreams,awesome soundtrack,simple,internet,notable nudity,new york city,buddy movie,nudity (rear),unlikeable characters,1930s,80s,wartime,too long,memory,survival,hip hop,wilderness,bollywood,prison,tokyo,atheism,blindness,radio,reality tv,indians,kidnapping,adoption,los angeles,robert downey jr,island,no plot,wine,shopping,cancer,russian,texas,interracial romance,french,finnish,god,australia,race,lawyer,best of 2005,homeless,time,ghosts/afterlife,desert,immortality,fashion,kick-butt women,documentary,made for tv,san francisco,father daughter relationship,potential oscar nom,prostitution,hunting,goth,graphic novel,rebellion,oil,snakes,too short,remake,trilogy,single father
Cold Souls (2009),0.73375,0.33725,0.85775,0.5315,0.4945,0.8967499999999999,0.64275,0.58775,0.66825,0.64975,0.85775,0.66825,0.61575,0.58775,0.58775,0.4,0.6915,0.3435,0.2917499999999999,0.39175,0.2425,0.17925,0.1745,0.4,0.55925,0.47475,0.62425,0.23225,0.32175,0.558,0.1579999999999999,0.4812499999999999,0.0855,0.1094999999999999,0.132,0.29125,0.345,0.2887499999999999,0.0939999999999999,0.2065,0.0935,0.15775,0.0787499999999999,0.1079999999999999,0.1945,0.1089999999999999,0.1402499999999999,0.1684999999999999,0.184,0.1644999999999999,0.17175,0.3309999999999999,0.142,0.1144999999999999,0.2674999999999999,0.1377499999999999,0.0857499999999999,0.2339999999999999,0.1255,0.089,0.273,0.1405,0.0857499999999999,0.2095,0.0692499999999999,0.10175,0.25525,0.391,0.15075,0.0554999999999999,0.1669999999999999,0.0647499999999999,0.086,0.0217499999999999,0.21325,0.1134999999999999,0.0994999999999999,0.1445,0.0682499999999999,0.2355,0.1815,0.0974999999999999,0.3325,0.05425,0.0837499999999999,0.062,0.04975,0.2324999999999999,0.0232499999999999,0.0499999999999999,0.11875,0.184,0.019,0.1377499999999999,0.11225,0.16225,0.23825,0.0584999999999999,0.1865,0.04475,0.0772499999999999,0.0752499999999999,0.1629999999999999,0.0657499999999999,0.1044999999999999,0.0409999999999999,0.0745,0.05625,0.05425,0.0235,0.1317499999999999,0.0857499999999999,0.089,0.3097499999999999,0.03475,0.1024999999999999,0.5545,0.0595,0.093,0.088,0.08725,0.0994999999999999,0.05625,0.0675,0.04525,0.176,0.1074999999999999,0.0409999999999999,0.0192499999999999,0.05325,0.1044999999999999,0.0424999999999999,0.0574999999999999,0.04225,0.0334999999999999,0.024,0.0419999999999999,0.0627499999999999,0.0675,0.03725,0.0287499999999999,0.0252499999999999,0.0257499999999999,0.03075,0.0324999999999999,0.0217499999999999,0.0155,0.0267499999999999,0.0207499999999999
"Men Who Stare at Goats, The (2009)",0.82375,0.8674999999999999,0.69175,0.57725,0.66675,0.919,0.747,0.5635,0.5635,0.56375,0.4955,0.543,0.4955,0.42825,0.4125,0.65725,0.3635,0.3215,0.564,0.44925,0.27025,0.2385,0.2365,0.9645,0.354,0.3552499999999999,0.1965,0.2945,0.31525,0.24325,0.24625,0.3429999999999999,0.1305,0.193,0.5795,0.23575,0.2654999999999999,0.23075,0.15575,0.2229999999999999,0.1694999999999999,0.13,0.14375,0.282,0.253,0.0989999999999999,0.3652499999999999,0.2395,0.22975,0.1795,0.17575,0.23725,0.3602499999999999,0.09475,0.15275,0.136,0.26075,0.1307499999999999,0.175,0.16125,0.0964999999999999,0.09375,0.143,0.352,0.514,0.1345,0.1154999999999999,0.1395,0.21475,0.0685,0.18475,0.31125,0.21725,0.0895,0.16725,0.09925,0.18475,0.1795,0.215,0.11275,0.2865,0.10475,0.1372499999999999,0.08925,0.09575,0.1415,0.0499999999999999,0.0459999999999999,0.11675,0.09725,0.0954999999999999,0.093,0.0745,0.2867499999999999,0.0935,0.14175,0.0984999999999999,0.059,0.154,0.0969999999999999,0.27675,0.10675,0.128,0.09725,0.10975,0.0267499999999999,0.11225,0.1345,0.081,0.0349999999999999,0.09075,0.087,0.25675,0.09025,0.03,0.0677499999999999,0.1674999999999999,0.08825,0.0292499999999999,0.0579999999999999,0.22825,0.1109999999999999,0.09375,0.05475,0.0292499999999999,0.071,0.0414999999999999,0.04725,0.0272499999999999,0.4802499999999999,0.0579999999999999,0.03,0.04925,0.059,0.0569999999999999,0.0305,0.05675,0.0685,0.03775,0.04475,0.0479999999999999,0.0479999999999999,0.0627499999999999,0.0574999999999999,0.0319999999999999,0.028,0.031,0.0727499999999999,0.022
Extract (2009),0.7485,0.9195,0.52175,0.63475,0.47775,0.59325,0.52175,0.4277499999999999,0.4277499999999999,0.73975,0.40625,0.6955,0.47775,0.46025,0.4277499999999999,0.4345,0.601,0.3027499999999999,0.4375,0.49775,0.4755,0.2955,0.2425,0.311,0.77325,0.31325,0.4155,0.359,0.3642499999999999,0.1945,0.208,0.3824999999999999,0.43975,0.22425,0.2475,0.23825,0.2355,0.11875,0.23825,0.23075,0.242,0.1745,0.24375,0.2055,0.185,0.15375,0.0989999999999999,0.10425,0.1825,0.3117499999999999,0.16075,0.1267499999999999,0.5645,0.1262499999999999,0.2917499999999999,0.127,0.14475,0.22125,0.1704999999999999,0.192,0.952,0.128,0.3065,0.71875,0.645,0.0672499999999999,0.10325,0.21325,0.1584999999999999,0.1059999999999999,0.12,0.174,0.11025,0.20975,0.086,0.715,0.0637499999999999,0.09225,0.0732499999999999,0.08825,0.131,0.09775,0.1164999999999999,0.0737499999999999,0.24075,0.13,0.178,0.11075,0.3914999999999999,0.1377499999999999,0.181,0.0374999999999999,0.04775,0.0652499999999999,0.1362499999999999,0.11425,0.077,0.0682499999999999,0.04875,0.0647499999999999,0.0822499999999999,0.08925,0.0949999999999999,0.0974999999999999,0.0802499999999999,0.03375,0.0615,0.072,0.0837499999999999,0.10875,0.139,0.08675,0.18075,0.184,0.368,0.0775,0.0324999999999999,0.074,0.073,0.028,0.061,0.04075,0.0295,0.0514999999999999,0.3175,0.0772499999999999,0.0765,0.0524999999999999,0.0637499999999999,0.03675,0.09075,0.0954999999999999,0.059,0.0494999999999999,0.04425,0.04025,0.0627499999999999,0.067,0.1302499999999999,0.0459999999999999,0.0235,0.04525,0.03625,0.0605,0.05375,0.0267499999999999,0.0334999999999999,0.0384999999999999,0.0564999999999999
Black Dynamite (2009),0.8225,0.91925,0.841,0.83575,0.83575,0.98475,0.4982499999999999,0.7762500000000001,0.70825,0.91925,0.7762500000000001,0.5335,0.83575,0.58525,0.73825,0.52825,0.4125,0.8109999999999999,0.54725,0.408,0.5125,0.54475,0.4307499999999999,0.3615,0.28925,0.3235,0.3665,0.25275,0.1285,0.2465,0.7902499999999999,0.23875,0.306,0.22575,0.4625,0.20875,0.2224999999999999,0.34675,0.139,0.26775,0.35975,0.22675,0.62425,0.201,0.3705,0.1579999999999999,0.55575,0.407,0.136,0.25575,0.2365,0.2664999999999999,0.1185,0.10025,0.125,0.09225,0.1965,0.14325,0.24075,0.11675,0.0845,0.22125,0.1069999999999999,0.57925,0.507,0.3115,0.2825,0.0815,0.10825,0.1892499999999999,0.10975,0.1674999999999999,0.21825,0.11625,0.1614999999999999,0.065,0.2455,0.15725,0.255,0.1825,0.18025,0.16875,0.0737499999999999,0.3115,0.10925,0.09725,0.12125,0.04875,0.4875,0.0807499999999999,0.05375,0.134,0.23125,0.1609999999999999,0.1305,0.1252499999999999,0.0832499999999999,0.20375,0.22975,0.1297499999999999,0.0845,0.12325,0.0767499999999999,0.1109999999999999,0.04375,0.1039999999999999,0.0787499999999999,0.14525,0.0409999999999999,0.122,0.08975,0.1267499999999999,0.1104999999999999,0.0285,0.0999999999999999,0.0529999999999999,0.0667499999999999,0.0725,0.147,0.0627499999999999,0.0802499999999999,0.0354999999999999,0.1119999999999999,0.06,0.0449999999999999,0.0742499999999999,0.0579999999999999,0.04175,0.0187499999999999,0.062,0.04075,0.10175,0.15875,0.03175,0.082,0.0399999999999999,0.05925,0.1377499999999999,0.0662499999999999,0.1302499999999999,0.028,0.09675,0.14375,0.05175,0.2012499999999999,0.04075,0.0132499999999999,0.05425,0.012
Gentlemen Broncos (2009),0.7275,0.4287499999999999,0.8505,0.89625,0.7185,0.89625,0.83175,0.26525,0.51725,0.3515,0.274,0.27375,0.3279999999999999,0.1609999999999999,0.1825,0.4305,0.901,0.2274999999999999,0.6875,0.6875,0.3632499999999999,0.1352499999999999,0.21425,0.4195,0.137,0.28525,0.538,0.3369999999999999,0.213,0.2229999999999999,0.2734999999999999,0.8334999999999999,0.0969999999999999,0.198,0.1995,0.2045,0.7762500000000001,0.0782499999999999,0.04275,0.12375,0.2584999999999999,0.08775,0.0845,0.09775,0.1515,0.3645,0.22825,0.0775,0.21475,0.1342499999999999,0.15875,0.069,0.10725,0.0787499999999999,0.0682499999999999,0.05925,0.0645,0.05025,0.5805,0.0705,0.11225,0.1084999999999999,0.0469999999999999,0.0752499999999999,0.08675,0.1024999999999999,0.0339999999999999,0.09,0.29125,0.0969999999999999,0.0885,0.0349999999999999,0.06175,0.04525,0.0762499999999999,0.0275,0.5125,0.10325,0.03975,0.0797499999999999,0.1084999999999999,0.0915,0.152,0.0625,0.064,0.31525,0.0404999999999999,0.025,0.028,0.04325,0.14,0.1327499999999999,0.0725,0.0389999999999999,0.0895,0.0595,0.06125,0.0632499999999999,0.0439999999999999,0.0677499999999999,0.06125,0.0504999999999999,0.0692499999999999,0.0632499999999999,0.0344999999999999,0.0464999999999999,0.05775,0.03775,0.0379999999999999,0.04925,0.0359999999999999,0.0275,0.1024999999999999,0.03575,0.013,0.04725,0.0282499999999999,0.0469999999999999,0.0287499999999999,0.024,0.05425,0.0692499999999999,0.0469999999999999,0.0275,0.012,0.0252499999999999,0.0277499999999999,0.0192499999999999,0.021,0.0177499999999999,0.0569999999999999,0.09,0.05375,0.03725,0.067,0.0182499999999999,0.0384999999999999,0.0374999999999999,0.03675,0.0212499999999999,0.0954999999999999,0.0419999999999999,0.0182499999999999,0.0162499999999999,0.1535,0.03075,0.02,0.0414999999999999,0.0292499999999999
Zach Galifianakis: Live at the Purple Onion (2006),0.83925,0.916,0.74775,0.8005,0.586,0.3914999999999999,0.4505,0.651,0.7662500000000001,0.7125,0.727,0.727,0.727,0.46525,0.651,0.45275,0.5545,0.712,0.28225,0.4357499999999999,0.4965,0.25825,0.27475,0.46725,0.529,0.38575,0.45625,0.26525,0.33975,0.5415,0.27575,0.155,0.25425,0.24275,0.26875,0.34775,0.2244999999999999,0.417,0.10025,0.33625,0.41425,0.194,0.2095,0.21375,0.293,0.12425,0.3299999999999999,0.2175,0.1895,0.2125,0.34375,0.25675,0.2907499999999999,0.95675,0.17625,0.1639999999999999,0.4285,0.23675,0.17525,0.1599999999999999,0.1405,0.47,0.22625,0.14825,0.26225,0.21225,0.2865,0.22825,0.0964999999999999,0.1579999999999999,0.21025,0.085,0.2857499999999999,0.21475,0.25725,0.1392499999999999,0.09,0.1307499999999999,0.25025,0.0959999999999999,0.2175,0.1925,0.18325,0.10525,0.12475,0.1322499999999999,0.26575,0.10425,0.08975,0.14375,0.0752499999999999,0.1285,0.0667499999999999,0.1594999999999999,0.1992499999999999,0.18,0.1074999999999999,0.05575,0.195,0.2017499999999999,0.091,0.4177499999999999,0.2329999999999999,0.2105,0.06075,0.04725,0.1024999999999999,0.0895,0.1129999999999999,0.0792499999999999,0.04575,0.0584999999999999,0.10475,0.11775,0.124,0.1267499999999999,0.0657499999999999,0.10125,0.1495,0.0875,0.0252499999999999,0.16325,0.09625,0.0747499999999999,0.0544999999999999,0.1267499999999999,0.0805,0.15075,0.04675,0.11925,0.18325,0.03275,0.1735,0.12,0.194,0.4935,0.11275,0.23925,0.1327499999999999,0.05325,0.0459999999999999,0.0855,0.1594999999999999,0.0795,0.0642499999999999,0.0329999999999999,0.03625,0.07,0.0354999999999999
"Slammin' Salmon, The (2009)",0.72075,0.9545,0.5735,0.71275,0.7,0.4762499999999999,0.6575,0.36775,0.3462499999999999,0.56875,0.40525,0.388,0.7,0.42625,0.36775,0.51575,0.6705,0.543,0.4795,0.41125,0.3455,0.40175,0.5555,0.4085,0.45875,0.345,0.4549999999999999,0.3055,0.15825,0.24375,0.3005,0.2977499999999999,0.1265,0.1982499999999999,0.307,0.1977499999999999,0.2544999999999999,0.212,0.15025,0.26425,0.32225,0.152,0.1825,0.174,0.1317499999999999,0.1357499999999999,0.1034999999999999,0.15825,0.213,0.30925,0.1882499999999999,0.1375,0.152,0.2299999999999999,0.1285,0.1619999999999999,0.21225,0.083,0.23775,0.1835,0.1455,0.0905,0.15425,0.1355,0.476,0.0637499999999999,0.154,0.1644999999999999,0.1337499999999999,0.1034999999999999,0.1029999999999999,0.1285,0.34325,0.61925,0.128,0.05525,0.1024999999999999,0.2085,0.10875,0.196,0.3225,0.11975,0.07,0.06175,0.1475,0.0812499999999999,0.22175,0.0745,0.1725,0.133,0.2284999999999999,0.08975,0.0682499999999999,0.0905,0.14825,0.0682499999999999,0.15425,0.208,0.1049999999999999,0.0802499999999999,0.10725,0.1009999999999999,0.09475,0.14125,0.0944999999999999,0.027,0.0469999999999999,0.25775,0.1185,0.04225,0.1485,0.14225,0.1855,0.05725,0.1574999999999999,0.0434999999999999,0.273,0.0642499999999999,0.0595,0.03375,0.136,0.05875,0.0489999999999999,0.05125,0.0262499999999999,0.0564999999999999,0.0479999999999999,0.0499999999999999,0.1405,0.05925,0.0745,0.0277499999999999,0.0642499999999999,0.0237499999999999,0.06125,0.06125,0.05175,0.0637499999999999,0.1255,0.1569999999999999,0.0514999999999999,0.1159999999999999,0.0474999999999999,0.05125,0.0454999999999999,0.0235,0.0595,0.03925,0.0205
"Play House, The (1921)",0.8282499999999999,0.62425,0.80725,0.627,0.627,0.4535,0.3555,0.627,0.63475,0.61125,0.70525,0.42625,0.30625,0.3309999999999999,0.2435,0.689,0.38725,0.35375,0.301,0.44525,0.256,0.1664999999999999,0.63275,0.18525,0.38725,0.21075,0.5825,0.27825,0.1917499999999999,0.33875,0.15175,0.21125,0.082,0.212,0.5985,0.2339999999999999,0.301,0.13,0.1955,0.0339999999999999,0.133,0.33625,0.05125,0.1252499999999999,0.11525,0.084,0.2204999999999999,0.21175,0.2395,0.1365,0.2234999999999999,0.0667499999999999,0.2264999999999999,0.65,0.086,0.2299999999999999,0.08875,0.1332499999999999,0.1322499999999999,0.1955,0.1982499999999999,0.06,0.1932499999999999,0.066,0.1785,0.5455,0.11725,0.074,0.3725,0.63825,0.0964999999999999,0.03425,0.1044999999999999,0.02975,0.0419999999999999,0.08875,0.194,0.10875,0.1169999999999999,0.29925,0.3359999999999999,0.38725,0.35575,0.03975,0.2784999999999999,0.088,0.03525,0.05175,0.1325,0.21175,0.0292499999999999,0.63325,0.0409999999999999,0.2259999999999999,0.10225,0.124,0.0757499999999999,0.0227499999999999,0.26125,0.275,0.0984999999999999,0.04125,0.06075,0.0605,0.03575,0.22075,0.03325,0.03275,0.03575,0.0157499999999999,0.09875,0.071,0.04675,0.0334999999999999,0.022,0.15475,0.08625,0.0489999999999999,0.0222499999999999,0.17525,0.24825,0.0117499999999999,0.0925,0.0292499999999999,0.03375,0.031,0.03125,0.2007499999999999,0.0265,0.04625,0.0267499999999999,0.009,0.04875,0.04075,0.21175,0.03825,0.0252499999999999,0.014,0.1134999999999999,0.0534999999999999,0.0137499999999999,0.0202499999999999,0.0255,0.04575,0.0147499999999999,0.73975,0.0142499999999999,0.0295,0.017
"Trip, The (2010)",0.772,0.867,0.86025,0.867,0.66375,0.634,0.73125,0.66375,0.80325,0.5205,0.86025,0.596,0.571,0.4285,0.509,0.4945,0.7415,0.3502499999999999,0.29025,0.41925,0.4499999999999999,0.23175,0.33225,0.40025,0.43025,0.35775,0.3482499999999999,0.3175,0.345,0.25475,0.2015,0.4237499999999999,0.1325,0.59975,0.127,0.17675,0.18125,0.21575,0.27275,0.2095,0.1975,0.1845,0.1315,0.126,0.2329999999999999,0.1475,0.2324999999999999,0.09775,0.23625,0.12325,0.16375,0.8899999999999999,0.1149999999999999,0.1164999999999999,0.1604999999999999,0.0974999999999999,0.967,0.1644999999999999,0.1069999999999999,0.10325,0.09175,0.1902499999999999,0.1195,0.1104999999999999,0.15275,0.1515,0.09775,0.0875,0.1317499999999999,0.0504999999999999,0.24975,0.0727499999999999,0.1287499999999999,0.076,0.8899999999999999,0.1455,0.11725,0.1169999999999999,0.14625,0.065,0.1114999999999999,0.22725,0.129,0.1515,0.09325,0.081,0.028,0.027,0.192,0.0657499999999999,0.0702499999999999,0.0852499999999999,0.029,0.09675,0.17025,0.0785,0.0842499999999999,0.0454999999999999,0.09225,0.0579999999999999,0.0737499999999999,0.1262499999999999,0.0807499999999999,0.0702499999999999,0.066,0.09475,0.04625,0.0757499999999999,0.10875,0.0287499999999999,0.06125,0.0712499999999999,0.0762499999999999,0.477,0.027,0.05375,0.0847499999999999,0.10525,0.0544999999999999,0.0414999999999999,0.0949999999999999,0.04625,0.151,0.0595,0.0175,0.0265,0.04225,0.0785,0.04475,0.04575,0.11075,0.0287499999999999,0.068,0.1614999999999999,0.0702499999999999,0.03675,0.1029999999999999,0.1382499999999999,0.0409999999999999,0.0444999999999999,0.0895,0.0232499999999999,0.05225,0.05075,0.03275,0.02975,0.0125,0.09525,0.05175
Cedar Rapids (2011),0.74325,0.91675,0.4615,0.52225,0.47775,0.476,0.70875,0.4615,0.4615,0.606,0.67325,0.5045,0.422,0.53975,0.4615,0.73875,0.736,0.29525,0.51175,0.47775,0.3874999999999999,0.55025,0.3117499999999999,0.304,0.96,0.5,0.20775,0.254,0.39225,0.3339999999999999,0.28225,0.38325,0.41325,0.685,0.244,0.25325,0.3085,0.3047499999999999,0.137,0.1679999999999999,0.173,0.174,0.45625,0.22075,0.3047499999999999,0.24325,0.143,0.196,0.1935,0.22175,0.2937499999999999,0.14725,0.25375,0.0835,0.7935000000000001,0.191,0.4549999999999999,0.21125,0.2015,0.1624999999999999,0.3482499999999999,0.1144999999999999,0.44325,0.7947500000000001,0.4712499999999999,0.0944999999999999,0.17075,0.3315,0.79375,0.09675,0.15625,0.63125,0.16475,0.64225,0.0727499999999999,0.4485,0.05525,0.1372499999999999,0.08675,0.084,0.124,0.093,0.14775,0.0944999999999999,0.1445,0.10025,0.21275,0.2937499999999999,0.51475,0.0825,0.32875,0.04575,0.0865,0.0695,0.10275,0.10025,0.15075,0.0605,0.05225,0.122,0.0795,0.09875,0.09475,0.1144999999999999,0.1282499999999999,0.03225,0.1987499999999999,0.04575,0.27125,0.2145,0.08725,0.11275,0.09125,0.1917499999999999,0.1992499999999999,0.14675,0.04125,0.12325,0.0875,0.0227499999999999,0.0267499999999999,0.0474999999999999,0.0519999999999999,0.05325,0.0715,0.0652499999999999,0.093,0.0677499999999999,0.04275,0.0539999999999999,0.031,0.0939999999999999,0.084,0.04275,0.0369999999999999,0.0762499999999999,0.05925,0.1445,0.32625,0.0329999999999999,0.0207499999999999,0.0645,0.0667499999999999,0.05575,0.03575,0.0434999999999999,0.0439999999999999,0.04075,0.0745
Louis C.K.: Shameless (2007),0.89775,0.9035,0.7455,0.895,0.69875,0.5435,0.7455,0.849,0.89775,0.8434999999999999,0.68675,0.73925,0.69875,0.849,0.849,0.63425,0.511,0.6695,0.1902499999999999,0.4465,0.5475,0.2405,0.2817499999999999,0.39075,0.511,0.43825,0.39725,0.20525,0.4419999999999999,0.45525,0.2495,0.2927499999999999,0.261,0.62325,0.296,0.3055,0.16725,0.3135,0.26,0.261,0.4165,0.426,0.1699999999999999,0.23475,0.2897499999999999,0.09975,0.254,0.33225,0.1825,0.27275,0.357,0.21975,0.2664999999999999,0.9975,0.124,0.2229999999999999,0.175,0.23375,0.14425,0.1485,0.1579999999999999,0.186,0.20575,0.245,0.2847499999999999,0.257,0.176,0.1945,0.1195,0.36475,0.1937499999999999,0.089,0.31675,0.28075,0.12075,0.18525,0.08675,0.17325,0.17525,0.09025,0.1609999999999999,0.1962499999999999,0.1275,0.15125,0.15425,0.1039999999999999,0.1644999999999999,0.0832499999999999,0.139,0.0687499999999999,0.0605,0.093,0.1109999999999999,0.1405,0.1305,0.1297499999999999,0.128,0.093,0.1295,0.1039999999999999,0.1292499999999999,0.2475,0.26075,0.1262499999999999,0.05525,0.11625,0.0787499999999999,0.083,0.11425,0.0707499999999999,0.059,0.0675,0.04875,0.0564999999999999,0.05625,0.1545,0.05175,0.1425,0.1465,0.0875,0.0509999999999999,0.0979999999999999,0.05675,0.0762499999999999,0.0569999999999999,0.124,0.0915,0.0795,0.05325,0.0807499999999999,0.05075,0.0292499999999999,0.143,0.16525,0.20475,0.1039999999999999,0.16425,0.14375,0.09825,0.1955,0.0569999999999999,0.11875,0.1044999999999999,0.05575,0.0697499999999999,0.03675,0.0182499999999999,0.04125,0.0685
Bridesmaids (2011),0.77925,0.9685,0.61275,0.843,0.96,0.70975,0.696,0.54325,0.511,0.8454999999999999,0.7365,0.4077499999999999,0.54225,0.511,0.511,0.5505,0.29625,0.39975,0.4815,0.597,0.515,0.2957499999999999,0.4137499999999999,0.3125,0.55825,0.366,0.33475,0.1997499999999999,0.2845,0.2815,0.3532499999999999,0.4599999999999999,0.3215,0.90425,0.1835,0.25375,0.1945,0.15675,0.2209999999999999,0.2314999999999999,0.2405,0.5,0.53575,0.14125,0.27525,0.718,0.1505,0.2254999999999999,0.1982499999999999,0.192,0.22925,0.138,0.17725,0.1049999999999999,0.118,0.1355,0.29125,0.211,0.10375,0.1445,0.3565,0.895,0.147,0.14875,0.25,0.1385,0.1285,0.287,0.143,0.073,0.38325,0.412,0.1935,0.623,0.0812499999999999,0.20925,0.1134999999999999,0.08725,0.082,0.0677499999999999,0.1024999999999999,0.084,0.1317499999999999,0.1385,0.14475,0.1004999999999999,0.0964999999999999,0.0949999999999999,0.3465,0.1089999999999999,0.638,0.0414999999999999,0.05725,0.0695,0.1887499999999999,0.0974999999999999,0.09375,0.0757499999999999,0.0805,0.10625,0.064,0.16975,0.1114999999999999,0.124,0.0514999999999999,0.0499999999999999,0.066,0.05875,0.17675,0.0735,0.08,0.075,0.11225,0.1725,0.398,0.09325,0.05025,0.0554999999999999,0.0787499999999999,0.0389999999999999,0.0454999999999999,0.0469999999999999,0.09475,0.0509999999999999,0.03425,0.0802499999999999,0.03825,0.05375,0.025,0.0265,0.0469999999999999,0.11425,0.06025,0.0287499999999999,0.03875,0.0737499999999999,0.0717499999999999,0.08875,0.089,0.04325,0.068,0.091,0.0707499999999999,0.0439999999999999,0.04825,0.086,0.031,0.0329999999999999,0.03475
Horrible Bosses (2011),0.7055,0.967,0.8067500000000001,0.579,0.7075,0.567,0.73625,0.8067500000000001,0.8067500000000001,0.88625,0.25775,0.8067500000000001,0.53625,0.7755000000000001,0.8067500000000001,0.5505,0.242,0.582,0.5615,0.7075,0.664,0.45425,0.5355,0.35175,0.8127500000000001,0.37925,0.4765,0.38275,0.22125,0.3025,0.4775,0.3025,0.664,0.24075,0.297,0.2714999999999999,0.25925,0.1835,0.2204999999999999,0.24525,0.23275,0.14525,0.5995,0.211,0.2155,0.23125,0.37475,0.27575,0.1735,0.184,0.29225,0.10575,0.242,0.079,0.1795,0.2012499999999999,0.1897499999999999,0.2194999999999999,0.16475,0.1927499999999999,0.8939999999999999,0.2704999999999999,0.2355,0.35575,0.3645,0.0727499999999999,0.0635,0.204,0.1475,0.09575,0.20825,0.30925,0.2514999999999999,0.8009999999999999,0.119,0.17675,0.0857499999999999,0.0857499999999999,0.16075,0.0845,0.14675,0.09075,0.11475,0.05025,0.1515,0.23025,0.21525,0.12125,0.46825,0.17125,0.31275,0.0429999999999999,0.062,0.1402499999999999,0.1164999999999999,0.16225,0.18075,0.0625,0.0835,0.09425,0.10775,0.0852499999999999,0.0847499999999999,0.11725,0.072,0.088,0.1054999999999999,0.1134999999999999,0.0825,0.10175,0.3057499999999999,0.10675,0.26225,0.141,0.174,0.05225,0.05075,0.05625,0.0519999999999999,0.0459999999999999,0.0755,0.05075,0.03875,0.09475,0.0895,0.072,0.14375,0.059,0.0499999999999999,0.04125,0.0702499999999999,0.0762499999999999,0.04925,0.03375,0.0514999999999999,0.0469999999999999,0.0657499999999999,0.07,0.12425,0.03975,0.04925,0.0812499999999999,0.0584999999999999,0.05025,0.0324999999999999,0.1252499999999999,0.06225,0.0434999999999999,0.0742499999999999
Conan O'Brien Can't Stop (2011),0.87225,0.7722500000000001,0.636,0.7722500000000001,0.6255,0.39275,0.3974999999999999,0.678,0.678,0.65525,0.70625,0.63925,0.636,0.678,0.678,0.586,0.4645,0.649,0.33125,0.48775,0.58475,0.5015,0.52775,0.3245,0.4645,0.3375,0.58325,0.3249999999999999,0.2614999999999999,0.52675,0.2554999999999999,0.387,0.15925,0.386,0.2554999999999999,0.2125,0.24575,0.52125,0.4105,0.15925,0.1659999999999999,0.24425,0.3682499999999999,0.17425,0.368,0.4435,0.1755,0.23475,0.2314999999999999,0.38425,0.2095,0.284,0.1654999999999999,0.93375,0.193,0.138,0.42325,0.2485,0.184,0.17325,0.15175,0.12175,0.2264999999999999,0.26475,0.08,0.201,0.24275,0.133,0.1875,0.193,0.12,0.08825,0.279,0.1569999999999999,0.1865,0.1947499999999999,0.2304999999999999,0.22525,0.1485,0.0974999999999999,0.17125,0.2002499999999999,0.26525,0.21325,0.1795,0.52475,0.0777499999999999,0.081,0.17325,0.065,0.20925,0.082,0.16125,0.0524999999999999,0.129,0.181,0.11625,0.6235,0.086,0.0615,0.0795,0.30525,0.16375,0.18425,0.3229999999999999,0.18425,0.07,0.0344999999999999,0.09075,0.29625,0.0627499999999999,0.09525,0.0429999999999999,0.0905,0.1465,0.18425,0.03025,0.09,0.05675,0.0364999999999999,0.026,0.08625,0.0192499999999999,0.15475,0.064,0.0529999999999999,0.0584999999999999,0.25925,0.08975,0.0494999999999999,0.0762499999999999,0.0645,0.1124999999999999,0.63775,0.15375,0.0984999999999999,0.065,0.20425,0.0544999999999999,0.087,0.04575,0.143,0.0449999999999999,0.04025,0.088,0.0635,0.0394999999999999,0.0364999999999999,0.03025
