movieId,original,good,drama,mentor,greed,culture clash,runaway,vengeance,weird,melancholic,unlikely friendships,sacrifice,prejudice,independent film,catastrophe,adaptation,betrayal,life & death,islam,dialogue,period piece,childhood,drinking,life philosophy,chase,light,fun movie,family,very funny,surveillance,teen movie,fight scenes,transformation,predictable,survival,death,not funny,first contact,pornography,good music,creativity,fantasy world,nudity (full frontal - brief),doctors,underrated,stereotypes,small town,hospital,indians,british,bollywood,dysfunctional family,weapons,dreams,irish accent,classic car,awesome soundtrack,quirky,brothers,new jersey,1930s,race,california,computer animation,simple,alter ego,foul language,wartime,cancer,writers,women,too long,alternate history,queer,road movie,prison,nudity (topless - brief),80s,addiction,absurd,radio,multiple storylines,blindness,sexy,texas,film noir,memory,lawyer,censorship,internet,atheism,wilderness,rebellion,adoption,interracial romance,farce,mad scientist,pulp,island,hotel,god,new york city,ensemble cast,single father,immortality,father daughter relationship,san francisco,desert,directorial debut,homeless,made for tv,australia,camp,stoner movie,workplace,tokyo,hip hop,divorce,time,best of 2005,russian,ghosts/afterlife,buddy movie,stand-up comedy,hunting,potential oscar nom,notable nudity,nudity (rear),robert downey jr,documentary,too short,snakes,kidnapping,oil,fashion,los angeles,kick-butt women,trilogy,finnish,shopping,prostitution,wine,reality tv,goth,no plot,graphic novel,unlikeable characters,french,remake
Tracks (2013),0.91975,0.7335,0.7335,0.97425,0.7929999999999999,0.91975,0.696,0.5785,0.9175,0.9175,0.56375,0.4862499999999999,0.4862499999999999,0.6495,0.5885,0.96525,0.4449999999999999,0.6895,0.59075,0.2624999999999999,0.2917499999999999,0.4469999999999999,0.7565,0.3685,0.38425,0.35575,0.16675,0.73575,0.24525,0.11925,0.173,0.23175,0.39275,0.36,0.8494999999999999,0.19,0.31525,0.40425,0.69275,0.18,0.238,0.2654999999999999,0.3492499999999999,0.578,0.3239999999999999,0.1922499999999999,0.3067499999999999,0.30325,0.688,0.27775,0.21,0.2075,0.1755,0.3047499999999999,0.17825,0.3495,0.1599999999999999,0.288,0.2075,0.18625,0.10475,0.1365,0.34375,0.73575,0.1402499999999999,0.0825,0.05925,0.11425,0.1084999999999999,0.261,0.1465,0.24575,0.172,0.22475,0.83175,0.1362499999999999,0.137,0.4235,0.20975,0.0964999999999999,0.16625,0.08,0.178,0.12025,0.2145,0.0895,0.22275,0.016,0.17275,0.0747499999999999,0.2855,0.961,0.1282499999999999,0.1485,0.15175,0.0905,0.129,0.1584999999999999,0.17425,0.11875,0.0964999999999999,0.0682499999999999,0.0247499999999999,0.019,0.03175,0.17525,0.1937499999999999,0.9875,0.076,0.1297499999999999,0.0895,0.97575,0.1337499999999999,0.10825,0.04975,0.0939999999999999,0.04025,0.04975,0.0175,0.0364999999999999,0.1352499999999999,0.0379999999999999,0.0215,0.0574999999999999,0.2987499999999999,0.0369999999999999,0.0725,0.0857499999999999,0.0499999999999999,0.12175,0.04325,0.544,0.03825,0.1195,0.0187499999999999,0.03525,0.14325,0.0835,0.09375,0.0182499999999999,0.0755,0.0687499999999999,0.0499999999999999,0.179,0.125,0.0235,0.0752499999999999,0.0314999999999999,0.0212499999999999
Pride (2014),0.871,0.965,0.871,0.9325,0.871,0.8205,0.8205,0.8205,0.68525,0.68525,0.91625,0.68925,0.784,0.6405,0.5975,0.4,0.4187499999999999,0.4175,0.93425,0.388,0.8587499999999999,0.24625,0.525,0.46725,0.18375,0.4375,0.34175,0.532,0.3379999999999999,0.1262499999999999,0.409,0.1875,0.29125,0.28525,0.36175,0.24525,0.3359999999999999,0.28525,0.3249999999999999,0.58525,0.32875,0.196,0.263,0.196,0.27775,0.7135,0.4625,0.1415,0.282,0.7849999999999999,0.20675,0.4649999999999999,0.1285,0.1624999999999999,0.7025,0.1897499999999999,0.58525,0.4772499999999999,0.284,0.21775,0.1952499999999999,0.16275,0.3662499999999999,0.146,0.09725,0.10775,0.206,0.3502499999999999,0.23075,0.3185,0.412,0.0707499999999999,0.24,0.99475,0.0817499999999999,0.10625,0.252,0.7749999999999999,0.1942499999999999,0.17275,0.17125,0.2125,0.1004999999999999,0.09875,0.15175,0.0974999999999999,0.1139999999999999,0.0504999999999999,0.2455,0.119,0.127,0.218,0.31525,0.17375,0.18225,0.1385,0.0645,0.08925,0.084,0.10575,0.0785,0.0384999999999999,0.68775,0.06175,0.03225,0.0822499999999999,0.25,0.04925,0.138,0.05575,0.16325,0.1245,0.31375,0.11225,0.0979999999999999,0.0787499999999999,0.1322499999999999,0.084,0.0564999999999999,0.10625,0.1485,0.04025,0.0292499999999999,0.0772499999999999,0.1039999999999999,0.16075,0.0642499999999999,0.0479999999999999,0.0772499999999999,0.2065,0.0905,0.0247499999999999,0.024,0.05325,0.0625,0.0334999999999999,0.0519999999999999,0.0319999999999999,0.09,0.0324999999999999,0.03225,0.04725,0.10225,0.1252499999999999,0.0394999999999999,0.0369999999999999,0.03275,0.07,0.0145
Trash (2014),0.78925,0.8302499999999999,0.8302499999999999,0.8545,0.8294999999999999,0.8302499999999999,0.8302499999999999,0.8067500000000001,0.70025,0.70025,0.8725,0.7015,0.7015,0.66275,0.49175,0.508,0.8294999999999999,0.7765,0.634,0.46775,0.3814999999999999,0.897,0.1885,0.698,0.72225,0.27,0.6005,0.897,0.4469999999999999,0.8294999999999999,0.357,0.35375,0.21325,0.6835,0.66,0.4745,0.4415,0.50775,0.734,0.2475,0.355,0.50025,0.287,0.3105,0.2837499999999999,0.30325,0.087,0.44075,0.0737499999999999,0.42125,0.6225,0.264,0.35375,0.364,0.0785,0.4805,0.2475,0.1952499999999999,0.21075,0.3542499999999999,0.146,0.06225,0.029,0.7155,0.4125,0.0787499999999999,0.3732499999999999,0.292,0.0825,0.17025,0.646,0.14925,0.4449999999999999,0.12,0.6275,0.263,0.11325,0.17975,0.18225,0.24075,0.0705,0.143,0.074,0.12325,0.08625,0.1235,0.1977499999999999,0.12025,0.0434999999999999,0.05775,0.16825,0.08925,0.1295,0.11175,0.068,0.1634999999999999,0.0757499999999999,0.24925,0.21275,0.1307499999999999,0.16825,0.1604999999999999,0.0399999999999999,0.45775,0.05575,0.10775,0.128,0.10225,0.086,0.18525,0.127,0.1962499999999999,0.0655,0.244,0.0777499999999999,0.16325,0.18725,0.0519999999999999,0.0394999999999999,0.0667499999999999,0.0394999999999999,0.10325,0.0767499999999999,0.0409999999999999,0.071,0.0625,0.0655,0.23175,0.023,0.0295,0.0807499999999999,0.03175,0.4655,0.0125,0.04325,0.03,0.062,0.05625,0.1292499999999999,0.0635,0.16325,0.0155,0.0632499999999999,0.0277499999999999,0.23825,0.0175,0.03875,0.1149999999999999,0.05625
The Theory of Everything (2014),0.903,0.95125,0.904,0.9195,0.85775,0.904,0.904,0.85775,0.7542500000000001,0.7542500000000001,0.7795000000000001,0.68225,0.68225,0.881,0.7642500000000001,0.967,0.36575,0.881,0.496,0.54225,0.55725,0.4702499999999999,0.4905,0.8145,0.34325,0.34225,0.3007499999999999,0.39175,0.38125,0.1895,0.2115,0.36275,0.5615,0.3565,0.578,0.297,0.3742499999999999,0.8520000000000001,0.1415,0.3295,0.5055,0.22725,0.306,0.69,0.2967499999999999,0.14675,0.15075,0.38275,0.1235,0.3754999999999999,0.3455,0.24025,0.16375,0.40625,0.21425,0.2937499999999999,0.3295,0.22525,0.248,0.2289999999999999,0.1342499999999999,0.15725,0.1285,0.1689999999999999,0.3165,0.22875,0.2,0.0989999999999999,0.2524999999999999,0.278,0.1574999999999999,0.172,0.1392499999999999,0.2624999999999999,0.15775,0.136,0.1114999999999999,0.1265,0.183,0.11425,0.24775,0.1124999999999999,0.15675,0.10275,0.0685,0.0802499999999999,0.2234999999999999,0.0469999999999999,0.09675,0.0857499999999999,0.424,0.20325,0.09525,0.088,0.0935,0.0529999999999999,0.2,0.09775,0.15425,0.11425,0.4225,0.0905,0.0414999999999999,0.0822499999999999,0.30525,0.136,0.09675,0.0474999999999999,0.1039999999999999,0.123,0.11525,0.05275,0.0692499999999999,0.0695,0.1205,0.09825,0.08725,0.34375,0.251,0.09825,0.0494999999999999,0.0949999999999999,0.0692499999999999,0.2055,0.1175,0.09725,0.0434999999999999,0.0494999999999999,0.17275,0.0569999999999999,0.16925,0.0847499999999999,0.03025,0.04825,0.1004999999999999,0.05375,0.03475,0.04825,0.03225,0.0579999999999999,0.028,0.04225,0.03925,0.0305,0.04525,0.0509999999999999,0.0409999999999999,0.0379999999999999,0.0464999999999999
The Good Lie (2014),0.78725,0.9295,0.9265,0.71775,0.78725,0.8122499999999999,0.8122499999999999,0.68675,0.68675,0.94675,0.94675,0.75475,0.7035,0.7665,0.46725,0.24925,0.1689999999999999,0.7665,0.75475,0.2264999999999999,0.384,0.68275,0.16625,0.521,0.18125,0.20775,0.134,0.395,0.4545,0.11625,0.3309999999999999,0.1475,0.2857499999999999,0.201,0.8640000000000001,0.32575,0.3289999999999999,0.18475,0.186,0.26825,0.18725,0.22875,0.26225,0.1609999999999999,0.2279999999999999,0.2794999999999999,0.21125,0.32675,0.30325,0.10375,0.4305,0.282,0.146,0.17825,0.1044999999999999,0.1372499999999999,0.20775,0.24125,0.82975,0.31725,0.09875,0.11425,0.0969999999999999,0.16675,0.27875,0.073,0.1185,0.75475,0.21875,0.33775,0.17175,0.0695,0.08625,0.143,0.20675,0.11575,0.15325,0.0725,0.08,0.215,0.22525,0.09575,0.1475,0.0767499999999999,0.0915,0.081,0.1317499999999999,0.0092499999999999,0.09525,0.136,0.1267499999999999,0.128,0.15325,0.24975,0.1947499999999999,0.093,0.0579999999999999,0.09025,0.0627499999999999,0.10125,0.201,0.0359999999999999,0.0459999999999999,0.1967499999999999,0.0712499999999999,0.1475,0.0469999999999999,0.0875,0.073,0.196,0.0727499999999999,0.07,0.727,0.16875,0.22075,0.09725,0.04625,0.0539999999999999,0.0394999999999999,0.078,0.0735,0.03675,0.0282499999999999,0.0745,0.12025,0.026,0.03825,0.1387499999999999,0.0262499999999999,0.15275,0.0349999999999999,0.0162499999999999,0.08975,0.01,0.03275,0.0529999999999999,0.03825,0.03625,0.0737499999999999,0.0257499999999999,0.05725,0.0752499999999999,0.027,0.0172499999999999,0.0207499999999999,0.0399999999999999,0.021,0.04675,0.0165
Houdini (2014),0.87825,0.8759999999999999,0.8340000000000001,0.784,0.83925,0.752,0.752,0.83925,0.8759999999999999,0.5665,0.2825,0.8400000000000001,0.44225,0.4044999999999999,0.523,0.4822499999999999,0.758,0.43,0.87825,0.4247499999999999,0.87825,0.194,0.433,0.57675,0.79775,0.3575,0.66775,0.24725,0.4389999999999999,0.599,0.24225,0.30025,0.3235,0.40625,0.1372499999999999,0.63325,0.3542499999999999,0.30025,0.5255,0.11925,0.645,0.2927499999999999,0.246,0.43325,0.2012499999999999,0.24475,0.1515,0.58175,0.15975,0.3794999999999999,0.076,0.274,0.1855,0.1704999999999999,0.256,0.2309999999999999,0.0762499999999999,0.184,0.24,0.532,0.10925,0.0752499999999999,0.1365,0.1535,0.0329999999999999,0.17175,0.1114999999999999,0.08725,0.0815,0.60825,0.193,0.185,0.0747499999999999,0.15675,0.1694999999999999,0.1995,0.1515,0.18275,0.0605,0.1159999999999999,0.1272499999999999,0.10925,0.1149999999999999,0.26225,0.1322499999999999,0.1034999999999999,0.1624999999999999,0.23125,0.0989999999999999,0.09525,0.0655,0.0632499999999999,0.0885,0.06025,0.0722499999999999,0.2794999999999999,0.2425,0.36575,0.20875,0.11875,0.025,0.23125,0.17275,0.25025,0.24275,0.0974999999999999,0.20775,0.04075,0.10175,0.11775,0.2704999999999999,0.06225,0.1377499999999999,0.19,0.0439999999999999,0.075,0.0494999999999999,0.2309999999999999,0.25525,0.1599999999999999,0.18225,0.0627499999999999,0.3472499999999999,0.09,0.0414999999999999,0.2837499999999999,0.4892499999999999,0.12325,0.16425,0.04625,0.05525,0.0344999999999999,0.06,0.012,0.0165,0.0815,0.0434999999999999,0.04125,0.0142499999999999,0.023,0.03375,0.0857499999999999,0.0439999999999999,0.03725,0.0242499999999999,0.04025,0.17725,0.0277499999999999,0.04575
Legend No. 17 (2013),0.94575,0.94575,0.8680000000000001,0.79525,0.808,0.8732500000000001,0.8732500000000001,0.8732500000000001,0.94575,0.6815,0.67425,0.74975,0.622,0.6435,0.8612500000000001,0.588,0.6185,0.6895,0.61175,0.5365,0.63375,0.4982499999999999,0.38625,0.3149999999999999,0.67575,0.3562499999999999,0.4639999999999999,0.7155,0.647,0.4679999999999999,0.7875000000000001,0.85375,0.373,0.85375,0.45575,0.5805,0.3319999999999999,0.54625,0.2012499999999999,0.3784999999999999,0.24,0.57,0.415,0.2684999999999999,0.26375,0.195,0.3265,0.4395,0.1977499999999999,0.23725,0.273,0.1084999999999999,0.59275,0.592,0.4485,0.12,0.3784999999999999,0.267,0.23525,0.16075,0.36175,0.20525,0.089,0.3974999999999999,0.4742499999999999,0.426,0.25425,0.4115,0.218,0.3535,0.1619999999999999,0.18025,0.2907499999999999,0.3804999999999999,0.12075,0.2125,0.1619999999999999,0.10825,0.0682499999999999,0.1584999999999999,0.0944999999999999,0.2684999999999999,0.375,0.12,0.079,0.22425,0.36675,0.1385,0.0755,0.23025,0.311,0.09025,0.1372499999999999,0.1292499999999999,0.388,0.2319999999999999,0.50125,0.1515,0.3732499999999999,0.1425,0.0464999999999999,0.196,0.179,0.1634999999999999,0.0722499999999999,0.23675,0.1855,0.05375,0.16425,0.0815,0.195,0.1134999999999999,0.1579999999999999,0.0439999999999999,0.127,0.1352499999999999,0.412,0.10675,0.24025,0.0514999999999999,0.82775,0.2865,0.27075,0.0747499999999999,0.012,0.136,0.2897499999999999,0.348,0.1982499999999999,0.04325,0.2299999999999999,0.1882499999999999,0.071,0.0212499999999999,0.1402499999999999,0.0802499999999999,0.064,0.0504999999999999,0.03525,0.14225,0.0802499999999999,0.05825,0.06125,0.1054999999999999,0.2254999999999999,0.03725,0.0642499999999999,0.05675,0.17275
Steve Jobs (2015),0.87825,0.86575,0.86575,0.752,0.8385,0.86575,0.8127500000000001,0.8187500000000001,0.7517499999999999,0.7885,0.4197499999999999,0.589,0.43525,0.7517499999999999,0.8995,0.7385,0.4345,0.556,0.589,0.9055,0.2294999999999999,0.23075,0.7517499999999999,0.57075,0.794,0.4902499999999999,0.56925,0.471,0.3445,0.4195,0.17275,0.37875,0.4385,0.5565,0.47675,0.4014999999999999,0.3505,0.8995,0.397,0.28,0.495,0.30325,0.23225,0.27575,0.1992499999999999,0.177,0.18,0.1985,0.09425,0.2714999999999999,0.184,0.3834999999999999,0.38975,0.178,0.17725,0.237,0.28,0.26675,0.087,0.26325,0.1164999999999999,0.081,0.4087499999999999,0.1795,0.1699999999999999,0.426,0.51,0.11875,0.2774999999999999,0.50875,0.203,0.177,0.30425,0.1915,0.14575,0.1049999999999999,0.09875,0.2604999999999999,0.2937499999999999,0.2674999999999999,0.1664999999999999,0.2365,0.0994999999999999,0.241,0.1325,0.1019999999999999,0.15775,0.10725,0.15025,0.4317499999999999,0.22775,0.16725,0.1034999999999999,0.2415,0.05625,0.12225,0.1579999999999999,0.146,0.1555,0.15475,0.3325,0.1555,0.512,0.1034999999999999,0.0662499999999999,0.9315,0.282,0.0837499999999999,0.156,0.0737499999999999,0.0827499999999999,0.0727499999999999,0.0615,0.1302499999999999,0.45575,0.15725,0.1069999999999999,0.18275,0.10875,0.1064999999999999,0.0672499999999999,0.03325,0.0949999999999999,0.16875,0.0544999999999999,0.0935,0.05375,0.063,0.203,0.1305,0.0484999999999999,0.15475,0.03125,0.1357499999999999,0.1094999999999999,0.133,0.0777499999999999,0.0775,0.0359999999999999,0.04525,0.03975,0.0414999999999999,0.066,0.0192499999999999,0.0999999999999999,0.0584999999999999,0.21075,0.0394999999999999,0.0329999999999999
The Walk (2015),0.90725,0.81725,0.74825,0.96775,0.90725,0.77675,0.551,0.74825,0.9265,0.81,0.348,0.77475,0.77475,0.36075,0.60425,0.55975,0.4207499999999999,0.5635,0.3525,0.5165,0.2817499999999999,0.383,0.265,0.32925,0.4004999999999999,0.51675,0.57675,0.32975,0.3794999999999999,0.48675,0.23575,0.581,0.46425,0.39725,0.29725,0.3525,0.37375,0.60325,0.37375,0.1535,0.66175,0.6525,0.1932499999999999,0.3612499999999999,0.23175,0.1525,0.132,0.3682499999999999,0.1144999999999999,0.2199999999999999,0.36175,0.16575,0.28225,0.77325,0.1952499999999999,0.173,0.1475,0.4085,0.2035,0.28325,0.1495,0.15575,0.15425,0.2289999999999999,0.39125,0.244,0.3125,0.10425,0.0935,0.1649999999999999,0.1317499999999999,0.1154999999999999,0.2744999999999999,0.11925,0.15025,0.11375,0.21075,0.2005,0.0767499999999999,0.24275,0.14,0.1322499999999999,0.1355,0.1257499999999999,0.0685,0.09875,0.22025,0.0687499999999999,0.065,0.26075,0.1525,0.1545,0.0504999999999999,0.10125,0.0667499999999999,0.10125,0.308,0.16125,0.0807499999999999,0.1397499999999999,0.0974999999999999,0.84775,0.05525,0.06025,0.1525,0.1064999999999999,0.1755,0.084,0.14975,0.10575,0.05825,0.0837499999999999,0.1104999999999999,0.0837499999999999,0.076,0.2644999999999999,0.20575,0.09225,0.17375,0.04425,0.073,0.0702499999999999,0.04875,0.202,0.0324999999999999,0.0974999999999999,0.0715,0.1054999999999999,0.0469999999999999,0.18025,0.04775,0.093,0.0642499999999999,0.076,0.194,0.0439999999999999,0.0534999999999999,0.138,0.0162499999999999,0.0524999999999999,0.04875,0.06125,0.0339999999999999,0.024,0.05675,0.05125,0.0354999999999999,0.3495,0.05125
Southpaw (2015),0.90325,0.8480000000000001,0.9505,0.9415,0.8140000000000001,0.90325,0.847,0.8254999999999999,0.57625,0.90325,0.6315,0.4932499999999999,0.47575,0.90325,0.72575,0.2105,0.66975,0.69725,0.11075,0.518,0.17475,0.236,0.391,0.45825,0.66875,0.31525,0.39,0.53725,0.3159999999999999,0.3495,0.25025,0.887,0.55175,0.635,0.53925,0.93575,0.385,0.4435,0.402,0.18325,0.3087499999999999,0.2514999999999999,0.269,0.24025,0.3299999999999999,0.27425,0.1149999999999999,0.58825,0.086,0.1252499999999999,0.25925,0.44775,0.66875,0.17675,0.40275,0.1912499999999999,0.18325,0.18125,0.23825,0.39075,0.05075,0.22525,0.1604999999999999,0.2025,0.27425,0.32225,0.3585,0.11075,0.5405,0.14925,0.121,0.0785,0.11775,0.18,0.1922499999999999,0.1644999999999999,0.1175,0.05925,0.291,0.1704999999999999,0.0765,0.149,0.155,0.1885,0.0499999999999999,0.1307499999999999,0.29025,0.05625,0.0544999999999999,0.09875,0.0835,0.10325,0.10175,0.1265,0.03475,0.07,0.15825,0.211,0.14375,0.14075,0.1659999999999999,0.1725,0.05775,0.8402499999999999,0.3924999999999999,0.9575,0.10175,0.0539999999999999,0.119,0.30225,0.09875,0.065,0.11575,0.0584999999999999,0.0637499999999999,0.215,0.691,0.077,0.15375,0.266,0.135,0.31,0.1079999999999999,0.10525,0.05425,0.0569999999999999,0.0827499999999999,0.12475,0.15325,0.0424999999999999,0.15975,0.04125,0.15925,0.025,0.0665,0.0772499999999999,0.06225,0.0605,0.05625,0.0767499999999999,0.03875,0.0474999999999999,0.06025,0.0424999999999999,0.15325,0.119,0.0755,0.03725,0.15525
Everest (2015),0.86175,0.86175,0.90125,0.98425,0.86175,0.7849999999999999,0.6535,0.8560000000000001,0.8527499999999999,0.7849999999999999,0.47775,0.70525,0.70525,0.7849999999999999,0.79725,0.66825,0.47975,0.749,0.199,0.509,0.2199999999999999,0.199,0.4147499999999999,0.533,0.3265,0.255,0.3209999999999999,0.358,0.218,0.3472499999999999,0.1297499999999999,0.385,0.3429999999999999,0.87225,0.9725,0.8915,0.33975,0.79725,0.41325,0.1159999999999999,0.397,0.3359999999999999,0.1972499999999999,0.31725,0.1629999999999999,0.18175,0.15075,0.3007499999999999,0.218,0.16025,0.11525,0.31875,0.2825,0.17775,0.303,0.189,0.1159999999999999,0.1912499999999999,0.18425,0.26075,0.0702499999999999,0.1332499999999999,0.2294999999999999,0.17225,0.2022499999999999,0.2314999999999999,0.22575,0.148,0.3692499999999999,0.24325,0.2085,0.09175,0.24425,0.1252499999999999,0.2115,0.1114999999999999,0.0722499999999999,0.0842499999999999,0.14275,0.1629999999999999,0.17875,0.20325,0.09,0.0974999999999999,0.21075,0.085,0.17675,0.03975,0.03975,0.1887499999999999,0.2219999999999999,0.425,0.05175,0.06175,0.065,0.05675,0.15525,0.12125,0.239,0.10875,0.0727499999999999,0.08875,0.77125,0.0627499999999999,0.0959999999999999,0.09125,0.0795,0.11225,0.0762499999999999,0.22725,0.0625,0.121,0.508,0.0755,0.0632499999999999,0.1089999999999999,0.14525,0.089,0.05525,0.0765,0.0765,0.0702499999999999,0.03375,0.1277499999999999,0.1367499999999999,0.093,0.061,0.0469999999999999,0.1225,0.1004999999999999,0.0652499999999999,0.05925,0.0414999999999999,0.0905,0.06075,0.0662499999999999,0.0647499999999999,0.06175,0.0384999999999999,0.0715,0.03425,0.061,0.09725,0.0334999999999999,0.0544999999999999,0.0697499999999999,0.1385,0.0334999999999999,0.062
Spotlight (2015),0.94675,0.936,0.94225,0.97625,0.94675,0.92625,0.92625,0.88425,0.8425,0.752,0.44275,0.702,0.702,0.67975,0.6745,0.40625,0.94675,0.562,0.67975,0.671,0.42025,0.33125,0.46325,0.27275,0.3055,0.44025,0.294,0.31725,0.3652499999999999,0.9415,0.2259999999999999,0.3125,0.289,0.1962499999999999,0.4165,0.26875,0.3482499999999999,0.243,0.311,0.33025,0.31375,0.4327499999999999,0.3924999999999999,0.34225,0.32025,0.2,0.2827499999999999,0.26225,0.29825,0.308,0.399,0.2674999999999999,0.23275,0.2035,0.3225,0.2445,0.27575,0.32225,0.349,0.20575,0.1684999999999999,0.1997499999999999,0.2784999999999999,0.12,0.1992499999999999,0.2847499999999999,0.58175,0.4067499999999999,0.16975,0.3055,0.144,0.16425,0.294,0.1664999999999999,0.1535,0.1535,0.2115,0.2055,0.1345,0.1644999999999999,0.2204999999999999,0.3015,0.16225,0.1277499999999999,0.14675,0.14875,0.2269999999999999,0.8785000000000001,0.2259999999999999,0.52125,0.5645,0.18375,0.09625,0.201,0.0539999999999999,0.0777499999999999,0.0559999999999999,0.09625,0.0717499999999999,0.1195,0.5645,0.133,0.8925000000000001,0.05125,0.04575,0.2,0.1367499999999999,0.0657499999999999,0.1775,0.077,0.11325,0.1555,0.0642499999999999,0.08825,0.16475,0.14625,0.2045,0.11025,0.05675,0.1332499999999999,0.1335,0.03075,0.03625,0.0737499999999999,0.10225,0.1352499999999999,0.0449999999999999,0.05275,0.126,0.3652499999999999,0.0439999999999999,0.0404999999999999,0.1674999999999999,0.14425,0.0414999999999999,0.0642499999999999,0.0292499999999999,0.0544999999999999,0.0334999999999999,0.0137499999999999,0.0434999999999999,0.06125,0.0319999999999999,0.0539999999999999,0.0747499999999999,0.0857499999999999,0.0272499999999999,0.0655,0.0217499999999999
The Program (2015),0.8987499999999999,0.8987499999999999,0.8912500000000001,0.8887499999999999,0.8912500000000001,0.727,0.727,0.7622500000000001,0.619,0.619,0.58225,0.484,0.4135,0.3255,0.59275,0.929,0.831,0.55725,0.5945,0.39425,0.5945,0.176,0.2917499999999999,0.38025,0.65475,0.2895,0.62225,0.2365,0.2857499999999999,0.63425,0.3249999999999999,0.65475,0.20675,0.40725,0.2314999999999999,0.1735,0.3525,0.3159999999999999,0.367,0.1574999999999999,0.23575,0.3065,0.15675,0.51375,0.3735,0.24325,0.1709999999999999,0.2085,0.192,0.402,0.38675,0.20575,0.312,0.12175,0.21075,0.244,0.118,0.3625,0.201,0.8525,0.1342499999999999,0.38225,0.33375,0.1977499999999999,0.10075,0.29225,0.2045,0.15625,0.723,0.2045,0.08675,0.129,0.10275,0.17425,0.09225,0.20925,0.348,0.46475,0.68575,0.17025,0.0579999999999999,0.15125,0.11175,0.1525,0.37575,0.138,0.14875,0.09925,0.22325,0.3245,0.345,0.1397499999999999,0.12175,0.029,0.04475,0.404,0.1425,0.2995,0.08725,0.0637499999999999,0.123,0.1307499999999999,0.0845,0.0374999999999999,0.03425,0.026,0.0767499999999999,0.1272499999999999,0.183,0.0394999999999999,0.08675,0.17475,0.14275,0.09025,0.0682499999999999,0.0449999999999999,0.20975,0.0449999999999999,0.0484999999999999,0.29425,0.0852499999999999,0.0857499999999999,0.0832499999999999,0.0949999999999999,0.027,0.05475,0.05325,0.1699999999999999,0.17175,0.2002499999999999,0.0292499999999999,0.0534999999999999,0.15175,0.0217499999999999,0.0439999999999999,0.0329999999999999,0.05375,0.0424999999999999,0.15275,0.03,0.0399999999999999,0.0665,0.0252499999999999,0.11675,0.0172499999999999,0.0292499999999999,0.04175,0.11875,0.0667499999999999
The Phantom of the Opera at the Royal Albert Hall (2011),0.91875,0.7849999999999999,0.8939999999999999,0.63675,0.8939999999999999,0.8939999999999999,0.8939999999999999,0.8939999999999999,0.8422499999999999,0.8474999999999999,0.59575,0.61125,0.31775,0.7562500000000001,0.5905,0.8362499999999999,0.52275,0.21375,0.4469999999999999,0.58075,0.55475,0.91,0.6415,0.3289999999999999,0.2204999999999999,0.44075,0.72325,0.4257499999999999,0.44075,0.407,0.5215,0.3934999999999999,0.4245,0.55275,0.14,0.209,0.32675,0.31125,0.50625,0.94875,0.4499999999999999,0.33675,0.60875,0.067,0.295,0.1855,0.16975,0.4549999999999999,0.1372499999999999,0.349,0.3565,0.152,0.0925,0.5065,0.32925,0.218,0.1465,0.34225,0.2355,0.11925,0.24825,0.088,0.12475,0.4257499999999999,0.0672499999999999,0.32975,0.187,0.37275,0.0752499999999999,0.24275,0.0842499999999999,0.079,0.17025,0.10325,0.09775,0.0805,0.54575,0.0207499999999999,0.42325,0.1277499999999999,0.38525,0.2847499999999999,0.0949999999999999,0.709,0.0494999999999999,0.06,0.2324999999999999,0.1425,0.1932499999999999,0.08775,0.24,0.0449999999999999,0.0394999999999999,0.15925,0.2229999999999999,0.2877499999999999,0.10375,0.0762499999999999,0.2995,0.1342499999999999,0.28075,0.18075,0.068,0.22425,0.20675,0.1589999999999999,0.566,0.011,0.03075,0.03725,0.3319999999999999,0.01,0.151,0.03625,0.04175,0.39675,0.0772499999999999,0.3185,0.18075,0.04625,0.03925,0.2045,0.0102499999999999,0.02975,0.006,0.0905,0.1902499999999999,0.38325,0.0212499999999999,0.3435,0.25925,0.0275,0.0132499999999999,0.0155,0.04125,0.0155,0.0677499999999999,0.0232499999999999,0.006,0.03375,0.1059999999999999,0.18125,0.14275,0.08675,0.0665,0.0257499999999999,0.09275,0.0232499999999999,0.0509999999999999
