movieId,weird,runaway,betrayal,melancholic,greed,original,culture clash,vengeance,dialogue,drama,pornography,independent film,good,quirky,drinking,mentor,adaptation,catastrophe,death,light,predictable,absurd,chase,sexy,surveillance,life & death,fantasy world,not funny,film noir,life philosophy,dysfunctional family,weapons,creativity,very funny,fight scenes,transformation,pulp,first contact,nudity (full frontal - brief),classic car,underrated,writers,censorship,hospital,doctors,addiction,small town,multiple storylines,hotel,fun movie,mad scientist,sacrifice,survival,alter ego,queer,women,british,nudity (topless - brief),unlikely friendships,childhood,road movie,wilderness,dreams,blindness,goth,irish accent,camp,graphic novel,teen movie,family,california,directorial debut,kidnapping,good music,islam,prejudice,tokyo,awesome soundtrack,computer animation,memory,farce,stoner movie,period piece,stereotypes,hunting,new jersey,texas,80s,divorce,prison,brothers,too long,nudity (rear),workplace,alternate history,simple,prostitution,atheism,desert,australia,internet,stand-up comedy,wartime,god,immortality,foul language,no plot,unlikeable characters,best of 2005,reality tv,1930s,ensemble cast,new york city,kick-butt women,notable nudity,indians,island,bollywood,potential oscar nom,russian,homeless,finnish,hip hop,snakes,adoption,made for tv,robert downey jr,radio,los angeles,lawyer,interracial romance,cancer,french,trilogy,race,wine,documentary,rebellion,ghosts/afterlife,oil,father daughter relationship,fashion,shopping,buddy movie,san francisco,remake,time,too short,single father
You Were Never Really Here (2017),0.8799999999999999,0.8174999999999999,0.8799999999999999,0.8174999999999999,0.7929999999999999,0.8245,0.8799999999999999,0.7745,0.7729999999999999,0.8174999999999999,0.5235,0.8174999999999999,0.5855,0.54175,0.8174999999999999,0.4845,0.476,0.43525,0.70525,0.3285,0.311,0.2875,0.4297499999999999,0.292,0.2339999999999999,0.40375,0.237,0.31775,0.384,0.308,0.45925,0.3665,0.33175,0.2264999999999999,0.2475,0.242,0.172,0.2664999999999999,0.251,0.3155,0.21625,0.241,0.142,0.2835,0.273,0.303,0.3239999999999999,0.2395,0.5845,0.1985,0.089,0.2857499999999999,0.155,0.27825,0.27025,0.407,0.2977499999999999,0.26075,0.29925,0.18125,0.283,0.46525,0.1982499999999999,0.16275,0.1689999999999999,0.44925,0.185,0.0459999999999999,0.32225,0.23275,0.3379999999999999,0.25,0.09875,0.34275,0.1435,0.15475,0.20475,0.34275,0.14975,0.2289999999999999,0.1609999999999999,0.1917499999999999,0.1545,0.079,0.37775,0.20625,0.25575,0.1589999999999999,0.2314999999999999,0.16175,0.1725,0.119,0.08975,0.1215,0.1882499999999999,0.0707499999999999,0.1375,0.1074999999999999,0.20775,0.22225,0.10625,0.09975,0.174,0.1074999999999999,0.1485,0.14725,0.1049999999999999,0.04625,0.086,0.0697499999999999,0.1275,0.083,0.10425,0.0712499999999999,0.1044999999999999,0.2339999999999999,0.121,0.069,0.149,0.10875,0.12125,0.15125,0.1475,0.0687499999999999,0.18125,0.086,0.0489999999999999,0.0835,0.1545,0.08725,0.1385,0.22075,0.075,0.0519999999999999,0.093,0.0797499999999999,0.1245,0.0812499999999999,0.0292499999999999,0.22125,0.12025,0.04375,0.14325,0.0354999999999999,0.0687499999999999,0.017,0.0715,0.0222499999999999,0.0339999999999999
Shimmer Lake (2017),0.92025,0.68225,0.5975,0.691,0.7717499999999999,0.8394999999999999,0.68225,0.972,0.65,0.92325,0.606,0.38625,0.68225,0.92025,0.26225,0.3874999999999999,0.265,0.4275,0.33225,0.24575,0.434,0.18725,0.361,0.22575,0.16025,0.3149999999999999,0.347,0.246,0.138,0.15725,0.23975,0.23375,0.2025,0.24575,0.1932499999999999,0.185,0.49875,0.273,0.27875,0.25075,0.0712499999999999,0.66425,0.0757499999999999,0.1039999999999999,0.15475,0.06,0.97625,0.292,0.251,0.2365,0.03675,0.0989999999999999,0.10325,0.08725,0.54925,0.205,0.1149999999999999,0.25175,0.31925,0.134,0.0559999999999999,0.071,0.1009999999999999,0.0434999999999999,0.04375,0.353,0.07,0.091,0.10125,0.43,0.0559999999999999,0.1159999999999999,0.1129999999999999,0.0685,0.65,0.16225,0.0935,0.0529999999999999,0.14425,0.1104999999999999,0.0895,0.028,0.2045,0.069,0.025,0.175,0.45175,0.0984999999999999,0.1079999999999999,0.082,0.14775,0.0717499999999999,0.075,0.0747499999999999,0.118,0.09,0.0722499999999999,0.11925,0.04625,0.4327499999999999,0.08925,0.11675,0.0979999999999999,0.03225,0.0772499999999999,0.05125,0.1315,0.03125,0.0217499999999999,0.0579999999999999,0.11825,0.09125,0.0339999999999999,0.1297499999999999,0.03825,0.4962499999999999,0.0777499999999999,0.16475,0.1659999999999999,0.027,0.03475,0.05575,0.0454999999999999,0.0282499999999999,0.17025,0.12225,0.04325,0.0414999999999999,0.0262499999999999,0.1835,0.0529999999999999,0.0827499999999999,0.061,0.03175,0.0837499999999999,0.0424999999999999,0.1094999999999999,0.027,0.0549999999999999,0.33675,0.0275,0.04325,0.0319999999999999,0.0122499999999999,0.0215,0.014,0.03425,0.03475,0.03575
Belladonna of Sadness (1973),0.9405,0.8342499999999999,0.65575,0.922,0.8167500000000001,0.682,0.91625,0.7725,0.8342499999999999,0.507,0.9405,0.91625,0.5905,0.63275,0.7205,0.36475,0.2835,0.431,0.0735,0.504,0.181,0.43875,0.24525,0.9405,0.5685,0.1877499999999999,0.8975,0.3365,0.35675,0.2145,0.1579999999999999,0.10325,0.65275,0.3285,0.18475,0.52475,0.29625,0.17075,0.2975,0.1362499999999999,0.1059999999999999,0.089,0.4812499999999999,0.1049999999999999,0.29625,0.1099999999999999,0.286,0.1387499999999999,0.09475,0.18475,0.34075,0.0464999999999999,0.0509999999999999,0.289,0.1079999999999999,0.1465,0.09975,0.367,0.1074999999999999,0.8087500000000001,0.1094999999999999,0.4247499999999999,0.32425,0.26225,0.2264999999999999,0.3259999999999999,0.30925,0.017,0.1059999999999999,0.73525,0.2299999999999999,0.1932499999999999,0.1134999999999999,0.1962499999999999,0.2754999999999999,0.31925,0.42825,0.1049999999999999,0.98825,0.03725,0.1267499999999999,0.71275,0.063,0.22125,0.20875,0.0785,0.06125,0.16525,0.2007499999999999,0.09725,0.03575,0.0595,0.204,0.24025,0.0514999999999999,0.203,0.144,0.293,0.0524999999999999,0.0595,0.065,0.0825,0.1024999999999999,0.293,0.1275,0.0187499999999999,0.0247499999999999,0.02975,0.0192499999999999,0.0652499999999999,0.2817499999999999,0.05075,0.0389999999999999,0.05275,0.18525,0.0842499999999999,0.2012499999999999,0.02975,0.0217499999999999,0.24525,0.022,0.04825,0.215,0.14825,0.0725,0.05425,0.0127499999999999,0.03,0.0197499999999999,0.093,0.04825,0.0257499999999999,0.04725,0.15675,0.0275,0.089,0.0544999999999999,0.0837499999999999,0.0652499999999999,0.05875,0.0277499999999999,0.0122499999999999,0.0127499999999999,0.1285,0.0785,0.0075,0.0182499999999999,0.0287499999999999,0.0217499999999999
"Don't Hug Me, I'm Scared II: Time (2014)",0.82975,0.8205,0.82975,0.83125,0.83125,0.902,0.82975,0.75325,0.66125,0.8075000000000001,0.6585,0.8042499999999999,0.792,0.8474999999999999,0.65275,0.361,0.3964999999999999,0.4105,0.1257499999999999,0.658,0.407,0.33625,0.2794999999999999,0.2907499999999999,0.59275,0.38875,0.17475,0.29425,0.4509999999999999,0.31575,0.51175,0.2554999999999999,0.4465,0.44475,0.2554999999999999,0.1805,0.12425,0.4575,0.30125,0.4177499999999999,0.1302499999999999,0.4077499999999999,0.28725,0.1252499999999999,0.2035,0.4679999999999999,0.28925,0.381,0.396,0.2554999999999999,0.06225,0.30125,0.1815,0.395,0.11825,0.11375,0.3047499999999999,0.46525,0.3165,0.10575,0.20625,0.3055,0.361,0.0822499999999999,0.06,0.3325,0.0717499999999999,0.0152499999999999,0.33075,0.03075,0.133,0.41525,0.244,0.50925,0.3435,0.34175,0.17225,0.401,0.1387499999999999,0.4197499999999999,0.11225,0.60925,0.1725,0.04975,0.351,0.17375,0.1825,0.4345,0.1372499999999999,0.1262499999999999,0.09325,0.093,0.175,0.17775,0.17625,0.015,0.09575,0.08925,0.0122499999999999,0.20675,0.087,0.38775,0.4024999999999999,0.0777499999999999,0.03625,0.387,0.04725,0.0192499999999999,0.07,0.05025,0.0812499999999999,0.11175,0.04925,0.0379999999999999,0.0127499999999999,0.198,0.0584999999999999,0.51825,0.18325,0.256,0.10075,0.52425,0.1765,0.0222499999999999,0.04625,0.46575,0.0359999999999999,0.23375,0.0812499999999999,0.0384999999999999,0.05425,0.0964999999999999,0.0584999999999999,0.09625,0.2045,0.1089999999999999,0.1589999999999999,0.0529999999999999,0.0127499999999999,0.0832499999999999,0.03,0.007,0.03625,0.189,0.0215,0.0092499999999999,0.21325,0.05075,0.0177499999999999
Good Time (2017),0.95375,0.87375,0.95375,0.92625,0.92075,0.8674999999999999,0.95375,0.97875,0.92075,0.9815,0.64725,0.89375,0.9815,0.89375,0.639,0.486,0.45375,0.495,0.25675,0.433,0.3209999999999999,0.35875,0.3804999999999999,0.27875,0.7555000000000001,0.616,0.186,0.3525,0.515,0.23125,0.4952499999999999,0.1977499999999999,0.48875,0.26625,0.1922499999999999,0.2895,0.399,0.2784999999999999,0.37675,0.1639999999999999,0.3595,0.3225,0.129,0.73925,0.2194999999999999,0.6225,0.1694999999999999,0.1175,0.374,0.2985,0.064,0.254,0.1785,0.25525,0.253,0.249,0.204,0.39425,0.27275,0.23825,0.1397499999999999,0.51325,0.49975,0.4225,0.091,0.21,0.0677499999999999,0.0177499999999999,0.24425,0.26675,0.201,0.26675,0.274,0.3794999999999999,0.12025,0.14575,0.11575,0.344,0.1139999999999999,0.18,0.122,0.22625,0.09875,0.09775,0.1425,0.184,0.22375,0.24,0.14075,0.6365,0.9515,0.1059999999999999,0.04475,0.0855,0.145,0.10075,0.1315,0.09875,0.0915,0.23625,0.0984999999999999,0.09025,0.089,0.09875,0.0494999999999999,0.2385,0.06075,0.0579999999999999,0.078,0.11475,0.0797499999999999,0.1074999999999999,0.63275,0.1104999999999999,0.0449999999999999,0.1124999999999999,0.1589999999999999,0.072,0.15025,0.0737499999999999,0.32775,0.076,0.349,0.0842499999999999,0.0875,0.1069999999999999,0.0837499999999999,0.074,0.0847499999999999,0.10525,0.0857499999999999,0.06075,0.04325,0.031,0.14475,0.09275,0.0782499999999999,0.06025,0.0349999999999999,0.05725,0.1425,0.04475,0.0705,0.15725,0.0574999999999999,0.013,0.0564999999999999,0.0127499999999999,0.0235
"In the blue sea, in the white foam. (1984)",0.847,0.6175,0.64925,0.7305,0.65525,0.76,0.6175,0.58575,0.73775,0.611,0.6395,0.64925,0.58675,0.786,0.6195,0.39975,0.44875,0.4569999999999999,0.2254999999999999,0.43825,0.30525,0.4569999999999999,0.23675,0.3105,0.1992499999999999,0.20825,0.21075,0.3085,0.31025,0.174,0.291,0.385,0.4925,0.28075,0.20675,0.589,0.15675,0.1805,0.192,0.3675,0.3085,0.1347499999999999,0.21425,0.133,0.1927499999999999,0.1629999999999999,0.3149999999999999,0.12375,0.14425,0.16475,0.4965,0.361,0.16625,0.2165,0.12,0.0645,0.1367499999999999,0.1835,0.3435,0.4217499999999999,0.2445,0.44675,0.2634999999999999,0.396,0.1049999999999999,0.27925,0.11675,0.05475,0.16575,0.74975,0.0702499999999999,0.29,0.0637499999999999,0.33725,0.206,0.23975,0.1887499999999999,0.10875,0.8947499999999999,0.062,0.1282499999999999,0.471,0.05475,0.06075,0.4535,0.11875,0.0717499999999999,0.1154999999999999,0.04475,0.16175,0.14425,0.0802499999999999,0.03225,0.128,0.1387499999999999,0.12475,0.0737499999999999,0.0329999999999999,0.1312499999999999,0.0737499999999999,0.1004999999999999,0.0215,0.0765,0.33825,0.0499999999999999,0.0354999999999999,0.04675,0.09675,0.0439999999999999,0.04875,0.17375,0.0384999999999999,0.0364999999999999,0.0504999999999999,0.0267499999999999,0.10375,0.348,0.04025,0.031,0.3315,0.04225,0.1009999999999999,0.0404999999999999,0.14875,0.0605,0.24075,0.04475,0.0065,0.019,0.017,0.152,0.11025,0.0725,0.0267499999999999,0.3045,0.12125,0.0524999999999999,0.12325,0.0504999999999999,0.196,0.0399999999999999,0.0132499999999999,0.0122499999999999,0.03575,0.031,0.007,0.0167499999999999,0.0197499999999999,0.0172499999999999
Mother! (2017),0.8815,0.715,0.748,0.73175,0.729,0.8799999999999999,0.748,0.6785,0.729,0.748,0.53825,0.45325,0.688,0.36875,0.41025,0.45025,0.4345,0.45625,0.3934999999999999,0.2937499999999999,0.27275,0.36775,0.355,0.265,0.22325,0.3645,0.23575,0.32875,0.1664999999999999,0.38025,0.585,0.267,0.37725,0.276,0.296,0.272,0.1937499999999999,0.26675,0.3864999999999999,0.27825,0.2867499999999999,0.2375,0.3429999999999999,0.268,0.3575,0.26225,0.26925,0.2995,0.32675,0.23275,0.10175,0.42025,0.256,0.2065,0.2845,0.38475,0.25875,0.23025,0.2355,0.249,0.17475,0.26225,0.3535,0.1927499999999999,0.0529999999999999,0.23075,0.1317499999999999,0.062,0.15125,0.215,0.1995,0.1775,0.1154999999999999,0.20775,0.26925,0.2204999999999999,0.1387499999999999,0.18425,0.18175,0.2877499999999999,0.127,0.12275,0.1912499999999999,0.20825,0.17075,0.1574999999999999,0.1305,0.1275,0.1385,0.14,0.1255,0.1352499999999999,0.1114999999999999,0.15325,0.22075,0.12,0.1257499999999999,0.1054999999999999,0.09275,0.12075,0.1545,0.1154999999999999,0.139,0.1054999999999999,0.087,0.16375,0.1995,0.061,0.12325,0.0645,0.205,0.08975,0.1435,0.0807499999999999,0.24825,0.1372499999999999,0.1395,0.1267499999999999,0.11475,0.0695,0.10825,0.15175,0.0974999999999999,0.0935,0.11625,0.05675,0.0822499999999999,0.09025,0.0949999999999999,0.05275,0.10725,0.151,0.06,0.0697499999999999,0.173,0.0642499999999999,0.0925,0.093,0.0875,0.04825,0.1285,0.066,0.10725,0.04025,0.0584999999999999,0.03725,0.0722499999999999,0.04025,0.05025
The Endless (2017),0.919,0.84425,0.5455,0.59175,0.639,0.8875,0.639,0.525,0.595,0.639,0.4965,0.513,0.764,0.696,0.17975,0.5505,0.362,0.43975,0.7055,0.24575,0.3732499999999999,0.25575,0.371,0.1604999999999999,0.4695,0.2664999999999999,0.3319999999999999,0.3655,0.16825,0.24975,0.36,0.3732499999999999,0.44025,0.2279999999999999,0.3834999999999999,0.2614999999999999,0.1395,0.3732499999999999,0.187,0.1654999999999999,0.41,0.16325,0.10625,0.15475,0.192,0.193,0.39175,0.27575,0.2445,0.32875,0.17425,0.4115,0.5775,0.30125,0.2865,0.149,0.2455,0.1725,0.429,0.14425,0.14475,0.23925,0.36075,0.178,0.3269999999999999,0.4985,0.59325,0.0354999999999999,0.1365,0.1515,0.1987499999999999,0.29625,0.1049999999999999,0.198,0.1307499999999999,0.17825,0.1325,0.198,0.16525,0.16875,0.09925,0.08675,0.2475,0.128,0.0735,0.19,0.15375,0.128,0.072,0.1134999999999999,0.839,0.0832499999999999,0.1317499999999999,0.06225,0.31225,0.0707499999999999,0.05425,0.66425,0.1604999999999999,0.27975,0.2674999999999999,0.09175,0.10025,0.66425,0.31825,0.2239999999999999,0.0797499999999999,0.0755,0.0569999999999999,0.04825,0.1327499999999999,0.12,0.068,0.0742499999999999,0.10475,0.084,0.1455,0.0645,0.0494999999999999,0.09525,0.06025,0.1277499999999999,0.05675,0.11425,0.0632499999999999,0.091,0.1387499999999999,0.1054999999999999,0.0647499999999999,0.0574999999999999,0.05325,0.2199999999999999,0.03925,0.0549999999999999,0.1134999999999999,0.0444999999999999,0.14325,0.067,0.121,0.03725,0.1169999999999999,0.0349999999999999,0.0334999999999999,0.065,0.05875,0.05025,0.235,0.019,0.03275
The Killing of a Sacred Deer (2017),0.97725,0.91475,0.8925000000000001,0.91425,0.97725,0.8527499999999999,0.8062499999999999,0.8260000000000001,0.8634999999999999,0.7809999999999999,0.68475,0.58775,0.8925000000000001,0.66025,0.58775,0.385,0.4075,0.44275,0.34375,0.2925,0.3045,0.3215,0.3964999999999999,0.53325,0.8925000000000001,0.2189999999999999,0.22275,0.3612499999999999,0.2574999999999999,0.25725,0.8027500000000001,0.2065,0.27125,0.24,0.1977499999999999,0.2524999999999999,0.1887499999999999,0.22575,0.218,0.24175,0.24975,0.2947499999999999,0.21525,0.6175,0.28325,0.266,0.2955,0.23725,0.4167499999999999,0.37475,0.12125,0.4225,0.25525,0.25225,0.25975,0.28825,0.3305,0.181,0.16925,0.18425,0.16375,0.23625,0.16825,0.2115,0.0949999999999999,0.37625,0.15075,0.1235,0.0969999999999999,0.4419999999999999,0.23975,0.2095,0.2977499999999999,0.17925,0.0999999999999999,0.11025,0.08625,0.179,0.14625,0.16025,0.09275,0.1684999999999999,0.17475,0.123,0.26125,0.09575,0.1589999999999999,0.0974999999999999,0.2125,0.1275,0.126,0.079,0.1139999999999999,0.17725,0.12425,0.0895,0.08725,0.0775,0.0454999999999999,0.1257499999999999,0.11125,0.1054999999999999,0.14625,0.0775,0.05375,0.1684999999999999,0.32475,0.11075,0.04475,0.1302499999999999,0.09725,0.18475,0.1235,0.089,0.1545,0.0825,0.1044999999999999,0.05425,0.1255,0.0802499999999999,0.06225,0.05175,0.04925,0.0662499999999999,0.16725,0.05575,0.1079999999999999,0.0449999999999999,0.0765,0.0745,0.08775,0.0812499999999999,0.06,0.05475,0.0812499999999999,0.06125,0.05925,0.0389999999999999,0.0489999999999999,0.11875,0.0625,0.06225,0.0469999999999999,0.03775,0.04675,0.0147499999999999,0.0267499999999999,0.0215,0.0247499999999999
Gerald's Game (2017),0.8805000000000001,0.7315,0.75075,0.71725,0.85425,0.8325,0.75075,0.7185,0.54775,0.8089999999999999,0.7775000000000001,0.53825,0.72425,0.5115,0.53825,0.3834999999999999,0.8892500000000001,0.434,0.8892500000000001,0.48275,0.3522499999999999,0.25975,0.43025,0.2845,0.53225,0.72425,0.1937499999999999,0.3645,0.1034999999999999,0.418,0.3135,0.21,0.3732499999999999,0.23975,0.17675,0.2674999999999999,0.189,0.295,0.192,0.18375,0.22925,0.44325,0.14375,0.386,0.26625,0.15025,0.25875,0.16675,0.2774999999999999,0.22175,0.1604999999999999,0.18225,0.76125,0.33675,0.15175,0.26125,0.354,0.374,0.1885,0.412,0.4105,0.268,0.2584999999999999,0.2189999999999999,0.11825,0.2005,0.1365,0.118,0.1765,0.2309999999999999,0.14875,0.18675,0.1947499999999999,0.0805,0.0687499999999999,0.1387499999999999,0.081,0.0805,0.10425,0.20925,0.144,0.15675,0.16925,0.0832499999999999,0.17175,0.1169999999999999,0.0712499999999999,0.07,0.45325,0.0994999999999999,0.11075,0.1345,0.1089999999999999,0.0722499999999999,0.09475,0.14925,0.03925,0.0732499999999999,0.0677499999999999,0.15125,0.10075,0.3135,0.0762499999999999,0.17325,0.088,0.216,0.1004999999999999,0.0802499999999999,0.0379999999999999,0.0529999999999999,0.0822499999999999,0.0489999999999999,0.0747499999999999,0.0697499999999999,0.0579999999999999,0.1049999999999999,0.1292499999999999,0.1335,0.0705,0.064,0.1004999999999999,0.1029999999999999,0.08825,0.09,0.0559999999999999,0.1875,0.11875,0.05875,0.03425,0.09575,0.06075,0.37975,0.0479999999999999,0.03125,0.0595,0.05775,0.03825,0.0217499999999999,0.1275,0.0247499999999999,0.10925,0.0745,0.04075,0.0287499999999999,0.0514999999999999,0.017,0.10125,0.02975,0.0255
The Death of Stalin (2017),0.79975,0.70925,0.567,0.5915,0.70925,0.8345,0.712,0.69,0.69525,0.70925,0.583,0.47575,0.712,0.79975,0.55725,0.51575,0.40025,0.46325,0.6655,0.712,0.2714999999999999,0.5935,0.3605,0.29425,0.33725,0.27975,0.3405,0.23725,0.21025,0.58875,0.56525,0.41325,0.517,0.369,0.25975,0.25875,0.2204999999999999,0.23075,0.1225,0.3595,0.2504999999999999,0.40925,0.244,0.216,0.29,0.29125,0.371,0.3612499999999999,0.369,0.475,0.11075,0.3349999999999999,0.41025,0.2209999999999999,0.4085,0.289,0.40075,0.14675,0.264,0.2239999999999999,0.23625,0.1765,0.1004999999999999,0.11825,0.23375,0.369,0.1785,0.059,0.1385,0.2885,0.257,0.16175,0.0627499999999999,0.14425,0.66825,0.22425,0.125,0.141,0.1915,0.09825,0.297,0.1257499999999999,0.196,0.21825,0.08,0.1775,0.15975,0.0812499999999999,0.285,0.1262499999999999,0.1205,0.1327499999999999,0.15575,0.33525,0.1372499999999999,0.078,0.1195,0.0775,0.088,0.121,0.1292499999999999,0.11425,0.236,0.0359999999999999,0.08,0.172,0.152,0.1865,0.13,0.18575,0.16125,0.4882499999999999,0.12125,0.0637499999999999,0.2002499999999999,0.1134999999999999,0.1252499999999999,0.0735,0.2204999999999999,0.0554999999999999,0.06125,0.06,0.11625,0.04975,0.10775,0.0574999999999999,0.2135,0.086,0.086,0.143,0.0595,0.08775,0.0675,0.0539999999999999,0.17375,0.2867499999999999,0.0655,0.0984999999999999,0.1004999999999999,0.1325,0.0665,0.09475,0.144,0.064,0.0665,0.0252499999999999,0.0354999999999999,0.0374999999999999,0.0285
Annihilation (2018),0.86225,0.6275,0.72925,0.79375,0.79375,0.93625,0.72925,0.525,0.79375,0.74225,0.4065,0.41925,0.52625,0.3429999999999999,0.41925,0.489,0.383,0.4705,0.4137499999999999,0.3065,0.3914999999999999,0.36375,0.4972499999999999,0.27225,0.38975,0.3335,0.25325,0.2977499999999999,0.2027499999999999,0.3125,0.3385,0.37875,0.385,0.23925,0.30125,0.43625,0.2035,0.56,0.31525,0.24725,0.249,0.2022499999999999,0.0984999999999999,0.2455,0.2485,0.1382499999999999,0.24475,0.177,0.21375,0.27775,0.2135,0.4695,0.4882499999999999,0.27425,0.3047499999999999,0.28525,0.4345,0.1342499999999999,0.25325,0.2475,0.1649999999999999,0.20775,0.22575,0.15175,0.14575,0.2774999999999999,0.1445,0.0725,0.1815,0.28425,0.1937499999999999,0.18325,0.1255,0.15775,0.3067499999999999,0.2274999999999999,0.15675,0.15775,0.1915,0.272,0.1134999999999999,0.1315,0.1987499999999999,0.1925,0.22325,0.1579999999999999,0.1285,0.10975,0.153,0.15625,0.11975,0.1144999999999999,0.11275,0.1245,0.2259999999999999,0.139,0.10175,0.0935,0.14725,0.15875,0.2065,0.0989999999999999,0.1387499999999999,0.0825,0.10975,0.15675,0.16575,0.09775,0.06175,0.0677499999999999,0.1325,0.1049999999999999,0.1144999999999999,0.0857499999999999,0.0959999999999999,0.179,0.20375,0.09225,0.10625,0.10025,0.0807499999999999,0.11675,0.1124999999999999,0.0865,0.1295,0.09275,0.08825,0.11775,0.0785,0.0514999999999999,0.121,0.3117499999999999,0.0655,0.05875,0.16525,0.05725,0.0727499999999999,0.11925,0.0697499999999999,0.0707499999999999,0.15925,0.0529999999999999,0.0444999999999999,0.0434999999999999,0.093,0.0394999999999999,0.078,0.04525,0.0539999999999999
Thoroughbreds (2018),0.72075,0.5735,0.5735,0.72075,0.6155,0.84325,0.56,0.6635,0.6155,0.56,0.6365,0.54875,0.418,0.53875,0.54875,0.46725,0.4439999999999999,0.44075,0.477,0.34225,0.2644999999999999,0.248,0.4485,0.286,0.27,0.3017499999999999,0.3065,0.2897499999999999,0.2194999999999999,0.24325,0.408,0.31,0.3125,0.21025,0.3345,0.291,0.20675,0.24075,0.24675,0.18725,0.15575,0.23125,0.0865,0.262,0.23375,0.14575,0.25975,0.266,0.42825,0.2405,0.1094999999999999,0.428,0.149,0.279,0.2495,0.392,0.3442499999999999,0.20325,0.523,0.278,0.29,0.1975,0.21625,0.15425,0.26,0.396,0.21025,0.0822499999999999,0.3005,0.26,0.312,0.215,0.11425,0.1725,0.28225,0.135,0.1164999999999999,0.1725,0.1805,0.181,0.1342499999999999,0.1124999999999999,0.172,0.1059999999999999,0.22125,0.22075,0.1594999999999999,0.1054999999999999,0.17575,0.16475,0.21525,0.126,0.0715,0.217,0.16575,0.0999999999999999,0.10075,0.1287499999999999,0.0969999999999999,0.14775,0.22625,0.10825,0.1805,0.077,0.1327499999999999,0.1629999999999999,0.0905,0.0414999999999999,0.0514999999999999,0.0715,0.16925,0.12375,0.08775,0.11425,0.0939999999999999,0.215,0.1195,0.15075,0.1337499999999999,0.073,0.0757499999999999,0.0494999999999999,0.12425,0.0662499999999999,0.18575,0.1064999999999999,0.0707499999999999,0.0632499999999999,0.11725,0.0539999999999999,0.1377499999999999,0.17275,0.0735,0.0707499999999999,0.197,0.12175,0.1327499999999999,0.06125,0.0344999999999999,0.081,0.11075,0.1004999999999999,0.09425,0.0374999999999999,0.0725,0.0242499999999999,0.0379999999999999,0.0384999999999999,0.0399999999999999
The Favourite,0.8062499999999999,0.8560000000000001,0.71225,0.8062499999999999,0.71525,0.8407500000000001,0.8560000000000001,0.71225,0.71525,0.8560000000000001,0.5395,0.57125,0.8560000000000001,0.69725,0.57125,0.48075,0.5375,0.4509999999999999,0.363,0.4439999999999999,0.2764999999999999,0.39225,0.403,0.3635,0.4395,0.3472499999999999,0.25425,0.2674999999999999,0.23475,0.3015,0.434,0.3245,0.32875,0.2995,0.27325,0.292,0.177,0.2485,0.38075,0.29825,0.248,0.30825,0.2025,0.274,0.3482499999999999,0.31125,0.26925,0.246,0.275,0.27175,0.10775,0.37825,0.3209999999999999,0.31225,0.3435,0.38175,0.46875,0.278,0.3465,0.248,0.24375,0.29125,0.2185,0.17475,0.2012499999999999,0.37175,0.185,0.03225,0.121,0.23575,0.3047499999999999,0.188,0.143,0.30825,0.2085,0.1972499999999999,0.176,0.29725,0.175,0.1215,0.20875,0.1927499999999999,0.35475,0.1634999999999999,0.26725,0.1357499999999999,0.1845,0.14125,0.16325,0.188,0.17475,0.1619999999999999,0.1154999999999999,0.17325,0.1877499999999999,0.1375,0.1104999999999999,0.119,0.1825,0.1169999999999999,0.1362499999999999,0.092,0.202,0.119,0.083,0.1932499999999999,0.10775,0.0605,0.0707499999999999,0.073,0.2385,0.1312499999999999,0.08875,0.1555,0.0785,0.144,0.14425,0.0657499999999999,0.154,0.0954999999999999,0.0732499999999999,0.0564999999999999,0.1109999999999999,0.12125,0.1569999999999999,0.063,0.0777499999999999,0.087,0.1074999999999999,0.0805,0.1245,0.1064999999999999,0.0832499999999999,0.0737499999999999,0.11875,0.124,0.1054999999999999,0.146,0.0595,0.17375,0.1895,0.0949999999999999,0.0439999999999999,0.062,0.0692499999999999,0.0232499999999999,0.0205,0.0285,0.0424999999999999
