movieId,documentary,weird,runaway,culture clash,melancholic,original,greed,drama,independent film,good,betrayal,drinking,mentor,dialogue,light,vengeance,life & death,catastrophe,islam,creativity,pornography,quirky,life philosophy,childhood,unlikely friendships,adaptation,fun movie,prejudice,death,good music,chase,very funny,not funny,family,dysfunctional family,predictable,addiction,classic car,surveillance,fantasy world,queer,internet,fight scenes,nudity (full frontal - brief),censorship,weapons,first contact,computer animation,california,transformation,small town,teen movie,hip hop,british,sexy,absurd,film noir,multiple storylines,sacrifice,women,wilderness,dreams,new jersey,road movie,period piece,underrated,awesome soundtrack,alter ego,writers,nudity (topless - brief),hotel,stand-up comedy,doctors,atheism,bollywood,hospital,brothers,wartime,stereotypes,irish accent,survival,hunting,texas,tokyo,farce,prison,memory,too long,oil,simple,new york city,workplace,80s,divorce,alternate history,reality tv,directorial debut,indians,blindness,1930s,wine,finnish,pulp,interracial romance,san francisco,homeless,cancer,stoner movie,best of 2005,race,adoption,radio,foul language,made for tv,mad scientist,notable nudity,god,australia,lawyer,french,kick-butt women,camp,island,potential oscar nom,rebellion,father daughter relationship,los angeles,russian,prostitution,nudity (rear),immortality,desert,fashion,kidnapping,ensemble cast,snakes,time,shopping,buddy movie,goth,too short,robert downey jr,unlikeable characters,ghosts/afterlife,graphic novel,trilogy,no plot,single father,remake
Taxi (2015),0.67525,0.74775,0.72325,0.74775,0.8022499999999999,0.65675,0.8022499999999999,0.6705,0.8022499999999999,0.72325,0.5935,0.608,0.433,0.4439999999999999,0.45675,0.672,0.46725,0.4639999999999999,0.7967500000000001,0.435,0.32625,0.268,0.2244999999999999,0.42125,0.3612499999999999,0.28725,0.23625,0.45225,0.20575,0.1945,0.4675,0.39425,0.3169999999999999,0.068,0.3085,0.23975,0.3582499999999999,0.38825,0.16225,0.1825,0.33475,0.1307499999999999,0.23975,0.1932499999999999,0.96575,0.23775,0.24525,0.09925,0.1185,0.2224999999999999,0.25775,0.404,0.20575,0.1997499999999999,0.213,0.18475,0.1634999999999999,0.31425,0.15275,0.7582500000000001,0.193,0.3145,0.23425,0.31775,0.063,0.18425,0.1945,0.1902499999999999,0.11575,0.37725,0.2289999999999999,0.05575,0.37875,0.137,0.14325,0.37675,0.1895,0.131,0.1342499999999999,0.147,0.12,0.22925,0.1937499999999999,0.3725,0.15175,0.39775,0.0429999999999999,0.0484999999999999,0.09475,0.132,0.129,0.0539999999999999,0.0777499999999999,0.14125,0.05975,0.10325,0.17725,0.0504999999999999,0.0939999999999999,0.10525,0.0449999999999999,0.1049999999999999,0.2022499999999999,0.0725,0.0454999999999999,0.28925,0.0817499999999999,0.2837499999999999,0.0444999999999999,0.1119999999999999,0.0925,0.12025,0.0374999999999999,0.03975,0.10275,0.0319999999999999,0.137,0.33525,0.2375,0.09375,0.09975,0.1109999999999999,0.0782499999999999,0.1875,0.0725,0.14475,0.063,0.1257499999999999,0.10325,0.0994999999999999,0.04275,0.26775,0.08825,0.1225,0.0742499999999999,0.18725,0.03,0.03475,0.05725,0.025,0.04475,0.04825,0.0225,0.0444999999999999,0.021,0.06125,0.06225,0.03975,0.006
The Wolfpack (2015),0.9245,0.8002499999999999,0.766,0.683,0.74125,0.8680000000000001,0.7255,0.7045,0.7755000000000001,0.63725,0.7045,0.7045,0.3622499999999999,0.45125,0.45075,0.4,0.51475,0.4287499999999999,0.28525,0.62975,0.6355,0.5095,0.25325,0.8154999999999999,0.3712499999999999,0.60725,0.1952499999999999,0.1579999999999999,0.41925,0.1114999999999999,0.29525,0.3309999999999999,0.34875,0.53025,0.7415,0.26325,0.72375,0.0974999999999999,0.32025,0.2249999999999999,0.3025,0.415,0.28625,0.28825,0.2857499999999999,0.218,0.178,0.1019999999999999,0.1709999999999999,0.182,0.27725,0.22975,0.14725,0.2514999999999999,0.2857499999999999,0.3265,0.1285,0.22375,0.1252499999999999,0.22625,0.4629999999999999,0.5525,0.11525,0.3635,0.092,0.145,0.1114999999999999,0.0949999999999999,0.17675,0.18375,0.217,0.12425,0.16575,0.4187499999999999,0.072,0.2085,0.95225,0.11025,0.1069999999999999,0.18125,0.3199999999999999,0.38675,0.1175,0.298,0.084,0.14825,0.21875,0.074,0.09525,0.1599999999999999,0.7517499999999999,0.1154999999999999,0.27425,0.1019999999999999,0.1109999999999999,0.18375,0.2564999999999999,0.19,0.07,0.133,0.0275,0.0885,0.141,0.1235,0.0364999999999999,0.14875,0.0765,0.12325,0.0252499999999999,0.122,0.16775,0.0459999999999999,0.243,0.09925,0.11625,0.10575,0.4187499999999999,0.26375,0.0295,0.154,0.0414999999999999,0.08925,0.15475,0.11775,0.06175,0.182,0.0247499999999999,0.079,0.1382499999999999,0.071,0.1392499999999999,0.0579999999999999,0.11125,0.0399999999999999,0.0682499999999999,0.0272499999999999,0.075,0.09975,0.03325,0.1094999999999999,0.0102499999999999,0.03625,0.03025,0.0155,0.0172499999999999,0.04575,0.09275,0.0627499999999999,0.0145
Amy (2015),0.92075,0.835,0.835,0.8795,0.8995,0.8062499999999999,0.68375,0.8995,0.8995,0.8795,0.8995,0.8995,0.66625,0.36075,0.32925,0.59675,0.8795,0.42625,0.22675,0.548,0.3135,0.26475,0.425,0.70825,0.687,0.2734999999999999,0.22325,0.254,0.7255,0.7655000000000001,0.3369999999999999,0.3954999999999999,0.34075,0.3834999999999999,0.47275,0.22375,0.92275,0.27125,0.2185,0.2495,0.23875,0.3622499999999999,0.2294999999999999,0.3005,0.21875,0.22325,0.22375,0.14925,0.197,0.1955,0.25425,0.27775,0.37525,0.389,0.15325,0.1365,0.1892499999999999,0.215,0.3369999999999999,0.1352499999999999,0.15125,0.208,0.21075,0.1895,0.093,0.1325,0.1907499999999999,0.20675,0.1942499999999999,0.16675,0.08925,0.0772499999999999,0.1995,0.1785,0.3125,0.3145,0.2145,0.074,0.1372499999999999,0.18375,0.10975,0.0725,0.127,0.14225,0.0635,0.15775,0.11925,0.12225,0.072,0.1365,0.0464999999999999,0.08725,0.09025,0.1124999999999999,0.0857499999999999,0.3145,0.1392499999999999,0.1109999999999999,0.16725,0.0885,0.063,0.0637499999999999,0.24,0.075,0.11025,0.1019999999999999,0.25825,0.212,0.24625,0.10425,0.0702499999999999,0.23075,0.0702499999999999,0.0845,0.085,0.0539999999999999,0.04225,0.05525,0.03875,0.0635,0.09,0.087,0.11975,0.0747499999999999,0.05225,0.14525,0.0354999999999999,0.081,0.0737499999999999,0.0707499999999999,0.0394999999999999,0.03525,0.08725,0.0549999999999999,0.04075,0.072,0.0329999999999999,0.04925,0.069,0.1735,0.0842499999999999,0.0384999999999999,0.09625,0.0735,0.067,0.0665,0.0314999999999999,0.03375,0.0222499999999999
The Search for General Tso (2014),0.955,0.8354999999999999,0.92075,0.601,0.53675,0.72225,0.601,0.60425,0.92075,0.61175,0.372,0.3675,0.57325,0.2855,0.425,0.3077499999999999,0.29925,0.43975,0.92075,0.359,0.49575,0.1669999999999999,0.28225,0.32125,0.24275,0.5095,0.32575,0.6695,0.1377499999999999,0.1154999999999999,0.2877499999999999,0.432,0.29325,0.433,0.188,0.3067499999999999,0.0504999999999999,0.211,0.1815,0.2485,0.4425,0.4197499999999999,0.1594999999999999,0.45475,0.5565,0.21525,0.3067499999999999,0.1945,0.5305,0.189,0.05075,0.5775,0.58375,0.147,0.145,0.14675,0.1049999999999999,0.1347499999999999,0.3145,0.16725,0.25375,0.1034999999999999,0.065,0.0984999999999999,0.3665,0.1365,0.074,0.09925,0.20675,0.04325,0.213,0.1059999999999999,0.14425,0.1205,0.55275,0.0944999999999999,0.0449999999999999,0.1985,0.14175,0.1205,0.0424999999999999,0.64425,0.0695,0.0737499999999999,0.26625,0.0895,0.0564999999999999,0.09475,0.1377499999999999,0.129,0.4595,0.0812499999999999,0.15775,0.1825,0.0637499999999999,0.05725,0.0687499999999999,0.31275,0.0489999999999999,0.22175,0.3492499999999999,0.1639999999999999,0.1235,0.60025,0.77925,0.1164999999999999,0.0454999999999999,0.05625,0.0252499999999999,0.2514999999999999,0.0697499999999999,0.04325,0.0657499999999999,0.2269999999999999,0.05375,0.0772499999999999,0.0197499999999999,0.186,0.03825,0.15125,0.0389999999999999,0.2875,0.0944999999999999,0.03525,0.1064999999999999,0.05225,0.05125,0.4367499999999999,0.0544999999999999,0.0584999999999999,0.04325,0.121,0.1024999999999999,0.0334999999999999,0.0757499999999999,0.0182499999999999,0.0157499999999999,0.0822499999999999,0.0469999999999999,0.0232499999999999,0.0787499999999999,0.0414999999999999,0.0165,0.027,0.022,0.0277499999999999,0.0145,0.04475,0.025
The U (2009),0.99025,0.8687499999999999,0.8382499999999999,0.8687499999999999,0.68725,0.7622500000000001,0.7605,0.8687499999999999,0.712,0.8687499999999999,0.75675,0.5345,0.84375,0.6035,0.55125,0.578,0.47175,0.5645,0.59225,0.3425,0.59875,0.66275,0.44125,0.4054999999999999,0.61475,0.45475,0.7415,0.4555,0.128,0.3329999999999999,0.29025,0.35,0.3389999999999999,0.3159999999999999,0.3764999999999999,0.23975,0.51625,0.44225,0.3754999999999999,0.2324999999999999,0.417,0.383,0.29625,0.2355,0.59875,0.29625,0.23975,0.181,0.427,0.2355,0.353,0.8667499999999999,0.63025,0.139,0.18175,0.246,0.1064999999999999,0.29125,0.44075,0.1054999999999999,0.0695,0.17325,0.3045,0.18625,0.2684999999999999,0.1272499999999999,0.253,0.2774999999999999,0.28325,0.3169999999999999,0.1287499999999999,0.2244999999999999,0.44575,0.2644999999999999,0.17575,0.3105,0.23275,0.39125,0.59675,0.3209999999999999,0.081,0.127,0.72125,0.1252499999999999,0.247,0.144,0.091,0.2199999999999999,0.1342499999999999,0.0625,0.15825,0.1347499999999999,0.45925,0.1465,0.368,0.308,0.248,0.085,0.03625,0.146,0.2845,0.068,0.132,0.25075,0.0529999999999999,0.0232499999999999,0.072,0.0652499999999999,0.0484999999999999,0.184,0.0677499999999999,0.3087499999999999,0.46175,0.29125,0.05075,0.41725,0.03625,0.05425,0.2554999999999999,0.0394999999999999,0.08875,0.03425,0.0524999999999999,0.1917499999999999,0.05025,0.1935,0.16675,0.05325,0.062,0.15275,0.17625,0.0175,0.0625,0.11025,0.22025,0.06075,0.03625,0.065,0.04575,0.10475,0.04875,0.1049999999999999,0.1282499999999999,0.0344999999999999,0.016,0.03075,0.03625,0.068,0.0142499999999999
Four Days in October (2010),0.99225,0.65775,0.7949999999999999,0.8632500000000001,0.74775,0.64725,0.59325,0.7542500000000001,0.7949999999999999,0.8632500000000001,0.7542500000000001,0.4962499999999999,0.87775,0.4277499999999999,0.651,0.73375,0.32475,0.44375,0.7949999999999999,0.613,0.24875,0.4295,0.1555,0.592,0.72,0.40925,0.7875000000000001,0.15025,0.3389999999999999,0.1277499999999999,0.71675,0.4337499999999999,0.3462499999999999,0.592,0.4097499999999999,0.26,0.30625,0.2704999999999999,0.5775,0.3289999999999999,0.5035,0.26625,0.71675,0.44825,0.20425,0.38725,0.199,0.592,0.4835,0.254,0.3532499999999999,0.46825,0.73025,0.1139999999999999,0.1815,0.3179999999999999,0.12025,0.122,0.5435,0.175,0.059,0.155,0.1875,0.25175,0.1185,0.40475,0.10025,0.4615,0.2827499999999999,0.31475,0.31825,0.3055,0.4585,0.1485,0.386,0.31625,0.24375,0.21875,0.183,0.507,0.0974999999999999,0.03275,0.0857499999999999,0.346,0.4337499999999999,0.2877499999999999,0.0959999999999999,0.0969999999999999,0.0554999999999999,0.2935,0.23825,0.24525,0.0672499999999999,0.084,0.0667499999999999,0.14775,0.1694999999999999,0.0579999999999999,0.1709999999999999,0.1215,0.4135,0.2734999999999999,0.13,0.31525,0.0845,0.09325,0.3085,0.0637499999999999,0.03725,0.26725,0.14125,0.26775,0.3259999999999999,0.3409999999999999,0.268,0.093,0.0705,0.2319999999999999,0.14675,0.0534999999999999,0.2012499999999999,0.073,0.06025,0.11425,0.0155,0.079,0.0742499999999999,0.1265,0.0539999999999999,0.24875,0.4752499999999999,0.014,0.77125,0.0795,0.15625,0.03025,0.0682499999999999,0.0705,0.3635,0.023,0.03225,0.23825,0.08925,0.0329999999999999,0.023,0.0242499999999999,0.10475,0.022,0.0275
You Don't Know Bo (2012),0.972,0.8160000000000001,0.7602500000000001,0.9135,0.752,0.65475,0.8314999999999999,0.8160000000000001,0.7602500000000001,0.9135,0.6775,0.64975,0.8302499999999999,0.52175,0.64975,0.57275,0.4347499999999999,0.545,0.54,0.45625,0.3037499999999999,0.3764999999999999,0.539,0.529,0.6255,0.3335,0.69725,0.563,0.0645,0.2005,0.256,0.40125,0.31825,0.612,0.1982499999999999,0.2395,0.3572499999999999,0.536,0.3532499999999999,0.1987499999999999,0.4235,0.31675,0.27725,0.2022499999999999,0.2654999999999999,0.27725,0.2395,0.23025,0.46525,0.196,0.60025,0.69875,0.14675,0.11125,0.27775,0.141,0.09475,0.2945,0.28825,0.09475,0.04825,0.2847499999999999,0.1815,0.0852499999999999,0.2784999999999999,0.1525,0.10375,0.155,0.405,0.51325,0.33075,0.479,0.21625,0.1445,0.134,0.31975,0.10775,0.37725,0.3359999999999999,0.3097499999999999,0.0434999999999999,0.124,0.2945,0.1375,0.1599999999999999,0.15625,0.215,0.24975,0.193,0.1805,0.0935,0.1689999999999999,0.1962499999999999,0.14325,0.34475,0.207,0.35175,0.08975,0.075,0.138,0.3149999999999999,0.0755,0.1164999999999999,0.191,0.1907499999999999,0.0657499999999999,0.2985,0.0692499999999999,0.04375,0.49675,0.05575,0.306,0.37625,0.18575,0.065,0.11725,0.011,0.06225,0.1659999999999999,0.05775,0.279,0.0334999999999999,0.093,0.33025,0.077,0.3309999999999999,0.1335,0.04575,0.0852499999999999,0.185,0.18125,0.0217499999999999,0.1355,0.021,0.0695,0.03525,0.0544999999999999,0.03125,0.024,0.0364999999999999,0.172,0.14325,0.075,0.03425,0.02,0.022,0.04625,0.2445,0.027
Meru (2015),0.96925,0.86425,0.86425,0.7675000000000001,0.86425,0.9145,0.764,0.8514999999999999,0.7982499999999999,0.64175,0.63425,0.7982499999999999,0.8065,0.7982499999999999,0.3964999999999999,0.4595,0.41825,0.4459999999999999,0.27575,0.50825,0.28,0.3652499999999999,0.547,0.32675,0.676,0.4539999999999999,0.1982499999999999,0.60425,0.30925,0.3047499999999999,0.2334999999999999,0.3622499999999999,0.3305,0.3129999999999999,0.148,0.26975,0.14425,0.264,0.2564999999999999,0.32225,0.2002499999999999,0.41225,0.2817499999999999,0.24225,0.18175,0.2002499999999999,0.26975,0.144,0.2324999999999999,0.28925,0.2997499999999999,0.2534999999999999,0.1825,0.469,0.2239999999999999,0.175,0.1495,0.41925,0.60425,0.2564999999999999,0.45925,0.6715,0.1892499999999999,0.183,0.369,0.39875,0.3047499999999999,0.197,0.2224999999999999,0.1332499999999999,0.179,0.181,0.1634999999999999,0.35975,0.65125,0.1634999999999999,0.2714999999999999,0.0994999999999999,0.0842499999999999,0.30525,0.306,0.25975,0.11875,0.351,0.1569999999999999,0.126,0.2355,0.11225,0.263,0.4195,0.09425,0.0842499999999999,0.1044999999999999,0.5295,0.1059999999999999,0.03575,0.11075,0.474,0.139,0.2967499999999999,0.23625,0.0255,0.1079999999999999,0.2465,0.0812499999999999,0.20925,0.20825,0.0747499999999999,0.0539999999999999,0.074,0.04625,0.1405,0.0677499999999999,0.1094999999999999,0.0687499999999999,0.03875,0.04725,0.1277499999999999,0.03,0.10375,0.153,0.18075,0.21625,0.0655,0.022,0.1302499999999999,0.03275,0.138,0.0539999999999999,0.1357499999999999,0.08775,0.05375,0.0722499999999999,0.0815,0.0722499999999999,0.0549999999999999,0.05175,0.06025,0.0815,0.029,0.05925,0.0212499999999999,0.03875,0.05375,0.031,0.0419999999999999,0.0514999999999999,0.0409999999999999,0.0227499999999999
The Blue Planet (2001),0.9765,0.8452500000000001,0.9645,0.9645,0.8452500000000001,0.8202499999999999,0.8285,0.8285,0.79725,0.823,0.6675,0.79725,0.639,0.79725,0.566,0.60075,0.6885,0.4659999999999999,0.2774999999999999,0.4539999999999999,0.497,0.369,0.4755,0.58375,0.5185,0.55775,0.46625,0.2774999999999999,0.2804999999999999,0.3095,0.612,0.4117499999999999,0.33525,0.374,0.2724999999999999,0.38,0.2027499999999999,0.3075,0.51,0.42,0.26775,0.27625,0.46625,0.308,0.362,0.46625,0.38,0.561,0.29,0.296,0.3015,0.1392499999999999,0.0757499999999999,0.4435,0.3452499999999999,0.1825,0.22475,0.2674999999999999,0.31675,0.211,0.2025,0.472,0.1405,0.1895,0.34075,0.26775,0.3,0.2947499999999999,0.17875,0.23125,0.22225,0.1405,0.3097499999999999,0.21675,0.1674999999999999,0.2289999999999999,0.182,0.1495,0.149,0.3255,0.41425,0.28075,0.1325,0.29,0.16875,0.148,0.1997499999999999,0.3179999999999999,0.1745,0.1699999999999999,0.0832499999999999,0.118,0.1397499999999999,0.20775,0.1382499999999999,0.16325,0.16275,0.1019999999999999,0.142,0.1525,0.12175,0.0509999999999999,0.15125,0.181,0.16125,0.0539999999999999,0.16625,0.0735,0.14,0.15475,0.07,0.15825,0.1445,0.4085,0.0959999999999999,0.18475,0.05425,0.1154999999999999,0.1335,0.1895,0.1604999999999999,0.04675,0.09175,0.23025,0.0949999999999999,0.1515,0.0692499999999999,0.0635,0.0772499999999999,0.0504999999999999,0.1225,0.068,0.0419999999999999,0.1084999999999999,0.1942499999999999,0.0787499999999999,0.207,0.0627499999999999,0.11725,0.12,0.11725,0.06175,0.0265,0.0852499999999999,0.03025,0.1039999999999999,0.0484999999999999,0.0324999999999999,0.0097499999999999
Listen to Me Marlon (2015),0.94725,0.922,0.922,0.8694999999999999,0.922,0.8127500000000001,0.8142499999999999,0.84175,0.84175,0.7969999999999999,0.79,0.84175,0.87825,0.7905,0.6685,0.7922499999999999,0.94525,0.39925,0.4802499999999999,0.2825,0.849,0.661,0.67375,0.63975,0.469,0.5535,0.676,0.25125,0.34975,0.46575,0.676,0.6685,0.3087499999999999,0.265,0.59475,0.1425,0.6585,0.52775,0.1935,0.1895,0.3215,0.5205,0.676,0.2835,0.32175,0.1885,0.191,0.1159999999999999,0.5015,0.22975,0.32525,0.22175,0.291,0.10325,0.4207499999999999,0.284,0.5105,0.243,0.1415,0.4105,0.2915,0.2345,0.17025,0.4565,0.3249999999999999,0.23425,0.2314999999999999,0.3047499999999999,0.3219999999999999,0.5695,0.1114999999999999,0.58425,0.1654999999999999,0.23275,0.589,0.303,0.3405,0.0875,0.12275,0.1445,0.0765,0.27775,0.29525,0.14375,0.154,0.1674999999999999,0.1144999999999999,0.14425,0.279,0.0974999999999999,0.30625,0.202,0.6825,0.2817499999999999,0.1079999999999999,0.11775,0.4235,0.5885,0.1265,0.16825,0.186,0.1134999999999999,0.2105,0.18525,0.0984999999999999,0.09925,0.26975,0.0449999999999999,0.1044999999999999,0.2594999999999999,0.066,0.12275,0.127,0.03725,0.145,0.1895,0.274,0.1352499999999999,0.1215,0.2734999999999999,0.4307499999999999,0.0727499999999999,0.0534999999999999,0.1225,0.0414999999999999,0.17375,0.0314999999999999,0.1674999999999999,0.18175,0.0637499999999999,0.0775,0.05975,0.0349999999999999,0.0579999999999999,0.0369999999999999,0.3057499999999999,0.0242499999999999,0.04875,0.024,0.05625,0.0247499999999999,0.04625,0.1405,0.124,0.0434999999999999,0.04775,0.0252499999999999,0.0215,0.0112499999999999
Human (2015),0.986,0.8919999999999999,0.8919999999999999,0.936,0.936,0.63825,0.8075000000000001,0.8075000000000001,0.936,0.7495,0.7909999999999999,0.734,0.52875,0.81175,0.60925,0.43825,0.7715000000000001,0.4445,0.56,0.3542499999999999,0.50425,0.54525,0.4465,0.7125,0.5925,0.51625,0.1952499999999999,0.557,0.68,0.3532499999999999,0.30025,0.32925,0.3195,0.542,0.34025,0.37875,0.175,0.35575,0.2784999999999999,0.2614999999999999,0.4379999999999999,0.1967499999999999,0.1415,0.288,0.4475,0.22775,0.37875,0.212,0.1164999999999999,0.3572499999999999,0.16925,0.1297499999999999,0.3662499999999999,0.183,0.248,0.35375,0.6535,0.40425,0.4115,0.3595,0.35575,0.4034999999999999,0.20725,0.2324999999999999,0.183,0.3375,0.3315,0.2324999999999999,0.26575,0.1129999999999999,0.25125,0.656,0.46525,0.1977499999999999,0.03825,0.23225,0.1775,0.35775,0.071,0.16475,0.37875,0.1877499999999999,0.0827499999999999,0.236,0.235,0.24675,0.075,0.24775,0.2764999999999999,0.3705,0.0695,0.3235,0.1634999999999999,0.1897499999999999,0.1604999999999999,0.04825,0.152,0.26275,0.1059999999999999,0.25075,0.131,0.0384999999999999,0.1034999999999999,0.1877499999999999,0.09775,0.11175,0.11775,0.18375,0.10325,0.1795,0.1089999999999999,0.16125,0.04875,0.05425,0.198,0.0285,0.2365,0.0825,0.0272499999999999,0.17675,0.11025,0.0827499999999999,0.0549999999999999,0.04275,0.10125,0.122,0.04675,0.0409999999999999,0.05675,0.05975,0.0792499999999999,0.363,0.025,0.025,0.0944999999999999,0.3315,0.05025,0.0115,0.0197499999999999,0.0637499999999999,0.028,0.0267499999999999,0.0262499999999999,0.10175,0.0127499999999999,0.0439999999999999,0.031,0.04125,0.011
Twinsters (2015),0.8945000000000001,0.77325,0.72025,0.7445,0.54075,0.89025,0.63025,0.74925,0.51125,0.7709999999999999,0.72025,0.51125,0.77325,0.35475,0.5845,0.416,0.3575,0.7709999999999999,0.399,0.51675,0.4044999999999999,0.4265,0.22325,0.534,0.8427500000000001,0.3784999999999999,0.3135,0.501,0.5885,0.23375,0.381,0.3585,0.33575,0.8787499999999999,0.6845,0.42025,0.061,0.3017499999999999,0.50625,0.58725,0.4107499999999999,0.8122499999999999,0.75475,0.3675,0.3027499999999999,0.381,0.3465,0.5385,0.1372499999999999,0.36175,0.1902499999999999,0.40275,0.396,0.5865,0.198,0.2865,0.1292499999999999,0.1215,0.4772499999999999,0.49175,0.0777499999999999,0.1144999999999999,0.56875,0.0984999999999999,0.25225,0.24625,0.15975,0.32275,0.2185,0.0812499999999999,0.23425,0.12025,0.0697499999999999,0.187,0.15225,0.138,0.09975,0.47775,0.25,0.25175,0.21875,0.0655,0.0954999999999999,0.22775,0.3585,0.11475,0.18725,0.0767499999999999,0.05225,0.376,0.0735,0.0762499999999999,0.027,0.24925,0.0825,0.07,0.0772499999999999,0.1515,0.26975,0.15375,0.0994999999999999,0.0974999999999999,0.1327499999999999,0.276,0.302,0.10275,0.246,0.073,0.019,0.081,0.98825,0.065,0.0267499999999999,0.09125,0.072,0.0817499999999999,0.0755,0.1485,0.03475,0.254,0.1927499999999999,0.16325,0.3445,0.061,0.17675,0.09325,0.24275,0.05525,0.03525,0.10125,0.1335,0.05575,0.6275,0.05425,0.077,0.03375,0.0705,0.0775,0.05725,0.09825,0.1195,0.03,0.0339999999999999,0.0504999999999999,0.0469999999999999,0.15425,0.15425,0.149,0.03425
The Eagle Huntress (2016),0.95675,0.8067500000000001,0.8067500000000001,0.92425,0.895,0.93075,0.895,0.7585,0.895,0.7585,0.45275,0.895,0.46075,0.8067500000000001,0.4812499999999999,0.4337499999999999,0.80925,0.417,0.7542500000000001,0.3642499999999999,0.56425,0.43775,0.18,0.86425,0.906,0.4815,0.2012499999999999,0.4955,0.32225,0.0775,0.63175,0.4812499999999999,0.32275,0.4519999999999999,0.2947499999999999,0.3115,0.2604999999999999,0.6065,0.67225,0.62775,0.4895,0.29825,0.2125,0.069,0.40725,0.39775,0.1855,0.86425,0.06225,0.1755,0.2015,0.75125,0.0499999999999999,0.69475,0.59875,0.38775,0.1275,0.2744999999999999,0.1345,0.7115,0.774,0.1415,0.22125,0.1094999999999999,0.2405,0.27475,0.0657499999999999,0.1305,0.1292499999999999,0.4802499999999999,0.0727499999999999,0.065,0.1114999999999999,0.38925,0.63525,0.1034999999999999,0.40225,0.44125,0.46275,0.1267499999999999,0.09275,0.98075,0.04925,0.2005,0.65725,0.0925,0.04075,0.0715,0.05725,0.1305,0.09475,0.0192499999999999,0.09525,0.3077499999999999,0.0657499999999999,0.08775,0.12325,0.51625,0.2804999999999999,0.14525,0.04525,0.05425,0.11625,0.4195,0.014,0.131,0.10475,0.0524999999999999,0.303,0.2135,0.208,0.0825,0.0242499999999999,0.028,0.2339999999999999,0.28,0.0994999999999999,0.23775,0.0752499999999999,0.1327499999999999,0.1375,0.11625,0.68375,0.0419999999999999,0.17725,0.32225,0.1149999999999999,0.55525,0.03375,0.22675,0.0277499999999999,0.082,0.089,0.0474999999999999,0.03275,0.12275,0.0047499999999999,0.0255,0.0147499999999999,0.1619999999999999,0.0414999999999999,0.0635,0.0125,0.0142499999999999,0.013,0.0605,0.05325,0.0295,0.0399999999999999
The Fear of 13 (2015),0.943,0.7655000000000001,0.84825,0.84825,0.62175,0.8634999999999999,0.66225,0.84825,0.483,0.7655000000000001,0.84825,0.6185,0.8287500000000001,0.4855,0.4782499999999999,0.8069999999999999,0.9165,0.4995,0.483,0.57975,0.387,0.21275,0.38075,0.7465,0.58625,0.71075,0.14725,0.4515,0.8825000000000001,0.0875,0.281,0.4735,0.3492499999999999,0.22025,0.176,0.1405,0.536,0.534,0.11875,0.1569999999999999,0.09675,0.0394999999999999,0.09925,0.1505,0.21925,0.142,0.1775,0.1985,0.12375,0.208,0.2927499999999999,0.366,0.0349999999999999,0.11325,0.1282499999999999,0.11525,0.277,0.1375,0.1574999999999999,0.09925,0.179,0.33775,0.31225,0.133,0.175,0.14225,0.0875,0.3087499999999999,0.21025,0.0187499999999999,0.0595,0.44525,0.4247499999999999,0.03875,0.12125,0.3155,0.33875,0.17475,0.0925,0.27825,0.05925,0.05225,0.3512499999999999,0.0685,0.16175,0.86975,0.1689999999999999,0.0637499999999999,0.02,0.149,0.03675,0.0225,0.27725,0.3,0.0815,0.0414999999999999,0.0282499999999999,0.25375,0.15175,0.32175,0.089,0.24875,0.1225,0.0949999999999999,0.0295,0.141,0.382,0.27575,0.26125,0.0389999999999999,0.1765,0.1875,0.3087499999999999,0.14275,0.069,0.0782499999999999,0.025,0.0979999999999999,0.20375,0.0334999999999999,0.0282499999999999,0.0292499999999999,0.0359999999999999,0.0142499999999999,0.04175,0.0697499999999999,0.0394999999999999,0.05475,0.147,0.10075,0.0295,0.013,0.0705,0.05425,0.04125,0.0135,0.0255,0.0125,0.024,0.0152499999999999,0.019,0.023,0.0127499999999999,0.0384999999999999,0.025,0.0574999999999999,0.017,0.027,0.0045
